"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"State"	"MaxFC"
"IL7R"	"IL7R"	0.610964592927804	-0.266694184649799	0.00443190434102425	1.25756024404922	-0.0398905482580059	0.224460761768676	0.224186653714325	-0.547502333665307	-0.346283623955059	0.335503973861619	0.295535619228763	-0.215584226100695	-0.0190941895506966	-0.232492194052958	-0.053808158994436	-0.354920674931078	0.278967394124341	0.0267640367998223	-0.196002953086427	"IS04"	1.25756024404922
"HEMGN"	"HEMGN"	0.100601053180807	-0.262245544324765	0.05626987687501	1.25524171232502	0.676420564484992	0.374171832759849	-0.108787468160448	-0.366060430514397	-0.130320088075972	0.554322179585718	-0.195134669889505	-0.139928518247756	-0.132632488283643	0.184187330105408	-0.0685526629677927	-0.35230099130946	-0.237141090732223	-0.0638767657756388	-0.170394643074735	"IS04"	1.25524171232502
"DCANP1"	"DCANP1"	0.1436564364469	-0.373766019292092	-0.0949689534239908	1.23852451541763	-0.0363228926235193	0.0351241434180556	0.00332421078491481	-0.53306540791986	0.143928162956567	0.185821729090009	-0.306377885293693	-0.0398169151630399	0.565414268407195	-0.143619872198515	-0.0952595509522837	-0.172645312262069	-0.257244657397407	-0.293580056396599	0.361327360951108	"IS04"	1.23852451541763
"HLA.DQA1"	"HLA.DQA1"	0.806215997614605	0.0247387619129723	-0.162081634887754	1.22899914960516	-0.0374738257791196	0.265559395635898	1.15427644561273	-0.810383737044944	-0.272721442074873	0.0183241888091051	-0.0494574471267563	0.022761617714481	0.527743376226852	-0.178929093302711	-0.149268187424339	-0.147004882166436	0.128261904733193	-0.260699001299829	-0.299079351664716	"IS04"	1.22899914960516
"CLEC4C"	"CLEC4C"	0.205315244851413	-0.0347300145657059	0.0892348689041728	1.20211674311858	0.31813266300249	-0.0982402297642255	0.102569897151292	-0.257480947386772	-0.0913384655867428	-0.0668059285548696	-0.0967868122051757	-0.100732073317302	-0.0197404568057075	0.0593683464564683	-0.0856524623412608	-0.280775160203761	-0.123245395549255	-0.18938608535027	-0.0317216727386574	"IS04"	1.20211674311858
"IL12B"	"IL12B"	0.10500803393059	-0.0166649085622467	0.113460772122526	1.19278377476802	0.149708627380701	0.206851490299071	0.252888118535676	-0.378033764714803	-0.20705700159332	-0.142670347090199	-0.149548880424044	-0.0304251710923345	0.211008248152218	0.0494071606697203	-0.114505321164812	-0.215225108358589	-0.106663949470969	-0.214589034426262	-0.00133552684182757	"IS04"	1.19278377476802
"EBI3"	"EBI3"	0.385639258585571	-0.0541739042071464	-0.125808627121483	1.18303790528865	0.0788241591760821	-0.159403918591167	0.700623618397656	-0.792167034117395	-0.316566149626579	-0.0351189417519525	0.0383132145776123	-0.0322152418454763	0.38216041233127	0.0685017437552097	-0.0637971341282564	-0.00162637590926059	0.0278456752885817	-0.149679113436209	0.0920798223156641	"IS04"	1.18303790528865
"GIMAP5"	"GIMAP5"	0.279070029206206	-0.263903219013557	-0.305486597817497	1.15967494003393	-0.226397883121095	0.108775388536667	0.703492403201964	-0.530982272466584	-0.294867865156762	1.00783372990671	-0.26981032151528	0.106607383141995	-0.200306157635419	-0.199641311303997	-0.204579604217874	-0.271738016005787	-0.150884460842818	-0.0833697859232542	-0.072693475095023	"IS04"	1.15967494003393
"GPR183"	"GPR183"	0.583387119500879	-0.0416673486733598	-0.050791944425929	1.13580267191201	-0.0977381077387194	0.0270205230026405	0.298384036005092	-0.565083429715928	-0.192019292787956	0.315760104305149	0.0891298760948486	-0.0420908664963975	0.191994441910154	-0.196492680728245	-0.124440536247718	-0.192559445214953	0.107100906689757	-0.0403326566987051	-0.24546861892833	"IS04"	1.13580267191201
"GCSAM"	"GCSAM"	0.0347167798952628	0.462343298728545	0.272852988508142	1.1269550543123	0.0157079977223158	-0.0375046826845645	-0.0537148622987355	-0.241089852564403	-0.0684668508789256	0.0513360403386151	-0.0274949600551631	-0.210275823011302	-0.0227908831032562	-0.0300603247333232	-0.128441663672587	-0.349521257468294	-0.199131462974454	0.000734554279658891	-0.0283785930111274	"IS04"	1.1269550543123
"PLEK"	"PLEK"	0.9627880692765	0.171874482887447	-0.0522302089523614	1.12569003331693	-0.0736131088201943	0.0270988471344424	0.508314946095278	-0.571361764866409	-0.279553347480527	0.0227589697469282	0.0727434495265906	-0.01469367437581	0.0126726663367743	-0.330572804951726	-0.133843717832458	-0.14601358949635	0.0960537045534067	-0.16004258157213	-0.177731275369985	"IS04"	1.12569003331693
"AMICA1"	"AMICA1"	1.01396890276522	-0.127958515885032	-0.0433836625138875	1.11110375481304	-0.134207749588862	0.407751862184627	0.391547788052202	-0.941951627173465	-0.0108762654869707	0.357802231745978	-0.109194766086888	-0.0210881920083756	0.487175597681101	-0.323523066366273	-0.177944966082614	-0.0653441387995658	-0.0177649164370768	-0.111165477814231	0.0305646334601561	"IS04"	1.11110375481304
"IL10RA"	"IL10RA"	0.499931462381855	-0.0942493438273538	-0.106140360886108	1.1086511688454	-0.103339028573691	-0.0820727339017553	0.287462889052222	-0.291448204394941	-0.0897685612605081	-0.0400400958972131	-0.107171755460653	-0.0562578764503198	-0.131773313387106	-0.150913629635106	-0.0520822268030394	-0.141113518143206	-0.084505842500325	-0.0425480765166329	-0.074158415367862	"IS04"	1.1086511688454
"LPXN"	"LPXN"	0.676785824995766	-0.0102898625836674	-0.138031503393595	1.08414699166337	-0.112975919320518	-0.0266430325829646	0.338107444869905	-0.328460163070294	-0.14152230994897	-0.0663152072350718	0.187506610266037	-0.0403929096481333	0.0745651173618186	-0.183040268820171	-0.0960800188069766	-0.214618841107599	0.0144273418089377	-0.222100708421557	-0.17184430274723	"IS04"	1.08414699166337
"TREML1"	"TREML1"	0.724590679396883	-0.217707148773921	-0.0928066688949989	1.04402661992381	0.0225714103820206	0.123186589424064	0.144619584469804	-0.648186056954584	-0.169819796973899	0.147488370338041	-0.0501860826430914	-0.0957469593936989	0.283278417719433	-0.0560232636251705	0.0574513712091559	-0.258987380563117	0.185160752981712	-0.222909280734483	0.336058462774124	"IS04"	1.04402661992381
"SEPT6"	"SEPT6"	0.0171095741352288	0.0405104097890373	-0.0592672027858717	0.999557967235999	0.0209224031858292	0.026431717617482	0.0425057482204945	-0.137116402948174	-0.174710080124508	-0.0552803871902389	-0.0657493321352806	-0.080695498501273	0.0142182911707701	0.186978963240975	-0.13578844588311	-0.126479527555737	-0.0744315830596327	-0.172376406476114	-0.173305095426137	"IS04"	0.999557967235999
"RCSD1"	"RCSD1"	0.338614334440947	-0.134188661526658	-0.135144692694627	0.994659626890018	0.0764050568019305	0.00672820065147644	0.120461446765889	-0.275494352464649	-0.188251099341786	0.405332949112739	-0.115976754152329	0.210584627333589	-0.176428521366163	-0.145889904971236	-0.0686882966272959	-0.210648851573909	-0.129007459551414	-0.13941549945451	-0.125404908037205	"IS04"	0.994659626890018
"XCR1"	"XCR1"	0.071308893245372	0.0723916538465247	0.125308362179565	0.993583692456644	-0.121836270467125	-0.114752620280523	0.0269167644647002	-0.246984773861519	0.0525053780574333	0.0263882131538125	-0.0899773801652089	0.043829046575912	-0.0379603948465492	-0.119986464078553	0.159833647197552	-0.219145112259232	-0.0804487509783149	-0.10286617658783	-0.172527092127327	"IS04"	0.993583692456644
"STAT4"	"STAT4"	0.0660701017311243	-0.138382176608299	-0.0430238691488568	0.975555985004135	0.0692372339484364	0.133143515414052	0.487299776672422	-0.431101289564343	-0.129176053194664	0.0573827617071939	0.177013224541992	0.0202267207700426	0.155811800787195	-0.083328843969778	-0.0212930992204602	-0.246876992931441	-0.0977248411914864	-0.107782740446461	0.0441536213852687	"IS04"	0.975555985004135
"IGLL1"	"IGLL1"	-0.030527320306109	0.0318515347268484	-0.10381488422265	0.951826519791372	-0.0727685364241639	-0.0684520344542464	0.0602923007987774	-0.158180873136771	0.0975268032328031	-0.0988349455204706	-0.076385640870528	-0.148967834823859	-0.140378355283977	-0.130489435562782	-0.0581185009893719	-0.102793936430006	-0.0437360824628004	0.0178847452127385	-0.0120253516031006	"IS04"	0.951826519791372
"TNFRSF9"	"TNFRSF9"	0.182262356098697	0.619339737666519	-0.0961569254213136	0.937915099592743	0.0801085612735446	-0.317032549396686	0.650718956324756	-0.304726175515199	-0.22078791171778	-0.223897000728849	0.00944086279187415	-0.0568585786725459	0.140156019958303	0.153403083052939	-0.0501919693753979	-0.231342894177113	0.181936462301168	-0.218122277601275	-0.169619553959337	"IS04"	0.937915099592743
"CLEC9A"	"CLEC9A"	0.251947755702033	-0.102355688094537	-0.0150236308563375	0.926390769373503	-0.063041529187238	0.302548938312164	0.248662625064954	-0.653336706363303	-0.072700823155737	0.866244817083464	-0.173715561170391	-0.133503152462295	0.197211861414502	-0.262155231476657	-0.0843795857065926	-0.181795428863561	-0.175771043256865	-0.270472451027627	-0.0487773862853614	"IS04"	0.926390769373503
"TNFRSF4"	"TNFRSF4"	0.107723936686492	0.340112676180023	-0.216798082572311	0.912141613027112	0.0368434302234687	-0.1187072741062	0.302059514517998	-0.365953096730612	-0.183528100882278	-0.106006249366576	0.0896590769000218	-0.086379443910557	0.117567689087674	-0.0288742660031597	-0.0779021531743117	-0.179420216139453	0.123266659511206	0.0894841553211199	0.209638489649195	"IS04"	0.912141613027112
"DOK3"	"DOK3"	0.427852725076002	0.0291035085800334	0.0763500159207421	0.822670702429001	0.0754335756106416	0.130486537835274	0.429667594882294	-0.469162219180974	-0.253819176324253	-0.0272535014981336	0.0302248163504034	0.0396276083549351	-0.0242169618040412	0.0390528720566304	-0.0906768855672807	-0.16050045013952	0.134529773145452	-0.200305822534511	0.0257423250474577	"IS04"	0.822670702429001
"OR5B21"	"OR5B21"	0.0933964577996119	-0.10470481588734	0.227519086484772	0.74936452548559	0.390952114017759	-0.0182826587079504	0.0423209443379046	-0.202798296909508	-0.0587743688763632	-0.0876211154055992	0.00536061321485663	-0.0089740579586416	-0.00831136674818396	-0.182627735264312	-0.0560132772005745	-0.192815652538546	-0.060339325452358	-0.274838380401403	-0.0339250739012987	"IS04"	0.74936452548559
"PIK3CG"	"PIK3CG"	0.46763239243732	-0.124282633053068	0.222482871689609	0.714337264116104	0.0112010777128108	0.093113540433197	0.0918660010488112	-0.35213468728761	-0.121145131155276	0.0631183681182863	0.0531129093316124	0.134287677003284	0.0317306438133444	-0.00503907477420996	-0.125182397579456	-0.131893095336749	0.0777418258032241	-0.0260794416886366	-0.23423894324806	"IS04"	0.714337264116104
"NTRK1"	"NTRK1"	0.305950907466153	-0.0942709526144744	-0.0973355086055	0.669554429460059	0.264420198503271	0.0764147414653575	0.427166286554021	-0.763525204129343	-0.310762138716042	0.448384069500409	0.1543656205465	0.302984639083623	0.262142525533131	0.354814826434914	0.0179133595248611	-0.319849611979177	0.420772694272489	-0.0815014068981528	0.328070726492678	"IS04"	0.669554429460059
"PIK3R6"	"PIK3R6"	0.457717084041854	-0.130984454407369	-0.0035882271146215	0.644986391708743	-0.0326813406817676	0.0654252115119534	0.365877269876458	-0.457229520577826	-0.152267747066995	0.00841180144088693	-0.239299135197134	-0.0757072899959737	0.51903775777183	-0.0772550963856228	-0.140926113878364	-0.16156903988918	0.261107160233981	-0.037115763988937	0.150613530035284	"IS04"	0.644986391708743
"WAS"	"WAS"	0.272443561785943	-0.0526624995811225	-0.018996994248339	0.63481748595058	-0.163636704789337	-0.00805113775552475	0.342383562480933	-0.195774137404517	-0.0331861726559033	-0.0622686302464398	-0.0965262576566176	-0.032820707209884	-0.255252509275635	-0.154769489113262	-0.0408940570492231	-0.0884926985291595	0.0396730628790475	-0.371486271907372	0.0629467376735483	"IS04"	0.63481748595058
"ICAM4"	"ICAM4"	0.125810183307556	0.374413507432172	0.0843296095158061	0.601692122794233	-0.0618861575535719	0.402293800847465	0.019948822761076	-0.418391869697777	-0.0988954798925683	0.406760182114078	0.0791656870919856	0.012664534438872	0.0974087710140514	-0.157951235671254	-0.143807956412437	-0.348149056776692	-0.115663803372863	-0.091698743372936	0.395899937379583	"IS04"	0.601692122794233
"SPATA31D3"	"SPATA31D3"	-0.105343054783172	-0.0308268721941281	-0.0217289233685971	0.00339113680910228	3.26785311729234	-0.104478361116773	-0.0333764036397053	-0.107548717614582	-0.056949693421553	-0.0950406045568536	-0.0812861285997577	-0.11211782622388	-0.093777738562453	-0.0246905204170056	-0.0679033157426384	-0.0928808752338323	-0.0616861367275334	0.031747976817164	-0.0229084211301353	"IS05"	3.26785311729234
"ADAM30"	"ADAM30"	-0.0589154848484864	0.0508917023126174	-0.0297296776756106	-0.00234914440137406	2.88599955998283	0.00799151449595479	-0.0894837160280268	-0.0797615072758909	-0.0116681302677124	-0.111383962918893	-0.136281713475239	-0.135940255566911	0.00953690165624912	0.0306237059903757	-0.0799938335363204	-0.110439429585581	-0.0812871400796091	-0.175557942696497	0.0567313989586649	"IS05"	2.88599955998283
"OR4D10"	"OR4D10"	-0.0645647386033842	-0.0953657318977326	-0.0559862729321128	-0.0522395797196422	2.70331791683324	0.0440373388210598	-0.0706540238337137	-0.132999438795258	-0.0405992279966718	-0.0791450647601332	-0.0811379507093929	0.0307240261531227	0.206867041612617	-0.136010221971845	-0.0124535278048395	-0.0685077959359542	-0.00437116286694681	-0.165788353833093	-0.036796757716199	"IS05"	2.70331791683324
"OR4D6"	"OR4D6"	-0.0426551953409291	-0.107140326835285	-0.0661770730336356	-0.0630326559662679	2.08235179422274	0.195980768099599	-0.108006753437097	-0.212113701423718	-0.0849782637709203	0.416164065872616	-0.0852097764736553	-0.0137803222536121	0.162645794244717	-0.106172600766923	-0.0826871463021156	-0.124995749527117	-0.0209736472285472	-0.150472052517305	0.00207986670075202	"IS05"	2.08235179422274
"GSG1L2"	"GSG1L2"	-0.112128782319167	-0.021635760857568	-0.0423778355413571	0.0351053294007493	2.03253694614355	-0.0834351619293024	0.0707718146700107	-0.0322860183201382	-0.111363455656673	-0.067328770094837	0.0145425041269753	-0.076076711645022	0.0693733573401627	0.11267315065319	0.0197743201723017	-0.166903440821717	-0.00857190898732008	-0.00181542371643458	-0.0533729903814751	"IS05"	2.03253694614355
"TFAP2D"	"TFAP2D"	-0.0954414323614578	0.104342533085065	-0.0124374202121599	0.143152086922092	1.92496772413316	-0.0579239050989031	-0.0473079402129258	-0.0850723855755948	-0.144107116323493	-0.111931288977745	-0.0208445291852579	0.0379920299544533	-0.0492797376404661	0.394719132277082	0.0363674341067956	-0.114636560069386	-0.0711422433633254	0.16256973569414	-0.0434109520240044	"IS05"	1.92496772413316
"DEFB106A"	"DEFB106A"	-0.0339390932151172	0.198104505131601	-0.00388057112665702	0.0100472627817169	1.65914913626824	-0.0499393985372079	-0.0967864962542887	-0.0963420543276649	-0.0121505141833109	-0.0690268812889682	-0.0515906850086751	-0.0168589729619156	-0.0954364857698808	-0.0544328562664271	0.383220781210431	-0.104934125929521	-0.0564805779172592	0.0256846802618554	-0.0529366270154437	"IS05"	1.65914913626824
"KRTAP13.1"	"KRTAP13.1"	0.0583379600061874	0.0992111828164181	-0.0709944729373188	0.00300372020324249	1.53352295291885	0.0443910542306009	-0.00407503145921783	-0.0572585098004743	0.0818880857755309	0.0457548881188819	-0.116574477292746	-0.0390315342115248	-0.0465295564398672	-0.0520558580381621	0.124094937992875	-0.152522336419692	-0.0509720505372158	-0.105153416514617	0.00955168720538727	"IS05"	1.53352295291885
"EIF4E1B"	"EIF4E1B"	0.0574542938026162	0.10305043570411	-0.0223612806333744	-0.035982540180348	1.49332291995198	0.382517565723791	-0.0349053247974912	-0.0104305109194016	-0.158858012869476	-0.0818087549752953	-0.0845445666677139	0.109230886452462	0.00670720997318442	0.127914031412174	-0.0980350715710933	-0.123031315164807	-0.0200792921945831	-0.0859172476872362	-0.0015479379578957	"IS05"	1.49332291995198
"NMS"	"NMS"	-0.040145033917353	-0.0583515631105794	-0.0593288358399889	0.287219186846264	1.02789720723238	-0.0493003563477004	-0.104484278284035	-0.100737770741756	-0.16784839543537	-0.044248612032466	0.0111744517312599	-0.00769865852134881	-0.0214350860011221	0.267943932387297	-0.00440784150973967	-0.0724547032616016	0.060452794634549	-0.0141848529416957	0.0176686530869266	"IS05"	1.02789720723238
"CEACAM8"	"CEACAM8"	0.375610338169883	-0.0622380399038548	0.442794129434833	0.108838911368558	1.02299090623224	0.429415009446151	-0.288530319395666	-0.118515745652075	-0.0499034244096871	0.156321457143967	-0.215348451597803	-0.0933627496207107	-0.00284212191574403	0.199000787246602	-0.169512832620998	-0.365571174393929	-0.201964632136157	-0.294137180166513	0.370287152315624	"IS05"	1.02299090623224
"PDHA2"	"PDHA2"	-0.0152524344967239	0.0445932562322646	-0.0577155012913462	0.00317797780943117	0.816149454292695	-0.105205394349594	0.0596353100924203	-0.0672141167508554	-0.127867549637594	-0.0848161719231017	0.748491790528946	-0.184295793848287	-0.114620625380662	0.10434360398492	0.0650527467179943	-0.0761410085239895	-0.0826305500969218	0.196733189043051	-0.0771289116845207	"IS05"	0.816149454292695
"DEC1"	"DEC1"	-0.00291844821037836	-0.136919625184581	0.388066223350377	-0.00297336223968397	0.615216909612206	-0.0982541011406741	-0.0839877280496278	-0.0343090965270047	-0.150615616853582	-0.0256394050312555	0.436125699867048	-0.169347844790717	0.0158727890718634	0.0886336488904817	0.105400195130746	-0.443234766294698	0.271989447619841	0.228334259368434	0.139550357754671	"IS05"	0.615216909612206
"NOX5"	"NOX5"	-0.109936495819078	0.0855026121304227	0.0731261303966546	-0.0608155818592374	0.514250757155879	-0.142777722146122	-0.0392395334066195	0.0414888300435747	-0.068771901926375	-0.156264986284405	0.42728614037481	0.0261547747546919	-0.153962137156641	0.192578328914032	0.321989676467551	-0.351577304804955	0.155337863389854	-0.0167544270369922	0.276740027841742	"IS05"	0.514250757155879
"SFTPA1"	"SFTPA1"	0.231664498360785	-0.0644552322549924	-0.09869644602695	0.0254379865461237	0.0301894650197767	2.29864719152938	-0.153588839680457	-0.179962792011704	0.0640852092565591	0.387861248446557	-0.102606231344373	-0.04989583913499	-0.0534544411908414	-0.053867962896061	-0.0732294829207651	-0.186457584724862	-0.128664920844437	-0.156962858892433	-0.0780678325267036	"IS06"	2.29864719152938
"NAPSA"	"NAPSA"	0.082075516492034	-0.161193064820984	-0.0532839615442071	0.114764140260608	-0.0158049732918357	1.96860182491493	-0.198367222092944	-0.1672985091544	-0.179838371176503	0.0773821535582279	-0.0811515398897977	-0.1246899916112	0.118454614363327	-0.0381734939497507	-0.155463581178043	-0.226914351059743	-0.102370259044621	0.0127145560059763	0.473862445636429	"IS06"	1.96860182491493
"SFTPA2"	"SFTPA2"	0.307236447269653	-0.144577809143774	-0.0151482693656321	0.0613207585036567	0.0254909377819978	1.95921487208169	-0.0971496399265151	-0.161757837254352	-0.0128192699246764	0.224517558529758	-0.109211003608733	-0.0231021901308952	0.0569118439952408	-0.192850115755583	-0.131524653428932	-0.138114000927381	-0.194978375450988	-0.15635312941479	-0.0157460227695653	"IS06"	1.95921487208169
"CHIA"	"CHIA"	-0.00601957115200781	-0.00604523739247215	-0.0977591970248886	0.121986059611691	0.0267493231138388	1.85272229929092	-0.127287619150046	-0.0478557588714952	-0.0872445860992958	0.0221824128662204	-0.0786560167062109	0.112302419347292	-0.0703299003001532	-0.119684383113164	-0.149933657999026	-0.0867424502563712	-0.103183600784347	-0.146668277508335	-0.014148591855455	"IS06"	1.85272229929092
"C4BPA"	"C4BPA"	0.185532648211615	-0.0376994923332476	-0.0557045169398471	0.151154597244843	-0.0981809186127807	1.78874185794356	-0.121212297511389	-0.164169478950836	-0.0709515250841587	0.246796187863037	-0.0650721281287234	-0.0673899834308266	0.0270993509177052	-0.215987358573851	-0.127264524829727	-0.102445464208579	-0.135770992687155	-0.172154177974112	-0.0485418763586056	"IS06"	1.78874185794356
"SCGB3A1"	"SCGB3A1"	-0.0164581105064157	0.073673691140618	-0.099739199880875	-0.029758600446597	-0.14829669599028	1.78487271833899	-0.18634028300406	-0.112109007663624	0.180475563916731	0.192748374520749	-0.0760019950785605	-0.0687905918958244	-0.00301988266222912	-0.102617571771539	-0.160075125882918	-0.151723583439452	-0.130996817086366	-0.0309470190117513	0.256436872260682	"IS06"	1.78487271833899
"SCGB1A1"	"SCGB1A1"	0.0319281360088914	-0.125895158457409	-0.049402838016699	-0.0468634251457489	-0.040980040987226	1.65229314447743	-0.151507758618968	-0.142913934863339	0.500997153503665	0.235545907261712	-0.0142120376988572	-0.117861866581073	0.016346612782775	-0.197362071202236	-0.0897453297837342	-0.134306120609095	-0.0883560807103471	-0.0538819768568124	0.00318485255342185	"IS06"	1.65229314447743
"GGTLC1"	"GGTLC1"	-0.0392483591359315	0.0838783749338344	-0.135728113634481	-0.00491160679336604	0.630912243769054	1.62777508426069	-0.176059229141739	-0.0542142701842083	-0.221793429415519	0.150016944535537	-0.0508808873160609	-0.134074642488108	-0.0494971583393675	-0.0054845049446228	-0.0440987291795925	-0.154374073571271	-0.192579017932156	-0.048142019769119	0.159428518484257	"IS06"	1.62777508426069
"SFTPD"	"SFTPD"	0.071192473514816	0.061066586798335	-0.133624664692289	-0.0269919681810032	0.0717705405920715	1.41064804994076	-0.167165986574292	-0.0894500567670777	0.126872974620807	0.335568926569658	-0.039386036400909	-0.0935592341832083	0.0153154925995361	-0.211729335892884	-0.0085912801631438	-0.149807104620306	-0.186693169138914	0.0921807105566431	0.0191654031498778	"IS06"	1.41064804994076
"ROS1"	"ROS1"	0.0462150965225887	-0.0235883599647733	-0.03174507177358	0.0240673343547226	-0.00128611963829175	1.39715252892785	-0.0321299176675224	-0.238307336319974	-0.116509296681871	0.0466090103890879	0.675174881564412	-0.0366243575322914	0.209735092906435	-0.173486881427878	0.0787203422750897	-0.257870363379669	0.183732997229645	-0.0577848842497777	-0.0146718841585418	"IS06"	1.39715252892785
"GGTLC2"	"GGTLC2"	-0.0609894414387887	0.474097653154059	-0.0575854675573903	0.0679372573433304	0.456024832037764	1.27060992050415	-0.0981052176032218	-0.119739638108145	-0.128282907096312	0.183815549693498	0.0010005606816495	-0.0866368243672941	-0.169315265620086	0.162066892191391	-0.0895896326187266	-0.197277764389621	-0.0803200702873884	-0.134589855582926	0.137567676955408	"IS06"	1.27060992050415
"SUSD2"	"SUSD2"	0.32066650975669	-0.025176600726506	-0.0447665536216407	0.13154446156376	0.0320162628489608	1.24278121418991	-0.177864159333191	-0.259815399470089	-0.193370244529375	0.318258314738463	-0.0144536423721594	0.0417965824024983	0.0580191265490593	-0.196317883567587	-0.104555978580013	-0.145068281170225	0.147668097494379	-0.186470946677957	0.0960691786464065	"IS06"	1.24278121418991
"AMY1C"	"AMY1C"	-0.0560737439777663	0.702575403613788	-0.073438446652796	0.121076698997628	0.227615571888565	1.06288347636034	0.0759156869172372	-0.18692747432578	-0.0242582695364465	-0.0507548816546408	0.0419620954558274	-0.0322470122868187	0.233596926941405	-0.147243039068492	-0.0741248259914682	-0.0922812113415506	-0.110229852063206	0.0691457329378537	-0.0518389294370436	"IS06"	1.06288347636034
"RP1.179P9.3"	"RP1.179P9.3"	0.0873608176840382	-0.0388662492713815	0.0071583205034805	0.00179877084630638	0.271256830665662	0.995674728668631	-0.0431038190691664	-0.102687177786856	-0.112273660294905	0.0390978420168841	0.0544343781872759	0.146872734746869	0.0747764335413149	-0.216893911926962	0.045387076947634	-0.163655051614187	0.0391026724593075	-0.0973968635995018	0.0412499861040635	"IS06"	0.995674728668631
"SLC46A2"	"SLC46A2"	0.557310647395371	-0.110239934002925	-0.0142622900319902	0.190963590199234	-0.0149882120412963	0.857811050755879	-0.144845607492856	-0.289133431139463	0.620650230341927	0.399483830023746	-0.177214000042272	-0.0545495391955935	0.142287200963083	-0.23405537481311	0.0747284119445202	-0.24708978476402	0.132584609439143	-0.163807043768972	-0.143899457517488	"IS06"	0.857811050755879
"COL6A5"	"COL6A5"	0.28861130588319	0.050285282148528	-0.0692500269159129	0.727488416849795	0.00352567148118129	0.728396957399808	0.248637541235496	-0.434651710027434	0.0251545021762369	0.199808419941013	-0.169216385825346	-0.092219167603071	0.271812231763795	-0.114384678684766	0.0384857638993216	-0.23821462976796	0.175467295360482	-0.114628550648249	-0.146847433116533	"IS06"	0.728396957399808
"WDR49"	"WDR49"	-0.0853851833577813	-0.084054627064661	0.593182198376966	0.299452491967657	0.0418110310202696	0.708488938059051	0.0710970517650932	-0.218213308643973	0.0354975243198106	0.250165621551272	-0.167663747752162	-0.102101544305431	0.138327822317514	0.0473415382581359	-0.277089125234797	-0.244030101041636	-0.178803447238909	-0.137910722000473	-0.0924844020402881	"IS06"	0.708488938059051
"RASGRF1"	"RASGRF1"	0.352034344398909	0.0321247665617289	0.0364770838135222	0.130384574007568	-0.0160146378838635	0.688821452094161	0.0185240374939164	-0.342693359273887	-0.257462068672495	0.280227870130867	0.593966600882617	-0.0336564153382795	0.110229348026656	-0.25793782300027	0.0380582166732409	-0.254625950367518	0.0667569472001168	0.0450801126429241	0.126109231746095	"IS06"	0.688821452094161
"IDO1"	"IDO1"	-0.0358821758866886	0.237452857881545	-0.0890345690096494	0.918105850634294	-0.0087193309515195	-0.0655780943631585	1.89263500672247	-0.593809111979948	-0.104691268263998	-0.270848690332633	0.176723122842372	-0.224725833149206	-0.0453180239606165	-0.23502995077205	-0.157082617232695	-0.0433928033427268	-0.109069282108287	-0.0577293854858702	-0.237486985073483	"IS07"	1.89263500672247
"CCL5"	"CCL5"	0.156242509328423	0.185984859708802	-0.289340264729314	1.46210004931812	-0.0211653804372286	-0.174197633418573	1.73232278217948	-0.643250006995286	-0.292879235379632	-0.113251585365455	-0.108354460698607	-0.128348564271716	-0.147772211199971	-0.30168038278148	-0.14087593132589	-0.109644031812597	-0.169921267637818	-0.148039920712017	-0.103652022294781	"IS07"	1.73232278217948
"PRF1"	"PRF1"	0.251037430034731	-0.0286406149239497	-0.182687591403746	1.290422215184	-0.0702802394396645	0.136792345838825	1.57038929457937	-0.785526082848985	-0.260348632589557	0.253576733063213	0.109754210435304	-0.1321962072596	-0.134010962124852	-0.254550190506141	-0.182264109840453	-0.158773277261309	-0.140688831030936	0.0211127320117025	-0.123945143722486	"IS07"	1.57038929457937
"CD274"	"CD274"	0.289627968631357	0.0148235351351339	-0.0109514682912058	0.493747296604021	-0.0417047330197992	-0.0104054795539937	1.54863098228228	-0.481339184460206	-0.185967390761715	-0.0556995400333146	0.256428743726599	-0.0483067143322674	-0.0635348176162241	-0.204951714220246	0.00803566753489795	-0.13869761834018	0.00538791959867147	-0.0142724890570169	-0.243399997586966	"IS07"	1.54863098228228
"IFNL1"	"IFNL1"	-0.0770423397967948	0.135985960706309	-0.0872497295959722	0.103732315971238	-0.012772818965767	-0.182037985708769	1.52317530628314	-0.175654160824119	-0.169803768560749	-0.211506264463972	0.00507268005448653	-0.143149850166553	-0.0520294108306959	-0.184677361821592	0.111190284910737	-0.117416832410187	-0.031764267190005	-0.00910006453233249	-0.0307008824150137	"IS07"	1.52317530628314
"CXCR6"	"CXCR6"	0.234229780308328	-0.104411454991424	-0.0394462720787778	1.47018137591745	-0.0645768178170301	0.0525566523698294	1.47427195097175	-0.805087043061104	-0.143983068902112	0.0106991695289787	-0.117974714901472	-0.171014249346093	-0.0319320167520586	-0.254761323555507	-0.222298662941059	-0.0539952113853103	-0.151702856017559	-0.0458721558402727	-0.175591342818431	"IS07"	1.47427195097175
