"V1"	"CTSP.ACY5"
"ARNTL2"	"ARNTL2"	0.63079989366067
"TMEM217"	"TMEM217"	-0.487547837118104
"LOC100129411"	"LOC100129411"	-0.429844948783647
"C1orf163"	"C1orf163"	-0.451693141335304
"IPO11"	"IPO11"	-0.151399590500901
"MRPS35"	"MRPS35"	1.26544424334777
"CASP6"	"CASP6"	0.359052421533584
"FAM99A"	"FAM99A"	-0.121937291563274
"HYAL3"	"HYAL3"	-0.747132793000357
"EGO"	"EGO"	-0.327431640288847
"STOML2"	"STOML2"	-0.0641090132582974
"TUBA8"	"TUBA8"	0.468025181737557
"EIF2S2"	"EIF2S2"	-1.01988859880339
"AGRP"	"AGRP"	0.615007363844874
"MRPL3"	"MRPL3"	0.412219664422691
"SUCLG1"	"SUCLG1"	-0.874591525716817
"LOC100129935"	"LOC100129935"	-0.358823638843751
"DGKH"	"DGKH"	-0.351886388989442
"FBXO22"	"FBXO22"	1.56948551323966
"L2HGDH"	"L2HGDH"	0.0919573473499861
"LOC728806"	"LOC728806"	-0.678722902100985
"SLC25A46"	"SLC25A46"	-0.556642986105178
"HCCS"	"HCCS"	-0.812992021226452
"LYN"	"LYN"	-0.216387484269973
"ALG11"	"ALG11"	-0.6385583292122
"SUB1"	"SUB1"	-1.02588679042397
"LOC100287393"	"LOC100287393"	2.14939635536488
"LOC150577"	"LOC150577"	1.46417417664012
"ETFA"	"ETFA"	0.259762333322569
"RRP8"	"RRP8"	0.158687801871988
"FLJ40292"	"FLJ40292"	-0.471365186793136
"PPFIBP2"	"PPFIBP2"	-1.12976868750045
"SLC39A9"	"SLC39A9"	0.832456195835881
"PCGF6"	"PCGF6"	-2.30874468761285
"NEUROD1"	"NEUROD1"	3.42922855970117
"ITGB1BP1"	"ITGB1BP1"	-0.400393599314855
"LOC100287784"	"LOC100287784"	-0.296487459126254
"USP3"	"USP3"	-0.654028252425048
"PPM1L"	"PPM1L"	0.135624229043092
"PNCK"	"PNCK"	-0.205445345547515
"C11orf57"	"C11orf57"	0.769400119660095
"LRRIQ3"	"LRRIQ3"	-0.675843843463589
"LGALS1"	"LGALS1"	0.213296068828224
"ZFP1"	"ZFP1"	0.764325986935707
"DNAJB1"	"DNAJB1"	1.61270952974346
