"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"KLRG1"	"KLRG1"	0.363392099758353	-0.150652304967852	0.847903737520878	-0.36599272877219	-0.18150973128951	-0.294661621161284	"S02"	0.847903737520878	"IS03"
"FCRL6"	"FCRL6"	0.0234943792122199	-0.246152958470641	0.836520416550933	-0.298797631571807	0.0384021130466216	-0.159148705064014	"S02"	0.836520416550933	"IS03"
"TTC38"	"TTC38"	0.109974097515963	-0.134284062037399	0.816483504141862	-0.189157018785991	-0.108834493414554	-0.246325090774325	"S02"	0.816483504141862	"IS03"
"CXCR1"	"CXCR1"	-0.0658547669319829	-0.127894375003735	0.769186101064704	-0.0935531058311895	-0.138450736115155	-0.128089687756656	"S02"	0.769186101064704	"IS03"
"TBX21"	"TBX21"	0.177497359355032	-0.164242363673946	0.756594358182679	-0.229836051854585	-0.148002300169381	-0.207781294388377	"S02"	0.756594358182679	"IS03"
"GZMM"	"GZMM"	0.563476821507627	-0.504682627900314	0.719933497156333	-0.742545592231667	0.334056051402187	-0.327584805220984	"S02"	0.719933497156333	"IS03"
"DUSP2"	"DUSP2"	0.135668026546007	-0.0316830081555372	0.717287852843343	-0.50738132623417	0.306554080082083	-0.293026357240972	"S02"	0.717287852843343	"IS03"
"CX3CR1"	"CX3CR1"	0.266464138807213	-0.221865504202134	0.701612462264298	-0.246704794346504	-0.177444162403949	-0.20255854782539	"S02"	0.701612462264298	"IS03"
"PTGDR"	"PTGDR"	-0.132439938762102	0.133772140347865	0.69530879984253	-0.210263566264533	-0.0584124908100689	-0.0990559097550018	"S02"	0.69530879984253	"IS03"
"CTSW"	"CTSW"	0.257333725976428	0.391294397818388	0.690391807385017	-0.442755226736819	0.318972147935256	-0.588921848863364	"S02"	0.690391807385017	"IS03"
"PATL2"	"PATL2"	0.00404066618053579	-0.246853182829672	0.677607709169054	-0.193201288497101	-0.176171736239191	-0.00217263024337691	"S02"	0.677607709169054	"IS03"
"DENND2D"	"DENND2D"	-0.178476620569696	-0.148590191938132	0.665320263070547	0.102401652851549	-0.0110911030969593	-0.195486658566243	"S02"	0.665320263070547	"IS03"
"KLRD1"	"KLRD1"	0.364311219698101	-0.191788104112265	0.641731372397757	-0.703323387462727	0.326069138879833	-0.259912001144744	"S02"	0.641731372397757	"IS03"
"CXCR2"	"CXCR2"	-0.0410146262375657	-0.00825419662819758	0.638807184676485	-0.129887330822846	-0.126451158049754	-0.109034530974783	"S02"	0.638807184676485	"IS03"
"PYHIN1"	"PYHIN1"	0.145235726879548	-0.235065778590799	0.635124276587247	-0.175743629254283	-0.163792385599543	-0.122946783892931	"S02"	0.635124276587247	"IS03"
"ITGAL"	"ITGAL"	0.259020257950918	-0.296301988609968	0.632121224059731	-0.186304642342754	-0.0943607302177578	-0.230324154622576	"S02"	0.632121224059731	"IS03"
"CEP78"	"CEP78"	0.0808928568642846	-0.103480999073289	0.630535560237875	-0.200737042371214	-0.0327987175499152	-0.180610614400287	"S02"	0.630535560237875	"IS03"
