"TCGA.22.1016.01A.01R.0692.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5775.01A.01R.1628.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.75.6206.01A.11R.1755.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.A5EL.01A.11R.A26W.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.50.5931.01A.11R.1755.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.77.8128.01A.11R.2247.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.78.7161.01A.11R.2039.07"	"TCGA.78.7167.01A.11R.2066.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.94.A5I6.01A.21R.A27Q.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NC.A5HD.01A.11R.A26W.07"	"TCGA.NC.A5HH.01A.11R.A26W.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.62.8398.01A.11R.2326.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"
"ADH1B"	6.46451681665368	8.47967573966048	7.67540236958996	8.60799002109535	8.2094203847353	7.35559162718047	8.6520145437725	7.61394745060597	7.97259197648596	6.38040916723534	7.57177671354006	6.47274963068881	5.99982475137486	8.04037874088669	9.16205365331001	8.28414388487768	7.78059772899441	7.86739286477589	2.0602692190494	1.23776164723284	0.504356509979926	4.61629467920433	2.70896888660444	3.94987656103865	4.8412818502361	0.136873407994811	0.974173093331525	2.19280863253388	2.98426093393337	2.08788758548157	4.99210960253491	6.01131769637034	4.88827848281892	4.76253060159548	3.75979842178932	0.993271186841707	2.45476307894915	4.82071976928127	0.776890127397733	3.1277483439691	2.71258375481113	0.745987886196136	0.403329041756481	1.9002839083624	2.01892048138116	5.05738365746197	3.04493416031408	3.13638695156595	0.396641232908344	3.6304922814511	3.60881462122674	5.04148729726202	0.367867983730405	0.245291996684122	0.58252015992229	1.36169455686698	3.35692942732911	0.32551710636194	2.8844370556876	4.90727570040844	0.756875539471509	4.53770606870458	3.05340008395776	0.237584730331056	1.94017208301683	0.193697022314858	5.05244910711925	4.6516345565139	4.72456538208073	4.94096353072927	5.92424259078504	4.95610508788675	8.32164922589018	5.20978881623876	7.69246033908838	7.84227209961396	7.29562577007843	5.68805089873952	6.94779783010476	8.3417678047004	4.14259341147448	7.89585228061319	5.16813523937799	5.0713189022853	6.7920918942905	4.94854804339181	4.68916431137475	6.9588427871981	8.01156652082318	4.15989270492323	7.24483325424797	3.97787660391902	3.98715288078734	5.06666256106652	6.27116340573522	5.96487654240018	3.6256416919109	7.43018098363783	5.44776312364583	4.70051591189076	7.31849931497934	4.60674393556311	6.38732682481383	3.1996947005779	4.97578149461162	4.77180134164622	6.48599314492501	6.96738587481175	0.608921530064573	4.10340926939843	0.159659288519528	3.62121958805501	0.0588640480431007	1.6943388072013	1.82386910440078	3.90954677450911	3.08152379404548	4.15813223305516	3.08720482555216	2.28177642071003	5.28749343168455	3.90824448674581	2.30964803590346	4.33923760930349	0.529982038506159	4.32659046690413	1.21771030240216	4.18891839240163	2.75055020349991	4.20425922489819	2.73008623345045	1.74959661243614	0.306229596512982	0.189282050948992	0.236630435003987	1.71144281752407	0.425251740913864	4.13815255740449	0.963163277723082	3.43876710028313	4.75772821083423	0.504889618346424	2.65922580409355	0.267710376325107	4.63417319469979	2.60688903796599	0.160127991769426	4.14102268322275	3.98421967239354	2.90225469380091	3.42743200725001	1.11857964718064	0.173684305373658	2.11482265554868	5.04947940672588	1.95889719133661	0.727157985843956	0.917793267377232	0.784501206883599	6.31467502808482	1.17766412099769	3.89089354706002	1.54801119546784	6.93724124148511	0.296808597330724	2.59695495616258	4.32973280676347
"CHRDL1"	4.59415103400303	4.71757978816575	5.45975201459029	5.89928004306766	5.99097567100559	4.79884996341752	5.46026136989347	4.2445457030451	5.18009775467797	5.43984341409849	5.04602337010688	5.37391583978864	4.44803047660631	5.51214764216761	4.25621777898028	5.98269451736939	5.33788258476883	5.70722797695458	1.91878036822218	0.92793574639538	0.722972728407301	2.61826382435606	1.44307156981848	2.82918095989977	2.58299764648504	0.380815801826285	0.542440479497463	2.44893369818504	2.67487778299113	2.23784057997516	4.09557606329487	2.03378310960718	3.71872264104162	3.32235483709021	1.69859836018623	0.900589327897463	2.22096035322461	3.44420159256041	2.40590179133753	2.47727939239315	1.63511590387509	1.92279639045009	1.53048821476519	0.87383019873041	0.279442336583907	4.73671384778034	1.39181603092622	1.51832375410916	0.131282401836433	4.24699316262535	2.33437026825997	3.57026623737656	1.61390081309256	0.684721363715499	0.599994593540071	1.79495378586994	2.19767090941802	1.29818888329438	1.17276216052279	2.54483512115898	1.30278620369097	3.56765787955642	2.22702770841979	1.75980160291462	2.05704006420889	1.8465251392073	4.14178754527006	4.08125085985795	2.6298331763728	2.85178799969856	4.34447901929552	4.02463103591965	4.94470449247368	2.94337132762328	5.49171825571089	4.89583989965406	4.3202648046413	3.03651796394773	5.28622627148208	6.37261160131386	1.4068287353821	5.30704067764657	3.36355676292353	2.79823017872357	3.47939072280851	2.48228866715645	3.08091423637605	4.25646236088301	5.40541750685477	2.43862729598439	5.2141835499592	2.47486000059017	2.50496282504012	2.39197248155061	3.80801214133117	4.4023412900513	3.07135895759252	4.9990425057764	3.77237268945053	3.31478150617875	4.85980533219753	3.49839549727035	4.51528659672836	2.71360852972134	3.65993869324865	3.69210782779693	4.84426154330976	4.92146789833243	0.873105842419815	1.10930016523613	5.10262026016359	3.72754158306609	0.0781499986551034	3.1963044040279	1.88047711375182	5.8525332072714	2.88565954518143	3.15347005304552	3.17760698197056	1.22356994868819	4.78735753086861	2.48104702657489	2.87701552866434	2.31810679774859	5.112534773281	2.54937461993408	2.54538250036081	4.15699715199411	0.70374109107373	1.85316187119812	2.01066941417297	1.14599091196939	2.94178279012241	0.491618895190421	0.427475462654665	1.14295685913768	1.56273569365249	3.2896355025329	2.51832667460459	2.21309593593453	2.99740539284494	1.04890981162479	5.26160618802548	2.16467833093181	4.21037910790715	2.75586091590679	0.437485555771058	2.30939120837582	1.98439243799098	2.71015846462096	2.07057718747203	0.739676187118796	0.087818604595959	2.45817039229928	3.22334121197949	3.35191501024361	4.6586889479478	0.468426765328113	1.92059207053505	4.00472883901346	0.349019348518287	2.12243961994383	1.21071680747401	4.18517981741254	2.48927545822934	1.35932407915077	2.28883366475657
"LMOD1"	3.81684392450117	4.96931174298134	4.75980467441511	4.53842395220857	4.59200266781965	4.86683400691082	5.1448453334617	5.18731269831404	5.04622739216338	3.6195735110797	3.74848495800305	4.55547972541154	3.57725996485986	4.11774384787036	4.05455888842598	3.79687736775207	4.52805078628899	5.61226448732291	2.48236126114053	2.53007918685815	2.12140071104911	3.61183864108679	2.11899799331154	4.0238069708279	2.90555941863117	2.84514283167746	2.14947002227222	2.59890606505996	3.01723838710994	3.96293904026802	4.13631699070618	3.55656287323654	3.45152613042474	3.16007467704602	4.27005427327935	2.53017479158427	4.48436531541379	1.89507812773179	1.93378362158379	3.22892775523108	2.86478267484913	3.76612284982914	2.74099379887128	2.36429931822721	3.63577148371382	0.669310435926918	2.45174438079839	3.29919036487684	2.77277297164789	3.59687747905947	2.97725400401716	2.87911395786305	2.3252141743947	3.51985897226219	2.86967142482934	2.90233041410462	3.2832085175048	2.26436785013462	1.79773429425015	3.40401424550528	3.38279712099033	3.19753571537335	2.01666638103331	2.46804288609589	3.20454647849001	3.47935586666354	3.23917554410366	1.65019295072313	3.93892765585466	1.92612025105666	3.07072511253181	2.39227655571588	3.83902326949315	2.81499016189507	4.15292440567317	4.65347995083501	3.46474815451075	4.14253475658357	3.57526475420945	4.30556430544473	3.81573248012708	4.41372641941191	2.11234595933295	3.16930303502284	2.22146428733026	3.52872456701441	2.84353985696819	3.39569086363569	4.00106920362888	2.85385236471625	3.90394002200545	2.30385170563409	2.05561809834857	2.29156345506247	4.36377936943848	2.27419704515786	2.566818659547	3.37458790046992	2.83281453302443	2.28488740969712	3.02233798562388	2.66919196405411	3.49119872909028	3.15684332361089	2.7829918400564	2.23044025617653	2.34793977749819	4.58066552283109	1.03720564110194	1.15217135126444	2.02515340365427	3.20224285568553	0.906321931482604	1.5552393603552	1.94631197402118	0.879006699772709	1.48367837344608	2.027540143369	2.83061514697407	2.60305773456056	3.65267866051104	2.69465471685924	2.94954826897254	1.8321712783185	1.29259843761624	3.03165915350126	1.84393526731815	2.15006579760603	1.90578930490787	2.13683843917758	1.79669141599007	1.49773155367499	2.28330585119914	2.12201851651283	2.43124330066513	2.60966786202002	3.29697636319316	3.18968949130783	2.50268848306798	2.59087698871809	2.38001656701394	2.61995283136876	1.56923453581022	1.73814306552825	1.40681014985601	2.51568346426514	1.68426851529943	2.78407130196651	2.54766129046859	2.22705566829322	2.28612122431894	1.08695636496174	0.769853486986982	1.2430037450695	3.17248731829473	1.06937682957953	1.43502905836803	1.00220909551274	1.50990023418327	2.55428148073466	0.801755294721	2.1413640810437	2.42245184342243	3.60054302158699	1.2022699852797	2.07596160430851	2.4403823695626
"HSPB6"	5.63885736413736	5.96589405393339	6.804193792816	6.11991833883878	6.02414440908072	4.76005812151905	6.55170165894626	5.92145671857511	6.117094875604	4.49523844416995	5.21316565736127	4.5018837140933	3.7990576687871	5.6799252549133	5.98074315601868	5.77480824989312	5.2517968038549	5.78682126450501	2.91578863092434	2.57067776498508	3.69653654774739	3.204701499529	2.33404660191327	3.91743649025814	2.68831171379008	2.01547558300374	1.65342303507839	2.43388322932557	2.39215669624331	2.58783004814131	4.42995785141516	2.94666347638483	3.62082722921008	3.50674376292538	3.73986222477655	5.3918449044399	2.72675850062069	2.43852082379097	0.936660861691502	2.74464447597467	2.46744180926723	2.47975227457868	1.4708852334625	1.58162396664075	3.13494493618561	2.27844480409594	3.01345890634863	2.42158624911324	2.35527920887842	1.78147052356358	2.01292072850822	3.75243584942567	1.70063465955823	2.63728999648948	2.40815780156256	2.48335490824962	2.00975985675186	1.17763488982143	1.64536153061185	3.09712006031219	2.86299278611222	4.055906700089	2.97064719174213	1.61246116855455	2.28282857422518	1.61244533710964	4.38349674666008	1.79835534133923	3.742715389411	2.77604801350895	3.72068109727513	3.47178088362499	5.86689105359116	3.27123714926763	5.82211747226563	6.14218974982368	5.84496918079302	4.58533682644959	3.16940074521534	5.48251245270482	2.97238484162754	6.06786711548096	3.02768722759438	4.18118761713217	4.30112973538534	2.21294495420477	3.4038833305116	4.21565484341641	5.09567834108567	3.254147139871	5.4261463229858	1.61311658647221	2.49731285447009	2.88680526294559	4.49128312298252	3.48668475827724	2.67798545870247	4.33457824953774	3.28726787568634	2.03080385276586	4.43678089697714	3.04304485598275	3.46681678335467	2.26528256529506	3.3701562705423	2.54665361564086	4.05065719522339	5.21765742090765	1.47774954404935	1.74337702676028	3.15762420027588	2.43545216151684	1.21464024058847	2.0322759610001	1.76387562519446	1.2090850126647	1.60024832119725	2.71716254952442	2.87386226010226	1.9158321927883	2.59219392743114	1.41950876370254	2.79938815447221	2.13393880616176	1.51868634955865	2.40620668017569	2.1069808745248	3.02185601680951	1.98059960227545	3.33220355695809	2.18187887701579	2.20884581860221	2.17328493970023	2.75955425652398	1.2064861082978	4.33484245507976	2.6602210913186	3.10061847418667	2.02902928390675	2.80405552700845	3.10200836424869	2.35869262740114	2.1386724609646	1.3456465521277	1.92579315982446	2.02023058900762	1.41887887262834	3.22817361924573	3.59927065332072	2.05275203355318	1.23053074946502	0.885331848858118	3.68777387776067	1.62116800431835	3.37840494790782	0.620849680771373	1.04140217952904	0.832888940904813	2.31858067945144	3.29761721380165	2.83775238871926	2.48465375296568	2.11406878529379	4.15285242884371	2.3651526773299	2.03789967121265	3.14193963708588
"FHL1"	6.02730070769188	7.6680753564367	7.91451215133462	8.30772110681072	8.11885725890344	7.7321170525538	7.95950239899472	7.60941406651506	7.8746987814542	5.66255962459144	7.6429843648354	5.46142401915816	5.43693283190836	8.00282592418533	8.17203275616614	8.39171492870723	7.42460656080082	8.34516325155885	2.79362054072561	2.87750256298838	4.05946084191074	4.3956083140846	2.68957841002873	4.46482076958924	4.48602910007158	4.17900670635743	4.10441077280435	3.64310494662422	3.91917027395309	4.38661601754271	5.21564903120776	5.27617685997903	4.76574120949783	4.57386831443997	4.43776061884905	3.92831171053974	4.34069274614464	4.45941612164243	3.1652262534926	3.50663964792931	3.85387623274157	3.14061095660558	3.41814093494104	5.80550480236346	4.05759814012577	6.85579067889486	3.95983702582203	5.08971431819287	3.10888085017439	3.51348461823499	4.36268593330022	4.18740279230036	3.59722497755191	3.8683517974908	2.7782391513869	4.63072534116591	4.55125935639876	3.54261696258041	3.60321018714898	3.88965735423868	3.99555072324266	4.68022409045811	3.21568670867595	4.72441663060048	3.53113522346394	3.47200191758613	4.79297126764831	3.58482082286798	5.39384845006206	3.909360988585	4.13825081773572	4.96756955966939	7.1996336503246	4.61326200306157	7.52776115369531	7.45514661134737	5.65087840751695	5.88828901830823	5.98637678495235	7.84195993545795	4.64083172302809	7.16440909343156	4.86232787313056	4.09286646440258	6.80194707452956	3.52741394993143	4.91079300015862	6.49372774792781	7.69750798720775	4.63894479058071	8.00053019110176	3.82544153697607	3.61655992505387	5.33105569811169	5.69625139505431	4.56001316749613	5.08495263442763	7.15894633734591	4.40704464535093	4.20715957977395	7.84245182152453	4.52557436361278	5.32323021185897	3.73653496111024	5.91191338112579	4.85999195657319	6.60263531074134	6.72639810211301	2.43988604565616	3.28357056430039	5.97141385073311	6.53871759216023	1.32475628087763	5.11893432580293	4.0969008938282	5.06251116356691	4.25190626481064	3.70667486879177	4.16462376326515	2.60528126134274	5.28277332748232	2.77609080347819	2.79757357736686	3.04099780810158	4.82666529047019	3.21270816237401	3.3445887631963	4.3407134275997	2.4044705761194	4.38024759726386	3.92699287469849	3.0369643433853	3.88105506350091	2.23546660426647	2.07732817673965	2.3866037852784	3.59077429658982	4.96362688735283	2.51411865236423	3.61218328131433	3.49415518614949	3.10591439095588	3.11288246944182	2.4296412125437	3.00577947317557	4.21459080733993	2.922590374359	4.05761184804829	3.99298134874255	3.28731070677254	3.49134498138672	3.37918619950175	2.29962528404917	2.59228866656106	3.84647046911388	2.16862840896872	2.62207069529684	2.10887793135052	2.42201393308271	4.55706414889558	1.47910564071456	3.6912805015113	2.83865958264689	4.51913322356417	3.92255726015084	3.46176993220316	3.75110729102358
"SCARA5"	2.96948213344747	3.0941588567758	3.18425632476854	5.03394304426196	3.88003844130662	2.87657939249102	4.58483772420393	3.10700321194438	4.5708009984461	3.2614723068923	3.63345919341	3.3104257115671	1.63357370929716	3.90734839345323	1.93616145868345	3.49126237985364	2.75310586731203	4.2750630231541	0.628334027886421	0.0604630778629346	0.433396360193361	1.20834701980058	0.366724774851441	0.695955860242864	0.213024566173705	0.571072425502744	0.206659030623007	0.299240655680829	0.106067391427395	0.221699198313237	0.39025454510772	1.25977807349228	1.10796166343589	1.65000181749334	0.35898249002349	0.616074625728783	2.01541631167718	0.774854926637575	0.426615306908962	0.419205939593532	0.405874586324751	0.469756123395342	0.205687158909718	0.0508620233916758	0.099775156701634	0.148932032624419	0.227604260257799	0.204608769417572	0.721684202284205	0.883639472874847	0.18228621609996	1.26595843758905	0.122467008401075	0.0732764218271676	0.286495832649249	0.284795442602676	1.6591070042068	0.208422362632142	0.189550760521891	1.76269212746484	0.112498414749381	1.24623814579454	4.31345525931283	0.205893934017632	0.565004469345003	0.249557319825602	0.532049760641025	0.302258750463951	1.29184327333881	1.36600493980948	2.23571612527858	0.408555047052438	3.73994779389998	1.26934057089073	2.13104917470622	3.49674742874242	2.91316611976323	2.00501089549263	2.88419285178087	2.43958404268292	1.04580949602563	2.81991604925535	1.18653742816892	2.31760633111402	1.05466519047075	0.131150693479437	0.548716156906139	1.32160406971589	2.34331872531804	0.459139292091141	2.54304668207303	0.398182377434549	0.303049913885649	0.689918615867739	2.95783734236442	1.8584604393627	0.610420322591327	2.05143717599554	2.47675604205652	0.517553855873967	1.8967730706411	1.38215129464487	1.59853954825295	0.810441731781603	0.724293488975668	1.40474771102396	1.27341197535288	3.89877135405776	0.146387393988145	0.131867627298341	2.87534018379683	1.03093015222183	0.197738095948455	0.560204900442086	0.258139290765303	0.201253957446434	0.967482411018653	0.933497214400092	0.244680652933662	0.440251092760522	0.867313115484332	0.182184837840719	0.29858175079623	1.66615890069515	0.0345626907122031	0.767143429279294	0.179065307920063	0.444212570504142	0.126793477906256	0.875876307825043	0.884117096149757	0.0393313671743896	0.138862753533091	0.631091262327029	0.529797660195154	0.0315345184908733	0.311023497637126	2.04262081807483	0.33502513299336	1.84185825659754	1.20384064622207	0.0173711260662653	0.334595900060338	0.0825913688024002	0.279781835308949	0.127286123305348	0.0665762434868382	1.21581414183974	0.801870166420136	0.290704099718809	0.265654254515044	0	0	0.288272042821888	1.25104593192127	0.236770279050336	0.0925380985066793	0.853887126042268	0.174983656975958	1.96401886049006	0.345697745606887	0.16931995792283	3.0879589943026	1.49907744577306	0.162681464560555	0.243479191056892	0.461684632305852
"CD300LG"	0.414311593800512	3.47108256000022	3.9827055161983	4.64188779770603	4.69821700197545	4.14559350421645	3.53955932192509	5.06719802368267	2.99314235554951	0.397555521196597	2.72304899516772	0.327944954961924	0.490754695383326	3.20254637567713	2.37939418668461	2.5970966252153	1.08366255780428	5.38583094323684	0.16781435201635	0.169892490127926	0.0787942390717833	2.63732165822405	0.240025751849454	1.09605333172157	0.344592326196394	0.174204080550462	0.0152962155744656	0.204123007488197	0.0340359403122435	0.121379280291572	0.395651381730227	0.789703823393177	0.327508005644518	0.0476996354723575	0.304205353494588	0.10875189941389	0.109836087162893	0.610145230949351	0.0287075345122101	0.134537090166049	0.213873786722484	0.0705502153917514	0.120784451843154	0.109724693055058	0.107128026236457	0.627818169237454	0.182003312670097	0.0945955000800923	0.116553694176184	0.192001057719622	0.177396263662601	0.173257763187414	0.118993351079734	0.260396152779336	0.152190559881218	0.127191252392977	0.0767427691375093	0.183190273934797	0.0822381368560677	0.368257409135042	0.205057723459276	0.543433052631111	0.0951617111423667	0.894335699947768	0.0803540195547457	0.198709018517926	0.298943797859006	0.233559533274207	0.84508950438435	0.306914582709064	0.164821657249106	0.378052190688166	2.46619894359942	0.531546842491363	4.63307549284431	2.06085690492567	0.682088290506454	1.27561030557275	0.72790845137113	4.07232379514257	0.303368209937812	3.14842168606698	0.577196527848543	0.20257221852892	3.31626939292463	0.149190455582592	0.540553631953075	1.66031463044236	1.72291609381144	0.697630148852149	3.8139170615645	0.910845345560265	0.220204847507494	0.159884612433078	0.759191139356339	0.43743203105667	0.994220917166494	3.19172458738737	0.204628192607111	0.530555472337918	2.29418183634246	0.273838941349223	0.589413967137663	0.162471578973774	0.322828350569834	0.517408064281132	1.290956709641	1.06452757525821	0.642546307400255	0.26420709837559	0.0456031479526989	0.256029011421453	0.181759001836152	0.0677059688379532	0.198992560539286	0.31234943904999	0.481180446682305	0.302683758188356	0.20259951742637	0.341391256788778	0.421233442215617	0.282057648423615	0.0791411430612931	0.675831831958604	0.217204282988686	0.163709058963778	0.659120528747839	0.560094281925246	0.125172145074151	0.460059560411995	0.182952715942435	0.345516043679715	0.303435973379805	0.099213007331661	0.115513205772668	0.162684600696566	0.0427747453007936	0.285970550063771	0.143545035358175	0.182813764398516	0.375447868386488	0.421588574333431	0.194360298360122	0.287587383636584	0.289105545498814	0.115143378329204	0.193199630906818	0.249165807286268	0.255695669956354	0.641052080623009	0.670558458853406	0.598085252577091	0.168604686690977	0.280972272472446	0.441211007538176	0.222701208573615	0.212640313435593	0.165844869727724	0.102583179697914	0.600764699574361	0.0296737325623481	0.127068384282965	0.078937588870026	0.676604860749694	0.0934775782955759	0.298229708966215	0.318100226531588
