"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"SLAMF6"	"SLAMF6"	1.92707198781315	-1.11226814892886	-0.326762948101039	0.238614504288591	-0.191209573200519	-0.516426338563222	0.338132419931514	-0.553997643470784	"S01"	1.92707198781315	"IS01"
"CD27"	"CD27"	1.86436671456077	-1.24750568574658	0.115072690454434	-0.514348659239258	-0.000479157722876716	-0.3630742854205	0.293601438013038	0.0408345396772324	"S01"	1.86436671456077	"IS01"
"LAX1"	"LAX1"	1.84845815287482	-1.23627662819638	-0.0654301811334766	-0.273494209517865	0.135612429959202	-0.428543978330981	0.10161662933193	0.122249741023821	"S01"	1.84845815287482	"IS01"
"PIM2"	"PIM2"	1.82757690113419	-0.84351641950145	-0.069917866482143	-0.684876505505097	0.0551266559776999	-0.4811591723555	0.0592144798275217	0.00235019119221645	"S01"	1.82757690113419	"IS01"
"MEI1"	"MEI1"	1.80493787151812	-0.885533788580828	-0.0883126618637475	-0.682067704617226	0.051192131981165	-0.173122550666921	-0.0378702395297573	-0.0591989304176162	"S01"	1.80493787151812	"IS01"
"CPNE5"	"CPNE5"	1.79243664961931	-0.850554653424433	-0.0576825184681994	-0.642785110913163	0.295458093716635	-0.567259755139928	0.0244830758411345	-0.117951141926048	"S01"	1.79243664961931	"IS01"
"IRF4"	"IRF4"	1.75349229067724	-1.29095651678929	0.0896459989782179	-0.260623693631702	0.195061422092108	-0.728455971177414	0.360098736711362	0.158577082401955	"S01"	1.75349229067724	"IS01"
"CD180"	"CD180"	1.7493965416519	-0.550519077997796	-0.565692524194087	-0.344134236926529	-0.0404903011625358	-0.294572676137033	0.307351207868967	-0.780070356068411	"S01"	1.7493965416519	"IS01"
"FCRLA"	"FCRLA"	1.74147920003837	-1.11485315039213	0.180900206205682	-0.540860236175013	0.0391904091396342	-0.140103757806167	0.143371714131731	-0.223679367442823	"S01"	1.74147920003837	"IS01"
"NUGGC"	"NUGGC"	1.7302356961259	-1.14432884445328	-0.104379771702963	-0.148499015964427	0.282899636737515	-0.87304286199844	0.332477169450878	0.0638792904254319	"S01"	1.7302356961259	"IS01"
"FCRL5"	"FCRL5"	1.72689327760805	-1.15206949195658	0.28301106511865	-0.948643962174886	0.127978217337227	-0.0380183934863773	-0.0404054340457627	0.372609200215686	"S01"	1.72689327760805	"IS01"
"CD79A"	"CD79A"	1.72304909995645	-1.19885415741819	0.28822891207379	-0.667840379041988	0.164344932323587	-0.164845196202249	0.0560678455941117	0.0546676914232539	"S01"	1.72304909995645	"IS01"
"SLAMF1"	"SLAMF1"	1.72133749492736	-1.2959955159329	-0.00730851975147036	0.0578813977282913	-0.235069425698405	-0.262879635455085	0.609698638769775	-0.478731373577676	"S01"	1.72133749492736	"IS01"
"LY9"	"LY9"	1.71796897121858	-1.07209893776074	-0.258802471573004	0.0956664193683082	-0.199957861809263	-0.455493345761378	0.414254870173896	-0.27913291160508	"S01"	1.71796897121858	"IS01"
"ADGRG5"	"ADGRG5"	1.6998378256412	-1.12278342552499	-0.113807261173435	-0.365628106457268	0.0778366887597349	-0.583875340313312	0.791803013313111	-0.286756541798294	"S01"	1.6998378256412	"IS01"
"P2RY10"	"P2RY10"	1.67847038442764	-1.24220655308971	-0.383632521689975	0.161669068802622	-0.00119475157553366	-0.0328768968337654	0.458615013010319	-0.465700666082929	"S01"	1.67847038442764	"IS01"
"PTPN7"	"PTPN7"	1.6749987282605	-1.04412647054286	-0.237228095435217	-0.407864238462878	-0.134888194331579	-0.510081340067985	1.13679531008864	-0.473661804634424	"S01"	1.6749987282605	"IS01"
"KCNN3"	"KCNN3"	1.67306107336373	-0.778763063308356	0.0737451871590916	-0.382644425818207	0.0197256459091958	-0.599098786762532	-0.324436069996768	0.153344190858947	"S01"	1.67306107336373	"IS01"
"AMPD1"	"AMPD1"	1.67277488966565	-1.07075331828504	-0.1289070391578	-0.00316472623779064	0.137948203220665	-0.302988308166801	-0.0795298679882582	-0.17235757846045	"S01"	1.67277488966565	"IS01"
"DERL3"	"DERL3"	1.65201066807826	-1.03545553140218	0.236877185910869	-0.967110596528277	0.280473235133631	-0.0906770980753115	0.0114922760687959	0.147585709714934	"S01"	1.65201066807826	"IS01"
"GPR174"	"GPR174"	1.63986848279892	-1.25494975935154	-0.212099455969412	0.0596025596677619	-0.286721264601585	-0.300766071837181	0.821788381686642	-0.280003520698901	"S01"	1.63986848279892	"IS01"
"RHOH"	"RHOH"	1.61488128459563	-1.0101492913335	-0.567364718021753	-0.273995010650682	0.352800433741242	-0.100504175036854	0.475300373137709	-0.339608310169966	"S01"	1.61488128459563	"IS01"
"POU2AF1"	"POU2AF1"	1.59362572618652	-0.763419295901228	0.304278418161807	-0.758356639428889	-0.0455784069286428	-0.507923541830966	0.0457674147767697	-0.0144590239993588	"S01"	1.59362572618652	"IS01"
"IGLL5"	"IGLL5"	1.5904022755382	-1.15617279518777	0.464722677812752	-0.827506796196987	0.157161081180459	4.30109282965825e-05	-0.185510802180739	0.311756321027623	"S01"	1.5904022755382	"IS01"
"UBE2J1"	"UBE2J1"	1.56734485714245	-0.654205167493888	-0.557826757246045	-0.313817064800642	0.390113705769635	-0.153058247389057	-0.243618082336335	-0.159535230823692	"S01"	1.56734485714245	"IS01"
"HERPUD1"	"HERPUD1"	1.56545862981597	-0.380965451664933	-0.539082585245878	-0.514487636771049	0.383269130873772	-0.315142940765752	-0.108365420797386	-0.548123423030088	"S01"	1.56545862981597	"IS01"
