"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"LOC100131381"	"LOC100131381"	-0.351925398392139	-0.262132463850102	-0.385131970587919	-0.30453900420422	-0.255508050511896	0.855667145547062	1.6472161631545	"S01"	1.6472161631545	"IS07"
"LOC100287225"	"LOC100287225"	-0.220113759550672	-0.027872464690047	-0.0230609391705535	-0.234319165926173	-0.47709902714619	0.182927698150151	1.59984640670435	"S01"	1.59984640670435	"IS07"
"LOC728755"	"LOC728755"	-0.191214240635484	0.251638836477793	-0.0819808325027697	-0.0229164975270126	-0.630613581004547	-0.0666800176484812	1.58568259082461	"S01"	1.58568259082461	"IS07"
"IAPP"	"IAPP"	-0.0703984647822198	-0.150164981408831	-0.112976483557222	0.00485264297698641	-0.499804874940123	-0.245195235371255	1.56865290690097	"S01"	1.56865290690097	"IS07"
"MAGEA5"	"MAGEA5"	-0.242245274023138	0.189338635882708	-0.177554569020186	-0.382603195955196	-0.234670066164177	0.178998690453624	1.55231554661927	"S01"	1.55231554661927	"IS07"
"TBC1D3G"	"TBC1D3G"	-0.273122578541315	-0.0328055903177076	-0.153091626389977	-0.0379439569069862	-0.420957320858386	0.0742995805421943	1.53361884075986	"S01"	1.53361884075986	"IS07"
"LOC100128626"	"LOC100128626"	-0.0901230681472324	0.0525619213871139	-0.421502876697429	-0.108032645141053	-0.492510686924718	0.420445772125418	1.53066842184352	"S01"	1.53066842184352	"IS07"
"SLC6A10P"	"SLC6A10P"	-0.00703290581361269	-0.164630800513984	-0.30130411191668	-0.273854277856293	-0.315199200216665	0.224915981015298	1.49631591183883	"S01"	1.49631591183883	"IS07"
"HBG1"	"HBG1"	-0.280406862456394	0.263287051895503	-0.307127370848875	-0.0479569072829808	-0.263022437844812	-0.128927256857504	1.49619162063263	"S01"	1.49619162063263	"IS07"
"LOC645739"	"LOC645739"	-0.15478936385649	0.223029915496872	-0.191068255180029	-0.20988324221552	-0.451923678384677	0.262957722192276	1.41597566199587	"S01"	1.41597566199587	"IS07"
"LOC653061"	"LOC653061"	-0.0895477010141046	0.192299857753453	-0.326826972794438	-0.146490431329348	-0.4754010399841	0.321918531128549	1.41354656914821	"S01"	1.41354656914821	"IS07"
"LOC100287357"	"LOC100287357"	0.0637528569297367	-0.14396828614411	-0.276638822034079	0.0900787184834626	-0.506247986451602	-0.116810747735458	1.32996088626564	"S01"	1.32996088626564	"IS07"
"LOC100130846"	"LOC100130846"	-0.0718344953340713	0.143004044173083	-0.131164250501687	0.212608589141233	-0.777352686754306	0.00125989235633111	1.31403944572854	"S01"	1.31403944572854	"IS07"
"TTPA"	"TTPA"	-0.171699489497381	0.25558292387111	-0.34610413687537	-0.312857275902114	-0.301024219602957	0.550076938587358	1.30650892469607	"S01"	1.30650892469607	"IS07"
"MAGEB16"	"MAGEB16"	0.150523756651778	0.0694913896770982	0.0345242036639437	0.104307197837247	-0.962071350752973	-0.0314784194713872	1.29868834401905	"S01"	1.29868834401905	"IS07"
