"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"
"MRPL54"	"MRPL54"	0.269837103685012	-0.036934136854547	0.0220638428079629	0.250436200652672	-0.450268734312104	0.0491743521808034	-0.127479248985133	"IS01"	0.269837103685012
"NDUFA7"	"NDUFA7"	0.265780354958378	-0.0331376381028871	0.0142446398813809	-0.0219329688718426	-0.178869431750303	-0.213629143418202	0.120675793630875	"IS01"	0.265780354958378
"FAM55C"	"FAM55C"	0.265686314720161	0.0827549099671337	-0.16774134010876	0.154167995980052	-0.251156524130943	-0.182433196480138	0.114361212109414	"IS01"	0.265686314720161
"LOC100288525"	"LOC100288525"	0.243866550378277	-0.379277237411326	0.043254346900439	-0.0244003322493016	-0.0112981586442081	-0.329947698847672	0.143920105908602	"IS01"	0.243866550378277
"COPE"	"COPE"	0.234186115560702	-0.14863106618394	0.062816976749274	0.106443287837256	-0.178812262565886	0.135835208599464	-0.38403313878854	"IS01"	0.234186115560702
"GOLPH3L"	"GOLPH3L"	0.216142856379168	-0.151981735314923	0.199864294096185	-0.123507938580609	0.0744603552152952	-0.505885018422363	-0.0293514072334144	"IS01"	0.216142856379168
"C12orf66"	"C12orf66"	0.203742355208145	-0.0665922012568352	0.00455153898224644	-0.178186023605	0.0229659601148641	-0.0913203393599897	0.0575391596233872	"IS01"	0.203742355208145
"YIPF2"	"YIPF2"	0.198477426468794	0.174419004889509	0.122180448075995	0.0556723248008123	-0.416376058491527	0.0499884706802277	-0.0146119872096682	"IS01"	0.198477426468794
"TSSC1"	"TSSC1"	0.190496517091189	-0.238762585031646	0.0870546565350138	-0.113141814508647	0.141022576852452	-0.449090314878938	0.0554067905125872	"IS01"	0.190496517091189
"GNE"	"GNE"	0.181358390716941	-0.0279379303187013	-0.132664655668941	0.155131548347016	-0.0589895396220788	-0.0909407515259393	-0.171469257951879	"IS01"	0.181358390716941
"PSMD8"	"PSMD8"	0.144143963519667	0.0580269685040223	0.0830422816826662	0.140010394009878	-0.444175098685316	0.0719676536823649	0.0974697861904004	"IS01"	0.144143963519667
"TRUB2"	"TRUB2"	0.12527690521784	0.00228017122200284	-0.00521669630852873	-0.115126470768491	-0.0690249683094087	0.0599343151004612	0.0786293651894862	"IS01"	0.12527690521784
"SDHB"	"SDHB"	0.115937394563611	-0.0775511209546009	-0.0891063413193876	0.0585127358117073	0.0031126324918993	-0.172634765132656	0.0418112942645576	"IS01"	0.115937394563611
"TCP1"	"TCP1"	0.113269405572718	-0.216676979580479	0.0322557377439649	0.0304214716345112	-0.00699226818606561	-0.198185903040787	0.0433015446273786	"IS01"	0.113269405572718
"TCEA1"	"TCEA1"	0.0954146177264236	0.0850899987086215	0.0747452696395564	-0.337938162168396	0.0641140150292551	0.0820988351488373	0.0839112688025128	"IS01"	0.0954146177264236
"SEC24A"	"SEC24A"	0.266181140727428	1.55380093664169	-0.696614037822312	0.277727552242153	-0.416603091175409	-0.297062560588756	0.140134888229055	"IS02"	1.55380093664169
"MAGEA6"	"MAGEA6"	-0.133071123331486	1.36586570252733	-0.00887374414641794	-0.290053714329265	-0.269561228269112	0.196743177161127	0.171344630819601	"IS02"	1.36586570252733
"MAGEA3"	"MAGEA3"	-0.186758176855744	1.3457426188991	-0.0519575930025735	-0.356940088950179	-0.100055336414645	0.0485867561041061	0.285360883354288	"IS02"	1.3457426188991
"LMAN2"	"LMAN2"	-0.0515411452832441	1.33656703674047	0.279587613285736	-0.444714971458152	-0.00613297884927042	-0.0195880442496444	-0.42055364638985	"IS02"	1.33656703674047
"RPN2"	"RPN2"	0.173244664421786	1.33559421793184	-0.144516244723646	-0.0805869484767384	-0.655409517208787	0.260124095556232	0.167410862984867	"IS02"	1.33559421793184
"C19orf10"	"C19orf10"	0.0988890400648245	1.3222317615539	-0.146880505258685	-0.477177718031065	0.213921645685327	-0.00107622622411117	-0.366029077774492	"IS02"	1.3222317615539
"DDOST"	"DDOST"	-0.0291411067565381	1.31085418352218	-0.138026717994266	-0.157099151234045	0.0142149902645089	-0.138858028568307	-0.23565364808195	"IS02"	1.31085418352218
"SSR3"	"SSR3"	-0.218919089914744	1.30088999576155	-0.280785224910613	-0.200740693235213	0.318915879645591	-0.0404897062225411	-0.263978431055418	"IS02"	1.30088999576155
"C15orf24"	"C15orf24"	-0.0303824452489275	1.27590441692146	-0.450726389388175	-0.511497451910995	0.794401749477623	-0.302490161674119	-0.386293144109833	"IS02"	1.27590441692146
"TMX2"	"TMX2"	-0.435441226859021	1.21738480078536	0.0119333139556501	-0.0208441795902147	-0.258368549433618	-0.0308040138116561	0.453562743263711	"IS02"	1.21738480078536
"HYOU1"	"HYOU1"	0.387365229850945	1.17718092991181	-0.00293826581921244	0.352524707242525	-1.18764242532765	-0.0947264513482579	0.222524509618256	"IS02"	1.17718092991181
"PRDX4"	"PRDX4"	-0.20597855400422	1.16778227572383	-0.530539999600433	-0.445687621842867	0.854639488162516	-0.0631212126666496	-0.341163607651556	"IS02"	1.16778227572383
"SPCS2"	"SPCS2"	-0.386938632999303	1.16734684229361	-0.360521997231624	-0.210236280768213	0.532258523173206	-0.0556041162929633	-0.129856834681875	"IS02"	1.16734684229361
"B9D1"	"B9D1"	-0.603800948832314	1.15783869977593	-0.182939182282938	0.148472878450919	0.278626280696181	-0.227904917231899	-0.0531150507125686	"IS02"	1.15783869977593
"CHID1"	"CHID1"	-0.135802501665896	1.14109852667674	0.0663306134498267	-0.255026618278223	-0.29618385385237	0.576607916624566	-0.156276629067525	"IS02"	1.14109852667674
"GADD45A"	"GADD45A"	-0.113016327604991	1.13530927047567	0.0167657883718625	0.0127190016901351	-0.342939173578831	-0.115119986334406	0.124432827932224	"IS02"	1.13530927047567
"BHLHA15"	"BHLHA15"	0.00187340744696419	1.1320407309272	-0.140499524977147	0.21738068246618	-0.620628195152494	-0.160095595830862	0.36989161611381	"IS02"	1.1320407309272
"SELI"	"SELI"	-0.245325195181104	1.12451163982769	-0.338699173555469	0.494304453505599	-0.419834916981102	-0.453668263975894	0.496695437946516	"IS02"	1.12451163982769
"ARMET"	"ARMET"	-0.237936699446966	1.12317314128292	0.173436538826258	-0.110671746821472	0.0632192090186801	-0.499586519286696	-0.0869706736086594	"IS02"	1.12317314128292
"TEX19"	"TEX19"	-0.324798551142866	1.12304353272407	0.0666300463958404	-0.00582858069002604	-0.115260441860535	0.147417983314421	-0.223153377395928	"IS02"	1.12304353272407
"CHAC1"	"CHAC1"	-0.256564326818613	1.12135360478193	0.230719453535429	-0.0441718627456126	-0.199718435969078	-0.180734183337027	-0.0648899249177619	"IS02"	1.12135360478193
"PPIB"	"PPIB"	0.0973805439378913	1.11962317966458	0.0419859292088451	-0.213773981181901	0.19124539375326	-0.580784997351208	-0.429356722468513	"IS02"	1.11962317966458
"CYTIP"	"CYTIP"	0.140167544807163	1.08657282209506	-0.0752497516046352	-0.397075863224553	-0.281346546065232	-0.0562651490389327	0.452325127035586	"IS02"	1.08657282209506
"MAGEA1"	"MAGEA1"	-0.29158537434555	1.08366543674438	-0.173211925060766	-0.237023927084123	-0.0397333434177582	0.0389002192815948	0.511207970651175	"IS02"	1.08366543674438
"SMPDL3B"	"SMPDL3B"	0.0763919387886349	1.06487037484226	-0.0324248851281405	-0.156735861528142	-0.28348307763037	-0.296269411280133	0.292753518039174	"IS02"	1.06487037484226
"LARP2"	"LARP2"	-0.11296231537348	1.04733310100134	-0.295087913809692	0.493970708555488	-0.583552557731356	-0.399380122022829	0.513086989798596	"IS02"	1.04733310100134
"NR6A1"	"NR6A1"	-0.10055815537042	1.03248146780564	-0.320566000053572	0.336696258674978	-0.500403184177678	0.0664230852058488	0.242402474779517	"IS02"	1.03248146780564
"ATP12A"	"ATP12A"	-0.246691011045516	1.03208680646149	-0.201157162603413	-0.0749525758905033	-0.151576896410849	0.33800163248097	0.149558723000017	"IS02"	1.03208680646149
"FBXO16"	"FBXO16"	-0.432526701550996	1.03013026497767	-0.187965559078097	0.330874439778394	-0.0648689898517671	-0.047881416358298	-0.104438547184279	"IS02"	1.03013026497767
"LOC440905"	"LOC440905"	-0.233826336240421	1.02540084218661	0.220406097105738	-0.161390595752528	-0.222214993878346	0.0796451696196124	-0.00501427656771148	"IS02"	1.02540084218661
"GANAB"	"GANAB"	0.155581575287607	1.00801440085744	0.0472322738255095	0.209628068246009	-0.882462339936803	0.0224874572943346	0.233169621525742	"IS02"	1.00801440085744
"FKBP11"	"FKBP11"	-0.278512654653794	1.0073690502547	0.361667712624103	0.160658619024268	-0.262254258817774	-0.566335531383097	-0.058343108105109	"IS02"	1.0073690502547
"LRRTM2"	"LRRTM2"	0.360781273058155	0.993405959690757	-0.182062827483345	-0.154063816443096	-0.560606261328697	-0.0247227015576728	0.358710217136928	"IS02"	0.993405959690757
"IL5RA"	"IL5RA"	0.0943851511537945	0.981264901696899	-0.268802133420237	-0.443308736207003	-0.26011585304567	0.710924292530247	0.243687225085389	"IS02"	0.981264901696899
"LIN28B"	"LIN28B"	-0.0668869104968328	0.980257492467575	-0.305390404197706	-0.279210766266122	-0.117449295559386	0.50518700993308	0.198027098679211	"IS02"	0.980257492467575
"SAP30"	"SAP30"	-0.0182542506915398	0.979209064154634	-0.0505264301058851	-0.248494630694239	-0.0512125284674113	0.146178806800125	-0.138764066145401	"IS02"	0.979209064154634
"HIST1H2BG"	"HIST1H2BG"	-0.416631559176678	0.965787710644467	0.443250980209663	-0.0248917435516018	-0.190273034200278	-0.336105556853451	0.0696844580971115	"IS02"	0.965787710644467
