"V1"	"CTSP.ACY5"
"LOC220115"	"LOC220115"	-0.472152977207231
"PASD1"	"PASD1"	-0.446044880923794
"CADPS2"	"CADPS2"	1.9241495660693
"GRM4"	"GRM4"	-0.817551016512393
"CASP10"	"CASP10"	-1.04021397273229
"RCAN2"	"RCAN2"	0.76751779463592
"LOC100132941"	"LOC100132941"	0.042914018375068
"DSCR8"	"DSCR8"	-0.490074814776029
"SH3GL2"	"SH3GL2"	-0.438420316213785
"C14orf25"	"C14orf25"	-0.51252590664666
"SYS1.DBNDD2"	"SYS1.DBNDD2"	2.37447074460193
"ERGIC3"	"ERGIC3"	-0.426167835729926
"SMOC1"	"SMOC1"	1.28634686101066
"CXADRP2"	"CXADRP2"	-0.524493715347361
"DMRT2"	"DMRT2"	0.632978356619248
"PTS"	"PTS"	0.382612123661054
"HIST1H2AJ"	"HIST1H2AJ"	-0.129775909566362
"HBG2"	"HBG2"	-0.0542821319957818
"ZNF560"	"ZNF560"	2.84806568200107
"DCTN3"	"DCTN3"	0.40149471533869
"PDIA4"	"PDIA4"	0.111633031153997
"C7orf16"	"C7orf16"	2.15208786977467
"RIMS1"	"RIMS1"	-0.590111534945218
"GHRH"	"GHRH"	-0.278672336615171
"LOC100130179"	"LOC100130179"	1.02963598758781
"HIST1H3C"	"HIST1H3C"	-0.819993261854228
"KCNN2"	"KCNN2"	2.23759018740294
"STT3A"	"STT3A"	-0.808495612690689
"SLC5A12"	"SLC5A12"	-0.47151949959735
"LOC100132977"	"LOC100132977"	-0.371146851530039
"MAP3K10"	"MAP3K10"	-0.113752053412341
"HDGFL1"	"HDGFL1"	-0.389797690565662
"ADAM29"	"ADAM29"	-0.455702219730853
"SLC22A9"	"SLC22A9"	-0.480507493644284
"ARD1B"	"ARD1B"	-0.446532500075603
"RHOXF2B"	"RHOXF2B"	-0.446452321581164
"LOC100289603"	"LOC100289603"	-0.399718192138891
"ACYP2"	"ACYP2"	0.207354789071137
"LOC100128130"	"LOC100128130"	1.06585350697057
"LOC392232"	"LOC392232"	-0.327350998147391
"LOC100130746"	"LOC100130746"	-0.180729253779095
"VCX3B"	"VCX3B"	-0.723689516527436
"LOC100289567"	"LOC100289567"	-0.388705774953531
"LOC645969"	"LOC645969"	0.591269289249857
"JAKMIP3"	"JAKMIP3"	-0.72175073930238
"LOC653198"	"LOC653198"	0.0986978536303081
"TPTE2"	"TPTE2"	-0.872169352422934
"PCDHB13"	"PCDHB13"	0.205077554376528
"DMRT1"	"DMRT1"	2.67551699442334
"FOXO6"	"FOXO6"	-0.56151114061292
"LOC645202"	"LOC645202"	-0.331061749895565
"HIST1H3F"	"HIST1H3F"	-0.0531912208823627
"MEG8"	"MEG8"	-0.364845195683645
"C2orf51"	"C2orf51"	-0.681308757710563
"ARGFX"	"ARGFX"	-0.40207192071539
"HRASLS2"	"HRASLS2"	-0.75676134060969
"LOC642373"	"LOC642373"	2.18747039522423
"FAM75C1"	"FAM75C1"	-0.377046971968011
"SCN9A"	"SCN9A"	1.49303986363856
"PSMD8"	"PSMD8"	0.291987799017998
"GPRC5D"	"GPRC5D"	-0.644178773418769
"HOXC10"	"HOXC10"	0.7950325941821
"C2orf78"	"C2orf78"	-0.380268684097287
"LOC100287225"	"LOC100287225"	-0.391399406970202
"LENEP"	"LENEP"	-0.37769471342238
"STC2"	"STC2"	0.889571596640653
"CDH8"	"CDH8"	0.426450528259749
"BST2"	"BST2"	0.632042173509912
"CCR3"	"CCR3"	-0.825157999671636
"TTC25"	"TTC25"	0.537186023237601
"SLC34A1"	"SLC34A1"	-0.382456997428473
"C2orf14"	"C2orf14"	-0.378767021161476
"EYA2"	"EYA2"	-0.0615961582202089
"APBA1"	"APBA1"	-0.925765710096562
"LMAN1"	"LMAN1"	2.0121721420961
"ADAM21"	"ADAM21"	-0.615855852619556
"C18orf58"	"C18orf58"	-0.755851892762284
"TIGD4"	"TIGD4"	0.723114154738708
"POTEF"	"POTEF"	-0.848587457851137
"LOC100128626"	"LOC100128626"	-0.528659530013114
"LOC440243"	"LOC440243"	-0.450837290159461
"LOC729866"	"LOC729866"	-0.437799938028325
"NCRNA00167"	"NCRNA00167"	-0.0819500594246547
"SPERT"	"SPERT"	2.09057087041282
"LOC440233"	"LOC440233"	-0.446715863472839
"LOC154872"	"LOC154872"	-0.385389796428715
"PDGFD"	"PDGFD"	-0.412398652928985
"LOC652191"	"LOC652191"	-0.427947366048149
"LOC375010"	"LOC375010"	1.01591267590527
"PRX"	"PRX"	0.585543279605552
"MBOAT7"	"MBOAT7"	-0.252349934710157
"SMARCA4"	"SMARCA4"	0.0983422610534707
"LOC100132257"	"LOC100132257"	-0.513924348183182
"SSX10"	"SSX10"	-0.20705380686255
"KIAA1549"	"KIAA1549"	-0.356660454914997
"LOC441208"	"LOC441208"	-0.678507635957933
"GABRA5"	"GABRA5"	0.00895848517878417
"LOC390705"	"LOC390705"	-0.284408650380935
"SELS"	"SELS"	2.34610312232352
"MRGPRE"	"MRGPRE"	-0.254106010197528
"LOC100129942"	"LOC100129942"	-0.0179268280516762
"ATP8B2"	"ATP8B2"	0.461786251393663
"RGS9"	"RGS9"	-0.504864430225952
"YSK4"	"YSK4"	-0.716809425702809
"ALMS1P"	"ALMS1P"	-0.403826019934077
"ANKRD45"	"ANKRD45"	-0.0716524269165837
"SEC24A"	"SEC24A"	0.21936090962737
"LOC100288973"	"LOC100288973"	-0.0437688109532409
"LOC100130846"	"LOC100130846"	-0.152437378216067
"GAGE2A"	"GAGE2A"	-0.193678954759039
"LOC100133189"	"LOC100133189"	-0.183304123219977
"LOC100130673"	"LOC100130673"	-0.646160250159778
"TSHZ2"	"TSHZ2"	-0.907521014739859
"SLITRK1"	"SLITRK1"	-0.438408676205539
"SEC16B"	"SEC16B"	-0.641474063222213
"C4B"	"C4B"	-0.559017602701727
"LOC150568"	"LOC150568"	-0.532423420711458
"LOC100132144"	"LOC100132144"	-0.33572449464396
"LOC400794"	"LOC400794"	-0.425070962943326
"LOC100287843"	"LOC100287843"	-0.718053872899905
"EVPLL"	"EVPLL"	-0.45662720545299
"LOC730121"	"LOC730121"	-0.336567256089522
"ATP4B"	"ATP4B"	-0.329372577514182
"GLI3"	"GLI3"	-1.01656020306902
"ARF1"	"ARF1"	-1.21132305364478
"LIN28B"	"LIN28B"	-0.46563726706866
"ZNF491"	"ZNF491"	1.71938823922647
"OR10G7"	"OR10G7"	-0.0617990090314973
"LOC100288976"	"LOC100288976"	-0.36299858580269
"CSNK1A1P"	"CSNK1A1P"	-0.719271309660885
"MAEL"	"MAEL"	-0.679940937217086
"CCR10"	"CCR10"	0.99514505983104
"LOC100287906"	"LOC100287906"	-0.517677436041624
"LOC100131381"	"LOC100131381"	-0.446408102150395
"PCDH11Y"	"PCDH11Y"	-0.654480878272859
"LOC285401"	"LOC285401"	-0.433399473049248
"LOC91948"	"LOC91948"	-0.36810978857257
"GFI1B"	"GFI1B"	0.55805632802326
"PPIL1"	"PPIL1"	0.200083448266163
"TTPA"	"TTPA"	2.46834161241892
"LOC728470"	"LOC728470"	2.38117790327456
"CSMD1"	"CSMD1"	-0.678464421291179
"RTDR1"	"RTDR1"	-0.28531822750689
"ANTXRL"	"ANTXRL"	-0.267617598789335
