"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"SEC14L6"	"SEC14L6"	1.31784297857444	-0.792455119268783	0.54973843809853	-0.904234519115718	"S01"	1.31784297857444	"IS01"
"EVI2B"	"EVI2B"	1.31507209229402	0.622257324096506	-0.116538793427557	-1.61936430528678	"S01"	1.31507209229402	"IS01"
"SLC6A20"	"SLC6A20"	1.31209819043481	-0.400546861876331	-0.0596564044861041	-0.821611198380854	"S01"	1.31209819043481	"IS01"
"TSPAN32"	"TSPAN32"	1.31022030624739	0.142286975530734	-0.131163433142586	-1.21501267815222	"S01"	1.31022030624739	"IS01"
"STAC"	"STAC"	1.3087712429174	-0.32486642085492	0.115290474101957	-0.993925118685581	"S01"	1.3087712429174	"IS01"
"ZNF385B"	"ZNF385B"	1.30656254702071	-0.682081900845414	0.554291813583024	-0.986785409220272	"S01"	1.30656254702071	"IS01"
"SELP"	"SELP"	1.30326430218686	-0.285447390483718	0.124826582034353	-1.02721442546028	"S01"	1.30326430218686	"IS01"
"IQSEC3"	"IQSEC3"	1.2957572848767	-0.274893169943384	-0.29546065191349	-0.75572989659307	"S01"	1.2957572848767	"IS01"
"CCR2"	"CCR2"	1.29235610648311	0.303022272038833	-0.204148550098006	-1.28216297398181	"S01"	1.29235610648311	"IS01"
"CMA1"	"CMA1"	1.28636507530658	-0.35330751346535	-0.189393532368053	-0.752416529361975	"S01"	1.28636507530658	"IS01"
"DMBT1"	"DMBT1"	1.28611978588598	-0.656256426109363	0.407089017587058	-0.893596775112383	"S01"	1.28611978588598	"IS01"
"SYT15"	"SYT15"	1.28260573527547	-0.467508131946327	0.203753124126984	-0.911751375576682	"S01"	1.28260573527547	"IS01"
"C4BPA"	"C4BPA"	1.27390615592104	-0.666735228198576	0.74866568572395	-1.09613356367071	"S01"	1.27390615592104	"IS01"
"CHI3L2"	"CHI3L2"	1.27381810138803	-0.204185292777744	0.322843519726635	-1.19545588220411	"S01"	1.27381810138803	"IS01"
"MYL3"	"MYL3"	1.25207499744361	-0.299699969552776	0.139072648177983	-0.978603765713682	"S01"	1.25207499744361	"IS01"
"RAB44"	"RAB44"	1.24735300429376	-0.236493250278577	0.139775892794957	-1.02621061931516	"S01"	1.24735300429376	"IS01"
"CDK15"	"CDK15"	1.24001112756467	-0.126585854949127	-0.0782353553600187	-0.967225124988485	"S01"	1.24001112756467	"IS01"
"ABCA6"	"ABCA6"	1.23735172676539	0.139945802299446	0.0134089025737768	-1.24123413446302	"S01"	1.23735172676539	"IS01"
"HPGDS"	"HPGDS"	1.23434343698107	-0.241180346267698	0.450917321521818	-1.21294945714854	"S01"	1.23434343698107	"IS01"
"REN"	"REN"	1.23368251522097	-0.282685280915786	-0.026259334945957	-0.86831303818705	"S01"	1.23368251522097	"IS01"
"GATA1"	"GATA1"	1.21560499446223	-0.416744107375645	0.0493505881795983	-0.792076456798593	"S01"	1.21560499446223	"IS01"
"APOH"	"APOH"	1.20559840265173	-0.757973376108369	0.865585511168684	-1.03618021402494	"S01"	1.20559840265173	"IS01"
"C11orf96"	"C11orf96"	1.18605984329463	-0.631237511371468	0.405314669353738	-0.822333374673043	"S01"	1.18605984329463	"IS01"
"HLA.DQA1"	"HLA.DQA1"	1.17157541596108	0.47742523839319	-0.0627302366361744	-1.40679837580409	"S01"	1.17157541596108	"IS01"
"KDR"	"KDR"	1.16860908566044	-0.272049840662557	0.424038063169758	-1.11093007661548	"S01"	1.16860908566044	"IS01"
"HLA.DRB1"	"HLA.DRB1"	1.15455970568744	0.33573753028039	0.360160197495779	-1.55112791092849	"S01"	1.15455970568744	"IS01"
"HLA.DPB1"	"HLA.DPB1"	1.14834137171185	0.525801812239175	0.379311950305644	-1.71257633626063	"S01"	1.14834137171185	"IS01"
"ANO5"	"ANO5"	1.14692787561521	-0.573104259262194	0.178153568501882	-0.686539211827398	"S01"	1.14692787561521	"IS01"
"LYZ"	"LYZ"	1.10993277363435	-0.0583410433185863	-0.157903171721362	-0.853338155936233	"S01"	1.10993277363435	"IS01"
"HLA.DQB1"	"HLA.DQB1"	1.1096993732202	0.164537249116228	0.247866452232619	-1.29828223686567	"S01"	1.1096993732202	"IS01"
"SPTLC3"	"SPTLC3"	1.09455796344722	-0.523153636664569	0.648801932998222	-0.985856999294565	"S01"	1.09455796344722	"IS01"
"ZMAT1"	"ZMAT1"	1.09181286535245	-0.365143131596941	0.242819049592309	-0.847934434112029	"S01"	1.09181286535245	"IS01"
"TPSB2"	"TPSB2"	1.08554042392844	-0.221312375958247	0.0994564667059508	-0.866051258529985	"S01"	1.08554042392844	"IS01"
"SHC3"	"SHC3"	1.0796343668769	-0.22250568988796	0.0707783751828642	-0.841093569974345	"S01"	1.0796343668769	"IS01"
"SERPIND1"	"SERPIND1"	1.06649810804479	-0.520804178866505	0.511406375082072	-0.873061099708553	"S01"	1.06649810804479	"IS01"
"IL6ST"	"IL6ST"	1.06333581782038	-0.175831844160236	0.638061879304322	-1.23319230421977	"S01"	1.06333581782038	"IS01"
"MAN1A1"	"MAN1A1"	1.05921054624861	0.113233274155729	-0.033161093229893	-1.02816776758943	"S01"	1.05921054624861	"IS01"
"ARHGAP20"	"ARHGAP20"	1.05377331102586	-0.266633922536602	0.34342659108789	-0.959098781734365	"S01"	1.05377331102586	"IS01"
"ICAM1"	"ICAM1"	1.05181108786235	-0.155432065685654	0.531030474681241	-1.16977316057029	"S01"	1.05181108786235	"IS01"
"DTX4"	"DTX4"	1.04566877905364	-0.420894635064827	0.51289569411846	-0.936474448596272	"S01"	1.04566877905364	"IS01"
"LIPN"	"LIPN"	1.04292062002787	-0.18320563261157	-0.27853031316292	-0.612740839450602	"S01"	1.04292062002787	"IS01"
"KCNJ15"	"KCNJ15"	1.02645329268868	-0.464355411738159	-0.248937514611991	-0.388379813546473	"S01"	1.02645329268868	"IS01"
"MYL4"	"MYL4"	1.02622924498968	0.0506559778480305	-0.146907010075634	-0.873482271066164	"S01"	1.02622924498968	"IS01"
"ALPL"	"ALPL"	0.991091797408248	-0.659728077845544	0.716967005933229	-0.825534628508157	"S01"	0.991091797408248	"IS01"
"CXCL16"	"CXCL16"	0.977386303167431	-0.415182194786522	0.206273760660265	-0.68001363945463	"S01"	0.977386303167431	"IS01"
"DOCK2"	"DOCK2"	0.972845301376181	0.571305155940162	0.00705313411071333	-1.34887629579229	"S01"	0.972845301376181	"IS01"
"CXorf21"	"CXorf21"	0.960042085926641	0.452178535935188	0.0101380890197122	-1.24239755730636	"S01"	0.960042085926641	"IS01"
"SIGLEC8"	"SIGLEC8"	0.931328001721148	0.454287829010508	0.0506735009991844	-1.24451088067468	"S01"	0.931328001721148	"IS01"
"CD74"	"CD74"	0.928302037631255	0.583088013550344	0.480108193765816	-1.62578546053989	"S01"	0.928302037631255	"IS01"
"GCNT4"	"GCNT4"	0.899813643393366	-0.223690783781181	0.0181733943705848	-0.643351191887036	"S01"	0.899813643393366	"IS01"
"TNFSF12"	"TNFSF12"	0.879178494766242	0.175675641200598	0.659561644681477	-1.36662978968125	"S01"	0.879178494766242	"IS01"
"MS4A3"	"MS4A3"	0.869267515586013	-0.164019506918151	-0.337461562436416	-0.433032959062417	"S01"	0.869267515586013	"IS01"
"DOCK8"	"DOCK8"	0.861877169268568	0.449648697597132	0.370776049730911	-1.38608790722217	"S01"	0.861877169268568	"IS01"
"SEPP1"	"SEPP1"	0.857923908013638	-0.278837781140572	-0.0923996567458128	-0.488719366652122	"S01"	0.857923908013638	"IS01"
"FGL2"	"FGL2"	0.841703099668652	0.0973547935066358	-0.855772217606921	-0.283719193006789	"S01"	0.841703099668652	"IS01"
"TPSD1"	"TPSD1"	0.833675405543021	-0.0102150883428529	-0.0280771956527409	-0.727145626174985	"S01"	0.833675405543021	"IS01"
"AL365273.1"	"AL365273.1"	0.793575863142585	0.604162750246171	-0.329209316400911	-0.994883420535428	"S01"	0.793575863142585	"IS01"
"PVRL3"	"PVRL3"	0.763773858394242	-0.267170466506587	-0.170180687736847	-0.362515644307408	"S01"	0.763773858394242	"IS01"
"NFKBIZ"	"NFKBIZ"	0.724025190145698	-0.16818855593313	0.0895608549640263	-0.575993072131391	"S01"	0.724025190145698	"IS01"
"RTN4RL1"	"RTN4RL1"	0.716632218845702	-0.0231277923930397	-0.117562398607436	-0.55263834716493	"S01"	0.716632218845702	"IS01"
"TM6SF1"	"TM6SF1"	0.554352204562624	-0.248093362089132	-0.242981588927377	-0.141362851954115	"S01"	0.554352204562624	"IS01"
"APBB1IP"	"APBB1IP"	0.552583391960624	0.517338958888056	0.393237188517887	-1.17613141354955	"S01"	0.552583391960624	"IS01"
"HLA.DOA"	"HLA.DOA"	-0.594482286290277	-0.753408158226181	-0.519123547969026	1.48790888491544	"S02"	1.48790888491544	"IS04"
"IL10RA"	"IL10RA"	-0.976038371678817	-0.668167709538819	-0.0719764379455989	1.4727758620407	"S02"	1.4727758620407	"IS04"
"CD33"	"CD33"	-0.775629631212506	-0.579653301894729	-0.451471975851567	1.46634257745931	"S02"	1.46634257745931	"IS04"
"LAT2"	"LAT2"	-1.01313566943979	-0.597724521143122	-0.0879144662880708	1.45937277937517	"S02"	1.45937277937517	"IS04"
"MGLL"	"MGLL"	-1.29430379824162	0.344024112046475	-0.77281678258268	1.39280396501258	"S02"	1.39280396501258	"IS04"
"AMICA1"	"AMICA1"	-1.0458039062137	-0.177990010371227	-0.426810650885963	1.3678141209972	"S02"	1.3678141209972	"IS04"
"TNFAIP8L2"	"TNFAIP8L2"	-1.36280505525434	-0.278206726118971	0.165928685446362	1.35051897412013	"S02"	1.35051897412013	"IS04"
"NCKAP1L"	"NCKAP1L"	-0.754753902386073	-0.453538489868165	-0.398900882446695	1.31069148029512	"S02"	1.31069148029512	"IS04"
"HLA.DMA"	"HLA.DMA"	-0.614935101490332	-0.305811523853016	-0.770094098330718	1.30546873510945	"S02"	1.30546873510945	"IS04"
"FNIP2"	"FNIP2"	-1.23099489094046	0.323824570480632	-0.690559438542898	1.29851354488108	"S02"	1.29851354488108	"IS04"
"SCARF1"	"SCARF1"	-1.38176617571112	0.218590084186867	-0.305254708198081	1.26989489157477	"S02"	1.26989489157477	"IS04"
"TXNIP"	"TXNIP"	-1.07259770075457	0.0911426617603774	-0.55489199650945	1.25638089883159	"S02"	1.25638089883159	"IS04"
"FGD2"	"FGD2"	-0.518686595769421	-0.639739873775119	-0.373181038627696	1.23201789527557	"S02"	1.23201789527557	"IS04"
"CFAP221"	"CFAP221"	-1.33596833745496	0.763931872091733	-0.967748932964801	1.21562802754392	"S02"	1.21562802754392	"IS04"
"ADGRF5"	"ADGRF5"	-1.07613780575657	0.478403437408877	-0.967532727196441	1.21285627948233	"S02"	1.21285627948233	"IS04"
"GNG7"	"GNG7"	-1.05958420056431	0.0653136184147666	-0.454617997671301	1.20042635757099	"S02"	1.20042635757099	"IS04"
"CYSLTR1"	"CYSLTR1"	-0.491698734788296	-0.534697376388975	-0.464446505211225	1.18151010797667	"S02"	1.18151010797667	"IS04"
"ADGRE5"	"ADGRE5"	-1.20583778567154	0.140790952521914	-0.312345784718254	1.17874134107415	"S02"	1.17874134107415	"IS04"
"GAB3"	"GAB3"	-0.801971350839303	-0.2936242472664	-0.329663033634597	1.17826924668912	"S02"	1.17826924668912	"IS04"
"NAPSA"	"NAPSA"	-1.36148322397136	0.829190945263425	-0.955332661604389	1.17753393486425	"S02"	1.17753393486425	"IS04"
"DRAM1"	"DRAM1"	-1.33610996845918	0.380961192222618	-0.40893350628908	1.16394406257132	"S02"	1.16394406257132	"IS04"
"TLR7"	"TLR7"	-0.392466302551799	-0.673836261234354	-0.379927795008131	1.15002855349947	"S02"	1.15002855349947	"IS04"
"FBP1"	"FBP1"	-0.682884353194415	0.077275061858402	-0.874641781336958	1.12323969332743	"S02"	1.12323969332743	"IS04"
"ROS1"	"ROS1"	-1.33115485802653	0.811653327405665	-0.872776221480561	1.11070072440246	"S02"	1.11070072440246	"IS04"
"ALOX5"	"ALOX5"	-0.817280707482485	-0.235301880721057	-0.271295246610758	1.10671245303494	"S02"	1.10671245303494	"IS04"
"UBA7"	"UBA7"	-1.17230749521229	0.0634979344350872	-0.0855034538370137	1.0638053039288	"S02"	1.0638053039288	"IS04"
"SFTA3"	"SFTA3"	-1.15922212088683	0.806194664271293	-1.01845029734161	1.05442145397093	"S02"	1.05442145397093	"IS04"
"LTC4S"	"LTC4S"	-1.404146773615	0.48937971313065	-0.275727158517708	1.05064178704087	"S02"	1.05064178704087	"IS04"
"CDKL2"	"CDKL2"	-1.0820611681309	0.669283570459916	-0.897166987845769	1.01717660420495	"S02"	1.01717660420495	"IS04"
"LIPA"	"LIPA"	-0.504345714932144	-0.369172098023633	-0.373883490915796	0.999402440224479	"S02"	0.999402440224479	"IS04"
"SAMSN1"	"SAMSN1"	-0.837278011843934	-0.371078027933925	0.0992768076394697	0.994288459993703	"S02"	0.994288459993703	"IS04"
"NCMAP"	"NCMAP"	-1.1847792165093	0.781770641013423	-0.85356982051115	0.990185893605328	"S02"	0.990185893605328	"IS04"
"SCTR"	"SCTR"	-1.21180323578	0.870170510510171	-0.918809712106632	0.985125523298495	"S02"	0.985125523298495	"IS04"
"NAALADL1"	"NAALADL1"	-0.870552503508495	-0.45289628716016	0.277023215464171	0.975354459521521	"S02"	0.975354459521521	"IS04"
"ATP13A4"	"ATP13A4"	-1.36330600562436	0.80599202671013	-0.577230561189204	0.952200828497928	"S02"	0.952200828497928	"IS04"
"PARVG"	"PARVG"	-1.28153088746575	0.0483094002582152	0.266317986446734	0.94614335485706	"S02"	0.94614335485706	"IS04"
"RGL1"	"RGL1"	-1.26563788930938	0.282498287790122	-0.0324098556818009	0.935503960164056	"S02"	0.935503960164056	"IS04"
"CTSH"	"CTSH"	-1.19581901389318	0.727446905112224	-0.668044458428579	0.923724969324644	"S02"	0.923724969324644	"IS04"
"ALOX5AP"	"ALOX5AP"	-1.40568049683973	0.294611677243032	0.169895620023106	0.920714827765682	"S02"	0.920714827765682	"IS04"
"ETV1"	"ETV1"	-1.04035936443601	0.23489033401692	-0.211712464314301	0.887150367412464	"S02"	0.887150367412464	"IS04"
"ZMYND15"	"ZMYND15"	-0.675428521289887	-0.190275760060995	-0.178738613003054	0.881654367584416	"S02"	0.881654367584416	"IS04"
"SELENBP1"	"SELENBP1"	-0.882250939523445	0.750541752640815	-1.05649036078234	0.874024791544865	"S02"	0.874024791544865	"IS04"
"CD52"	"CD52"	-0.360435983606803	-0.291628542091732	-0.423429808176293	0.838430849618563	"S02"	0.838430849618563	"IS04"
"TRPC6"	"TRPC6"	-0.753935796007477	0.196070083391871	-0.440321945510155	0.808428563059577	"S02"	0.808428563059577	"IS04"
"EVA1A"	"EVA1A"	-0.934232979168848	0.366415552235094	-0.388592450011965	0.799220188330788	"S02"	0.799220188330788	"IS04"
"SLCO2B1"	"SLCO2B1"	-0.622005039660944	-0.195202359968382	-0.107936222229851	0.791325017570287	"S02"	0.791325017570287	"IS04"
"PPM1M"	"PPM1M"	-0.623994854241886	0.00433511527637657	-0.329369898069486	0.7747831057854	"S02"	0.7747831057854	"IS04"
"TMEM173"	"TMEM173"	-0.341270446753865	-0.112600995131947	-0.565932458761918	0.768124227208345	"S02"	0.768124227208345	"IS04"
"B3GNT7"	"B3GNT7"	-0.845391702560865	0.547789524386641	-0.686099232152504	0.764800411477322	"S02"	0.764800411477322	"IS04"
"FAM78A"	"FAM78A"	0.0960844477229033	-0.778932322686119	-0.335073376022907	0.764667787303226	"S02"	0.764667787303226	"IS04"
"C19orf38"	"C19orf38"	-0.00929433850596753	-0.652162157016534	-0.233549834541195	0.690797837032446	"S02"	0.690797837032446	"IS04"
"ST3GAL6"	"ST3GAL6"	-1.00414563101318	0.0919178463820704	0.2872966448672	0.646247480177182	"S02"	0.646247480177182	"IS04"
"GPR85"	"GPR85"	-0.846448558783289	0.00480699166157459	0.197043834651818	0.633225913662273	"S02"	0.633225913662273	"IS04"
"CTSS"	"CTSS"	-0.922714132845153	0.320986332626587	-0.0654065145145754	0.615617626828561	"S02"	0.615617626828561	"IS04"
"DPYD"	"DPYD"	-0.992706838372016	0.189045238768598	0.220033862984647	0.600629018798935	"S02"	0.600629018798935	"IS04"
"ARHGDIB"	"ARHGDIB"	-0.970182381773063	0.447610708885708	-0.128993084660572	0.596869877217907	"S02"	0.596869877217907	"IS04"
"GPR65"	"GPR65"	-0.535305708639763	0.0114559030615069	-0.106766440454321	0.544064475134537	"S02"	0.544064475134537	"IS04"
"ACP5"	"ACP5"	-0.209489844623553	-0.348517974976661	-0.0676223951682159	0.51688577878541	"S02"	0.51688577878541	"IS04"
"CTSO"	"CTSO"	-0.519350164088192	-0.0947292206437573	0.0524130002097198	0.512517650447631	"S02"	0.512517650447631	"IS04"
"C10orf128"	"C10orf128"	-0.390552416565271	-0.0293023306389808	0.00622537788247893	0.372881537941087	"S02"	0.372881537941087	"IS04"
