"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"PARP14__pos"	5.42200656385984	1.49401546193884	5.75399576339785	2.22044604925031e-16	2.22044604925031e-16	0.0853318293793936
"PRKAR2B__pos"	5.48929658472356	2.22044604925031e-16	2.22044604925031e-16	1.80206508817257	3.6667897578502	3.01044579092508
"SH3BP2__pos"	4.55081710059743	0.331189515262621	7.36102363671809	2.22044604925031e-16	2.22044604925031e-16	0.0117520127141715
"S1PR2__pos"	2.99838844744033	0.487754752332701	1.56769902436972	2.22044604925031e-16	2.22044604925031e-16	9.82536652003296
"HVCN1__pos"	4.17571387102143	2.22044604925031e-16	3.70516750980702	0.131363758303771	1.98863530248906	3.52505136584667
"IFITM2__pos"	5.64901292739284	1.89238293754388	4.04523103419059	0.639644761942559	2.22044604925031e-16	0.80011356588815
"SNX9__pos"	9.41831513402278	2.22044604925031e-16	1.74284412823094	0.340356573242206	1.64036951579824	1.52229961953631
"C13orf15__pos"	4.04267556824366	2.22044604925031e-16	1.90790614107274	2.77568025114941	2.22044604925031e-16	5.47558744847849
"KIAA0125__pos"	1.24566109221506	3.53051205815601	3.93825815623134	1.2557196576655	5.18228796650719	0.552593569496744
"TBC1D9__pos"	8.71102671696346	4.33378005520939	2.48773889880733	0.473108529433545	9.00972786716943e-16	2.22044604925031e-16
"ACTG2__pos"	1.23987778321254	11.8350862348196	2.22044604925031e-16	0.600474208958809	2.22773855020122	0.0905728903664492
"KDM5D__pos"	3.68932490513978	2.6644125015258	6.23214177799367	0.383174481736508	2.16759536382749	1.27913305407343
"RASL11A__pos"	2.39624525902398	0.732573743382496	2.22044604925031e-16	0.620141903027582	2.22044604925031e-16	12.3744628981878
"PRAME__pos"	2.44538961407883	10.1698654354984	2.05195382913416	1.02079212087685	0.218492673911087	0.536222443152577
"C6orf105__pos"	1.93254076103626	0.152032749953719	1.28186178492348	2.35648066257966	7.82948587536017	2.22044604925031e-16
"SNX18__pos"	6.14032191700695	2.44099974947041	0.348790477455914	0.426288436529852	4.65277985961916	2.22044604925031e-16
"RPS4Y1__pos"	2.8806960515418	2.22947133081889	4.62509386410393	4.44532323017144	0.281733357443072	1.49884167604484
"TAS1R3__pos"	0.665446536339659	11.7872408629847	2.56827724863237	2.22044604925031e-16	0.695969500829008	0.127351564987074
"PAK1__pos"	4.86811928744716	3.01835036766629	1.21054814842915	2.22044604925031e-16	4.32553702337624	2.22044604925031e-16
"DDX3Y__pos"	4.99397823847305	2.28204101489505	4.51054768131545	1.38849278896972	2.03383079090945	1.30041742444884
"CDGAP__pos"	5.71970372549051	4.57537342079391	2.22044604925031e-16	2.22044604925031e-16	3.28791960712639	2.22044604925031e-16
"LILRB1__pos"	5.34602708787575	2.31447225367358	4.25519669700442	0.0511830733239584	1.9679916377952	2.22044604925031e-16
"EPB41L2__pos"	7.52428354520586	2.22044604925031e-16	1.27776644787244	2.22044604925031e-16	0.895637348374814	3.99485010542648
"ASB13__pos"	1.64682426351684	2.22044604925031e-16	0.21625511101312	0.301530342933266	2.22044604925031e-16	11.8714276034804
"TFRC__pos"	2.66673354629751	5.38834432123855	2.22044604925031e-16	2.03260593651056	3.83392787045893	2.22044604925031e-16
"HLA.DRB1__pos"	4.76917798176536	2.22044604925031e-16	4.04057248231115	2.28173298925681	0.0590099582723446	2.09059863375539
"LOC96610__pos"	5.11352381979167	2.30658070500563	1.79115328599818	1.47896275247571	2.22044604925031e-16	2.16627495834222
"GLIPR1__pos"	6.64272856119183	2.22044604925031e-16	1.99831505128171	2.91353615554909	2.22044604925031e-16	1.66402516999913
"PLXNA1__pos"	4.51400751179691	3.98327365942391	2.06736969535561	2.22044604925031e-16	1.96701487598964	0.619344450554382
"GALNAC4S.6ST__pos"	4.57442684688555	1.79153093123621	2.78199815329648	2.22044604925031e-16	2.01344529477229	2.68967097408095
"HK2__pos"	4.61778910053496	5.21149811083153	0.238422567481209	2.22044604925031e-16	2.64660222800337	1.41633835265074
"USP9Y__pos"	4.67133007925938	2.17208310599372	4.54997066069473	1.46697063563732	2.45645113425542	1.18523939402613
"ZBED1__pos"	6.34636144293881	1.64353635262955	0.31688286030855	2.22044604925031e-16	1.74181428465637	2.64928553388481
"ASMT__pos"	1.1391154677441	7.46034672089403	0.778662792560161	1.61319837184863	3.50095381666701	0.569685506838585
"CPXM1__pos"	3.13768238059635	3.88256998526704	1.08171384895489	2.22044604925031e-16	5.86153534313161	1.62924012268453
"EML6__pos"	2.22044604925031e-16	2.06624370896064	0.912723364192897	2.22044604925031e-16	7.03594467083322	5.32400505208628
"CD70__pos"	2.89177841004953	5.04524416923101	2.20292402999943	3.05190023113206	2.22044604925031e-16	1.37574593539161
"GAB2__pos"	5.957174617476	2.37463704004685	2.83654588297228	2.22044604925031e-16	3.31461539123274	2.22044604925031e-16
"C16orf5__pos"	2.89315912979165	0.81029314437909	4.51165013990463	2.22044604925031e-16	5.73561018168913	0.507910349257928
"GADD45B__pos"	5.60159399132915	0.600227720211514	3.29776113480385	0.29232915122632	1.85277241164042	1.84063473306406
"ZBTB32__pos"	2.48754737042652	5.41872163426557	6.13042038621581	0.426189167165914	0.939312300731006	2.22044604925031e-16
"FLNB__pos"	6.61735724665082	0.80224378402014	3.352879523342	2.22044604925031e-16	0.319257030980543	1.6906838004487
"NLRP7__pos"	0.238542109814348	11.0146229920787	0.233327074764796	1.34967735013674	1.77988137897742	1.32370448107574
"TOX2__pos"	2.53269632601508	3.73426510668327	4.54494848746951	2.22044604925031e-16	3.79428329471846	2.22044604925031e-16
"RHPN1__pos"	1.5271411711631	0.380615646199803	9.61734739637314	2.22044604925031e-16	2.79203311494346	0.499126876387462
"LRRC32__pos"	3.08056595910885	7.6956110314548	2.22044604925031e-16	2.22044604925031e-16	0.115303144250847	4.72355444442932
"TCL1B__pos"	0.356772311056952	2.86917877980956	1.51947893501526	1.27470002746007	5.15760712319364	3.55034823969223
"IL17RB__pos"	0.477635685887396	7.07097804644051	1.09368192348302	0.612004017821419	5.9484696439212	0.0431396713656013
"TRAF1__pos"	4.83166790532336	2.24244929424176	5.78020949500804	2.22044604925031e-16	0.103813448015637	1.40080730913525
"RPL13AP5__pos"	0.0324769332452823	2.22044604925031e-16	0.0299824046877052	4.4256215150408	0.399996631586523	8.73437047900258
"BTNL9__pos"	0.987102484698011	2.22044604925031e-16	5.43621104574618	2.22044604925031e-16	1.32411558760458	7.83727703513855
"CCR7__pos"	4.222854526529	2.74071542002642	4.30319837974835	0.400594122803761	2.62309197879944	2.22044604925031e-16
"DENND3__pos"	3.63946143122602	3.81390222258829	2.94641135534126	2.22044604925031e-16	2.22044604925031e-16	4.64042089470614
"FARP1__pos"	5.69693174527483	2.22044604925031e-16	2.92402632161363	2.22044604925031e-16	4.31547398928188	1.09937577373388
"HOMER3__pos"	5.55937032571602	0.296807714484942	5.0994153603566	0.0519322721362581	1.1089508181432	1.8314790719451
"LMO2__pos"	1.51047337893923	5.18809843182449	0.0756598258225707	2.22044604925031e-16	2.22044604925031e-16	9.17573294640247
"MGST3__pos"	5.9410573969545	1.19832399724886	0.897206582836961	4.05149860632342	0.450286749102388	0.166164764159499
"WDR66__pos"	0.861973319746552	10.3907527869493	0.653608157193267	0.940081360610464	2.22044604925031e-16	3.37983213130532
"SLC1A1__pos"	3.52526906860888	5.81247225520696	2.22044604925031e-16	0.40633149926986	2.22044604925031e-16	6.23039055477539
"UTY__pos"	4.76563631621429	1.97070478498784	3.82197848251796	2.33703661915187	2.27807305580551	1.42694771731756
"DGKG__pos"	3.03545634062212	8.59672964536467	0.777818574703799	0.848471315865088	2.2559211112931	2.22044604925031e-16
"CKB__pos"	1.69341019386681	4.72474637625993	2.22044604925031e-16	0.268869244661048	4.72597502262383	3.61181816244133
"P2RY14__pos"	4.96134047220496	2.22044604925031e-16	2.22044604925031e-16	4.36516499090369	5.82678671241498	0.347373127601374
"SLC12A6__pos"	6.5668375216056	2.78011411553523	4.33213345519113	2.22044604925031e-16	0.0135624879379188	2.22044604925031e-16
"PLD4__pos"	2.32677225640919	1.62978690445288	4.81064583693219	0.448758826632513	3.424789456261	2.41083205224811
"EEPD1__pos"	3.63707146486442	2.31579916677765	1.82394313068624e-05	2.22044604925031e-16	2.22044604925031e-16	9.72702956825393
"RYR1__pos"	4.93806689668467	1.54318823820412	4.3426625993805	0.253746982404588	0.965558784727512	2.67043763847319
"LEF1__pos"	3.49155683382675	2.22044604925031e-16	2.55897782338582	0.0860714224201261	7.43397165936084	0.71732859351588
"BZRAP1__pos"	1.7046454805354	2.31718265046221	9.19329708307376	2.22044604925031e-16	0.799236318781248	0.700164385042946
"CR1__pos"	8.04275930429957	2.13578202492957	2.56320200142157	1.07373338357332	2.22044604925031e-16	2.22044604925031e-16
"LRRK2__pos"	4.55656204562453	2.64571089481727	1.36456076985737	0.520689345372792	5.56286120694019	2.22044604925031e-16
"HTR3A__pos"	1.10884292872151	7.90439417604509	2.22044604925031e-16	0.738188897569697	2.22044604925031e-16	6.48319478928227
"BTN2A2__pos"	3.84793231362396	2.22044604925031e-16	7.78764997818653	0.31607813010311	2.22044604925031e-16	0.632908676831346
"FADS2__pos"	5.32359004278184	2.97490531095558	0.786848842133589	2.22044604925031e-16	3.13228073282192	2.91805996992382
"C17orf87__pos"	6.60581768591068	2.22044604925031e-16	2.86581994547267	1.68838541420995	2.22044604925031e-16	4.91509546857679
"AP1S2__pos"	7.31245211341976	0.0290870460053681	1.11635584195974	3.76056953956263	1.30781061491977	2.22044604925031e-16
"TMSL3__pos"	2.58020344763144	1.32490058867931	1.30071282649722	5.09009391161583	2.22044604925031e-16	3.74879678647988
"CNR1__pos"	0.728163735237398	0.671836785681911	3.36445893398169	2.22044604925031e-16	3.14445825942586	7.37693364117972
"MYO6__pos"	5.87297391266511	0.508442258314985	0.569419384315211	0.0648655255170389	4.93629311499762	3.22846386924531
"FAM49A__pos"	5.86339697883603	4.36734603373742	0.261063704947425	1.34231174603628	2.22044604925031e-16	2.69722716734947
"ADARB1__pos"	5.93538283257914	2.22044604925031e-16	4.85231360250645	2.22044604925031e-16	2.22044604925031e-16	4.4737412369275
"OAT__pos"	6.03326201335429	0.124732906313446	2.22044604925031e-16	2.06975231624716	2.22044604925031e-16	5.03102344003956
"C1orf186__pos"	0.0322022352700929	3.46270316601423	1.69469882405859	0.19215188229264	9.93600398875653	2.22044604925031e-16
"CTBS__pos"	6.65906654904114	1.5027503989075	2.22044604925031e-16	4.39401395613655	2.22044604925031e-16	2.22044604925031e-16
"FLJ23834__pos"	0.0881275926437074	3.99847593251054	1.21873516379623	0.504524049761294	8.71953403110396	0.716974498064767
"PDLIM5__pos"	8.20463512867389	3.43205737003203	2.22044604925031e-16	2.22044604925031e-16	0.874530057874576	1.02927498561071
"CRYM__pos"	2.22044604925031e-16	0.612930311432324	1.13845375819205	2.42103204466982	9.85910121873917	1.07834312096625
"LOC541471__pos"	3.24053120338828	4.07135428128964	1.32218567989463	6.82256700257575	2.22044604925031e-16	2.22044604925031e-16
"IL27RA__pos"	7.58866194818347	2.22044604925031e-16	5.06414578427121	2.22044604925031e-16	2.22044604925031e-16	0.904888462404706
"FCRLB__pos"	0.53135084946734	5.52018717252757	1.4829319880877	0.266769097824239	0.664901285616385	5.90599565731459
"HIST1H1C__pos"	0.959083652319723	5.60915326912434	0.498559251113232	2.25202424942041	5.37082518799216	2.22044604925031e-16
"AFF1__pos"	5.1106223190127	2.32927210361509	3.26511258164076	2.22044604925031e-16	2.4128552983573	2.22044604925031e-16
"EPHB1__pos"	1.22752259443982	3.57315096051628	2.22044604925031e-16	0.961851893096483	9.13702044450951	0.328284067450152
"IGSF3__pos"	2.68786716659726	6.12541207826308	0.862213362335978	2.22044604925031e-16	6.18980465517283	2.22044604925031e-16
"FCGR2B__pos"	2.87499641365082	2.34864714824498	4.58279550203483	2.27913295912072	1.88458985761292	2.22044604925031e-16
"C9orf46__pos"	3.34330715568833	2.6244886001717	2.22044604925031e-16	7.10455644584106	2.22044604925031e-16	2.22044604925031e-16
"LOC100131754__pos"	2.97560147359552	3.38903309569381	2.34724931054811	2.22044604925031e-16	3.02942260572098	2.12019986841882
"DNAJC5B__pos"	3.65028138707991	4.50610890276443	0.0434003453525059	2.75603452121701	2.22044604925031e-16	4.87214925249917
"NLRP4__pos"	1.67995606852254	2.22044604925031e-16	0.910937277302685	0.241524658994935	2.62811695923834	10.0168782246321
"FXYD6__pos"	8.60499890720056	2.22044604925031e-16	2.39459691773274	2.22044604925031e-16	2.97791342003834	1.39813753080411
"UBA7__pos"	1.4961596949308	0.0792535089478082	11.8574653945414	2.22044604925031e-16	0.000176964547752592	2.22044604925031e-16
"COL9A2__pos"	1.64561810298916	1.60411354333587	8.35299236815226	2.22044604925031e-16	2.69576039850283	0.134535579304796
"MAGEB2__pos"	4.31249869727716	7.20265388488332	0.469431007717797	2.55069322154555	2.22044604925031e-16	0.900794940794902
"C5AR1__pos"	7.68557441153868	7.10439681175649	0.024519366870108	0.010052009976055	2.22044604925031e-16	0.884672099478146
"EPS8__pos"	6.98154780872289	2.56660485681978	2.22044604925031e-16	1.44751375041527	1.92097961343633	1.64391360918028
"MOV10__pos"	3.64365326891181	0.152441074825971	7.93812500556423	2.22044604925031e-16	1.60152965816733	2.22044604925031e-16
"TP63__pos"	3.82168872900543	6.47300058887915	0.162669372864868	2.22044604925031e-16	2.41090742755803	2.58688067022321
"RNF11__pos"	9.00025201118112	2.22044604925031e-16	2.22044604925031e-16	3.6091956001289	1.17012347208356	2.22044604925031e-16
"AICDA__pos"	1.41838700479423	6.90429195763721	0.550378739178507	1.95688811682645	4.85451526246583	2.22044604925031e-16
"DUSP10__pos"	5.09326922113691	1.25075935866999	3.19228769806908e-10	0.715646244866898	2.4621986151451	4.11545818589084
"GPM6A__pos"	0.0402560260580853	2.22044604925031e-16	1.38219147300013	0.883973055043774	13.0601059284729	2.22044604925031e-16
"IRF7__pos"	3.22567732267618	2.22044604925031e-16	7.49025863472005	0.658553977803301	0.270400965873924	1.93543275730112
"CCR4__pos"	7.43220840375164	5.7006234073369	0.516942156292791	0.402336967725655	2.22044604925031e-16	1.39460409587842
"KIF13B__pos"	4.71176606177156	0.375049589189982	2.02939105977875	2.22044604925031e-16	6.02146572372735	2.22044604925031e-16
"LAMA5__pos"	2.1029843822969	0.804711740728196	7.78760250453924	2.22044604925031e-16	1.09681018245075	1.90744579779638
"MAPK10__pos"	1.09294502737879	2.13927454159592	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.4832783491565
"JAK2__pos"	6.79784180461783	2.22044604925031e-16	1.49002210967888	0.9412077368588	4.61819112230972	2.22044604925031e-16
"ITGAX__pos"	3.9209027914974	1.74686575856301	8.89575016501078	2.22044604925031e-16	2.22044604925031e-16	0.186657167374179
"DAB2IP__pos"	5.41010462574976	2.12287476476565	2.34148994882749	2.22044604925031e-16	1.56508887402531	2.38571204195312
"EPHA4__pos"	4.31932607230648	9.00475211359933	0.295179744580399	0.232477108969032	2.22044604925031e-16	2.17046257090321
"ARMCX2__pos"	0.920720706324029	2.6591536067395	1.89528074517917	2.22044604925031e-16	5.82172092260684	3.54350605132752
"ALOX5__pos"	3.91432230183242	2.22044604925031e-16	4.47109964575294	2.22044604925031e-16	1.9335510375162	4.63325563200474
"C1orf228__pos"	0.259580751160904	1.34183243842862	10.525466495982	1.07353343009474	1.08846286928822	2.22044604925031e-16
"SLFN11__pos"	5.97956700677357	1.36252736328764	4.34262637670431	0.605344791825119	1.49538717456934	2.22044604925031e-16
"FILIP1L__pos"	7.96724282149013	1.5382904305056	1.2022958968921	2.22044604925031e-16	3.28032778504717	2.22044604925031e-16
"TTTY15__pos"	4.31084224381232	2.62026003243047	3.07511955105236	3.03570135697969	2.17071420741807	1.38121190816575
"CMTM3__pos"	6.48865423696442	2.27200419130446	1.84374069457842	0.537881829497338	0.891602414057376	0.713757205735071
"ABCA9__pos"	1.60559268413225	0.651690091759623	6.77156120572527	2.22044604925031e-16	5.67619705707866	2.22044604925031e-16
"KIF26B__pos"	2.70051513379228	0.681478330042921	2.22044604925031e-16	2.22044604925031e-16	6.57840792913006	4.95477021646926
"NFATC4__pos"	0.760779986494519	2.01814007334668	8.39410290721069	2.22044604925031e-16	2.51097051240397	0.729680522914938
"DECR2__pos"	0.475814551528825	8.46631556653716	0.829424349791896	1.16062368414522	3.12801978556067	0.535571238784539
"PARVB__pos"	3.90425034769364	4.12281762433068	3.54436843334099	0.377775701378728	0.681270083934481	0.162941056002667
"MTSS1L__pos"	4.96355224826046	2.22044604925031e-16	5.34754254479063	2.22044604925031e-16	2.57914628505348	1.40436519062519
"NEK6__pos"	4.58747660145485	2.25571005248015	2.22044604925031e-16	0.106440040879074	2.22044604925031e-16	8.43356765318535
"CHN2__pos"	1.32435842375144	8.24295990043717	0.23627800725145	0.75162857634764	4.4317600154899	0.588104047495768
"FES__pos"	5.45308636482241	4.99694513601637	3.13995339409834	0.280313959828872	0.79471187101342	0.0974773515980998
"KANK2__pos"	6.40728865675919	0.822755461535471	1.53659543776346	2.22044604925031e-16	0.344790236310489	5.91380693821776
"GPR34__pos"	5.00630107067553	2.22044604925031e-16	0.817822467599763	3.54478746102247	4.79702053262726	2.22044604925031e-16
"ENO3__pos"	0.142077492815506	4.61592849389505	8.43117474083574	2.22044604925031e-16	1.5788504363236	2.22044604925031e-16
"RFFL__pos"	6.24487492251573	7.19434046312479	0.375998067059521	2.22044604925031e-16	0.0468201041284486	2.22044604925031e-16
"IFNGR1__pos"	7.56172871609483	2.22044604925031e-16	0.924176991803508	4.84716236544073	2.22044604925031e-16	2.22044604925031e-16
"DFNB31__pos"	2.81958456163895	2.22044604925031e-16	7.79562966033407	2.22044604925031e-16	3.66433074662505	1.216744029741
"KIAA0182__pos"	3.876535051682	1.80290347878044	7.34744608609054	2.22044604925031e-16	2.22044604925031e-16	1.01823359142286
"LOC100130107__pos"	0.0544867037870279	2.22044604925031e-16	2.22044604925031e-16	8.65197981226216	0.299988532944532	4.63437158250491
"C8orf80__pos"	0.441459340324231	1.77036489083615	1.02832076018507	2.22044604925031e-16	1.60546638676469	10.6225574316228
"L1CAM__pos"	5.22976895470035	3.47022188073323	3.00045787823598	2.22044604925031e-16	0.151940582033436	2.58333595993429
"TCTN1__pos"	2.53441496289146	2.22044604925031e-16	3.03362270824272	0.136540002162683	2.38467890355994	6.08516035410251
"CCR6__pos"	3.58368590760757	2.22044604925031e-16	6.41866113699888	1.73883457640407	2.78522835012634	0.0461683339026002
"ARID3A__pos"	2.70741124731272	6.61122220466906	1.58062222068543	2.22044604925031e-16	3.92953150021922	2.22044604925031e-16
"NRCAM__pos"	4.3975403565261	3.51869841154343	0.299077909737813	0.359149912152903	6.09397345471413	0.257076233766328
"NRN1__pos"	4.93303237181341	1.53787443217152	1.65927289525523	2.47248578618067	3.67043964326728	1.16416177713868
"PVRL1__pos"	1.61833965422841	2.58519770527547	2.22044604925031e-16	2.22044604925031e-16	9.75899621051408	0.741373436266338
"PRKY__pos"	3.57259352050832	2.63798480024408	6.45107619271642	0.534540309993939	1.50671674312505	1.66598489596278
"CYorf15B__pos"	2.0140579434654	2.08667033706524	8.19124092360433	0.685487932154928	1.55901093617787	1.48583762097235
"LOC100287064__pos"	2.72512361801401	0.278051755519492	2.22044604925031e-16	6.14468632781165	1.75115529068262	3.14905050885075
"ELOVL7__pos"	3.64899342368232	5.46798089599971	2.22044604925031e-16	0.582432793544969	5.3127485881601	2.22044604925031e-16
"DHRS9__pos"	1.44819617952502	6.22010574075125	0.893530449793864	3.9563577973511	2.6680675540536	2.22044604925031e-16
"PDIA2__pos"	0.803644092482754	5.13338575551066	0.987003201339527	0.4607151376286	7.80362303281077	0.0524138200235825
"FADS1__pos"	7.63203480206971	2.69106308596935	8.43504797897784e-09	2.22044604925031e-16	1.45856314100305	2.66711871901956
"CR2__pos"	2.79227260391968	1.61565928850999	4.03279801844723	0.720906747660846	0.144456586937047	5.75062158285238
"RUNDC2C__pos"	0.54691981100988	1.94211376849933	0.621204196066247	0.143726963846428	2.22044604925031e-16	13.2315646663038
"PYHIN1__pos"	4.30025063945044	2.22044604925031e-16	5.06308814562704	0.525464535883435	4.40598076754923	2.22044604925031e-16
"LTB__pos"	1.51098178345723	3.00927450699536	5.38863139513681	0.41683271038351	2.22044604925031e-16	4.71792803143813
"SKAP1__pos"	3.8451241309018	1.74987108255426e-08	4.63503821917524	4.07201142759859	1.40123806103601	2.22044604925031e-16
"VASH2__pos"	1.69068349717054	0.158285363171567	1.36487523683181	0.391861148819488	10.9578958818635	0.0100594440773665
"C7orf68__pos"	0.0672058708539412	10.5099001338217	2.22044604925031e-16	3.59562699917629	2.22044604925031e-16	0.423565526113003
"GNG7__pos"	4.39904609306762	2.22044604925031e-16	4.86287621784758	0.609098949352104	2.22044604925031e-16	5.15639842741199
"ATP6V0A1__pos"	2.15712742860247	1.5716278453724	6.58145072572074	2.22044604925031e-16	3.34064847078044	0.113508363359177
