"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"MARCKSL1"	"MARCKSL1"	-0.298558240567169	-0.260893485474282	-0.222921117605693	-0.545892020510945	-0.146535222610158	1.66474516878859	"S01"	1.66474516878859	"IS06"
"AFF2"	"AFF2"	-0.234196425522353	-0.137978889375926	-0.351915861470938	-0.623030751752544	0.0250379527267715	1.47590480779742	"S01"	1.47590480779742	"IS06"
"RUNDC2C"	"RUNDC2C"	-0.0558592739303789	-0.205618349292558	-0.183020543612475	-0.0801482253476335	-0.734404035768232	1.43504304567061	"S01"	1.43504304567061	"IS06"
"ANUBL1"	"ANUBL1"	0.222744855638629	-0.657870090625048	-0.139517097171896	-0.415569529313014	-0.355893504220446	1.41087894462119	"S01"	1.41087894462119	"IS06"
"RASL11A"	"RASL11A"	0.206734321238569	-0.06641967712608	-0.508525841827862	0.184561003715437	-1.0345395025854	1.36897184533655	"S01"	1.36897184533655	"IS06"
"SPRED2"	"SPRED2"	0.277933731356733	-0.448906150242309	-0.62248541511113	-0.901467371729159	0.332419703590327	1.36480188639982	"S01"	1.36480188639982	"IS06"
"MYBL1"	"MYBL1"	-0.105047539582299	-0.144560634409136	0.0456501473599562	-0.375141208217276	-0.611836332358088	1.36371353820482	"S01"	1.36371353820482	"IS06"
"MME"	"MME"	0.0615457839365814	-0.292855718308895	-0.718018258867188	-0.0635048441768529	-0.213963946471724	1.32244118081094	"S01"	1.32244118081094	"IS06"
"C7orf10"	"C7orf10"	0.13229811749402	-0.452403260328152	-0.355721793514932	0.0630100025300417	-0.594843863653211	1.31286514499576	"S01"	1.31286514499576	"IS06"
"ASB13"	"ASB13"	0.336976845337212	-0.45443887213668	-0.265707554807455	0.0871191289871606	-0.90790772871049	1.29331148959524	"S01"	1.29331148959524	"IS06"
"KIAA1274"	"KIAA1274"	0.111210197496351	-0.266071874440308	0.162843317621406	-0.995142089938769	-0.214174006011689	1.28553898011379	"S01"	1.28553898011379	"IS06"
"VPREB3"	"VPREB3"	-0.446351189210999	-0.0984304441369351	0.154403544287057	-0.189991545002078	-0.474348233593664	1.27925116506083	"S01"	1.27925116506083	"IS06"
"C4orf22"	"C4orf22"	-0.253396908374264	-0.394257633032771	-0.314820691986022	0.23696129312591	-0.371886959704008	1.25895095259298	"S01"	1.25895095259298	"IS06"
"EEPD1"	"EEPD1"	0.423652672469683	0.102537617647636	-0.439814370331606	-0.518417331501374	-0.743788924172499	1.25856473423152	"S01"	1.25856473423152	"IS06"
"STAG3"	"STAG3"	-0.175305017641496	-0.571227691929937	0.253956834520018	0.0455482622698198	-0.638106547810027	1.24382378479102	"S01"	1.24382378479102	"IS06"
"C8orf80"	"C8orf80"	-0.278842556876976	-0.277358858705871	-0.140632745437543	-0.474059570256957	0.0693635666816622	1.23468641802308	"S01"	1.23468641802308	"IS06"
"KCNK12"	"KCNK12"	0.0504247892100186	-0.298604964447754	-0.212713635425462	0.0140157847178086	-0.657320677106997	1.23207342499253	"S01"	1.23207342499253	"IS06"
"ENPP3"	"ENPP3"	-0.0318626293279091	-0.426065989625742	-0.282024728779236	0.0826498562459755	-0.453317004418252	1.23133805691805	"S01"	1.23133805691805	"IS06"
"LOC284889"	"LOC284889"	-0.574104822935987	-0.216212140347435	-0.358735875576603	0.640626059572899	-0.47586884219499	1.22424292233261	"S01"	1.22424292233261	"IS06"
"MAPK10"	"MAPK10"	-0.0918519824838678	0.0904806271783319	-0.326923185051633	0.0100306978041647	-0.703419736833448	1.1979938677573	"S01"	1.1979938677573	"IS06"
"BMP7"	"BMP7"	0.136309715987894	-0.0418419100424377	-0.277089677851367	-0.441300436212596	-0.461592140276511	1.18895382307076	"S01"	1.18895382307076	"IS06"
"S1PR2"	"S1PR2"	0.556656573664994	-0.00649815549714685	0.0702246229562146	-0.756667563670416	-0.974531137234231	1.17469805087896	"S01"	1.17469805087896	"IS06"
"GOLSYN"	"GOLSYN"	-0.151600262460773	0.0177725366600561	-0.454370083435441	-0.158798647805155	-0.266053957716524	1.15758314900869	"S01"	1.15758314900869	"IS06"
"PCDHGC3"	"PCDHGC3"	0.469048451084224	-0.032075820272803	-0.577505618421376	-0.775505775022621	-0.218470640251359	1.14868171184734	"S01"	1.14868171184734	"IS06"
"SSBP2"	"SSBP2"	0.154107472833476	0.0341249851360009	-0.204338748107968	-0.00687301643433115	-0.974154727521652	1.14016282682623	"S01"	1.14016282682623	"IS06"
"PRAMEL"	"PRAMEL"	-0.323674117282433	0.0529075706588229	0.103929009571911	-0.437578417921331	-0.309696167279668	1.09312911975714	"S01"	1.09312911975714	"IS06"
"KANK1"	"KANK1"	-0.140773751951385	-0.0584295094127687	-0.200182158386774	-0.613379176209813	0.0430649173109267	1.07584389082755	"S01"	1.07584389082755	"IS06"
