"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"State"	"MaxFC"
"SECISBP2"	"SECISBP2"	0.252588520032221	-0.0987465967561783	0.983204846159467	-0.478459777519171	-0.24868700413783	0.0672408006167192	-1.27401566092169	0.655591075575672	0.00531965987545935	0.422006226584247	0.18094292919003	-0.0577475921328139	"IS03"	0.983204846159467
"UBA3"	"UBA3"	0.33406928205196	-0.138024977188581	0.979636203914968	-0.0901763346852381	0.00399682405027543	-0.108699464453588	-1.17110779331506	0.323628668335091	0.13454463418371	0.13606825876401	-0.0125060359893321	-0.014316399739459	"IS03"	0.979636203914968
"FBXL3"	"FBXL3"	0.123456098170789	0.00858514956055594	0.97658253445392	0.0314569999292252	-0.0834974743634808	-0.389602878534636	-1.22279842567577	0.00959499126552199	0.263969541205774	-0.117456268666004	0.843097541780352	-0.0769730940572718	"IS03"	0.97658253445392
"HNRNPH2"	"HNRNPH2"	0.0423476681859009	0.0330584846774725	0.972638648828574	0.0276460556952072	-0.0778530374723952	-0.00144428592626725	-1.37962292620206	0.105049949617548	0.330036054120828	0.251092474151772	0.246771640594921	-0.0837593191412025	"IS03"	0.972638648828574
"EFTUD1"	"EFTUD1"	0.0976910143796234	-0.116357667364053	0.925662541268675	-0.1292134251757	0.256145179504074	0.13733780987794	-1.27578992305789	0.181546547974642	0.141566844414141	0.282804601696114	-0.0982079210430157	-0.0897877554097818	"IS03"	0.925662541268675
"TRMO"	"TRMO"	0.455021409808632	-0.151835524746903	0.920027312030793	-0.0256232409573213	-0.275678284382044	-0.172400775656428	-1.04579804470223	0.161088725060177	-0.100214375304547	0.113196026178191	0.425739213675122	0.0392968024212785	"IS03"	0.920027312030793
"IGF1R"	"IGF1R"	-0.284843745179685	-0.108816823753704	0.912833422856164	-0.322520650446421	0.261023677645702	-0.138910783005007	-0.92220572520903	0.218442186229066	0.317682726910814	0.298089839521594	0.135683182115175	-0.171859690144289	"IS03"	0.912833422856164
"NPTN"	"NPTN"	-0.12677789659135	-0.0673221257181077	0.912035164192436	0.212128131391529	0.206143550957711	-0.342221919482779	-1.31500065145245	-0.122195195495191	0.502059790685229	-0.0581942108974294	0.681210470004829	-0.269776378863679	"IS03"	0.912035164192436
"BRMS1L"	"BRMS1L"	-0.172299971865042	-0.0594915714731948	0.911263893934483	-0.185431780434773	0.39335184170815	-0.0924545255014376	-1.11056569918355	-0.0267314149737755	0.11254427954305	0.552631195410219	0.299904081926118	-0.327014470184367	"IS03"	0.911263893934483
"NFIA"	"NFIA"	-0.072721247148562	0.0621365818487803	0.905699546277684	-0.126329353810397	-0.22706171085212	-0.245942361318656	-0.745398383698136	0.108330491735047	-0.015361682269455	-0.12650274838704	0.647775411009293	0.0607695025227062	"IS03"	0.905699546277684
"CYP51A1"	"CYP51A1"	-0.341667607292952	-0.138127310452065	0.900975563660978	0.114007477617139	0.113973296289373	0.15028360370696	-0.812004881335278	-0.103082506229445	0.0391400890103151	0.15765486677283	-0.0333623145050348	-0.0706194796502011	"IS03"	0.900975563660978
"CUL4A"	"CUL4A"	-0.108101585613378	0.211907627411091	0.898071646277898	-0.208994868463738	0.439757743840872	0.148461052510562	-1.14592729396062	0.170680946654585	0.0869249356594512	0.291657214063295	-0.158577082723695	-0.216212833343718	"IS03"	0.898071646277898
"UPRT"	"UPRT"	0.147627846476761	-0.0458112228903275	0.892231673864636	0.0461837748163086	-0.256647137931213	-0.126018802438359	-1.0525552462391	0.151488539085262	0.160069724355885	0.32672852139287	0.181895259237189	0.113243692255333	"IS03"	0.892231673864636
"ZNF14"	"ZNF14"	0.246897382167448	-0.0716032651354305	0.889449294045095	-0.169956489314543	-0.481671278371557	-0.182690339835225	-0.999585986925695	0.337200628481985	0.00290804703833227	0.649010693435972	0.332908640287973	0.112639502306816	"IS03"	0.889449294045095
"LAMTOR3"	"LAMTOR3"	-0.0834023910204958	-0.256995108235154	0.88008422329814	0.423301753387764	-0.119088018087471	0.07651004472012	-1.06600381934522	0.0630048913809254	0.0797582960561629	0.0484364629231219	-0.0324051588057077	0.0978108048285026	"IS03"	0.88008422329814
"VRK2"	"VRK2"	0.493107612229152	-0.120579466115476	0.879763171634499	-0.136673590417005	0.276556074566993	-0.0679074928554163	-0.960083369487884	0.0463365915410851	0.0962275052512736	0.155463129214114	-0.178361287383551	-0.304519203931333	"IS03"	0.879763171634499
"IPMK"	"IPMK"	0.0325864737470921	-0.118534771242446	0.874892855944304	0.0585494201416335	0.205847848958677	0.0451629370053256	-0.829015996067831	-0.118294380621892	0.0961807588160399	-0.0406911493017398	-0.0910293669815543	-0.06581664058141	"IS03"	0.874892855944304
"HEATR5A"	"HEATR5A"	-0.0249938610583981	-0.0587256575547447	0.874665194207558	0.0439074879896092	0.0388073064405729	-0.0271931833564604	-0.633860907389622	-0.162812996912288	0.185889283568088	0.147244105870973	-0.0839945142595448	-0.383822727595187	"IS03"	0.874665194207558
"CWF19L2"	"CWF19L2"	0.196372267631901	-0.0792209168325046	0.873481409334789	-0.216833203640651	0.08963060262052	-0.31892548593449	-1.1248193614674	-0.108714153421193	0.261874180301342	0.179156577593477	0.784825461382047	-0.217492444633729	"IS03"	0.873481409334789
"HERC3"	"HERC3"	0.0780487319141149	-0.00495100694052047	0.866869682182833	0.209285051469192	0.255030109489034	-0.0792396978267848	-1.36585774557201	-0.12446163957061	0.180691979406712	0.0326172664169217	0.407983114418001	-0.058434675234341	"IS03"	0.866869682182833
"GNG12"	"GNG12"	-0.161784550038621	-0.057480877557782	0.862294536780566	0.324627142488144	0.29201840510734	-0.385883273204839	-1.12847368989094	-0.251060401063526	0.405982544308349	-0.483880104372748	0.771986057783252	-0.127372591886351	"IS03"	0.862294536780566
"PAIP2"	"PAIP2"	0.271621106048404	0.0296803101992226	0.861778011340388	0.10877054591421	-0.306452741421602	-0.113469510862718	-1.22415829580812	-0.0266427924317887	0.0851011415431819	0.755105632709879	0.422580605325404	-0.283386757513486	"IS03"	0.861778011340388
"COMMD10"	"COMMD10"	0.0263883843226154	-0.043808614346711	0.857440251482409	0.449519451041937	-0.356230891060223	-0.0304569942491021	-1.10105934749423	-0.06225366869612	0.185464912804521	0.517968752263041	0.147790824149295	-0.301653711384866	"IS03"	0.857440251482409
"PKP4"	"PKP4"	-0.137404279404805	-0.207068843114177	0.847952590295614	-0.397129049084991	-0.153508477625322	0.120054697822699	-0.795574464867721	0.650140654467238	-0.0259386942240987	0.211162342790815	-0.0834435661578701	0.0159544685246361	"IS03"	0.847952590295614
"UBE2Z"	"UBE2Z"	0.359555478068054	-0.139584293966996	0.84562953514715	-0.0836583770146485	0.267663457912116	-0.0115570854365527	-1.04951825445767	0.13462896301693	0.314551340162102	0.222726864423964	-0.290860960452994	-0.526563054079063	"IS03"	0.84562953514715
"MYSM1"	"MYSM1"	0.130184957765078	0.00265482164025496	0.831017504547535	-0.629068433459223	-0.0243074490533019	-0.095372202860873	-0.800840647971206	0.799720867551526	-0.112096012094362	0.209789294900267	0.0414787484122931	-0.0123753656330177	"IS03"	0.831017504547535
"DTD2"	"DTD2"	-0.129303922356535	-0.069051666064262	0.830104878004901	0.302052578549148	0.142458832349723	0.0568139099675705	-1.05835144106349	-0.169592013366718	0.0349572068690382	0.208830290245097	0.159635563728426	-0.131320316474124	"IS03"	0.830104878004901
"SUSD6"	"SUSD6"	0.456612988649442	-0.0801300087955202	0.829402892666029	-0.157011311281793	0.0814662282148602	-0.472043273855952	-1.19990129407664	0.174638153382065	0.754269184731009	-0.277401348577738	0.451484631502824	-0.330175712338203	"IS03"	0.829402892666029
"FAM204A"	"FAM204A"	0.0305322034044425	0.0273666506970616	0.828650505853225	0.210608911507604	0.0229988757860526	-0.11249663002935	-1.19862279299778	-0.0894049471341844	0.191664980694642	0.342586443058787	0.412825171834015	-0.385928725354469	"IS03"	0.828650505853225
"AP3M2"	"AP3M2"	0.024119801160496	-0.216404848682259	0.808561059683579	-0.300401709732981	-0.0601988777133339	0.0664310900665666	-0.905160948244074	0.37381486592485	0.116554811209849	0.697667828831091	-0.156219864046733	-0.214676808387856	"IS03"	0.808561059683579
"HARS2"	"HARS2"	0.2069969571533	0.0354072836369968	0.802335787072597	-0.345617504194597	-0.0298524481460521	0.146170654864664	-1.1455594616798	0.56956732631079	0.199937828563826	0.352856521940566	-0.222130436122112	-0.205988374916604	"IS03"	0.802335787072597
"MICU2"	"MICU2"	0.00374691100200925	0.0234359867288337	0.794647923252248	0.0169244619142418	-0.280192970185154	0.0589069970199686	-0.968620283958914	0.220160315317092	0.124663300215042	0.471338303208527	0.0319012996361292	-0.139110626109682	"IS03"	0.794647923252248
"ZNF689"	"ZNF689"	0.144155275437545	0.163756339500431	0.786461368649035	-0.146307313467085	-0.289211221011412	-0.18588193196651	-1.00219536016954	0.237695343855735	0.245281625339673	0.54853048080958	0.304074499022253	-0.207660240291358	"IS03"	0.786461368649035
"ZMAT2"	"ZMAT2"	0.197503131101521	0.0987387001468241	0.779845896412575	0.0582596977457369	-0.00565685148653873	0.00166248109014879	-1.11102338841708	0.0532176773932451	0.219564284665684	0.162114480912342	0.110116779716051	-0.215046101585396	"IS03"	0.779845896412575
"KIAA0141"	"KIAA0141"	0.321513121167538	0.0142093513152805	0.778085639363463	-0.183718691959199	-0.529737519769781	-0.0657347077405587	-1.08134850969189	0.440409688140656	0.049426128973187	0.179870399278204	0.463515865642486	0.0937317929736492	"IS03"	0.778085639363463
"TMEM9B"	"TMEM9B"	0.0457668026624635	-0.168908479435399	0.774421552111942	0.51064006145917	-0.269596383019606	-0.0613737872413789	-0.919091142650512	0.0577661224641755	0.0643050901602579	-0.199772860809438	0.128710708737981	0.187978421722265	"IS03"	0.774421552111942
"CASD1"	"CASD1"	0.0106128646198655	0.0671516169645085	0.766816208338787	-0.174131742241094	-0.394418420049921	-0.239522520055371	-0.85156131178784	0.44851008628722	0.176127798755699	0.415544179546868	0.351073617950747	-0.133315174957217	"IS03"	0.766816208338787
"GPAT4"	"GPAT4"	0.188187406380498	0.128191869830333	0.76499699345659	-0.289556387687338	0.0693403827029906	0.0823781495453451	-1.17221413725058	0.340075845338203	0.193405958652079	0.514592089672229	-0.0720917274754427	-0.180825942801559	"IS03"	0.76499699345659
"ERGIC2"	"ERGIC2"	-0.0575930765996741	-0.10201083888318	0.756679129449035	0.148132789549663	0.632488050278247	0.119796602660355	-0.967363371693362	-0.240271474653521	0.20307366178197	0.182428356088311	-0.297914160625754	-0.347451941135931	"IS03"	0.756679129449035
"TAF7"	"TAF7"	0.071552091525306	0.00536276013281762	0.752222318646278	0.0358255185578838	-0.171825979210563	0.107673931941006	-1.11563819161206	0.129368956188002	0.161669850215358	0.384943611691477	0.128714334659461	-0.143955720374876	"IS03"	0.752222318646278
"RAP2C"	"RAP2C"	0.376038548476158	0.0889305787108357	0.743175147374235	0.0478993424271196	0.19092092045115	-0.0543337507753226	-0.944453370471111	0.0162410307948833	0.301699605397141	-0.206488853485994	-0.099425076474386	-0.33542523184257	"IS03"	0.743175147374235
"CTC.429P9.4"	"CTC.429P9.4"	0.0710619957247147	-0.0926362634213922	0.729561776481691	0.514250870257032	-0.0564803638360025	-0.0747635204476612	-0.808207264818456	-0.172742839452337	0.127908230651897	-0.0562975779454492	0.0362593247894066	-0.216135653416041	"IS03"	0.729561776481691
"ZNF415"	"ZNF415"	-0.172375337648455	0.0791372408757541	0.727417183666889	-0.104317577077003	-0.308849360577817	-0.397951699409185	-0.79636530615659	0.417293229985602	0.140653012985254	0.359277718026687	0.553818909986627	0.0979007397064421	"IS03"	0.727417183666889
"RAB3IP"	"RAB3IP"	-0.237130587917148	-0.165371941469372	0.722332149631727	-0.033799918258689	-0.0616602575109413	0.282962097187773	-0.478572265903067	0.130617954835167	-0.100257300904296	0.700133665181142	-0.542853540428285	-0.218306780011582	"IS03"	0.722332149631727
"CUL3"	"CUL3"	-0.00221637748246752	-0.0707025736472348	0.714486919763994	-0.244081522459749	-0.377952948779257	0.0776575839368209	-0.25595718653948	0.215021009284262	-0.0673757486433587	0.387570040158068	-0.30892232413034	0.133110596353005	"IS03"	0.714486919763994
"PPA2"	"PPA2"	-0.188844839624366	-0.375865408009451	0.708433249723113	0.510862087742133	-0.187421828438346	0.254774591234571	-0.365419295791835	-0.163167786639633	-0.178763138627736	-0.0505879228042871	-0.408976880812452	0.102674662569195	"IS03"	0.708433249723113
"RUFY1"	"RUFY1"	0.344078445831176	-0.230499979827552	0.706462322252087	-0.386237677068928	-0.204349569419798	-0.0640898815841531	-0.959034569473279	0.531574189796471	0.366613256930219	-0.0101651961095518	0.125211655778083	-0.163252712829707	"IS03"	0.706462322252087
"SLC9A6"	"SLC9A6"	0.244562021409594	0.00950007169526403	0.704583161371295	-0.209788918358532	0.475403661438744	-0.255831843827824	-1.203497891552	0.0414778695581266	0.261429444470533	0.220616467585061	0.387907178637696	-0.118511558880841	"IS03"	0.704583161371295
"BIRC2"	"BIRC2"	0.285560228382184	-0.132371254535062	0.701502845517534	-0.117858780758349	0.571192892230875	-0.254796921759147	-1.04353766574489	0.0113575739801967	0.326854640390704	-0.0466143073395202	0.177807817344077	-0.323796648950016	"IS03"	0.701502845517534
"TUBD1"	"TUBD1"	0.0192459057173393	-0.239065113684417	0.694480507004867	-0.368862254295785	0.025094463140112	0.0537183235852368	-0.751170652720936	0.443612193919926	-0.102357110892412	0.643426411413101	-0.0836325608366471	-0.150251916147239	"IS03"	0.694480507004867
"TFDP1"	"TFDP1"	0.0220704663109091	-0.177569482416788	0.689188751863915	-0.227015248338416	0.654008665618234	0.199574055978552	-0.930385126881512	0.103691899189585	-0.0174676807949687	0.530458274735168	-0.394096596461426	-0.343650587443594	"IS03"	0.689188751863915
"E2F3"	"E2F3"	0.0227878027388707	-0.153758460277074	0.679047354407467	-0.337404775780526	0.50361527283061	0.0065686851016393	-0.722067436316988	0.143137667015454	0.110203123825906	0.655377147658572	-0.349231299030718	-0.378573476412454	"IS03"	0.679047354407467
"CHMP7"	"CHMP7"	0.655370978404692	0.082665145821172	0.673656007420313	-0.136430317108929	-0.0991609449499778	-0.277392836292971	-1.02383650136022	0.114396786545717	0.241759800927807	0.261722473352064	0.342659640877222	-0.388654539607974	"IS03"	0.673656007420313
"N6AMT1"	"N6AMT1"	-0.120273357950838	-0.144800231296757	0.666014834995787	-0.0787859610024372	-0.348047774315691	-0.101823667317572	-0.699798926751281	0.524522426075736	0.0518278959217871	0.336725988818576	0.111423221844289	0.053050937685277	"IS03"	0.666014834995787
"SUMF1"	"SUMF1"	-0.208210102433347	-0.249066104321495	0.660197145853288	0.195298453489751	-0.267768052111713	-0.0766682914235849	-0.71973163209244	0.306027533551901	0.210459269795922	-0.0636491606840639	0.0997009441688098	0.152940762407783	"IS03"	0.660197145853288
"UTS2B"	"UTS2B"	0.16029638891112	-0.0806799889640764	0.648602224704459	-0.352568833511118	-0.303010490706183	-0.111628745772444	-0.634925226408585	0.409993117299333	-0.145764334282225	0.626103499828847	0.204515435681485	0.0285754085987794	"IS03"	0.648602224704459
"TMEM64"	"TMEM64"	0.109626134790129	0.0416776059952808	0.635923344049218	0.125206615877438	0.159173401973069	-0.255685713659997	-1.07576303392212	-0.16550933879185	0.19674180361667	0.182149455766052	0.618015245529297	-0.10731050398901	"IS03"	0.635923344049218
"MRFAP1"	"MRFAP1"	-0.155406527006966	0.0216709574213678	0.615433901058811	-0.0611598879193837	-0.140647853367832	-0.0385042085454406	-0.856312785399375	0.0878180484654932	0.286306715693579	0.420617369331745	0.311776673677093	-0.239008172069944	"IS03"	0.615433901058811
"KCTD21"	"KCTD21"	-0.00010424370820719	0.0146115032424158	0.613644183491661	-0.075771173941024	0.1351561115585	-0.128177025720053	-0.851100936286439	0.253374685555963	0.238141018692129	-0.117090310845328	0.178244018699339	-0.0307541662494784	"IS03"	0.613644183491661
"ERI1"	"ERI1"	0.332130360862311	-0.156342219147602	0.607952647830414	-0.13809689306712	0.312694322978622	0.035712996841071	-0.912528540647553	0.0264762682615432	0.264749884645838	0.114292549511882	-0.0705043198256601	-0.461629443653696	"IS03"	0.607952647830414
"C16orf62"	"C16orf62"	0.0995884769229775	0.107307252011989	0.607451519319688	-0.223747345230528	-0.174265398980096	-0.353434364196591	-0.790260009365328	0.345013280877537	0.387022389915303	0.226776027638359	0.404391488561802	-0.226584069885627	"IS03"	0.607451519319688
"MED7"	"MED7"	0.233314013781485	-0.152711381161184	0.601622590465448	0.0687295741430393	-0.488791426662814	-0.0993618081841036	-0.720690931031004	0.244050240041216	-0.0502439465069814	0.0985695228611158	0.396217397315569	0.0287938804161875	"IS03"	0.601622590465448
"CMAS"	"CMAS"	-0.182945766441373	-0.11787239590446	0.578181473754646	-0.0594950675164657	0.537906061720525	0.153284884634226	-0.733091973518769	-0.00252092770522722	-0.109771112807969	0.335726155196469	-0.231632677969875	0.104276322609194	"IS03"	0.578181473754646
"SLC7A2"	"SLC7A2"	-0.0673208192417278	0.0830862074443641	0.571638956730298	0.020943624004854	-0.359257691867471	-0.10068519345455	-0.421696218023335	0.00284461786847216	0.0618337688075978	0.410988542895003	0.17754167835639	-0.10049611841117	"IS03"	0.571638956730298
"NAV3"	"NAV3"	0.104323421639038	-0.0827329984338417	0.566984644815698	-0.578328477298142	0.0906361443743777	-0.305867598924509	-0.843101830443169	0.502749080068437	0.242983577967266	0.441113183992528	0.433956481767085	-0.144017163774508	"IS03"	0.566984644815698
"RBM3"	"RBM3"	0.247650518674348	-0.0148010017639172	0.546902747647957	0.266336225515836	-0.0969540500814717	-0.051745595401349	-0.917632399536236	-0.0742788379326308	0.296373414199208	0.0118547549111973	0.156610892371956	-0.144650468319842	"IS03"	0.546902747647957
"AIM1"	"AIM1"	0.47984023296376	-0.115339895309494	0.543261068475969	-0.0643089192204809	0.462033382092817	-0.0847402074234093	-0.85977798080952	-0.0359758440981938	0.0248598763842933	-0.404591266521606	0.0771263622385281	0.318420010016479	"IS03"	0.543261068475969
"SETMAR"	"SETMAR"	-0.168322914164111	-0.0120930581754357	0.536902996089456	-0.161305042398386	-0.547567387867815	-0.257562366445126	-0.453197783823886	0.429975675001847	-0.0666061642835266	0.448360288179836	0.475730992594478	0.298387355015885	"IS03"	0.536902996089456
"CCDC64"	"CCDC64"	0.221013191614789	-0.256359541376382	0.533645760990583	-0.281852842852224	-0.178082710128399	0.0969419124047533	-0.362192076763768	0.510499916651169	-0.151515843186458	0.495576276522547	-0.547142372084726	0.166813751396605	"IS03"	0.533645760990583
"METTL25"	"METTL25"	0.214034313683822	-0.250476389859435	0.50089830663076	-0.325659883955485	-0.534565507675623	-0.223970918256041	-0.247595251139617	0.479499684026855	-0.0560352328119952	0.201729117703386	0.202429440041574	0.231020353805721	"IS03"	0.50089830663076
"TTC1"	"TTC1"	0.222105707960844	-0.0131102627934654	0.480962875559131	0.167601932332929	-0.186041647392219	-0.0957329257519631	-0.492267668695426	-0.046147372794385	0.13487579173287	0.115733261252233	0.031311489877987	-0.231646990659543	"IS03"	0.480962875559131
"STK16"	"STK16"	-0.00488438852732913	-0.199185023987661	0.454057820541033	0.277823917473637	-0.315844242748522	-0.0905840253836889	-0.485099415723866	0.448804401615042	0.0568889816421504	0.228894214040956	-0.247257241440994	-0.0274727922630212	"IS03"	0.454057820541033
"PCTP"	"PCTP"	0.0388339136132119	0.117941763973365	0.42658673972537	0.181104285502694	-0.069203433991067	0.00379540315015497	-0.647197737071004	0.0774290854633424	-0.0425810266901494	-0.0536750286312942	0.209810054361781	-0.0627122242846127	"IS03"	0.42658673972537
"CMTM8"	"CMTM8"	-0.34860976545922	-0.0816600687159782	0.424763718025159	0.0887666136671753	-0.371982708520205	0.140970001405597	-0.442066041745508	0.342982205720434	0.171252682493115	0.397986636576687	-0.182709417584984	-0.140929265406877	"IS03"	0.424763718025159
"CHIC2"	"CHIC2"	0.123044013746452	-0.316065406693475	0.423313462322396	0.0477285139609287	0.407169008577893	-0.294495870331886	-0.625106490432958	-0.0712171879554055	0.223740018230314	0.0906854692623246	0.223247888316416	-0.259090865149181	"IS03"	0.423313462322396
"FDX1"	"FDX1"	-0.0772181233187333	-0.115804691226161	0.408676656522878	0.217982926758464	-0.0316504405863777	-0.0608426009590332	-0.366850827689568	-0.0652354675933425	-0.186955275239182	0.121834995224273	0.182811594525212	0.0293749715834782	"IS03"	0.408676656522878
"RP11.468E2.1"	"RP11.468E2.1"	-0.193423636025209	-0.316953271127907	0.402340896254462	0.132973904326576	-0.0425143206042438	0.143516232270918	-0.487999260356277	0.0907975614556246	0.137667303030986	0.140860540019296	-0.118622460199163	-0.116265897900441	"IS03"	0.402340896254462
"BRK1"	"BRK1"	-0.0221204150506422	-0.135255493656314	0.327130691746594	0.283870790817457	-0.190056423582619	-0.160776687461186	-0.428901622231682	0.0489196069689673	0.121569949971683	0.110457354429964	0.175155266690726	-0.060404529924998	"IS03"	0.327130691746594
"MYO3B"	"MYO3B"	-0.082873325326741	-0.0199794465746606	0.303334415348326	-0.0190423495973652	0.137674648122564	0.0153759039311733	-0.298711919264218	0.123101663411271	0.097688998618592	0.104208219093782	-0.183194942222373	-0.222090768156073	"IS03"	0.303334415348326
"SLITRK6"	"SLITRK6"	-0.156678505704298	0.000245833859952329	0.263053407802812	-0.0229307945293259	-0.00259303077466822	-0.0945593982132597	-0.255982496442173	0.0734028776657383	0.0848122069310302	0.202181650079919	0.028060159164463	0.183006106294982	"IS03"	0.263053407802812
"UGT2B11"	"UGT2B11"	0.0195820217861272	0.0212672795914265	0.233029534851377	-0.0258544188950039	-0.284526186748652	-0.0841627068493512	-0.139040384974674	0.0841583453501782	0.00564504209951484	0.107277856870284	0.138728764691714	0.101542653421351	"IS03"	0.233029534851377
"CREB3"	"CREB3"	-0.00513964849838718	0.0711825538202162	0.21264175115887	0.120652932539444	0.097248149896967	-0.142638883663855	-0.38279395258084	0.176429933387451	0.187047336146679	0.0498484483192306	0.0261201082380753	-0.473649929961783	"IS03"	0.21264175115887
"CPA6"	"CPA6"	-0.0428740080291446	-0.192810474994719	0.20515091230172	0.125645276538611	-0.0785734399283864	-0.111035440639633	-0.158480309142815	0.14158109214347	0.0119017182252128	0.136395165065527	-0.0141113765876901	-0.11812259422295	"IS03"	0.20515091230172
"CTC.490E21.12"	"CTC.490E21.12"	-0.036504252241075	-0.0322500887824947	0.203739919918071	-0.0981385997637051	-0.134543293289998	-0.0635801233866427	-0.167349970174773	0.155335417114435	0.0272733592288973	0.0899509086773627	0.115975809898684	0.00123944714190484	"IS03"	0.203739919918071
"SLCO1B7"	"SLCO1B7"	0.00065453343363636	-0.142767224100224	0.133103762670188	-0.0678444908156806	0.0900704173303373	0.0298287769897439	-0.0887000360672861	-0.0113336886650771	-0.0449268916861879	0.021100835343999	0.00603442639105717	-0.0690677155572936	"IS03"	0.133103762670188
"OR52E6"	"OR52E6"	-0.00484268670159756	-0.00143801758913682	0.050856663213435	-0.00502890982048666	-0.00793295477142131	-0.00436735929626778	-0.00597120905707656	-0.00621529664395628	-0.0080585613258566	-0.0032605519265483	-0.00715347019440543	-0.00546644737838832	"IS03"	0.050856663213435
"PRSS2"	"PRSS2"	0.00282026088222778	0.192015795264877	0.00468244704300793	0.203636674476559	-0.0388298207480039	-0.100596323469488	0.0269807901616197	0.121228744017593	0.0502388111088961	0.0198211462881977	-0.236764466430141	-0.0982327632560993	"IS04"	0.203636674476559
"SLC22A24"	"SLC22A24"	-0.00484268670159756	-0.00143801758913682	-0.00732680741210504	0.0586182300950476	-0.00793295477142131	-0.00436735929626778	-0.00597120905707656	-0.00621529664395628	-0.0080585613258566	-0.0032605519265483	-0.00715347019440543	-0.00546644737838832	"IS04"	0.0586182300950476
"PVR"	"PVR"	-0.187695594678519	0.0825490072141911	0.338405128830148	-0.290208858323761	1.11823651167533	0.0262653525813867	-0.635184726442054	-0.155613315657679	0.0726722115933691	0.377754792018626	-0.119572826743971	-0.53648450292951	"IS05"	1.11823651167533
"USB1"	"USB1"	0.173128181625316	0.000524931023214388	0.0900584215035189	-0.192725041988135	1.09291236477762	-0.110752942912577	-0.700915033292637	0.0347935771606883	0.40809337558292	-0.0650037160015024	-0.159400195519057	-0.581424893412376	"IS05"	1.09291236477762
"CPA4"	"CPA4"	0.0871407075119485	0.0060455660583526	-0.096388798057484	-0.253358159255421	1.03245023777028	-0.198741702204631	-0.232177025052344	-0.0902689370831689	0.160969117130136	-0.0435123816913825	-0.102638514959677	0.00526037899418387	"IS05"	1.03245023777028
"CDK6"	"CDK6"	0.0810239328532793	0.0692063379927283	0.292204510292065	-0.237026523570222	1.00947134939351	-0.2094654298936	-0.700626128205992	-0.253208767289974	0.225395915864103	0.405848510604406	0.0655827742806459	-0.321981681571819	"IS05"	1.00947134939351
"MDFI"	"MDFI"	-0.261610163996925	-0.134634979214667	-0.0635666974663697	-0.247294054756401	0.955935834162461	-0.0519759204279413	-0.0492798619871577	-0.0096002676922247	0.199404773348859	0.169834317395965	-0.32986640144488	-0.348048858361512	"IS05"	0.955935834162461
"RRAS2"	"RRAS2"	-0.125336516964429	-0.208050782667869	0.544152712208472	0.0411110238696511	0.92972168931103	-0.132573947147088	-0.868002981478705	-0.293757399116158	0.00424763246317412	-0.0344328302339469	0.367415549760138	-0.313837035729935	"IS05"	0.92972168931103
"TRIP13"	"TRIP13"	0.056883421141691	-0.197601340236037	0.267740996930319	-0.239066511937058	0.888330868555369	0.320296758734656	-0.447311058733741	-0.0729630948663359	-0.0378954168482969	0.695693152179651	-0.778255725690513	-0.560022866581743	"IS05"	0.888330868555369
"MMP1"	"MMP1"	-0.0497882829802977	0.172434481026946	-0.0303537365390088	0.0461743881858564	0.875251088815715	-0.173873130752812	-0.144162743844014	-0.210853569149307	0.602142386609655	-0.234794593833437	-0.427386753827232	-0.495070843280609	"IS05"	0.875251088815715
"LAD1"	"LAD1"	-0.277710632907776	-0.299565242732726	0.0862313136475877	0.0814504167909307	0.856254797506025	0.451730456527705	-0.231407103867955	0.0356870909481311	-0.0737122194363007	-0.58002102197328	-0.745288970051282	0.31138567411477	"IS05"	0.856254797506025
"UCN2"	"UCN2"	-0.0814227153921429	-0.189973983157437	-0.136608755962248	-0.346731855682327	0.816836387335836	-0.257695732338142	-0.0439597480464236	0.136277466470027	0.534693341794204	-0.119959692689809	-0.203942169530485	-0.253618671180955	"IS05"	0.816836387335836
"CGB8"	"CGB8"	-0.135737159203911	-0.00759754093955749	-0.208998799976625	-0.162267804950815	0.752989635289107	-0.206354509542689	0.109107922217107	-0.0082733657040831	0.335719973060627	-0.0781869850100689	-0.182263111439746	-0.377887030561508	"IS05"	0.752989635289107
"E2F4"	"E2F4"	0.290882489933055	-0.224843187763133	0.227417742706141	-0.538713934533189	0.746131282409165	0.0658058404144151	-0.801198456418451	0.412367248892136	0.0886277805168441	0.288742818921971	-0.136612598170097	-0.372321877706484	"IS05"	0.746131282409165
"GOLT1B"	"GOLT1B"	0.0506294330315503	-0.0568230386284345	0.679373368247174	0.130121998328852	0.715307799200076	-0.0843405785515932	-0.93791667956211	-0.190839344373374	0.30894236114916	0.266802376352612	-0.252222554509878	-0.519033205194819	"IS05"	0.715307799200076
"IL11"	"IL11"	-0.0950847619529721	-0.109658032738217	-0.0960727525601773	-0.18793329939555	0.696843293958034	-0.198465898196637	-0.165128872955935	0.0318762349669914	0.572974425863533	0.0803133240334024	-0.21271221091771	-0.414113306250189	"IS05"	0.696843293958034
"MMP3"	"MMP3"	-0.0188532960955706	0.344069451890242	-0.0667938360179824	-0.0396668753806904	0.674552484365029	-0.214950334803441	-0.111485106442013	-0.221788121815776	0.670614126359012	-0.165041198996711	-0.239459848973024	-0.574780699738067	"IS05"	0.674552484365029
