"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"CDK4"	"CDK4"	0.0105299630125448	0.351874488481937	0.318745598124867	-0.188084980699057	1.66856390091738	-0.317374058010445	-1.0980115235713	-0.164944303865521	"S01"	1.66856390091738	"IS05"
"AHCY"	"AHCY"	-0.309057837512515	0.49880153731717	0.463191141952174	-0.0421398226416874	1.61858716133214	-0.104274389428915	-1.30890077746493	-0.322442525204755	"S01"	1.61858716133214	"IS05"
"PA2G4"	"PA2G4"	0.193994795213369	0.321226705759383	0.218924749957052	0.153090151781118	1.59978184573001	-0.128426785558828	-1.31705878284334	-0.226790900092364	"S01"	1.59978184573001	"IS05"
"SNRPA1"	"SNRPA1"	0.224304002743173	0.296716720505739	-0.0507351264141089	-0.113515372539148	1.58436912467007	0.00822496401332377	-1.02612553859004	-0.264147282134199	"S01"	1.58436912467007	"IS05"
"NIT2"	"NIT2"	0.0353597164135508	0.166725974670054	0.191345218798311	-0.248776523292769	1.56489218350383	-0.0820441732149075	-0.949374779511847	-0.0858769688777179	"S01"	1.56489218350383	"IS05"
"RANBP1"	"RANBP1"	0.0158116138683952	0.620892673059937	0.166135796172754	0.128679377115123	1.55472900082858	-0.208022595696774	-1.34145737607228	-0.208988921982011	"S01"	1.55472900082858	"IS05"
"LDHB"	"LDHB"	0.154352012952487	0.78144416051713	0.118146055044761	-0.145545813601556	1.54383738311111	0.0275364037834459	-1.22706695388773	-0.785841799166888	"S01"	1.54383738311111	"IS05"
"PSMA3"	"PSMA3"	0.439570666456682	0.307864503560114	-0.0460401721023083	-0.200524001522928	1.53402932760175	0.0538985444526405	-1.12713198781035	0.09846517197223	"S01"	1.53402932760175	"IS05"
"PAICS"	"PAICS"	-0.0507827626592129	0.277837321525115	0.130016585775202	0.232857174123288	1.53186287727256	-0.209319443104093	-1.08925362488276	-0.423347732575559	"S01"	1.53186287727256	"IS05"
"EBPL"	"EBPL"	-0.155523117839884	0.376890082918224	0.615424791353192	-0.126871849735771	1.52503413371533	0.0223990893383513	-1.3137327694793	-0.345128672134733	"S01"	1.52503413371533	"IS05"
"NME1"	"NME1"	0.124429295140756	0.452760365224286	0.122981890935988	0.177262870813564	1.52342976095309	-0.211634426423479	-1.27491654163453	-0.129126871090778	"S01"	1.52342976095309	"IS05"
"RAN"	"RAN"	0.400694710610602	0.550773230315937	0.431451069396176	-0.358603608464874	1.52270402932922	0.228278638621992	-1.5172528740502	0.0592471365236205	"S01"	1.52270402932922	"IS05"
"NDUFAB1"	"NDUFAB1"	0.264372021800368	0.487759197434459	0.265377913612322	0.013595096740239	1.51920849091139	0.113581888181068	-1.44084890587549	-0.238304636495345	"S01"	1.51920849091139	"IS05"
"CCT2"	"CCT2"	0.221521924632162	0.365389422006206	0.381842119963343	0.0347045098318429	1.51297814179355	-0.126026947386334	-1.34611885463052	-0.14161764394568	"S01"	1.51297814179355	"IS05"
"TOMM22"	"TOMM22"	0.229777067523976	0.318470382720504	0.554771090643438	-0.212667206236324	1.51138596204738	0.126166568533171	-1.36989321647517	-0.210202096091123	"S01"	1.51138596204738	"IS05"
"DPM1"	"DPM1"	-0.150154239524554	0.323792688027634	0.652271196756736	-0.573602398549387	1.50748781938097	-0.0283589645420342	-1.04831423607923	-0.120867386864065	"S01"	1.50748781938097	"IS05"
"SSB"	"SSB"	0.407373721571843	0.331430122574081	0.235092855215493	-0.142957998551102	1.50548475918915	-0.103682067769878	-1.1916272648373	-0.104885708147082	"S01"	1.50548475918915	"IS05"
"MRPS23"	"MRPS23"	0.0533266377305572	0.293597559920263	0.144033229636203	-0.200771991189605	1.50522934861586	-0.135470487837626	-0.933179127959798	-0.228067125269866	"S01"	1.50522934861586	"IS05"
"CDC123"	"CDC123"	0.27943591376639	-0.0411999003444968	0.309224839128404	-0.224718598249576	1.50357380142985	-0.0750179457667664	-0.893991737510552	-0.270590100776333	"S01"	1.50357380142985	"IS05"
"SNRPF"	"SNRPF"	0.208924792819246	0.306904023134515	0.241728555163728	0.0843388800340774	1.49640689230499	0.0177051225656182	-1.41528715190166	0.242918451616178	"S01"	1.49640689230499	"IS05"
"HSPD1"	"HSPD1"	0.530328742471805	0.559798016608983	0.338902313424666	-0.142956403365463	1.49040641979779	0.167001746241835	-1.49216752889499	-0.306748431632096	"S01"	1.49040641979779	"IS05"
"TOMM40"	"TOMM40"	-0.0938696193687107	0.280365745950074	0.296966918961818	0.106943428260481	1.48963311746251	-0.25756375358417	-1.14058306106695	-0.0886296923291634	"S01"	1.48963311746251	"IS05"
"CCT7"	"CCT7"	0.476118427741914	0.235202446908973	0.186553842705727	0.168685202615185	1.48887781491595	-0.0716318889903195	-1.29623748161627	-0.213096019593572	"S01"	1.48887781491595	"IS05"
"YWHAB"	"YWHAB"	0.131584453735576	0.526553608424962	0.579189010200979	-0.381360452518839	1.4862782825033	0.193030371922927	-1.48619587443163	0.137723185907191	"S01"	1.4862782825033	"IS05"
"WDR77"	"WDR77"	-0.133280152944927	0.140418610633686	0.260147560516988	-0.282525365348962	1.48361226298344	-0.187367373860771	-0.82440365606925	-0.0257560831681611	"S01"	1.48361226298344	"IS05"
"PDCD5"	"PDCD5"	0.0497712887576276	0.277930800529614	0.308128816160472	0.208531328419522	1.48302691918751	0.140486854282021	-1.42027426121774	-0.146403133861413	"S01"	1.48302691918751	"IS05"
