"ID"	"State"
"CTSP.ACY5"	"IS01"
"CTSP.ACYX"	"IS01"
"CTSP.ACZE"	"IS01"
"CTSP.ACZK"	"IS01"
"CTSP.AD4Q"	"IS01"
"CTSP.B02C"	"IS01"
"DLBCL10456"	"IS01"
"DLBCL10459"	"IS01"
"DLBCL10467"	"IS01"
"DLBCL10472"	"IS01"
"DLBCL10478"	"IS01"
"DLBCL10487"	"IS01"
"DLBCL10505"	"IS01"
"DLBCL10513"	"IS01"
"DLBCL10514"	"IS01"
"DLBCL10523"	"IS01"
"DLBCL10528"	"IS01"
"DLBCL10532"	"IS01"
"DLBCL10534"	"IS01"
"DLBCL10535"	"IS01"
"DLBCL10539"	"IS01"
"DLBCL10540"	"IS01"
"DLBCL10548"	"IS01"
"DLBCL10782"	"IS01"
"DLBCL10844"	"IS01"
"DLBCL10879"	"IS01"
"DLBCL10927"	"IS01"
"DLBCL10936"	"IS01"
"DLBCL10970"	"IS01"
"DLBCL10992"	"IS01"
"DLBCL11186"	"IS01"
"DLBCL11201"	"IS01"
"DLBCL11206"	"IS01"
"DLBCL11257"	"IS01"
"DLBCL11428"	"IS01"
"DLBCL11439"	"IS01"
"DLBCL11444"	"IS01"
"DLBCL11447"	"IS01"
"DLBCL11448"	"IS01"
"DLBCL11450"	"IS01"
"DLBCL11452"	"IS01"
"DLBCL11455"	"IS01"
"DLBCL11458"	"IS01"
"DLBCL11462"	"IS01"
"DLBCL11479"	"IS01"
"DLBCL11489"	"IS01"
"DLBCL11494"	"IS01"
"DLBCL11496"	"IS01"
"DLBCL11497"	"IS01"
"DLBCL11508"	"IS01"
"DLBCL11525"	"IS01"
"DLBCL11534"	"IS01"
"DLBCL11536"	"IS01"
"DLBCL11538"	"IS01"
"DLBCL11539"	"IS01"
"DLBCL11559"	"IS01"
"DLBCL11560"	"IS01"
"DLBCL11568"	"IS01"
"DLBCL11569"	"IS01"
"DLBCL11571"	"IS01"
"DLBCL11573"	"IS01"
"DLBCL11577"	"IS01"
"DLBCL11581"	"IS01"
"DLBCL11590"	"IS01"
"DLBCL11655"	"IS01"
"DLBCL11656"	"IS01"
"DLBCL11660"	"IS01"
"DLBCL11661"	"IS01"
"DLBCL11668"	"IS01"
"DLBCL11669"	"IS01"
"DLBCL11671"	"IS01"
"DLBCL11673"	"IS01"
"DLBCL11675"	"IS01"
"DLBCL11678"	"IS01"
"DLBCL11681"	"IS01"
"CTSP.ACY6"	"IS02"
"CTSP.ACYJ"	"IS02"
"CTSP.ACYS"	"IS02"
"CTSP.ACZC"	"IS02"
"CTSP.ACZW"	"IS02"
"CTSP.AD05"	"IS02"
"CTSP.AD13"	"IS02"
"CTSP.AD1R"	"IS02"
"CTSP.AD4C"	"IS02"
"CTSP.AD4K"	"IS02"
"DLBCL10450"	"IS02"
"DLBCL10452"	"IS02"
"DLBCL10461"	"IS02"
"DLBCL10469"	"IS02"
"DLBCL10470"	"IS02"
"DLBCL10473"	"IS02"
"DLBCL10482"	"IS02"
"DLBCL10492"	"IS02"
"DLBCL10494"	"IS02"
"DLBCL10502"	"IS02"
"DLBCL10506"	"IS02"
"DLBCL10515"	"IS02"
"DLBCL10516"	"IS02"
"DLBCL10520"	"IS02"
"DLBCL10533"	"IS02"
"DLBCL10566"	"IS02"
"DLBCL10925"	"IS02"
"DLBCL10926"	"IS02"
"DLBCL10930"	"IS02"
"DLBCL10931"	"IS02"
"DLBCL10933"	"IS02"
"DLBCL10935"	"IS02"
"DLBCL10938"	"IS02"
"DLBCL10939"	"IS02"
"DLBCL10940"	"IS02"
"DLBCL10948"	"IS02"
"DLBCL10950"	"IS02"
"DLBCL10952"	"IS02"
"DLBCL10958"	"IS02"
"DLBCL10999"	"IS02"
"DLBCL11000"	"IS02"
"DLBCL11001"	"IS02"
"DLBCL11002"	"IS02"
"DLBCL11004"	"IS02"
"DLBCL11005"	"IS02"
"DLBCL11191"	"IS02"
"DLBCL11193"	"IS02"
"DLBCL11195"	"IS02"
"DLBCL11197"	"IS02"
"DLBCL11203"	"IS02"
"DLBCL11205"	"IS02"
"DLBCL11209"	"IS02"
"DLBCL11242"	"IS02"
"DLBCL11300"	"IS02"
"DLBCL11438"	"IS02"
"DLBCL11487"	"IS02"
