"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"TYMP__pos"	6.53005256539542	2.22044604925031e-16	2.22044604925031e-16	26.3221197894215	2.22044604925031e-16	43.1014167459057
"PMP22__pos"	72.4559661461043	2.13662881009167	2.22044604925031e-16	1.69932971886257	2.22044604925031e-16	0.204309106610836
"MT1E__pos"	15.9502291333766	6.40177334584601	1.23776288404183	5.97398112257049e-08	2.22044604925031e-16	46.0010360461008
"CFP__pos"	1.41735760224755	2.80103881374859	0.311938844764548	23.4031393086894	18.7659913952182	30.2890480724875
"CCL13__pos"	12.4460224252794	23.1689772229122	0.00953081793156469	8.88574033991609	10.602847817857	19.7536797432283
"MRC1L1__pos"	10.1327049702536	8.20097943316074	0.00234380360965018	4.87182023680708	12.4387908672593	37.026210187882
"LILRB5__pos"	11.4015281361829	0.51935363733208	1.41837596783561	4.37802516911569	13.8318226664632	41.5353129971785
"ZBTB4__pos"	18.5408691685926	2.22044604925031e-16	2.63047866893381	0.767759045342085	42.5319093976922	10.3603640710636
"ARL4C__pos"	13.5914671668173	2.22044604925031e-16	0.449564189801891	3.48624697847293	27.474955807328	31.1381620555101
"LEPROT__pos"	38.0980331916692	21.8942758165779	0.997089599802587	2.22044604925031e-16	6.49145222675433	16.5037322152686
"IFI44L__pos"	2.22044604925031e-16	13.7219596533936	4.06551831126201	2.22044604925031e-16	22.3895051369936	28.5825929951394
"DYSF__pos"	22.2878734464864	2.22044604925031e-16	2.22044604925031e-16	3.89353775711323	3.89918254481258	43.5785841669848
"COQ10A__pos"	3.17507709943126	1.45188530434618	12.7354642706033	16.9660512707592	39.5878217882351	2.22044604925031e-16
"ABCA2__pos"	8.19425724452073	2.22044604925031e-16	2.22044604925031e-16	15.9667365247971	37.5304761537978	22.9517669605463
"TBC1D8__pos"	9.6054631758023	2.22044604925031e-16	10.3420806212907	1.80262465331067	23.2366610946479	25.313253095507
"RHOB__pos"	62.372147177995	0.708492480581733	1.72106899940545	8.43219553615032	3.90511451922971e-12	3.76037048046213
"FAM125B__pos"	7.55475029931623	2.22044604925031e-16	2.22044604925031e-16	7.32357721519374	27.7685486723332	36.6249445074476
"PARP12__pos"	2.22044604925031e-16	3.08375490808213	0.573149377006712	18.5066227783429	25.0547775691408	31.403456700613
"BCL11B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.26991063739391	43.4724134547838	32.9589084726292
"MDK__pos"	41.3576556486721	0.543971017835466	2.22044604925031e-16	12.477847686609	5.78163427641794	15.5583300910182
"IFI44__pos"	6.24687009128748	13.5062062359145	2.22044604925031e-16	0.754060221197345	27.4678692487223	25.247363475144
"ECHDC2__pos"	3.88785178102252	2.22044604925031e-16	1.0929929564577	22.0161542310225	37.6843471909505	10.376900959451
"CFB__pos"	32.7555098317893	2.22044604925031e-16	2.22044604925031e-16	1.91713315633102	2.22044604925031e-16	31.6821414630572
"FYB__pos"	3.06536427211624	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	24.9649715950277	43.1847751107448
"PLCH2__pos"	3.91624652724003	2.22044604925031e-16	2.22044604925031e-16	13.0266955696946	49.3087220391871	20.1056247640122
"MYO1F__pos"	1.39529338711148	2.22044604925031e-16	2.22044604925031e-16	10.7458054297243	13.3927817177447	48.6733677619636
"FGFR4__pos"	18.851293998244	2.22044604925031e-16	13.1671606158778	16.726992565549	20.7486954613916	11.5978590824763
"TDRD10__pos"	20.3926082619647	0.678759252600288	6.31669843429512e-07	33.6547586713102	31.5106187118867	0.542041804875907
"MAN2B2__pos"	13.2612711337007	2.22044604925031e-16	1.4763186539045	9.56698983165084	33.637580842497	16.460471520846
"ATXN1__pos"	20.5554367600096	2.22044604925031e-16	0.995752069525871	2.22044604925031e-16	30.0520986154088	30.2328355316685
"RNF149__pos"	19.9185292876107	8.9671641900768	2.47191314142571	2.91630965763502	10.3770639463794	33.4693175910196
"LOC400657__pos"	2.22044604925031e-16	6.27564087850749	18.6098033286879	1.97409250665693	39.6297184727004	1.27927280099994
"CALCOCO2__pos"	12.1279964830164	0.0605799458075751	2.73908363616793	2.22044604925031e-16	19.5357157148276	41.9362807822281
"APOL2__pos"	2.71836261330316	2.22044604925031e-16	3.55271512107131	22.4264063348801	15.3828762657894	34.6493811421122
"CCL24__pos"	9.9501115777596	16.0578067932652	1.16618711281987	12.0340027686969	34.6253491461798	9.34677837402411
"TYROBP__pos"	2.22044604925031e-16	5.74645088855163	2.22044604925031e-16	2.6112721206186	2.22044604925031e-16	57.432164209601
"GBP1__pos"	0.244682788437056	2.56499291627608	2.22044604925031e-16	2.22044604925031e-16	3.30027984681461	63.406695564968
"LCP2__pos"	6.20626819503585	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	20.5028989435947	47.3554752835498
"IDH1__pos"	11.8027861261252	14.8979468029828	0.859061082546009	2.22044604925031e-16	2.22044604925031e-16	43.5198191024522
"RBMS1__pos"	23.2984203428302	2.22044604925031e-16	3.26585233296462	2.22044604925031e-16	19.767725342543	23.4172576971138
"LOC399959__pos"	40.7077676431831	12.7632516076748	2.22044604925031e-16	3.01747074820194	15.8995902682973	1.39588989349714
"GBA__pos"	23.4027171579797	2.22044604925031e-16	3.13694863828198	11.5530777085746	1.98958583651071	34.5534917763823
"CD97__pos"	11.1655489843331	2.22044604925031e-16	2.22044604925031e-16	14.7379260115701	21.7200368713211	37.937930742803
"CACNB1__pos"	5.34752042542434	2.22044604925031e-16	4.45054146726647	31.5319889523253	29.400944779344	7.9309245586915
"IFI30__pos"	5.87546913984034	0.142932347317339	3.15860638117233	11.8576110024467	2.22044604925031e-16	48.8133501010917
"TRPV2__pos"	12.1233834489047	2.22044604925031e-16	2.4291016604428	20.243616445126	7.01037246596543	30.0076078585817
"C1orf162__pos"	3.69257795883105	1.62006006106144	2.22044604925031e-16	7.95690339008592	13.5040949679813	41.5514245668162
"RIN2__pos"	54.1562620417078	0.838975390344494	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.9747075139752
"CD3E__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.7461445028035	27.6822813662259	36.0813800094996
"LMCD1__pos"	50.7040142950719	0.752172014381659	10.0863013709393	10.9582253570312	4.76411183103267	1.31682553043028
"ATP6V0C__pos"	6.35973216225582	2.22044604925031e-16	0.775249128474004	32.1667266021031	2.22044604925031e-16	38.1248277587939
"DUSP3__pos"	20.4476386117967	2.22044604925031e-16	4.02209233434825	2.22044604925031e-16	2.22044604925031e-16	38.5588501610924
"UBE2T__pos"	1.83458494891709	36.8566800388043	20.7455763334132	3.78747577673057	0.980853633144581	1.94758829862532
"LGALS2__pos"	2.22044604925031e-16	14.5463962844737	2.22044604925031e-16	14.1158034188033	8.71938862349734	36.7021489297917
"GBP3__pos"	14.6667859123342	5.96210764289704	2.22044604925031e-16	2.22044604925031e-16	26.2684144495215	32.7097073039487
"SCO2__pos"	1.37995644426302	4.27045870532321	2.22044604925031e-16	39.8598446845518	5.00704400852638	22.0219266502567
"CLEC12A__pos"	2.22044604925031e-16	12.179348688212	2.22044604925031e-16	0.339551634177895	1.46327004801129	56.8650867764598
"MT1X__pos"	9.46162294638128	7.92388104555252	2.32902859446573	3.30922457810865	2.22044604925031e-16	45.8549633945603
"SPN__pos"	2.39077734249928	2.22044604925031e-16	1.99355434542127	7.85256897521376	42.0639733443189	27.4108911343426
"DDX60L__pos"	10.0232611318223	1.83258570448698	2.50260893394067e-13	0.868261904219748	34.8683519334401	30.2450913107375
"ATOX1__pos"	2.22044604925031e-16	23.2557241276485	2.22044604925031e-16	33.5137095212938	2.22044604925031e-16	23.4959365343129
"CCDC74A__pos"	21.2751126025988	0.0535560504076694	14.2136050814718	20.1136284936811	9.72977187022711	8.50145895464336
"MEI1__pos"	0.117519842888817	14.5282808088454	2.22044604925031e-16	28.1707806767716	18.9549826778525	12.3219920414932
"TEAD3__pos"	51.7538198458167	2.22044604925031e-16	9.10454433511803e-07	15.5263672331215	9.33076975228447	2.28211362297947
"LILRB3__pos"	1.3665384545788	2.22044604925031e-16	0.112905136934837	6.12075265979857	0.00131615270706922	60.5178008556574
"GBP5__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.55181876860198	64.7468938230971
"GIMAP8__pos"	3.38746590392213	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.7115200028028	45.6997081319557
"MCOLN1__pos"	14.3592300170665	2.22044604925031e-16	1.2545028499999	20.84526328344	14.5852951025688	26.8618961843374
"LACTB__pos"	12.2436700355979	4.37288752649511	6.18133431665946	2.22044604925031e-16	2.88241196039124	40.3067869354783
"IL8RBP__pos"	2.22044604925031e-16	0.626004593536405	2.22044604925031e-16	4.58419327768253	32.8334455396604	40.1289754978573
"MT1M__pos"	9.8159674297463	7.24049437743288	0.00109318321352259	1.69332877170592	2.22044604925031e-16	48.3429074575017
"KLHDC8B__pos"	24.4410395864961	2.22044604925031e-16	2.22044604925031e-16	22.2405692783064	2.1674713534789	29.9980797853274
"RRP7A__pos"	3.77454116362004	12.2075206591276	24.2907565160019	25.4315874459908	0.172386345064423	1.78358891124677
"TSPAN4__pos"	14.4132407976294	2.22044604925031e-16	2.22044604925031e-16	10.9836091680708	2.22044604925031e-16	46.414555610845
"ACAA2__pos"	3.47501920665075	20.6984639308179	24.8108838624919	2.22044604925031e-16	16.0451405422688	1.02515895582877
"ZMYND11__pos"	17.7949538216979	2.22044604925031e-16	5.91639547351368	2.22044604925031e-16	43.6100424359535	12.2112297681628
"GCH1__pos"	2.22044604925031e-16	12.158106517691	3.51227153089278	2.22044604925031e-16	3.92337416564579	47.5388588721742
"ASPH__pos"	60.1904672569636	5.86681496531828	2.21822985760716	2.22044604925031e-16	1.31859611417491	5.15791612525351
"OSTM1__pos"	14.2093605347672	28.1710972836338	2.22044604925031e-16	2.22044604925031e-16	3.97304511091018	28.4158011540811
"FGD1__pos"	35.5778857565898	2.22044604925031e-16	3.35393927893687	10.1363974390984	16.5787271360344	2.22044604925031e-16
"RBP1__pos"	45.7607985104541	12.6957831260794	2.22044604925031e-16	9.91454597184874	4.34058960110017e-07	2.04630088743716
"CHRNA1__pos"	27.3791040613454	15.5065617352735	7.43447547137933	13.3368839891484	1.86108311984671	9.74167136293043
"KCNJ2__pos"	7.55502800548555	3.69598003079843	2.22044604925031e-16	2.22044604925031e-16	6.32871570277276	52.9580757354852
"EVI2B__pos"	2.97796468716286	0.966064742631285	7.78549429416348	2.22044604925031e-16	44.8810816411431	23.420809561342
"KLRC2__pos"	16.8622355542562	15.8143274393599	4.07141288860855	1.13868095152375	9.13486115560897	26.4204011737878
"FOLR2__pos"	7.41408851683014	21.3252115021088	1.57028205671066	15.0021264319416	8.24107457698565	23.2622255756182
"ABHD6__pos"	6.62936686194819	4.86648246302027	11.0989453373967	1.9791071207488	25.0142524393188	11.1449699087706
"ATP5A1__pos"	2.22044604925031e-16	19.2342107780494	26.2012064454995	2.16201866850746	13.5721248566588	0.611051355912726
"RPS6__pos"	0.311344816795764	56.8764213219266	9.841148769177	6.66821666226037	0.545094042322153	2.22044604925031e-16
"KIAA0408__pos"	20.2661976138202	2.22044604925031e-16	1.26482885145359	5.57719489226015	37.0731596336875	12.9312762983124
"C11orf75__pos"	8.76590712900645	10.7080203980985	2.22044604925031e-16	7.50723033904111	1.52015606446611	43.894252314953
"IFNGR1__pos"	18.6641592711708	33.5415066816427	1.78226879846588	2.22044604925031e-16	12.0757111097798	11.7225052667442
"B3GAT1__pos"	2.22044604925031e-16	0.127482385357653	2.22044604925031e-16	10.1684866599811	38.7524196616583	30.046447089733
"ADORA3__pos"	17.6554736781593	15.9226435246123	7.42347603654868	3.63530637255597	2.22044604925031e-16	26.7403132066296
"ETV1__pos"	37.9927918619799	2.14822172984316	3.32722292527728	2.22044604925031e-16	25.2527921794435	5.93940084298936
"CHRDL1__pos"	40.6062605430292	4.77526454474175	2.22044604925031e-16	2.22044604925031e-16	15.8667045947998	16.7626862412375
"UBASH3B__pos"	2.38803764626489e-10	3.66008996552654	11.6081607534223	2.22044604925031e-16	30.3197064687993	20.5256247610947
"BTN3A3__pos"	4.34505482110839e-08	2.22044604925031e-16	0.311376960532187	1.01259313862844	38.5385886148994	32.0279508863366
"SHC1__pos"	35.7884734272414	2.22044604925031e-16	3.92640320326114	14.9134935381345	15.0299041206507	2.8993606012378
"PIP5K1A__pos"	4.78180019062276e-10	6.05215428700808	27.1758803491256	2.22044604925031e-16	23.5161432611827	4.78258471578355
"LOC100288867__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.55522357730076	45.9730123201242	28.3763882631182
"PLA2G16__pos"	17.9136052832359	12.1546679091354	4.84028778214935	6.98708671667674	6.0165359273446	27.9916177045007
"PRDM8__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.42314979934365	46.306469754582	25.9063334864046
"MAPKAPK3__pos"	3.45569217574819	7.94664289535822	5.43071476317972	9.05256538131731	16.5724228985774	35.9221081165993
"SH2D2A__pos"	2.30111992929912	2.22044604925031e-16	0.193780310393544	23.1791379714544	13.3730564589068	35.7844681924566
"MTP18__pos"	2.22044604925031e-16	28.351665235884	19.2115849601539	27.1799458704876	2.22044604925031e-16	0.376295768764599
"AGTRAP__pos"	4.00091221880932	0.383429062711749	2.22044604925031e-16	14.4083927669401	2.22044604925031e-16	47.9800249826367
"PRCP__pos"	26.3964072493532	22.1534572835265	1.88912177140151	2.22044604925031e-16	6.25940428960981	20.4025857376077
"HNMT__pos"	19.0052538816715	25.9969169731637	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	28.8020169013768
"CMC1__pos"	2.22044604925031e-16	54.815197516019	2.22044604925031e-16	2.22044604925031e-16	0.177481249060177	11.8034965100766
"RAB20__pos"	7.6691964677124	0.316608707695639	2.22044604925031e-16	9.90488040435071	2.22044604925031e-16	54.8177935631154
"PLA2G4C__pos"	9.80666801988093	0.228510083314118	2.22044604925031e-16	10.0259487533602	24.4441828028669	25.5204345728456
"PYGL__pos"	31.732567543802	2.22044604925031e-16	0.75564013035098	2.22044604925031e-16	2.22044604925031e-16	37.5049876753151
"DUSP4__pos"	19.4120210990508	2.22044604925031e-16	4.21555628847686	7.9128506814153	3.18291792995148	38.1748807102237
"FCER1G__pos"	2.22044604925031e-16	0.131138122524785	2.22044604925031e-16	1.02613460729515	2.22044604925031e-16	64.7138400789314
"IFIT2__pos"	12.7090528710147	3.38808013119702	0.19997982798	2.22044604925031e-16	14.3194489514637	40.1541974027773
"APCDD1L__pos"	64.7180794653367	2.22044604925031e-16	2.58133446102333	4.43701445957526	2.22044604925031e-16	2.22044604925031e-16
"FCGR1A__pos"	0.555213500448992	2.89358925430772	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	66.5034898638915
"TUSC3__pos"	67.1017845028807	4.61384903546128	0.0317410797800816	2.22044604925031e-16	6.00308854082566	1.65722069279429
"LY96__pos"	0.763508521835892	50.2863789051471	2.22044604925031e-16	0.412268554421951	0.082977479325269	20.2081565930618
"TCEA3__pos"	50.179269742147	2.35367936757227	2.22044604925031e-16	5.88399731724548	16.594892825747	1.32963651006413
"ASGR1__pos"	6.87654444984413	6.50431799836751	2.22044604925031e-16	4.31363957408783	2.22044604925031e-16	55.0313263438267
"SIGLEC8__pos"	12.59702098327	3.3663957644514	1.44743265518337	9.04402764491635	9.40662869413547	30.1902615658866
"XCL2__pos"	2.22044604925031e-16	23.3638896796688	2.22044604925031e-16	5.96521455179416	26.298031867216	19.0478033998154
"FGFRL1__pos"	20.8766554371851	2.22044604925031e-16	0.0748863064220216	14.7835924073568	28.0341360606142	13.002013158918
"NUDT16__pos"	7.90636455481659	2.22044604925031e-16	8.90899917745727	6.73145844540716	23.8947379981483	22.4150502711022
"LILRA2__pos"	10.7084373079134	2.2401872939562	2.41502409458467	7.37599013195611	1.74750011635147	48.2103253731698
"TMED3__pos"	16.5735417306348	31.4174640093626	4.88688202835147	20.9644706878174	2.22044604925031e-16	2.22044604925031e-16
"RUSC2__pos"	38.7690746485341	2.22044604925031e-16	3.60010945128652	13.7350216375216	11.2229467653062	11.7432486165833
"GIMAP5__pos"	2.22044604925031e-16	0.735002145565916	2.22044604925031e-16	4.39892599279825	14.7790330004163	48.2694921700771
"NT5C3__pos"	5.33466911689933	26.68466954381	23.1452441052818	2.22044604925031e-16	8.76437383315329	2.22044604925031e-16
"CEBPD__pos"	33.7497658510664	2.22044604925031e-16	2.22044604925031e-16	11.215376999199	2.22044604925031e-16	27.2913152614415
"GALM__pos"	3.84570963597326	1.21998976694941	9.36183775940334e-16	3.9750716546068	14.4578336013149	53.928884174631
"FTL__pos"	0.175360110421679	4.75173322085998	2.22044604925031e-16	2.32180995040949	2.22044604925031e-16	57.9514231437183
"MRC1__pos"	18.5224660694551	15.3380422228407	2.36373708790422	3.36751013372677	11.1322542107028	26.2270323044303
"UBA2__pos"	2.22044604925031e-16	35.1526067277366	24.5223535702412	2.22044604925031e-16	2.19533840003254	2.22044604925031e-16
"UTS2__pos"	5.23295677046459	16.7935879470365	5.74902532852627	2.22044604925031e-16	27.9183946032824	11.1278530709256
"ITGB7__pos"	5.4931305720495e-16	2.22044604925031e-16	8.88774265311033	20.3085120556819	27.7138459177474	20.2192122699611
"NR1H3__pos"	6.32258695710366e-12	3.55886473859866	2.22044604925031e-16	24.3556636223291	1.11486568377819	47.8299854939075
"SLC31A1__pos"	15.0619747178646	14.4788938428858	1.99879793197418	2.22044604925031e-16	2.22044604925031e-16	36.522932000045
"SRGN__pos"	4.52292391977367	37.2989489519459	2.22044604925031e-16	8.28426669835789e-11	0.217701892303431	25.6566710575444
"CD63__pos"	8.08909768628207	11.7006455208547	2.22044604925031e-16	1.79568417367472	2.22044604925031e-16	45.1078432774587
"DGCR2__pos"	12.9604548880133	2.22044604925031e-16	10.5031833337012	14.3436196187377	30.1360171394695	9.41209427918777
"FAM127A__pos"	26.1743096609306	2.22044604925031e-16	3.91776325347596	29.7647586780385	8.46280092521154	13.7564692043988
"NCAPH2__pos"	0.000100353452726904	4.8968631037895	24.0938415681669	31.7472614244488	9.99413056092729	1.09635588251226
"RPL11__pos"	0.272883890381847	37.8274347651147	15.9224853009436	15.1317750039234	2.37687660756114	2.22044604925031e-16
"LOC389787__pos"	12.0293868650582	42.4277582433449	3.17353886329771e-09	20.0055298258475	2.22044604925031e-16	1.19715316677643
"SPRY2__pos"	29.6264970215864	0.371296501883833	2.22044604925031e-16	2.22044604925031e-16	31.9157521813892	12.6673478620048
"TLR2__pos"	1.07265294854357	2.22044604925031e-16	5.66992719065766e-10	2.22044604925031e-16	0.272413939123979	58.1661229244833
"FPR3__pos"	45.2015701514808	1.73005365870123	0.166931695640888	2.22044604925031e-16	2.30044060472283	27.402049323435
"ATP1B1__pos"	28.167304726125	7.31059181876272	18.6070553607343	2.22044604925031e-16	2.67738393469005	12.504371441045
"LOC100130289__pos"	2.22044604925031e-16	62.0720720495207	9.2744593787639	2.05603823045605	2.22044604925031e-16	2.59590885559928
"FCGR1C__pos"	3.72213108330818	1.16996146271947	0.389072866913274	3.28829958343423	0.966532929522383	62.7492911390851
"APOL4__pos"	4.92029973686873	2.95430095177392	2.22044604925031e-16	0.375059665925191	0.976341330296328	61.9966713934703
"APOC1__pos"	1.54838142405853	25.2812520451418	2.22044604925031e-16	4.02793277209947	2.22044604925031e-16	39.736858200665
"RUNX2__pos"	40.2525757496548	2.22044604925031e-16	4.02892567072135	1.03132127992146	15.6716157907474	19.1946199469511
"NPTX2__pos"	58.0591940979384	2.87833963875896	5.05042578737979	5.39405849724414	2.22044604925031e-16	2.58297258295473
"IGFBP4__pos"	60.7756419933953	1.73912149793431	2.22044604925031e-16	13.1521635457231	1.39565269587297	6.04108302002956
"SNX10__pos"	1.98371993857014	16.935112938235	0.0747259836511164	2.22044604925031e-16	2.22044604925031e-16	52.0620034493154
"KLRD1__pos"	10.2059298633207	15.6883104549711	2.22044604925031e-16	0.383020855497728	5.52510636416546	40.169694414996
"TNFRSF1A__pos"	41.2611817928064	2.22044604925031e-16	2.22044604925031e-16	1.1249978274812	4.59768654730109	29.6247763588248
"RARRES3__pos"	0.352281265976405	6.13878887466101	2.22044604925031e-16	4.44922287903994	1.70395736915705	56.5462970180417
"JAK2__pos"	2.22044604925031e-16	5.11271968191957	6.09954811442775	2.22044604925031e-16	30.081883103277	30.167647070614
"FZD2__pos"	14.0522125472678	2.22044604925031e-16	2.03782936806616	17.4041453976329	0.946326951324854	37.5427924706646
"C14orf4__pos"	25.0858134858413	2.22044604925031e-16	3.53137997749544	6.50159495966825	20.8273719190195	22.3447453635588
"RN7SK__pos"	8.07475517487731	45.1513299049459	4.29815332214721	1.75971306797053	8.40516457161037	1.64378547359584
"ITGA4__pos"	2.61073029911646	4.61977587252799	6.75814288955609	2.22044604925031e-16	35.4248302541274	25.0671578549782
"SHE__pos"	48.9212307041238	2.22044604925031e-16	1.33972287956709	2.22044604925031e-16	21.168968665414	1.66643237603781
"ANKRD22__pos"	0.932109634053092	8.01359617315947	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	60.3571383891908
"ATP2B4__pos"	25.283475294473	2.22044604925031e-16	0.887955442851021	2.22044604925031e-16	31.0142286226823	19.2872684333408
"TSPAN2__pos"	37.8154310459234	13.4825738919285	8.31649972888036e-10	2.22044604925031e-16	0.0158188068124108	22.6079180419639
"KLRC1__pos"	12.8325288701202	21.2616053089479	2.22044604925031e-16	3.97864733529915	6.78823371292126	28.6539426910908
"HLA.G__pos"	24.1875171205712	4.7699577567618	3.46195387130383	15.9042235218397	7.21907750498133	18.5438646941755
"LRPAP1__pos"	22.8114691912513	2.22044604925031e-16	2.18016918042036	9.47411483562863	2.35504896234979	30.3805733646892
"NEFH__pos"	15.065620489267	2.22044604925031e-16	0.313657816478355	4.87201170395511	17.4412873680637	36.3309257721316
"MT1F__pos"	4.9212074194535	6.64679384072861	3.61330586910427	8.83186413351985	2.22044604925031e-16	39.6533045529333
"SNRPG__pos"	2.22044604925031e-16	63.3166391721728	7.25164502326933	1.73651066033456	2.22044604925031e-16	0.67007866811806
