"V1"	"CTSP.ACY5"
"C11orf75"	"C11orf75"	1.82197527785446
"IFNGR1"	"IFNGR1"	1.5022757382381
"B3GAT1"	"B3GAT1"	0.233589330063945
"ADORA3"	"ADORA3"	0.930930629371738
"ETV1"	"ETV1"	0.454328998795946
"CHRDL1"	"CHRDL1"	1.63750984435819
"UBASH3B"	"UBASH3B"	-0.0748693460994475
"BTN3A3"	"BTN3A3"	-0.32616884046704
"SHC1"	"SHC1"	0.545503489348718
"PIP5K1A"	"PIP5K1A"	-1.33110891530531
"LOC100288867"	"LOC100288867"	-0.932998191854202
"PLA2G16"	"PLA2G16"	1.71557051613542
"PRDM8"	"PRDM8"	0.459997159163983
"MAPKAPK3"	"MAPKAPK3"	-0.730118885603863
"SH2D2A"	"SH2D2A"	-0.00632036052479666
"MTP18"	"MTP18"	-0.144233827743787
"AGTRAP"	"AGTRAP"	1.66069000768883
"PRCP"	"PRCP"	1.44234934393701
"HNMT"	"HNMT"	1.68927068559548
"CMC1"	"CMC1"	0.425561443835618
"RAB20"	"RAB20"	1.36269860791968
"PLA2G4C"	"PLA2G4C"	0.479540681146829
"PYGL"	"PYGL"	1.92416466233217
"DUSP4"	"DUSP4"	0.989640548380922
"FCER1G"	"FCER1G"	1.00109006911524
"IFIT2"	"IFIT2"	0.128753724039634
"APCDD1L"	"APCDD1L"	2.57445176219748
"FCGR1A"	"FCGR1A"	1.38716633707815
"TUSC3"	"TUSC3"	1.79958804897272
"LY96"	"LY96"	2.0158130630456
"TCEA3"	"TCEA3"	0.662441603992791
"ASGR1"	"ASGR1"	1.8710758631721
"SIGLEC8"	"SIGLEC8"	-0.816543987867115
"XCL2"	"XCL2"	-0.211140864203005
"FGFRL1"	"FGFRL1"	0.190716567114506
"NUDT16"	"NUDT16"	0.453688389958302
"LILRA2"	"LILRA2"	0.888268635275917
"TMED3"	"TMED3"	0.579723350717252
"RUSC2"	"RUSC2"	0.728948873339347
"GIMAP5"	"GIMAP5"	0.232353180536403
"NT5C3"	"NT5C3"	-0.299264991023188
"CEBPD"	"CEBPD"	1.46757796952664
"GALM"	"GALM"	0.752023580517961
"FTL"	"FTL"	2.1032941245781
"MRC1"	"MRC1"	1.86933757324268
"UBA2"	"UBA2"	-0.478825403009961
"UTS2"	"UTS2"	2.18169317339416
"ITGB7"	"ITGB7"	1.31539607379588
"NR1H3"	"NR1H3"	1.71593284462742
