"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"RFNG"	"RFNG"	0.083638466622788	-1.13413401251164	-0.285229871271031	1.41628407368379	0.445879111693967	0.0471089774461264	"S01"	1.41628407368379	"IS04"
"SH3GLB1"	"SH3GLB1"	-0.455877492515891	-0.060699940999211	0.0414665473628305	1.39848711288353	-0.14663333649487	-0.442477987008597	"S01"	1.39848711288353	"IS04"
"NDUFS7"	"NDUFS7"	-0.18537431854812	-0.250369143435892	-0.0218016799971697	1.32153415103335	-0.614790660496926	0.0522213488905786	"S01"	1.32153415103335	"IS04"
"CHMP5"	"CHMP5"	-0.185550480043383	-1.57228051593363	0.532646253058694	1.23076648218369	0.396053024225944	-0.35308082140155	"S01"	1.23076648218369	"IS04"
"SPTLC1"	"SPTLC1"	-0.71250027398519	-0.187210353395817	0.211688630044626	1.18734335748702	-0.144724669004891	-0.203763349511632	"S01"	1.18734335748702	"IS04"
"DGCR14"	"DGCR14"	-0.323290054294935	-1.60856764271935	0.299768077079116	1.10329775006059	0.578354780036175	0.0829395549135189	"S01"	1.10329775006059	"IS04"
"RASSF7"	"RASSF7"	-0.31918621324454	-0.289750121249558	-0.281413822560949	1.07646087203888	0.470392618124829	-0.179656131154493	"S01"	1.07646087203888	"IS04"
"INO80E"	"INO80E"	-0.66116624492214	-0.609292493837719	0.292599800145892	1.06888419393769	0.478202261866152	-0.435066921252223	"S01"	1.06888419393769	"IS04"
"LY6G5C"	"LY6G5C"	-0.0346459994888106	-0.481395262373197	-0.781045884843722	1.05050879381081	0.522435572567306	0.468629078532748	"S01"	1.05050879381081	"IS04"
"LOC401397"	"LOC401397"	-0.322514755879098	-0.88729792008982	0.211316835648668	1.03935277158891	0.238086739961235	-0.123320252687004	"S01"	1.03935277158891	"IS04"
"RNPEPL1"	"RNPEPL1"	0.0878123001541975	-1.67515967774968	-0.279927215122689	1.03434561949552	0.664380199474728	0.620444109678921	"S01"	1.03434561949552	"IS04"
"FAM110A"	"FAM110A"	0.144229164040558	-1.16035380915144	-0.625547923755488	0.999234012199065	0.52669572133171	0.747709802611152	"S01"	0.999234012199065	"IS04"
"C3orf23"	"C3orf23"	-0.222165352423947	-0.86235452434387	0.0622223231130259	0.99531956414538	0.0650559914952765	0.168961126246985	"S01"	0.99531956414538	"IS04"
"C1orf223"	"C1orf223"	0.136753557377608	-0.345516154487567	-0.229809195927039	0.992573699832584	0.0284757806862151	-0.167439101340155	"S01"	0.992573699832584	"IS04"
"B3GALT6"	"B3GALT6"	0.34071206115057	-1.3240358133182	-0.126929583839653	0.992311067884932	0.120628990060836	0.338298705708651	"S01"	0.992311067884932	"IS04"
"FLT3LG"	"FLT3LG"	-0.110038310188284	-0.808084714528831	-0.833311145642074	0.966910070540607	0.711988644183641	0.814993377813021	"S01"	0.966910070540607	"IS04"
"ATOX1"	"ATOX1"	-0.385512934603616	0.69335556566667	-0.70741014723899	0.962285190128196	-0.56154713584624	0.573022486702059	"S01"	0.962285190128196	"IS04"
"GPR35"	"GPR35"	0.236661100881109	-0.56420342293629	-0.774550811070134	0.96088693403866	0.449666013850211	0.420388811498057	"S01"	0.96088693403866	"IS04"
"SCO2"	"SCO2"	-0.142946730629504	-0.0287387114338322	-0.647557288394153	0.947138811445811	-0.22070335666756	0.659925628812255	"S01"	0.947138811445811	"IS04"
"FAM108A1"	"FAM108A1"	-0.223041406654846	-0.656784918105433	-0.427380667996791	0.913621129603851	0.430103063839899	0.447992359420443	"S01"	0.913621129603851	"IS04"
"NUP210L"	"NUP210L"	-0.17380890722971	-0.369770588031696	-0.136035475437391	0.903634277968875	0.603378435089924	-0.44819469646209	"S01"	0.903634277968875	"IS04"
"LOC729046"	"LOC729046"	0.0750646114039994	0.225944517928713	-0.195846293947029	0.886334560313814	-0.39726556799091	-0.256031492522101	"S01"	0.886334560313814	"IS04"
"NCAPH2"	"NCAPH2"	-0.638878750691513	-0.360662259578044	0.434054416231531	0.878252275258767	0.145147903834666	-0.477815686270277	"S01"	0.878252275258767	"IS04"
"PTTG3"	"PTTG3"	-0.0383354806445371	0.239389007668978	-0.228328189949249	0.876561182608552	-0.273123777098823	-0.220316393727487	"S01"	0.876561182608552	"IS04"
"CACNB1"	"CACNB1"	0.0497940992418306	-1.25318306325323	-0.267196094306674	0.875130217848557	0.594509940388632	0.409288025449786	"S01"	0.875130217848557	"IS04"
"CTNNB1"	"CTNNB1"	-0.720811304600985	0.141462402001091	0.066444862061159	0.856788539701421	-0.416773427449943	0.179434027873596	"S01"	0.856788539701421	"IS04"
"LOC100287552"	"LOC100287552"	0.230814043047905	-1.046993650898	-0.111031955179059	0.845492855701769	0.479955256903881	-0.0604700009624836	"S01"	0.845492855701769	"IS04"
"SMPD1"	"SMPD1"	0.738737995044547	-1.32472832084094	-0.657907414821304	0.835694634685203	0.420359821027229	0.626480000801761	"S01"	0.835694634685203	"IS04"
"C22orf40"	"C22orf40"	-0.430095181392409	-0.597953534976448	0.233635436973134	0.830028066420294	0.367373286633983	-0.300802369845513	"S01"	0.830028066420294	"IS04"
"LOC100289137"	"LOC100289137"	-0.186588028338477	-0.397014249441085	-0.661522786882294	0.828488085862829	0.817683856938312	0.242062624733332	"S01"	0.828488085862829	"IS04"
"TDRD10"	"TDRD10"	0.5096649346906	-0.738002913335574	-0.499991384496451	0.827164149800814	0.586037187817385	-0.0977553609496622	"S01"	0.827164149800814	"IS04"
"TOR1B"	"TOR1B"	-0.421182035150854	0.21270930089559	0.431503995536888	0.816580514684666	-0.486107994213171	-0.614609058169303	"S01"	0.816580514684666	"IS04"
"TTLL1"	"TTLL1"	0.121739298330784	-0.948032618486273	-0.261415097450942	0.813386675143891	0.710873478623894	-0.0102232288679928	"S01"	0.813386675143891	"IS04"
"EBAG9"	"EBAG9"	-0.0813649439149171	-0.0301004026549836	-0.239826603546612	0.803710262352261	-0.334945879399002	0.194283556880888	"S01"	0.803710262352261	"IS04"
"GATA1"	"GATA1"	0.112209834877147	-0.329726078588126	-0.0430284834518914	0.797055650662368	0.030569756912512	-0.306292613826873	"S01"	0.797055650662368	"IS04"
"FAM127A"	"FAM127A"	0.77755517469695	-1.28756511690903	-0.525442100052053	0.782313168952826	0.177585249101688	0.607416066842237	"S01"	0.782313168952826	"IS04"
"CDIPT"	"CDIPT"	0.59478647718867	-1.6004659887426	-0.333370983537419	0.777865421045106	0.424371835830001	0.56518650356677	"S01"	0.777865421045106	"IS04"
"RRP7A"	"RRP7A"	-0.493215083022345	0.0475328130100097	0.331324299209211	0.777134090613513	-0.323300071938719	-0.359043310431798	"S01"	0.777134090613513	"IS04"
"ATP5EP2"	"ATP5EP2"	0.0868209111596918	0.623027621984284	-0.328325185061821	0.776637143046853	-0.496101874686616	-0.279558115277993	"S01"	0.776637143046853	"IS04"
"TXN2"	"TXN2"	-0.63341748219551	0.447898562620013	0.316073975210925	0.773342116163865	-0.591533984759585	-0.351258771454258	"S01"	0.773342116163865	"IS04"
"LOC100128775"	"LOC100128775"	0.0613805526664669	0.155271479945716	-0.202916549020103	0.761096823555532	-0.211315498617648	-0.241931151361417	"S01"	0.761096823555532	"IS04"
"LOC100289349"	"LOC100289349"	0.0943057423279832	0.2143057587979	-0.185429529318426	0.760025988036092	-0.241568675093691	-0.326078425272431	"S01"	0.760025988036092	"IS04"
"P2RX6"	"P2RX6"	0.242218663010586	-0.523132102049504	-0.53212921008162	0.759126528433961	0.525653533069168	0.0870761010937188	"S01"	0.759126528433961	"IS04"
"FOXE3"	"FOXE3"	0.192767188727808	-0.196126601107924	-0.130180772152004	0.756798166633937	0.0373018467835974	-0.351455204544485	"S01"	0.756798166633937	"IS04"
"LOC100288954"	"LOC100288954"	-0.396718776663181	0.0532354469557565	0.0551863298224919	0.753994805289482	0.0314465346888788	-0.330516831455917	"S01"	0.753994805289482	"IS04"
"SLC17A5"	"SLC17A5"	-0.774119762974954	-0.0651920106734556	0.616908919659281	0.752894012471605	-0.158630115890088	-0.557006238836644	"S01"	0.752894012471605	"IS04"
"RPL13AP3"	"RPL13AP3"	-0.128302296389811	0.509013516044167	-0.0550318967800234	0.742580614708902	-0.393234066233619	-0.455828362984025	"S01"	0.742580614708902	"IS04"
"VKORC1L1"	"VKORC1L1"	-0.186612491328588	-0.47926664546984	-0.425186045420223	0.73695566382444	0.639822158065733	0.184352188818932	"S01"	0.73695566382444	"IS04"
"RPL13AP6"	"RPL13AP6"	-0.0351426672937596	0.512016535703651	-0.123556537018199	0.720653176377638	-0.350412398930081	-0.461345883042828	"S01"	0.720653176377638	"IS04"
"TMCC2"	"TMCC2"	0.240402540976653	-1.14028383807955	-0.462752869087056	0.720576244037639	0.386691670987467	0.71494058356476	"S01"	0.720576244037639	"IS04"
"IKIP"	"IKIP"	-0.592863223472646	-0.865448507226329	0.18620957976078	0.720529897331094	0.695773788737271	-0.0427446569633185	"S01"	0.720529897331094	"IS04"
"TUSC4"	"TUSC4"	-0.756227049690756	0.189802142625134	0.0539419472838638	0.713491668509721	0.378257571687626	-0.410977545504097	"S01"	0.713491668509721	"IS04"
"C1orf51"	"C1orf51"	0.100923055097183	-0.619847564120342	-0.242474978379813	0.713159292952262	0.264079848734199	0.130808809430335	"S01"	0.713159292952262	"IS04"
"HBQ1"	"HBQ1"	-0.0633414618736738	-0.358270818124809	-0.0382929965843909	0.701034438371164	0.219037150677437	-0.227437556682685	"S01"	0.701034438371164	"IS04"
"CRIP1"	"CRIP1"	0.0195021883030271	0.493468467425395	-0.478986526427065	0.697790834531058	-0.356775901329477	0.0618690120330428	"S01"	0.697790834531058	"IS04"
"REEP6"	"REEP6"	0.69546452002778	-0.736432487914255	-0.689686498101386	0.69570555617667	0.329929409510304	0.334530215021152	"S01"	0.69570555617667	"IS04"
"C13orf31"	"C13orf31"	-0.536897398940667	0.502854535601743	0.285801561818531	0.689687431045952	-0.446014649210639	-0.512961168110305	"S01"	0.689687431045952	"IS04"
"MTP18"	"MTP18"	-0.840107572526907	0.686900673536999	0.43626193997516	0.688856641920136	-0.848256112950036	-0.288902423322255	"S01"	0.688856641920136	"IS04"
"TOR1A"	"TOR1A"	-0.210170650625079	-0.0213975435049175	0.29029819625468	0.688184996847712	-0.190892419395177	-0.53941159601146	"S01"	0.688184996847712	"IS04"
"PSMC3"	"PSMC3"	-0.321229533061821	0.0435784949226398	0.238986118431131	0.685657001672852	-0.36582240712175	-0.269752476599076	"S01"	0.685657001672852	"IS04"
"MRPL12"	"MRPL12"	-0.538514622628003	0.637950025698846	0.460436413285993	0.677475681163302	-0.929901972472934	-0.469361064972365	"S01"	0.677475681163302	"IS04"
"SRCRB4D"	"SRCRB4D"	0.519348240048182	-0.467026962809371	-0.493494308312894	0.676362468667964	-0.476039906581388	0.661666540230962	"S01"	0.676362468667964	"IS04"
"LZTS2"	"LZTS2"	0.532696280290597	-1.5042697619317	-0.277292475478245	0.665556076447414	0.548810143576102	0.415259317236335	"S01"	0.665556076447414	"IS04"
"OGFR"	"OGFR"	0.125973992933725	-1.84570872548961	0.0552970075562422	0.661432272417353	0.518728433705789	0.631213469774603	"S01"	0.661432272417353	"IS04"
"MEI1"	"MEI1"	-0.20454962430057	0.282819893553707	-0.606891611309782	0.637215978470823	0.22145901759129	0.1893814952239	"S01"	0.637215978470823	"IS04"
"HLA.DRB6"	"HLA.DRB6"	-0.0797030170891578	0.0443196030654584	-0.515512148882367	0.63408068740752	0.0343177121861212	0.331382133180943	"S01"	0.63408068740752	"IS04"
"ZNF683"	"ZNF683"	0.611655894870783	-0.615667529265661	-0.81095546742653	0.629400882284527	0.388803686867572	0.472149338030815	"S01"	0.629400882284527	"IS04"
"FAM176B"	"FAM176B"	0.406287872267369	-0.0215633960245089	-0.775582275862033	0.62187578233992	-0.106204817790658	0.480398785388459	"S01"	0.62187578233992	"IS04"
"RUSC1"	"RUSC1"	0.555875108874322	-1.43277276164129	0.036434024032681	0.618501702777877	0.362398267837628	0.0522544765953935	"S01"	0.618501702777877	"IS04"
"LOC731220"	"LOC731220"	0.392922594883201	-0.3501479378497	-0.528310734182324	0.604249345852767	0.234257232285023	0.145987746622039	"S01"	0.604249345852767	"IS04"
"UTF1"	"UTF1"	0.312460596856208	-0.198588201689435	-0.407372260629033	0.598498047426402	0.265504515040389	-0.129704322999983	"S01"	0.598498047426402	"IS04"
"LOC100131386"	"LOC100131386"	-0.279327358520008	-0.0290938861914209	-0.0541486554776651	0.588248594734052	0.237765186915798	-0.258844542499017	"S01"	0.588248594734052	"IS04"
"LOC100288871"	"LOC100288871"	0.231317864253224	-0.168220408184031	-0.22834255371034	0.587694137016883	-0.0572878152867725	-0.064631321286819	"S01"	0.587694137016883	"IS04"
"LOC440292"	"LOC440292"	0.123516279076215	-0.0191626157701348	-0.207739252378262	0.578186079818825	0.0149356210118196	-0.196232302045582	"S01"	0.578186079818825	"IS04"
"YPEL5"	"YPEL5"	-0.125357093530456	-0.740472551099266	0.434289851047966	0.572809030563529	-0.517025165441284	0.212282753643697	"S01"	0.572809030563529	"IS04"
"ALKBH4"	"ALKBH4"	-0.123536841875443	-0.963023674589546	0.434918915415027	0.566519663115855	0.344640398900322	-0.329259801819066	"S01"	0.566519663115855	"IS04"
"KCNQ2"	"KCNQ2"	-0.0651177763184344	-0.0686758326167318	-0.286836337830115	0.566308886619751	-0.210851865597699	0.343391866477372	"S01"	0.566308886619751	"IS04"
"PPID"	"PPID"	0.0998988695511792	-0.0540317153608956	-0.0847821784658269	0.565025311673011	-0.302179106065826	-0.0402916151995747	"S01"	0.565025311673011	"IS04"
"AURKC"	"AURKC"	-0.402214444346955	0.416247947893687	-0.662746706855426	0.557433757582089	0.247237762372515	0.357053635790856	"S01"	0.557433757582089	"IS04"
"CDS2"	"CDS2"	-0.0144554501313609	-0.307542713803056	0.437398342977822	0.556251749152379	0.263812555239126	-0.970847110419673	"S01"	0.556251749152379	"IS04"
"MGC16275"	"MGC16275"	0.0831375487729834	0.135499412937625	-0.351665606651867	0.554597471907037	-0.0332467694631171	-0.0315718506022274	"S01"	0.554597471907037	"IS04"
"TEKT3"	"TEKT3"	0.375626014285071	-0.232827891545991	-0.3762560980096	0.544590077134613	0.260375999860292	-0.158560692663393	"S01"	0.544590077134613	"IS04"
"TSG101"	"TSG101"	-0.0672265440286493	-1.13289608663474	0.0976397813652351	0.543468649628198	0.434098486734781	0.224314866321226	"S01"	0.543468649628198	"IS04"
"CCDC74A"	"CCDC74A"	0.432326203876679	-0.536103019546637	-0.201901052949575	0.52108256195407	-0.141287858681011	0.182702251208704	"S01"	0.52108256195407	"IS04"
"POLB"	"POLB"	0.247434831961185	-1.30837902833452	0.175353166915317	0.5208508424774	0.214565596671223	0.19954735026962	"S01"	0.5208508424774	"IS04"
"TXNL4A"	"TXNL4A"	-0.60016983089847	0.275890699604475	0.372512937567099	0.514272730150107	-0.12027023874505	-0.535078214117969	"S01"	0.514272730150107	"IS04"
"CITED1"	"CITED1"	0.431043521759782	-0.199722193600681	-0.362722510443472	0.494524382578135	-0.00272524431674	0.00520518805406052	"S01"	0.494524382578135	"IS04"
"TAF7L"	"TAF7L"	0.142079542640203	-0.297194150084758	0.0538078248328243	0.463147157993209	0.138046698654234	-0.370482943924536	"S01"	0.463147157993209	"IS04"
"SLC8A2"	"SLC8A2"	0.302114883830953	-0.199967794837718	-0.013480162600653	0.443776307836986	-0.155823320020321	-0.233965795800037	"S01"	0.443776307836986	"IS04"
"POLR2J"	"POLR2J"	-0.136727487578615	0.0289738243244898	0.253975830447604	0.438564094735662	-0.39359798441436	-0.247176594636402	"S01"	0.438564094735662	"IS04"
"AMHR2"	"AMHR2"	0.252197301659513	-0.281555419203657	-0.0570731232893976	0.432420109194483	0.0123869803383308	-0.186146940617315	"S01"	0.432420109194483	"IS04"
"SLC28A1"	"SLC28A1"	0.00656085154321429	-0.256559519490769	-0.382556496258393	0.423588960254004	0.354520125232351	0.205165504567157	"S01"	0.423588960254004	"IS04"
"PSMA1"	"PSMA1"	0.234746353696415	-0.369933996043513	-0.176531966568953	0.422974986402182	0.229547549416009	-0.0912812801390976	"S01"	0.422974986402182	"IS04"
"PNMT"	"PNMT"	0.0479641256127384	-0.464766139882687	0.0465781814436775	0.421949254272994	-0.144387295533422	0.158096093366846	"S01"	0.421949254272994	"IS04"
"WFDC6"	"WFDC6"	-0.0511125711802947	-0.0516907676868591	-0.0617495116691669	0.407987844956995	-0.0508848982574426	-0.0524021085265866	"S01"	0.407987844956995	"IS04"
"LOC145783"	"LOC145783"	-0.328930518842727	0.100074144224133	0.183597673228172	0.370911875514471	-0.0413418401301203	-0.297658791534991	"S01"	0.370911875514471	"IS04"
"LOC100129236"	"LOC100129236"	0.131648016099176	-0.152893434817868	-0.0404106873377566	0.354243469997929	-0.0217793054028936	-0.140414127602009	"S01"	0.354243469997929	"IS04"
"ACR"	"ACR"	0.103208158094532	-0.0703369369176271	-0.0840241246421383	0.333220287088403	-0.0692403699723634	-0.0713048764164935	"S01"	0.333220287088403	"IS04"
"TBPL1"	"TBPL1"	0.135999827960738	-0.73089455982981	0.296604525034185	0.310352612919819	-0.0863145582803079	-0.0177573766462067	"S01"	0.310352612919819	"IS04"
"PKNOX1"	"PKNOX1"	-0.271887774703304	0.124757409084077	-0.0558221947478946	0.301575318462799	-0.283428528412003	0.247041904722956	"S01"	0.301575318462799	"IS04"
"OR2H2"	"OR2H2"	0.145187618686974	-0.0541539230028429	-0.189874602920877	0.291708740907354	0.184540961199721	-0.158286615073387	"S01"	0.291708740907354	"IS04"
"ERAF"	"ERAF"	-0.0250417830296868	0.147901625779681	-0.023432391965097	0.280356955923722	-0.0555612981282008	-0.22849105078994	"S01"	0.280356955923722	"IS04"
"GPR50"	"GPR50"	0.018307407850161	-0.4203381798185	0.0541545718359711	0.255160621193262	0.229400928201804	-0.0793150395823393	"S01"	0.255160621193262	"IS04"
"CDKN2A"	"CDKN2A"	0.145678284778668	0.0950290320403541	0.000933137144523558	0.251206549715088	-0.263625868201247	-0.165649449074366	"S01"	0.251206549715088	"IS04"
"NUDT2"	"NUDT2"	-0.222803441642701	0.225102692639519	-0.0576986019027457	0.245201626643081	-0.196678856961146	0.0747435669427727	"S01"	0.245201626643081	"IS04"
"TMEM11"	"TMEM11"	0.135267958193671	-0.177122813215878	-0.0507907386385225	0.240130929770209	-0.191734575747501	0.122751839233348	"S01"	0.240130929770209	"IS04"
"CCL4L1"	"CCL4L1"	-0.0411168852231809	0.0843782070280589	-0.342296470849634	0.238992282617559	0.0828860070909289	0.231813698409729	"S01"	0.238992282617559	"IS04"
"PLCH2"	"PLCH2"	0.0631820896989444	-0.831732615329704	-0.907033532623585	0.421799280137222	1.17503065673181	0.767607151309263	"S02"	1.17503065673181	"IS05"
"C16orf54"	"C16orf54"	-0.192373728881104	-0.574821263159718	-0.860843462816503	0.222259644742045	1.09065227605107	0.897174315488385	"S02"	1.09065227605107	"IS05"
"MGC3771"	"MGC3771"	-0.000883381635403378	-0.807688164069355	-0.588743677671794	0.23222673433773	1.0788836970615	0.540795111084348	"S02"	1.0788836970615	"IS05"
"PRDM8"	"PRDM8"	0.0399154764353233	-0.634085637634413	-0.979451855097987	0.171789315802599	1.05977980541184	0.985386640249651	"S02"	1.05977980541184	"IS05"
"ZNF80"	"ZNF80"	-0.299219557970025	-0.161716982201941	-0.476341044870025	-0.206802036185379	1.02064238727038	0.386232636650001	"S02"	1.02064238727038	"IS05"
"ZBTB4"	"ZBTB4"	0.667630809537419	-1.57211822001791	-0.380593768042118	0.101861195514761	0.998852516714948	0.512449652929935	"S02"	0.998852516714948	"IS05"
"BTN3A1"	"BTN3A1"	0.022667909259201	-0.410959448699466	-0.875237393432455	-0.0973962387169736	0.95180716564197	0.915809799233278	"S02"	0.95180716564197	"IS05"
"LOC401431"	"LOC401431"	-0.0850958170771677	-0.757479136562746	-0.450607137798036	0.492921815091303	0.945734092101559	0.2965071192313	"S02"	0.945734092101559	"IS05"
"FAM78A"	"FAM78A"	-0.254316083705044	-1.45747583757765	-0.124897347764702	0.38289721199311	0.945506823556594	0.696169094339598	"S02"	0.945506823556594	"IS05"
"B3GAT1"	"B3GAT1"	-0.0916469277779735	-0.561693936453399	-0.848120811344907	0.227305594325718	0.943292577792349	0.900954972929447	"S02"	0.943292577792349	"IS05"
"ABCA2"	"ABCA2"	0.296484852065146	-1.3122591475514	-0.723120805394782	0.512544393266887	0.942420170103039	0.876495585800513	"S02"	0.942420170103039	"IS05"
"PARP8"	"PARP8"	-0.3192515429653	-0.478184892970404	-0.29403802186214	-0.666288058979411	0.931218569683332	0.827104925098358	"S02"	0.931218569683332	"IS05"
"LGR6"	"LGR6"	0.267393411274044	-0.634142849056631	-0.908387832166835	0.323574611412158	0.923729041375207	0.688755836947305	"S02"	0.923729041375207	"IS05"
"RNF125"	"RNF125"	0.367019442777624	-0.496835713274947	-0.592348671071086	-0.541277769933257	0.920520307399047	0.600884463192871	"S02"	0.920520307399047	"IS05"
"ZMYND11"	"ZMYND11"	0.77227369458319	-1.00517291282393	-0.417745907282153	-0.692026983098165	0.920171984287975	0.561263266322377	"S02"	0.920171984287975	"IS05"
"EVI2B"	"EVI2B"	0.0331206142071799	-0.357762255541681	-0.488612564836228	-0.68064310751734	0.917166281292402	0.712603444178021	"S02"	0.917166281292402	"IS05"
"LOC100288867"	"LOC100288867"	-0.0206744579132309	-0.677557490895723	-0.664258395180565	0.110921838521821	0.907114296791605	0.78361250854931	"S02"	0.907114296791605	"IS05"
"PROL1"	"PROL1"	0.507492437935778	-0.573372234676825	-0.167239769766508	-0.335911851983157	0.895990150003859	-0.211638323268616	"S02"	0.895990150003859	"IS05"
"TSPAN32"	"TSPAN32"	-0.111427972671229	-0.527274633465702	-0.904512335641367	0.492382208756028	0.893651397685482	0.829672754373435	"S02"	0.893651397685482	"IS05"
"LOC400657"	"LOC400657"	-0.516239760642629	-0.0735528775834505	0.23665813355799	-0.316025902108377	0.867515573900587	-0.362423504606511	"S02"	0.867515573900587	"IS05"
"MAMLD1"	"MAMLD1"	0.630924092226001	-1.35416038717258	-0.538449980691523	0.377752456064321	0.863574796893908	0.502735993209697	"S02"	0.863574796893908	"IS05"
"MAN2B2"	"MAN2B2"	0.472795829680494	-1.74410434206664	-0.296518393531762	0.336948698430619	0.860099711888663	0.680412372168873	"S02"	0.860099711888663	"IS05"
"ZBTB2"	"ZBTB2"	0.108677086662897	-1.20941322667228	0.225945201918487	-0.84189851515726	0.856621233076527	0.541577867075338	"S02"	0.856621233076527	"IS05"
"ZNF274"	"ZNF274"	-0.498758673874274	-0.686470776003879	0.325415261900442	-0.191670928033775	0.856037483183939	-0.00969061223861876	"S02"	0.856037483183939	"IS05"
"ATP2B4"	"ATP2B4"	0.808776776432735	-1.0696555182896	-0.704836259436837	-0.313588341401755	0.850532518754371	0.817534294792744	"S02"	0.850532518754371	"IS05"
"CNOT2"	"CNOT2"	0.0563475885485557	-0.866599065046426	0.433796930541549	-0.467844557806302	0.842171734765853	-0.294373818797005	"S02"	0.842171734765853	"IS05"
"LOC388692"	"LOC388692"	-0.0903329040740954	-0.700643045429876	-0.521149140125462	0.751133867954117	0.837590443433718	0.268222875868969	"S02"	0.837590443433718	"IS05"
"APOBEC3F"	"APOBEC3F"	-0.185492570235749	-0.731057234448569	-0.583551506369229	0.48700140291095	0.83243880045214	0.663914118110634	"S02"	0.83243880045214	"IS05"
"SLC22A3"	"SLC22A3"	0.482146944259512	-0.314749034699487	-0.496250110916202	0.142984119607093	0.828846903215013	-0.213990098499687	"S02"	0.828846903215013	"IS05"
"ARHGEF3"	"ARHGEF3"	-0.140474190557031	-0.248729767766561	-0.373759917743326	-0.716515737604165	0.828553649201784	0.69515231835839	"S02"	0.828553649201784	"IS05"
"C17orf66"	"C17orf66"	-0.260393846261135	-0.646822015802954	-0.68847075189117	0.54708148493588	0.82488863867392	0.773600168560769	"S02"	0.82488863867392	"IS05"
"ECHDC2"	"ECHDC2"	0.226635954383878	-0.736638759769447	-0.795193974021918	0.683742643434753	0.818665051751632	0.493251356128233	"S02"	0.818665051751632	"IS05"
"DGCR2"	"DGCR2"	0.450856331379133	-1.95482569691231	0.118740765700429	0.457201257647031	0.810865319492517	0.235247516369178	"S02"	0.810865319492517	"IS05"
"FAM131B"	"FAM131B"	0.667983632808401	-0.707023543346289	-0.878531344533066	0.0748542309025143	0.802486500424863	0.633622466004508	"S02"	0.802486500424863	"IS05"
"BZRPL1"	"BZRPL1"	0.2605180898765	-0.418255391166401	-0.037348227209189	-0.2371163257668	0.764901801384611	-0.286091656176497	"S02"	0.764901801384611	"IS05"
"TIA1"	"TIA1"	-0.277101020567262	0.231557060273572	-0.128653874759559	-0.414744150168973	0.761977860543628	-0.155076195127678	"S02"	0.761977860543628	"IS05"
"COQ10A"	"COQ10A"	-0.10868660732947	-0.598212275066991	-0.0156884750757844	0.440735321986959	0.757896245973531	-0.284408198781062	"S02"	0.757896245973531	"IS05"
"FGFRL1"	"FGFRL1"	0.662257228978234	-1.24557330281331	-0.646338074622555	0.493917028017063	0.748136746493661	0.554203509702361	"S02"	0.748136746493661	"IS05"
"XCR1"	"XCR1"	0.178775234326674	-0.514942015700964	-0.512946145361274	-0.255593188650411	0.741132189962167	0.625156582572369	"S02"	0.741132189962167	"IS05"
"HDAC5"	"HDAC5"	0.40452536021019	-1.7079418389981	-0.143199407013246	0.452450051368836	0.733405026127371	0.507752621465043	"S02"	0.733405026127371	"IS05"
"PIK3R1"	"PIK3R1"	0.686425762161958	-0.957522387975083	-0.0877267969235423	-0.949272543767068	0.727843066720653	0.445248216490876	"S02"	0.727843066720653	"IS05"
"NAT15"	"NAT15"	0.178064988502575	-1.86997680193818	0.0358553270159301	0.61555613791053	0.724812513595207	0.488465827090512	"S02"	0.724812513595207	"IS05"
"LOC645944"	"LOC645944"	0.626941814927698	-0.516069119118841	-0.885666376846946	-0.0134771925464052	0.722993578245352	0.631907324594796	"S02"	0.722993578245352	"IS05"
"OR10R2"	"OR10R2"	0.357310340528686	-0.342109285453883	-0.131170801504467	-0.171890499578465	0.71497300239798	-0.305467638643125	"S02"	0.71497300239798	"IS05"
"ZNF578"	"ZNF578"	0.461412513981565	-0.532936675666746	-0.585415597746786	0.618772194836679	0.714325089777475	-0.0869786944332956	"S02"	0.714325089777475	"IS05"
"C16orf45"	"C16orf45"	0.504937073938358	-0.630637689548055	-0.764237403599181	0.347751046497345	0.711709884961675	0.425363203228882	"S02"	0.711709884961675	"IS05"
"POP7"	"POP7"	0.510863422342257	-0.702232612395742	-0.40611854062543	-0.562643483982075	0.711230729569969	0.584464753572243	"S02"	0.711230729569969	"IS05"
"CAPS2"	"CAPS2"	0.516423177979365	-0.39880121483192	-0.455425823015312	-0.153176466887203	0.706903099650818	0.0861105820277671	"S02"	0.706903099650818	"IS05"
"KIAA0408"	"KIAA0408"	0.665369819014894	-0.719866221298214	-0.847184071501199	0.178896835686001	0.706021044847724	0.612967649157837	"S02"	0.706021044847724	"IS05"
"BRSK2"	"BRSK2"	0.0276397003042145	-0.400969608958928	-0.356951898603528	0.454332796965588	0.705751758854289	-0.0443261913812067	"S02"	0.705751758854289	"IS05"
