"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"CCR5"	"CCR5"	-0.0519965820990498	-0.775047651791657	-0.51846389134818	1.2667476280725	-1.00432182416192	0.194051142235072	"S01"	1.2667476280725	"IS04"
"CD2"	"CD2"	-0.0683609913865145	-0.339478271233648	-0.260256690624392	1.2592740214722	-0.660325710461555	-0.385233822006338	"S01"	1.2592740214722	"IS04"
"CXCL10"	"CXCL10"	-0.602185177905475	0.885055173898369	0.656447316378473	1.25924838797007	-0.810240712756749	-1.08192573841944	"S01"	1.25924838797007	"IS04"
"C15orf53"	"C15orf53"	0.0984403213038358	0.0891825759757373	-0.505786873449947	1.24965654057047	-0.316312167545962	-0.929055506656944	"S01"	1.24965654057047	"IS04"
"KLRC4"	"KLRC4"	0.370246375231352	0.400147553480467	-0.0443630914863578	1.23195263667354	-0.699567331981259	-1.02963660928436	"S01"	1.23195263667354	"IS04"
"PATL2"	"PATL2"	-0.016102765723522	-0.301011219115129	0.878389059336379	1.22725117012389	-0.284489089580901	-0.88823118005565	"S01"	1.22725117012389	"IS04"
"HEATR9"	"HEATR9"	-0.17441783473996	-0.208441400590657	0.400657119629214	1.21949200856755	-0.0351849605845111	-0.976896276433008	"S01"	1.21949200856755	"IS04"
"GIMAP2"	"GIMAP2"	1.16380644423324	-0.284092774813324	0.0145976612986538	1.21814191770462	-0.177131081587536	-1.23306701928141	"S01"	1.21814191770462	"IS04"
"GBP1"	"GBP1"	0.346899382410638	0.305805811951985	0.977938685736317	1.19117936495615	-0.693490598847418	-1.11724552141424	"S01"	1.19117936495615	"IS04"
"GZMB"	"GZMB"	0.323761271769448	0.705235568119359	0.35625416380418	1.1523914697234	-0.635516739366847	-1.26690985999185	"S01"	1.1523914697234	"IS04"
"IRG1"	"IRG1"	0.369520441389646	0.440264385829997	-0.512361392770913	1.15025195540568	-0.708171895361647	-0.886063794306601	"S01"	1.15025195540568	"IS04"
"CAMK4"	"CAMK4"	0.228224110794643	-0.248019250767997	-0.120997994650271	1.14964033818164	-0.437854571819278	-0.64040153920441	"S01"	1.14964033818164	"IS04"
"XCL2"	"XCL2"	0.179849404650305	0.46768947307583	-0.0106992523451327	1.12785462312576	-0.826212752070571	-0.824195674541144	"S01"	1.12785462312576	"IS04"
"CCL4"	"CCL4"	0.700359228670026	0.325728878117838	0.087590004773462	1.10727906826997	-0.768868663047277	-0.957988866677749	"S01"	1.10727906826997	"IS04"
"TAP1"	"TAP1"	-0.375119400017201	0.399207212901276	0.826096027219233	1.10033242640232	-0.504398136471464	-0.943255278864941	"S01"	1.10033242640232	"IS04"
"SLC2A6"	"SLC2A6"	0.790110591798167	-0.439046558988711	0.93427947214219	1.08728014569756	-0.606491791870838	-0.734042812801402	"S01"	1.08728014569756	"IS04"
"HAPLN3"	"HAPLN3"	-1.47688683932606	0.412270857131163	0.70079056181248	1.06754844234181	-0.100480145232604	-0.792416848034081	"S01"	1.06754844234181	"IS04"
"IL12RB1"	"IL12RB1"	0.869178702225794	-0.811580551109237	-0.0399376776592614	1.05267418288276	-0.772645895942153	-0.174823669830579	"S01"	1.05267418288276	"IS04"
"SLA2"	"SLA2"	-0.334213193540571	-1.03696001487279	-0.336753960206961	1.0210709639005	-1.05469602314485	0.702780262021225	"S01"	1.0210709639005	"IS04"
"IL32"	"IL32"	0.227815604235198	-0.0859772190400315	0.643884329652497	1.01583523144148	-0.25693072071952	-0.901243555249695	"S01"	1.01583523144148	"IS04"
"KLRC3"	"KLRC3"	0.317645341727273	0.422461953226888	-0.0131406978875872	1.00268591627331	-0.518348771057524	-0.950553366970384	"S01"	1.00268591627331	"IS04"
"IL10"	"IL10"	-0.157898365110834	0.14063697028365	0.524589880973394	1.00208904931197	-0.247045463350596	-0.886333946315361	"S01"	1.00208904931197	"IS04"
"ZNF101"	"ZNF101"	-0.537420502796907	-0.30353250299339	0.30840313600544	0.998421950959299	-0.541063282764391	-0.191845417904392	"S01"	0.998421950959299	"IS04"
"NTRK1"	"NTRK1"	0.15117896326866	-0.436280685173414	0.457929648276171	0.980722013091985	0.0515986552202889	-0.793598931960933	"S01"	0.980722013091985	"IS04"
"KLRC1"	"KLRC1"	0.327859606334838	0.412904824045439	-0.0352887176158792	0.962298983455508	-0.636444397359046	-0.820464825128621	"S01"	0.962298983455508	"IS04"
"CD274"	"CD274"	0.545420459848249	-0.0331092975737127	-0.408050270734934	0.954534622089645	-0.571204641697308	-0.568251590039295	"S01"	0.954534622089645	"IS04"
"PLEKHO1"	"PLEKHO1"	-0.1794659355944	-0.131330461016647	0.585444154782139	0.949735104170407	-0.377169981170266	-0.563662611789055	"S01"	0.949735104170407	"IS04"
"CRB2"	"CRB2"	-0.289380916591518	-0.198751584166734	0.741377636202531	0.930977157368578	-0.187562138793379	-0.628108658937026	"S01"	0.930977157368578	"IS04"
"RP11.277P12.6"	"RP11.277P12.6"	0.528560376837578	0.579187919754312	0.194114161338049	0.913750823879908	-0.76301014831801	-0.911672267128369	"S01"	0.913750823879908	"IS04"
"C1orf54"	"C1orf54"	0.751001835372128	0.104971459072697	0.0760037671427545	0.890931398029263	-0.243286837615364	-1.00623649695722	"S01"	0.890931398029263	"IS04"
"SLAMF8"	"SLAMF8"	-0.48134215257862	-0.416574231402148	-0.404402264005993	0.59285790559688	-0.244652635102814	0.159479541848112	"S01"	0.59285790559688	"IS04"
"RLN1"	"RLN1"	0.09827832600967	0.0110051945935601	-0.291606135746511	0.556528488894362	0.238181332550549	-0.67670265219674	"S01"	0.556528488894362	"IS04"
