"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"
"SCML4__pos"	48.9106109554494	2.22044604925031e-16	5.94441425717026	10.160252717071	77.441181592825	1.39524397745205e-09	2.22044604925031e-16	9.26494549856847	2.94156583439881
"BORCS7.ASMT__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	166.281737181143	2.22044604925031e-16	2.22044604925031e-16
"INS__pos"	2.22044604925031e-16	2.22044604925031e-16	148.440567431245	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CD22__pos"	115.523133047581	28.3967399737209	9.83423727084604	28.5091321633533	2.22044604925031e-16	2.20413983210746	2.85323760227439e-06	4.22989837538532e-06	13.2796839203199
"DNAJC5B__pos"	10.6144738558437	9.57298178786097	2.4704763022732	24.8859199127425	14.7851913304606	5.20778590943465	8.90026241467505e-06	66.0075489478057	10.2356091267185
"ANKRD34A__pos"	0.549991546462175	65.5506114107252	2.22044604925031e-16	15.5487263289219	4.50369207365442	2.22044604925031e-16	0.00228303308165488	7.77907952970285	89.9480188636431
"NMS__pos"	2.22044604925031e-16	2.22044604925031e-16	150.118711444005	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KDM8__pos"	6.1973893873699	73.4169335762085	9.73173653937003	5.24188380856617	7.24452562024045	9.82139482371354	12.6284604690286	5.75466028424278	14.1403676544759
"PYHIN1__pos"	41.0885080900115	2.22044604925031e-16	3.58606538436396	13.2689001968504	48.7749306895285	2.22044604925031e-16	4.41261112796487	40.6744204660376	6.15856580366404
"KLHL6__pos"	26.1633244481401	8.66388863183361e-06	3.23468351876082	18.4288782817525	56.4846432550957	5.8520988048489	6.99346499478368	37.8064221894483	0.0402801384895783
"CTD.2545M3.6__pos"	40.8225844318217	2.22044604925031e-16	2.3456470277978e-16	2.22044604925031e-16	1.10449271808448	15.3567100152574	81.1580120080214	36.9636496053479	25.1857248717391
"PPP1R12B__pos"	0.46552803213041	9.78330413618618	2.22044604925031e-16	156.716032756773	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.71552816696953e-06	2.22044604925031e-16
"PIK3R6__pos"	27.8156832147812	3.86639514267582	0.806255532674666	19.9372167340322	26.0700418262808	2.22044604925031e-16	13.3701043067735	66.3385444610215	1.06192385906814
"RPS16__pos"	2.37951544751071	2.22044604925031e-16	1.97983416764402	2.22044604925031e-16	8.35892952961494	31.0587987332802	148.373712974899	2.75652946092753e-15	6.14684463013648
"PYROXD1__pos"	3.29771636928768	90.313904919004	2.22044604925031e-16	1.61610380355879	3.82223297270703	5.77529703259168	2.22044604925031e-16	3.95405288427033e-06	6.89295445487545
"FGF23__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	223.726756660628	2.22044604925031e-16	2.22044604925031e-16
"ARHGAP15__pos"	27.7260699781129	4.1648462586735	2.22044604925031e-16	18.5121315113856	51.5077149444704	0.682883649952645	5.0155576095171e-12	41.4685163905157	7.82375093226837
"TCL1B__pos"	29.5806575166772	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	114.235793387376
"PEX1__pos"	0.443276087862394	142.368935508098	2.22044604925031e-16	2.22044604925031e-16	5.6375801832037	1.72321108890804e-15	0.706343902134059	1.09877144007159e-14	0.000181590149347466
"FCRL4__pos"	88.9181978102672	3.25581587499149	9.72297361136147	2.22044604925031e-16	2.22044604925031e-16	5.45076964220815	2.22044604925031e-16	65.8234987136635	2.22044604925031e-16
"OR2T2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.05947479024095	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CTLA4__pos"	32.3285563504998	5.13999612023528	6.75604405084617	10.8644081384783	39.547992765368	2.22044604925031e-16	4.08563413157568	53.1573595419541	7.89333532561841
"MRGPRD__pos"	4.56343938292515	61.2800986610118	24.1064049857922	48.7048202114167	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	39.3375797307454
"OR5H15__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.18908116043445	2.22044604925031e-16
"FCRL3__pos"	44.0598171727771	48.6598613599323	4.36927414767771	11.4363159531786	2.22044604925031e-16	2.22044604925031e-16	3.93989784008741	65.3949537851162	0.0394359699440562
"CMTM2__pos"	2.22044604925031e-16	12.3991818715082	3.48312071650952	86.1097027562212	3.43961674270471	0.0287680511448814	69.6190101845729	28.0885439682756	2.22044604925031e-16
"CD2__pos"	29.805237482204	2.22044604925031e-16	0.799214841095997	14.5371258553512	52.0766700189361	2.22044604925031e-16	13.9404081259521	42.943689620507	5.0493028667312
"TP53I13__pos"	0.318155937081032	39.3857841239828	2.8119027948133	2.22044604925031e-16	3.90098370925481	2.22044604925031e-16	124.008944867019	2.64251566477883	18.8986922303392
"HLA.DOB__pos"	12.0644112483421	12.325835811483	2.22044604925031e-16	12.5666219450108	1.03587798689552	27.0350714007724	14.4683938286773	86.3781220107041	7.61952985325776
"EOMES__pos"	24.7565111977427	22.7923313410664	2.22044604925031e-16	13.7033575448106	2.22044604925031e-16	16.3433430081448	1.03945245980165e-11	81.6716383154647	8.99325799339631
"SIT1__pos"	39.9395647320142	2.22044604925031e-16	2.22044604925031e-16	4.71032793747125	2.22044604925031e-16	9.05728029861715	2.15947556243466e-10	108.223352222888	3.57652664285291
"OR8J3__pos"	2.22044604925031e-16	2.22044604925031e-16	78.1575498432376	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KRT72__pos"	43.1214826265603	7.9091937341813	9.98194939552808	6.89573294223971	2.90101350627774	2.22044604925031e-16	24.3190747535179	2.58919236499594	111.310120559022
"CD72__pos"	18.4838040687049	45.1310990590685	6.054479450968	16.1376860401639	9.62182984385816	55.6712180640373	5.47597195434317	16.1664851071765	6.42372386046494
"GNGT2__pos"	17.3220891978915	12.3221042241859	7.30907249864971	16.2459274247067	39.5048425188314	11.0087090271893	6.54642012843514	45.9652283453099	2.22670063417299
"ABCD2__pos"	18.4724904163641	2.22044604925031e-16	2.22044604925031e-16	75.877311500349	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	70.9426871167648	2.22044604925031e-16
"CNR2__pos"	88.6238595349919	72.2669321295691	8.88288467546699	10.0862914106726	2.22044604925031e-16	2.22044604925031e-16	8.59764982723985	6.84807765910323	7.00505806919027e-12
"SCN11A__pos"	7.89251589114674	33.094749990732	1.22703861093072	88.4370593240745	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	32.7187045821482
"GSX2__pos"	23.6490467285906	15.7919239611012	27.9443726233793	6.04572252600149	1.13570566560189e-12	16.7964271363967	5.79049144694188e-07	2.22044604925031e-16	104.155644415342
"CELA1__pos"	41.7466346465932	30.4786887079404	30.0390951683201	8.54472405768826	2.05343288644981	29.2948896627716	6.52478589424489	15.530658378279	25.7449289498543
"ITGAX__pos"	13.0250445569503	31.2466733182911	6.45731864003066	27.8095263905365	21.2118936363959	30.7560374309448	10.7559524193067	33.1117548883637	0.571929962661403
"NIPSNAP3B__pos"	4.11425590463671e-16	35.9585453516143	2.22044604925031e-16	73.9856720250961	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	43.964314235096
"PDE6H__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	72.4089673707612
"MUSK__pos"	39.2572977652183	39.9885158357016	7.88234638023115	79.9946139397331	3.5280718937078	7.3026146470313	2.22044604925031e-16	5.25931090675757	11.0083760613281
"PMCH__pos"	40.9856319672026	2.22044604925031e-16	5.80220655451167	2.22044604925031e-16	12.0338555669916	23.6731722915304	1.17889318064351e-14	68.7909077895843	20.3612099276141
"CD53__pos"	22.1774448374803	24.7571126014904	9.83279812100417	15.7235078027188	2.22044604925031e-16	43.4433457572926	2.22044604925031e-16	58.0898165047842	2.22044604925031e-16
"CD19__pos"	181.019706634892	2.22044604925031e-16	1.03569052147072	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.66993998587472e-15	2.15906433471377
"SHOX__pos"	1.52485237742646	108.058479777503	16.6199983041252	10.0161091251404	2.22044604925031e-16	2.22044604925031e-16	82.8578815628607	2.22044604925031e-16	0.00414455375917827
"CHRDL2__pos"	13.1933393508357	2.22044604925031e-16	4.6979178185195	96.4663749165802	2.22044604925031e-16	23.5844956419461	33.5996787100653	8.99486850144114	3.87374613316433e-10
"SLC12A3__pos"	62.3818681036032	13.8351792694345	10.9705725808538	2.34407920673825	3.72732018004625	2.22044604925031e-16	22.8796275846937	35.461539628168	48.0726744840474
"LILRA4__pos"	36.7933761670418	2.10312049755702	3.27146053429637	17.086933546149	2.22044604925031e-16	22.7354199379811	4.27013483858663e-10	83.2079799427573	4.57781421300689
"RP5.972B16.2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	163.55670408037	2.22044604925031e-16	2.22044604925031e-16
"C12orf42__pos"	69.1739485665423	54.0063920793912	12.2267688591987	2.22044604925031e-16	8.77946633023524	5.61498203363475	2.22044604925031e-16	0.880908443505947	50.0741849071505
"ITGA4__pos"	25.2572585566893	2.22044604925031e-16	6.13947855972913	22.1531124524445	47.0797733261623	5.97472713893075	25.6903200762144	41.3271955124093	2.22044604925031e-16
"MAP3K7CL__pos"	4.912970299849	22.837123783524	6.14609963616627	70.2084684233356	8.47726914495415	2.22044604925031e-16	3.67133122312447	31.3757724856762	0.822143627580825
"FCRLA__pos"	170.063774909892	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.07169451615327	2.22044604925031e-16
"MPZ__pos"	2.22044604925031e-16	2.38500791275603	2.22044604925031e-16	36.7717990570959	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.776670039812027	117.384118595403
"OR6S1__pos"	2.22044604925031e-16	2.22044604925031e-16	84.0794532334688	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NOL4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	181.824797780623
"CLECL1__pos"	28.5444430654985	14.6215641875157	2.31175452294574	20.6122225933081	2.22044604925031e-16	28.9982059899863	2.22044604925031e-16	72.3666927263828	1.35225656274096e-13
"TEKT3__pos"	9.02841642790506	29.4305531201388	2.29133586726228	86.9700292431683	2.22044604925031e-16	2.22044604925031e-16	45.3148337069589	2.22044604925031e-16	16.4567425474216
"CD247__pos"	15.1108793084879	46.4398046277258	0.00333896102357438	12.0386159215085	2.22044604925031e-16	62.5887928208191	2.08306116929757	33.3154016685244	8.55121033319126e-10
"GPR182__pos"	32.4295974080607	13.5810392339082	4.08266621823729	129.166764526214	0.00207773785797082	0.562437411978363	9.45405660698886	2.22044604925031e-16	1.73721715674155
"CFP__pos"	18.9918268005131	35.1792781212364	2.01250673266858	40.4645249079066	8.30871338131856	52.6767507642932	2.70240381631984	13.6313437971726	12.3788775790998
"HDAC9__pos"	4.24702525113773	30.3002364653367	6.18522048569087	19.0436136236449	2.22044604925031e-16	1.03705751682484e-15	103.908557335447	6.78217644664441	3.57886527287721
"TNFRSF13C__pos"	128.646618936347	34.2959156196796	2.22044604925031e-16	2.22044604925031e-16	2.46417467197997e-08	2.22044604925031e-16	10.4310593878099	2.22044604925031e-16	34.1697066986751
"LCAT__pos"	3.38744004091884e-05	29.6009037899202	4.32986245153043	22.8815590457186	2.22044604925031e-16	2.22044604925031e-16	147.102216399313	2.22044604925031e-16	6.09197061082606e-05
"TBC1D26__pos"	6.13953976192666	58.4621741957991	5.08853494836766	23.5558860611737	1.17260488594963	2.22044604925031e-16	53.324819645298	2.22044604925031e-16	56.0191489545164
"SOX8__pos"	5.54231309708131	2.22044604925031e-16	0.777783328281684	2.22044604925031e-16	2.08252991332567e-15	4.73033702021379	2.22044604925031e-16	2.22044604925031e-16	156.672591831765
"CCR2__pos"	26.347032079681	21.6319972809379	0.695914404799956	13.8102860124505	2.22044604925031e-16	38.0208320545674	2.22044604925031e-16	40.1807502928303	1.93513296144728
"VCY__pos"	2.22044604925031e-16	2.22044604925031e-16	144.607101424693	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TBC1D10C__pos"	68.2033208899308	19.1710989681899	0.241738150986437	15.8732437462018	2.22044604925031e-16	7.70298107501784	15.5757930327907	49.0039953230306	2.22044604925031e-16
"OR4C46__pos"	2.22044604925031e-16	2.22044604925031e-16	15.3636280729066	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NPHS1__pos"	59.1958007036954	40.5872755326876	30.9667193168189	2.22044604925031e-16	2.39835521493391	1.9856274976589	12.6467260358576	1.55493401288678	82.0974445327564
"KLRB1__pos"	33.0178899155604	2.22044604925031e-16	1.24351336502072	21.9709800167909	46.7359019563823	7.90784490003061e-10	8.43403903434105	45.1714574049589	3.38087259168652
"NEIL2__pos"	3.59715438889742	80.5343802135116	1.49804557018438	3.09344544489223	17.1362917812016	19.2854479088697	2.22044604925031e-16	12.0619371432428	15.4137753884947
"LILRB1__pos"	13.37860319676	44.4230862131861	0.835215108038851	19.0482739768155	6.75640364656191	51.1934946903572	10.2038463925691	29.9581936259137	6.3113404016656
"IL21__pos"	29.6058987998058	5.40569965648814	2.60233778187331e-16	2.22044604925031e-16	4.8340494647561	3.44937754910205e-16	2.22044604925031e-16	94.1145920256221	13.2765645272646
"KCNS2__pos"	14.140089907999	18.2527694343903	2.22044604925031e-16	95.9551754679682	2.22044604925031e-16	5.79684465588854	2.22044604925031e-16	25.6563813911608	8.78935390053885
"SLC24A4__pos"	32.7392876980469	33.6056503411193	18.6793993084635	82.8249041512655	9.04444513502034e-07	2.22044604925031e-16	19.340041559825	4.79521956722776e-10	24.040918457843
"MMP21__pos"	3.21982447064717	66.5001593132985	4.97447183950528	38.1408783987162	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.3384708310473
"TIMD4__pos"	58.5473054351462	12.2421602882755	0.498988566605313	23.9050966568704	2.93706069420387	19.5311812261407	7.22632583296862	50.5220742628421	0.00011316466245086
"RGPD1__pos"	12.6076330432688	92.5740798408515	19.3169167884229	2.22044604925031e-16	4.50894256623815	8.91036039427142	21.3647668747283	0.822415243415049	11.9478283597781
"NR4A3__pos"	7.6365684095364	2.22044604925031e-16	2.22044604925031e-16	149.809645713246	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.96135072342818	2.22044604925031e-16
"NLRP4__pos"	43.8702019558514	5.12124786435158	6.56186120039989	2.93487070151901e-12	9.43535809505118e-11	4.05178129251	6.40586857835064e-13	2.22044604925031e-16	93.5337872421943
"LZTR1__pos"	0.886241256559883	111.751376962715	2.22044604925031e-16	10.7810611756715	1.81961987145788	2.22044604925031e-16	54.2276345851513	12.7019424208937	15.2947697362465
"BORCS8.MEF2B__pos"	15.8070071579359	79.2931115626025	2.22044604925031e-16	3.21336384045442	7.7724682713177	5.52656734847339	2.22044604925031e-16	17.8419504385891	15.7937253205731
"OR10H3__pos"	2.22044604925031e-16	2.22044604925031e-16	38.4406140321815	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NCR1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	283.033222662683	2.22044604925031e-16	2.22044604925031e-16
"CD79B__pos"	138.246363300248	2.22044604925031e-16	2.22044604925031e-16	17.6758858857989	2.22044604925031e-16	2.22044604925031e-16	11.4931935260499	17.3086610743585	0.00812020301399713
"FCMR__pos"	82.1816773009626	17.2677884592113	0.0101168370980364	4.71050164709498	3.37208577735243	22.40720879919	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"STAT4__pos"	14.007516375343	58.1095484777456	3.75090385156808	6.91830313141762	5.48659826374398	79.3241387530645	11.2274658822576	2.22044604925031e-16	4.78409228975756
"CXCR3__pos"	2.22044604925031e-16	42.1965525559617	6.2040278659895	15.9237938697105	2.22044604925031e-16	64.0068103216315	2.29524541904086	45.2664932500306	2.22044604925031e-16
"DAZL__pos"	77.0907548916	2.57981967317708	11.3821231752729	10.8131002572658	1.09688248489866	2.45770559165582	20.9618931334731	52.2596598997717	12.8405714191611
"TNFRSF4__pos"	24.9064605566516	18.1467159017701	5.07913406988534	10.4789024069517	9.534444860781	35.5594170641956	38.517927833069	25.9548576971601	18.5064465326214
"MAGEB10__pos"	0.0843218788023984	80.8683847436015	12.124611627972	2.22044604925031e-16	9.00168479904577e-12	8.44587389571054	8.13860800386727	0.00217940679360107	13.3233946886985
"GAPDHS__pos"	2.0830611902034	61.9040655630097	17.9671181779339	2.22044604925031e-16	0.0442394112566303	2.22044604925031e-16	109.439357335726	2.22044604925031e-16	23.8721577625306
"GMFG__pos"	8.10655522403699	27.5905469935719	2.22044604925031e-16	10.4571469331294	64.923050155933	14.6611159041261	2.22044604925031e-16	20.4743449399862	5.54722848455237e-16
"DCANP1__pos"	23.1350543034431	16.909604334502	2.22044604925031e-16	25.3825905078817	3.48886381883595e-09	7.10767794862705	14.1292330819654	75.2216358576361	2.22044604925031e-16
"OR5F1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.0798366937792
"ITGAL__pos"	21.2310320743443	2.22044604925031e-16	2.21377940994378e-14	18.953206854987	65.1628238443317	4.2356483652191e-15	11.6656627469529	36.7573037268949	3.90411473098653
"CD1C__pos"	34.3857446681826	2.22044604925031e-16	2.22044604925031e-16	52.9384320379361	2.22044604925031e-16	16.4610929678137	2.22044604925031e-16	73.5668629154102	2.22044604925031e-16
"TRPC7__pos"	9.58620180967387e-14	35.6902451349002	6.86519704429704	2.22044604925031e-16	9.76805227534122	2.22044604925031e-16	2.22044604925031e-16	11.6626479016672	73.8016013876832
"RASGRP2__pos"	54.4878955396096	3.04171852770998	2.22044604925031e-16	60.8816039994169	2.22044604925031e-16	2.22044604925031e-16	39.9803256434928	47.4118941734945	0.0962779505318742
"VCY1B__pos"	2.22044604925031e-16	2.22044604925031e-16	147.514329398766	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CD5__pos"	35.3998113495927	4.76844066801885e-08	4.93766643325388	10.7140315579576	68.69633303148	2.22044604925031e-16	7.59200416598256	24.5382584566729	6.8494125696559
"GPRIN3__pos"	5.48787325113721	69.5200467677754	3.92885904642525	12.8751111799049	4.38364011290012e-16	21.1129030373357	2.22044604925031e-16	20.0103482697119	0.1331554540014
"PPP1R16B__pos"	39.2665993106622	2.22044604925031e-16	0.737345785421922	31.0242753288408	53.2910892009763	0.137357949736044	9.58898908312177	25.9103194712615	2.22044604925031e-16
"PCDH11X__pos"	1.86091368239255	30.2490327343333	2.22044604925031e-16	9.63414665437694	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	109.365483597023
"ARHGAP9__pos"	13.6832080924412	15.5211918734156	9.98834199439549	11.602020723124	0.57380405082384	28.1609268898964	17.629676146636	84.4804468479156	0.131853414444987
"GNG13__pos"	2.22044604925031e-16	6.56891891612077	7.77127985511263	2.22044604925031e-16	2.97222598396795	0.316708777185458	2.22044604925031e-16	2.72675590471683e-12	174.775133710466
"CORO1A__pos"	29.4780201459277	2.22044604925031e-16	11.7043552656622	6.19129968211698	2.22044604925031e-16	20.1096879649675	21.757822564243	92.8328778161367	3.87932242355213
"ZPR1__pos"	2.22044604925031e-16	24.7822610457013	2.22044604925031e-16	2.22044604925031e-16	10.5108938144871	17.5562062626576	18.8321394420173	10.39144553349	68.1891934222764
"OR10T2__pos"	2.22044604925031e-16	2.22044604925031e-16	77.7233504168277	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KRT73__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	77.7292169707301
"KLF18__pos"	2.22044604925031e-16	2.22044604925031e-16	213.919786495153	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CD33__pos"	8.37894513586815	7.49145705881359	3.93474319410236	42.2160802484427	58.906402578035	3.71133752845941	1.06182308314017e-08	28.4876401748711	5.34347836657963e-11
"LY9__pos"	31.2647984574748	25.6776030798347	2.50441558978992	15.297036985616	2.22044604925031e-16	22.985306592627	6.34037188979648e-07	73.3492696918153	2.22044604925031e-16
"BTK__pos"	40.8770075259229	21.3439493763309	8.13821950600331	20.3642640623937	4.43245107306225	29.289238948451	1.7194372290082	49.7159819066009	0.220751551410686
"KCNN3__pos"	8.69087095886058	8.86375456081245	2.22044604925031e-16	11.0502093894558	3.52028180852839	15.6076190917623	2.22044604925031e-16	30.5309219976534	59.3710392115655
"XCR1__pos"	33.5169719091346	51.7027495448729	4.61950322351837	9.48811033373103	2.22044604925031e-16	22.8836940433371	2.22044604925031e-16	3.88835785874595	7.23523112205358
"FAM163A__pos"	3.73050561094924	5.55761639065475	2.22044604925031e-16	3.72506533054186	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	131.754198542778
"CLEC4C__pos"	48.7025111327753	40.5488789109836	9.27414939654925	9.39810219735103	9.44015055014072	11.2774843727898	0.000133048092382488	12.9273985732796	2.71479183418022
"TUBD1__pos"	8.3140747805076e-06	103.653767801331	6.01428484026735	2.22044604925031e-16	3.83305555960172	4.27812486702541	9.05886757765131e-10	3.98157233240134	28.9291755355266
"GNG8__neg"	2.22044604925031e-16	34.2781050964786	2.22044604925031e-16	6.50927756250955	70.4393802227213	20.7044493063548	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"DTHD1__neg"	2.22044604925031e-16	5.3390792976198	0.118510161789454	1.46538646960941	60.8199148414184	41.3329911075434	12.7395195341121	1.89766061146494	9.74625795234516
"IL17REL__neg"	20.153890239109	5.18216020319685	2.06515888790114	9.14094338604086	33.7110935631516	39.6415773169983	16.5708061142275	5.55889760076467	0.514601165750523
"CER1__neg"	11.1452181079364	14.6174003156647	2.22044604925031e-16	7.73777804468014	22.945479828719	24.453394836097	5.92084606126699	27.9850229408395	2.22044604925031e-16
"LPAR4__neg"	18.4401257341176	0.384820338581299	2.22044604925031e-16	2.22044604925031e-16	54.5580084841139	33.0822523292957	2.22044604925031e-16	36.7688552780541	4.00160074771958e-06
"GPR15__neg"	2.10463398555943	6.85514459017249	9.56349321927604	9.8246324728984	59.0515575898651	35.7055555680519	24.1215212121249	8.11924849391821	0.74295495774152
"HMHB1__neg"	6.07913014235345	38.185370303069	2.22044604925031e-16	16.56452705735	42.6780405500357	35.8892614160128	7.01897566650995	30.3048852437783	1.53074356486261
"CD5L__neg"	10.695040222308	28.1761801668862	2.22044604925031e-16	2.22044604925031e-16	41.8011052830133	49.0772590138623	8.43024969310801	26.7320906106795	4.82800658583321
"IGLL1__neg"	1.16366933960825	15.1808431703269	2.22044604925031e-16	24.5234279766149	59.237966504685	47.3219125581847	2.22044604925031e-16	12.5836763245675	2.22044604925031e-16
"SERPINA9__neg"	2.22044604925031e-16	20.4328797757923	2.22044604925031e-16	13.3664019308962	40.9680176598337	30.7704359594471	10.3819300885764	17.4201413987084	4.41047369227188
"NSMCE4A__neg"	17.6313652191229	5.55722428229435	0.995291570232822	15.4689063203513	30.6664153977397	35.5814869740989	2.22044604925031e-16	42.9444627370664	6.58656570351827
"TNR__neg"	2.47190657687701	2.22044604925031e-16	2.22044604925031e-16	2.27083778953221	37.2552657690309	72.5738321368176	6.001990408477	23.1573158343736	2.22044604925031e-16
"CLEC4G__neg"	12.0434468928705	21.6961871526491	2.22044604925031e-16	2.22044604925031e-16	52.2376427151233	27.6046508429813	2.5771780114519	21.6183573390534	0.882683111065655
"SSTR3__neg"	0.914352487853915	0.680518876776464	2.22044604925031e-16	16.8954881790918	99.8884469235392	13.0428222445133	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FCAMR__neg"	2.22044604925031e-16	10.5146267358674	2.22044604925031e-16	18.0117672136324	42.4895918513163	36.124660288013	3.58739912638699	16.167187118017	5.21440319777924
"CR1__neg"	2.22044604925031e-16	2.32993252631279e-15	2.22044604925031e-16	2.22044604925031e-16	86.8252503652364	31.5601007199018	16.4162403991573	8.29555337182291	2.05729913369326e-14
"CLEC4M__neg"	13.6979906055049	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	39.3446464485958	62.6439776183539	2.1968358534488	27.4586311407163	2.22044604925031e-16
"LYL1__neg"	2.22044604925031e-16	21.2911377923638	2.22044604925031e-16	2.22044604925031e-16	77.7009653130593	36.4048526669881	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RGS13__neg"	2.22044604925031e-16	1.60719797781732	2.22044604925031e-16	2.22044604925031e-16	85.5318868133809	25.8798443327414	13.6794141888981	4.10600167648867	4.88102804884145
"IL12RB1__neg"	2.22044604925031e-16	40.0092606684459	2.22044604925031e-16	9.48920319048141	42.7891581831824	59.0805650984037	1.56273322211352	2.22044604925031e-16	2.22044604925031e-16
"CDKL4__neg"	13.9048753990438	1.56222770072997	2.22044604925031e-16	6.83068727270583	34.3111139159343	51.0856742134074	2.71520823994153	29.213668937137	2.22044604925031e-16
"CCL21__neg"	2.22044604925031e-16	24.774822314906	2.22044604925031e-16	2.22044604925031e-16	79.5441519229453	27.4396086435453	2.22044604925031e-16	7.57410378493541	4.29427387078645
"HPGDS__neg"	15.2307398243682	21.1442516314627	1.01306284104413	2.22044604925031e-16	24.2178421784887	25.0600613970656	9.55922533595871	21.0774129784574	6.06515907373678
"ZNF44__neg"	11.6196471038541	2.22044604925031e-16	1.60591588761696	8.38210253327295	27.5040586043432	42.0396280555796	6.25966671278339	33.4164101360381	2.87747870288791e-08
"ZNF804A__neg"	12.2882042544477	2.22044604925031e-16	0.0561284215752567	0.000698334514130299	83.5310776595756	6.67375874128126	35.7737160169855	1.17688380069901	2.22044604925031e-16
"IL16__neg"	7.26983448741613	0.0146432491391182	2.22044604925031e-16	3.57559794855395	86.8862123771492	12.0825159741218	6.95317797763418	19.6945247637663	6.97636153419443
"STAG3__neg"	4.32086549869807	2.22044604925031e-16	2.13755824102176	3.67288778568251	40.5459224037168	87.8814990268058	2.22044604925031e-16	1.37632383755231e-11	2.22044604925031e-16
