"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"
"LCP2"	-0.205105602193657	0.579299385316602	0.127934704841075	0.792428419674112	0.839031639277916	-0.581962941497169	1.42601906535484	1.27073510411225	-0.318240009195472	0.924607140697674	1.68083372906082	-0.586809120330709	2.08959595711149	-0.430157670544839	0.0848990561577609	1.73707637142309	1.31567023476258	1.84871521997059	1.65146505638301	1.69248313897199	0.442170114670641	0.495067994227964	1.50872243874186	0.299747581938817	1.7190310211757	0.651909903028343	1.48345409791585	1.78347191865983	1.65269210008794	1.94856075402407	0.323111107451409	1.73685269895699	1.64545007026695	0.368451378178156	1.02412083464754	1.82011806885548	1.82203627938103	1.02495825463328	0.851938690183756	2.08406279101953	0.365531573889129	0.357482132478906	0.87302086781207	-0.00616197722287226	0.493800518992748	1.90200391527487	0.704832571049601	1.23299437181728	1.83047378713738	0.64915636235948	1.36652458712371	1.36847608521559	1.758992514605	1.43002452831772	1.78527932890415	0.896678342890003	0.109596152453163	1.4700988352037	1.84367387555609	0.437700844801778	1.65039427034821	1.79019612876023	0.369125041033284	0.58429274225678	0.779672514360415	1.81101820558467	0.432219827086955	1.45162925617273	1.45723580476503	1.88637414662972	1.79466337326351	0.207015925569102	-0.237347979839242	0.370456198055796	0.132727954611243	1.69523686246633	1.77488531194879	1.38956994999167	0.187955832247006	1.61005845503673	0.46630908968599	1.60455045780345	-0.0323105191173336	-0.682714619875705	1.41275183166559	0.947440756293477	0.89751633111555	1.22086932781678	0.592865759520169	1.32782757084658	0.575708002497137	1.50472432525585	1.39724747673103	1.45529741507501	1.18090806541533	0.347807588876548
"WIPF1"	0.240733419321753	1.48580738100079	0.064155944161577	0.382381363998892	1.51369238749001	1.44247009112968	0.214199059554129	1.51098517173408	1.59022436607396	1.44258026098422	1.57162870761451	0.522149368811853	1.36068613349872	1.40215491017822	0.535954282641439	1.46783474584437	1.61710313343465	1.73485388597042	1.56122688917519	1.59007231414542	0.42804254111307	0.572155613478099	0.377455251644623	0.215742419757571	0.377920108724992	-0.15911292068683	1.67936576220974	1.45784368310805	0.279930774984727	1.49523052479623	0.437117821139729	1.7266956418009	1.64696724949685	-0.160607161601552	0.427710921265577	1.75504016747324	1.5428886822217	0.372745516205159	-0.0170052107473493	1.99593752835597	1.15864102202838	1.50310240153135	1.63754584550614	1.59272183134612	0.865340110391022	1.72058777678915	1.94246202429462	1.38579582983343	1.57225992210858	0.791554790941627	1.4330862685164	1.51785712598814	1.13170932409388	0.942262660733152	1.87628707989373	0.461646858825479	0.522159793194395	1.53898349936355	1.68177572371636	0.164614395290691	1.55888905134472	1.81527263027431	0.375433002405831	1.4234069090419	0.444303239534818	1.82989803458992	1.63251527316276	1.55502585724523	0.981596804442791	1.62778418308073	1.7821047749723	0.396978191996601	-0.135082326697979	0.0396774715217642	0.463051918411852	1.55873781718368	0.489591475744478	0.596635727501593	0.147908573747637	1.47303728034866	-0.103295896878745	1.57187293322534	-0.534137949501465	-0.445310070295414	0.443576544196219	-0.5007324463143	-0.0285538374979347	0.634696131820463	1.03930725392211	1.62720384598002	0.349391062762392	0.448648012203064	0.83929507795768	0.731716259344527	0.498543438485882	-0.216546166304647
"CD226"	0.68632993180175	-0.141958512413862	0.738338510277395	0.0585796371216445	0.650687097076182	-1.40436634276498	-0.0692611658180899	0.829292759028493	0.271611105288039	-0.0294799740365289	1.24232901749389	-0.652947476664484	1.1304073416952	-0.0623038413693209	-0.00200665039381176	0.170046656984694	0.996006835709532	1.95639806598423	1.18839711400215	1.81844384028489	0.830026797215371	0.820302068958504	-0.0894365091231438	-0.0114517711949871	1.2432949993414	0.326232775782348	1.83446003431638	1.54792571587785	-0.110616502558424	1.61088829403927	1.11100849637483	1.80612104684605	1.82331725950968	-0.0946499126464007	1.10736617745025	1.86719434351249	1.05558414295864	0.237792551521232	0.261523400143495	1.88162726872471	1.55206121219005	0.100174351089308	0.801071519648131	0.80884703670597	0.77257029369224	1.83606462072585	0.973261215570541	1.77450690093823	1.90469101594441	0.615193919801264	1.56842837945541	0.934430065594677	1.31939283253113	1.36377965032256	1.78290766298667	1.30969622395674	1.86046597429152	0.884110525357071	1.10987824355364	1.58647909236709	1.20318338286508	1.87677864074453	1.20923360588671	1.77425321539872	1.50960912889735	1.95469159080184	0.882040472915585	0.898485412838823	1.36060105415731	1.88655804876439	2.01188985621582	0.630514842064777	-0.0828552813283789	1.57982956936071	0.0773269301253508	1.55187596633127	0.87119316351143	0.694383199386975	1.00171820708596	1.94980673829105	0.10731099550835	1.65238868080653	-0.235063778320266	0.619312507035398	1.14676600227015	-0.56239056103333	0.261695455461327	1.2171416048503	0.296439789450403	0.938300741499095	0.822559117407069	0.0952323448091698	0.526353849483022	1.50591169390919	1.08959677649852	0.00554526110773348
"DOCK2"	-0.358345557571608	-0.0162475591277269	1.69081011190435	0.529718342569495	0.611052154070609	-0.110462191258714	-0.0387742363663516	0.89553558928343	0.441923135924448	0.645721291225322	1.26673662521755	-0.741789436356026	1.21389351592637	1.00906612589044	0.573839112203865	1.2836352531315	0.938457773256503	1.37486505797483	1.52741934724396	1.29558898958879	0.66008875319758	0.505555518928293	1.33575488058048	1.13428223551761	1.22153985417651	0.784974463935056	1.08358749816854	0.541776808448369	1.30076952496424	1.24439444873932	1.25177508917503	1.45589932155253	1.63488926036126	0.513521940358435	0.667838936118203	1.76949095299352	1.79493781294024	1.19275909947301	0.413957981052234	1.59933785310341	0.507928224523778	1.23193141553809	1.20298930472769	1.43086150137561	1.3756767538236	1.78623617419083	1.10670064934908	0.799555250189895	1.34284091669956	1.31056690450381	1.30815448129992	0.834814931028791	1.07856373398627	1.11855581987937	1.64099115613439	0.749174010391337	0.607064806922866	1.24508886109706	1.35670771006176	0.213286175181671	1.41099953604983	1.69500771588907	1.19255964675784	0.446171519551905	0.431623983192849	1.54056036300179	1.18267250890299	1.35191053518797	1.13065727468603	1.80709904777241	1.39438300766891	1.43022661021434	0.404080331799822	0.419000989240554	1.40980850691532	1.381296146341	-0.0596707360944086	1.14586601361504	1.35937523287815	1.61860964478817	1.19323317990644	1.67772344849056	1.01868354130524	-0.239103732210993	1.49870046053759	0.166179268102768	1.17273585450831	1.62917307032731	0.847872158582161	1.47234736580296	0.909036477267538	1.67626155878051	1.25379180293403	1.4863691224253	1.29883679411873	0.443803772427911
"APBB1IP"	-0.216847467599995	-0.345378991792739	-0.0558771317360825	0.234406350870027	0.0507313942306351	-0.31576100564139	0.116607912056772	0.329918282630926	-0.370694747320168	-0.216962374853351	1.24573243363287	-0.551737780610212	1.42053158279533	1.11924380821101	0.168244859471915	1.41708821869345	1.65823166723986	1.57060513439733	1.50334871152736	1.62693903537637	0.372646021778821	0.0878722817363122	1.61001150013164	1.48391662409111	1.21785181779382	0.987919152080709	1.37318764105161	0.7033572001995	1.23116953828778	1.39920109487685	1.43145659689046	1.89677793407565	1.94820368911733	0.526908377469334	0.28322552680643	1.78646232766317	1.55666809286968	1.26843582143794	1.07481045906629	1.84177465511579	0.0819874857620449	0.439084659237396	0.459733021377844	1.53564653252872	1.46353964520419	1.87752799539977	0.238216584371363	0.94658455186358	1.49612944252799	1.53302697698584	1.61834396202194	0.877607962692635	1.15693512516438	0.897926366536623	1.70305399448354	0.964079079696382	1.8083901230984	0.261850052964976	1.64439388682193	0.469827240344381	1.44702571610508	1.71619874390117	0.767734585841886	0.276669519799113	-0.168785818284417	1.61493874815166	0.294544015150912	0.519002704571054	1.2782827525996	1.96093310401854	1.51550837115562	1.96138923041233	0.279891390464899	0.795380191791348	1.54591594137826	1.76490336651379	0.0818999591902554	1.263012715498	1.52745929061171	1.95351344524531	1.14767135059816	1.70585543616778	0.510184546298908	-0.00902888023067503	1.4696903416545	0.0684528731970052	1.45149783456616	1.51111387340322	0.166568250846021	1.46763955114593	1.98963019122657	1.46928849444957	1.50994402570936	1.47101082194988	1.48321088391457	-0.159912395268362
"STAT4"	-0.0756445650357081	1.6106213842615	0.0827524985204946	-0.270032895706749	0.0792388012875753	-0.255300694409796	-0.574984505700596	-0.631359695313029	0.0014831521534818	1.78614751089522	0.0510691317636137	-0.483975900785378	0.672336993815503	-0.11438394145768	1.74203773217433	-0.137592254891711	-0.726534569004475	1.52610336603097	1.65751153067114	1.53437604810096	0.952112588777921	0.381116111043144	-0.306662452398041	0.964863074706148	0.173221231062564	-0.371936383139821	1.57342341882324	0.65418659721911	1.92593848376346	1.21921450381726	1.5773342461621	1.39617681784153	1.39769410964496	1.65429909932674	0.661997662307529	1.79924982635705	1.52656046943068	1.71211293359671	2.43415243832608	1.47366955530699	0.339400985756858	0.523927847091278	0.710746178023179	0.0517260142073719	0.239594353228663	1.70492882200671	-0.0608962937975939	1.76726110492857	1.53789351835063	1.04965040509098	1.60221360205995	1.51985138821273	1.98340230903536	2.00652440383543	1.57033892152815	1.32892890147971	2.1161271277214	0.147276489929219	1.63977565634621	1.95934779132456	2.18775495421411	1.86596193590402	0.846481110623008	-0.133882146323923	1.18791644561816	1.91225735180506	0.314641329523371	1.44392862713111	1.01006977414388	1.5311596655537	1.64161545285794	0.384460446066344	-0.216861096018858	0.426960478223205	0.970030363879767	1.39139201682782	0.200728154781313	0.278954367365543	0.451230429660751	1.0645141871703	-0.0948911029609252	-0.0585369144334055	-1.11093970611003	-0.0811764021426297	-0.0899261335441105	0.35628733735853	0.347992977254569	0.428721407683809	-0.228039142843329	0.904543111208645	1.42444123355746	0.0418479500846182	-0.289497491061706	0.4726547786088	-0.459032779039001	-0.423090418909854
"ARHGAP15"	0.397933505432186	1.54476939334206	-0.326118742708617	0.000483552214903157	0.0645793964892572	-0.544919244950406	-0.268088130065473	0.826654292557018	-0.424637493825656	-0.142093347670301	0.978077272888313	-0.661148639129722	-0.0782829871663353	1.37847540662981	-0.101976461126534	-0.250100784273556	0.058562140789452	1.63805070151895	1.48278591431892	1.73751196855351	1.10755737693594	0.12499157610028	1.28266761314141	1.44129161799584	0.444180752920752	0.65500252745916	1.52146835137702	1.54370646301769	1.46222075749471	1.61754576686828	1.66547466415595	1.82220536432671	1.81774256529371	1.40491869762276	0.818715555056777	1.65042218073038	1.63710600735297	0.903824437579231	-0.0198615895782809	1.43892742881417	1.33067995066065	1.03184628219345	1.03228926264856	1.51497457523622	0.660716207871425	1.44519612355556	0.829470291742411	1.38363216399927	1.44041859947858	0.919417002860712	1.60896166490995	-0.304191892362536	-0.144384713253123	-0.0957273607254808	1.51519979167301	0.598619201554905	0.195530700336127	0.663524137376007	1.7851200618691	1.32911765813705	1.24084895043038	1.58651722181226	1.40822628847691	1.63048231935148	1.21079026637707	1.66798580842791	1.08317801460424	1.3041860828361	1.48080159419198	1.67094419819936	1.88630211228115	0.0840271968812828	-0.280782349524164	1.85114153179594	1.47214521670869	1.50521305878068	0.36656394330134	0.529812353958147	0.973748975102929	1.75505788165748	0.899012554842416	0.700637849860844	0.170621735047863	0.905565488349469	0.365577392958026	0.763880960308671	0.93027221518661	1.49132838301562	1.10250614784425	1.82262899044408	0.513098046271775	1.44687989849311	0.710460037283226	1.61154604241861	1.33674504896286	0.673648890160837
"MPEG1"	-0.486299715787789	-0.643576570478597	-0.355382846644244	0.269246990568531	0.432392182892113	0.302324142955428	0.0460855065524906	0.702141439961176	-0.457824207270255	0.99473275408171	1.23450319634181	-1.00687868899765	0.525584940349311	0.210949737822682	0.408501983823156	1.64350939087369	1.51601510798345	1.47154623228175	1.05927064205449	1.47549531754979	0.26349359461325	0.3812204948907	1.41540942949598	0.54534196257862	1.40475460141785	0.471362955508174	0.451543781462201	1.21491003944606	0.888158043772963	1.41358875595054	1.53551322161391	1.73164859951244	1.80235334458721	0.280872927154951	0.0740633284040162	1.70224847402235	1.82255838793957	0.922180142703244	1.1625102584723	1.6856722383587	1.21903482259229	-0.134974893274996	1.37921721002016	0.0135187901410976	1.50295959580991	1.72525657770791	0.425736205226486	0.866625559943793	1.69537327693601	1.07801372865267	1.73888181720921	0.112579068343245	1.40037364872298	0.076300895030405	1.79786272696374	1.63870531230166	1.45142251972233	1.44346116611932	1.26947386783884	-0.118878812955737	1.39768391549996	2.02406882061313	0.448334071645941	1.48361211557706	1.4996920247044	1.88043969456743	0.700543190400262	0.301658225485263	1.53696001399893	2.00179014897522	1.98782109226223	1.49249382613155	-0.443383201831278	1.55641312627613	1.45786754581472	1.91052593218745	0.440292516495711	1.54130617464997	1.50099429705891	1.68539058070005	0.327411032775748	1.75618432768784	-0.349659957965417	-0.498842706570584	1.60094649194816	1.10143154936828	1.6289698404919	1.85187110391606	1.33909655761233	1.41788653463632	0.726219938069963	1.37766076875544	1.65390667548964	1.84840772254158	1.42173834941488	0.572113827203193
"DOCK8"	-0.0693158273147932	0.154008624907285	-0.708376108592236	-0.133679838370335	0.45266566025961	-0.786644391307662	-0.622333157331575	-0.0205595780644089	-0.404054735621287	0.41477612439569	1.22310681731133	-0.805148587897004	1.26454882412842	0.342593820872711	1.11860752560381	1.67840167816933	0.792427906547375	1.38372372621825	1.42871174113049	1.40572249784059	1.42026605445098	-0.307189683441892	1.30368831095436	0.652194384586207	0.507504670287734	0.317719439712772	1.35152225246017	1.57733127102539	1.3982876914265	0.699814455651368	1.47601083259028	1.59850592191979	1.72440160427208	1.52952020078092	0.341058880054783	1.61411266200052	1.93317559529766	0.14401787346237	0.238471812145207	1.55433957924351	0.51079603207411	0.197444561063755	0.868247773142093	1.1402908713279	1.47945053070325	1.58844758719191	1.0109740021752	1.52904002294417	1.58352611088703	1.48446628714249	1.82523729760238	-0.022480182272569	0.832432157569873	1.04381658197556	1.55743492898841	1.87962096269898	0.528935341964277	0.763149446372308	1.41027970698816	1.55048552122846	1.51672305630021	1.77998375836061	1.485948597475	0.416236443484714	-0.0956424303122534	1.83790080387691	1.26951542090571	1.10024070413067	-0.541197054207955	2.04929343584191	1.80639704033099	1.86678230749323	0.420260453782239	0.291692005892128	1.64408637483298	1.46659690789768	-0.165201909798625	1.14251390836527	1.61653563998478	1.90599388413274	0.817397064852327	1.83904388257167	0.851943546348665	-0.112422149380101	1.82416736534935	0.663371216088549	1.45580457619554	1.58936625459689	1.35177982799426	1.76471768202104	0.834459255455132	1.57648175628927	1.46251949198557	1.58023305086163	1.60585780111116	1.42797961923982
"CD40LG"	0.232309004349896	1.05801073859546	-0.0855706886075671	-0.632346980606132	0.145265396533149	-1.30620242768447	-0.0475935417230997	0.543848410564156	1.02216872760836	-0.586198284598776	1.34882748389291	-0.112051887158858	0.216706136135872	1.3800116152231	0.645637666737029	0.383963492111401	1.18480966050417	1.55806707674735	0.812067534327822	1.76567601468835	1.40405694357982	0.113349583439679	1.29816969718758	1.48942252818469	-0.101027492566073	1.31516358619286	1.59801699293929	0.907130154870354	1.66160160314822	1.28962194887762	1.55508700624903	1.64131911186993	1.83711211699702	1.54048602807452	0.984990366637144	1.51861322516704	1.07154326041629	1.3334906344114	1.16989555008287	1.32894313036203	1.4184680453896	1.31962056640694	1.29812744191224	1.40718372843921	1.4391204325157	1.38116705880481	1.39985592953299	1.7521978780843	0.960732307729983	1.32464382502614	1.76958185731632	0.437035934382388	0.747408610466174	-0.384736588333555	0.680874297158781	1.36169211113868	1.35270591317751	0.392533495642233	1.43044351645072	1.61733400009718	1.31332176275455	1.32009942982986	0.150612102754877	0.345595036425054	-0.164343752993624	1.63644790319699	-0.464275305949998	0.93220790928587	0.928187341014138	1.42661335057878	1.33070448879785	0.195429385582561	0.27833047670573	1.71130011165384	0.703661233570111	1.56805411036105	-0.343270074503235	-0.609187974556793	0.535485107511609	1.84259233637537	1.45604405034956	1.57969386003266	-0.522766522147176	1.33536387450604	0.721301166221711	-0.628735861958409	1.31094061361568	1.05313673020749	1.22878155864546	1.4088543278761	0.717788897707214	1.41334410418605	0.58425396618411	1.32858140915362	0.216569346645003	0.32973311516554
"FAM78A"	-0.545595354547185	0.28559595137967	-0.121978503131911	0.587913606189327	0.406986234099363	-0.43807874367067	0.368947964504829	0.808345267095327	-0.404117982186153	0.948453126918631	1.33091724704444	-0.561905831611564	1.07862300404797	0.722580847719134	0.694838639315535	0.563445524506991	1.34114218518058	1.33161540162311	1.3778435337074	1.417117084357	0.846173725266626	0.820760593507755	1.24806245975954	1.01056255192171	1.30530858571686	1.36711893186213	1.28944820706791	0.848860476388394	1.41720542222061	1.3494209891836	1.02225051311923	1.32735819668447	1.34689202133392	0.592034947262996	0.909560427973306	1.40747296009314	1.31698964982488	1.42448524548511	0.427548086672543	1.40374594431484	0.893768889185659	1.00499573668341	1.32792743402303	1.39685520622995	1.31440379742704	1.48678131226569	1.31543951098461	1.42613205251771	1.28320161583657	1.30045537171046	1.43569656594021	0.528524639095356	1.4190316651337	-0.000474877018568806	0.599605690477796	1.34437921565243	0.71151651714975	1.34684761761061	1.46836191879584	-0.0899425833033588	1.34341288047219	1.43265033664614	0.834386763645691	0.989578568322335	0.542226156021527	1.37402355623883	1.00930547498909	1.42124165437608	1.21495827274465	1.36214329935944	1.15017889957474	0.731366117648404	0.627475394549405	0.416019635666779	1.31706440499853	1.29015971019134	0.0473824149008735	0.948751289053802	1.35376384602083	1.36585019498651	1.34219787513343	1.40963348925843	0.711956234314926	-0.412651632594701	1.45312673645685	-0.0213261396316807	1.33851163826813	1.36382825854137	1.31859594615839	1.41103820444938	0.566110099721398	1.11775102956435	1.3981239403361	1.01892549776577	1.23398576561276	0.702062352913817
"CYTIP"	0.986271008235484	1.06431023012521	-0.155234430688756	0.645742038940152	1.30449095188236	-0.730112041760561	0.20455348468238	1.48570211530654	-0.250790032696958	0.537076472482994	0.858104266911358	-0.313449697136262	1.21187771642196	1.42757383133768	-0.385096897640944	1.54132569777405	1.34430015707702	1.73450219928572	1.5729715219286	1.0799076432538	0.704292085843431	0.116257034516023	0.814326537331073	0.31209126858216	0.204925707475545	-0.547913447092886	1.43568895974384	1.80829053765679	1.55317184679842	1.50759940092478	1.46015890026384	1.59425038871655	1.87289125511786	0.250711712822095	1.47201318998118	1.5825811724164	1.36279129987979	-0.392917433747342	-0.0334886609114977	1.32915008128025	1.43345410704869	1.37824827301068	1.45700451484918	1.16264906008557	0.399177782327254	1.62022172348489	1.52268624027716	0.181480308187485	1.25146521658764	0.902913342288761	1.59212144343366	0.110323594989364	0.0126967739025531	0.604819885347256	1.7745810212791	1.29796635733684	1.15535522786289	1.44692677845654	1.68301970608345	-0.0637044113104481	1.56611782393814	1.73463109748563	1.49085740567378	1.68732897186146	1.03200663791611	1.69566088379657	1.62813482075013	1.39834933978316	0.864791927444994	1.58919098171415	1.69719383958612	1.16894400399406	0.45857732758151	0.576063601964981	-0.241708180045207	1.60848199360291	1.28569487180607	-0.132233766103717	0.843866955915763	1.65324957638972	0.665324293306822	1.74315092319879	0.324716976801745	-0.304185011397565	1.52587196879878	-0.1488283658732	-0.380703033924884	1.52268539597257	-0.183411977286012	0.372277067870515	-0.225423369689226	1.81224156059302	0.309347804180243	1.4837285977275	1.41896325070946	0.193237431457429
"CCR2"	-0.715478768164909	-0.741123796100485	0.703490054319243	-0.24530375185951	-0.0597994014369477	-0.831963583194539	-0.00406772462289968	1.16822620915889	-0.814178503931063	0.561468129043165	1.2399657712584	-0.973824049592362	0.722333109291977	0.427612335797352	0.731575995860707	1.48646102107645	1.31650756355118	1.62289828654922	1.45734951460638	1.65796073724379	1.506760415084	0.960349233090681	-0.214100103529524	1.14395571545517	1.06242284790655	-0.321861613068176	1.70433963704627	1.50000879120733	1.28897166778363	1.33623233448807	1.22036145901942	1.67699797544454	1.57176931164906	1.21668247081627	0.299356367849648	1.80867749693367	0.869796299161833	1.15983034078082	0.0753171662759461	1.18581411713617	1.01473663267162	0.896259296235783	0.609287805429842	-0.504151718903942	1.58657751404779	1.48553571914095	1.51128171515448	1.7148548627303	0.203613680695135	0.96507622833882	1.54267451402247	-0.115278324922408	0.961624384883533	1.40475460160691	1.44123007126574	1.55786065423602	1.24570542509974	1.1118749634743	1.71840231486207	0.100602832221604	1.14165128781255	1.61179819625035	1.07327928505901	1.77513238723483	0.807802127494348	1.03809902371942	1.28951833147212	0.0187607492972938	1.45381362400666	1.48339939011258	1.80483327062411	-0.34488475815168	-0.159286266275344	1.40962415289991	1.19032928121555	1.29160044570898	0.729851318792602	0.737284904487207	1.20552975280814	1.76873522971719	1.50007035598546	0.859580416960966	-0.134162233381414	1.46624174012635	1.43713520230344	-1.05408899547435	1.44147488867163	1.67272260127954	1.02407452063041	0.47003046750726	0.921701139703201	-0.177183348040603	1.65344682955909	1.92845472860417	-0.161031823295853	-0.61995115850344
"SLC12A3"	-0.277770689284237	0.44118963863126	1.66611814201048	0.227640353678614	-0.113217954720484	-0.494918825986963	0.891847202050939	1.3164979709303	1.47515373796005	-1.29605247100239	-0.0737072327256431	-0.221619936329274	-0.165940257387736	1.42189897044025	1.73437341059321	-0.301334148164037	0.0711994815026514	1.57864642508416	1.52529961372331	1.38043054842334	1.46987847724352	0.604481781159806	-0.268094332705685	0.517011656545687	1.63323331949437	1.42234776352861	0.510208131254165	1.43036124959126	1.54201469377218	1.7907476078827	1.40684612513185	1.46187066361312	1.39182045442753	0.509943404439725	1.46220951209347	1.45378081811933	-0.0764026202401075	1.65592432507907	0.361800535193954	1.84157158514271	1.14817242228721	1.29141753098861	1.41409041719906	1.56767128768011	-0.270379729611495	1.70983282979806	1.13030547852931	1.35864262061599	0.915915256790976	0.146609117145707	0.769817839151702	0.884495329089528	1.62207033271592	1.81313312488358	1.60420543277888	1.42731171115436	-0.128104880427418	1.13781236168991	1.79806478266906	1.45835725088743	1.46965971153037	1.35743778138089	0.49400920959309	1.65603928127126	0.791377181910185	1.88266304250899	-1.21003060975392	0.913701754166806	1.52562204899593	0.457384731198871	1.29865055365519	0.0959574843086134	-0.837936376036697	-1.29605247100239	0.0583203314811125	0.876351461930332	-0.449876423299392	0.44016906203787	-0.0382629296305899	-0.514888372118144	-1.06797508237212	-1.29605247100239	1.25165796649515	-0.47824486287989	-0.193553551953111	-1.29605247100239	0.649398465945878	0.223409847523237	-0.826951545146753	-0.187466491434982	1.77944520550495	0.066007232334484	-0.900654879066974	0.154856274105946	-0.296397287291477	-0.644571007039024
