"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"LOC441869__pos"	22.4641316577648	3.21974270133673	28.4164648685279	1.33081453452444	13.8428980459972
"RAMP3__pos"	8.03755345998728	5.88100967717908	35.0858440769213	2.22044604925031e-16	18.6047866701042
"TBC1D4__pos"	4.11542954863291	0.718167248719055	37.6640464872251	5.00729504947551	22.6708751160944
"PSD__pos"	18.9978755095642	6.02888292695448	27.6062902162544	1.12243462498613	7.16890896271154
"ANKRD29__pos"	14.5163185738579	3.45683906910092	42.4654719287926	2.22044604925031e-16	9.50265092111098
"ITM2A__pos"	2.22044604925031e-16	13.0844152817868	47.4346005652878	2.22044604925031e-16	3.67881624269464
"CBLB__pos"	15.5519716631106	2.22044604925031e-16	33.2491445375022	13.0756635097757	0.155831081276499
"TNFRSF18__pos"	20.4741532906407	4.74288271110947	32.1852261503401	2.22044604925031e-16	5.65263558744655
"CLEC9A__pos"	6.84899302776297	15.2407332918707	39.5866434911657	2.22044604925031e-16	5.09201654335615
"CD40LG__pos"	9.36830095563565	3.27729336278602	46.2688750072641	2.22044604925031e-16	8.64129697801173
"CLCN1__pos"	9.34818298795622	5.24849124295254	26.3060535825346	1.21532505746506	29.9439977353182
"PCNXL2__pos"	23.3120930014699	2.22044604925031e-16	29.9819372368527	5.35576585418666	7.63928666301071
"PLCXD2__pos"	18.6458061499163	2.22044604925031e-16	28.0743530453931	12.8504061594017	0.243881993650496
"EPHX2__pos"	14.4023941621596	1.61505228323306	23.1904758778663	9.43562487568676	15.2353292258544
"KCNK5__pos"	11.584933236066	0.998770403985669	45.7410703903896	2.22044604925031e-16	8.00263327336223
"ITK__pos"	4.98262910966621	4.80537313529102	52.1205548074164	0.187601304819664	4.86497956705935
"MS4A14__pos"	44.233018306127	2.22044604925031e-16	6.04385561993419	1.17173962811191	16.8841009723269
"CNO__pos"	4.15422710464088	11.1191093351733	13.3495627070252	12.5682804657168	1.77631749889152
"THADA__pos"	23.559010037487	2.22044604925031e-16	23.5262373095113	4.81983282350758	3.88778604102681
"IGFL2__pos"	6.06723687418646	15.5373973045682	29.2378178794539	2.22044604925031e-16	17.4576947394203
"LOC729494__pos"	4.46185610970447	35.0269244083307	2.22044604925031e-16	2.22044604925031e-16	29.545708329448
"CCDC146__pos"	49.6184969162704	2.22044604925031e-16	8.98760194937006	0.9430031056399	8.47153197320294
"ICOS__pos"	3.92850881067134	4.13483830376695	51.1312762416183	2.22044604925031e-16	7.84783374458365
"LOC730092__pos"	60.5225378320294	1.12635688654643	2.20854054147301	0.446459920462324	3.77441447314992
"HMSD__pos"	12.1107703957647	27.3031119229428	13.7852427809635	2.22044604925031e-16	13.1191962801102
"FLJ44635__pos"	4.2252430604138	37.5843670135266	1.32826653638111	0.610637024564688	25.8965592873732
"NMNAT3__pos"	9.72369242934117	9.16252006560832	29.8470151382454	0.361908336385228	18.9796789869864
"ALKBH3__pos"	19.0517855361904	20.601649867732	13.7862108036541	13.0012284026418	1.33447428599868e-07
"SCT__pos"	16.2481652178357	13.2996111510261	22.8145418753737	2.22044604925031e-16	16.9002973066195
"C10orf35__pos"	20.1806236715703	10.9845982692937	24.4467505087599	0.541489084947329	3.60633273130107
"P2RY5__pos"	1.45640502712823	3.34323414686298	42.4196759505064	2.22044604925031e-16	19.4220619737184
"MIAT__pos"	50.0200134030254	2.22044604925031e-16	15.4776225735116	2.50916304192588	2.22044604925031e-16
"CD1E__pos"	5.84825224794459	10.2981543794284	29.9083215561104	2.98233163937855	22.6133807407822
"CD226__pos"	2.92969948357049	1.59699975002901	40.2107495994416	15.3262200444758	2.43544512912705
"C17orf91__pos"	38.647178845071	8.37484660599301	10.0057803765527	0.260444925701236	13.4903366490643
"DBH__pos"	30.5550128617322	2.22044604925031e-16	31.3609414653846	2.22044604925031e-16	5.09463919499857
"SMARCD3__pos"	41.4676454490171	6.01039326893423	14.2088967438211	2.22044604925031e-16	2.07960217745352
"PDCD1__pos"	13.4242509632128	2.22044604925031e-16	45.5016316988232	7.49684744210871	1.95764594785443
"CD28__pos"	2.22044604925031e-16	2.22044604925031e-16	60.0793576224245	2.22044604925031e-16	2.67970953377748
"STAT4__pos"	6.96435132185244	0.782430298629218	46.6994723680963	2.22044604925031e-16	8.65830135378898
"UBE2J2__pos"	2.01672402760165	8.36992587977148	17.4799984051888	16.2701467317178	3.95653265209194
"GJA4__pos"	7.46501987910952	12.4111958177278	35.1142201769416	2.22044604925031e-16	12.7669167532648
"ANKRD18A__pos"	14.2865740942402	3.72170134456943	26.1669829415497	2.22044604925031e-16	26.7059824103501
"PCBP3__pos"	20.8594637511475	2.22044604925031e-16	38.6115200162385	2.22044604925031e-16	7.49623703542622
"FAM151A__pos"	21.4172149952933	12.8434673130751	28.8090632498623	2.22044604925031e-16	4.24245801385018
"ENC1__pos"	11.4880752365589	2.22044604925031e-16	35.7784565182573	4.59583969072996	13.871105206023
"ODZ1__pos"	12.3896332842487	0.260146878143468	40.4674259244239	6.95180563068473e-06	15.9036878901116
"EBF3__pos"	14.1064970947845	1.19114508941891	40.6371909617163	2.22044604925031e-16	13.3653256694088
"LOC440498__pos"	22.7708250736548	18.4479973154334	7.75387031063817	3.71905405266531	16.0088347280701
"ZNF831__pos"	18.507889776345	2.22044604925031e-16	36.3660642203232	9.75399246934287	0.135230059612049
"RALGDS__pos"	39.2227096191682	2.22044604925031e-16	28.2288218134846	0.206950433331659	2.22044604925031e-16
"TMSB15A__pos"	14.9591626437533	21.9446662727889	17.1253136536828	2.22044604925031e-16	10.3925932677357
"LOC729860__pos"	4.63783875913227	4.7115355744791	53.9229783745012	2.22044604925031e-16	0.90123815379913
"LOC100288614__pos"	54.5975727380836	0.53100769738464	9.24228112422326	0.668348957423583	0.848210114481333
"SH2D1A__pos"	2.22044604925031e-16	10.7262130725374	51.2204131133359	2.22044604925031e-16	3.6027624212717
"C2orf85__pos"	31.7489036982381	2.22044604925031e-16	30.9980085228345	2.22044604925031e-16	3.44297378046181
"CADM3__pos"	11.1606097396661	2.22044604925031e-16	44.4679799982524	1.59431165246616	9.06841649660272
"FAAH2__pos"	18.1927582035326	11.2514368331327	24.3296865358502	2.65138647582215	12.1351520579331
"C14orf72__pos"	2.57233301431251	15.1344829683389	39.4232422579805	2.22044604925031e-16	8.07105002198175
"TIGIT__pos"	7.39098050852923	2.18696188974605	46.4700102214487	4.10174814360702	4.20570802553234
"GPR68__pos"	16.3623407209081	2.22044604925031e-16	41.5828488522703	0.0267952792303636	2.01132937607517
"GRIK5__pos"	25.6633265044607	1.84778755122909	15.5212098454051	6.65130583955811	16.5609971731619
"CDKL2__pos"	14.5724638884704	2.62619220321551	32.9981804327572	0.522868853024482	20.1956432930094
"C7orf61__pos"	41.8102565959718	0.761883045753596	1.10670174069006	4.44372285859297	16.5002009683078
"BEX5__pos"	9.51863371444793	23.528343763143	14.2388957288036	4.05333570283449	14.6811304959638
"C1orf190__pos"	4.25426529793257	5.37658342960728	22.5007999683317	4.03252947104122	33.8006993887817
"NHS__pos"	11.6007740550834	2.22044604925031e-16	39.4176938593699	2.22044604925031e-16	17.3319086044661
"CYorf14__pos"	41.9841129725777	4.9085003744373	14.0313643431991	2.22044604925031e-16	12.7598971896888
"SERP2__pos"	10.8254259512925	9.33984842218432	39.4130038720596	2.22044604925031e-16	6.28873157906072
"RGPD3__pos"	13.7857206401361	1.65240247735403	21.0898841908151	10.5890099659843	25.3891476517115
"RDH5__pos"	59.8694752182401	2.22044604925031e-16	2.22044604925031e-16	3.63688131530166	4.47583480724169
"SYNJ1__pos"	11.4473308365834	2.22044604925031e-16	37.3240832003758	5.8845651622748	7.43291529048841
"NCRNA00086__pos"	14.6306129016252	2.22044604925031e-16	34.0257972546493	4.64795045589375	14.4948318402666
"TRAPPC1__pos"	6.26038481537707	11.3862471124751	13.8742258705193	18.5413225214801	6.26833175499006
"SUMO1P3__pos"	5.89230830021597	35.3683968555945	2.22044604925031e-16	1.69796346247321	32.1361377089411
"C8orf42__pos"	23.8013481420665	0.5438770829608	21.9444421626907	2.22044604925031e-16	26.9964788966281
"LAT__pos"	17.0386652279377	2.22044604925031e-16	47.3399101944428	2.22044604925031e-16	1.73948192506603
"CAPS__pos"	60.4545784323291	2.22044604925031e-16	0.280992151122587	2.22044604925031e-16	6.63100979842797
"UROD__pos"	2.58084732712332	2.22044604925031e-16	19.5895191533354	25.7632022608062	2.22044604925031e-16
"TCEAL7__pos"	1.16973914092441	26.0405814033337	16.2329746391351	2.75638619477657	25.4314265512466
"CMAH__pos"	31.903657927754	6.07322494659887	19.2528389750214	2.81301196049758	8.11917881838383
"EGFL7__pos"	37.1985389511288	3.72276353781401	13.93174530148	2.22044604925031e-16	15.9705065788494
"LOC100289586__pos"	18.9256173026849	2.22044604925031e-16	36.8955783123026	2.22044604925031e-16	9.62790655821347
"GIPR__pos"	46.4287967722036	2.22044604925031e-16	10.1442114652666	3.77362963042437	7.33109112786866
"AKIRIN2__pos"	4.39784947427731	12.9652225132302	2.04640609477219	34.5206658550977	0.205387663336002
"CD5__pos"	12.8224980638009	2.22044604925031e-16	43.3261764467234	4.01388013600545	2.22044604925031e-16
"HOXD3__pos"	34.346529262892	2.22044604925031e-16	13.8598613050902	5.69591284745298	11.3564497491535
"KLRB1__pos"	14.4246892325037	12.1534152815858	34.4994126356819	2.22044604925031e-16	5.07148540062598
"ITIH2__pos"	56.8406816145343	2.22044604925031e-16	0.0544138071519912	3.96778873618922	9.85452201230146
"C14orf64__pos"	2.76890417235048	2.52733076453576	56.6910667153644	2.22044604925031e-16	3.01611432361353
"LOC100128077__pos"	23.4770831817566	0.343090974505635	30.912437861017	2.22044604925031e-16	13.9602725042666
"FSD1__pos"	29.1227905763073	3.82471912800731	12.4833640255519	15.7042403387881	0.873611219619916
"LOC100289061__pos"	52.60194747461	2.22044604925031e-16	8.01273009968873	0.301065250267581	4.75565563409038
"MPZL3__pos"	2.22044604925031e-16	7.86064625185689	37.7169116655176	6.21110325269078	15.1865554020338
"PDE3B__pos"	10.9658822633153	2.22044604925031e-16	44.2395368157913	7.93075873549223	2.22044604925031e-16
"STAC__pos"	11.78265559716	1.99926767346215	30.72195995692	8.02329581233057	10.2744999872677
"MAP1LC3C__pos"	4.65535979199141	6.05678867814091	44.4654378412777	2.22044604925031e-16	13.186594375764
"LOC93622__pos"	0.41058524281392	24.2859119950418	16.0674527740034	16.1782676724566	1.47770264171389
"SLC9A9__pos"	3.86574977934068	11.6593360126663	45.3915511757256	0.599830557297259	5.71224782119426
"RPGRIP1__pos"	32.6451949981473	0.517897511905636	22.588254975132	0.592706306682863	5.00840149031639
"LOC100287829__pos"	51.4870250350226	2.22044604925031e-16	10.7221094986231	4.46473077791672	0.840140233302093
"PDE7B__pos"	8.82225379023849	0.582950413116098	39.5709362357039	0.896543823467467	10.5640889818786
"TTC39B__pos"	2.14643042021074	5.33586718030646	42.6964409568455	2.22044604925031e-16	11.6354930190344
"SLC35F3__pos"	13.4136492733774	2.31078424486132	32.039251897427	6.09448574201185	16.1884091774058
"ARNTL__pos"	16.3148221058806	5.31233068909652	26.2981885657151	6.10861970650947	11.9369786391048
"EIF5A2__pos"	2.22044604925031e-16	31.4344206594715	9.32046073344607	5.44620972203346	19.713131958128
"GGT7__pos"	0.486673839262802	15.5871754040354	8.92659943114849	19.4226452762228	1.59302609207817
"CARD17__pos"	8.49045504885032	6.52498328139251	43.6474726469323	2.22044604925031e-16	7.05662022911542
"SNAP91__pos"	21.4864089848307	3.90797557971471	34.8417945631736	2.22044604925031e-16	8.10452835173631
"TMSB4X__pos"	13.2639023547479	40.9919888987673	4.9306076907795	2.22044604925031e-16	3.05661321469401
"IKZF4__pos"	16.6403946074499	2.22044604925031e-16	40.0439926509164	2.22044604925031e-16	2.19792516158694
"RAE1__pos"	8.93195288067215	16.9019900311579	20.900927304175	11.1572307879687	2.08126630822317
"INPP5K__pos"	3.63366871619609	19.842977810214	2.22044604925031e-16	30.4430995189946	2.22044604925031e-16
"HAR1A__pos"	9.26786593175273	8.5147420825727	36.4351314125321	2.22044604925031e-16	13.28901309604
"NCALD__pos"	7.27568458625413	9.13780891278659	26.4826943273311	5.75200254775589	11.6039378900216
"CAPZB__pos"	11.1008002356606	12.7671620115274	4.7985988388813	27.3565392403535	4.9899315959202
"TIAM1__pos"	2.22044604925031e-16	2.22044604925031e-16	52.6352034529824	3.07899805456212	6.68018622316316
"ZNF662__pos"	37.5820993382367	2.22044604925031e-16	13.5643940699894	2.22044604925031e-16	19.5635189992099
"PDHB__pos"	12.1717238689183	8.74745513928437	11.3741800184556	16.4741442953868	3.45485801345206
"LOC100132345__pos"	1.36120335821636e-08	3.79148852171679	40.9062691357803	6.22620724102409	16.6526268582003
"FLJ16686__pos"	7.82900757019839	2.22044604925031e-16	55.5841384915666	2.22044604925031e-16	1.16682925877239
"MED8__pos"	6.70501939293116	8.17189349161224	11.5630081394915	21.862579364178	4.7304735785607
"PCDH11X__pos"	2.22044604925031e-16	5.67262616895457	53.3255279082741	2.22044604925031e-16	9.09707633050761
"PPAPDC1B__pos"	30.1486403640585	4.33657252924039	7.38090344184469	5.01394015163719	14.3496232039576
"PBXIP1__pos"	25.1933913227386	1.82626636592495	34.8493173301789	1.97833500797275	3.54159277486875
"C2orf68__pos"	18.856550936521	6.60637956616327	10.6789546790994	16.415618830212	5.49367334148984
"NOVA1__pos"	22.7371953508961	2.22044604925031e-16	24.2342110854845	0.312620001678643	19.1995354196979
"CCL26__pos"	10.0704035257647	16.8340173934304	8.42441244235837	0.039758469923278	29.9469993005569
"PABPC5__pos"	0.00315749293800959	17.1257253652533	30.552142701922	0.804868433140339	19.0767407154105
"STX5__pos"	7.84400899601149	8.09761379126929	11.0715502717356	26.4750023580329	1.06252223833237
"PRRT2__pos"	55.8608235829117	2.22044604925031e-16	7.82142243557442	2.22044604925031e-16	8.6626867214891
"FYB__pos"	2.22044604925031e-16	0.181010518545976	60.2138874314276	2.22044604925031e-16	1.27816719555939
"SERTAD1__pos"	5.0734612714839	38.6425099469116	12.7517255280146	2.22044604925031e-16	8.93223201844579
"LOC100129066__pos"	11.4309884280104	17.6461191050956	24.6821661414293	2.22044604925031e-16	13.074334230394
"KIAA1755__pos"	24.2486421575916	2.22044604925031e-16	32.6346011079936	2.22044604925031e-16	10.8755485265025
"TMEM108__pos"	12.27149612129	2.22044604925031e-16	31.5070876970672	7.78714703162728	19.6962006380633
"TRAF3IP3__pos"	0.000909404647155632	19.1200530632939	2.17372717251383	28.3607804226772	5.17003709126381
"SLA2__pos"	7.27841905608362	0.92414963818275	46.9435073562545	2.19983821492786	2.22044604925031e-16
"CISH__pos"	14.0809959584353	2.22044604925031e-16	42.5422186753765	2.22044604925031e-16	1.88969128618827
"HMCN2__pos"	22.4994154013064	2.22044604925031e-16	20.6879011244169	5.46867802339193	19.098490756105
"C16orf81__pos"	0.240355708141882	30.0845896884448	3.38006522515509	22.0196631317732	2.22044604925031e-16
"GCNT4__pos"	2.22044604925031e-16	3.40851000487847	50.4219335736513	2.22044604925031e-16	12.3369120917079
"PRR17__pos"	31.1686097961619	1.04470312998254	17.8513320484496	1.68736405143162e-13	10.6708682241411
"OXSM__pos"	1.75076569233648	1.2827233795268e-08	24.8862149680502	23.9243711366237	3.43261074781608
"WBP1__pos"	8.7673594974661	11.3241317376535	18.390762759862	16.9982500792363	4.42144260845982
"GNA14__pos"	3.61893031343754	0.15609360116497	31.3955725074942	2.22044604925031e-16	21.8771964510054
"ANKS1B__pos"	2.43241625463875	0.86590941212646	45.8588637613058	0.804311649707879	20.8388759632136
"PLXDC1__pos"	30.4316633826275	2.22044604925031e-16	17.2560121101889	2.22044604925031e-16	23.2134323475371
"LOC100289046__pos"	14.7024216080866	2.22044604925031e-16	44.0582865108921	2.69630010882177	1.5353283793802
"C17orf49__pos"	2.69103208531227	3.01136465753164	6.95630972820816	36.3380308668409	3.66829675256294
"PRAMEF19__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.3397601373695
"BIN2__pos"	37.8900671378956	2.22044604925031e-16	29.3259577976916	2.22044604925031e-16	1.39046850128243
"TNFAIP8L2__pos"	4.23456063329062	2.75731108658171e-05	2.00259694292498	37.7926563503227	8.23516295758521
"LOC100287879__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.3527740828309
"FAM32A__pos"	11.8766176177117	4.93711061744316e-15	8.1756915091554	32.1396474428774	5.06678620283449
"ACSL6__pos"	2.22044604925031e-16	3.56983591896784	56.8248687603947	2.22044604925031e-16	5.982707494055
"DLX6__pos"	9.55045364905086	2.42423731322203	24.6183441489222	4.58882373519957	25.6821043914717
"CCL19__pos"	17.3151313166373	11.0966734168721	38.6526867426566	2.22044604925031e-16	0.424143728207207
"C14orf73__pos"	43.1382017192196	0.213105171075909	17.2999743114458	2.22044604925031e-16	3.85577417658752
"LOC151174__pos"	27.3945425687497	11.9109073881658	16.6916250027131	4.78462635908403	8.2741023003475
"LOC100131818__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	11.0928702516417
"SLC35F4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.6062399327505
"LOC100287402__pos"	0.494486701068362	34.5584199083578	2.22044604925031e-16	2.22044604925031e-16	31.2063683155852
"LOC100128675__pos"	2.22044604925031e-16	12.1451137992389	7.47525759415724	9.86336829886018	31.8798108887523
"LOC729175__pos"	25.1359684619057	0.928795634336849	1.75958557722508	2.22044604925031e-16	18.348719804822
"C14orf182__pos"	38.3206022263203	3.61694717274689	14.6073255399625	4.75408714058669	6.44790194771503
"C12orf53__pos"	44.658376084405	2.22044604925031e-16	2.22044604925031e-16	2.57410966996782	17.0391938332481
"CLN5__pos"	2.22044604925031e-16	33.5640237027115	7.33822259056055	2.22044604925031e-16	24.7612437202225
"LOC392452__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.3397601373695
"FAM70B__pos"	26.6484925738074	3.12479823687244	21.939384837075	2.22044604925031e-16	19.7999076648247
"SNORA80__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.6817893662514
"SLC22A17__pos"	15.4614033499472	2.22044604925031e-16	29.543531657842	2.22044604925031e-16	26.0607388339582
"OR6Y1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.3397601373695
"C8orf71__pos"	3.12412018613514	3.55546864972825	31.8443422818734	2.22044604925031e-16	7.49620581077369
"CPNE4__pos"	11.5594810076377	7.72748996666139	12.965163142246	14.3234541477686	15.7278948038016
"LSDP5__pos"	35.8201263454978	0.267535341364782	1.48171162239377	7.1174893779713	18.7338086904266
"LOC729992__pos"	21.9943082445296	2.22044604925031e-16	2.22044604925031e-16	14.8995631000679	22.9434512602423
"ALKBH6__pos"	2.55546154581201	11.4592792769117	17.2401747936778	15.810719996495	1.78537138217117
"PSTPIP1__pos"	34.3124450276905	0.0597921743878568	31.1252539107103	2.22044604925031e-16	0.627490778240919
"LOC100129489__pos"	13.6342063675287	15.8560280730505	8.52770946262593	10.9082805284326	8.2640612077969
"FLJ34048__pos"	0.000375626148277122	1.4216949872533	14.7814164774021	2.22044604925031e-16	9.13118040144388
"LOC728114__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.2974361498692
"MAF1__pos"	9.23623742471209	12.8791436226935	7.14109141869309	20.0333476252457	9.77652455959157
"IL17A__pos"	2.3057082083666	0.408298432023991	39.8803646548185	2.22044604925031e-16	9.6554780508221
"LOC145845__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	27.072269152032
"CYP3A43__pos"	6.76379017280811	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.4619516325757
"LOC100127886__pos"	2.58436030341456	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	25.5701503635726
"ST6GALNAC6__pos"	0.938312874750522	18.5280531312858	8.16418730479046	18.7792795457955	4.82526763172982
"PSMB9__pos"	8.63277617896448	2.22044604925031e-16	13.4016042187061	28.0828518900283	5.2546626268932
"LOC100287599__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	21.8528131820919
"PPP1CA__pos"	15.8952516027685	26.3771035538998	8.13188647866651	11.0526250350424	2.22044604925031e-16
"NUDT16L1__pos"	8.14819557659537	3.33659178217041	18.4166255604399	23.3151519534195	3.63885004521121
"ZNF99__pos"	2.22044604925031e-16	2.22044604925031e-16	7.1040427630965	2.22044604925031e-16	44.6139948711203
"PIWIL4__pos"	25.4251559019032	5.16218851849221	24.6719525736789	2.22044604925031e-16	12.0808353036305
"ARGLU1__pos"	50.8267932058861	2.22044604925031e-16	2.22044604925031e-16	14.4206118672537	2.25972081979708
"IKZF2__pos"	2.22044604925031e-16	1.37546448546071	42.7335873084291	10.3895255010464	8.7998065070528
"BSPH1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.3397601373695
"SLC6A18__pos"	6.42418377739104	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.76289632812105
"LOC100289378__pos"	15.0527880796442	14.9259188230439	0.195806561795971	2.22044604925031e-16	30.5873921811109
"EGR2__pos"	11.4181696336817	2.22044604925031e-16	33.9318405360958	8.13090825548335	6.78195246473152
"NCRNA00028__pos"	2.22044604925031e-16	2.22044604925031e-16	0.405038964729023	2.22044604925031e-16	39.3128043758878
"C13orf30__pos"	7.53711155094478	7.27075845447033	40.8815999881258	2.22044604925031e-16	8.24963041407868
"FLJ23865__pos"	43.9060881786788	0.0260484757207463	11.5660743991045	0.378332453115318	13.0045583670809
"CXorf52B__pos"	48.388758172416	0.472148186379066	0.631932881142738	5.68071229481751	4.13465807765458
"ASB8__pos"	12.2721287669109	7.4326633300945	18.2753392583099	17.7112177847473	1.70055338777918
"RPL21P44__pos"	47.4352046641224	2.22044604925031e-16	1.5467466988147	0.763788123632325	23.1497320566242
