"DLBCL10538"	"DLBCL11534"	"DLBCL10528"	"DLBCL10519"	"DLBCL11577"	"DLBCL10513"	"DLBCL10535"	"DLBCL10523"	"DLBCL10554"	"DLBCL11208"	"DLBCL10472"	"DLBCL11494"	"DLBCL11579"	"DLBCL10555"	"DLBCL11186"	"DLBCL10494"	"DLBCL11496"	"DLBCL11497"	"DLBCL10470"	"DLBCL11483"	"DLBCL11206"	"DLBCL10952"	"DLBCL11574"	"DLBCL10883"	"DLBCL10549"	"DLBCL11559"	"DLBCL10879"	"DLBCL10553"	"DLBCL11257"	"CTSP.AD4Q"	"DLBCL10544"	"DLBCL11531"	"DLBCL11656"	"DLBCL11571"	"DLBCL11651"	"DLBCL10484"	"DLBCL10498"	"DLBCL10548"	"DLBCL11655"	"DLBCL11448"	"DLBCL10514"	"DLBCL10522"	"DLBCL10545"	"DLBCL11587"	"DLBCL11520"	"DLBCL10913"	"DLBCL10884"	"DLBCL10852"	"DLBCL10906"	"DLBCL10865"	"DLBCL11479"	"DLBCL10923"	"DLBCL10836"	"DLBCL10877"	"DLBCL11458"	"DLBCL11652"	"DLBCL10915"	"DLBCL10846"	"DLBCL10843"	"DLBCL10854"	"DLBCL10963"	"DLBCL10872"	"DLBCL10891"	"DLBCL11477"	"DLBCL10835"	"DLBCL10782"	"DLBCL10941"	"DLBCL11437"	"DLBCL10868"	"DLBCL10920"	"DLBCL10874"	"DLBCL11432"	"DLBCL11470"	"DLBCL11467"	"DLBCL11431"	"DLBCL10878"	"DLBCL11509"	"DLBCL11429"	"CTSP.AD50"	"DLBCL10904"	"DLBCL10894"	"DLBCL10870"	"DLBCL11474"	"DLBCL10837"	"DLBCL10857"	"DLBCL11434"	"DLBCL10862"	"DLBCL10848"	"DLBCL11459"	"DLBCL10844"	"DLBCL10995"	"DLBCL11484"	"DLBCL11658"	"DLBCL10908"	"DLBCL10864"	"DLBCL10909"	"DLBCL10838"	"DLBCL11471"	"DLBCL10839"	"DLBCL11532"	"DLBCL10869"	"DLBCL11519"	"CTSP.B02B"	"DLBCL11480"	"DLBCL11461"	"DLBCL11472"	"DLBCL10922"	"DLBCL11462"	"DLBCL11468"	"DLBCL10858"	"DLBCL10903"	"DLBCL11541"	"DLBCL10921"	"DLBCL11469"	"DLBCL10860"	"DLBCL11428"	"DLBCL10910"	"DLBCL10859"	"DLBCL10898"	"DLBCL11457"	"DLBCL10889"	"DLBCL11478"	"DLBCL11464"	"DLBCL10880"	"DLBCL10911"	"DLBCL10892"	"DLBCL11460"	"DLBCL10888"	"DLBCL11430"	"DLBCL11473"	"DLBCL11456"	"DLBCL11481"	"DLBCL10873"	"DLBCL10863"	"DLBCL10834"	"DLBCL10842"	"DLBCL10905"	"DLBCL10918"	"DLBCL11475"	"DLBCL10917"	"DLBCL11463"	"DLBCL10899"	"DLBCL11668"	"DLBCL11433"	"DLBCL10853"	"DLBCL11476"	"DLBCL10896"	"DLBCL11562"	"DLBCL11670"	"CTSP.ACZU"	"DLBCL11508"	"DLBCL11536"	"DLBCL11202"	"DLBCL10479"	"DLBCL11560"	"DLBCL10459"	"DLBCL11657"	"DLBCL11676"	"DLBCL10968"	"DLBCL10974"	"DLBCL11677"	"DLBCL10486"	"DLBCL11438"	"DLBCL10973"	"DLBCL10942"	"DLBCL11573"	"DLBCL11539"	"DLBCL11517"	"DLBCL10525"	"DLBCL10977"	"DLBCL10991"	"DLBCL11256"	"DLBCL10984"	"DLBCL10485"	"DLBCL10552"	"DLBCL10467"	"DLBCL11492"	"DLBCL11646"	"DLBCL10965"	"DLBCL11184"	"CTSP.AD0Z"	"DLBCL11466"	"DLBCL10471"	"DLBCL11201"	"DLBCL11663"	"DLBCL11678"	"DLBCL11271"	"DLBCL11561"	"DLBCL11196"	"DLBCL11485"	"DLBCL11300"	"DLBCL11584"	"DLBCL10947"	"DLBCL11454"	"DLBCL11001"	"DLBCL11674"	"DLBCL10780"	"CTSP.AD14"	"DLBCL11211"	"DLBCL11511"	"DLBCL11489"	"DLBCL11537"	"DLBCL10490"	"DLBCL11589"	"DLBCL10527"	"DLBCL10516"	"DLBCL10455"	"DLBCL10895"	"DLBCL11568"	"DLBCL11503"	"DLBCL11591"	"DLBCL10454"	"DLBCL11538"	"DLBCL11679"	"DLBCL10529"	"DLBCL10957"	"DLBCL10466"	"DLBCL11590"	"CTSP.ADRS"	"DLBCL11681"	"DLBCL11596"	"DLBCL11648"	"DLBCL10457"	"DLBCL10474"	"DLBCL10855"	"DLBCL10955"	"DLBCL11535"	"DLBCL10946"	"DLBCL11504"	"DLBCL11491"	"CTSP.B02E"	"DLBCL10982"	"DLBCL11682"	"DLBCL10505"	"DLBCL10971"	"DLBCL10960"	"DLBCL10871"	"DLBCL11581"	"DLBCL11453"	"DLBCL11540"	"CTSP.ACYV"	"DLBCL10524"	"DLBCL10979"	"DLBCL10534"
"LOC100128682"	2.86206040571338	-0.331149957456922	2.80267012983132	2.89544825961508	-0.331149957456922	-0.331149957456922	2.8583998907219	2.90072319093818	2.89261342690762	3.11619473284551	5.60237448754527	2.85662375655984	-0.331149957456922	4.81819620248369	-0.331149957456922	-0.331149957456922	2.82799620321837	2.83840018784775	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.8615335059234	2.84083568603381	-0.331149957456922	2.88965308638625	2.84236012367852	-0.331149957456922	2.82511176805065	-0.331149957456922	2.81368423863874	-0.331149957456922	2.88936812980633	2.96843483272045	2.83309659942698	-0.331149957456922	-0.331149957456922	2.71071102361836	2.86195870285235	2.83984974716485	-0.331149957456922	3.67825930739043	2.87931955818124	2.83864886353139	2.8475389779734	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.87278280099599	2.88637858396488	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.87073279245138	-0.331149957456922	-0.331149957456922	2.84963814801398	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.85818474884244	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.88894961178642	1.26990816297254	-0.331149957456922	-0.331149957456922	2.88074223992985	-0.331149957456922	2.86563177691546	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.84487785890411	2.84795566631498	-0.331149957456922	-0.331149957456922	2.90808671071716	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.8415286661613	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.84579558001278	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.86617876428788	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	2.79909078413792	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922	-0.331149957456922
"AKR1D1"	2.80346808184062	-0.332842581646866	-0.332842581646866	3.59532232819281	-0.332842581646866	-0.332842581646866	2.77823050747079	3.17867278145215	3.08536617545731	-0.332842581646866	4.45956963897245	2.80139486071584	-0.332842581646866	4.91052598338142	2.75849041701598	3.02807448165651	1.87352259636709	2.73162719321293	-0.332842581646866	-0.332842581646866	-0.332842581646866	3.25196471984849	2.86929956055733	2.77262494410124	-0.332842581646866	-0.332842581646866	2.76671821591809	-0.332842581646866	2.73661921822391	2.76514538629015	3.12680745978924	-0.332842581646866	2.79975223014483	3.08912768335556	2.7811465541351	2.85492743046129	3.22048469370719	-0.332842581646866	2.78402956070294	-0.332842581646866	-0.332842581646866	3.52312224984541	-0.332842581646866	2.79776586513327	3.05881288561768	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.79406870277755	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.80662119533624	2.81480298418923	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.94890143948353	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.77736257769913	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.77508823837393	2.79894236017506	-0.332842581646866	-0.332842581646866	2.82366186206316	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.82533305273483	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.80259562870617	-0.332842581646866	2.81927314635823	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.81225736252166	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.79846904368197	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	2.7838214086528	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866	-0.332842581646866
"GABRB1"	1.38564143259657	-0.29974457569429	-0.29974457569429	6.82636878677965	-0.29974457569429	-0.29974457569429	1.5024756102872	1.9412649905639	4.09834433671478	-0.29974457569429	6.69648037353793	2.87084779159877	-0.29974457569429	6.01333769162653	-0.29974457569429	1.94874460419562	3.855243029634	1.33242820441906	1.79496920662377	-0.29974457569429	-0.29974457569429	5.0834862441841	1.20747811337409	2.01552857294518	2.14898047909999	-0.29974457569429	1.28143302497342	-0.29974457569429	1.88745248403404	1.35840117665309	6.31630095882466	-0.29974457569429	1.54140061037746	-0.29974457569429	2.45782890361705	1.65064804457594	5.1445110151777	-0.29974457569429	-0.29974457569429	-0.29974457569429	3.64217534529413	3.2497176859497	1.80707310104045	2.09819029251026	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	1.30586977969743	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	1.52541126134533	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	2.73601757611784	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.265606495221856	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	1.71272801674655	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	2.33961604437058	-0.29974457569429	-0.29974457569429	1.5593155815898	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	1.53839138394694	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429	-0.29974457569429
"OR4D5"	2.25179629721278	-0.323246664447442	-0.323246664447442	2.73574528938037	3.362681394442	-0.323246664447442	2.32584911229064	2.89945022109613	5.66541361272223	-0.323246664447442	6.4063814025339	2.45606371369894	-0.323246664447442	5.3979424414874	-0.323246664447442	5.96788630631817	2.27764948770715	2.13685304295712	-0.323246664447442	3.18290189313331	-0.323246664447442	-0.323246664447442	1.76340559244135	2.20217104290664	-0.323246664447442	-0.323246664447442	2.16110041533717	-0.323246664447442	1.96831123670575	-0.323246664447442	2.35924673852354	5.99693652605178	2.2681162032587	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.08423161771541	-0.323246664447442	2.27818237112108	2.41820750249433	3.67435081940333	2.86192025596511	1.92873336472219	2.18514477677347	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.50955710415258	2.08530970937864	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.45701383577032	2.47205467177582	-0.323246664447442	2.00961859819368	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	1.31028988178865	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.26714527883078	2.27535678287762	-0.323246664447442	-0.323246664447442	2.19641096299525	-0.323246664447442	2.45524360841806	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.18753820300958	2.47928512984167	-0.323246664447442	-0.323246664447442	2.43341594387838	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.30643595489017	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.36670116984086	-0.323246664447442	2.53960827629064	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.47053023010964	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.31166295952401	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.46430984361204	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	2.00067487095831	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442	-0.323246664447442
"FLJ37786"	2.89927221506991	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.90975329530155	3.0102398887159	3.32128543545814	2.91872034109138	3.59188122349116	2.85804962611491	-0.335991555135577	3.34028796756734	2.94510735911527	2.96411368983948	2.87278998078238	2.90042964356447	2.96637236485388	-0.335991555135577	-0.335991555135577	2.95722601456447	3.12503596591933	2.89697510329308	-0.335991555135577	-0.335991555135577	2.8981887647882	2.93046422571374	3.14466930827527	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.88318380429231	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.92780903322858	-0.335991555135577	2.86722902662116	2.8744345378814	-0.335991555135577	3.19837557076447	2.95938402791935	2.91998087350238	3.07463432817024	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	1.07380209136819	2.88315023769595	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.8850277736156	-0.335991555135577	-0.335991555135577	2.86384476708528	2.88991922779954	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	0.232277178048265	0.146089218696964	-0.335991555135577	-0.335991555135577	2.87973405513017	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.90483435605573	2.86658451195662	-0.335991555135577	-0.335991555135577	2.87452068570398	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.90132284754422	-0.335991555135577	-0.335991555135577	4.37152181568872	-0.335991555135577	-0.335991555135577	2.86241640035449	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	3.02902809603542	-0.335991555135577	-0.237446469320813	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.87629748226792	-0.335991555135577	2.89228023292869	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	2.9034140780192	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	-0.335991555135577	3.05856556755337	-0.335991555135577	-0.335991555135577
