"V1"	"CTSP.ACY5"
"FAM70B"	"FAM70B"	1.97749999218785
"SNORA80"	"SNORA80"	-0.0800024431484615
"SLC22A17"	"SLC22A17"	0.507627900829232
"OR6Y1"	"OR6Y1"	-0.0437688109532408
"C8orf71"	"C8orf71"	-0.319155073747108
"CPNE4"	"CPNE4"	-0.520967085647892
"LSDP5"	"LSDP5"	0.337109271765844
"LOC729992"	"LOC729992"	-0.495260963399488
"ALKBH6"	"ALKBH6"	0.311844090590559
"PSTPIP1"	"PSTPIP1"	0.505963940601937
"LOC100129489"	"LOC100129489"	0.0882104790024349
"FLJ34048"	"FLJ34048"	-0.149458648750147
"LOC728114"	"LOC728114"	-0.0521558755529993
"MAF1"	"MAF1"	0.385651176485842
"IL17A"	"IL17A"	-0.366819326767327
"LOC145845"	"LOC145845"	-0.116612929561454
"CYP3A43"	"CYP3A43"	-0.146414039210985
"LOC100127886"	"LOC100127886"	-0.128322322182275
"ST6GALNAC6"	"ST6GALNAC6"	-0.475859222526362
"PSMB9"	"PSMB9"	0.0873990226094334
"LOC100287599"	"LOC100287599"	-0.0939468008226352
"PPP1CA"	"PPP1CA"	0.898665308785671
"NUDT16L1"	"NUDT16L1"	0.66814334812293
"ZNF99"	"ZNF99"	-0.264527825441766
"PIWIL4"	"PIWIL4"	1.08769402427446
"ARGLU1"	"ARGLU1"	-1.05104672471338
"IKZF2"	"IKZF2"	-0.497064131760234
"BSPH1"	"BSPH1"	-0.0437688109532409
"SLC6A18"	"SLC6A18"	-0.0567743932863259
"LOC100289378"	"LOC100289378"	0.904910833194051
"EGR2"	"EGR2"	-0.611799546148809
"NCRNA00028"	"NCRNA00028"	-0.179281721973009
"C13orf30"	"C13orf30"	-0.450177925882486
"FLJ23865"	"FLJ23865"	-0.614079067898224
"CXorf52B"	"CXorf52B"	-0.489709637101218
"ASB8"	"ASB8"	0.685289816873264
"RPL21P44"	"RPL21P44"	-0.718322602901814
"C7orf65"	"C7orf65"	-0.332812080966187
"LOC345258"	"LOC345258"	-0.631627789621025
"LOC729176"	"LOC729176"	-0.35853050545886
"LOC100128064"	"LOC100128064"	0.576671482961286
"ZNF483"	"ZNF483"	-0.762726082341942
"ZNF77"	"ZNF77"	0.801275581164156
"TBC1D26"	"TBC1D26"	0.807749636180903
"SNORA74B"	"SNORA74B"	-0.331531128351942
"LOC100288728"	"LOC100288728"	-0.162129617338154
"SCO2"	"SCO2"	0.458996285739536
"LOC645490"	"LOC645490"	-0.358237937636602
"LCN12"	"LCN12"	-0.322258857306551
"LOC100288432"	"LOC100288432"	0.903751164211607
"HAR1B"	"HAR1B"	0.24302956998542
"FOLR4"	"FOLR4"	-0.736313836667871
"LOC644172"	"LOC644172"	-0.512160125446327
"POM121L9P"	"POM121L9P"	-0.331617413567595
"LOC729898"	"LOC729898"	1.65182472837051
"TMEM116"	"TMEM116"	-0.61745192755917
"GTF3C6"	"GTF3C6"	0.247769207982397
"FLJ37786"	"FLJ37786"	-0.335991555135577
"LOC100131225"	"LOC100131225"	-0.226998425127861
"NCRNA00099"	"NCRNA00099"	-0.0648311508624054
"ATP9A"	"ATP9A"	-0.501198836711538
"OR8D4"	"OR8D4"	-0.236371857472402
"INPP1"	"INPP1"	0.623268323658004
"C6orf103"	"C6orf103"	-0.332899818687628
"CRYBB3"	"CRYBB3"	-0.523518109585776
"CSN1S2A"	"CSN1S2A"	-0.045528645076721
"EMID2"	"EMID2"	-0.179290907861874
"LOC100131639"	"LOC100131639"	-0.275287919828088
"ITGAL"	"ITGAL"	-0.37573109331459
"IL12RB1"	"IL12RB1"	0.139696749106582
"CD6"	"CD6"	-0.401302718111349
"KCNAB3"	"KCNAB3"	-0.608754954453066
"TDH"	"TDH"	0.101113605585173
"MTNR1B"	"MTNR1B"	-0.33568899754346
"LOC100287124"	"LOC100287124"	-0.423171519884055
"CEL"	"CEL"	-0.49096316570595
"LCE3C"	"LCE3C"	-0.280437448139719
"LOC440180"	"LOC440180"	-0.34073418542326
"IMPG1"	"IMPG1"	1.39822860075212
"CSRP2"	"CSRP2"	1.97807916253545
"OR1G1"	"OR1G1"	-0.0608738416058393
"PRAMEF2"	"PRAMEF2"	-0.0437688109532409
"AQP6"	"AQP6"	-0.315739452997061
"LOC100289563"	"LOC100289563"	-0.254423784883756
"TMSL3"	"TMSL3"	0.456197499515521
"ZNF705G"	"ZNF705G"	-0.0525787512876294
"C3orf1"	"C3orf1"	0.977199596253792
"LOC644950"	"LOC644950"	-0.300111459817484
"C1orf168"	"C1orf168"	-0.348797767465102
"LOC100287439"	"LOC100287439"	-0.265939303125585
"LHX3"	"LHX3"	-0.427977534093023
"CALB1"	"CALB1"	2.35072823378965
"CHN1"	"CHN1"	2.14673478578095
"DKFZp434J0226"	"DKFZp434J0226"	-0.397107422807034
"CALM1"	"CALM1"	0.59569960596745
"RBM4"	"RBM4"	0.828402400416689
"ZNF735"	"ZNF735"	-0.316651892749777
"SLCO1B3"	"SLCO1B3"	2.80756437589539
"TDGF3"	"TDGF3"	-0.314698402108049
"DIRC3"	"DIRC3"	-0.693666935320149
"LOC644852"	"LOC644852"	-0.202717539282208
"HCG2P7"	"HCG2P7"	-0.954850513413017
"LOC730011"	"LOC730011"	-0.0619579133700234
"C3orf65"	"C3orf65"	-0.0437688109532408
"KCNA4"	"KCNA4"	-0.170375896719348
"LOC100287889"	"LOC100287889"	0.21552536091074
"GIMAP2"	"GIMAP2"	0.254600735884151
"GHRL"	"GHRL"	0.308077160907579
"MGST2"	"MGST2"	0.24382211636849
"TMPRSS7"	"TMPRSS7"	-0.320970131924862
"LOC728875"	"LOC728875"	1.2911944767597
"GABRA6"	"GABRA6"	-0.275510980920754
"LOC728276"	"LOC728276"	-0.142838261645392
"VTRNA1.3"	"VTRNA1.3"	-0.20478392366006
"LOC100287728"	"LOC100287728"	-0.3458645029549
"SNORD71"	"SNORD71"	-0.317392640075223
"LOC646698"	"LOC646698"	-0.333231559135793
"C15orf50"	"C15orf50"	-0.490322726809322
"ALDH8A1"	"ALDH8A1"	0.508284678119396
"C6orf114"	"C6orf114"	-0.875365632629982
"GTF2IRD2P"	"GTF2IRD2P"	0.0025268892599084
