"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"SMYD2"	"SMYD2"	-0.438288838618871	-0.310999147853071	-0.0753938868211007	0.396453536023241	0.121327888907013	-0.28247551530073	-0.222779520520302	1.97390946059951	"S01"	1.97390946059951	"IS08"
"SCGB1D2"	"SCGB1D2"	-0.143339387325088	-0.14502373579805	-0.127600745316756	-0.142327709725894	-0.138570945140369	-0.132667922928613	-0.148540883796386	1.92359351541373	"S01"	1.92359351541373	"IS08"
"F8"	"F8"	-0.345076213131976	-0.0772490308688135	0.0309503535356312	-0.0424261942363197	0.0324455052999731	0.0662119420491327	-0.299276928786606	1.91537319626577	"S01"	1.91537319626577	"IS08"
"RBP1"	"RBP1"	-0.517351985753353	-0.243438389228553	-0.146380570404722	0.455322834499522	0.113075984737881	-0.149805218718953	-0.246520946305747	1.90370093678112	"S01"	1.90370093678112	"IS08"
"NTS"	"NTS"	-0.115109258900552	-0.154305213831889	-0.135767156892363	-0.151436642854379	-0.147439446398947	-0.113023070363653	-0.144272897476943	1.86247013543685	"S01"	1.86247013543685	"IS08"
"PDE1A"	"PDE1A"	-0.22960123191665	-0.20785525888587	-0.182883759033609	-0.18075947575944	0.272485667009365	-0.150790741592509	-0.193628587784102	1.85737765410909	"S01"	1.85737765410909	"IS08"
"FXYD6"	"FXYD6"	-0.568790255341225	0.304195851051135	-0.242904376530093	-0.299781750839715	0.900301179538118	-0.352560539848103	-0.461280011238369	1.84080765317401	"S01"	1.84080765317401	"IS08"
"SNCA"	"SNCA"	-0.305923656415147	-0.359891773733511	-0.215570492654122	0.00660430897021689	-0.275232472998162	0.619936190335187	-0.0886849720495877	1.83848376500574	"S01"	1.83848376500574	"IS08"
"ART4"	"ART4"	-0.17332547432631	-0.0893971563234391	-0.138058554897415	-0.117059626898162	-0.106736881742711	-0.143541024586482	-0.16071489009885	1.833053718038	"S01"	1.833053718038	"IS08"
"SCNN1B"	"SCNN1B"	-0.301776930240215	0.0239367494003284	0.0563436380396405	-0.312620812067126	0.442992940259388	-0.240468098278044	-0.326267961502555	1.80999649439134	"S01"	1.80999649439134	"IS08"
"GPM6A"	"GPM6A"	-0.194613423673016	-0.203538051923299	-0.179085216518625	-0.199754230663687	-0.167966510127808	0.47329280261467	-0.189669802237584	1.7831732689808	"S01"	1.7831732689808	"IS08"
"C16orf62"	"C16orf62"	-0.530212732680994	-0.0104174074839967	-0.225790809272599	0.244939738657385	0.219727866879883	-0.073407052585965	-0.293554064611367	1.73992006741844	"S01"	1.73992006741844	"IS08"
"ADD3"	"ADD3"	-0.570818143295944	0.0209190619473708	-0.381844837123154	0.330796356115287	0.383029340501783	-0.27808529736442	-0.312585847996974	1.72938444698131	"S01"	1.72938444698131	"IS08"
"IL7"	"IL7"	-0.265016647340693	-0.0974229579341438	-0.0233725859383609	0.00685246481813119	-0.142127407635599	0.0566591020646154	-0.170779243209845	1.6473795225417	"S01"	1.6473795225417	"IS08"
"GYPC"	"GYPC"	-0.747847245548757	0.194398475055671	-0.725785675269374	0.754941102012667	0.534945120671183	-0.627433451908632	-0.411575425763159	1.64176437235561	"S01"	1.64176437235561	"IS08"
"PIEZO2"	"PIEZO2"	-0.241510318700485	-0.25511390531347	-0.224464804189004	0.288873116854754	-0.159264595189562	-0.233378568976293	-0.0745857105525458	1.62574736876092	"S01"	1.62574736876092	"IS08"
"PLSCR4"	"PLSCR4"	-0.381361509832194	0.00313671664955133	-0.0943523361706401	-0.392650120392551	0.312053474092566	0.578865196724717	-0.33596386714647	1.62538181134071	"S01"	1.62538181134071	"IS08"
"RADIL"	"RADIL"	-0.178985641034031	-0.0634848429435532	-0.142567034906967	-0.159021324760676	0.0553309713626281	-0.148228541708327	-0.165963241928887	1.61459806344293	"S01"	1.61459806344293	"IS08"
"STAB2"	"STAB2"	-0.109357135777722	-0.124899485372162	-0.109894199976757	-0.122577573947738	-0.119342117621817	-0.114258229578722	-0.127928575559038	1.61306173448349	"S01"	1.61306173448349	"IS08"
"DMTN"	"DMTN"	-0.369698811387211	-0.14177686579623	0.0786520266539308	0.101853783298598	0.0470543899768716	-0.00293324609972481	-0.191555003482422	1.59871599948534	"S01"	1.59871599948534	"IS08"
"ACKR2"	"ACKR2"	-0.129422495953315	-0.140962524896058	-0.124027443780073	-0.138341997709764	-0.0885590138012594	-0.128952721330907	-0.0789485806206066	1.59505863647139	"S01"	1.59505863647139	"IS08"
"FABP4"	"FABP4"	-0.300866824025165	-0.287455647619942	0.0469124583492248	-0.0884167042986237	0.611351907049704	-0.174376915013686	-0.284557518452596	1.5726079016901	"S01"	1.5726079016901	"IS08"
"ITIH3"	"ITIH3"	-0.125574557279555	-0.113681150118114	-0.100023623055312	-0.111567790239853	-0.108622939064593	-0.103995680288556	-0.116438170735368	1.54875287311452	"S01"	1.54875287311452	"IS08"
"FAM174B"	"FAM174B"	-0.312219416752746	-0.253172590107167	0.0278906527377953	0.471362080556342	-0.129846035524011	-0.29417543048727	-0.134708835682932	1.46884866274657	"S01"	1.46884866274657	"IS08"
"ACSM2A"	"ACSM2A"	-0.142864676651372	-0.129333689123223	0.0392792601191285	-0.126929344786308	-0.123579022714271	-0.0352779158829639	-0.0918173371178564	1.45877473531946	"S01"	1.45877473531946	"IS08"
"SLC38A4"	"SLC38A4"	-0.0996942541469021	-0.122888960873241	-0.10812521765722	-0.0665055504704717	-0.11742105084947	-0.112418998863824	-0.12586929137138	1.45108965329643	"S01"	1.45108965329643	"IS08"
"ARL6IP1"	"ARL6IP1"	-0.884841297360712	0.0084961289822465	0.394816445429942	0.395346086934741	0.682053193753961	0.174325781624573	-0.485925825495997	1.43619120275276	"S01"	1.43619120275276	"IS08"
"SLC24A1"	"SLC24A1"	-0.270412940767028	-0.266830700747336	-0.166156323661855	0.34318447949774	-0.164009064417604	-0.0589888078081259	-0.0921982317797272	1.43100587671982	"S01"	1.43100587671982	"IS08"
"P3H2"	"P3H2"	-0.227834804290184	-0.237785022310037	-0.127612890756299	0.110779908072325	-0.0132927870779498	-0.0847243809241229	-0.0791684273710233	1.42068176882643	"S01"	1.42068176882643	"IS08"
"OVOS2"	"OVOS2"	-0.251233434321518	-0.167557949066945	-0.109890967470728	0.0941636980114203	-0.0684617509676167	0.0896923543330592	-0.150787568171737	1.42024455715537	"S01"	1.42024455715537	"IS08"
"DHODH"	"DHODH"	-0.219191468451654	-0.116779649945705	-0.186682745576543	0.0998167210666644	0.00444318146470609	-0.191216524206262	-0.122298296817362	1.38813247085529	"S01"	1.38813247085529	"IS08"
"FLT4"	"FLT4"	-0.470244350215358	-0.20370675830994	-0.105609925050938	0.694587231448271	0.0699899962999808	-0.268536544264237	-0.254028312926077	1.38716645349799	"S01"	1.38716645349799	"IS08"
"BCHE"	"BCHE"	-0.247570331117081	0.0356483581543747	-0.234850431345402	-0.0254986172229655	0.0538333205519782	0.0362214450557942	-0.253779989971468	1.38523196881226	"S01"	1.38523196881226	"IS08"
"NR1H3"	"NR1H3"	-0.261659897780816	-0.168605301856985	-0.117174402612508	-0.187836609811398	0.536521095574252	0.0462083041425283	-0.283584593851632	1.35753162491741	"S01"	1.35753162491741	"IS08"
"FOXC2"	"FOXC2"	-0.0792724619996438	-0.14617783286171	0.0862827173227671	-0.109053461245732	-0.0356626531210848	-0.133723692589015	-0.149722970279536	1.34088753216596	"S01"	1.34088753216596	"IS08"
"AKR1C3"	"AKR1C3"	-0.408015382566972	-0.288394179381621	0.599627137043585	0.0118074314876891	-0.208369825174654	0.909282002874565	-0.235771565217051	1.33968455705029	"S01"	1.33968455705029	"IS08"
"MYH10"	"MYH10"	-0.315327460361738	-0.331275222671898	0.225535031142623	0.472595453993823	-0.107755980843581	-0.0211895093115298	-0.207981426266737	1.33256556258774	"S01"	1.33256556258774	"IS08"
"DPEP2"	"DPEP2"	-0.238264286569224	0.194432171883507	-0.210527643982885	-0.206823839974584	0.0489236429629384	0.0835035146285941	-0.257301574113128	1.31590463193991	"S01"	1.31590463193991	"IS08"
"GGA1"	"GGA1"	-0.558102649432069	-0.0753024974836137	-0.0388773775922315	0.382853641349652	0.195122330016709	0.0851424244552283	-0.252036854788258	1.31197791429733	"S01"	1.31197791429733	"IS08"
"RAB6B"	"RAB6B"	-0.185622140663051	-0.122427447358282	0.0061609104562085	-0.110971223584181	0.117865936481146	-0.0858611647303952	-0.134913856639446	1.30745047273814	"S01"	1.30745047273814	"IS08"
"RAB3IL1"	"RAB3IL1"	-0.237790611043093	-0.227206345651581	-0.2327209114826	-0.113312558351879	0.381505562076418	0.207301944452593	-0.237073490943676	1.30011163927697	"S01"	1.30011163927697	"IS08"
"LRCOL1"	"LRCOL1"	-0.0945392004437736	-0.167395967211618	-0.0291543418313754	-0.0886295691524518	-0.027237137272021	0.0391090219872569	-0.171455691557899	1.29890564466391	"S01"	1.29890564466391	"IS08"
"SRPX"	"SRPX"	-0.414238428300002	-0.132996564969117	-0.112312067129541	0.0626500099045392	0.459358723428418	0.338334803446934	-0.384340965554284	1.2605767837686	"S01"	1.2605767837686	"IS08"
"SCN3A"	"SCN3A"	-0.0912830955083087	-0.109815024314445	0.126358326307653	-0.107773536643223	-0.104928835449775	-0.100458942820507	-0.112478282786097	1.25595651865126	"S01"	1.25595651865126	"IS08"
"PHF24"	"PHF24"	-0.101570002009415	-0.0919501123163368	-0.0809033279894435	-0.0902407376489533	-0.0878588177260925	-0.0841160955269305	-0.0941801069561833	1.25269669144945	"S01"	1.25269669144945	"IS08"
"TSTA3"	"TSTA3"	-0.600394830757397	-0.173282796898328	-0.0553419936336651	0.64196994809904	0.00216314756425402	0.149861087627391	-0.190237423268513	1.24826884286754	"S01"	1.24826884286754	"IS08"
"LYNX1"	"LYNX1"	-0.183900786013282	-0.0962344698779846	0.00880063411422504	-0.173000381448226	0.274302333845374	-0.0330543217703494	-0.213385658748197	1.22418038489125	"S01"	1.22418038489125	"IS08"
"KCNIP1"	"KCNIP1"	-0.0989554633696307	-0.0895832016455931	-0.0788207753367823	-0.0879178284159306	-0.0855972220851934	-0.0819508422274126	-0.0917557934397465	1.22045071489211	"S01"	1.22045071489211	"IS08"
"SDPR"	"SDPR"	-0.633256096087951	1.04428896728688	-0.382188062319614	-0.551463495713163	1.01434585891142	0.0948075299693112	-0.857218913933232	1.22028845339458	"S01"	1.22028845339458	"IS08"
"LY96"	"LY96"	-0.630913633580421	-0.346422116525458	-0.0940863033460096	0.552192917842362	-0.124603334319204	0.800487531960602	-0.12114203856535	1.20379955650577	"S01"	1.20379955650577	"IS08"
"FCGRT"	"FCGRT"	-0.999886561673985	-0.239312242764208	0.0219627153262132	0.770760274272226	0.504522985036223	0.75208814821988	-0.392839934632234	1.201656380616	"S01"	1.201656380616	"IS08"
"APOD"	"APOD"	-0.257688553873765	-0.183670960161632	-0.268008846312521	0.0513943790246968	-0.0424502775462474	0.497840496421285	-0.180710259656912	1.20088994893152	"S01"	1.20088994893152	"IS08"
"LIMS1"	"LIMS1"	-0.906254943822156	-0.326610460337551	0.411063709773795	0.750776919047591	0.541736635799157	0.379642277589471	-0.36041559420171	1.20028801749239	"S01"	1.20028801749239	"IS08"
"PEPD"	"PEPD"	-0.70311733380531	-0.0631054654961625	0.503538380819778	0.393484927102778	0.516653465719156	0.0695259386849384	-0.408260877324066	1.19358433408736	"S01"	1.19358433408736	"IS08"
"LAYN"	"LAYN"	-0.547804801271053	0.217136533663825	-0.503491974943972	0.37387877909805	0.257030680371726	0.0729536125251405	-0.387098312542307	1.1871097406545	"S01"	1.1871097406545	"IS08"
"CHST15"	"CHST15"	-0.364169290971357	-0.20880986818275	-0.277111720976209	0.449293808942844	0.00539480039565527	0.055050001870827	-0.162263450096496	1.18136518905363	"S01"	1.18136518905363	"IS08"
"KCNG2"	"KCNG2"	-0.0957290193420222	-0.0866623403198891	-0.0762508230453468	-0.0850512666036402	-0.082806323669155	-0.0792788340688083	-0.0887640947334676	1.18065790521827	"S01"	1.18065790521827	"IS08"
"DLK2"	"DLK2"	-0.107100104317891	-0.0969564480289038	-0.085308208092098	-0.0268616567384233	-0.0926423979280702	-0.0886958986661524	-0.0993078574394674	1.18008025390211	"S01"	1.18008025390211	"IS08"
"CTB-50L17.14"	"CTB-50L17.14"	-0.0958783458965274	-0.0993445114033695	-0.121895930207776	-0.0501963881732064	-0.0320746189301263	-0.0540890666770979	-0.141899870249958	1.17999454873152	"S01"	1.17999454873152	"IS08"
"PCBD1"	"PCBD1"	-0.624753541154102	-0.237738886232103	0.252288271618614	0.35565319322729	0.514034338913145	0.373843408752893	-0.388180656103694	1.17327156883788	"S01"	1.17327156883788	"IS08"
"KLHL4"	"KLHL4"	-0.235304074261214	0.154153382408717	-0.234958336984039	-0.0698862032386932	0.126677565395794	-0.130516155464038	-0.217815951875392	1.15661661773504	"S01"	1.15661661773504	"IS08"
"ASGR1"	"ASGR1"	-0.386986844416961	-0.229751323641724	-0.271652831011628	0.209364388636676	-0.0806078645507697	0.582537923171152	-0.0996131731640539	1.14416104970104	"S01"	1.14416104970104	"IS08"
"CD9"	"CD9"	-0.928754787981348	-0.202253997397551	0.817458993576414	0.853594007753992	0.250526021366055	-0.397516193303408	-0.0276420588209631	1.14108845661194	"S01"	1.14108845661194	"IS08"
"SEPP1"	"SEPP1"	-0.689764168588242	0.658565609232108	-0.297254030465456	-0.394425394822505	1.06475458032794	0.38221370265492	-0.731074927535206	1.13311720753132	"S01"	1.13311720753132	"IS08"
"CRTAC1"	"CRTAC1"	-0.177081342411518	-0.111857362544579	-0.142301012459555	-0.148288993114814	-0.199413770743002	0.450218818719916	-0.0494215261143519	1.12651379030992	"S01"	1.12651379030992	"IS08"
"GJC2"	"GJC2"	-0.255194354743981	-0.15868545708462	0.12628699703959	-0.0156720328327091	-0.159039991124649	0.0121216680874075	0.104380134370619	1.10273957687305	"S01"	1.10273957687305	"IS08"
"LRRC1"	"LRRC1"	-0.222813468528674	-0.290313532702377	-0.23345955212607	0.0392647031140003	-0.159466676590194	0.899791331479419	-0.197129792172455	1.09365932509716	"S01"	1.09365932509716	"IS08"
"CLEC4M"	"CLEC4M"	-0.0670658569090832	-0.0702279519388277	-0.087941039637727	-0.0980907026168295	-0.0574738353712314	-0.0914332830890446	-0.102372754307459	1.0934568844828	"S01"	1.0934568844828	"IS08"
"PLAC9"	"PLAC9"	-0.381203259540463	-0.0474085112443889	0.316974791676351	-0.467983639020218	0.903986681199083	0.196716244074786	-0.353532306763578	1.08778041093486	"S01"	1.08778041093486	"IS08"
"PDE2A"	"PDE2A"	-0.471097162847782	0.169381799695829	-0.461455068142107	0.146828432860857	0.217695300951031	0.399404938987797	-0.351137908047648	1.08050792384569	"S01"	1.08050792384569	"IS08"
"KCTD17"	"KCTD17"	-0.354834064606304	-0.220380785378856	0.0729153520679603	0.403652306211062	0.066685921310691	0.00447619427046504	-0.196301134530572	1.07969262217181	"S01"	1.07969262217181	"IS08"
"LOX"	"LOX"	-0.416046288389054	-0.114903477887104	-0.106814925777265	0.401182855790111	0.263399590062136	-0.122987902613321	-0.239495278041393	1.07058983466012	"S01"	1.07058983466012	"IS08"
"NMNAT2"	"NMNAT2"	-0.166524020861406	-0.115997893992904	-0.132641008283356	0.156249992300688	-0.0995764386010359	0.0286045779915819	-0.154408287734869	1.06702570690699	"S01"	1.06702570690699	"IS08"
"THEM6"	"THEM6"	-0.368776928669675	0.0276269177465235	0.400852642721277	0.16793333221715	0.143693803368893	-0.115242799754549	-0.286207878967081	1.06630748430786	"S01"	1.06630748430786	"IS08"
"FZD9"	"FZD9"	-0.0758284759047339	-0.106281821395836	-0.0935132414642532	-0.104306016815279	-0.101552841409144	0.00845450119030134	-0.0571201371642309	1.06203359450977	"S01"	1.06203359450977	"IS08"
"CTSD"	"CTSD"	-0.931749571748763	-0.13911044256232	0.300478998092531	0.792739624030346	0.614806131477581	0.0675994553366221	-0.345406731776194	1.05631928674952	"S01"	1.05631928674952	"IS08"
"SGCE"	"SGCE"	-0.319428754437883	-0.281653191717439	0.243002313160569	0.221341282762789	0.580835970665013	-0.223625064569541	-0.32174226708478	1.05495014878692	"S01"	1.05495014878692	"IS08"
"MGAT4C"	"MGAT4C"	-0.0669963456826877	-0.0931892715393758	-0.0819936160002702	-0.0914568606044842	-0.025968442552918	-0.0852496801735662	-0.0954493185451812	1.04714576529741	"S01"	1.04714576529741	"IS08"
"SNCG"	"SNCG"	-0.770657531118221	0.101355011776573	-0.104145438976965	0.176905919821416	0.446939067987813	0.660873164148919	-0.311810277988835	1.04269878261439	"S01"	1.04269878261439	"IS08"
"PGM5"	"PGM5"	-0.420151449287239	0.158792391389877	-0.191648036577563	-0.249531710867657	0.695513039377233	0.156886062308541	-0.351686682732431	1.03996200993667	"S01"	1.03996200993667	"IS08"
"CRACR2B"	"CRACR2B"	-0.464880568912603	0.268686358235708	-0.126703487441423	-0.142502360264296	0.551603866725328	0.297303070827111	-0.466452073602165	1.03502409603523	"S01"	1.03502409603523	"IS08"
"PPP1R2"	"PPP1R2"	-0.813080538132602	0.171450419325608	0.0715498948132222	0.368840484286146	0.7443629710368	0.063703799419754	-0.443824970092179	1.03471931775097	"S01"	1.03471931775097	"IS08"
"SEMA6A"	"SEMA6A"	-0.42819101042192	-0.109434331616233	-0.209407989980469	-0.0963059100029012	0.363895540843077	0.913442058786531	-0.34928720659861	1.0236143175682	"S01"	1.0236143175682	"IS08"
"TSHZ2"	"TSHZ2"	-0.556732515174288	-0.614203053324605	0.383943794794995	0.526438877457989	-0.439137580084666	0.882379872090134	0.180244474813926	1.02145903886044	"S01"	1.02145903886044	"IS08"
"FBXO17"	"FBXO17"	-0.271340019659553	-0.0421481819416972	-0.00545429302365764	-0.0883239110197892	0.485820992938926	-0.0763396659202791	-0.26632788389253	1.01888111984709	"S01"	1.01888111984709	"IS08"
"TSPAN11"	"TSPAN11"	-0.16518669713892	0.193363137536289	-0.102602172922678	-0.215400670600391	0.11515546561721	-0.0534869624745021	-0.224803771823043	1.007782479823	"S01"	1.007782479823	"IS08"
"PALM"	"PALM"	-0.45437969501337	0.0239914306781338	0.0529022837592951	-0.271625213820375	0.547759019621852	0.145562343446953	-0.108885579760093	1.00472186957622	"S01"	1.00472186957622	"IS08"
"ROGDI"	"ROGDI"	-0.348834071165842	-0.170166004587857	0.010891427411897	0.201349833657769	0.269770144001306	-0.0280179686608274	-0.159763319457711	0.996566307701841	"S01"	0.996566307701841	"IS08"
"FLRT2"	"FLRT2"	-0.22587423610061	-0.260140239092526	-0.245430034162314	0.185795060825535	-0.156231944442328	0.41285836545017	-0.0610165719220493	0.98939899763015	"S01"	0.98939899763015	"IS08"
"SNX2"	"SNX2"	-0.574209290573184	-0.0190580840211369	0.0486848377148251	0.231009387613262	0.564237899151508	0.21230748874736	-0.369530470071676	0.9767021652205	"S01"	0.9767021652205	"IS08"
"SLC22A23"	"SLC22A23"	-0.220270343455775	-0.182240961059755	-0.118505631383954	0.367897105845164	-0.157770529193671	-0.0725115285710433	-0.0779993198945467	0.972744506106543	"S01"	0.972744506106543	"IS08"
"FOXP2"	"FOXP2"	-0.170982453353747	-0.0829818027262618	-0.136192273608853	-0.151910824164793	0.411163341389212	-0.141600631044584	-0.158542339528495	0.961007284489124	"S01"	0.961007284489124	"IS08"
"MAP4K2"	"MAP4K2"	-0.362523401203424	0.314008274124911	0.298546213413439	-0.0562418856441253	0.401666886991652	-0.258239869102138	-0.405476505943872	0.946385918333562	"S01"	0.946385918333562	"IS08"
"HEBP1"	"HEBP1"	-0.788218351556707	-0.0204617058470366	0.113919679526154	0.606722706817365	0.532329300869249	0.241436798193385	-0.410252689490608	0.946320539864447	"S01"	0.946320539864447	"IS08"
"NTAN1"	"NTAN1"	-0.756113463326583	-0.151236243787135	0.0933939991161513	0.770633874673377	0.381468021392683	0.17558707572503	-0.322690600434338	0.946038108736423	"S01"	0.946038108736423	"IS08"
"GRAP"	"GRAP"	-0.403194129775534	-0.224353411183906	-0.0442486794955785	0.632261001885074	-0.122014786455018	-0.142661469021185	-0.0284595229503715	0.938787124577657	"S01"	0.938787124577657	"IS08"
"ENOSF1"	"ENOSF1"	-0.421440712298329	-0.238757335007049	0.014533022825248	0.544785370762715	0.0897418562852555	-0.00818070106129544	-0.150830946491232	0.936482026938576	"S01"	0.936482026938576	"IS08"
"SCN9A"	"SCN9A"	-0.148673829083092	-0.122278889788484	0.355606016800863	0.0426038267016048	-0.105102131483348	0.0564165147694311	-0.162345877108151	0.933543322069911	"S01"	0.933543322069911	"IS08"
"SCG3"	"SCG3"	-0.0813649235392103	-0.0373060979282375	-0.064809421735746	-0.0722893627416532	-0.0703812724732083	-0.0673830810826529	-0.0754450826996558	0.921486167358872	"S01"	0.921486167358872	"IS08"
"SYT17"	"SYT17"	-0.128691586768968	-0.0598864559873883	0.0173243381139198	0.043208916262915	0.0242200139648497	-0.132090260276529	-0.147894107100237	0.918562883641137	"S01"	0.918562883641137	"IS08"
"PRKAR1B"	"PRKAR1B"	-0.362877171060357	-0.176317151711471	-0.165927307797731	0.389454077903012	0.291250435260887	0.148783811859759	-0.314897087775424	0.915394229265926	"S01"	0.915394229265926	"IS08"
"TTN"	"TTN"	-0.162042764084377	-0.00778604045881136	-0.147659993823683	-0.09466349369778	0.0853640694203515	0.0837732857828717	-0.142848119586938	0.914340786104128	"S01"	0.914340786104128	"IS08"
