"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.34.5240.01A.01R.1443.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.94.8490.01A.11R.2326.07"	"TCGA.63.7023.01A.11R.1949.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.51.4080.01A.01R.1100.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.58.A46N.01A.11R.A24H.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.70.6723.01A.11R.1820.07"	"TCGA.77.8128.01A.11R.2247.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.NC.A5HM.01A.12R.A26W.07"	"TCGA.63.5131.01A.01R.1443.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2781.01A.01R.0851.07"	"TCGA.63.A5MI.01A.12R.A27Q.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.NC.A5HD.01A.11R.A26W.07"	"TCGA.43.A56V.01A.11R.A26W.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.63.A5MU.01A.11R.A26W.07"	"TCGA.33.6738.01A.11R.1949.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.56.5898.01A.11R.1635.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.51.4079.01A.01R.1100.07"	"TCGA.56.7822.01A.11R.2125.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NJ.A7XG.01A.12R.A39D.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.95.7948.01A.11R.2187.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.78.7147.01A.11R.2039.07"	"TCGA.97.7937.01A.11R.2170.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.38.4628.01A.01R.1206.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"
"SOX2"	1.64019556121524	1.47110350018461	1.54551013306234	1.4204558562162	1.41800490390879	1.51283627029861	1.39584529472893	1.41866080594514	1.54141030210454	1.6815620045802	1.63241327868691	1.52264666341698	1.45065994293405	1.35442556494074	1.57460443011609	1.53175234119838	1.65472242803587	1.45414640000919	1.46294525916362	1.41997682144714	1.4264816579599	1.59107521163551	1.59737351660063	1.47022455663198	1.32012312056978	1.34070495293504	1.27511429434674	1.3168621332259	0.648297379332777	0.887882828651215	0.84240629630465	1.39452931785601	0.955232381847764	1.36845388882318	1.25545267527262	1.03645711176822	1.32644124934228	1.39883528352192	1.34994930575704	0.579306741111652	0.405148909802821	0.10564910989036	1.23697481226967	1.15917900761621	1.37465991052395	0.493111432606547	1.39323097850417	0.127700513861418	0.558609267183536	0.277150776237436	0.833768665171642	0.378534950476875	1.42850719271762	0.332470897238862	1.45373034620209	0.812330462648827	1.04569928516312	1.36090273280189	-0.643010915692621	1.35181091793705	0.0184849002969457	-0.736537544816156	-0.895287735652935	-1.20339682502912	-1.00803209003891	-1.05682011220235	-0.563990800512348	-1.28245346224476	-1.04738156774759	-1.12901397740146	-0.964198459384441	-1.16905889330202	-0.999199815023517	-1.23029156861408	-0.0560463143251215	-1.33119307797731	-0.922808465984226	-1.00786642321479	-0.523948755840447	-0.814057604654008	-0.40070277583942	-0.957229135127566	-1.298850074452	-0.88904575875768	-0.486734389754025	-0.409337634303824	-1.16361231837396	-0.47091128674034	-0.254086699196928	0.185677820244726	-1.03102577101297	-1.16132733944487	-0.513299133978755	-1.01690027210284	-1.24232898242157	-0.543049971521587	-1.2354730839322	0.172700589856267	-1.04727202810573	-1.3020963270917	-1.28562254398166	0.645362380024591	-1.10835524555055	-0.442295065370879	-0.835987553304074	-0.0954727595500727	-0.941366992529285	-1.31696792554748	-1.34923053306568	-0.469328462525098	-1.21141304367228	-0.590076927140137	-0.431725215922419	-0.778400692977597	-0.775346338094791	-0.249101603917016	-0.00555314271760152	-1.25013222292774	-0.592335536132407	-0.693603046454278	-1.07971039674098	0.333529653972596	0.177259650565838	-0.846688341566418	-0.793941053303466	0.357906626544578	0.0884023213762443	0.536628456009625	-0.0544855480262807	-0.640905543133593	1.33817752819087	0.265362547689013	-1.34097694863921	-0.961113986216853	-1.34284473421121	-1.35993812300838	-0.680916130370508	-0.325455468234071	-0.873087078827138	-0.111288678735382	-1.21804799745737	-1.20957894135492	-0.0379046147418254	-1.21831217683185	-1.12075301737552	-1.29770688931729	-1.34438177461315	-1.27095684323748	-0.707513739358114	-1.33761381977038	-1.14097092656582	-0.466729972677771	-0.112449666944728
"PRKX"	1.45979359719628	1.62263706147609	1.13663527566242	1.4124057648648	1.41090833981929	1.62743529515013	1.54192854794603	1.28836347587148	1.50790942584512	1.63275358444174	1.43283241674389	1.69225772925453	1.6749626681314	1.49705831480746	1.35248236937121	1.54619921765636	1.73618272025366	0.0392749028882804	1.70733460990974	1.48779924149121	1.65789773158567	1.59947781967826	1.28684277782649	1.71377697285139	1.26278859238154	-0.837103717100497	0.754762184318169	1.27952305055981	-0.191594858121532	0.466610461484366	1.08170765972667	0.582233020760881	1.1721278448513	1.25289948058405	0.823174051491818	1.72782521507667	1.31535313225502	1.3931902731154	0.189952354239402	0.392262576931252	-0.00974462553582078	0.535956975072216	1.36965293133125	-0.382032948864026	1.26557590725933	1.33842769764965	1.53874129798214	0.3444152791263	0.744336362921202	0.565225102939372	-0.287976411152579	0.0236980969580624	1.35494598179437	0.646308101367562	0.108974562961554	1.23347846268045	1.18517334764849	1.49868225568318	-0.0994187030297548	1.25786281446203	0.942701733021035	-1.43254861556216	-0.618494456426927	-1.22660467095306	-1.2449005521908	-0.1967759812499	-0.135100047897577	-1.24629417671736	-0.96686712251727	-1.15419063534007	-0.599372221793649	-0.584305753346115	-1.25333572696671	-0.482106883941082	-0.0475913567406726	-0.325301432034573	-0.673444499416036	-0.42372609179173	-0.303488813671868	-0.158153280796524	-1.1234849066927	-1.21337888767844	-1.19426534377453	-0.0901024202429765	-0.602641715331781	-0.0500871323744874	-0.156933048373273	-0.866233052392688	-1.03583948333313	0.132049296229459	-0.223616385980418	0.689825583488184	-0.489751639679331	-0.282050386714044	-0.120616292530473	-1.27237808326392	-1.22033615927955	-0.220769436366538	-0.889899109180638	-1.40788765769662	-1.52690442452527	-1.24975354972992	-1.4019647212035	-1.20808763618872	0.527639599641298	-1.17131874976891	-0.368900321118341	-0.700163779518329	-1.21241831184454	-1.05208575933972	-1.1435911886209	-1.27017136261897	-1.12659859186809	0.0754314091670898	-0.94499651973183	-0.44824712533419	-1.45244798562378	-1.29195486660217	-1.54969484147381	-0.302463491151839	-0.308051724319336	-0.745583223023609	-1.21144414097529	-0.084071745755407	-1.43610371511989	-0.518473495166323	0.216035291115132	0.416659058897819	-0.8606911226372	-0.803518146235602	1.57552729254274	1.02937016923973	0.116912077772399	-0.428260761751396	-0.559236843646015	-0.470203897602017	-1.18463582152655	-0.723647408130693	-0.118295877740828	-0.0775967087336125	0.0552654608364941	-0.670612788380388	-0.224966253803517	0.339223664189249	-0.566529363883997	-1.17723159650569	-1.18934436214658	-1.22794290743994	-1.34931964841879	-1.33201928217641	-1.161287546119	-0.947159940445418	0.250608800998275
"ABCC5"	1.61318264929311	1.44568967952993	1.60490341365519	1.46730618786053	0.866214834382947	1.26365985378267	1.46760399292247	1.44167038748384	1.51287748328167	1.53349479644395	1.61790820862868	1.44795521222452	1.34621000802629	1.00671428686321	1.70493665710841	1.55657179697406	1.38831092410879	1.57497557913523	1.32934533483418	1.63811477171687	1.65728910065804	1.68886757827694	1.36946139832315	1.39469564621627	1.29265866758779	0.593242778468544	1.59415641002625	1.59035711364008	1.03394156875486	0.836217837124629	1.52138198317921	1.51192496397342	1.14000562649059	0.941309694345902	1.33105453060186	1.55743941838111	1.55009902331565	1.57425733260703	1.40524698699407	0.969965758771567	1.08127519717794	0.0150952311609172	1.46776811591352	0.906548321741751	0.675496722571292	0.736459706395637	1.46362754900529	0.446817640748834	0.887652159075896	0.63587955476091	0.780341826797233	0.663815617463372	1.72919846646301	0.726674191288076	1.19326128794278	1.09367121533405	1.37100710541982	1.18996406127921	0.0631240160891045	0.873934825331911	1.33711686412285	-1.19587518528021	-1.13134596884536	-1.29922203891808	-0.833943832398296	-0.904780391346212	-1.12963921514007	-0.97381926329883	-0.748444804803681	-1.20848717652598	-1.24664457689938	-1.23462811438984	-1.32784323976436	-1.30352748447577	-0.153620832361023	-1.21562474221862	-1.13691769039491	-0.880387087727417	-0.83863371937597	-0.21980427162507	-0.601376714666252	-1.25502764099606	-1.30297045682169	-0.465616185264178	-1.13807387449158	-0.565835284098156	-1.18922169312153	-0.808783865282978	-0.541975366887736	0.0501678894504677	-0.649879715486705	-0.169532839552557	-0.678852338849712	-1.07324680744979	-1.05193459166232	-0.297621872432184	-0.0473197014935403	0.479268921936081	-0.506892806074188	-0.468318821558494	-1.21425870251042	0.512196870555197	-1.17911335376572	0.62543171598647	-0.154059101208447	-0.847929329409143	-0.945069119498557	-1.18564332478074	-1.00028760190056	-0.979920117430544	-0.655634821324229	-0.993620460669902	-0.746185790226178	-1.12104457752122	-1.07257516066811	-0.512429769912652	-0.413079561161356	-0.712242762168408	-1.11655092546987	-0.632424930011687	-0.236516924734119	-0.457076609550246	0.325858314043351	-0.264903062654394	-1.10417904964306	-0.698464349394233	0.526281024569373	0.583432445382388	-0.00244337911229961	-0.933783594905874	1.42292606182411	-0.340038623851423	-0.520608627873538	-0.416962331984663	-0.113436253620263	-1.32087635962825	-0.987646723646829	-0.86329324626105	-0.859061928894941	0.0640165998102366	-0.135787973708001	-0.399170493007854	-1.02173977471882	-0.34736646128798	-0.735065223610206	-1.41075884206617	-1.1785917167791	-0.675260758543331	-0.301051897186936	-0.784571294650521	-0.711447919201857	-0.610388146860508	-0.954489845062279
"ADAM23"	1.41134256356822	1.40388878935833	1.57546496845464	1.44872352672367	1.39395375281822	1.47360151455875	0.990308700849286	1.49021071489635	1.520719485569	1.43017701813716	1.54534939917806	1.47120377703409	1.45153962243444	1.42295353228643	1.41305971719128	1.62967011224365	1.54704116094661	1.37447509955719	1.45989892074725	1.53395637700922	1.48350994108075	1.44049183762187	1.4869301952935	1.17185380610945	1.39582916475956	-0.848855969873304	0.482350848794488	0.443091550593749	0.94482282106571	0.637614787676307	0.568944246757658	1.13550477831387	0.857872688630765	1.10617108155872	0.766654397182269	0.719634495678988	1.38694527618189	1.38605096305828	-0.952247453323799	0.719031953674031	0.519061729019429	-0.107395139725305	1.42313577225491	1.02416104748846	0.892710967062229	1.39821847328122	1.39505677910879	1.37010726441861	1.22913684784846	0.780670717022851	-0.015374483620383	0.532599893911641	1.30473017120078	0.6324588118903	0.67581454134745	1.47333949592905	1.44765479773719	1.3687182746764	0.721507834646886	1.381811829493	1.26186633035167	-0.952247453323799	-0.466836858290837	-0.952247453323799	-0.0593615112420803	-0.705387416241049	-0.0801822227163496	-0.952247453323799	0.279634145512053	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	0.0583008183713056	-0.952247453323799	-0.952247453323799	-0.934470126755883	-0.952247453323799	0.246983397781356	-0.952247453323799	-0.232492694891347	-0.831223112088263	0.165157413257357	-0.254287827199734	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.353843594257292	-0.905984367776958	-0.952247453323799	-0.952247453323799	0.156594798578301	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	0.0149360464806001	-0.952247453323799	-0.952247453323799	0.564733237072525	0.371247986188188	-0.952247453323799	-0.431008129839519	0.905795180423993	0.616515526710116	0.322569963026703	-0.557385742078536	-0.143252262429503	-0.952247453323799	-0.952247453323799	-0.216452985017526	-0.360657952802839	-0.952247453323799	-0.415072087308317	-0.952247453323799	-0.952247453323799	-0.952247453323799	0.333704830337656	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.952247453323799	-0.178239151901068	-0.952247453323799
"NTRK2"	1.32919016604796	1.3630713510348	1.54643446618942	1.42045256473249	1.48870718301296	1.42069596142361	1.35276810434024	1.0844579970775	1.37239207112462	1.43667274187341	1.51532371506617	1.43512464574018	1.3101187315454	1.34046956010387	1.50114688012209	1.42591969137259	1.47376402144039	1.39245027775747	1.32864121734561	1.512886288508	1.53579895452001	1.47152024372436	1.36641759610969	0.891775130331569	1.32667611374132	0.83678766478066	1.40803447744058	1.23818391239436	1.05227080431246	0.595603290862421	1.35278181281824	1.44675496559877	1.02198778263483	0.190625193742876	1.15683698334007	0.963613727313372	1.11098285357067	1.39347529181078	1.31422873970515	0.633549760883437	-0.0572847283606163	-0.375543900480428	1.38532983513091	0.175425116719435	1.19002612376869	-1.01677200800887	1.41980208540833	-1.01677200800887	0.912939846526396	1.15921420123932	0.590350284033048	1.32164660319855	1.34668384063956	0.312260535821747	1.24958542961114	0.80267965599314	1.35504864825545	1.36459619662299	-1.01677200800887	1.46923778859818	0.723576611069317	0.162941952221591	-0.048884224518239	0.554022483735499	0.447485433689016	-0.980234818264062	-1.01677200800887	0.797937644015877	0.558481626342696	0.755306378526543	0.0818551201663475	0.542240066024321	0.246878949035278	1.03607056026206	-0.176145374192635	0.349104922416621	-0.746689390022388	-0.317607304480826	0.0138555596067972	-1.01677200800887	0.750828912901404	0.411647204946447	-0.276877283873584	-0.145310898953924	0.902574398047655	0.428999013751621	-1.01677200800887	-0.55653323216928	0.0499255724516712	-0.145113509619414	-0.620033307732874	0.194851678474809	-1.01677200800887	0.289931956826839	-1.01677200800887	-1.01677200800887	-1.01677200800887	-0.392993261714251	-1.01677200800887	-1.01677200800887	-0.879898842680512	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	0.475312080939852	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-0.478452196614406	-0.935006185269163	-1.01677200800887	-0.624306805507855	1.00317503534184	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01369541881443	-1.01677200800887	-0.678863374751204	-0.272343176243384	-1.01677200800887	0.756562088878934	0.402278939425709	-1.01677200800887	0.75566717978147	1.35402935770958	1.06663261284325	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-0.177451280609253	-1.01677200800887	-1.01677200800887	-0.146292869722533	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887	-1.01677200800887
"RAPGEFL1"	1.72966825011158	0.357233139388791	1.44257014412491	1.58707350055974	1.03314483753822	0.638255216809266	1.50068692494986	1.67745238564055	1.61915645350369	1.40900096959087	1.5054154434064	1.47120729282403	1.62556024377046	1.40989302149176	1.78290807716896	1.54381830776673	1.39139095834769	1.51313519282345	1.46555570704412	1.55396164699677	1.49024574045246	1.65843662513833	0.552920297493902	0.449665755485275	1.44544823819162	0.457608792057938	0.865672927111272	1.54528550364292	0.198229571143696	0.424381410489043	1.47589128071954	0.0945938014529953	1.26880329018129	1.21667473157045	1.59687519517938	1.41206505501297	1.25529912834547	1.67469385859873	-0.462584316151578	1.15407741743868	1.69972183959855	0.944687829319458	1.50085131580577	0.233641319285971	1.70266588762598	0.740479628122837	0.70941175524382	0.159627855602564	0.335581355706598	0.966860277622581	1.08256263377582	-0.183556913030576	1.39733938555114	0.144862689424361	1.37328554945957	1.55028972878238	1.48072776387255	1.39845497990148	0.862685404199992	1.38437840113369	1.48601212231274	-1.13403290565693	-0.642276373222605	-1.39528463211415	-1.05968390131019	-0.944892055144254	-1.35930851930375	-0.862353880544184	-0.764480792185989	-1.24808298055171	-1.101432670941	-1.2812644534008	-1.33910943741316	-1.1855331583672	-0.69764847194679	-1.1797529978256	-1.04088883356489	-0.833576572549867	-0.866075201809073	-0.764834378068721	-0.618479566777283	-1.30713126508128	-1.36871721025856	-1.07806505807606	-1.06991103489984	-0.929005657602636	0.611198750680633	0.872561347677533	-0.0344673136839696	-0.123870743196941	0.332661480909673	-0.400662768218381	-1.29668584400336	-0.0609257868492592	-0.50742778278336	-0.311745517776727	-0.407090436615015	-0.352309778463416	-0.617719895617529	-0.702289497581145	-1.3400564633146	0.041399143965441	-0.884507113559994	-0.991578581366924	-0.223910577388835	-1.26379158253091	-0.211469832921925	-0.199087636258468	-0.174553973696749	-1.18918290768455	-0.546867061978407	-0.0295880456266266	-0.919265384750139	0.295705767295577	-1.09203666756243	-0.571377457917766	-0.371825328001922	-0.645563986528656	-1.36642893167443	-1.11342286782625	-0.296333036430887	-1.07365381758419	0.196019246043221	-0.654306568942582	-0.830197145812758	-0.616241112085674	-0.521515862991848	0.683747513948138	-0.97271455500502	-1.20075806806748	1.00257761073064	-0.538073059082986	0.635363391345864	0.00974206594556397	-0.244469222532308	-0.93899688858773	-0.454431678338018	-0.865572026782425	-1.01636603938888	0.121719757376525	-0.497494018698079	-0.478391559589222	-1.32651245536405	-0.518838345693493	-0.787349778044522	-1.36083082235328	-0.633988542599715	-0.159763431175461	-0.958528958819953	-0.102274665912601	-0.710959348022492	-0.475609821018295	-0.579706420082438
"PLD1"	1.4057740164139	1.40991550775631	1.60923972261716	1.38449603209729	0.40928459325713	1.52684310063477	1.46598280198734	0.313505508449692	1.39197036462465	1.7385431647269	1.73175399956719	1.36158257954583	1.60731176580158	1.4002445350863	1.5999106431815	1.33310647978375	0.318424291191941	1.67897588554262	1.39347884696936	1.1152033966074	1.4434843607524	1.43552365063045	1.48609927275552	1.39581944656201	1.34803476032951	-0.0175466467306146	0.7301508148198	1.35180697741461	0.734272548551088	0.466267978518189	0.624003312788318	1.55112506466231	0.697981005964663	0.72768809799097	1.42641178001347	0.840814981144272	0.960379786265454	0.559266576118029	0.688111502343345	0.88608347159693	0.25301185151591	0.0985515868113069	0.437073524105848	1.25325153461279	0.63615968863264	1.47478435224336	1.42434977858225	0.625098233033025	0.414607714903053	0.54720040403459	1.34092488092605	0.587222981266722	1.42434586639654	1.3411846888889	1.4273842702062	0.763527437337837	1.38049641835286	1.50595537667079	0.716604657063011	0.894090123344326	1.33711272963766	-0.915905444482847	-1.22514534645732	-1.09683830835666	-0.7172232812097	-0.631775052217883	-1.02187668422901	-0.611843868553233	-0.554590366495176	-0.357811964453275	-1.29254419959251	-0.816770358433892	-1.57039718679204	-0.799370804197722	-0.370698031015378	-1.21326356498496	-0.881373106675919	-0.797785251044178	-0.180011220896931	-0.018658061393558	-0.329919194420593	-0.900676774349074	-1.13255223654467	-0.611403197372712	-0.621648979374663	-1.2275084384989	1.39560122241264	-0.861690971861501	-0.596463393094443	-0.573127446439765	-0.210329190332423	-0.0868525194330026	-1.66530059469416	-1.31972922318981	-1.13627105190628	-1.22402840381455	-1.67675677516294	-0.24965551800384	-0.708113032896831	-0.343772719272561	-1.93394617328869	-0.372681530974591	-1.59202013455593	-1.09740880880553	-0.663887871609943	-1.49922419440247	-0.182438814363668	-1.63167661750399	-1.76474139646039	-0.473654344299293	-1.21349551632736	-1.63174638410024	-0.557161088420951	0.000594417760245598	-1.67834722568243	-0.658735479212772	-0.769610691082368	-0.672604713424373	-1.74945488858282	-1.39281903917667	-0.392163302511137	-0.577291893429732	-0.159096444696629	0.598244111424847	-0.0123040517284608	-0.043652643678211	0.77710378149689	-0.0346133533543861	0.236104562259032	-0.888554825221431	1.44190505219721	0.6005138859809	0.388017472853534	-0.343913681148679	-0.905491292217746	-1.64366380039418	-0.105326453131191	-0.549971527318071	-0.237406795599101	-0.462684559254804	-0.872204075206021	-0.808006008899206	-0.30645197764254	0.404651358743599	0.0440051765673704	-0.912848834802275	-0.0513140610327054	-0.0343400322631347	-1.05230105665648	-1.25302855915576	-0.576717006458195	0.0343353895244102	-0.00507990917526699
