"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"
"GZMK__pos"	120.866699672224	6.23722169223909	2.22044604925031e-16	2.22044604925031e-16	28.0522543034064	54.4088297162141	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KLRK1__pos"	58.2075264081265	3.18253231684022e-16	2.22044604925031e-16	2.22044604925031e-16	27.5613134222911	156.877124030906	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SRGN__pos"	20.4017866560037	3.34909091754425e-15	189.432014616143	2.22044604925031e-16	2.22044604925031e-16	25.0437971528889	2.22044604925031e-16	5.92633045616743	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PVRIG__pos"	138.209622029969	2.22044604925031e-16	2.22044604925031e-16	7.6024049775218	9.32383859052665e-06	13.8057462670153	2.22044604925031e-16	1.52544087770364e-14	17.8021692614033	2.22044604925031e-16	2.22044604925031e-16	2.31835181424516
"GZMA__pos"	29.2268959706443	36.1958109655723	2.22044604925031e-16	2.22044604925031e-16	85.9377625266126	92.3404650619598	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BIRC2__pos"	7.78343481096415	2.22044604925031e-16	2.4521040011232	2.22044604925031e-16	3.23395559068268e-14	10.5798796274614	2.22044604925031e-16	238.500898950359	6.48820089930594e-08	2.22044604925031e-16	9.99908904044003	2.22044604925031e-16
"RCL1__pos"	5.54676982146942	2.22044604925031e-16	2.21812225058428	2.22044604925031e-16	9.40771775418633	2.22044604925031e-16	5.92899304962357e-06	204.358889776513	0.612883963952358	19.7934465732025	1.60540434824759e-14	2.22044604925031e-16
"FGD2__pos"	30.7395761242492	2.22044604925031e-16	34.1725533701703	2.22044604925031e-16	22.029815283795	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	188.29215657219	2.22044604925031e-16
"SLAMF7__pos"	25.8507185509895	39.1599918370599	42.5376681705878	2.22044604925031e-16	14.959683451262	14.7386054617016	2.22044604925031e-16	12.7533852493198	6.49645624920368	72.1815808823413	5.23946599657454	0.134058487947529
"GCSAM__pos"	71.5775436938126	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	194.656785425623	2.22044604925031e-16	2.06731353146474e-15	2.22044604925031e-16
"GPR174__pos"	106.816767328138	2.22044604925031e-16	0.772865689167076	2.22044604925031e-16	19.8532142166285	54.9311817072175	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.19763111914921	2.22044604925031e-16	2.22044604925031e-16
"NKG7__pos"	32.7810079906018	27.5272114861201	2.22044604925031e-16	2.22044604925031e-16	100.930505947196	72.675452186695	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"WIPF1__pos"	43.6732555048929	2.22044604925031e-16	91.4944160437458	0.559739612004011	3.37685780124138e-16	12.0393779074616	2.22044604925031e-16	23.0443386681862	2.22044604925031e-16	22.6714476137236	71.4972718805607	2.22044604925031e-16
"FUT7__pos"	65.5739557994467	66.3738202117611	54.6410755364872	2.22044604925031e-16	23.1356651091145	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.72785954673817	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"P2RY10__pos"	106.47768991483	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.9574372424414	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	58.6946749802668	2.22044604925031e-16	2.22044604925031e-16
"TSPY4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	179.197128851991
"UBASH3A__pos"	84.9393990077374	41.1938321600736	5.77626022428103	2.22044604925031e-16	40.253575887149	38.2111242317349	2.22044604925031e-16	2.22044604925031e-16	1.88772493227625	2.4998837465498	2.46240408319468	2.22044604925031e-16
"C1QC__pos"	3.72400790123235	2.22044604925031e-16	182.923564340644	1.16779698867625e-08	32.4062508773153	8.09212379579447	2.22044604925031e-16	1.17454967029525e-06	2.22044604925031e-16	20.9305268657357	1.16172553583352e-05	2.22044604925031e-16
"CD86__pos"	15.3493507906775	2.22044604925031e-16	95.1252249750501	12.4702745402311	0.835908431132631	2.79829129093954e-07	25.3857057043837	2.22044604925031e-16	3.75384260691291e-07	71.4765369817854	2.22044604925031e-16	2.22044604925031e-16
"CD8A__pos"	46.7471899362973	7.94475765850517	2.22044604925031e-16	2.22044604925031e-16	80.4120201526795	109.369398593235	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TMEM155__pos"	34.0120473857801	2.22044604925031e-16	2.22044604925031e-16	6.73988925320843	16.8171561877522	30.725577740354	0.0192545513872239	10.6839623120211	2.22044604925031e-16	2.22044604925031e-16	151.674531296994	2.08404557491772
"XCL2__pos"	29.4594398981452	52.3392663755985	2.22044604925031e-16	2.22044604925031e-16	32.9126143309104	126.973257618231	2.22044604925031e-16	2.22044604925031e-16	5.88797780371117e-07	2.22044604925031e-16	2.22044604925031e-16	0.578365525166416
"HAVCR2__pos"	2.48737181000016	2.22044604925031e-16	169.634945472274	15.069752060232	9.0147035138532	23.8657618481079	10.3794628940865	2.0992088292654e-15	5.47264544590203	28.3918683673278	0.00277794145668413	2.22044604925031e-16
"PRF1__pos"	14.910816758831	12.3496689490257	21.9209618110607	8.09794813770335	67.5868818631661	101.414690161812	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.98082197680226	1.76935759510182	2.22044604925031e-16
"S1PR4__pos"	5.66906790771526	40.6836910248575	14.5011647778203	3.14298270749131	13.4322991853251	12.4676729839207	40.715931580461	22.7425978954065	7.83852462396715	29.8987050663923	2.22044604925031e-16	0.470946294731065
"FCGR3A__pos"	2.22044604925031e-16	2.19785088284696e-10	184.403466904589	0.12129237369756	44.0747624299332	12.0587147904088	2.22044604925031e-16	7.03953611499348	2.22044604925031e-16	11.7846426820258	1.92610471917611e-14	2.22044604925031e-16
"TTC24__pos"	106.273601067533	2.22044604925031e-16	2.22044604925031e-16	12.1689390894748	52.7214820049324	32.067581950227	2.22044604925031e-16	2.22044604925031e-16	14.7379283411106	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CXCR6__pos"	44.6240960484674	14.6396229924558	3.75363290923507	2.22044604925031e-16	71.1883980835553	80.8656866646371	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	15.1667029355847	7.25282555139071	2.22044604925031e-16
"CD3G__pos"	75.4795644319908	2.22044604925031e-16	24.0711588411711	5.36722559896656	13.3567895461729	57.6041543720475	3.94251349927374	5.11096629059622e-07	4.31103115376989	38.8681048827269	2.22044604925031e-16	4.30565877993678
"CMKLR1__pos"	11.0705571613483	2.22044604925031e-16	196.892735995914	2.22044604925031e-16	12.7742882376065	10.6111765152773	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.00103041331397437	2.22044604925031e-16
"GPHA2__neg"	5.15251302058127e-10	32.9995514341903	26.8530132248027	2.22044604925031e-16	11.1715817998571	14.9796025863145	34.72810267411	18.7755576060096	1.74957651717647e-10	43.9660652480299	7.84571330989862	2.22044604925031e-16
"CXCL11__neg"	0.482347445915648	12.7051891778766	2.22044604925031e-16	4.08521433792282	2.22044604925031e-16	2.22044604925031e-16	84.2303127178004	2.22044604925031e-16	2.89483069751628	2.80475302266576	49.3651589277578	2.22044604925031e-16
"SPIB__neg"	2.22044604925031e-16	2.94770191050521	2.22044604925031e-16	2.22044604925031e-16	4.52016042498935	3.65531835971977	68.1182337485922	10.4205779697344	2.22044604925031e-16	60.4532567485539	2.22044604925031e-16	6.52770888565457e-16
"CD274__neg"	2.22044604925031e-16	40.4273439313533	2.22044604925031e-16	19.7636933729789	2.22044604925031e-16	2.22044604925031e-16	87.9163979908475	2.22044604925031e-16	0.0285432628851964	2.22044604925031e-16	2.55540252508635	4.34419618708105
"UTS2__neg"	2.22044604925031e-16	16.2138542274705	7.24621792147829	5.14312990358216	0.452202316400476	1.86880627692331e-06	56.0127269641521	2.22044604925031e-16	15.0938622497813	41.7955204960915	21.573997006487	2.22044604925031e-16
"SLAMF6__neg"	2.22044604925031e-16	48.9315420421778	9.49173206346741	1.42692773784428	0.569416724181471	1.72148640789472e-15	74.950685536891	14.6552462183577	7.58662542689969	2.22044604925031e-16	10.9121986184894	2.22044604925031e-16
"GZMB__neg"	2.22044604925031e-16	15.9120538793597	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	84.3721740259515	2.22044604925031e-16	13.6383980257327	7.31713224194181	42.4448220682877	2.22044604925031e-16
"IL9R__neg"	2.22044604925031e-16	15.7661337538193	4.30991858218446	1.49160214392647e-14	2.22044604925031e-16	2.22044604925031e-16	88.6848428667894	12.8068968665721	2.22044604925031e-16	34.5890639082954	2.22044604925031e-16	2.22044604925031e-16
"GBP5__neg"	2.22044604925031e-16	9.45082665415414	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	108.09015883597	2.22044604925031e-16	2.22044604925031e-16	0.114229848997626	10.1023832805724	2.22044604925031e-16
"TRAT1__neg"	2.22044604925031e-16	20.9514672434318	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	91.9189024262031	12.2945888691966	5.10284527470426	17.5540617232342	7.57707463428338e-13	1.79024988186414
"TMEM244__neg"	0.000126848998192777	23.3061415297421	3.04771777694141	5.26587295194564	4.48896613116714	2.22044604925031e-16	57.9257495391209	1.64418965071955	11.4785576128038	56.3215332382903	38.3726512769563	2.22044604925031e-16
"SLA2__neg"	2.22044604925031e-16	16.5185905586873	8.88858378747774e-10	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	116.72771354836	1.90131735524241	2.22044604925031e-16	5.63301273306629	4.45439768702736	2.22044604925031e-16
"LILRB1__neg"	2.22044604925031e-16	68.9954989864456	2.22044604925031e-16	1.89283803680163	2.22044604925031e-16	18.3014820081782	37.3377135988921	36.8613203759696	10.8413346041024	22.0552289982824	22.4566124072626	2.22044604925031e-16
"PLA2G2D__neg"	2.22044604925031e-16	4.93158961492569	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	69.7451829995224	6.11455066478757	2.92980636983942	53.5706253979803	2.50811831545579e-15	2.22044604925031e-16
"FCER1G__neg"	8.97985736318367	49.6191458815813	2.22044604925031e-16	2.40388933962576	2.22044604925031e-16	2.22044604925031e-16	31.3847062280891	18.6230545355689	17.7922781178211	68.4028191834341	26.5117989709535	5.2723348696867
"KLRC2__neg"	1.06709319099595	29.0315304004886	7.1459396164933	4.56059497372348e-07	2.22044604925031e-16	2.22044604925031e-16	63.2880281199506	0.213882029825435	4.46911056558391	11.6211510429791	21.7953254269108	1.10722290049
"CD3E__neg"	2.22044604925031e-16	2.22044604925031e-16	3.18594620798836	1.12644172016068e-12	2.22044604925031e-16	2.22044604925031e-16	123.750244727107	5.18693025909907	4.38865054644295	5.38423730901059	2.22044604925031e-16	1.42347568653524
"KLRC4.KLRK1__neg"	2.22044604925031e-16	42.4232410761698	0.456655433742197	2.28873877029721	2.22044604925031e-16	2.22044604925031e-16	95.0022273429354	14.3039143367138	4.18845374643536	2.68817140421204e-07	2.22044604925031e-16	1.44733263778756
"IDO1__neg"	2.2513450992266e-16	15.7498884487414	7.47332081837094e-10	2.99512351559985	2.22044604925031e-16	2.22044604925031e-16	63.3709199526197	2.22044604925031e-16	2.60256172966426	14.851428461115	23.7405412546618	0.482902595474957
"KLRD1__neg"	0.4906714814843	43.3368728396372	2.22044604925031e-16	0.141810879764543	2.22044604925031e-16	2.22044604925031e-16	88.3536673684132	4.89629289930407e-07	0.0390743392190514	8.65979602076718	0.00421687959747936	2.22044604925031e-16
"KCNJ10__neg"	2.22044604925031e-16	24.9249653862417	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	66.0839367318189	2.22044604925031e-16	2.22044604925031e-16	57.8064470046495	8.77119065522335	2.22044604925031e-16
"RTTN__neg"	2.22044604925031e-16	63.3530943663051	39.1841718184422	2.22044604925031e-16	1.91600899820846e-13	6.37477053106169	44.9666349381281	2.22044604925031e-16	2.22044604925031e-16	18.7410144571587	3.4980874258851e-05	2.22044604925031e-16
"IFNG__neg"	2.22044604925031e-16	3.87448456908133	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	109.37114477004	2.22044604925031e-16	2.22044604925031e-16	1.54428683947602e-10	33.5464310429346	2.22044604925031e-16
"CXCL10__neg"	3.04941806013465	15.6260502439373	2.22044604925031e-16	5.29652119053325	2.22044604925031e-16	3.87606484260139	68.5579382668771	2.22044604925031e-16	2.42739056880425	8.01870278422373	33.3258984999014	0.554947428965224
"LILRA4__neg"	2.22044604925031e-16	14.3882037236998	2.22044604925031e-16	2.22044604925031e-16	4.22100443982165	8.60503353409849	59.1135116382049	15.4088032641996	6.78845863487519	39.1901529581585	2.22044604925031e-16	2.26885733395265
"PLEK__neg"	2.22044604925031e-16	56.4063878972098	2.22044604925031e-16	8.69729872063939e-05	2.22044604925031e-16	2.03584637358169e-05	58.1757836537367	12.0173072143319	21.6115744106793	23.1411666528939	6.89187354192504	5.724552756407
"FAM26F__neg"	0.759769563198444	20.1505854368709	2.22044604925031e-16	5.15610213210949	2.22044604925031e-16	6.18661518106352	79.1583120455837	2.22044604925031e-16	18.7318483231941	20.6972100684332	26.3922261890855	2.22044604925031e-16
"LAG3__neg"	2.22044604925031e-16	7.73057216565958	0.52428094741697	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	95.6368081006068	2.22044604925031e-16	1.09371393286741	14.0045957352571	28.2457174136879	2.22044604925031e-16
"TSPY2__neg"	2.69883506709704	12.1924498442407	6.213701578388	0.572243552591323	2.96141025471769	4.49036942339218	10.5703315674139	3.56159907723977	3.83425502191487	10.4337671987628	8.91212464235369	2.22044604925031e-16
"LAIR1__neg"	1.46604911942531	59.5310403348246	2.22044604925031e-16	5.68882786371156	9.37006881685694e-10	8.44807490021083	36.8765224652766	25.0812893875609	20.1449756914053	42.9058956021948	0.561928102290213	2.73729172415841
"TSHZ2__neg"	0.929816560164585	23.6922229078325	1.11797861755849	0.168071761574289	12.8819967876078	4.01569696233521	34.5931518298383	8.5368444050608	3.99917379542051	25.9542790593729	2.22044604925031e-16	1.57131467481373
"CXCL9__neg"	0.0970858271891411	9.97689181213231	2.22044604925031e-16	0.095382099137877	2.22044604925031e-16	2.22044604925031e-16	103.494327153151	2.22044604925031e-16	0.712399511275538	5.87306586494549e-11	35.7768693803817	2.75273546315986e-07
"TIGIT__neg"	2.22044604925031e-16	10.5089229820386	1.32528134781234	1.40467010117136	2.22044604925031e-16	2.7333179769795	98.6470782888737	0.00233233907040489	3.36748994501435	22.1275479574794	18.433722652781	8.19271342857757e-09
"AL133475.1__neg"	2.0482260260534	7.43055486110581	3.11489340876934	0.938417753335928	2.14678978490815	2.85105824452052	7.29514557959909	2.74295959157412	0.76359149961069	7.53817598623945	5.37056781410701	0.77672601947667
"GZMH__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	122.223439923003	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CT47A1__neg"	1.8826986907663	7.30012639866889	3.44268916547936	0.627088976039808	1.78592409886955	2.48323098560802	6.66499247990157	2.58966624136714	2.355625012156	6.50966482880625	5.19589241363766	2.22044604925031e-16
"DDX10__neg"	4.13949595104977	39.3544032303574	23.8284140737991	2.22044604925031e-16	2.22044604925031e-16	18.3710360993777	24.8851995586144	2.22044604925031e-16	2.22044604925031e-16	16.8857800833	44.6314324724535	2.22044604925031e-16
"SIRPG__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	112.532302977303	2.22044604925031e-16	2.92262375583875	22.7860777895035	8.60689673895957	2.22044604925031e-16
"PDCD1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	123.788123897319	2.22044604925031e-16	2.22044604925031e-16	10.7187540457649	2.22044604925031e-16	2.22044604925031e-16
"PTPRCAP__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	119.734049289512	2.37930596409414	2.22044604925031e-16	4.15345141802162	2.22044604925031e-16	2.22044604925031e-16
"DNTT__neg"	1.60282170757919	18.4438648418236	12.5705552343824	2.22044604925031e-16	2.72813848028943	4.35412890972521	13.1787017963025	9.83730002842768	0.616441118011722	15.265863359817	8.16513331319558	2.22044604925031e-16
"CST7__neg"	1.23021876381811	3.34824056373622	2.22044604925031e-16	0.629001866769124	5.4001064487259	2.22044604925031e-16	113.267512006912	11.9331663593034	12.297045176929	3.65814620864212e-07	3.86552006068018	2.22044604925031e-16
"CXCR3__neg"	2.22044604925031e-16	13.3190366296901	4.82328484662772	2.22044604925031e-16	2.22044604925031e-16	2.99940138025279e-16	97.4974853281291	13.7512456580642	3.85116995136886	4.23778861403449	24.2034472635095	3.98831664820809
"EOMES__neg"	2.22044604925031e-16	5.49628881994414	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	112.505233129253	2.22044604925031e-16	2.22044604925031e-16	16.5791946037611	2.22044604925031e-16	2.22044604925031e-16
"KLRB1__neg"	2.22044604925031e-16	26.9883973210005	7.23624779548955	6.68953131987609	11.0811348528568	2.22044604925031e-16	63.6434404088599	34.1566889912064	16.5649784650821	21.8937695542592	2.22044604925031e-16	6.05984826619414e-06
"FCGR1A__neg"	11.6890106568115	25.6049223313181	2.22044604925031e-16	4.46301373089891e-06	2.22044604925031e-16	2.22044604925031e-16	52.2630377453415	10.596646853518	22.1928738873566	49.8851705996701	23.7270629771728	2.22044604925031e-16
"MFRP__neg"	4.06753368469576	17.2141809714376	6.71769595084957	2.22044604925031e-16	4.30592117622561	3.85149415472144	14.7651950284555	9.41797189469839	2.92456966452331	14.5566950387195	8.47095129076531	1.1244916541592e-12
"PYHIN1__neg"	2.22044604925031e-16	46.5423284328702	9.33283869941988	2.22044604925031e-16	0.202789264959953	2.22044604925031e-16	81.6268145480709	23.1081203896606	7.14469139088995e-14	0.00491929213892132	5.875132239215	2.22044604925031e-16
"KLRC4__neg"	2.22044604925031e-16	49.7364606913772	3.46991018852217	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	77.2108369056819	9.15521043467526	2.22044604925031e-16	16.9426755281529	2.22044604925031e-16	2.22044604925031e-16
"OR5H14__neg"	1.61420630846706	6.95341143690375	2.84949231900513	0.731121447322392	1.63024025418054	2.33706336963147	6.43447576498024	1.87849974939445	2.28669476859702	5.9740572973879	5.64298536596978	9.72812382983347e-08
"WAS__neg"	8.6172588020773	2.22044604925031e-16	0.162078967621022	8.82995247277377	11.4184472965046	2.22044604925031e-16	8.62145982004921	4.21673905428909e-09	2.22044604925031e-16	123.585661313353	78.4447454170317	9.40011498825124
"THEMIS__neg"	2.22044604925031e-16	36.6435525132933	7.98704509928592	5.76718466269355	0.959979015569714	2.22044604925031e-16	83.1236318135492	9.53238182011289	0.000753228790078992	5.40430172273983	0.829693196610417	0.819348886548848
"CCL3__neg"	3.94785032223197	31.5570036864426	121.833911654734	14.5606048820373	29.1257836162396	0.00152618807670243	2.22044604925031e-16	18.6432961049697	2.22044604925031e-16	32.1445932487259	2.22044604925031e-16	4.88894716820026
"FCRL6__neg"	1.11394123054255	32.5009921866904	2.22044604925031e-16	3.03733178891507	3.95621275187943	1.39353902811378	90.8585410588528	17.2848818101924	1.97231990370195e-12	10.9359618823441	2.22044604925031e-16	1.76209375013687
"TIMD4__neg"	2.22044604925031e-16	19.3671225689593	2.22044604925031e-16	6.78902020160367	7.53879026827422	11.2348365103507	57.645878387515	8.31921062672216	11.3797183194574	39.9721726917319	10.8609880510391	2.22044604925031e-16
"IKZF1__neg"	2.22044604925031e-16	61.3367173133646	8.96314126904634	0.22848177109811	14.2159017777765	14.1022418983741	42.6363387598232	20.0791101914025	11.6050229469129	2.22044604925031e-16	38.0295013924549	2.4804734376726
"CD2__neg"	2.22044604925031e-16	2.72592566438591	0.159525595390772	12.2386397527388	2.22044604925031e-16	2.22044604925031e-16	113.45046496558	6.80999229450354	6.1070035876228	1.07972925803473	18.5557202828361	2.22044604925031e-16
"SLAMF1__neg"	2.22044604925031e-16	49.3009351911557	6.43959517936016	2.22044604925031e-16	2.47904411917381	15.7313464089516	43.239409086121	29.1231661451632	12.0125664969302	3.9365698831458	19.573741818989	1.10533571476894
"FAM78A__neg"	2.22044604925031e-16	61.0699103155177	12.557951719711	2.22044604925031e-16	10.5028347743311	21.8819953669388	48.4639206433883	22.7421352990706	8.3741984044311	2.22044604925031e-16	16.36697392111	8.23172917321131
"IL27__neg"	9.77264733240324	33.9939269797236	1.13844830678833	2.22044604925031e-16	2.22044604925031e-16	9.95399381633929	56.5303679576332	12.9116585085637	8.51653170596148	38.6131784643887	7.89615427383774e-10	1.02898431590919
"SH2D1A__neg"	2.22044604925031e-16	29.3788250422482	2.39546185675202	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	95.7329383974535	8.92616281811321	11.8608123403302	0.597792643655239	12.2932497994435	2.21611929150408
"NCR3__neg"	2.22044604925031e-16	5.9799288980464	2.22044604925031e-16	2.22044604925031e-16	1.76894036492339	2.22044604925031e-16	64.0324749398339	19.1619966923464	4.73305184570553	35.8596543240335	9.15926836643129	1.10159057513212
"CCL5__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	124.150333581759	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.000376013960586861
"C19orf47__neg"	2.28323501874753	31.0382673724579	15.9525416302737	2.22044604925031e-16	2.22044604925031e-16	14.6276800297361	29.0746324883863	2.22044604925031e-16	2.22044604925031e-16	16.644161809691	1.57472366723254	2.22044604925031e-16
"C2orf80__neg"	0.637549238835167	38.0026442420559	13.5605305649411	2.22044604925031e-16	9.86758461342991	8.49340412598359	35.361788262509	3.48463214944314	2.22044604925031e-16	34.5115013653594	0.391888024619806	2.22044604925031e-16
"CPA5__neg"	2.22044604925031e-16	14.6798197714675	13.2107397296646	2.22044604925031e-16	1.94847488131662	11.2890674378301	35.2815072942182	7.47348713587526	3.05215494505973	37.7358430263364	17.2800636967084	2.22044604925031e-16
"HTRA4__neg"	0.706652651210328	44.7499276013954	2.22044604925031e-16	2.22044604925031e-16	0.00367267724183732	3.43874567444965	46.7017914689812	5.03280711642143	2.22044604925031e-16	34.1352131994941	3.06350646505588	2.22044604925031e-16
"GZMM__neg"	80.7890532140861	57.4854271930312	1.08059627061187e-15	1.340486535159	14.294976030423	66.3431050801199	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.0346265403683354
"IL2RA__neg"	4.57225367185932	52.9167297555237	2.22044604925031e-16	3.24456404704811	1.2617894698174	23.7770472219038	39.6469646052638	16.523529725368	9.77424808396385	19.1538059351795	28.2061898487979	1.42704610617414
"CCR5__neg"	1.87077086622971	47.4837360057153	4.07401248462865	9.91645411900232	3.91441715435072	17.723336957819	65.5882194372138	17.8804180648564	10.5040719522414	2.22044604925031e-16	5.0220798588839	6.29825506493448
"NCF4__neg"	1.88673936477035	57.7026669931724	10.8025603440289	2.22044604925031e-16	8.46525518292357	29.884180315396	37.0580085400824	32.1936603584945	3.86959176577704	7.90167672184969e-16	35.6904230391272	2.22044604925031e-16
"CD37__neg"	83.0707560554258	7.07345710964683	33.2170748346959	9.32006170631495	2.22044604925031e-16	2.22044604925031e-16	18.5951435432377	2.22044604925031e-16	2.22044604925031e-16	25.4649217986119	1.16410363471548	3.43569768608908e-16
"MOK__neg"	6.83157377109105	43.1709908293702	19.8171279210254	2.22044604925031e-16	16.8917747588251	4.91135557762272	32.2342369250471	2.22044604925031e-16	2.22044604925031e-16	38.5896613431317	2.22044604925031e-16	2.22044604925031e-16
"CD3D__neg"	60.6978021653773	67.299342863932	2.22044604925031e-16	2.22044604925031e-16	61.1430809541182	32.5857203425455	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BIN2__neg"	5.55676556840859	52.8625528398658	7.93212173658812	2.83728915628593	0.117770636757015	14.8947702558088	52.6202139950122	17.3851589202701	8.68109502016739	17.8002033905784	2.22044604925031e-16	3.82464878234761
"ZNF80__neg"	2.22044604925031e-16	25.3505059930067	4.58014768565227	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	49.1366021264227	1.38452755030004e-13	2.22044604925031e-16	31.7538454580975	4.2989813086753	2.22044604925031e-16
"EBI3__neg"	6.01252381228144	32.0137553827784	6.8663353040876	4.94520820581692e-14	10.4920285786223	20.4179318650402	66.0594078612326	13.9219874091394	13.0612537129699	15.005639946759	2.21809745330522e-10	2.21127900411886
"IL21__neg"	2.22044604925031e-16	25.6076775826119	2.66476952856505	2.75721741395759e-12	2.22044604925031e-16	1.55778500232813e-14	38.4992314734344	4.53761071486227	6.36153945030912	31.0146784071526	21.1618546698926	5.54375548479881e-13
"MARCH4__neg"	6.55600131164194	24.6850659135757	2.80590537948466	2.22044604925031e-16	6.0150222204323	9.00485254383169	20.2518032935266	2.22044604925031e-16	3.83620072224108	20.9549385828975	8.36249860937449	0.0250913849886325
"OR5H6__neg"	3.45809371656424	16.7102237457929	9.25898456716474	0.857324270998979	3.29406620935207	5.10223743073834	14.335839733098	7.1581066281634	2.75028738236941	15.2092056675255	10.0364287392941	2.22044604925031e-16
"TBX21__neg"	7.38757315033453	16.4584616574459	1.31876025124091e-11	0.168349389442717	7.06262438913482	6.81514441549951	101.346111850809	12.9283914285591	2.05631269232318e-08	2.22044604925031e-16	2.22044604925031e-16	4.70709358752847
"TNFSF18__neg"	3.07346614244076	26.7994612460075	2.22044604925031e-16	6.45324534431673	1.67152373002713	7.74597598947263	33.357143328638	7.70007255239859	12.3819419873849	23.3767489540864	2.71181907592466	0.327112634145214
"RTP5__neg"	2.22044604925031e-16	2.69227236321726	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	80.2861635867919	11.4317737207044	2.22044604925031e-16	54.9199444416903	2.22044604925031e-16	7.09654918821876e-16
"KLRC3__neg"	0.705243103810459	40.0219125013207	3.60104671245948	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	65.7626875799444	1.24458007781859e-12	2.76875741136833e-10	18.7627498861628	13.3510461254088	2.22044604925031e-16
