"V1"	"CTSP.ACY5"
"CDK5R2"	"CDK5R2"	0.610980119376229
"NSUN5C"	"NSUN5C"	-0.829281941277889
"ACHE"	"ACHE"	0.305637378228103
"IER3"	"IER3"	1.56359470939356
"SEC16B"	"SEC16B"	-0.149332204481951
"SLC24A6"	"SLC24A6"	1.12332410137113
"PNMA1"	"PNMA1"	1.0539824959063
"CCR8"	"CCR8"	0.245245208814772
"CACNG3"	"CACNG3"	-0.799393995235729
"LCN10"	"LCN10"	-0.102648030976102
"TSPAN5"	"TSPAN5"	-0.205221642592408
"APLP1"	"APLP1"	0.432924987350086
"NPTXR"	"NPTXR"	-0.163596681801437
"MPV17L"	"MPV17L"	0.502914290116389
"ROGDI"	"ROGDI"	-0.504268902152357
"TMEM219"	"TMEM219"	2.69556595372871
"C21orf29"	"C21orf29"	0.129449607635931
"APOBEC3D"	"APOBEC3D"	0.0176615965306229
"NT5C"	"NT5C"	-1.18514361130008
"B3GAT3"	"B3GAT3"	0.763604428762155
"TP53INP1"	"TP53INP1"	-0.292385233455043
"C17orf28"	"C17orf28"	-0.490341985131394
"ELOVL3"	"ELOVL3"	0.790161443586203
"NEURL3"	"NEURL3"	0.691264743882648
"CUEDC1"	"CUEDC1"	1.02536798026382
"EIF3G"	"EIF3G"	0.0107063515776216
"TULP2"	"TULP2"	0.691132703198468
"SEMA4B"	"SEMA4B"	0.863271562204336
"LOC100287449"	"LOC100287449"	-0.739786365320358
"SLC4A3"	"SLC4A3"	0.765491474366247
"NBL1"	"NBL1"	1.66913016794423
"HRAS"	"HRAS"	1.08097733684322
"P2RX2"	"P2RX2"	-0.191870224062861
"FBXO2"	"FBXO2"	-0.362187197315492
"TBC1D2"	"TBC1D2"	0.967174326634953
"ANO9"	"ANO9"	-0.845992174038782
"SLC12A6"	"SLC12A6"	-0.404749879713095
"GRIN1"	"GRIN1"	-0.900349552722769
"CITED4"	"CITED4"	0.502793250726968
"HAPLN3"	"HAPLN3"	0.602491604169076
"LIME1"	"LIME1"	0.00432802602375624
"FLJ36070"	"FLJ36070"	0.257604257556545
"CEND1"	"CEND1"	0.942282291432935
"PXN"	"PXN"	0.910510370698238
"PCOLCE2"	"PCOLCE2"	1.81792427417666
"TSPAN32"	"TSPAN32"	-0.0661031448245905
"ATP1A3"	"ATP1A3"	-1.05822880293671
"GPR124"	"GPR124"	0.614541091217171
"GPR15"	"GPR15"	1.90199557658678
"C6orf27"	"C6orf27"	-0.352106526863194
"MRPS34"	"MRPS34"	-0.211794986376521
"GARNL4"	"GARNL4"	-0.665918324669437
"NPFF"	"NPFF"	0.00837753269014592
"PCSK1N"	"PCSK1N"	-0.635920979867031
"ARSA"	"ARSA"	0.10883172287526
"TREML1"	"TREML1"	2.48652021670687
"MYO18A"	"MYO18A"	-0.434817704021779
"CCR4"	"CCR4"	0.19306923721522
"C1orf86"	"C1orf86"	0.557317632358591
"UNC13A"	"UNC13A"	1.02541485117095
