"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"
"CRIPAK__pos"	68.5282901904667	2.22044604925031e-16	2.22044604925031e-16	10.6899524701237	2.74537278933247	12.5775112874229	2.22044604925031e-16
"EML1__pos"	0.473547301393267	10.7767114037214	0.865650513724412	14.1949952694674	3.01696485103085	2.22044604925031e-16	62.8953182860006
"TRIM69__pos"	34.6536451260856	2.22044604925031e-16	9.71036903257068	2.09752493351366	17.9910884330666	17.9266704118806	2.22044604925031e-16
"ZBP1__pos"	37.6429135791572	2.22044604925031e-16	2.22044604925031e-16	6.83781093357536	43.2891102431599	10.7860067357601	1.36510784055121
"ODF3B__pos"	55.3946423983277	2.50775629635584	7.18513805217315	4.09255274872672	8.6058528508348	4.01041897472664	2.22044604925031e-16
"OPN3__pos"	2.22044604925031e-16	2.22044604925031e-16	6.73171746713605	5.85417110311373	21.7945752751532	20.1594468969218	26.1722763618797
"PDLIM4__pos"	16.8488664358604	15.5373214877596	0.813231809180574	1.53598538422051	0.392822007153623	2.22044604925031e-16	58.6801494558351
"CEBPA__pos"	5.48868946965497	18.801592621574	4.4383284544427	2.02703339155718	34.0571854418706	2.22044604925031e-16	25.2915417699023
"RAB24__pos"	71.0319977965507	2.22044604925031e-16	0.296414461684805	1.5350671099462	10.1702408686132	4.44231468145445	0.972866831410688
"SPRN__pos"	60.2252197232818	2.22044604925031e-16	2.22044604925031e-16	5.44316816686853	0.442067610288734	20.2602854769387	2.22044604925031e-16
"ADCY1__pos"	4.4769534539923	2.22044604925031e-16	2.22044604925031e-16	14.1132478464261	22.2028001681853	14.3715380401179	34.8298555666192
"NT5DC4__pos"	29.8002458544143	20.4328542293904	3.02385329506833	7.75969781924231	21.121459140503	0.0010713858966494	16.5195948197128
"DIRAS1__pos"	12.2145266709466	21.4026607170206	1.17898534889515	9.57733940430403	13.8739083768439	3.45100802763105	35.3667539354182
"IGFBP4__pos"	11.0930749100703	1.66271678910658e-12	1.5901948521492	4.61156115749306	3.57543015222068	2.22044604925031e-16	65.2290005211853
"LEF1__pos"	4.55087143889487	3.38529066889732	4.0491925144359	11.4310397866526	30.1328318950978	27.8631101050484	6.66664006194627e-16
"LOC100287284__pos"	15.3648174127456	18.8379964596339	7.06951990186447	4.33610794568926	13.2048960579967	25.0049546699855	10.0913572541678
"CLIP2__pos"	6.33262197435203	38.4748735297552	2.22044604925031e-16	3.16591399466848	14.9431523996289	2.22044604925031e-16	40.2710411060439
"RBP5__pos"	24.5363457101257	17.7024361361448	5.00108443562236	2.00461388769436	17.3202368243204	2.22044604925031e-16	26.9347442665021
"SIGIRR__pos"	36.493245768759	5.58106993342708	5.88258253903253	6.24843389735715	31.1521156298306	2.22044604925031e-16	3.1520370072267
"MYO15B__pos"	53.7271390670222	2.22044604925031e-16	2.22044604925031e-16	22.2340920208169	9.68086036084439	2.33548216984371	2.22044604925031e-16
"KIAA1618__pos"	1.49201895448177	2.22044604925031e-16	2.22044604925031e-16	7.65501979584023	46.1252629061433	17.6634586780782	13.8965223010417
"OXER1__pos"	44.1132743527612	17.6085845605169	2.22044604925031e-16	2.55905367862685	21.2413962302574	2.22044604925031e-16	10.6200860914886
"IL12RB2__pos"	5.71824420975414	2.22044604925031e-16	3.35932167869307	7.70198545762441	58.3924558929059	3.65992798339126	14.6347568351472
"BBS12__pos"	2.22044604925031e-16	2.22044604925031e-16	25.3818975254435	5.9873833707322	29.3686492725468	2.22044604925031e-16	19.2916332011959
"FBP1__pos"	2.22044604925031e-16	16.1384542513336	2.28303307198482	2.22044604925031e-16	31.6905819472582	14.2136746016862	11.3638715029799
"TKTL1__pos"	6.75858320568981	11.9852185343933	12.4597479286723	13.5877993374638	18.4642330880713	18.6780270759333	7.94419990982628
"RAB37__pos"	15.1679634449743	3.78740033515915	0.745525982122554	7.13604139354376	71.5764849069494	2.22044604925031e-16	2.22044604925031e-16
"NCAM1__pos"	12.6997754363458	13.7985337033852	4.49602668352466	12.6905560019456	4.70865287913208	2.22044604925031e-16	37.1665059223969
"LOC100289367__pos"	72.0377845138003	6.98646749853335	2.22044604925031e-16	7.28081065774853	2.20042890132169	0.792578948562449	2.22044604925031e-16
"LIMS2__pos"	36.5435059529391	16.9890830117929	1.70055380648882	8.99427708994087	2.22044604925031e-16	2.22044604925031e-16	25.5746040465667
"C14orf73__pos"	45.0906978084211	3.66551075309489	0.860499751317849	9.94052734360232	24.109181138119	0.699146916215615	9.16072383677938
"MUC20__pos"	43.6873226967384	2.7980478417203	4.28343397762183	10.5641392104716	5.32734364640288	14.022808885888	7.15643899377283
"SEPT5__pos"	32.3909663802254	2.22044604925031e-16	1.22391622921252	14.3790533858208	2.38061672207598	6.89022244901918	41.2405133633566
"PRND__pos"	1.39927138340727	32.0356229887964	5.42102701230726	3.43582608507377	2.22044604925031e-16	11.5336106535607	41.4510233943181
"MYO5B__pos"	4.5316801422675	6.73922402922171	2.22044604925031e-16	12.1379352348424	27.4397336023116	10.6654256467012	36.6371161770421
"SOD3__pos"	13.2525529545108	18.3558911763965	2.22044604925031e-16	2.03277065365871	21.2584694037756	2.22044604925031e-16	45.8142068620631
"LCT__pos"	6.92937145029477	14.3360794974518	8.17346019442992	12.1620439725595	7.86955198554496	36.5404744265711	9.55722880979462e-13
"MYO1F__pos"	12.368678677571	2.22044604925031e-16	2.22044604925031e-16	7.77897988960319	70.763035840837	2.22044604925031e-16	11.3590381031506
"THBD__pos"	2.22044604925031e-16	1.47953641579049	2.22044604925031e-16	12.8522352677846	15.5503290147098	1.02008110196806	62.7879630206961
"LDHC__pos"	9.56464917994604	18.0688342402845	19.5972819351527	6.6781218470884	10.9276422733766	17.2773748333334	7.22005487695998
"CDRT4__pos"	50.1270826732103	2.22044604925031e-16	0.660150654979147	10.8299751394915	14.8606329692892	12.5853825456601	3.63706692672198
"FOXP3__pos"	13.5148928755967	21.5292440057058	2.22044604925031e-16	4.64213630556522	56.1164849414963	2.22044604925031e-16	9.20766222507434
"C3__pos"	8.97995888730337	12.4169693736763	0.24623693340792	7.06596373705068	2.28886109944811	2.22044604925031e-16	64.892637477496
"APBA2__pos"	21.2509912971213	4.84709883315593	2.22044604925031e-16	8.5659595900269	24.9810819019546	2.22044604925031e-16	41.3639895449803
"RARRES2__pos"	12.5796068499765	21.1599494109548	11.8708978664632	2.22044604925031e-16	1.03096718233641	2.22044604925031e-16	44.3472860734218
"TNFRSF14__pos"	29.2247760612325	2.22044604925031e-16	9.78798427564132	11.5602987507874	22.6699780314003	7.49630520233188	14.5692523302609
"EGFL7__pos"	47.7541802460538	2.22044604925031e-16	2.22044604925031e-16	13.6373464782159	2.22044604925031e-16	2.22044604925031e-16	6.78583065104074
"SCARF1__pos"	9.20973148057418	2.22044604925031e-16	2.22044604925031e-16	14.3302021129825	46.2798757833475	2.22044604925031e-16	28.7010239181626
"KRT72__pos"	46.0236863687724	7.65979150176731	1.69440271195837	10.3566793883105	26.3751411721932	2.22044604925031e-16	3.47260709706075
"TLL2__pos"	15.8726860466687	6.84149482438886	3.84465981795894	9.96397349197831	2.22044604925031e-16	29.5125595985994	20.6632276028702
"CLU__pos"	16.9459259767527	9.66727275566842	2.79104528306817	2.53859515122862	36.7605260857224	2.22044604925031e-16	28.6508635343875
"LOC440993__pos"	47.8365660703165	2.39755424459794	0.567208321953025	9.67285940233662	7.01685519571692	23.0630014349165	2.22044604925031e-16
"ADD2__pos"	4.6319927553486	9.51305086749636	4.40664922086166	2.22044604925031e-16	22.4524065462476	19.7401145446969	29.6199724292371
"NPDC1__pos"	36.6399056088731	1.16984462237219e-11	2.22044604925031e-16	17.4034126218699	13.4145603754441	2.22044604925031e-16	21.0278956870245
"GPR56__pos"	6.63962894570784	2.22044604925031e-16	2.22044604925031e-16	8.59120090197827	55.001028485752	2.22044604925031e-16	24.5987334733779
"ALOX15__pos"	4.89473028767541	36.3520652625604	9.40886667482187	8.80930153776881	23.6001820089176	1.48194356012809	15.6865769150932
"KSR1__pos"	0.139133341078123	2.22044604925031e-16	2.22044604925031e-16	18.13175728153	58.6061738297941	8.60590218293252	18.9271900808598
"KANK2__pos"	6.12853481125955	11.8489049647136	0.650556974121323	8.08806724217166	2.22044604925031e-16	10.5226323200918	49.0191665740148
"C3orf37__pos"	5.3097744432992	57.1197320903717	8.37902596877345	2.9821685354446	3.41422360182414	12.1621898832841	10.0871086021316
"ATP2B2__pos"	22.5553613152344	10.7713856238427	2.46488704497487	13.7154847962331	9.61857758489324	6.81374300195022	25.7918462220195
"PTGDS__pos"	10.1294313126347	27.972488905148	0.239570022309942	1.00645082874031e-08	49.1232478881431	2.22044604925031e-16	11.0026997884619
"DBNDD1__pos"	18.5637388312908	28.2981658927263	2.51028793367025	5.95424980897561	9.85104468523944	10.4007554356159	22.3210615866098
"DUSP16__pos"	2.22044604925031e-16	2.22044604925031e-16	0.43743352569159	11.3604057595778	50.8348940489402	1.53737175029035	34.7470248369284
"SNX20__pos"	2.22044604925031e-16	0.246417071987711	0.0912993734757309	11.6938901978357	72.5185830583141	4.6266656887876	5.89804865961809
"ACPL2__pos"	15.2958489437003	2.22044604925031e-16	1.29401369440306	10.4673322738633	21.719008181002	9.04364766911076	30.9813566280541
"LCNL1__pos"	65.2374441518608	1.62346301751701	0.0907949150350583	9.20454597310142	11.4302328996343	0.304040425494788	2.77991343370168
"INPP4B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.5471161818457	8.11297365886297	75.5402477844071	0.423223307595942	6.14900589144334
"IL11RA__pos"	67.8882341212551	2.22044604925031e-16	2.22044604925031e-16	14.8717193589458	4.82817775600326	0.717816458399487	0.784067690643553
"ZYX__pos"	13.0121452282168	21.0994154682263	2.22044604925031e-16	3.2703234087378	29.4611413253817	1.71224722447981	34.5400066042227
"MADD__pos"	2.22044604925031e-16	6.41525855538675	21.7451823752907	0.267627182445831	2.22044604925031e-16	11.1209918921134	14.1073746692991
"WNT5B__pos"	13.9737789830247	7.50793057665275	1.64625464200076	2.31183033012905	11.7884448506848	34.0655886699645	14.9245596431227
"FAM59A__pos"	2.72313781572597e-16	17.0521420483228	5.26257984385947	13.6796865573878	1.34595706289308	14.1844566192143	38.4137904879952
"RIN3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.06758932130163	56.1760017901228	7.19167661716589	31.7514968393808
"SOAT2__pos"	33.1240496011208	18.151697227568	3.90592695665104	13.3412614505295	15.2753130509569	5.76220469246096	6.17953256951622
"FER1L4__pos"	45.1728372733477	2.22044604925031e-16	2.22044604925031e-16	8.16784045465289	1.60638706796442	24.1654440303234	0.373310120148992
"FAM173A__pos"	21.0766111899015	38.8917442407246	8.98919588462982	2.22044604925031e-16	4.65457934193444	4.52929995816058	2.87831005491164
"LOC100289580__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.60771971679438	29.8385410840834	21.0958445114072	36.9237642622441
"SMARCA4__pos"	2.40293357875253	26.2712061286676	2.22044604925031e-16	1.30125243369189	4.06404438311794	29.9169350429952	20.6314570616154
"NFIC__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.2303443335709	21.3095479087484	6.67472434556565	49.9194021678535
"SH2D4B__pos"	8.25600244252426	20.7293368036183	6.42499038920216	7.29163706261337	44.0732266154395	10.1485151348521	2.22044604925031e-16
"WASH2P__pos"	74.4434350317646	2.22044604925031e-16	2.22044604925031e-16	3.05341125607303	2.22044604925031e-16	4.92878654725733	2.22044604925031e-16
"HEXDC__pos"	57.6114915717267	1.18038291887995	2.22044604925031e-16	8.06488812196401	9.96783175762495	10.1444074320156	2.22044604925031e-16
"VTN__pos"	30.1230908625746	4.68230067332115	4.12919673605684	9.79061040674928	10.9760065893802	3.1276278306903e-05	27.8479607797499
"FRMD4B__pos"	2.22044604925031e-16	2.22044604925031e-16	3.10385178063061	11.9832189777835	57.2316422903581	2.22044604925031e-16	30.1959777443228
"C16orf7__pos"	67.5319503191067	2.22044604925031e-16	2.22044604925031e-16	11.6232533258934	18.1715920727829	0.810696605904529	2.22044604925031e-16
"TMEM63A__pos"	34.2029952258662	2.22044604925031e-16	2.22044604925031e-16	18.62842252463	37.7208519984842	5.73160763560966	4.4698307814638
"SPNS3__pos"	16.9235820678077	25.8253188589255	6.46831957293237	3.99209805877856	37.0589365477147	2.22044604925031e-16	1.23415103328302
"THNSL2__pos"	25.9437844295386	3.7755667537699	7.19441964212002	6.45480104533548	7.58437607116627	25.5733363460956	12.5608541771249
"KIF6__pos"	11.6184184076581	29.1203152983117	4.81932713530221	10.1390832677	25.1794069562833	4.57174745686434	9.37606367094679
"FAM174B__pos"	21.3094220931201	8.17583632404155	0.806226051878113	7.51417710950654	22.2184844513443	2.22044604925031e-16	30.401070267736
"GSTO2__pos"	9.53415496107593	17.7727452827815	7.35606116766233	11.6917073492467	2.22044604925031e-16	9.93629328860815	23.5621004362671
"WASH5P__pos"	69.2192990535114	0.943521498932212	2.22044604925031e-16	4.18431562572367	2.22044604925031e-16	5.145279935287	0.122642375378315
"CDK5R2__pos"	7.88343685131867	14.0890661514769	6.04857270314258	3.9088299591716	13.7678720477128	27.4222048114438	18.7705147280693
"NSUN5C__pos"	58.0646967895564	2.22044604925031e-16	2.22044604925031e-16	0.85458107645902	2.22044604925031e-16	23.6670200606062	2.22044604925031e-16
"ACHE__pos"	37.8393909732549	15.4771109101033	0.610743294034044	5.6992343879582	5.69954241953624	4.20184280468054	25.3746788142469
"IER3__pos"	26.2893876630191	4.00609861733083	2.50713131270041	5.87538633874315	11.3589167168738	2.22044604925031e-16	42.1861158609679
"SEC16B__pos"	20.1166791947365	2.22044604925031e-16	2.03311639020017	14.8967857389358	12.2052190199012	21.261285980213	15.2068221319682
"SLC24A6__pos"	20.286504242942	2.90199835361863	2.22044604925031e-16	10.2492339698582	39.3623214284241	1.25582796483802	28.4875525032586
"PNMA1__pos"	0.0906653732241522	2.22044604925031e-16	0.954478583025562	12.214542760386	40.1737675735169	21.5408237261153	20.6441383030358
"CCR8__pos"	2.22044604925031e-16	19.079745466938	1.67508048447627	7.13648238641199	56.2952931687254	0.572634805577293	18.437812928979
"CACNG3__pos"	11.4858867574534	10.7229984506308	10.1878129465969	5.36859702573671	53.0146355520334	2.45711319571958	0.000100378458646056
"LCN10__pos"	37.0469603838037	1.18809505938174	6.03449496775777	11.612737046695	36.0440943428056	2.22044604925031e-16	2.08748896977792
"TSPAN5__pos"	2.22044604925031e-16	2.22044604925031e-16	7.4743297743693	10.5811490556814	40.4292406529576	5.39951220214224	22.1506704414623
"APLP1__pos"	23.2113143937805	8.98144822900169	2.22044604925031e-16	12.871535576432	0.249465823881764	3.15771427066047	39.9696826050476
"NPTXR__pos"	7.24478912866038	0.613629300789921	2.22044604925031e-16	17.7955200662246	52.4385890673784	2.22044604925031e-16	16.3457452656775
"MPV17L__pos"	8.17414327941861	11.5571869047209	5.92063573469566	13.8747953560798	18.2696430947323	2.22044604925031e-16	34.6697645306789
"ROGDI__pos"	40.9978230025841	2.22044604925031e-16	3.82260510212448	6.52621405530679	9.51059418651578	19.470893047418	5.09672935315471
"TMEM219__pos"	19.8384112877227	20.1393988536335	18.9464341771552	0.931546614965326	7.6607939177228	2.22044604925031e-16	4.60741233997654
"C21orf29__pos"	38.6447021678968	2.22044604925031e-16	3.09047971457015	17.3132329603233	12.5680964998071	2.18935092852347	19.9579478154338
"APOBEC3D__pos"	39.3824689761585	4.64148202965053	0.152866984695681	4.69183186757724	26.9223156195869	7.18489287605291	2.22044604925031e-16
"NT5C__pos"	45.025984114247	5.96211526851654	5.00216136673319	2.22044604925031e-16	2.22044604925031e-16	17.818524425371	0.188231296304607
"B3GAT3__pos"	44.0287363380361	13.9339370106624	2.22044604925031e-16	2.46261236327507	2.62568464422791	19.6599347733931	4.87465073982989
"TP53INP1__pos"	22.7673487973209	27.2394958322851	7.54295118770691	1.62444842547254	16.8936633112103	8.1822254608768	8.63531275450356
"C17orf28__pos"	25.6098769728136	2.22044604925031e-16	2.22044604925031e-16	17.3944608576262	1.48290791453308	18.7979130848452	27.4860051390725
"ELOVL3__pos"	11.426352036929	5.54798737523496	9.93015979521291	6.93306922751831	36.7886514670497	2.22044604925031e-16	23.0908431062645
"NEURL3__pos"	17.4592181054544	3.73919778941385	5.76776847383692	10.6556352027774	39.4988605768883	0.18477353271441	18.1251067513294
"CUEDC1__pos"	4.53531690829609	11.4699938172197	2.22044604925031e-16	11.0535208768125	14.0912758916237	10.4316553893538	44.8161964275991
"EIF3G__pos"	28.8847537978612	15.2410202132757	5.86834621623276	2.22044604925031e-16	2.478734121414	24.0113012066217	5.07335431892513
"TULP2__pos"	17.7238287517278	19.7371116357319	3.6271681070526	16.206384990418	12.1786888680629	16.7603566462023	7.89350030510882
"SEMA4B__pos"	24.3899204511707	2.22044604925031e-16	2.22044604925031e-16	9.86370726459635	18.9790556738513	19.3906534301563	26.202421993617
"LOC100287449__pos"	62.8959689204769	2.22044604925031e-16	0.188513962349934	12.5856288174014	10.1141297604058	2.3017316301089	2.44078961810661
"SLC4A3__pos"	31.7043925705244	0.164281762141621	2.22044604925031e-16	13.2453216130433	9.11018594074157	5.9023626191518	32.3872335429958
"NBL1__pos"	8.08628179237443	3.84073969597356	1.9516614996703	3.18250784863614	2.22044604925031e-16	2.22044604925031e-16	64.2055026310138
"HRAS__pos"	41.8715651025017	11.2849353882254	4.62997126369876	0.813410189678509	1.03137684832234e-05	19.7714168376034	11.031044444112
"P2RX2__pos"	35.3969486588512	20.8442931966867	0.459780731138502	13.8713125688216	16.1329285226146	4.1755008978849	7.02662015695913
"FBXO2__pos"	28.5283525957548	7.04008551202275	2.94521060449679	3.52556189824382	11.4307822137506	21.5033533646986	11.316804473184
"TBC1D2__pos"	0.354756225163652	2.36330616069399	2.22044604925031e-16	5.88734536031584	47.1562990771176	0.314419885895578	31.7627954350712
"ANO9__pos"	67.6594313574516	0.325194905545293	2.22044604925031e-16	5.12082417455433	5.38063743019358	2.35142018356612	0.146315174005154
"SLC12A6__pos"	11.2053442061887	2.22044604925031e-16	2.22044604925031e-16	14.0699510504515	21.9270978873062	16.2496135663691	16.6306451411712
"GRIN1__pos"	29.8548875879906	20.0309892074631	2.22044604925031e-16	22.6156885936208	5.98938868688516	9.55604126032522	12.2376625382905
"CITED4__pos"	26.0423855163383	16.7130370533947	2.34185868602751	7.23300075881409	7.05250741133847	2.22044604925031e-16	39.2976794531334
"HAPLN3__pos"	17.5595744377771	3.54412788141836	2.22044604925031e-16	2.4611061375622e-12	58.3037765581781	2.22044604925031e-16	8.0268327263567
"LIME1__pos"	27.0367737921135	17.0331307461979	7.6506379056221	0.151065777288951	43.0666327683579	2.22044604925031e-16	2.22044604925031e-16
"FLJ36070__pos"	24.078862553757	18.6055110509852	0.770698436789592	9.0745599288389	5.72194081107888	12.4293166820901	17.6903066180268
"CEND1__pos"	16.2496912903613	9.46882830126826	6.65698086057797	3.39650708463856	30.4789937151408	9.59484263461337	16.3594265284158
"PXN__pos"	21.7116299228805	2.22044604925031e-16	2.22044604925031e-16	13.7851260585642	26.429487827296	2.22044604925031e-16	38.0129045515505
"PCOLCE2__pos"	14.4616366727013	16.3186299893797	12.6996466592204	9.91331869417756	5.53150968034759	7.57346520801639	30.1191018301474
"TSPAN32__pos"	36.3605755652923	2.22044604925031e-16	2.22044604925031e-16	8.3611910674001	51.6097605984371	2.22044604925031e-16	2.22044604925031e-16
"ATP1A3__pos"	4.68874789203881	35.8147615178873	2.22044604925031e-16	1.44728936474961	29.0218642141615	22.1279709688188	5.32034699383124
"GPR124__pos"	3.58935428575342	2.22044604925031e-16	2.22044604925031e-16	15.4869116248228	2.22044604925031e-16	2.22044604925031e-16	72.3860111588713
"GPR15__pos"	2.22044604925031e-16	7.57728160351325	10.043392457193	15.5404732333025	31.0611893573083	8.89374554745665	19.5432963658758
"C6orf27__pos"	33.8566400165796	2.22044604925031e-16	2.22044604925031e-16	29.0166209639216	26.4050869309097	4.59301740627647	4.76149243857845
"MRPS34__pos"	18.0366961572773	22.2115203301258	18.734002912202	2.22044604925031e-16	2.22044604925031e-16	22.8983386308635	2.22044604925031e-16
"GARNL4__pos"	13.2171843384768	2.3607091693974	2.22044604925031e-16	21.5284625839888	37.8586223545363	2.22044604925031e-16	25.2403223616695
"NPFF__pos"	74.5375992339976	1.78494524097722	2.22044604925031e-16	5.89403899006461	2.22044604925031e-16	3.80642133926546	2.22044604925031e-16
"PCSK1N__pos"	3.99691619376048	5.6088926230494	7.15677515502524	8.95074075101512	28.586148985134	26.0197464946408	2.83936951661215
"ARSA__pos"	48.9321646986725	2.76511195908695	2.22044604925031e-16	6.69508602459324	16.6698808043294	7.25247322308231	6.37641467837577
"TREML1__pos"	30.9453322132457	0.821366079895072	7.54636149930877	13.4947734619724	3.37523540542846	2.22044604925031e-16	28.2361993530379
"MYO18A__pos"	3.13060849226088	2.22044604925031e-16	2.22044604925031e-16	14.701331608269	38.6964471148275	21.4470026883339	16.5478393648344
"CCR4__pos"	0.0433245013413335	2.22044604925031e-16	10.1659498693669	10.4739629800167	10.1902000018698	15.9494860449501	40.3188019074088
"C1orf86__pos"	23.1615549595972	28.7669507685343	17.1467727777637	2.22044604925031e-16	2.51179161937782	0.830335425525484	8.35710988501287
"UNC13A__pos"	13.0670647024813	17.3242422495319	0.563475488258563	11.969916854999	2.77209019961406	3.12566448485151	52.180413460651
"IGSF2__pos"	13.6876603206832	6.36984410711848	1.1857812957683	11.6321507794785	48.5369397313629	2.22044604925031e-16	15.6989400186134
"TMEM86B__pos"	71.5792781676046	2.07347021071484	2.22044604925031e-16	4.78379024878294	2.22044604925031e-16	4.97348657958152	2.22044604925031e-16
"ABCA3__pos"	22.4400980420886	10.2938407770133	2.22044604925031e-16	13.3320456141172	8.62888812802024	2.29786137495848	38.335005645432
"TMEM173__pos"	18.3013042294537	2.22044604925031e-16	2.22044604925031e-16	9.78385881086497	20.6517089017698	2.22044604925031e-16	42.13084140271
"LOC100287563__pos"	60.509930005405	6.93586156900128	2.22044604925031e-16	7.49017290420634	2.22044604925031e-16	14.8141011375856	2.22044604925031e-16
"LOC389458__pos"	35.4164885628985	26.4668952347728	5.64540487551603	0.00760229131162697	11.7063817154399	4.70618147590807	3.12418658407563
