"ID"	"State"	"InitialState"
"236"	"CTSP.AD2E"	"S01"	"IS04"
"237"	"CTSP.B02B"	"S01"	"IS04"
"238"	"DLBCL10509"	"S01"	"IS04"
"239"	"DLBCL10522"	"S01"	"IS04"
"240"	"DLBCL10529"	"S01"	"IS04"
"241"	"DLBCL10535"	"S01"	"IS04"
"242"	"DLBCL10538"	"S01"	"IS04"
"243"	"DLBCL10554"	"S01"	"IS04"
"244"	"DLBCL10555"	"S01"	"IS04"
"245"	"DLBCL10835"	"S01"	"IS04"
"246"	"DLBCL10859"	"S01"	"IS04"
"247"	"DLBCL10860"	"S01"	"IS04"
"248"	"DLBCL10865"	"S01"	"IS04"
"249"	"DLBCL10872"	"S01"	"IS04"
"250"	"DLBCL10879"	"S01"	"IS04"
"251"	"DLBCL10883"	"S01"	"IS04"
"252"	"DLBCL10885"	"S01"	"IS04"
"253"	"DLBCL10891"	"S01"	"IS04"
"254"	"DLBCL10922"	"S01"	"IS04"
"255"	"DLBCL11257"	"S01"	"IS04"
"256"	"DLBCL11262"	"S01"	"IS04"
"257"	"DLBCL11448"	"S01"	"IS04"
"258"	"DLBCL11455"	"S01"	"IS04"
"259"	"DLBCL11463"	"S01"	"IS04"
"260"	"DLBCL11468"	"S01"	"IS04"
"261"	"DLBCL11469"	"S01"	"IS04"
"262"	"DLBCL11473"	"S01"	"IS04"
"263"	"DLBCL11475"	"S01"	"IS04"
"264"	"DLBCL11476"	"S01"	"IS04"
"265"	"DLBCL11479"	"S01"	"IS04"
"266"	"DLBCL11480"	"S01"	"IS04"
"267"	"DLBCL11483"	"S01"	"IS04"
"268"	"DLBCL11494"	"S01"	"IS04"
"269"	"DLBCL11496"	"S01"	"IS04"
"270"	"DLBCL11497"	"S01"	"IS04"
"271"	"DLBCL11520"	"S01"	"IS04"
"272"	"DLBCL11574"	"S01"	"IS04"
"273"	"DLBCL11587"	"S01"	"IS04"
"274"	"DLBCL11655"	"S01"	"IS04"
"275"	"DLBCL11656"	"S01"	"IS04"
"72"	"DLBCL10456"	"S02"	"IS02"
"73"	"DLBCL10460"	"S02"	"IS02"
"74"	"DLBCL10465"	"S02"	"IS02"
"75"	"DLBCL10469"	"S02"	"IS02"
"76"	"DLBCL10470"	"S02"	"IS02"
"77"	"DLBCL10472"	"S02"	"IS02"
"78"	"DLBCL10473"	"S02"	"IS02"
"79"	"DLBCL10476"	"S02"	"IS02"
"80"	"DLBCL10484"	"S02"	"IS02"
"81"	"DLBCL10493"	"S02"	"IS02"
"82"	"DLBCL10494"	"S02"	"IS02"
"83"	"DLBCL10497"	"S02"	"IS02"
"84"	"DLBCL10498"	"S02"	"IS02"
"85"	"DLBCL10501"	"S02"	"IS02"
"86"	"DLBCL10502"	"S02"	"IS02"
"87"	"DLBCL10510"	"S02"	"IS02"
"88"	"DLBCL10512"	"S02"	"IS02"
"89"	"DLBCL10519"	"S02"	"IS02"
"90"	"DLBCL10521"	"S02"	"IS02"
"91"	"DLBCL10523"	"S02"	"IS02"
"92"	"DLBCL10524"	"S02"	"IS02"
"93"	"DLBCL10528"	"S02"	"IS02"
"94"	"DLBCL10541"	"S02"	"IS02"
"95"	"DLBCL10544"	"S02"	"IS02"
"96"	"DLBCL10545"	"S02"	"IS02"
"97"	"DLBCL10547"	"S02"	"IS02"
"98"	"DLBCL10549"	"S02"	"IS02"
"99"	"DLBCL10553"	"S02"	"IS02"
"100"	"DLBCL10564"	"S02"	"IS02"
"101"	"DLBCL10565"	"S02"	"IS02"
"102"	"DLBCL10953"	"S02"	"IS02"
"103"	"DLBCL11531"	"S02"	"IS02"
"104"	"DLBCL11576"	"S02"	"IS02"
"105"	"DLBCL11577"	"S02"	"IS02"
"106"	"DLBCL11684"	"S02"	"IS02"
"1"	"DLBCL10782"	"S03"	"IS01"
"2"	"DLBCL10834"	"S03"	"IS01"
"3"	"DLBCL10836"	"S03"	"IS01"
"4"	"DLBCL10837"	"S03"	"IS01"
"5"	"DLBCL10838"	"S03"	"IS01"
"6"	"DLBCL10839"	"S03"	"IS01"
"7"	"DLBCL10843"	"S03"	"IS01"
"8"	"DLBCL10844"	"S03"	"IS01"
"9"	"DLBCL10846"	"S03"	"IS01"
"10"	"DLBCL10852"	"S03"	"IS01"
"11"	"DLBCL10854"	"S03"	"IS01"
"12"	"DLBCL10862"	"S03"	"IS01"
"13"	"DLBCL10863"	"S03"	"IS01"
"14"	"DLBCL10864"	"S03"	"IS01"
"15"	"DLBCL10868"	"S03"	"IS01"
"16"	"DLBCL10869"	"S03"	"IS01"
"17"	"DLBCL10873"	"S03"	"IS01"
"18"	"DLBCL10878"	"S03"	"IS01"
"19"	"DLBCL10880"	"S03"	"IS01"
"20"	"DLBCL10888"	"S03"	"IS01"
"21"	"DLBCL10889"	"S03"	"IS01"
"22"	"DLBCL10894"	"S03"	"IS01"
"23"	"DLBCL10896"	"S03"	"IS01"
"24"	"DLBCL10898"	"S03"	"IS01"
"25"	"DLBCL10899"	"S03"	"IS01"
"26"	"DLBCL10902"	"S03"	"IS01"
"27"	"DLBCL10903"	"S03"	"IS01"
"28"	"DLBCL10904"	"S03"	"IS01"
"29"	"DLBCL10906"	"S03"	"IS01"
"30"	"DLBCL10908"	"S03"	"IS01"
"31"	"DLBCL10910"	"S03"	"IS01"
"32"	"DLBCL10911"	"S03"	"IS01"
"33"	"DLBCL10913"	"S03"	"IS01"
"34"	"DLBCL10915"	"S03"	"IS01"
"35"	"DLBCL10918"	"S03"	"IS01"
"36"	"DLBCL10920"	"S03"	"IS01"
"37"	"DLBCL10952"	"S03"	"IS01"
"38"	"DLBCL10962"	"S03"	"IS01"
"39"	"DLBCL10963"	"S03"	"IS01"
"40"	"DLBCL11186"	"S03"	"IS01"
"41"	"DLBCL11429"	"S03"	"IS01"
"42"	"DLBCL11430"	"S03"	"IS01"
"43"	"DLBCL11431"	"S03"	"IS01"
"44"	"DLBCL11432"	"S03"	"IS01"
"45"	"DLBCL11433"	"S03"	"IS01"
"46"	"DLBCL11434"	"S03"	"IS01"
"47"	"DLBCL11437"	"S03"	"IS01"
"48"	"DLBCL11453"	"S03"	"IS01"
"49"	"DLBCL11457"	"S03"	"IS01"
"50"	"DLBCL11458"	"S03"	"IS01"
"51"	"DLBCL11459"	"S03"	"IS01"
"52"	"DLBCL11460"	"S03"	"IS01"
"53"	"DLBCL11461"	"S03"	"IS01"
"54"	"DLBCL11462"	"S03"	"IS01"
"55"	"DLBCL11467"	"S03"	"IS01"
"56"	"DLBCL11470"	"S03"	"IS01"
"57"	"DLBCL11471"	"S03"	"IS01"
"58"	"DLBCL11472"	"S03"	"IS01"
"59"	"DLBCL11477"	"S03"	"IS01"
"60"	"DLBCL11478"	"S03"	"IS01"
"61"	"DLBCL11481"	"S03"	"IS01"
"62"	"DLBCL11484"	"S03"	"IS01"
"63"	"DLBCL11519"	"S03"	"IS01"
"64"	"DLBCL11532"	"S03"	"IS01"
"65"	"DLBCL11541"	"S03"	"IS01"
"66"	"DLBCL11562"	"S03"	"IS01"
"67"	"DLBCL11651"	"S03"	"IS01"
"68"	"DLBCL11652"	"S03"	"IS01"
"69"	"DLBCL11658"	"S03"	"IS01"
"70"	"DLBCL11659"	"S03"	"IS01"
"71"	"DLBCL11668"	"S03"	"IS01"
"276"	"CTSP.ACYV"	"S04"	"IS05"
"277"	"CTSP.ACZU"	"S04"	"IS05"
"278"	"CTSP.AD0Z"	"S04"	"IS05"
"279"	"CTSP.AD14"	"S04"	"IS05"
"280"	"CTSP.ADRS"	"S04"	"IS05"
"281"	"CTSP.B02E"	"S04"	"IS05"
"282"	"DLBCL10454"	"S04"	"IS05"
"283"	"DLBCL10455"	"S04"	"IS05"
"284"	"DLBCL10457"	"S04"	"IS05"
"285"	"DLBCL10471"	"S04"	"IS05"
"286"	"DLBCL10474"	"S04"	"IS05"
"287"	"DLBCL10479"	"S04"	"IS05"
"288"	"DLBCL10525"	"S04"	"IS05"
"289"	"DLBCL10527"	"S04"	"IS05"
"290"	"DLBCL10853"	"S04"	"IS05"
"291"	"DLBCL10855"	"S04"	"IS05"
"292"	"DLBCL10871"	"S04"	"IS05"
"293"	"DLBCL10874"	"S04"	"IS05"
"294"	"DLBCL10892"	"S04"	"IS05"
"295"	"DLBCL10905"	"S04"	"IS05"
"296"	"DLBCL10909"	"S04"	"IS05"
"297"	"DLBCL10923"	"S04"	"IS05"
"298"	"DLBCL10932"	"S04"	"IS05"
"299"	"DLBCL10941"	"S04"	"IS05"
"300"	"DLBCL10942"	"S04"	"IS05"
"301"	"DLBCL10946"	"S04"	"IS05"
"302"	"DLBCL10965"	"S04"	"IS05"
"303"	"DLBCL10971"	"S04"	"IS05"
"304"	"DLBCL10973"	"S04"	"IS05"
"305"	"DLBCL10974"	"S04"	"IS05"
"306"	"DLBCL10977"	"S04"	"IS05"
"307"	"DLBCL10979"	"S04"	"IS05"
"308"	"DLBCL10982"	"S04"	"IS05"
"309"	"DLBCL10984"	"S04"	"IS05"
"310"	"DLBCL10985"	"S04"	"IS05"
"311"	"DLBCL10991"	"S04"	"IS05"
"312"	"DLBCL10995"	"S04"	"IS05"
