"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"GOLGA8H"	"GOLGA8H"	0.655889692329797	-0.310992628548092	-0.288672858576979	-0.949133940467098	0.490837502883738	-0.0619158121982788	0.618546440417896	0.292332869102639	"S01"	0.655889692329797	"IS01"
"CTD.2313N18.7"	"CTD.2313N18.7"	0.654474956100712	-0.252039666378447	0.210400249163714	-0.680216904004582	0.279282700468127	-0.0425039532237827	0.576944256818866	-0.347014526928798	"S01"	0.654474956100712	"IS01"
"C9orf131"	"C9orf131"	0.652996755040726	-0.196888201031511	0.0362599434361113	-1.03298888462482	0.230650924761684	-0.0256264220861935	0.399100887036542	0.197175864025553	"S01"	0.652996755040726	"IS01"
"KIF21A"	"KIF21A"	0.602422592563057	0.299259631739609	-0.0373333532631137	-0.47497091628548	-0.211463309275886	0.281274770780999	-0.232687454839814	-0.548940727083877	"S01"	0.602422592563057	"IS01"
"HIST1H4A"	"HIST1H4A"	0.575117505458467	0.142296201149731	-0.400895080068082	-0.443536318181564	-0.00900287872025756	0.514218594360511	-0.186014402155286	-0.475924722707015	"S01"	0.575117505458467	"IS01"
"LSP1"	"LSP1"	0.530473142572548	-0.09367616644751	-0.132768332207074	0.107723245264113	-0.251536565315511	0.147764583203367	0.158855465331881	-0.000946947411427081	"S01"	0.530473142572548	"IS01"
"CERKL"	"CERKL"	0.527502744494242	0.181651248111613	0.249519003343949	-0.0557620582557156	-0.452591850556958	0.245499626679162	-0.746296860121208	-0.265821670938971	"S01"	0.527502744494242	"IS01"
"AANAT"	"AANAT"	0.512914030866797	-0.260567597932237	0.0451658857251509	-0.296100235493605	0.485618749842157	0.16423383731031	-0.0755388419993431	-0.643939855786314	"S01"	0.512914030866797	"IS01"
"CTTN"	"CTTN"	0.511556279157954	0.00174334631196711	0.487772494695078	-0.785241194671334	0.0370535554162008	0.167882988897993	0.120359575205172	-0.714056357365171	"S01"	0.511556279157954	"IS01"
"NFATC2"	"NFATC2"	0.475509908827269	-0.0622637387571764	0.0365273020237156	-0.0142081261722485	-0.320181934037336	0.0669927700837959	0.122144911550298	0.108886152500125	"S01"	0.475509908827269	"IS01"
"STK10"	"STK10"	0.423183756641648	0.380941280120935	0.381181303583872	-0.341516092214018	-0.496174189781392	0.0660699000564344	-0.431804414092558	-0.347049659407498	"S01"	0.423183756641648	"IS01"
"DOCK11"	"DOCK11"	0.405663763864377	0.0127772056464148	0.018974715019349	-0.110535666336472	0.185227016782518	-0.00739269005998248	0.0253995626318146	-0.545346596034025	"S01"	0.405663763864377	"IS01"
"MYL2"	"MYL2"	0.363310837607311	0.221233969487485	0.308435005625258	0.0704283149745986	-0.6405166584559	-0.0914538060062565	-0.524657012656777	0.285767508757677	"S01"	0.363310837607311	"IS01"
"LPXN"	"LPXN"	0.204152954995237	-1.17700133236324	0.308559680256655	0.136931241812299	0.0378782382325019	1.03778647670185	0.317825616924132	-0.0627459805439095	"S02"	1.03778647670185	"IS06"
"APBB1IP"	"APBB1IP"	0.158809835228701	-0.852363771103027	0.57017037706892	0.281224354532886	-0.258795968397161	1.00583766621644	0.171172062807411	-0.532010252776327	"S02"	1.00583766621644	"IS06"
"P2RY8"	"P2RY8"	0.259543019156261	-1.44219921816211	-0.227729915113587	-0.426215346471932	0.558178231093248	0.94253938519852	0.633417895537413	0.716401382140182	"S02"	0.94253938519852	"IS06"
"ARHGAP30"	"ARHGAP30"	0.47711824091365	-0.439422185999795	0.66322383194138	0.0119129131234381	-0.539311231802091	0.892407432784839	-0.354064878851915	-0.593574779638177	"S02"	0.892407432784839	"IS06"
"PYHIN1"	"PYHIN1"	0.231569022690724	-1.19562207232835	0.121104715122181	0.228282555291209	-0.0650916290536187	0.870637070144465	0.654531018328465	0.363766784540995	"S02"	0.870637070144465	"IS06"
"CORO1A"	"CORO1A"	0.164993961985816	-1.65515857111474	0.209974986491577	-0.120047100086615	0.694245868733624	0.804823818546416	0.525211527053368	0.443352512949782	"S02"	0.804823818546416	"IS06"
"CECR1"	"CECR1"	0.173673903401745	-0.810663569323459	0.330770612894428	-0.136569109368589	-0.212606251853837	0.767436025794607	0.576065753314463	0.0964216238493563	"S02"	0.767436025794607	"IS06"
"KLHL6"	"KLHL6"	0.188779768146408	-1.3450487593649	0.573658769365351	-0.159473779270997	0.239743561816362	0.757730364091461	0.162902480156986	0.361242054911343	"S02"	0.757730364091461	"IS06"
"FAM78A"	"FAM78A"	0.331040422502481	0.32650426044892	0.437575235415034	0.00631710258083062	-1.29461022565576	0.735872184257754	0.233137007886793	-0.580618864738861	"S02"	0.735872184257754	"IS06"
"SCIMP"	"SCIMP"	0.156979289144143	-1.18715749447258	0.47686951664898	0.186170833218772	0.319001349104806	0.726711416841073	0.424414710322078	-0.306293003208699	"S02"	0.726711416841073	"IS06"
"UBASH3A"	"UBASH3A"	0.173305688497718	-0.310923783259601	0.337055919588126	0.34908352630551	-1.23410616258392	0.724487248756479	0.113824439711899	0.635210202404639	"S02"	0.724487248756479	"IS06"
"CD6"	"CD6"	0.293543911619641	-0.437494822280295	0.406556578334908	-0.180624250345167	-0.832290430093696	0.70215450267388	-0.138046070962479	0.662571347032934	"S02"	0.70215450267388	"IS06"
"GNG7"	"GNG7"	0.14030593074872	-0.256265329416741	0.303863008634916	0.0102401747729472	-0.253119488726626	0.692219487320053	-0.243258891205583	-0.482948774697915	"S02"	0.692219487320053	"IS06"
"NCKAP1L"	"NCKAP1L"	0.669432072664317	-0.40670818096851	0.586907396117338	0.193704891015203	-0.645429938157409	0.689131351054969	0.124129218765205	-0.614284755369214	"S02"	0.689131351054969	"IS06"
"GRAP2"	"GRAP2"	0.569741008988096	-1.04823923394008	0.598508793599231	-0.00217777161273669	-0.162323787197174	0.681045599810413	0.260610041930029	0.0508760103322568	"S02"	0.681045599810413	"IS06"
"DOCK10"	"DOCK10"	0.145103711967227	-0.450119662999901	0.268722380028406	-0.3366417590399	-0.504946538825106	0.665373782979705	0.100163650678476	0.501955923908858	"S02"	0.665373782979705	"IS06"
"GPSM3"	"GPSM3"	0.451682591794813	-0.248784069580236	0.308502831775955	0.319607412432083	-0.935867822059814	0.658687799754416	0.327928220745376	-0.11587280333698	"S02"	0.658687799754416	"IS06"
"FERMT3"	"FERMT3"	0.388839286639692	-0.660184928032504	0.521534575507308	0.0227863527040932	-0.215511331322579	0.59456389701267	0.00887067010129737	-0.178910478157524	"S02"	0.59456389701267	"IS06"
"ARRDC5"	"ARRDC5"	0.28505118609133	-1.00258728259644	0.540736157929591	-0.215513261668435	-0.0771415392307959	0.547580256791699	0.151600629137608	0.525294768699229	"S02"	0.547580256791699	"IS06"
"ITGA4"	"ITGA4"	0.496562540217974	-0.425251033816378	0.430786946466185	0.4883523763881	-0.494908413917201	0.515504887457933	0.0700252905731247	-0.453404444006083	"S02"	0.515504887457933	"IS06"
"PIK3CG"	"PIK3CG"	-0.138913976874861	-0.691579466526267	0.289460187592212	0.0342685872818019	0.0329517864405414	0.495687316283382	0.224140153223018	0.179661269183874	"S02"	0.495687316283382	"IS06"
"ST6GAL1"	"ST6GAL1"	0.115862097361459	-0.298781255359849	-0.443922191809741	-0.203553648305186	0.0053404842293281	0.476675662798214	0.227904166744059	0.412432671995403	"S02"	0.476675662798214	"IS06"
"TRANK1"	"TRANK1"	0.414874332495885	0.121540975863233	0.33710795877243	0.14743845809914	-0.781403000419454	0.463589230810533	0.112675716602717	-0.575737613807695	"S02"	0.463589230810533	"IS06"
"APOBEC3D"	"APOBEC3D"	-0.254645787169456	-0.288010868311952	0.280059649877791	0.108669254963366	-0.22128814897332	0.442437685209832	-0.246271233154045	0.131820547697564	"S02"	0.442437685209832	"IS06"
"CCR8"	"CCR8"	0.0628273896561306	-0.208211565945921	0.268413315377804	0.0279467554106673	-0.361170702737655	0.420420810438163	-0.168810758781057	0.048187375807887	"S02"	0.420420810438163	"IS06"
