"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"State"	"MaxFC"
"BEND3"	"BEND3"	0.999492816080234	0.165706503685784	0.0100821187234386	-0.578576348716908	0.145358188189427	-0.0369908559968787	0.277089542195482	0.454677491940244	0.158560279717795	0.112236099562113	0.176371589154818	0.0608775646336981	-1.07318589072645	0.517602191526448	"IS01"	0.999492816080234
"RPS6KB1"	"RPS6KB1"	0.958277723544715	0.241961564978889	-0.107840857720513	-0.239208541639304	0.189555117643242	0.10186935407221	-0.0617763539815869	0.0302951644282046	0.497985341652502	0.207958299417055	-0.0704833760456658	-0.0302984114315968	-0.850636818740894	-0.0486820483948561	"IS01"	0.958277723544715
"CDK6"	"CDK6"	0.938755069771351	-0.00787375208062175	-0.107469565713323	-0.0320974857733192	0.162268189798383	0.0328273453214234	0.031695078965066	-0.18909607256972	0.0105989300654859	0.33186335866533	-0.159042410484736	-0.0282783120586766	-0.556875149083481	0.25419819997399	"IS01"	0.938755069771351
"DDX52"	"DDX52"	0.931416103302261	0.0240655304805604	0.0159949092331104	-0.373186301022261	0.206337060209908	0.0235371242284256	0.412610405136637	0.0471843339797336	0.178925912637099	0.226707453859229	0.172939293799541	0.182964331734174	-1.15190031066508	0.141980668782085	"IS01"	0.931416103302261
"ZNF473"	"ZNF473"	0.918012335461006	0.155469293412013	-0.0843471872147102	-0.183479702052754	0.147902537916434	0.0088219797926167	0.209271161338791	0.281225803784947	0.600747212720069	0.0854480308929778	-0.0751789441463039	-0.162029014199776	-0.905944925790437	0.458029258539728	"IS01"	0.918012335461006
"AARS2"	"AARS2"	0.849769754008844	0.0202576850107437	-0.0348269096897343	-0.383461625794479	0.174464048963222	0.0932222144328753	0.192287856670361	0.492838003030087	0.457256374055369	0.170807605693103	0.0833692175186219	-0.188304814312779	-1.0324024734731	0.691084823131657	"IS01"	0.849769754008844
"MTMR9"	"MTMR9"	0.834364900208965	0.0315228081594204	-0.179569025409536	0.75197438538597	0.0786729537391535	0.371209433534503	-0.150351943605483	-0.248601783551931	0.34972557808629	0.589657699801693	0.131597101827225	0.047242874131595	-1.47537561918172	-0.02788868649686	"IS01"	0.834364900208965
"ERI1"	"ERI1"	0.776673118342422	0.135241226006464	-0.225974787145519	-0.0193672417307313	0.41745962337688	0.139016960078796	0.0056892412565418	0.0167667112795579	0.140186157555981	0.290840047827432	0.102508511307136	0.150001892479425	-1.04307299476274	0.403972256222471	"IS01"	0.776673118342422
"EHHADH"	"EHHADH"	0.770368379718457	0.00566435623945721	-0.0839704842292226	0.12746292110164	-0.0317419956318084	-0.0139608636884044	0.438919123323547	-0.141401120067623	0.271119072991204	-0.0466411954062061	0.562060427193716	0.0778502010249863	-0.79370299550078	0.108534401166825	"IS01"	0.770368379718457
"CTH"	"CTH"	0.724291261385563	0.111936338067694	0.0571220028738013	-0.109005715974562	-0.0583518091127807	-0.0811671615916099	0.190080681813514	-0.0355649925624084	0.312204604455624	-0.065817104476998	0.268937193329482	-0.0385556273759227	-0.57592549471784	-0.100216473679041	"IS01"	0.724291261385563
"BAIAP2L1"	"BAIAP2L1"	0.601033653553451	0.128757103768197	0.188282108957222	-1.02192552102959	0.0592594083294544	-0.18536317287085	0.00120184670178313	0.168109833673839	0.266133007174403	0.104132292568871	0.273846531458415	0.224118428833913	-0.679846171961008	0.203218449673279	"IS01"	0.601033653553451
"PABPC1"	"PABPC1"	0.372479524520921	0.138110258566817	0.169156196406784	-0.670947440445518	-0.00680011792128895	-0.0373576138204198	-0.0168770620770253	0.277802390274955	-0.0655623277502833	-0.0654807554420704	-0.186526196600975	0.330130689280686	-0.493075380748564	0.0267486867412858	"IS01"	0.372479524520921
"RP11.96O20.4"	"RP11.96O20.4"	0.291860494981954	-0.110440083146886	-0.111681908558247	0.114667461874014	0.106068244297669	0.0171477669980878	0.0113618898837154	-0.116675028007615	0.0458289477069801	0.197428888882585	0.150955046970939	0.176497129127048	-0.39778680825779	-0.190392970041	"IS01"	0.291860494981954
"SLC22A6"	"SLC22A6"	-0.0455715185438377	1.91445595462692	-0.0941436976755621	0.0355652591775303	-0.0321051988438104	-0.0492734664728104	-0.127208635654919	-0.0212432015551527	0.00222905050696203	-0.107232408963325	-0.143097514796372	-0.15590888205804	-0.0382147927159807	0.159424392707338	"IS02"	1.91445595462692
"OR5AP2"	"OR5AP2"	-0.0631381800781829	1.80937104516119	-0.0714136610415398	-0.0378311479677176	-0.0622737211104343	-0.0532056319612754	-0.114813705711484	-0.0618900128455733	-0.0396317617608809	-0.0747815851917934	-0.0715910692196347	-0.0949544162749005	-0.0249981668414527	0.107369032803842	"IS02"	1.80937104516119
"KRTAP6.2"	"KRTAP6.2"	0.0124508574663783	1.77701137673399	-0.0794830647066633	-0.0709759322348614	-0.00469532939688832	-0.0537917156151182	-0.0107614781967323	-0.0542856805446513	0.0295983665039886	-0.090660405562743	-0.0862693320834341	-0.0988193092733017	-0.0770133311965067	-0.0446750724948303	"IS02"	1.77701137673399
"OR4D11"	"OR4D11"	-0.0388232862881048	1.60420239691221	-0.0584535132441783	-0.045110953940848	-0.0333193602840358	-0.0578677651135828	-0.0927085927887125	-0.0461204128722446	-0.0377057029518638	-0.0573523801859647	-0.0825706520845435	-0.0752093593164294	-0.0270922744835807	-0.0411194251319265	"IS02"	1.60420239691221
"AC112719.2"	"AC112719.2"	-0.0323418852701221	1.59735241298023	-0.0709052420599515	-0.0985792626750762	-0.0325142195394429	-0.084703316216494	0.208784107734462	-0.0563551835877857	0.0453526036283293	-0.0650018166303243	-0.11783625865139	-0.0865407852278888	-0.0150459488336054	-0.0521865508898142	"IS02"	1.59735241298023
"PRG3"	"PRG3"	-0.0158660993361928	1.56980794401942	-0.0978926307861663	0.0451807423296459	-0.0154901231660974	0.0252680399735211	-0.133141951242782	-0.0864706545754182	-0.0638071070952967	-0.0609107716269685	-0.0403182281805167	-0.0786845714444901	-0.0721847570668177	0.0254384660967426	"IS02"	1.56980794401942
"OR7G1"	"OR7G1"	-0.0464006136306598	1.56148463371953	-0.0589702950397931	-0.0304248231316171	-0.0509710833632385	-0.0357295892589873	-0.0804455081792267	-0.0475924057194814	-0.0431353932315119	-0.0552950893649863	-0.09464872143385	-0.0741235782655139	-0.0178610265424818	-0.0477762012575831	"IS02"	1.56148463371953
"OR10K2"	"OR10K2"	-0.0395843190569322	1.41866871256233	-0.0554875549897586	-0.0448101511588398	-0.0354282037303937	-0.0468515005833912	-0.102598043790472	-0.00354370742815396	-0.0132397652076305	-0.0586771517365235	-0.0793433321096934	-0.0626866386357895	-0.0359822522531272	-0.0353321409754507	"IS02"	1.41866871256233
"KRTAP27.1"	"KRTAP27.1"	-0.0385909654447871	1.39623112853287	-0.0638917724849744	0.0527338578591559	-0.0588266040604073	-0.0408000455741254	-0.0904271541626419	-0.0642478046805225	-0.0288192599603732	-0.0468765382709306	-0.0728181906258341	-0.0959685249673658	-0.00570185352921329	0.0109769698251874	"IS02"	1.39623112853287
"SLC22A8"	"SLC22A8"	-0.00150199034775639	1.39363530765326	-0.0991745167148479	0.281840350320954	-0.0978479152075379	0.0675401350098334	0.228457980900567	-0.106082384689688	0.076339340653009	-0.110126757346329	-0.0811864193509835	-0.191853882459251	-0.117896971848562	0.0621122895489219	"IS02"	1.39363530765326
"OR4D1"	"OR4D1"	-0.0416967479142225	1.38552543339761	-0.0463861557917718	-0.0494416058623183	-0.031933487440806	-0.027013261309177	-0.0765721200287351	-0.0348698608319012	-0.0286835718505428	-0.0517506955481898	-0.0815787942216617	-0.0660012623532119	-0.0337652784836971	-0.0350947537368403	"IS02"	1.38552543339761
"OR2M7"	"OR2M7"	-0.047314589466645	1.3474804651147	-0.0514766099096269	0.00034733402410912	-0.0307523597037985	-0.0310844650685326	-0.0669197205587685	-0.046303456911275	-0.0367989589591521	-0.0436086744772219	-0.0858019489485281	-0.066996163290563	-0.031597853897455	-0.039683267203828	"IS02"	1.3474804651147
"TRIM60"	"TRIM60"	0.0844970751866791	1.30419473238937	-0.114402577305728	0.00826044016529573	-0.104992240448171	0.0863035734626494	-0.0181150797278125	0.058744462545481	0.523449415225271	-0.0716448979851229	-0.0462866925393852	-0.270516472724158	-0.214386046982164	0.159155441191979	"IS02"	1.30419473238937
"OR8J1"	"OR8J1"	-0.0302537095076413	1.16927773147743	-0.0359942115935487	-0.0393610040350846	-0.0409193647528519	-0.0387656561341035	-0.0428691821929891	-0.036122276085958	-0.0282856009649302	-0.0491044315348491	-0.0653380917525096	-0.0509272123289621	-0.0168983064573685	-0.033894040232877	"IS02"	1.16927773147743
"OR5J2"	"OR5J2"	-0.0385894151634014	1.14103259196472	-0.0543151793709949	0.0195336055703453	0.0296331665439996	-0.0440300131397694	-0.101034133810006	-0.0423376626585048	-0.0247639463092327	-0.0586047188319079	-0.0234609280088078	-0.0637746519422139	-0.0363125605571004	-0.0392045770868772	"IS02"	1.14103259196472
"RP11.506B6.7"	"RP11.506B6.7"	-0.0400268632204605	1.11696681349868	-0.0458896564643769	-0.0455717042590999	-0.00133188250393659	-0.0549709150760133	-0.0199009131663986	-0.0296691338231829	0.00802541689081919	-0.0406815398760013	-0.0447860866372544	-0.0698703766794493	-0.0282681818529002	0.0613327413088014	"IS02"	1.11696681349868
"OR10V1"	"OR10V1"	-0.0423878823614719	1.06571271124184	-0.0512109957834436	0.091209142641116	-0.0495537317627889	-0.0223237927984551	-0.0875490977773212	-0.0454171827826488	-0.0125358211831847	-0.0487087421271366	-0.0831391599364734	-0.0671377217177359	-0.0118012347512226	-0.0374045738190194	"IS02"	1.06571271124184
"OTUD6A"	"OTUD6A"	0.215634125271002	1.03688255267018	-0.00589797731114249	-0.0816504169575135	-0.118627200425886	0.13358310059183	0.0649324913726829	0.300940666204633	0.99247802775882	-0.0949218253300043	-0.0207596526769022	-0.573543847340697	-0.439196542145671	0.148531005683888	"IS02"	1.03688255267018
"ASB18"	"ASB18"	0.0136265867273628	1.01992391504311	-0.0511679922128634	0.0127120100626847	-0.00417950113318831	-0.0218791926378839	-0.078951550299085	-0.0472657984506352	-0.0273904651577249	-0.0538482459907208	-0.0667371950698864	-0.0525732986862583	-0.0359651114082099	0.00955015406073414	"IS02"	1.01992391504311
"FAM71D"	"FAM71D"	0.15667029092905	1.00478382355721	-0.0308056351580235	-0.121340078153321	0.0677512452740689	-0.0151862967268627	0.0736592627716804	0.247331647471849	0.763074978260345	-0.102685603853359	0.0468251189585783	-0.464919425454793	-0.306151671713123	0.0273879909422737	"IS02"	1.00478382355721
"OR11G2"	"OR11G2"	-0.0226587825090808	0.804675816903451	-0.0313449291318297	-0.0146813813704414	-0.0285286172367649	-0.0295569819544103	-0.0411958477215613	-0.0236549503111563	-0.0214883091788257	-0.0242814698337298	-0.0495910276567225	-0.0404948249556738	0.000391144644290304	-0.0238173077525354	"IS02"	0.804675816903451
"OR4C3"	"OR4C3"	-0.0269219902244896	0.803264440872385	-0.0336047296880301	-0.0256193156175298	-0.029516827246	-0.0296052909708204	0.064532180328485	-0.0265461355717605	-0.0245000520115925	-0.031462453003858	-0.0281433265836838	-0.0352675783052298	-0.0103339182988276	-0.0214081322354241	"IS02"	0.803264440872385
"TAS2R41"	"TAS2R41"	-0.0402583583790066	0.798551374403378	-0.0474583446205156	-0.0370421729657266	0.0034026528572049	0.0328639721897972	-0.0392474824926859	-0.0169412248936773	-0.0399022651774457	-0.00753471276715978	0.0769263116548747	-0.0604075475746773	-0.0384109768780294	-0.0386663336829736	"IS02"	0.798551374403378
"RP5.972B16.2"	"RP5.972B16.2"	-0.0525421018474579	0.773852625748163	-0.0564018209769859	-0.0332465156272863	-0.0375242639292866	-0.0336240258445438	0.0631283276334384	0.0227974198937881	-0.0605050609410534	0.00848855655800879	0.0758200086523618	-0.00389919638876949	-0.0455745764128285	0.023403349883439	"IS02"	0.773852625748163
"EPPIN"	"EPPIN"	0.120011941568294	0.761373829519256	-0.0954892223949845	0.106869138316585	-0.127184886964831	0.0578948600440659	-0.0512138654656114	0.0543189786825031	0.655807047401326	-0.0764355184583747	0.192204145749282	-0.24187841676037	-0.312555633163924	0.151411367077728	"IS02"	0.761373829519256
"OR11A1"	"OR11A1"	-0.0193014088563724	0.58173785428352	-0.0244851321160475	-0.0189330583590785	-0.0121104788276857	-0.0235517881668958	-0.0595439158779601	-0.00662830997669413	0.0158591423225122	-0.0221956392683511	-0.0277804533762605	-0.0332340288038249	-0.0156654502800042	0.0235039241535561	"IS02"	0.58173785428352
"PRNT"	"PRNT"	-0.00992129574125332	0.513513707047517	-0.016714056977572	-0.0107694935512639	-0.0131525135009657	-0.0160298974647574	-0.0533071878710394	-0.0103427447726648	-0.00838336217107569	-0.0179605448045209	-0.0439158472823164	-0.029547443406499	-0.0060666389163774	-0.00460716349588359	"IS02"	0.513513707047517
"RHOJ"	"RHOJ"	-0.0319048638509436	-0.0615638017663766	-0.487419272334295	2.16763060865332	-0.0884148933932122	0.414210594473073	-0.199558294334391	-0.315645232826403	0.0832187921690536	0.708713971707754	-0.166482255836066	-0.41148613320959	-0.439985853438218	-0.0844628280471004	"IS04"	2.16763060865332
"CLEC1A"	"CLEC1A"	-0.0686609874282556	0.0260193133773387	-0.522083944342491	1.79202095434559	0.075467580416047	0.480925671839776	-0.197699811209866	-0.182795978790669	0.0993032108635623	0.257829698874561	-0.201364055829629	-0.382131127996481	-0.387036297123518	1.08968444688261	"IS04"	1.79202095434559
"KLF2"	"KLF2"	-0.242679364316413	-0.138305746815481	-0.434221012306532	1.6431905144075	-0.124294977686339	0.630376597866268	-0.184349646977654	-0.155532055403397	-0.0685723832618165	0.15246335147216	0.36616278543098	-0.384497297831557	-0.0807334893727426	-0.13682692587371	"IS04"	1.6431905144075
"OTC"	"OTC"	-0.0826378945965876	-0.00962362119698641	-0.241498217845961	1.63611383812638	-0.216003846914203	0.210810352094408	0.908715871686398	-0.235914849760434	-0.026277187226728	-0.247286075429889	0.16175643200492	-0.305969120110789	-0.11902471152441	-0.131080008205325	"IS04"	1.63611383812638
"GIMAP1"	"GIMAP1"	-0.236375683986469	-0.184776826738064	-0.501887443827188	1.3397583182598	0.529142208492436	1.14935388491631	-0.265196233530024	-0.254079143962496	-0.0977779543080223	0.00899614388671357	-0.252964626142282	-0.389889744339924	-0.211259885859602	-0.162039264173547	"IS04"	1.3397583182598
"SOX18"	"SOX18"	-0.286908928720994	-0.0492292662584515	-0.421320381981469	1.25856124391422	0.107480122222841	0.340190714701128	-0.142079469272816	0.210106551485785	-0.0922083172188669	0.290103146447741	-0.234066156237812	-0.462181909414276	0.0767989718429018	0.53827533603855	"IS04"	1.25856124391422
"FGL2"	"FGL2"	-0.00179906142592417	-0.0670454578587444	-0.890948999869519	1.24304360570179	1.18748700651904	1.03098441088118	-0.143770658746986	-0.434632226077108	-0.143976628495038	0.45703467466959	-0.0659434112320246	-0.204944174159266	-0.486439424537128	0.0213839600086012	"IS04"	1.24304360570179
"PLPPR4"	"PLPPR4"	0.219250413161684	-0.0609135296430165	-0.504258566283962	1.08180735339016	0.103157839598506	0.545283554592755	-0.178160057510677	-0.342364543667965	0.0575729360385335	1.02998099726897	-0.105647195379043	-0.15063817322185	-0.581616037443776	-0.120338612377454	"IS04"	1.08180735339016
"MSRA"	"MSRA"	0.0164535255747385	-0.154881439264172	-0.410949521879232	1.01202226888825	0.117468277634176	0.329198251312041	0.205161222605172	-0.14236128064511	-0.0879578737805185	0.144546644550932	0.392432695736533	-0.240797934814634	-0.14729367585386	0.349089234836019	"IS04"	1.01202226888825
"LRRTM2"	"LRRTM2"	0.271986038642208	0.059967593102377	-0.237058028800425	0.88182619692375	0.0854863133340614	0.172804551179808	-0.152589368645324	-0.219803382417129	0.3767111091592	0.382991326036566	-0.0646220964881841	-0.312903902043219	-0.459319939583333	0.18758272389855	"IS04"	0.88182619692375
"TPK1"	"TPK1"	0.0470179995805193	-0.0477880890696451	-0.47523840697194	0.755235665288791	0.332550054428716	0.612070214538517	0.324560905483668	-0.29114747757975	0.0201625371570634	0.213591666310731	0.671442607503208	-0.102264715377534	-0.473730114706858	-0.171968568380283	"IS04"	0.755235665288791
"CLDN18"	"CLDN18"	0.0446364246415412	0.0340052382731078	-0.15935620050304	0.668283674624616	-0.0223697396457669	0.117340594014802	0.152440927115465	-0.0785418549796953	0.260402292630249	-0.0407307365183693	0.564642986420073	-0.25127484536076	-0.266032380929108	-0.0349615296538898	"IS04"	0.668283674624616
"CXCR6"	"CXCR6"	-0.109290913690986	-0.0807453666060729	-1.05694762671853	0.092979764035279	1.89102463461457	1.21510160704775	-0.0481456644900606	-0.116908117932095	-0.103782795522416	0.114868677279883	-0.140416633127091	-0.0387257006803071	-0.256271595955244	0.249817508509985	"IS05"	1.89102463461457
"CD2"	"CD2"	-0.191933817361402	-0.00591070273961869	-1.23761996916325	0.0210627314550841	1.67326843227607	1.63643562858566	-0.175876322054158	-0.0984920841712332	-0.114473346702552	0.24829546288759	-0.172802554836034	-0.0403374584154884	-0.0993881875841294	0.359532472128115	"IS05"	1.67326843227607
"IL2RB"	"IL2RB"	0.0290903237244436	-0.059217769604271	-1.04776835708369	-0.00887014013991034	1.65744440872406	1.36927001448288	-0.135707855941551	-0.0293667277807756	-0.0490883060631665	0.339160835833882	-0.0180332954000364	0.0114885628521182	-0.550871011043968	0.272333715613307	"IS05"	1.65744440872406
"KLRC4"	"KLRC4"	0.0416785236345072	0.216583110615257	-0.679192874987073	0.157898145916381	1.62716836181681	0.852823633684594	-0.226533700872038	-0.16205525005393	0.262504071788541	-0.0938797970626103	-0.119681090571786	-0.179715375922707	-0.519881940165893	0.103462204443052	"IS05"	1.62716836181681
"UBD"	"UBD"	-0.144189481862668	-0.088364506999566	-0.736380259539346	-0.454175609548443	1.60933093685212	0.762510421905689	-0.000211042268457166	-0.0888550760029472	-0.156215267094216	-0.0274859199919344	0.164320844157392	-0.095378307110609	-0.072965806297185	1.261037055313	"IS05"	1.60933093685212
"TNFSF13B"	"TNFSF13B"	-0.05510909102608	-0.00468006133187457	-0.810354180594087	0.0477299772878871	1.59734931186617	0.794562613235042	-0.292658660153646	-0.318907376632344	-0.147008062504249	0.53833987314115	-0.138818280538235	-0.0933138880358951	-0.176123577883626	0.129040558539597	"IS05"	1.59734931186617
"GPR25"	"GPR25"	-0.229752135692147	-0.112269726780611	-0.67638249115874	-0.150357897868584	1.58778712973622	0.925864471010764	0.00441104061256049	0.114111546264479	-0.0539187801360242	-0.189456360075054	0.00301104777878458	-0.117701799177656	-0.215245071720153	0.284459529661558	"IS05"	1.58778712973622
"CD7"	"CD7"	-0.357504455680895	-0.119435107621816	-0.848435775456874	-0.184720745589006	1.58117851838685	1.30388769499181	0.095620891094149	0.103472663504199	-0.244431465651746	0.0159408791515413	-0.0959966430330859	-0.203766623797493	0.0151745112354644	0.264533392978878	"IS05"	1.58117851838685
"IL21"	"IL21"	-0.112109223038198	0.188079540252732	-0.627965491858741	-0.390023587792988	1.56735455537338	1.4505715275529	-0.156900767822757	-0.204802935116448	-0.141813033476251	-0.069994728632055	-0.18232691407065	-0.151134592263841	-0.367350054351132	0.120692610508917	"IS05"	1.56735455537338
"CTLA4"	"CTLA4"	-0.120626440720584	0.0428597538352904	-1.05754183443563	-0.364021731474072	1.53414893416797	1.4288655313722	-0.192530285617656	0.00154865358129829	0.0549127893497435	0.487382294447155	-0.251684373183511	-0.058594371951999	-0.243002149522968	0.496022902749963	"IS05"	1.53414893416797
"FPR3"	"FPR3"	0.100073970513112	-0.0518680048136333	-0.815015646372205	0.0667757877305431	1.44193038505779	0.653137536251558	-0.297926603237606	-0.311780768553081	-0.229166236212244	1.09067346170885	-0.243252809494798	0.0204091965148323	-0.418416952815614	0.128172218866138	"IS05"	1.44193038505779
"CD226"	"CD226"	0.168913220449947	0.114238178366598	-0.992367269522654	0.343517410164023	1.44132520873752	1.36934243133891	-0.214634990720479	-0.29034363275082	0.0304795997635504	0.399216924271733	-0.0772653014712398	-0.0505526432198455	-0.639652012180531	0.0719934554534952	"IS05"	1.44132520873752
"NCR1"	"NCR1"	-0.0106041184014775	0.250824410639969	-0.814918570685658	0.384084662218508	1.43492054249828	0.914346579554526	-0.0417864895060702	-0.0304983844252512	0.0939996639215805	-0.0377135334215202	0.0601633377369283	-0.216236670951746	-0.482519414616702	0.58579740715393	"IS05"	1.43492054249828
"IL12RB1"	"IL12RB1"	-0.187982768295554	0.0653689802825055	-0.834414348953107	0.0684984666172289	1.42899375481315	1.05340813032851	-0.0606799596085748	-0.016989994656054	0.000368120373594344	0.227489154566059	-0.0412648735590249	-0.178716407726562	-0.249122709295074	0.310616907241299	"IS05"	1.42899375481315
"GFI1"	"GFI1"	0.0699064243662902	-0.0484347116067947	-0.728717944903541	-0.119611302705268	1.40719439827944	1.21889496723175	-0.105969829904714	-0.0519537337021967	0.0751981419660158	0.204996797272388	-0.142107681120864	-0.16587850983129	-0.483614050601585	0.099165570002302	"IS05"	1.40719439827944
"CD86"	"CD86"	-0.109442036969159	0.011693686594934	-0.70190305210328	0.169718600026254	1.36692169673502	0.81464995190615	-0.2658828629069	-0.382261944009498	-0.284690200871658	0.759672097335686	-0.374556821852913	-0.0726362789528427	-0.235613179065723	0.142504412816681	"IS05"	1.36692169673502
"IL2RA"	"IL2RA"	0.00128798517192471	0.0934744622905279	-0.913177492486376	-0.238184905318625	1.36120322347251	0.908324082426228	-0.190320215982811	-0.122687768310386	-0.204643984550609	0.940701617099279	-0.279857961339901	0.1178448610646	-0.376084670845824	0.412262211577726	"IS05"	1.36120322347251
