"ID"	"State"	"InitialState"
"2404"	"TCGA.FD.A5BS.01A.21R.A26T.07"	"S01"	"IS05"
"2405"	"TCGA.K4.A54R.01A.11R.A26T.07"	"S01"	"IS05"
"2406"	"TCGA.BT.A42E.01A.11R.A23W.07"	"S01"	"IS05"
"2407"	"TCGA.DK.A3WW.01A.22R.A23N.07"	"S01"	"IS05"
"2408"	"TCGA.DK.A3WX.01A.22R.A22U.07"	"S01"	"IS05"
"2409"	"TCGA.GC.A3WC.01A.31R.A22U.07"	"S01"	"IS05"
"2410"	"TCGA.GC.A3RC.01A.11R.A22U.07"	"S01"	"IS05"
"2411"	"TCGA.FD.A3B8.01A.31R.A20F.07"	"S01"	"IS05"
"2412"	"TCGA.FD.A3B6.01A.21R.A20F.07"	"S01"	"IS05"
"2413"	"TCGA.K4.A5RJ.01A.11R.A28M.07"	"S01"	"IS05"
"2414"	"TCGA.DK.A2I4.01A.11R.A21D.07"	"S01"	"IS05"
"2415"	"TCGA.G2.A2EO.01A.11R.A180.07"	"S01"	"IS05"
"2416"	"TCGA.BT.A20O.01A.21R.A14Y.07"	"S01"	"IS05"
"2417"	"TCGA.G2.A2EF.01A.12R.A18C.07"	"S01"	"IS05"
"2418"	"TCGA.FD.A3B3.01A.12R.A206.07"	"S01"	"IS05"
"2419"	"TCGA.GC.A6I1.01A.12R.A31N.07"	"S01"	"IS05"
"2420"	"TCGA.LC.A66R.01A.41R.A30C.07"	"S01"	"IS05"
"2421"	"TCGA.K4.A5RH.01A.11R.A30C.07"	"S01"	"IS05"
"2422"	"TCGA.FD.A62N.01A.11R.A30C.07"	"S01"	"IS05"
"2423"	"TCGA.GU.A766.01A.11R.A32O.07"	"S01"	"IS05"
"2424"	"TCGA.GU.A762.01A.11R.A33J.07"	"S01"	"IS05"
"2425"	"TCGA.FD.A6TD.01A.51R.A33J.07"	"S01"	"IS05"
"2426"	"TCGA.E7.A7XN.01A.11R.A352.07"	"S01"	"IS05"
"2427"	"TCGA.XF.A8HD.01A.11R.A36F.07"	"S01"	"IS05"
"2428"	"TCGA.XF.A8HE.01A.11R.A36F.07"	"S01"	"IS05"
"2429"	"TCGA.UY.A9PH.01A.11R.A38B.07"	"S01"	"IS05"
"2430"	"TCGA.ZF.A9RF.01A.11R.A38B.07"	"S01"	"IS05"
"2431"	"TCGA.UY.A9PA.01A.11R.A38B.07"	"S01"	"IS05"
"2432"	"TCGA.2F.A9KO.01A.11R.A38B.07"	"S01"	"IS05"
"2433"	"TCGA.UY.A9PB.01A.11R.A38B.07"	"S01"	"IS05"
"2434"	"TCGA.SY.A9G5.01A.11R.A38B.07"	"S01"	"IS05"
"2435"	"TCGA.E7.A97P.01A.11R.A38B.07"	"S01"	"IS05"
"2436"	"TCGA.4Z.AA86.01A.11R.A39I.07"	"S01"	"IS05"
"2437"	"TCGA.XF.A9T8.01A.11R.A39I.07"	"S01"	"IS05"
"2438"	"TCGA.DK.AA6Q.01A.11R.A39I.07"	"S01"	"IS05"
"2439"	"TCGA.4Z.AA7Q.01A.11R.A39I.07"	"S01"	"IS05"
"2440"	"TCGA.XF.AAN5.01A.11R.A42T.07"	"S01"	"IS05"
"2441"	"TCGA.ZF.AA58.01A.12R.A42T.07"	"S01"	"IS05"
"2442"	"TCGA.ZF.A9RD.01A.11R.A42T.07"	"S01"	"IS05"
"2443"	"TCGA.XF.AAN2.01A.11R.A42T.07"	"S01"	"IS05"
"2444"	"TCGA.XF.A9SM.01A.11R.A42T.07"	"S01"	"IS05"
"2445"	"TCGA.XF.A9SY.01A.21R.A42T.07"	"S01"	"IS05"
"2446"	"TCGA.XF.A9T5.01A.11R.A42T.07"	"S01"	"IS05"
"2447"	"TCGA.A7.A4SD.01A.11R.A266.07"	"S01"	"IS05"
"2448"	"TCGA.E9.A3QA.01A.61R.A22K.07"	"S01"	"IS05"
"2449"	"TCGA.BH.A0B6.01A.11R.A19W.07"	"S01"	"IS05"
"2450"	"TCGA.A8.A096.01A.11R.A00Z.07"	"S01"	"IS05"
"2451"	"TCGA.OL.A66I.01A.21R.A29R.07"	"S01"	"IS05"
"2452"	"TCGA.OL.A5D7.01A.11R.A27Q.07"	"S01"	"IS05"
"2453"	"TCGA.E2.A573.01A.11R.A29R.07"	"S01"	"IS05"
"2454"	"TCGA.BH.A18V.06A.11R.A213.07"	"S01"	"IS05"
"2455"	"TCGA.A8.A09G.01A.21R.A00Z.07"	"S01"	"IS05"
"2456"	"TCGA.E9.A243.01A.21R.A169.07"	"S01"	"IS05"
"2457"	"TCGA.A7.A26G.01A.21R.A169.07"	"S01"	"IS05"
"2458"	"TCGA.A8.A08I.01A.11R.A00Z.07"	"S01"	"IS05"
"2459"	"TCGA.C8.A27B.01A.11R.A169.07"	"S01"	"IS05"
"2460"	"TCGA.C8.A275.01A.21R.A16F.07"	"S01"	"IS05"
"2461"	"TCGA.C8.A26X.01A.31R.A16F.07"	"S01"	"IS05"
"2462"	"TCGA.AR.A24S.01A.11R.A169.07"	"S01"	"IS05"
"2463"	"TCGA.D8.A1J8.01A.11R.A13Q.07"	"S01"	"IS05"
"2464"	"TCGA.C8.A278.01A.11R.A169.07"	"S01"	"IS05"
"2465"	"TCGA.AR.A0U0.01A.11R.A109.07"	"S01"	"IS05"
"2466"	"TCGA.E9.A1R4.01A.21R.A14D.07"	"S01"	"IS05"
"2467"	"TCGA.EW.A1IY.01A.11R.A13Q.07"	"S01"	"IS05"
"2468"	"TCGA.D8.A1JK.01A.11R.A13Q.07"	"S01"	"IS05"
"2469"	"TCGA.E9.A1N5.01A.11R.A14D.07"	"S01"	"IS05"
"2470"	"TCGA.E2.A1II.01A.11R.A144.07"	"S01"	"IS05"
"2471"	"TCGA.A1.A0SI.01A.11R.A144.07"	"S01"	"IS05"
