"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"
"C3orf80__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.52044823666929e-10	2.22044604925031e-16	356.241440489877	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"VANGL1__pos"	225.304071603576	0.875309733115937	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	60.0996827017749	2.22044604925031e-16	24.7302241477839	2.22044604925031e-16	2.22044604925031e-16
"PRG3__pos"	2.22044604925031e-16	164.471653422573	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OR11A1__pos"	2.22044604925031e-16	37.7787287320619	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RSF1__pos"	258.448472216238	1.86009015019225	2.22044604925031e-16	7.28464385095739	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.56555778104079e-11	33.0541187224956	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FAM133B__pos"	243.176427693011	2.22044604925031e-16	1.16600905533414e-15	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.94979222705803	53.5390102717246	2.22044604925031e-16	2.22044604925031e-16	6.4323801048425e-12	2.22044604925031e-16	4.34171883662258e-10
"VPS50__pos"	265.221825346034	2.22044604925031e-16	2.22044604925031e-16	3.9487211778925	2.22044604925031e-16	5.03844206930282	2.22044604925031e-16	2.22044604925031e-16	0.957328065502949	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TIGIT__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	192.636140808505	101.241011164911	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.413321318948354	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PTPN7__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	123.860199584661	88.224974198634	6.03604145423996	43.043149742586	5.04892050280564	30.7535690893423	4.21570745357262	5.77647515529938	2.22044604925031e-16	2.22044604925031e-16
"CHST13__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.087524714389	5.09211294406036e-11	133.457683910462	31.5683286585281	2.22044604925031e-16	92.7359927376619	2.22044604925031e-16	2.22044604925031e-16	20.1303340663616	2.22044604925031e-16
"PRR23C__pos"	4.6160516768855	35.5195294363665	2.22044604925031e-16	2.22044604925031e-16	1.58482613795772	4.30806160472363	1.84793468994639	54.2535183878593	218.287979791252	5.64568893871379e-08	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.334650979311844
"LRRC69__pos"	16.2005417127648	2.22044604925031e-16	6.49479503873104e-16	2.22044604925031e-16	1.72513651297965	1.01432716377052	2.22044604925031e-16	46.6810680089149	214.687759795245	2.22044604925031e-16	2.22044604925031e-16	18.4915038043991	2.22044604925031e-16	2.22044604925031e-16
"VASH2__pos"	64.0429184190367	8.12804972237239	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.15703686371023	2.22044604925031e-16	75.0216377250287	35.9488666693689	35.3070498191036	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	144.828630643516
"OR3A3__pos"	5.61899320959589e-15	47.911112215779	3.31168041849935e-07	1.57018433449278	2.22044604925031e-16	32.1062369411584	2.22044604925031e-16	0.0570466893761017	2.54300250954524e-10	13.63062863884	2.22044604925031e-16	10.4549090513662	2.22044604925031e-16	172.548091707968
"GPR155__pos"	99.5630629116451	2.22044604925031e-16	7.81431729262568	50.3971096645212	17.3295240178147	26.7296466096169	2.22044604925031e-16	2.22044604925031e-16	35.9760228871759	57.1342158210245	2.22044604925031e-16	1.52856960403842	2.22044604925031e-16	0.000200443612851227
"ACHE__pos"	6.5764549418932	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.67468610653031	6.60024940833612	4.79307329295285e-09	15.6453867533395	2.22044604925031e-16	2.22044604925031e-16	141.088557877804	2.22044604925031e-16	2.22044604925031e-16	97.7632726108579
"SAMD7__pos"	34.1724701885744	18.2864830216914	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.43040451380535	2.22044604925031e-16	98.5188942348264	89.8341331392648	2.22044604925031e-16	100.700079872398	12.2707502025566	2.22044604925031e-16	8.14805696383501e-15
"SLC22A25__pos"	45.4170087085642	32.3344363463008	5.63011036126408e-15	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.7639096224382	2.22044604925031e-16	194.480048865654	0.479436982213722	2.22044604925031e-16	1.11937470316822e-12	2.22044604925031e-16	2.22044604925031e-16
"SLC22A8__pos"	2.22044604925031e-16	362.414038902278	2.22044604925031e-16	40.5472597983172	2.22044604925031e-16	2.22044604925031e-16	7.05807878638812	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SCML4__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	55.7542481181475	177.689092951482	38.6313697965763	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"UPB1__pos"	2.22044604925031e-16	2.22044604925031e-16	15.903310812453	3.78510298370899	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.9206358924912	4.17073110496542	108.571409768141	45.9290804760433	2.22044604925031e-16
"PYHIN1__pos"	2.22044604925031e-16	3.79146179798236	2.22044604925031e-16	5.47152642221099	146.415572354844	136.774716745854	2.22044604925031e-16	2.22044604925031e-16	0.941401942708625	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TNFSF13B__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.77418649914151	207.313750849213	3.65507974715942	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	70.1576487331353	2.78635213498582	2.22044604925031e-16	7.54215929251511	2.22044604925031e-16
"CCR2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	33.535060641612	98.5272124544071	127.37221435313	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	32.2607501725046	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SEPT14__pos"	86.556664106777	3.90815032439457	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.92840722282035	2.22044604925031e-16	173.086363183972	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OR4C3__pos"	2.22044604925031e-16	47.5847894430741	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ACSM2B__pos"	0.333943950584109	2.22044604925031e-16	0.185441221924706	33.445671928939	3.40461173204665	7.77272709815416	2.22044604925031e-16	0.307520026445884	2.22044604925031e-16	34.8403773500407	2.22044604925031e-16	104.893548873362	77.5726585074884	2.22044604925031e-16
"MYLK3__pos"	2.22044604925031e-16	27.2547796177621	2.22044604925031e-16	12.8971280594943	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	230.815247834248	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	25.5383497239214
"HSF5__pos"	2.22044604925031e-16	8.98468901526265	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	87.3559732639786	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ABCG8__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	340.8506858764	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"IL12RB1__pos"	2.22044604925031e-16	4.95778577133043	2.22044604925031e-16	18.7656923112345	184.350161908116	37.484926650009	2.22044604925031e-16	21.5210463463668	0.960257668673344	27.3349022694899	9.68462576675637	2.98468058699899	0.527936405619436	1.00645255939635e-15
"ETNK1__pos"	213.58552348818	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.41160707806496	5.10695785892023e-15	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	86.5852250211963	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"C19orf67__pos"	2.22044604925031e-16	6.7051798572478	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	171.677153742561	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPR25__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	204.269662302028	24.4314212374194	7.8721806036263e-08	19.5924757039958	2.22044604925031e-16	2.22044604925031e-16	3.11932285933326e-11	2.22044604925031e-16	2.22044604925031e-16	13.0817290800512
"LRRC49__pos"	53.9281719868996	6.20637313860521	21.767166207276	34.2107057051342	2.22044604925031e-16	2.22044604925031e-16	0.0157434929420472	13.1194394997299	80.8858331648638	8.04210578098322e-11	2.22044604925031e-16	2.22044604925031e-16	0.690286027777757	111.299304791938
"CLEC4C__pos"	8.93036529546302	27.3847866988254	2.22044604925031e-16	2.22044604925031e-16	0.552051268221076	163.999787141694	2.22044604925031e-16	2.22044604925031e-16	54.6013704367824	16.5778250062173	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FAM9A__pos"	7.22287366104034	5.63979409885428	8.33371109280146	7.44999223720089	4.06860893052015e-08	2.63658348398425e-05	67.8323063311908	0.599780958490663	61.9481943222951	27.2953930109808	108.261822660847	1.71984653189179e-15	3.93872966475104	24.2458815195854
"OTUD6A__pos"	2.22044604925031e-16	37.898920901461	2.25203685696492	2.22044604925031e-16	2.22044604925031e-16	6.75265423404777	2.22044604925031e-16	60.1472940185797	223.961655610639	1.82390853276824	2.22044604925031e-16	2.22044604925031e-16	1.29112609281468e-11	2.40331075129203
"BAAT__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.7995564990721e-13	1.41615634010083e-15	166.703743186166	2.22044604925031e-16	2.22044604925031e-16	2.354669816417	86.2426545406897	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GIMAP1__pos"	2.22044604925031e-16	0.584935581943896	9.61510886180275	166.717257484076	34.7866396282323	88.4927069652507	5.65906157419442e-09	5.78983049204924e-12	7.48889785777446e-08	2.60390595693209	2.22044604925031e-16	2.22044604925031e-16	5.37968109302534	2.22044604925031e-16
"EPPIN__pos"	2.22044604925031e-16	27.0847153187577	2.22044604925031e-16	1.67833605068543	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	123.526735611499	2.22044604925031e-16	2.51208051226208	2.22044604925031e-16	2.22044604925031e-16	2.17362121156879
"IL21__pos"	4.63073137606939	6.76037594138367	2.22044604925031e-16	2.22044604925031e-16	179.749715233263	79.3436767439743	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CLNK__pos"	1.47659368280171	8.89921444250741	2.22044604925031e-16	2.22044604925031e-16	49.7553542634597	93.2624091726666	2.22044604925031e-16	2.22044604925031e-16	142.871431965476	2.22044604925031e-16	3.57639249871881	2.22044604925031e-16	2.22044604925031e-16	1.82192130396274
"LTA__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	107.628322237242	162.153119201847	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.02259786550295	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.28443238682003e-15
"ANKRD36C__pos"	61.9083611504754	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.31313193058184	2.22044604925031e-16	2.22044604925031e-16	159.112510538587	5.71470784134702e-05	70.1254830931943	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OR4D11__pos"	2.22044604925031e-16	90.3899275982513	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"UBE2F.SCLY__pos"	74.326862063799	6.87214256450211	2.22044604925031e-16	2.54458470129109	1.99683117999856	2.22044604925031e-16	2.22044604925031e-16	95.1300048011328	30.6493493532279	22.9815845434379	7.3608247129597e-09	30.1901383521953	2.22044604925031e-16	6.04498528996689
"FOXP3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	141.165136912304	79.1475036767646	2.22044604925031e-16	15.0380530217962	2.22044604925031e-16	87.9566048774655	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"BCO1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	23.6773880425072	2.22044604925031e-16	1.27240902104822e-11	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	328.587604883831	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SIRPG__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	183.302211413789	103.108083645114	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.495928230294064	2.22044604925031e-16
"CXCR6__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.93146187713323	240.610148569414	44.5639924611252	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NEURL3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	48.7244304740257	2.22044604925031e-16	9.98050010840685e-06	1.73005399254896	2.22044604925031e-16	2.22044604925031e-16	124.34462451213	2.22044604925031e-16	1.5297867252858	110.60641337489
"C11orf30__pos"	235.964869643787	2.51537305657664	2.22044604925031e-16	1.35853018275262	2.22044604925031e-16	5.13387913757471	2.22044604925031e-16	2.22044604925031e-16	26.6445153324437	4.35006606396445	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.72925336116758
"TPK1__pos"	33.2703804975406	2.22044604925031e-16	2.22044604925031e-16	79.1686347511584	22.7813757935202	33.2074925823987	10.6050038048709	2.11918755368827	2.22044604925031e-16	18.9379333511037	120.645098478619	29.3580355559031	2.22044604925031e-16	2.22044604925031e-16
"A4GNT__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	25.4827112757492	8.60811544403955e-11	2.618584868256	2.22044604925031e-16	2.22044604925031e-16	97.4206865434967	22.1685186239341	98.5651447309861	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KDM8__pos"	50.4061098991153	2.22044604925031e-16	2.22044604925031e-16	10.093650988547	2.22044604925031e-16	27.002100811534	61.6841490765033	77.5395472549293	76.4810533631968	4.647322166842	6.11524663092844	2.22044604925031e-16	2.22044604925031e-16	31.3167571748078
"KLF2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	247.301119706377	2.22044604925031e-16	25.6549355641331	2.22044604925031e-16	3.05564193791435e-14	2.22044604925031e-16	2.22044604925031e-16	19.9824012265797	2.22044604925031e-16	3.80336667852504	2.22044604925031e-16
"SLC22A9__pos"	2.22044604925031e-16	18.4552830481674	1.43699822303272	2.22044604925031e-16	1.63568903479835e-12	5.6976036660719	62.608249590741	25.1090359786118	199.396720422568	2.22044604925031e-16	2.208067822181e-09	2.22044604925031e-16	5.26800803881713	6.08952806453015e-16
"PRNT__pos"	2.22044604925031e-16	27.3690037242455	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"EHHADH__pos"	177.377512645107	1.27201537001213	2.22044604925031e-16	22.9278370505745	2.22044604925031e-16	2.22044604925031e-16	50.9997360926741	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	51.6887301136429	14.4886866879882	2.22044604925031e-16	2.22044604925031e-16
"GPR174__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	116.921164163857	154.645301716375	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OPRM1__pos"	13.2652816970308	22.936307399929	0.019068175932712	2.22044604925031e-16	2.22044604925031e-16	4.45857216566492	2.22044604925031e-16	8.87471337078721	272.193488781887	1.40114102657242	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.33625157535594
"OXT__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	17.753837322408	2.22044604925031e-16	2.11153933467729	75.5574550824035	131.02974106437	2.22044604925031e-16	22.8374014583304	2.22044604925031e-16	2.22044604925031e-16	12.7018284665334	16.7340081921618
"SELPLG__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	50.6833318812129	105.976595797721	48.1068457603276	2.22044604925031e-16	8.50262406754904	2.22044604925031e-16	72.7736377668534	23.1616589724071	0.00938846385598396	14.1684933808288	2.22044604925031e-16
"IL10__pos"	2.22044604925031e-16	0.155202213326013	2.22044604925031e-16	27.8377655849867	71.5100049090122	29.5669217266123	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	158.050244840971	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PRSS55__pos"	2.22044604925031e-16	21.587064073735	2.22044604925031e-16	2.22044604925031e-16	9.50142884575986	2.22044604925031e-16	3.23516322142464e-07	37.4303345013188	148.964942928231	2.22044604925031e-16	19.8292467179831	2.22044604925031e-16	1.59011620250067	67.819184791191
"PDE6A__pos"	3.76027654405964e-08	31.807099555256	2.22044604925031e-16	11.5162189452089	2.22044604925031e-16	9.12268683691214	2.22044604925031e-16	2.22044604925031e-16	171.189731444208	0.00947740129403335	72.7505690132412	4.43127090089439	2.22044604925031e-16	14.3759472252075
"EFCAB5__pos"	12.6185325446532	12.8207509317974	5.89943628239626	0.293557218765983	2.22044604925031e-16	9.54377548131961	0.271691581932081	31.108712740261	173.133561871549	2.22044604925031e-16	55.5738332513344	2.22044604925031e-16	6.9022866623887	18.2105151731137
"ADAM19__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	24.3000335360977	47.5064021689821	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	226.353946824972	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	30.4969765300722
"ABCG5__pos"	0.679129962129628	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	283.538902268662	11.1442130874096	45.9571567952819	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HNF1B__pos"	2.22044604925031e-16	3.63864736264968	2.22044604925031e-16	0.000466586028394617	2.22044604925031e-16	2.22044604925031e-16	5.27812441281001e-12	5.18458464431551	2.22044604925031e-16	2.22044604925031e-16	287.031299428666	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PLPPR4__pos"	9.59248209802644	2.22044604925031e-16	2.22044604925031e-16	110.051436610389	2.22044604925031e-16	10.9834207134824	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	211.173492719001	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OR11G2__pos"	2.22044604925031e-16	48.7644319095411	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PABPC1__pos"	58.7658933789031	7.78799129567675	9.67106256257499e-16	2.22044604925031e-16	2.22044604925031e-16	4.03252523710993	2.22044604925031e-16	80.2785309639165	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	117.753935446889	2.22044604925031e-16	2.22044604925031e-16
"KLRC4__pos"	4.19907133973484	5.363065387317e-05	2.22044604925031e-16	16.4465828145009	214.809968440113	9.13412210984157	2.22044604925031e-16	2.22044604925031e-16	38.3397009626857	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PPP1R16B__pos"	2.22044604925031e-16	0.274669906121296	2.22044604925031e-16	120.497807028737	23.2337226745501	160.137516564731	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PHKG1__pos"	2.22044604925031e-16	0.831211574294997	2.22044604925031e-16	9.44847719120519	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.40339520596652e-07	46.6850355443141	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.85833310123722e-15	150.937038465194
"FGL2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	141.906725968313	110.920742168314	43.0627366597206	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.8040649317822	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ZNF473__pos"	162.623425273595	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.93499027573417	2.22044604925031e-16	2.49173319654702e-10	68.4331536452031	53.7463211010196	0.731191842319292	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.75076485173227
"HYAL4__pos"	24.3752832571281	27.3180141563371	2.22044604925031e-16	2.22044604925031e-16	8.85170045092569	1.44120953329716	2.22044604925031e-16	2.22044604925031e-16	185.665026874351	15.0496138409678	15.513515466506	15.8654457502224	2.22044604925031e-16	24.0979943111362
"CD40LG__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	25.7895057445964	19.5905456518822	245.041715098859	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.181233391957435	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HAAO__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	32.2189310493113	5.97705316583146	24.5796622223314	211.71450893395	1.79141854973771e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.372401968606	74.4797096588125
"GATAD1__pos"	178.343254180781	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	66.6499371300464	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FAM151A__pos"	5.1582615113046	2.22044604925031e-16	4.60144320706887	2.22044604925031e-16	2.22044604925031e-16	32.2148590729075	64.2916697997844	16.6115269880174	7.34972090716461	2.22044604925031e-16	31.1698740625565	2.22044604925031e-16	2.22044604925031e-16	142.814454126882
"TRIM60__pos"	4.90966803800361	82.2545254942739	1.19973040190722	8.62873534457039	2.22044604925031e-16	6.9913843360158	2.22044604925031e-16	15.8146951776154	134.870356982302	6.83838541419658	1.41890149468354e-12	3.47350397338561	4.55146232484695	0.936869027930492
"CACNG8__pos"	2.22044604925031e-16	8.35669278537644	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.22567298565683e-11	55.8593192174937	160.310555009437	24.4312278665544	2.04597062793292e-07	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LECT2__pos"	2.22044604925031e-16	24.8256516324265	22.5774741295154	7.72729481776116	2.22044604925031e-16	11.8559464004362	5.40273448094339	39.7210723051798	174.466712712232	7.8713619219151	2.22044604925031e-16	2.22044604925031e-16	15.8545277980876	2.22044604925031e-16
"C2CD5__pos"	187.345783132417	2.22044604925031e-16	2.22044604925031e-16	4.88328118344428	2.22044604925031e-16	0.0283528485592685	2.22044604925031e-16	2.22044604925031e-16	56.4655186058562	2.22044604925031e-16	25.6278376156336	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PLGLB1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.209520374612156	2.22044604925031e-16	10.9750494801077	25.6829754076744	38.2634569716999	226.111932961018	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	13.5496601533975
"AARS2__pos"	168.070046938971	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.96863477054677	2.22044604925031e-16	5.3781894098017e-15	94.621112916379	0.000403559880712865	3.55787590740023	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	30.1110448155727
"CST7__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.87098740334351	140.900994952954	82.4509703765653	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.3511161584775	2.22044604925031e-16	2.22044604925031e-16	13.2975306836055	2.22044604925031e-16
"SERPINA10__pos"	25.4879373669337	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	176.001911051821	2.22044604925031e-16	52.4165686459909	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	8.98440788831825e-14
"IKZF1__pos"	9.80291886107587	2.22044604925031e-16	2.22044604925031e-16	14.9401203480701	76.0959899237721	172.14328223357	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.2925606304356	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.840492731978115
