"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"State"	"MaxFC"	"InitialState"
"CD163"	"CD163"	1.01015262763583	1.24374797320683	-0.267049238129859	-1.15993040553657	-0.195308737080782	0.375648846993285	-1.32406389976971	-0.182487015711398	1.12653895077807	0.0814039706768701	"S01"	1.24374797320683	"IS02"
"LIPA"	"LIPA"	0.631896726341538	1.23573708176531	0.181631304606551	-1.12676577509284	-0.358857241063643	-0.522102142583621	-1.05899422579262	-0.00360368267215963	0.913308936859263	0.342699576569637	"S01"	1.23573708176531	"IS02"
"EMP3"	"EMP3"	0.709363216000492	1.23386466559497	-0.716914931074881	-0.574739601132363	-0.387515634347693	0.860346158712728	-1.18749646687692	-0.33356921034606	0.938712125552069	-0.0272722643710135	"S01"	1.23386466559497	"IS02"
"RENBP"	"RENBP"	0.907940052026273	1.20477320990305	0.297232471596627	-0.391554227732437	-0.23233892756696	-0.633532488917304	-0.865664994336433	-0.600459619766062	0.297056438124606	-0.375725593517463	"S01"	1.20477320990305	"IS02"
"DNAJC5B"	"DNAJC5B"	0.709731314097659	1.18312384857934	0.122719682343115	-1.16174099387675	-0.211063004767824	-0.521142369941699	-1.30534681558942	0.233434246295694	0.882455176990573	0.527070179636631	"S01"	1.18312384857934	"IS02"
"FABP3"	"FABP3"	0.649946178091055	1.17189833433668	-0.36191002946258	-0.93679904483801	0.0407033149380846	-0.436838072543196	-0.838140568880657	-0.184642777398062	0.854620541667102	0.109240259278212	"S01"	1.17189833433668	"IS02"
"ITGAM"	"ITGAM"	1.13419286572274	1.16957860150479	-0.559776052734969	-0.814580358886653	-0.103054308350832	0.249923113250932	-1.2591632018495	-0.647467694519362	0.862697124529305	0.396853460599616	"S01"	1.16957860150479	"IS02"
"CFL2"	"CFL2"	0.0892601932600857	1.16124420973757	0.0700748466848151	-0.675803931923728	-0.360856286151246	-0.0994220838792016	-0.284319267440531	-0.068418024672321	0.272209228112311	-0.326484517677166	"S01"	1.16124420973757	"IS02"
"TREML1"	"TREML1"	0.780444054636885	1.16006129113726	-0.404902537790448	-0.618020272229176	0.408466215917776	0.00886971268349694	-1.34065164951782	-0.569186375234538	0.507760219118949	0.514352749847328	"S01"	1.16006129113726	"IS02"
"SLC8A1"	"SLC8A1"	0.673504912121104	1.15385325217353	0.340754978187594	-0.924188417754744	-0.986576181421379	-0.427472944678713	-0.735556958874907	-0.845056282467787	0.905948304085473	0.736839209722546	"S01"	1.15385325217353	"IS02"
"ANXA5"	"ANXA5"	0.152288072485034	1.14235471707793	-0.623735580998841	-1.09883033261717	-0.410524037488371	0.658826811107723	-0.488799923211065	-0.330754841599513	0.861707719099881	0.566017028274162	"S01"	1.14235471707793	"IS02"
"AXL"	"AXL"	0.655985708719687	1.13512688714502	-0.667036217108625	-0.680949817868562	-0.716848178181471	0.814820855521731	-0.937343712817226	-0.476982444386513	0.993884532420923	0.28942719640785	"S01"	1.13512688714502	"IS02"
"HEXB"	"HEXB"	0.0313342665533623	1.13497403836209	-0.394992236040505	-1.00525919012701	0.470801991456315	-0.0720335210608026	-0.529935106298603	-0.505684381447884	0.773930462095949	0.36588381966219	"S01"	1.13497403836209	"IS02"
"VMO1"	"VMO1"	0.187665714242539	1.13318465707604	-0.463711019436054	-0.247733192650589	-0.0398730443394732	-0.00121409379470203	-0.719155334608045	-0.263868402726046	0.476430038691534	-0.165737008379227	"S01"	1.13318465707604	"IS02"
"PTAFR"	"PTAFR"	1.01801898364474	1.12908031278779	-0.279397192597868	-0.615419318177406	-0.48125065482944	0.420018204771481	-1.28391423709718	-0.674190407413257	1.02038926253245	0.16613040747307	"S01"	1.12908031278779	"IS02"
"PKD2L1"	"PKD2L1"	0.615907071328446	1.1234501122429	0.432545359558122	-0.579237951941393	0.0915840651282935	-0.632515387829886	-1.05277923574015	0.092865914176704	0.502877302399785	-0.576414870605222	"S01"	1.1234501122429	"IS02"
"MATK"	"MATK"	1.00435118160326	1.11285836636771	-0.169625637618709	-0.525810996071229	-0.378700141378409	-0.240393286638194	-0.900636578302007	-0.683711629696595	0.859007369724598	-0.21777863055949	"S01"	1.11285836636771	"IS02"
"SLC16A6"	"SLC16A6"	0.412724072512087	1.09644080993195	-0.0225163032759567	-0.333176647070827	0.193944434590152	-0.724333742781433	-0.70022483488596	-0.695061228390085	0.214130831648443	0.210535928198948	"S01"	1.09644080993195	"IS02"
"EMILIN2"	"EMILIN2"	0.642426388561249	1.09447760137103	0.0845535285129195	-0.430722128591581	-0.738924080694731	0.10166059176917	-0.653507575880366	-0.518294059655213	0.731354808960913	-0.478094807777213	"S01"	1.09447760137103	"IS02"
"FKBP15"	"FKBP15"	0.925212153062012	1.09319083923514	0.0690122884892744	-0.704667412509717	-0.475843892831711	0.0941738884826473	-0.683767490595984	-1.09628874924978	0.421561222701111	0.329002283068565	"S01"	1.09319083923514	"IS02"
"TPP1"	"TPP1"	0.625520770491689	1.07857911111292	0.12332629028905	-0.807630790697334	-0.138127680396725	-0.18808263508653	-0.752918257331343	-1.0284511948415	0.451116888569702	0.73209335643751	"S01"	1.07857911111292	"IS02"
"MAPKAPK3"	"MAPKAPK3"	0.618284560294814	1.07618358358203	-0.431870162306551	-1.05967370788942	0.0334270416705188	-0.318219120203497	-0.609276395590909	-0.630729481376814	0.788510924367558	0.617850845141864	"S01"	1.07618358358203	"IS02"
"RHOA"	"RHOA"	0.422459732571056	1.06974593899261	-0.154214462554569	-1.29429716994315	-0.295067655947669	-0.155965830406807	-0.817376868246336	0.0335189618057298	0.919330914498917	0.724807674005658	"S01"	1.06974593899261	"IS02"
"HLA.DMB"	"HLA.DMB"	0.764076564277536	1.04438606620199	-0.189119421110102	-1.20751016795054	-0.00671861028150163	-0.137714962242817	-1.44334539969841	0.384701972590535	0.944665417462053	0.668692132970577	"S01"	1.04438606620199	"IS02"
"MTMR14"	"MTMR14"	0.721252033917383	1.01597983886091	-0.077797522023551	-0.919503076777619	0.378290230748414	-0.41146780708558	-0.650225721232954	-1.20142792005653	0.516526417928147	0.696022648461498	"S01"	1.01597983886091	"IS02"
"PLIN2"	"PLIN2"	-0.00422453782579064	1.01394782542329	-0.0559481929862435	-0.399423356935466	-0.531089190730343	0.178725742425301	-0.52353776425316	0.0470668815191898	0.672780317489587	-0.409474076524544	"S01"	1.01394782542329	"IS02"
"ATP6V0D2"	"ATP6V0D2"	0.813402900663621	0.970618953071283	0.15186991164753	-0.690434522750258	0.131184252127088	-0.428718857407041	-0.956220005638879	-0.682020521993765	0.705321848325414	0.115417941090758	"S01"	0.970618953071283	"IS02"
"CPPED1"	"CPPED1"	0.0709046144989493	0.853788894130565	0.377438241754664	-0.457932919001371	-0.583129765743686	-0.0737828448045874	-0.82663357803396	0.0582049296757021	0.719553831040173	0.0859269118320145	"S01"	0.853788894130565	"IS02"
"CD4"	"CD4"	0.802343909522462	0.841194267866285	0.33025465113324	-0.989189132809113	0.120200120166259	0.278017510027942	-1.61738461316388	0.0819415651737425	0.602336117457643	0.69365697770767	"S01"	0.841194267866285	"IS02"
"HLA.DQA2"	"HLA.DQA2"	0.49592209413778	0.833547672484542	-0.209233338155497	-0.712277955772188	-0.0208775532721559	-0.341135211549201	-1.08920110322277	0.205223143571296	0.68813186618958	0.549620552756423	"S01"	0.833547672484542	"IS02"
"AKAP6"	"AKAP6"	-0.0880755101634794	0.611092265752916	0.355862152828168	-0.396835826947158	-0.202678371697262	-0.125678112717956	-0.0781123192295718	-0.76857272362809	0.192037090172983	0.372705184540994	"S01"	0.611092265752916	"IS02"
"CYTH4"	"CYTH4"	1.54682950087431	0.740747557015517	-0.244963250367554	-0.705512645792813	-0.373215584201876	0.281135871362934	-1.42628002895591	-0.677717700837728	1.07714442068114	0.413240486761403	"S02"	1.54682950087431	"IS01"
"PLA2G7"	"PLA2G7"	1.44691381622289	0.139121929109041	0.332437715947072	-0.954342041968915	0.0197995344729949	-0.0558549284418393	-1.06983010624965	-0.0918933843705374	0.827161289465862	0.252259170621975	"S02"	1.44691381622289	"IS01"
"LILRB1"	"LILRB1"	1.39647163820881	0.972268948616609	-0.010140508391374	-0.708250329607392	-0.356765475598843	0.114940230227915	-1.62054352234388	-0.357946017757154	0.862900529960575	0.321568741910936	"S02"	1.39647163820881	"IS01"
"NR1H3"	"NR1H3"	1.3937740185208	0.636515505737145	0.50097744584144	-0.873684697250944	0.526133050550218	-0.718931112150351	-1.06263110552987	-0.153897385694644	0.163473716380766	-0.097977395597953	"S02"	1.3937740185208	"IS01"
"APOE"	"APOE"	1.37765657808512	0.630055588303424	0.468468546064245	-0.820261253759849	0.160238262707655	-0.541232265236225	-1.07105715402849	-0.239517584790113	0.591223160151117	-0.235459828083985	"S02"	1.37765657808512	"IS01"
"LILRB4"	"LILRB4"	1.37457512113472	0.164789326379854	0.476061714103301	-0.855749589415768	-0.0082557141527934	0.119877775990781	-1.51286537720348	0.218454004593875	1.020029353298	0.184941912180023	"S02"	1.37457512113472	"IS01"
"DOK3"	"DOK3"	1.3720009470683	1.18250629460042	-0.0697649947067106	-0.60252291741485	-0.28603513070044	-0.307425530302284	-1.29963628857752	-1.05308489170918	0.792451301503246	0.312880371730261	"S02"	1.3720009470683	"IS01"
"LILRB2"	"LILRB2"	1.35239459882437	0.964240647313587	-0.0906730408554853	-0.808958392218889	-0.44420297601744	0.490523032709412	-1.45175851368291	-0.233307733254027	0.979805537330917	-0.0532541529052686	"S02"	1.35239459882437	"IS01"
"SLA"	"SLA"	1.34978710514298	1.22251397875265	-0.347308577798606	-1.09738866185157	-0.691723517728849	-0.257741992066885	-1.19487870207843	-0.278488469109343	0.855822367578515	0.621992087122932	"S02"	1.34978710514298	"IS01"
"FGD2"	"FGD2"	1.34388011221924	1.31131121641676	-0.203425071572956	-0.84382794726696	-0.331968091130169	-0.195562728402078	-1.35770035276289	-0.655723103073014	0.607486457688154	0.507595965250617	"S02"	1.34388011221924	"IS01"
"IFFO1"	"IFFO1"	1.34141345224869	1.08207886789932	-0.254130446376196	-0.417735410454968	-0.191567431189342	0.619615056145778	-1.46063175576668	-0.919464745611178	0.523268984879528	0.17772554513939	"S02"	1.34141345224869	"IS01"
"NFAM1"	"NFAM1"	1.34010219002122	1.22406765791477	-0.0537480576012545	-0.830832389481833	-0.037805741709774	-0.194145914270844	-1.39203422087144	-0.756065057467458	0.755000346484372	0.243878057876833	"S02"	1.34010219002122	"IS01"
"HTRA4"	"HTRA4"	1.33950309883215	0.691056609285916	0.548135404352124	-0.600836783517455	0.232581214761096	-0.86571840241239	-1.05108052067609	-0.532485410556512	0.226953435727475	0.0479732035736795	"S02"	1.33950309883215	"IS01"
"PIK3R5"	"PIK3R5"	1.31622565542528	1.20403644413635	-0.105928586739005	-0.747888866368632	-0.134155712046649	0.180456927090416	-1.44077805774644	-0.934166902326274	0.577792678255839	0.525901295896872	"S02"	1.31622565542528	"IS01"
"ITGB2"	"ITGB2"	1.2896299400485	1.15809152760998	-0.368381511721827	-1.10463828702425	-0.237639073158214	-0.312031204742993	-1.14877936393045	-0.619898878406165	1.08651111342681	0.501781680986201	"S02"	1.2896299400485	"IS01"
"CD84"	"CD84"	1.28823933414767	0.677312413002963	0.0621826168999229	-1.04562337321625	-0.132401535183418	0.0828924936367668	-1.47107842727905	-0.293933868253051	0.975120711354938	0.780539963347129	"S02"	1.28823933414767	"IS01"
"LILRB5"	"LILRB5"	1.26713842366897	0.993241424440747	-0.1284947217125	-0.935493835366495	-0.0358421222184951	0.398437760703391	-1.21088892022817	-0.563300789629905	0.741630654297427	0.0972862365138452	"S02"	1.26713842366897	"IS01"
"CMKLR1"	"CMKLR1"	1.26489398137772	1.00914474776337	-0.0472525612377774	-1.10047868122788	-0.628623925676031	-0.389438900059342	-0.976161783380727	-0.533357560594616	1.10122173588004	0.446544721974285	"S02"	1.26489398137772	"IS01"
"KCNAB2"	"KCNAB2"	1.26304768172092	1.26142464867622	0.286273970632534	-0.838893851279824	-0.295656000882302	-0.383236493794015	-1.07679198305778	-0.781301047955729	0.45680386579357	0.0880851412951242	"S02"	1.26304768172092	"IS01"
"FERMT3"	"FERMT3"	1.2540609902523	1.24386501987875	-0.23716399378135	-0.893763685495626	-0.122439446596644	-0.0775519780258713	-1.41092476737058	-0.567748599979837	0.968240906077115	0.228824445455185	"S02"	1.2540609902523	"IS01"
"ITGAX"	"ITGAX"	1.24537057519106	1.1004506599661	-0.0175968496138675	-0.403035764371392	-0.0955966547726439	0.0904040466850964	-1.45880231224299	-0.892746786100198	0.660925759998182	0.0827346085432169	"S02"	1.24537057519106	"IS01"
"SLAMF8"	"SLAMF8"	1.23076784101947	0.519113217541213	0.215148659644883	-1.05999297833554	-0.306563254488859	0.444067823402091	-1.57959900816655	0.237768714291332	1.20064535593765	0.347306997395135	"S02"	1.23076784101947	"IS01"
"ABI3"	"ABI3"	1.23068472057625	1.04721729649195	-0.0112305991463163	-0.901751683058002	-0.190906292570484	0.226816348173404	-1.60994650928442	-0.236148801299094	0.819184738032319	0.406216387786114	"S02"	1.23068472057625	"IS01"
"PLEKHO2"	"PLEKHO2"	1.21861232560816	1.15732737180426	-0.165711134837298	-0.806315120150478	-0.548648077456074	0.0362281940273296	-1.27551466894858	-0.598758727227887	1.03998420757622	0.236748001583369	"S02"	1.21861232560816	"IS01"
"MYO1F"	"MYO1F"	1.1955259273501	1.12804921753947	-0.0056707573105598	-0.697709917558336	-0.0833021190567945	0.120031397435264	-1.417579731267	-1.08674940391604	0.655003340471661	0.65173429789191	"S02"	1.1955259273501	"IS01"
"VAV1"	"VAV1"	1.13594820575443	0.734023866242447	-0.0827815548792704	-0.446038348714489	-0.517497727581807	-0.659350326211553	-1.07427568029129	-0.735728999480594	0.787290939189811	0.806653766113357	"S02"	1.13594820575443	"IS01"
"PDE6G"	"PDE6G"	1.13111351855108	0.77866238191421	0.186527628365464	-0.74283970549017	-0.33493113821204	-0.490987241068895	-1.1325064048912	-0.166937868450779	0.917557700592166	0.0900787345845865	"S02"	1.13111351855108	"IS01"
"CTSZ"	"CTSZ"	1.12026185294005	0.940530184685264	-0.206993966318634	-1.06126011692509	-0.0394044419976262	-0.117093977403438	-0.555287811572647	-0.865462322170847	0.881442998759783	-0.012726316797437	"S02"	1.12026185294005	"IS01"
"SLC29A3"	"SLC29A3"	1.10472839832409	0.866088361490077	0.26336972669738	-0.830981806902612	-0.170494539069985	-0.663729233405523	-0.81908782923803	-1.03331194218689	0.869229894121111	0.385665030695747	"S02"	1.10472839832409	"IS01"
"RAB42"	"RAB42"	1.08018614441295	0.136636829125005	0.606113092761018	-0.742047685054723	-0.265963982237951	-0.00697906708659938	-0.977361032799379	-0.0795657885970916	1.0297514117605	-0.0326062011260174	"S02"	1.08018614441295	"IS01"
"IL27"	"IL27"	1.0764261743741	1.00713776165095	0.498615705841774	-0.680069121851529	-0.597089807364244	0.517016726759822	-1.13396319313708	-0.173842431764097	0.503424378725755	-0.551672409917096	"S02"	1.0764261743741	"IS01"
"CCL18"	"CCL18"	1.06368495459736	1.04399884193535	-0.076524006917628	-0.755080272237026	0.0174219891160525	-0.0953955104604318	-1.18259513613861	-0.307609552893109	0.783912680325623	-0.160677006177572	"S02"	1.06368495459736	"IS01"
"HAMP"	"HAMP"	1.03794469056016	-0.486462203749642	0.582723791934707	-0.377986144144161	0.338328419356336	-0.147018780754745	-1.26530753641471	0.465529989632803	1.02745807017925	-0.0204785976848136	"S02"	1.03794469056016	"IS01"
"GNAI2"	"GNAI2"	1.03666493304556	0.942172776548781	-0.274424818504277	-0.968081254578112	-0.322169421480943	0.44092361194213	-1.04088475505383	-0.831093136997649	0.918085669999469	0.682075732990394	"S02"	1.03666493304556	"IS01"
"HSD11B1"	"HSD11B1"	1.01153221429199	0.86159995161047	-0.205750496135838	-0.840812524886557	-0.683553396074571	-0.278060890494432	-1.2278449328482	0.380824149556325	0.945340679106749	0.39934190458799	"S02"	1.01153221429199	"IS01"
"RGS19"	"RGS19"	1.00638010465829	0.716077342706144	-0.136363254631727	-0.579072273595479	-0.536553800675308	0.337030684952157	-0.711293671673816	-0.745349733597817	0.783487084049608	0.0741604310738507	"S02"	1.00638010465829	"IS01"
"GRB2"	"GRB2"	0.96533262998632	0.640865027988651	0.630107915917392	-0.0133344136046315	-0.883819961970703	-0.500628767611138	-0.962186281897596	-0.831451016083514	0.445111067166537	0.280457633176705	"S02"	0.96533262998632	"IS01"
"CAPG"	"CAPG"	0.9100397942537	0.730221757273158	-0.642742323597681	-0.700917446206865	0.0121549899107919	0.47331242250626	-0.824801066688998	-0.0798360373393791	0.875933093184353	-0.27399497365315	"S02"	0.9100397942537	"IS01"
"CD300A"	"CD300A"	0.876052819320295	0.474697512049401	-0.0919430611095446	-0.777203284154051	-0.713807673825104	0.349738055419096	-1.0924928014833	0.0729476855042282	1.69517856424455	-0.0397541641946547	"S03"	1.69517856424455	"IS09"
"GPR34"	"GPR34"	0.475099722738152	0.751594303303593	-0.166012728015133	-1.10526822174467	-0.578936632617908	0.0553841390706915	-1.23892148771477	0.389034445607983	1.56235538793825	0.727855575743087	"S03"	1.56235538793825	"IS09"
"HAVCR2"	"HAVCR2"	1.12249994188408	1.1304198442534	-0.228219421244693	-1.17949702882674	-0.717099520380494	-0.101443392042262	-1.23569729301031	0.0492576096353696	1.54104266647484	0.054757074357258	"S03"	1.54104266647484	"IS09"
"RNASE6"	"RNASE6"	0.895958839703004	0.548530203112354	-0.118705993976377	-1.25211282142478	-0.341705317649505	0.000851884935368711	-1.34035645813	0.295707876029228	1.51528980583405	0.851109494673242	"S03"	1.51528980583405	"IS09"
"FPR3"	"FPR3"	1.19460292397089	0.70222492151214	-0.00784647039088287	-1.11548653073869	-0.459026542093246	0.28396662602322	-1.27127344203937	-0.280517458210754	1.5104184377064	0.307774258069228	"S03"	1.5104184377064	"IS09"
"AIF1"	"AIF1"	0.801302468094836	1.381807206705	-0.862176666394477	-0.783091834317521	-0.675875876114259	-0.3907296758079	-0.871100240266936	-0.331782780518205	1.49282576435529	-0.0183190645780497	"S03"	1.49282576435529	"IS09"
"C3AR1"	"C3AR1"	1.14279945493364	1.07265675474344	-0.300916120873845	-1.15091284510345	-0.504208143119107	0.168772042312018	-1.23985035532726	-0.286195695267605	1.48461532244464	0.200328342366425	"S03"	1.48461532244464	"IS09"
"MS4A6A"	"MS4A6A"	1.01022676438013	0.504882371943807	-0.482482244932394	-0.83141705370157	-0.873847346642396	-0.254113345635615	-0.714744179223816	0.157770453689004	1.47718537232046	0.186671664020103	"S03"	1.47718537232046	"IS09"
"EVI2A"	"EVI2A"	0.81021326993063	0.861921999213459	-0.635988478452848	-1.01399526236459	-0.711376753181802	-0.196170307760593	-1.23626566573391	0.523619404879099	1.42605735355344	0.699839160377938	"S03"	1.42605735355344	"IS09"
"CSF1R"	"CSF1R"	1.22640275458187	0.828584686152743	-0.351193168055766	-0.995708651518108	-0.420983594156479	0.179055501140925	-1.16924583130407	-0.695739328305437	1.42372151491829	0.563133989725742	"S03"	1.42372151491829	"IS09"
"CACNA2D4"	"CACNA2D4"	0.948135246987622	0.47717929853564	-0.477859630636275	-0.664078746672331	-0.302458692266248	0.382844515613084	-0.825647545589716	-0.487565106632948	1.42249722040885	0.0578631547988046	"S03"	1.42249722040885	"IS09"
"GLIPR1"	"GLIPR1"	0.644822415519207	0.441700141433352	-0.578785007388929	-0.645088531377703	-1.02609445682719	0.783516958409048	-0.821874644291028	0.0926898604693892	1.38617014007621	0.40132736596045	"S03"	1.38617014007621	"IS09"
"CCR1"	"CCR1"	0.963259904491677	1.22174576275582	-0.227468289633843	-1.07239561549131	-0.453877205714545	0.0694016971122337	-1.26249880259703	-0.424247879127394	1.37494973589347	0.294941002114134	"S03"	1.37494973589347	"IS09"
"ADORA3"	"ADORA3"	0.809271225632189	0.293072962398904	0.0157575465475122	-1.11586004442573	-0.360450917008994	0.537366418170569	-1.06908400133667	0.0866479989822406	1.36626463174385	0.618603849720224	"S03"	1.36626463174385	"IS09"
"GNG10"	"GNG10"	-0.182648264857754	0.221567613350242	0.304511988160194	-0.673279606090956	-0.863165490138696	-0.553369831597561	-0.138173309887362	0.56203950355123	1.36211179540295	0.0264566637575617	"S03"	1.36211179540295	"IS09"
"ATG7"	"ATG7"	0.706165000865604	0.620082220733453	-0.39690722879801	-0.879970035009781	-0.447496471008879	-0.2062180621464	-0.732466249402814	-0.23451755264703	1.35559497177993	0.522462543839875	"S03"	1.35559497177993	"IS09"
"FOLR2"	"FOLR2"	0.743226132181195	0.854626041085063	-0.243661009326131	-1.10490702157577	-0.281093704472044	0.316978841750474	-1.13598023493143	-0.062465515230824	1.34336024449099	0.381155490944074	"S03"	1.34336024449099	"IS09"
"TREM2"	"TREM2"	0.74320838949375	1.04691598708909	-0.418909487163425	-1.1438103424658	0.105531218131614	-0.0556490850269914	-1.13351826377179	0.0985693221322314	1.3287934824085	0.0365205813665695	"S03"	1.3287934824085	"IS09"
"TNFSF13B"	"TNFSF13B"	0.97599614499536	0.423613516711443	0.0976678613565248	-1.20769492101499	-0.572526219017304	0.216304299300656	-1.18341047958856	0.481149632189423	1.3142408101373	0.494073072953709	"S03"	1.3142408101373	"IS09"
"LY96"	"LY96"	0.405712294850344	0.0874815172786459	-0.326752676689412	-0.922037311444741	-0.0366738325151964	0.117459119674048	-0.744162975521002	0.599570528701836	1.28398666401433	0.459143067076109	"S03"	1.28398666401433	"IS09"
"CLEC4A"	"CLEC4A"	0.803261459140067	1.01138606765254	-0.55603245145888	-0.921420981704729	-0.770336680535649	0.38722682664153	-1.09711485405587	0.05532560083218	1.28306258742915	0.325668985457911	"S03"	1.28306258742915	"IS09"
"PIK3AP1"	"PIK3AP1"	1.07792796141376	1.05490424879322	-0.131302487175273	-1.03877889947183	-0.891391586291756	-0.451658080692109	-0.845788439774518	-0.563549973887537	1.26436614159778	0.500264282460714	"S03"	1.26436614159778	"IS09"
"C1QC"	"C1QC"	1.10368892160436	1.17892309937755	0.126349750078938	-1.24215352313633	-0.42158611202011	0.30242068825368	-1.42656900280594	-0.0104934460611031	1.26164282110912	-0.0712100323807614	"S03"	1.26164282110912	"IS09"
"CLEC5A"	"CLEC5A"	0.643833280541319	0.380941288616345	-0.632603428928895	-0.735059514046708	-0.347326180638311	0.631011192106803	-0.803610916620845	-0.205506460494407	1.25831142824822	0.58811562804496	"S03"	1.25831142824822	"IS09"
"PLAUR"	"PLAUR"	0.64216616433965	0.287279574883975	-0.728114221649213	-0.52466636503812	-0.0237480468881156	0.922317162109764	-0.622586087765585	-0.424248395745792	1.2068835906296	0.00880802431880369	"S03"	1.2068835906296	"IS09"
"NLRP3"	"NLRP3"	0.894077100178231	1.16173961290299	-0.53344086899015	-0.966129820218643	-0.152820967645465	0.136018719819627	-1.2706172385863	-0.444466610953798	1.17919031102907	0.532960818521432	"S03"	1.17919031102907	"IS09"
"TMIGD3"	"TMIGD3"	0.818543467716189	-0.029327403013353	0.0903591674727606	-0.942922942600927	-0.266124636513216	0.618190607175291	-0.867412454252994	0.515520225522455	1.17595062109338	0.0679494612293298	"S03"	1.17595062109338	"IS09"
"TFEC"	"TFEC"	1.12332296513681	0.906926608144601	0.0425065695194073	-1.23646795135492	-0.549363025666479	-0.376755951990543	-1.2880966620229	0.443807653748415	1.13181976827446	0.364132065973882	"S03"	1.13181976827446	"IS09"
"CD86"	"CD86"	0.839652121275359	0.809420979065122	-0.51494252260574	-0.695603751543728	-1.08181452117194	0.109714207445295	-0.591460914298103	-0.21066853014798	1.12200386674505	0.208081323237751	"S03"	1.12200386674505	"IS09"
"SIGLEC14"	"SIGLEC14"	1.04442143679337	0.943886661871748	0.02131031235293	-0.966812094970479	-0.245834155107611	0.0520441550100554	-1.38545471715256	-0.174864910599809	1.12189567392931	0.278991581504288	"S03"	1.12189567392931	"IS09"
"TMEM86A"	"TMEM86A"	0.844044106869683	0.721785464382075	0.38761345470927	-1.05999228869153	-0.365365255620082	-0.439074856675648	-0.666550218442085	-0.731982057758349	1.11095217654861	0.414458897923042	"S03"	1.11095217654861	"IS09"
"AC018755.18"	"AC018755.18"	0.831669919808647	0.982637182233648	-0.184009439235046	-0.64923422336771	-0.651483221563715	-0.39522877944225	-0.850856620900669	-0.665890433723036	1.10411794543647	0.394643349787104	"S03"	1.10411794543647	"IS09"
"PDCD1LG2"	"PDCD1LG2"	0.989930714766014	0.752109475266278	-0.0773294423201972	-0.888791311592777	-0.971972653040431	0.475970380982645	-1.03954551107052	0.372346615074352	1.0959069626835	-0.107627205339316	"S03"	1.0959069626835	"IS09"
"MDFIC"	"MDFIC"	0.335286180159642	0.648523893279424	-0.288370906835001	-0.77099302136905	-0.54042297105403	0.335378931790484	-0.48156623912006	-0.436031975112592	1.08103886746642	0.472692249323072	"S03"	1.08103886746642	"IS09"
"PPT1"	"PPT1"	-0.0110155591085016	0.26497717597815	0.66127156582408	-0.475612413070805	-0.636501173035438	-0.287393715886866	-0.465583340720042	0.358263203981355	1.01964600248019	-0.156826780764363	"S03"	1.01964600248019	"IS09"
"MARCH1"	"MARCH1"	0.880305542434729	0.699433771568428	0.0751059989609363	-1.02784169827106	-0.686003070463422	0.01506213062989	-1.00151049181731	-0.102094940082339	1.00754651994509	0.708901705944629	"S03"	1.00754651994509	"IS09"
"NTAN1"	"NTAN1"	0.323364014514461	0.487534231787798	-0.128830418883085	-0.146845270013973	-0.617905690596724	0.822454243644889	-0.745305823958143	-0.260699366037417	0.963270368563017	-0.211978654830393	"S03"	0.963270368563017	"IS09"
"TWF2"	"TWF2"	0.829180273384911	0.708727071645319	-0.356183234753953	-0.82913436530933	-0.16499466441493	0.17382858044266	-0.69283425028505	-0.708380526348556	0.898953729835051	0.499600955644922	"S03"	0.898953729835051	"IS09"
"CRTAP"	"CRTAP"	-0.00822622917976231	0.524996670548527	-0.318878510844414	-0.753087957830606	-0.662831007441826	-0.0439686078662391	0.0798631757144831	0.13262647036177	0.854222044172149	0.130877908159713	"S03"	0.854222044172149	"IS09"
