"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"State"	"MaxFC"
"FCRL6"	"FCRL6"	-0.240062178685838	1.3809145689374	-0.0894251916764273	-0.215351146961218	1.25963049326661	0.284134223778077	-0.479563030017513	0.42439467676903	0.213500528367454	-0.860427919353196	0.324143984834217	-0.147976248364657	-0.387108851983223	"IS02"	1.3809145689374
"LY86"	"LY86"	-0.404869788023766	1.36484808260473	0.314981545095202	-0.275538738774646	0.857776617783706	0.0738998346250526	-0.0129223606008033	1.29715680191648	-0.163982367430843	-1.19994215119238	0.818448272597407	-0.175958455521333	-0.330661792272791	"IS02"	1.36484808260473
"TNFRSF9"	"TNFRSF9"	0.458746969107621	1.36007281786616	0.334856540766174	-0.0873967870776251	1.22427774575218	-0.442686695812107	-0.378058988550312	-0.291153488795983	0.0185534629271159	-0.840837308017777	0.733359923032211	-0.383440468064305	-0.235356545216974	"IS02"	1.36007281786616
"SAMSN1"	"SAMSN1"	0.0215927180100418	1.3531536254975	0.192412962493168	-0.11140189667813	1.12516862739645	0.0618150526310533	-0.421044753541568	0.426415732344478	-0.17691356861117	-1.10668101475921	1.04462418877451	-0.213713822436124	-0.20442057853473	"IS02"	1.3531536254975
"NCF4"	"NCF4"	-0.0907513456080608	1.33811200701544	0.0381949997206362	-0.304824613800098	0.887402652234915	0.195436245269336	0.0885377162143624	0.667762559461533	-0.0605546445373982	-1.01605813746614	0.601076498464981	-0.168025756902006	-0.378730323616368	"IS02"	1.33811200701544
"GIMAP1"	"GIMAP1"	-0.406244229977415	1.33710781892991	0.0294708035171877	-0.265849097068814	0.71060445384485	1.17510352395628	-0.149329310021656	0.718309657256578	-0.00864926416765863	-0.933759976446171	0.309203099743592	-0.11303883867815	-0.72190363336581	"IS02"	1.33710781892991
"HLA.DOA"	"HLA.DOA"	-0.113923862995711	1.33430215119663	0.0721127546407663	-0.212954794810659	1.21050663214791	0.145311856503732	-0.391907670973886	0.703053177316631	0.0152787059815056	-0.945268013901992	0.358279815957023	-0.206228887463297	-0.278144080858854	"IS02"	1.33430215119663
"RNASE6"	"RNASE6"	-0.211246120888708	1.33201782207963	0.258486906367679	-0.232827201305652	1.01523684167596	0.135755537558369	-0.158225960073213	0.500837681141181	-0.213737498373458	-1.03885700466141	0.814315303219592	-0.152377647045558	-0.286423528774485	"IS02"	1.33201782207963
"LCP2"	"LCP2"	0.0568071853827009	1.32782117477246	0.145781866132546	-0.0980424412641951	1.26462319441962	0.107928856646642	-0.512352531844043	0.377327972910306	-0.215944205546247	-1.0566059075173	1.00244773366612	-0.287120332138011	-0.257450478472257	"IS02"	1.32782117477246
"SELPLG"	"SELPLG"	-0.183377743753709	1.3021395629267	0.220469546226326	-0.201344240302833	0.981293280493467	0.0476195700880655	-0.0782536574587598	0.924664785167798	-0.138251202434375	-1.08267357832372	0.628607673339936	-0.193419831385094	-0.315861923198593	"IS02"	1.3021395629267
"P2RY13"	"P2RY13"	-0.334814885313589	1.28732160123082	0.0407357449630751	-0.181647053538108	1.02451507609876	0.522630029928115	-0.464788393860519	0.73940190697043	-0.0239363294945947	-1.0382760978601	0.678106985945345	-9.65083997318745e-05	-0.390804615868286	"IS02"	1.28732160123082
"CCR8"	"CCR8"	0.121168963735882	1.27748661799924	0.381689785067706	0.0353349565725707	0.919684613519602	-0.333679963342673	-0.507603294422794	-0.198644922641481	-0.0934011346000952	-0.698706081333629	0.800697881085031	-0.321104228533212	-0.208154621791104	"IS02"	1.27748661799924
"CD4"	"CD4"	-0.0825843535183342	1.277343077686	0.302640657342313	-0.0535016149375536	1.15049874640552	0.193639844510762	-0.367301862552365	0.720114236138863	-0.0375207540453146	-1.24246164666506	0.909288448528743	-0.206287781350641	-0.302053022438273	"IS02"	1.277343077686
"DOK2"	"DOK2"	-0.0422175000176525	1.2752060797608	0.0845350601741714	-0.288174482035139	1.25245165098652	0.312255022948939	-0.0639285105789226	0.938931468041512	-0.191069555111268	-1.26774832584252	0.846861966856746	-0.296768377753903	-0.280874750417464	"IS02"	1.2752060797608
"TNFAIP8L2"	"TNFAIP8L2"	-0.151662041538013	1.27264784399249	0.146439085297616	-0.316719883113248	1.1615986636542	0.0587881737262751	0.254812614185203	0.833592470388608	-0.211989425511432	-1.23522153257375	0.649023199069237	-0.146253339103575	-0.231103298178562	"IS02"	1.27264784399249
"PIK3R6"	"PIK3R6"	-0.160088378724435	1.24065416835687	0.475503369063842	-0.182632436334944	0.911856554083121	0.143985009075628	-0.211098225553986	0.477605089586784	0.146193015889762	-1.00917367511156	0.780885377398765	-0.34201525129308	-0.430945131740326	"IS02"	1.24065416835687
"P2RY12"	"P2RY12"	-0.434313156243188	1.2406490433488	-0.0772089256602362	-0.191812102303268	0.518461172494701	1.15992655636097	-0.55044645301174	0.73242367232849	-0.0242206633078574	-0.759876082832234	0.273158243231736	0.0657858002890454	-0.431780415264706	"IS02"	1.2406490433488
"RGS1"	"RGS1"	-0.124999111913067	1.23735518576597	0.294999563898596	-0.146732529807008	0.748824651860857	0.0316608525709436	-0.241273932654904	0.0710183462023516	-0.0216889167433048	-0.788614505417058	0.706543966280788	-0.170431092343342	-0.217490112303157	"IS02"	1.23735518576597
"GNGT2"	"GNGT2"	-0.105994279934504	1.23363871740167	0.116634094322332	-0.240081865188661	1.18137558158079	0.206027797001717	0.0906432432333742	0.883151733521608	-0.158654045215711	-1.17512204764777	0.572617738900265	-0.222437199738854	-0.376125797542542	"IS02"	1.23363871740167
"RGS18"	"RGS18"	-0.184316358977875	1.22722783940445	0.0402923929053944	-0.100444538863808	0.930974965650222	0.517437473240914	-0.568244013407002	0.639232924332737	-0.197822560159886	-1.05009482930194	0.969546712691745	0.0053212031215215	-0.2955922203243	"IS02"	1.22722783940445
"LAPTM5"	"LAPTM5"	0.0558614541476118	1.20570035140486	0.361483313522172	-0.0843406298142809	1.16494621526567	-0.0602580729240477	-0.0406249959783454	0.930750082041839	-0.251945617306549	-1.38741956234206	1.09740028856282	-0.299477828061817	-0.192026766380207	"IS02"	1.20570035140486
"LCNL1"	"LCNL1"	0.0469716807184464	1.17351399891189	-0.0500053917198602	-0.222073932879521	0.0238903512268333	0.19403185492728	-0.0482556291846138	0.166706904009845	0.345658830190485	-0.30457475988024	0.0639612410808451	-0.241756926719234	-0.369354530706631	"IS02"	1.17351399891189
"BHLHE22"	"BHLHE22"	-0.132110765889237	1.16804947172646	0.726286940889466	-0.172669330375657	0.3254922273703	0.80864731594788	-0.249608856061627	0.0770066889978042	-0.0251667516475884	-0.722273035265035	0.349848651294219	-0.136047808543806	-0.594923201889811	"IS02"	1.16804947172646
"SIGLEC14"	"SIGLEC14"	-0.0206853574401701	1.1454881944233	0.0837078954590978	-0.0652173417012684	0.866449880390209	-0.0695785320443463	-0.392111152604184	0.805820441347679	-0.113141305826721	-0.962574751739888	1.06460624570132	-0.31218938449136	-0.218139183421206	"IS02"	1.1454881944233
"S100Z"	"S100Z"	-0.119125249350258	1.07035921092826	-0.0722245002554214	-0.150157921669915	-0.0590515806828888	-0.0604949647697306	-0.133926316899309	0.274377989672692	0.085952602725953	-0.201384905131332	0.19002474427263	-0.147671406705673	-0.174242929559348	"IS02"	1.07035921092826
"CETP"	"CETP"	-0.00365438079681574	1.04016383097632	0.211814889909485	-0.123161801805466	0.311495679589154	0.733458818225044	0.10254578438347	0.41833186169018	-0.0374762202119825	-0.645234597916267	0.323741995756043	-0.433897352823874	-0.668068097675926	"IS02"	1.04016383097632
"TMEM71"	"TMEM71"	0.306953977183914	1.0204348290502	0.0324935602271119	-0.229676010063579	0.118993580279208	0.740075906664062	-0.411448688349659	0.188679217826603	0.130192392793166	-0.546923351744505	0.638740640859376	-0.130229838136759	-0.465964866640158	"IS02"	1.0204348290502
"HLA.DQB2"	"HLA.DQB2"	-0.107574464512709	0.963461987622882	0.284654117039891	-0.303484164470321	0.877851553648566	-0.201590987373414	-0.0240455729888544	0.489071369525446	-0.0327532965868971	-0.696575040149325	0.211214800527228	-0.10333876148579	-0.182562554386627	"IS02"	0.963461987622882
"TNFRSF8"	"TNFRSF8"	0.310572345085787	0.908209439696333	0.0986534606860718	-0.249805670545171	0.562007858583433	0.775942988986087	-0.0220048771511595	0.26005445497914	-0.144994102112481	-0.674355269379136	0.323714776470444	-0.336328452587905	-0.444123884970159	"IS02"	0.908209439696333
"LAMP3"	"LAMP3"	0.449245749004488	0.860730446797439	-0.184135863438661	0.273515355062612	0.787758594124249	-0.279568586693303	-0.436328416679559	0.618979938705682	-0.0963235598932548	-0.616249445968981	0.336362834204187	-0.371389579407054	-0.136748281300397	"IS02"	0.860730446797439
"CD101"	"CD101"	0.0115428839944475	0.829794349892764	0.0752922348327796	-0.310719223933434	0.708404380889553	-0.263795913599935	0.138051154221389	0.802910840224406	0.0394930686652007	-0.666473495277342	0.310449015381019	-0.250540134824752	-0.197599911318816	"IS02"	0.829794349892764
"C3"	"C3"	0.010155145338763	0.635400179374417	-0.0212031793133993	-0.451184591707281	0.302596140573919	0.5589312768806	0.452820610115078	0.431416450258324	-0.0506789620797684	-0.517141762303798	0.114278045703847	-0.125470595083084	-0.36356161820208	"IS02"	0.635400179374417
"PDE4DIP"	"PDE4DIP"	0.258181741384683	0.542043705525639	0.331442986163703	0.0849966482160061	0.340906470851914	0.380898850437954	-0.576013538878057	0.196604595896373	0.398803357539599	-0.467208026104868	0.446325035813809	-0.361214299173909	-0.402704938142106	"IS02"	0.542043705525639
"CELA1"	"CELA1"	0.00461687591204011	0.518837387223433	-0.022439654936684	-0.115596551210897	0.0433643153405988	0.0247074316612335	0.0227573218553606	0.0456132621229798	0.193756013838221	-0.131248910977263	0.00131007371473291	-0.151168482170072	-0.104094462980075	"IS02"	0.518837387223433
"MAP10"	"MAP10"	0.342197847769085	0.431473106881402	0.208514836281732	0.415419732086157	-0.107894758864504	0.254025390561728	-0.610279017869026	-0.179589367539983	0.410513962846957	-0.0737856485337368	0.0437346446072974	-0.369000776035275	-0.317621393117859	"IS02"	0.431473106881402
"AEBP1"	"AEBP1"	-0.232795996709824	0.159958479929231	1.94864969603155	-0.235151834034789	0.107735466311772	0.258399576086509	0.157357470111733	0.11174003160932	-0.108592137828814	-0.586764126608459	0.536940770992151	-0.417007588232438	-0.610796580791537	"IS03"	1.94864969603155
"MMP14"	"MMP14"	0.357528868701979	0.0288936833417447	1.88417767255991	0.00114279477004216	0.200066305897644	-0.0226083363228715	-0.334977922281744	-0.176766093502378	-0.229754924267833	-0.486835670495725	0.825578510550904	-0.506449262603194	-0.473391558214014	"IS03"	1.88417767255991
"CDH11"	"CDH11"	-0.213994923786701	0.289212178882147	1.86035205346595	0.0748360731425147	0.0975379533647355	0.26716062323424	-0.570026495879925	0.15180769486669	-0.0860406995641447	-0.60322461194367	0.889389748820469	-0.386340647585509	-0.491172624263035	"IS03"	1.86035205346595
"OLFML2B"	"OLFML2B"	-0.122541306798772	0.283108518008483	1.80830640542808	-0.116613071702807	0.323255383431779	0.293119864766679	0.00909376529341161	-0.110249850974548	-0.151875075580269	-0.645697254412482	0.691245564844849	-0.525363121941209	-0.587730142463499	"IS03"	1.80830640542808
"BGN"	"BGN"	0.0396401028279082	0.165753338367843	1.80036036880092	-0.153355211373828	0.156180285804022	0.0751324096246945	0.111948792344093	0.0949114085857458	-0.135612658337275	-0.54472270340065	0.519076722507673	-0.457884784807999	-0.632885427133822	"IS03"	1.80036036880092
"COL6A1"	"COL6A1"	0.00219545989183445	0.155230616354843	1.79931664098418	-0.217974976924958	0.0522852128848766	0.55510675903338	-0.0141332949179136	-0.0603350729428857	-0.124384438850953	-0.529347815089568	0.549061189890244	-0.424306275136682	-0.632768434180978	"IS03"	1.79931664098418
"FNDC1"	"FNDC1"	0.282393026179555	0.0766138949559289	1.61243532364744	0.0637069116364112	0.0505441322435416	0.105333091113829	-0.33554202714845	-0.110505586260464	-0.0788746436956722	-0.414485059484305	0.576948050036158	-0.386175369215731	-0.471072015041261	"IS03"	1.61243532364744
"WISP1"	"WISP1"	-0.109669587159562	0.348666007425288	1.6029209058707	0.0627888527546722	0.260296213287656	0.0817234558650238	-0.440083285006213	-0.248701552990824	-0.134663919992091	-0.537853766031196	0.847184829739071	-0.377172895612194	-0.325170528410232	"IS03"	1.6029209058707
"RUNX2"	"RUNX2"	0.0914186081042239	0.204365165643843	1.52773965710462	0.00709478148577128	0.0680990772745835	-0.0977144651628109	-0.291536425414718	-0.159308827416225	0.0479521658517361	-0.395491252101097	0.523860612670472	-0.296633519657555	-0.346155712880625	"IS03"	1.52773965710462
"NTM"	"NTM"	-0.290932527951108	-0.0230637796541691	1.47985283875776	0.163397181014828	0.0304751301031496	0.302466427587349	-0.26046851071691	0.52229493966427	0.000952682597006903	-0.500031009577081	0.499092401671822	-0.40651383841497	-0.497196405593837	"IS03"	1.47985283875776
"P3H1"	"P3H1"	0.257750826621316	-0.0183280138140965	1.45869061383737	-0.106454001280782	0.102495395963015	-0.139939985312854	0.455669302825647	-0.27107825272517	0.0775684047059822	-0.289315099662077	0.314297966152782	-0.760048086155733	-0.562512944705493	"IS03"	1.45869061383737
"FAM26E"	"FAM26E"	-0.0656725614818846	0.247734841496679	1.42871524948574	-0.0297786593751512	0.164355853963115	0.967429259086174	-0.441125273300145	0.112371761141125	-0.169433654870605	-0.552294169725178	0.531319838811554	-0.378140549907113	-0.617303286516776	"IS03"	1.42871524948574
"RCN3"	"RCN3"	0.140092754640886	0.0490552156199378	1.37536517872173	-0.293020896045208	0.0624981894093376	0.0403652076015102	0.657042714307711	-0.195272277981143	-0.122839211720722	-0.409521094222313	0.379050496942296	-0.459887400417995	-0.543986767696591	"IS03"	1.37536517872173
"GPC6"	"GPC6"	0.120331348446761	0.0293212377662388	1.31539552550362	0.123486409144743	0.0413061208115963	0.629224248280107	-0.443860019437055	-0.165576420833198	-0.0559946335083391	-0.489502465196047	0.697410214775998	-0.26280813873376	-0.424308876583852	"IS03"	1.31539552550362
"FBLN2"	"FBLN2"	0.152485103029872	0.502860580637724	1.27810097499767	-0.106330215333025	0.0297404643276459	1.14858453682396	-0.220483919104432	0.00951549313374794	-0.130829017618961	-0.639634446223807	0.436970434936999	-0.323379513340534	-0.688168921672159	"IS03"	1.27810097499767
"CCIN"	"CCIN"	0.153176103206022	0.0610476682810969	1.15413760689273	-0.138743457394844	0.00954336283342837	0.649622940694252	-0.1952348889548	0.507772288978732	-0.148492388452292	-0.457231298537616	0.430017927190158	-0.372964229160587	-0.514209273533512	"IS03"	1.15413760689273
"AXL"	"AXL"	-0.047469491263904	0.388747460288715	1.10272992340085	-0.0819608951657426	0.463084767964852	1.02703874999615	-0.499298477657414	0.535978993316525	-0.118981546675346	-0.802493307804845	0.686161514988628	-0.374878683360544	-0.575564493447475	"IS03"	1.10272992340085
"OLFML3"	"OLFML3"	-0.283096638417518	0.220214519965617	1.04512723743644	-0.135312190895669	0.0769519990388395	0.938481113511917	-0.110545546636084	0.247358512981	0.0339400054639134	-0.51685798852964	0.276036980280806	-0.220220425093108	-0.489557908713335	"IS03"	1.04512723743644
"FKBP10"	"FKBP10"	0.201422887587315	-0.194830913515627	0.779690452441383	0.191326577869439	-0.150514611228739	-0.165287804470753	0.206592228365613	-0.289092799349307	0.116539084366072	-0.0247318436098572	0.16746482321328	-0.518508839951079	-0.258706923158322	"IS03"	0.779690452441383
"EGFL6"	"EGFL6"	0.0812081822244678	0.0473083320297309	0.717282641866854	0.0246340639646884	0.297123783733348	0.40759121122342	-0.260100205770878	0.0696508267966723	-0.107289981407857	-0.36977568843677	0.4075729806022	-0.285657116630116	-0.276957525764699	"IS03"	0.717282641866854
"NRK"	"NRK"	-0.192094562266572	0.0348049643355951	0.697906096092473	0.0846883250786897	0.0715991071910356	0.570992479909464	-0.292488341071569	-0.107306695583295	0.0995530548108493	-0.243209143556676	0.26382016436732	-0.180260059462919	-0.307285093269665	"IS03"	0.697906096092473
"SLC6A1"	"SLC6A1"	-0.0668223032970991	0.013193122852369	0.675496902572123	-0.0479282549912878	-0.139200034588231	0.197236328557349	-0.291317231553431	0.0971248436768093	0.341481527276466	-0.162014532856702	0.210826253394728	0.0252029983335088	-0.338390341819532	"IS03"	0.675496902572123
"SLC12A8"	"SLC12A8"	0.48703903476667	0.112690641001333	0.599856873857217	0.544433481049237	0.289152361433394	-0.661583344804697	-0.462702771794254	-0.328787841584725	0.0533278171716964	-0.148977619223793	0.529333040788498	-0.674534120161476	-0.00289384144774546	"IS03"	0.599856873857217
"GPR85"	"GPR85"	0.00318180550670355	0.273108776309469	0.565395054865982	-0.132764143755343	0.0945736448693742	0.323691959282466	-0.0226351374028766	0.378178043099023	0.227861448286345	-0.371229479228702	0.348335609922766	-0.309407119600304	-0.54540668068791	"IS03"	0.565395054865982
"TMCO3"	"TMCO3"	-0.0865427713931239	0.135205746874887	0.520795465061862	0.404397328141008	-0.0885429237255562	-0.0134013494104198	-0.600654921424943	-0.0221727225873821	0.41563244707853	-0.0688937283390299	0.396194857898418	-0.544463313694817	-0.100473789129491	"IS03"	0.520795465061862
"SPANXN3"	"SPANXN3"	0.211171004908894	-0.0196274777446921	0.443165729550347	-0.0500925035067031	0.0164087792243737	-0.0314242884399413	-0.0166365545672525	-0.101500021085891	-0.0160259110194651	-0.100769956979646	0.0370482922265789	-0.0298679486141728	-0.0636999197965594	"IS03"	0.443165729550347
"IL13RA2"	"IL13RA2"	0.43476379591017	0.219422053353357	0.438392912707707	0.0301652642446299	-0.115809565187208	0.428164018061013	-0.196556651581225	0.0187203102624842	0.201566622397924	-0.30397731005068	0.43292313196567	-0.268266250303224	-0.420748316949751	"IS03"	0.438392912707707
"APLN"	"APLN"	0.294254334813615	-0.302810065515236	0.412922728178282	0.0759841334842887	-0.0645604219335579	0.0742678661753494	-0.200489818979988	0.273588307666218	-0.034672110557529	-0.0281806286959946	0.275391995408434	-0.361970812018995	-0.141367957472878	"IS03"	0.412922728178282
"DCUN1D1"	"DCUN1D1"	0.353179460392857	0.110447549600779	0.249503738744632	1.16041869876189	0.0399479297968994	0.0444780987053675	-1.17234727552189	-0.349163786289599	0.119627246257125	-0.0901352464275422	0.424950650091119	-0.565498343906682	0.0340475618209488	"IS04"	1.16041869876189
"BRMS1L"	"BRMS1L"	0.344973872048998	0.0183693801853094	0.146127734300165	0.958129962855103	-0.0481214421800082	0.572211241934969	-0.960320309760673	-0.361645235381503	0.214349778408754	-0.0831540801734114	0.305436049568511	-0.585331460861777	-0.11151383861	"IS04"	0.958129962855103
"DTD2"	"DTD2"	-0.170842849480765	-0.0551575790313538	0.13583832689564	0.93709371998761	-0.0332241382932162	0.21605580274325	-0.858035854511848	-0.185144264922762	-0.0363701841957541	0.0668293360499509	0.12416196127941	-0.400027492900036	0.118958109526323	"IS04"	0.93709371998761
"HEATR5A"	"HEATR5A"	0.0766238967624011	-0.0152393928559305	0.176225588511344	0.89600971397926	0.009433266950951	0.0661463547648808	-0.488283841790279	-0.341737674279202	0.00533615914622913	-0.154541740331293	0.45128266628724	-0.45319307316827	0.00707202433645897	"IS04"	0.89600971397926
"MED20"	"MED20"	0.718296834215127	0.0350777628086212	0.19839443394538	0.881700294512117	0.0271838584151011	-0.0962925693798029	-0.811286463897152	-0.460339454149454	0.187639341199628	0.0660024979093785	0.159002331801816	-0.635675407103005	-0.168694591128136	"IS04"	0.881700294512117
"USP13"	"USP13"	0.480084825652543	-0.0353709072481751	0.0356358938295531	0.869615467838053	-0.0659739495396626	0.296686882729869	-0.746902027198221	-0.139206389513311	0.344871338129978	-0.148474517154478	0.285616390514615	-0.512350896070118	-0.0732449345205768	"IS04"	0.869615467838053
"RBM48"	"RBM48"	0.149610847753739	0.308263088455291	0.112790283236019	0.819373927477848	0.0283376595227122	0.345321593637913	-0.977741320478891	-0.269648833112131	0.471913814244289	-0.0714264689174167	0.146904582272702	-0.608801191807102	-0.0477314511737701	"IS04"	0.819373927477848
"URI1"	"URI1"	0.495560298384857	0.105312754861288	0.105775988996493	0.813133859987803	-0.00730086012565906	0.0248015815924778	-0.934652232512449	-0.377999597336282	0.325752179521262	0.117426185329933	0.189308424973668	-0.732152601116533	-0.0506871250717359	"IS04"	0.813133859987803
"PPP2R1B"	"PPP2R1B"	0.194924418896049	0.107637004323098	-0.0901035210409289	0.812325370688181	0.0125524752535311	0.613467103662024	-0.756202186913478	-0.342017942704118	0.15368161565227	-0.13597269767168	0.418107832962274	-0.417309121409703	-0.20650207764611	"IS04"	0.812325370688181
"USP32"	"USP32"	-0.0869321456808647	0.0453977243751521	0.234533307789398	0.807176925529389	0.0368908220055117	-0.150122688965523	-0.525126144557769	-0.103353381752567	0.252595973223419	-0.0799681073562878	0.477968636956569	-0.778098379919178	0.0345844224443257	"IS04"	0.807176925529389
"PAK1"	"PAK1"	-0.0221271920028762	0.183459236767271	0.0401162662161217	0.800710946230884	0.0659551591555235	-0.18959077592829	-0.649253515671423	-0.304581036217182	0.406298477274991	0.0026092863955532	0.151202439621687	-0.447129782251426	-0.035838570785894	"IS04"	0.800710946230884
"CDK4"	"CDK4"	0.562757056088941	-0.00545138042793893	0.2145787001345	0.775741219641237	0.30936689369046	-0.374398284860514	-0.318660601027871	-0.531003127861277	0.0848987975523204	0.0119611857688932	0.207000661551373	-1.15196420959479	0.240285712564963	"IS04"	0.775741219641237
"TFDP1"	"TFDP1"	0.753000173067236	0.0308841699634893	-0.0658400147061991	0.770984514309313	0.0774892028979823	-0.237591168204909	-0.627476659390756	-0.317491854786775	0.0550150946783679	0.0649178986733098	0.157520775263207	-0.585433580361737	-0.00762346874222215	"IS04"	0.770984514309313
"GPAT4"	"GPAT4"	0.119691111876925	0.158309435633844	0.103493578438616	0.763891245602082	-0.0691133335405991	-0.104631074776954	-0.668430433075237	-0.131223110608782	0.344667132029355	-0.023998445587514	0.371090610725653	-0.644234717799807	-0.00600778736975682	"IS04"	0.763891245602082
"ERGIC2"	"ERGIC2"	0.567595436947408	-0.0849670514006301	0.232820214129989	0.759841235490375	0.164864452442765	-0.202299014474023	-0.70545940010512	-0.428946683606682	-0.0624946651867454	-0.0273515214633284	0.366543296536735	-0.519279476382967	0.109361445129694	"IS04"	0.759841235490375
"AP3M2"	"AP3M2"	0.0561377695776541	0.085338608381643	0.0286259819552093	0.723061482154722	-0.0512256505945711	-0.0484076937661496	-0.547717544247396	-0.173167408519117	0.336593096827331	0.0571918179472767	0.0951842529475986	-0.5195472500915	-0.0736967956634092	"IS04"	0.723061482154722
"VRK2"	"VRK2"	0.460407862233178	0.376882660318407	0.0414336086162463	0.722944330692027	0.415970324457053	-0.179540260422888	-0.811917870246905	-0.230236258654414	0.0864747450425976	-0.183686903112097	0.328862700285173	-0.629356195434138	0.0648630158370418	"IS04"	0.722944330692027
"CUL4A"	"CUL4A"	0.425393342172256	0.135470818052804	0.193544823960514	0.715140239011745	-0.00236063420792104	-0.020339107767014	-1.2124775186413	-0.166335528922638	0.323844350314564	0.14144183557417	0.360780394235649	-0.789308771787077	0.0551688616291897	"IS04"	0.715140239011745
"ATG5"	"ATG5"	0.445211221098315	0.0648367266908715	0.176788372195179	0.713223868231549	0.211003613902382	-0.00654017483860492	-0.706805363964625	-0.329812375661413	0.0478775804379932	-0.081937311277495	0.250158538501552	-0.445695530404834	-0.0964508080059567	"IS04"	0.713223868231549
"UTP18"	"UTP18"	0.286794029797584	0.0365698839337984	-0.0475561765402092	0.709104760901224	0.293053543983625	-0.613698736862483	0.00765426694537174	-0.498248203967851	0.118603274856346	0.0419716357664774	0.20454007781147	-1.05987000634356	0.301765015891181	"IS04"	0.709104760901224
"TSPAN31"	"TSPAN31"	-0.305048432516918	0.107496491450896	0.207017800179263	0.685880059957901	-0.0635083831091452	0.252382198495257	-0.676553569797472	0.0809562851522808	0.273392965619089	-0.0788378709603082	0.128042569820282	-0.320741422871505	-0.0874391316692139	"IS04"	0.685880059957901
"ZNF675"	"ZNF675"	0.0374675503591872	0.215822658224835	-0.00649535397412442	0.683935496891384	-0.0297823093006194	-0.192137422327332	-0.709865578028646	-0.165112137824953	0.59182628551052	0.00226173859463975	0.0758668583826387	-0.300578473784284	-0.0496876290295899	"IS04"	0.683935496891384
"YEATS4"	"YEATS4"	0.0630668375453466	0.0480061283695488	-0.103933862271068	0.677385891319367	0.0308038944303149	-0.226271309177617	-0.548319874631628	-0.276217086939806	0.116297641960299	0.118083992986801	0.0921132048488375	-0.402982424249024	0.200020658026868	"IS04"	0.677385891319367
"MTERF1"	"MTERF1"	0.147705153409342	0.322928901911769	0.114595919323073	0.662113681420021	0.101155702132234	-0.00393005870874735	-0.778827158225463	-0.387454632654223	0.360243059638276	0.0889809651755739	0.00981977732985905	-0.61609107828476	-0.0557309805174871	"IS04"	0.662113681420021
"PFKM"	"PFKM"	0.134811488420799	-0.0386127469788381	0.152672569913866	0.655073569060776	-0.14384544339578	0.618456020354346	-0.803951497175396	-0.286212936134003	0.210201947176672	0.0432275296846511	0.0729829619396975	-0.446112471059292	0.0189251479242347	"IS04"	0.655073569060776
"PCID2"	"PCID2"	0.495278976026133	0.202826816994882	-0.0108781657712573	0.613686403639141	-0.065111294578804	0.0784205151935298	-0.673599112019953	-0.306654101926732	0.446927742313305	0.105756685346456	0.150935551664171	-0.825541372957025	-0.0643521565186163	"IS04"	0.613686403639141
"PCTP"	"PCTP"	0.128143045254444	0.0108413469952496	-0.0530657027429182	0.575748554425799	0.0758327827697065	0.0529244857777413	-0.409804615400743	0.0633198280330125	0.138515931252652	-0.0911384675297612	0.0639999492525312	-0.329627406767648	0.0158936341174815	"IS04"	0.575748554425799
"MED29"	"MED29"	-0.0496051364245546	0.0164806766680818	0.199983908453271	0.567589513200511	0.0142000271112839	0.0290131491147104	-0.195126638324699	-0.106185460436779	0.437661249497838	-0.065743716657363	-0.0315178208541242	-0.582284186421297	-0.0780080438720341	"IS04"	0.567589513200511
"MCCC1"	"MCCC1"	0.29339612616005	0.108635576960663	-0.361620510876163	0.55101020944823	-0.108410767611631	0.0038530226550457	-0.157982148360538	-0.0390264622403075	0.491540545261355	0.0732898847943775	-0.240804128277147	-0.514436373425302	-0.0711875992367474	"IS04"	0.55101020944823
"KCTD21"	"KCTD21"	-0.296412495326728	0.179968098529399	0.281069267751522	0.52065535313493	-0.0387233991438518	0.166704367652913	-0.757107645079675	0.0171039448661076	0.42795230800176	-0.0376969613971329	0.273708966185179	-0.410608133187922	-0.122886138589884	"IS04"	0.52065535313493
"WNT3"	"WNT3"	-0.0263776715533604	-0.238731589708499	0.142338870763346	0.519616033670692	-0.130938140394367	-0.00220579938304532	-0.265126354701042	-0.425153307904748	0.343422422676273	0.183391612195977	0.0595053994350105	-0.573402433844459	0.125638792794928	"IS04"	0.519616033670692
"KATNBL1"	"KATNBL1"	0.182929095724815	0.139539469702332	0.00985705154877986	0.496423024597721	-0.0625127247414462	0.273092065771114	-0.823622805621995	-0.278557469028153	0.491784509761544	0.00306499861663808	0.391722594197766	-0.429068415879299	-0.0939869310020491	"IS04"	0.496423024597721
"METTL1"	"METTL1"	0.171029010215127	-0.185635770864718	0.0184452635592661	0.49063508529264	0.0981104830714616	-0.500220478899232	0.24261068455921	-0.329377078008561	0.000814007461978523	0.13778343479961	0.044489494996186	-0.671501899751856	-0.00604391748064008	"IS04"	0.49063508529264
"POLB"	"POLB"	0.0861752412693386	-0.0227642818939971	-0.0800596108512342	0.486989052561239	0.059011683686123	-0.418702612894568	-0.0955085026418935	-0.241380932296957	0.141298456016139	0.134895608952057	-0.00874848588439711	-0.509159120392003	0.134175972911527	"IS04"	0.486989052561239
