"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"LOC388813"	"LOC388813"	0.489326412680911	-0.1626241019557	-0.353421299222239	0.407084693634485	0.226473689347336	-0.482963681345853	"IS01"	0.489326412680911
"GTF2E2"	"GTF2E2"	0.488240067881925	0.22151912200749	-0.474319648186738	0.309910442482551	-0.480490950578244	0.0294051362758314	"IS01"	0.488240067881925
"RAB6B"	"RAB6B"	0.481011819048277	0.0536895669649825	-0.331382181360174	0.108674193710691	-0.300740519156683	0.0553098952585489	"IS01"	0.481011819048277
"TIMM17A"	"TIMM17A"	0.450818451465469	0.158850800041529	-0.184030003149255	0.323396750556345	-0.835744801207887	0.0674917526569854	"IS01"	0.450818451465469
"C3orf59"	"C3orf59"	0.449918424131378	-0.47682626757258	-0.348453851035741	0.373881376127883	0.176747635153579	-0.121446227519196	"IS01"	0.449918424131378
"RAB3GAP2"	"RAB3GAP2"	0.449481146605316	-0.655870805758754	0.173797989929259	-0.350005757116379	-0.0815485320353353	0.351332790209725	"IS01"	0.449481146605316
"MAGOH"	"MAGOH"	0.448423716717621	0.150865879814983	-0.593687096773671	0.346795417691978	-0.254360778804919	0.0332717935095788	"IS01"	0.448423716717621
"HS2ST1"	"HS2ST1"	0.446475397023382	-0.642168628725078	0.354792057476985	-0.535275703637993	0.00762653981982721	0.24139314386553	"IS01"	0.446475397023382
"ATP1A4"	"ATP1A4"	0.437505266295846	0.146781212285841	-0.400123026806824	-0.107212227499662	0.227544896983052	-0.137535470625108	"IS01"	0.437505266295846
"CYP1A1"	"CYP1A1"	0.435822046166475	0.00642690703975313	-0.0484342395894557	-0.193197685948433	-0.166581677380007	-0.00790854140256624	"IS01"	0.435822046166475
"RAP2A"	"RAP2A"	0.43203889351472	-0.895860674504997	-0.147948084164432	0.140903777187301	0.29305060781577	0.138692360758188	"IS01"	0.43203889351472
"MRFAP1L1"	"MRFAP1L1"	0.431842680469287	0.211969245396277	-0.363314771431163	0.0408071616822709	-0.0662075493762579	-0.125569950213156	"IS01"	0.431842680469287
"B3GNT1"	"B3GNT1"	0.429115300764243	0.246645945670671	0.311155862773697	-0.210817987693266	-0.388330136034612	-0.406990541639608	"IS01"	0.429115300764243
"CARS2"	"CARS2"	0.422588073667306	-0.601049853350467	-0.0639456346155197	-0.0341560733765046	0.345192165489957	-0.0644012998467389	"IS01"	0.422588073667306
"KDM4D"	"KDM4D"	0.410450072100192	-0.11621792189809	0.279914593912873	-0.193508737575101	-0.815531785236868	0.285487615727439	"IS01"	0.410450072100192
"RABEPK"	"RABEPK"	0.406507988012372	0.0980609374449925	-0.194495298485756	0.282414856058301	-0.74988145628814	0.136458641701878	"IS01"	0.406507988012372
"FLJ16779"	"FLJ16779"	0.388105724612088	0.126936647337285	-0.146573788592411	0.144699824431732	-0.25419838364707	-0.208063424939743	"IS01"	0.388105724612088
"MRPL28"	"MRPL28"	0.370073625145655	-0.672372959327527	-0.247456679432807	0.18158180427537	0.113890112933902	0.234697337864917	"IS01"	0.370073625145655
"SILV"	"SILV"	0.369186561696822	0.162505616096488	-0.112595750572467	-0.00356892069085285	-0.103747312771152	-0.241302964293417	"IS01"	0.369186561696822
"CDC26"	"CDC26"	0.336753468686443	0.249488371451323	-0.0359295232503954	-0.214461962483977	-0.116618960235347	-0.155350289002664	"IS01"	0.336753468686443
"ANXA2P1"	"ANXA2P1"	0.303914453420281	0.0932789720737381	-0.268604272194149	0.0920266611343267	0.123027873447619	-0.231905418479255	"IS01"	0.303914453420281
"PPY2"	"PPY2"	0.285591491469897	-0.0508848982574426	-0.0555895847143351	-0.0528873132351661	-0.0511125711802947	-0.0532571545864609	"IS01"	0.285591491469897
"DLGAP1"	"DLGAP1"	0.279544197679758	-0.102955860751577	-0.136567590150087	0.0296315801187135	0.137285760295016	-0.151247700347663	"IS01"	0.279544197679758
"BCL2L1"	"BCL2L1"	0.260140366742391	0.213833809183232	-0.113132516332516	0.17123588876008	-0.529564461380722	0.00124875576591599	"IS01"	0.260140366742391
"HSP90AB2P"	"HSP90AB2P"	0.207699912600639	0.0893149669567359	0.130509686436393	-0.204765901725647	-0.445156895461022	0.166916189011949	"IS01"	0.207699912600639
"LOC642590"	"LOC642590"	0.200606349270681	0.191294730465398	0.120450991950542	-0.334255394602497	0.0421670680179038	-0.182379722976827	"IS01"	0.200606349270681
"SPATA16"	"SPATA16"	0.194833414946982	-0.115821868667347	-0.160815656826075	0.0733270892708463	0.101685608815569	-0.0505404503984197	"IS01"	0.194833414946982
"LOC440934"	"LOC440934"	0.167997716669814	0.0485146291374578	0.0569339696169466	-0.26042394821748	-0.0658319425122874	0.055251048721514	"IS01"	0.167997716669814
"EGR4"	"EGR4"	0.161412403015631	0.157760308352647	-0.0916959113321018	0.123578283165513	-0.250360828762827	-0.0778647490244124	"IS01"	0.161412403015631
"SCP2"	"SCP2"	-0.48984671954376	1.31462332581751	-0.0191451066730444	-0.335144022376381	-0.227452921119526	-0.106254882953515	"IS02"	1.31462332581751
"SEC22B"	"SEC22B"	-0.29016060894702	1.21559365295206	0.348729835110624	-0.678607306503152	-0.105780104577326	-0.390062103797968	"IS02"	1.21559365295206
"MATR3"	"MATR3"	-0.0122445970823912	1.07441922789853	-0.622972815516405	0.476541989974024	0.00115039044833297	-0.624837623713396	"IS02"	1.07441922789853
"ENTPD7"	"ENTPD7"	-0.869930017295646	0.979143502057323	0.201589610643268	-0.22353686404427	0.638962689373833	-0.582988487097574	"IS02"	0.979143502057323
"MARCH1"	"MARCH1"	-0.0899920809493227	0.943412848987964	0.511049150093294	-0.649830984707446	-0.412585488118274	-0.299705217703737	"IS02"	0.943412848987964
"C14orf167"	"C14orf167"	-0.0501224815068686	0.933001608066515	-0.116957453450434	0.110860860933152	-0.623149966992801	-0.172747685472549	"IS02"	0.933001608066515
"THAP6"	"THAP6"	0.179141056438617	0.920743610824607	0.19329301038098	-0.492104582247348	-0.590210755152677	-0.160714334160162	"IS02"	0.920743610824607
"RAB11A"	"RAB11A"	-0.138880898498396	0.916635501249592	-0.106286162221218	-0.197373620310533	-0.342609160259247	-0.0281974532294568	"IS02"	0.916635501249592
"ARAF"	"ARAF"	0.358775180949768	0.904920795813717	-0.212557693971973	-0.0372565578098226	-1.42664798979581	0.41675123591939	"IS02"	0.904920795813717
"SLC35E3"	"SLC35E3"	-0.539118914588455	0.882684880579403	0.200142226061524	-0.105080322016806	-0.0990990350383113	-0.290532820422169	"IS02"	0.882684880579403
"TRAF2"	"TRAF2"	-0.214307641633137	0.87901357489941	-0.0481035062790187	0.331587270907471	-1.24087646102129	0.242356332217489	"IS02"	0.87901357489941
"PPP2R1A"	"PPP2R1A"	-0.0857676979704443	0.829152058609164	0.397703714067101	-0.412617595405703	-0.972848079904574	0.159643372281668	"IS02"	0.829152058609164
"PSMC2"	"PSMC2"	0.115071868606494	0.800086463041108	-0.0865257020324843	-0.15430884654072	-0.499941872906761	-0.0898791131638395	"IS02"	0.800086463041108
"DNAJA1"	"DNAJA1"	0.105021156705377	0.788527900156824	-0.0457434589017471	-0.626133746361755	0.369568237798308	-0.38895054414189	"IS02"	0.788527900156824
"CPSF4"	"CPSF4"	-0.505420576253532	0.786179829668876	0.467411157395527	-0.631235060254655	-0.461021369818141	0.270131875920017	"IS02"	0.786179829668876
"STAP2"	"STAP2"	0.523017202876906	0.777446786283772	-0.770492228546857	0.527721736005423	-0.4610123886774	-0.348096759523159	"IS02"	0.777446786283772
"HNRNPK"	"HNRNPK"	0.05392709050731	0.740806799737813	-0.619959446517391	0.276665379532468	0.722714863438262	-0.824394872766498	"IS02"	0.740806799737813
"POM121L9P"	"POM121L9P"	0.379253072609024	0.736210447102598	-0.672913698176398	0.437855519502067	-0.675442844290755	-0.0306229513753991	"IS02"	0.736210447102598
"FAM89B"	"FAM89B"	0.0848429252350433	0.700885281653824	-0.582253898119164	0.694646698661564	-0.112520168298937	-0.567601138650121	"IS02"	0.700885281653824
"COPS6"	"COPS6"	-0.148434209066715	0.690209949686876	0.588869081638754	-0.603858645236375	-0.301870408752729	-0.266710396308088	"IS02"	0.690209949686876
"HSPB1"	"HSPB1"	0.62002300101486	0.684868010514579	-0.575900052093973	0.541210951505507	-0.616622644536422	-0.462912085028779	"IS02"	0.684868010514579
"E2F6"	"E2F6"	0.173647340498427	0.651985296020191	-0.294852814003704	0.0864774843833998	0.0530980717004075	-0.481268497044838	"IS02"	0.651985296020191
"TXN2"	"TXN2"	-0.481015639807227	0.651815187579814	0.163936303120498	-0.499216402704771	0.471181301599906	-0.206070402871284	"IS02"	0.651815187579814
"PDE6G"	"PDE6G"	-0.175098562902707	0.643614751822205	-0.414920798459634	0.272469838172	-0.114572424158842	-0.0683700673712795	"IS02"	0.643614751822205
"MRPL2"	"MRPL2"	-0.5733099306225	0.619693593337395	0.464153706177748	-0.269345471581392	-0.182014958918119	-0.11630976160435	"IS02"	0.619693593337395
"PRPF31"	"PRPF31"	-0.184353657286973	0.6114436511825	0.445041501174743	-0.159219191891343	-1.42104854698194	0.501423995790926	"IS02"	0.6114436511825
"CCNDBP1"	"CCNDBP1"	0.143182680034669	0.591881569306656	0.18409519098702	-0.0913371670460063	-0.886714479338408	0.0104429782529983	"IS02"	0.591881569306656
"C11orf67"	"C11orf67"	0.451931758688693	0.585517800020029	-0.249190483996869	0.370809230748085	-0.196391568554377	-0.792955370172383	"IS02"	0.585517800020029
"ZNF394"	"ZNF394"	-0.399212942145169	0.568071395480575	0.0343488808520518	-0.058973536941835	-0.394819185810669	0.237077161988023	"IS02"	0.568071395480575
"FAM33A"	"FAM33A"	0.0484243632670885	0.559989222343801	-0.507387526259245	0.310624941194762	-0.186201278263142	-0.0690334047746581	"IS02"	0.559989222343801
"SLC10A3"	"SLC10A3"	0.500885630751733	0.555403947363389	-0.14363759712182	-0.0263432632050196	-0.839307744469078	-0.00503501669497783	"IS02"	0.555403947363389
"GLRX"	"GLRX"	-0.0687837008120395	0.517702810824498	0.266420768145176	-0.267080253669962	-0.974868502726605	0.410447191101226	"IS02"	0.517702810824498
"C15orf27"	"C15orf27"	0.171420349981291	0.516778850877484	-0.185739217513301	0.00400096283210776	-0.416725724661168	-0.0178234615139522	"IS02"	0.516778850877484
"AP4M1"	"AP4M1"	0.0221905085675634	0.495074216632418	0.128624937857601	-0.40939987104056	-0.19731648863734	-0.0087024087998503	"IS02"	0.495074216632418
"DAK"	"DAK"	0.0833786561237247	0.491932978934562	0.444122192112365	-0.30921215053277	-1.04550759251135	0.193978379182038	"IS02"	0.491932978934562
"LOC100288525"	"LOC100288525"	-0.102921197131672	0.485865729631054	0.360535674552924	-0.512171369560943	0.133987686095847	-0.33367520931784	"IS02"	0.485865729631054
"TEKT5"	"TEKT5"	0.186086895838422	0.483397304368783	0.0391759920463905	-0.285142037781039	-0.166335078104514	-0.189209416570418	"IS02"	0.483397304368783
"FAM185A"	"FAM185A"	0.0553419447380032	0.450570795923763	-0.289048705565474	0.00475224512616772	0.285122791846749	-0.332908941386424	"IS02"	0.450570795923763
"GEMIN8"	"GEMIN8"	-0.286653031394774	0.431538117069265	0.410923206444688	-0.420262689418694	-0.333420524267303	0.119370758863748	"IS02"	0.431538117069265
"ACTR1B"	"ACTR1B"	0.00278249447421153	0.431086763417934	-0.0460571081600316	-0.130967657768166	-0.131986599915972	-0.0654203379096099	"IS02"	0.431086763417934
"HLA.DRB6"	"HLA.DRB6"	0.142006431242946	0.428744017907847	-0.472069408661796	0.330957802481738	0.0957858888104768	-0.341300671078464	"IS02"	0.428744017907847
"ECHS1"	"ECHS1"	-0.441893397220886	0.421398960911265	0.058151526027995	-0.162270507648258	0.416629438117276	-0.213003447890782	"IS02"	0.421398960911265
"POTEF"	"POTEF"	0.20766071523512	0.401888828777671	0.0821245199804003	-0.203056390522307	-0.421526561859008	-0.0560364264920892	"IS02"	0.401888828777671
"LOC342541"	"LOC342541"	0.0398474785170697	0.395780679493846	0.015820301684807	-0.22714318490586	0.228841716269511	-0.349495943657204	"IS02"	0.395780679493846
"LOC158381"	"LOC158381"	0.123504723278347	0.394075405046957	-0.00778879716714561	-0.25160165212858	0.232498335504	-0.374480244474435	"IS02"	0.394075405046957
"GP1BA"	"GP1BA"	0.0467431478213727	0.385854912840751	-0.319340201278708	0.304774265599808	-0.720249584796843	0.314944958798521	"IS02"	0.385854912840751
"PSMG2"	"PSMG2"	-0.0984094739808804	0.366631289734159	-0.270000830049015	0.152355366478354	-0.373270469081769	0.259937060713874	"IS02"	0.366631289734159
"TBCE"	"TBCE"	0.171479000449836	0.362258032851476	-0.345239568296723	0.300335631966618	-0.447382260030142	0.028432870722966	"IS02"	0.362258032851476
"C14orf119"	"C14orf119"	-0.128868787983946	0.340168772036989	-0.00858626361266342	0.324237321567892	-0.468373411082645	-0.0778335719899909	"IS02"	0.340168772036989
"LOC728698"	"LOC728698"	0.159836696529401	0.313103341843845	-0.0691571541418292	-0.215636050619919	0.201215955197362	-0.278748541135426	"IS02"	0.313103341843845
"SYF2"	"SYF2"	-0.137847650921697	0.256734603804617	-0.325004543625674	0.16077195757846	-0.0789724326182969	0.192572679783243	"IS02"	0.256734603804617
"CAMK2N2"	"CAMK2N2"	-0.00548166739173191	0.255423607728609	0.0322624463256251	0.145351341911606	-0.42104310537426	-0.0297221084598207	"IS02"	0.255423607728609
"POTEE"	"POTEE"	0.124002151749606	0.248614750246246	0.060866585366596	-0.0503921709939276	-0.593801758395309	0.164325521035414	"IS02"	0.248614750246246
"MORF4"	"MORF4"	0.128198709823926	0.206792095677281	-0.0916215448385455	-0.112565089934347	0.0910514035122942	-0.145555605895461	"IS02"	0.206792095677281
"H2AFB1"	"H2AFB1"	0.134301268756115	0.145366267601577	-0.360005481458603	0.104383201656546	0.110034787153069	-0.0209812283250206	"IS02"	0.145366267601577
"STK32C"	"STK32C"	-0.573512872297714	-0.497690340183392	1.12067336866281	-0.808981409078103	0.515887946176399	-0.00942362878750082	"IS03"	1.12067336866281
"RAB27A"	"RAB27A"	-0.490977430016157	0.24439640472968	0.845967486255691	-0.592157336374	0.0447536501848169	-0.193518074219845	"IS03"	0.845967486255691
"LARS"	"LARS"	-0.129899536003646	-0.263248384983198	0.840364043683983	-0.62938592282538	-0.835668730304191	0.686011748594506	"IS03"	0.840364043683983
"PHF14"	"PHF14"	-0.236816685527862	-0.274138571520369	0.834085916554661	-0.454176682782856	-0.544170946831949	0.381210737122758	"IS03"	0.834085916554661
"NQO2"	"NQO2"	-0.409245977752113	-0.342918715894403	0.81012727599091	-0.664590421655556	-0.263816162883676	0.587404579814209	"IS03"	0.81012727599091
"RPL22"	"RPL22"	-0.638043010682785	0.187561163893944	0.809243536732492	-0.70549250242392	0.196719464649606	0.00825970978726198	"IS03"	0.809243536732492
"PTPRO"	"PTPRO"	-0.276081890078896	0.423685990309266	0.787287510909759	-0.829694649533755	-0.222410891421837	-0.0081933603429245	"IS03"	0.787287510909759
"ZNF25"	"ZNF25"	-0.603248161818531	0.513071659023138	0.786946191311096	-0.923645592672018	0.210909341652436	-0.0638334209467265	"IS03"	0.786946191311096
"PABPC1"	"PABPC1"	0.0827656947407654	-0.19620794759614	0.782411534276124	-0.429706509032847	-1.11096541057168	0.545460079397623	"IS03"	0.782411534276124
"EIF2AK1"	"EIF2AK1"	-0.0661332980281863	-0.0137483325791087	0.76113367799073	-0.526336030423475	-0.923380231824804	0.488399882858318	"IS03"	0.76113367799073
"ATOX1"	"ATOX1"	0.178752173085763	-0.741809170014281	0.758616650094142	-0.542814835952497	-0.762391277333075	0.753153383104622	"IS03"	0.758616650094142
"CCDC34"	"CCDC34"	-0.326780404577805	-0.293414312667787	0.7577618184598	-0.556540953899247	0.310695917160999	-0.0545260100506574	"IS03"	0.7577618184598
"ATP6V0D1"	"ATP6V0D1"	-0.333347827851876	-0.31123901192987	0.736457690336547	-0.542350094303807	0.00017058448605672	0.237400727314361	"IS03"	0.736457690336547
"TTC27"	"TTC27"	-0.078761432341684	-0.613730580665924	0.729121577047382	-0.617259982206377	-0.0816585682937328	0.410423531439498	"IS03"	0.729121577047382
"BXDC2"	"BXDC2"	-0.705034013034906	-0.472971367785229	0.726962543849407	-0.447456609856305	0.487904665232001	0.208234606591153	"IS03"	0.726962543849407
"SQRDL"	"SQRDL"	-0.193657363956195	0.180734634142839	0.720555640992468	-0.990705031768533	-0.231060384043855	0.358829671371398	"IS03"	0.720555640992468
"SNX9"	"SNX9"	-0.828520925683997	0.399600168835449	0.719408756150769	-0.732478364713627	0.420938952298425	-0.0565095426179038	"IS03"	0.719408756150769
"CSTF3"	"CSTF3"	-0.62652347618506	-0.0193330862237034	0.710413466820254	-0.321997626000319	-0.371164788583311	0.384498712970879	"IS03"	0.710413466820254
"FTSJ2"	"FTSJ2"	-0.185727519401548	0.0294912335237165	0.709610502407742	-0.427989364183144	-0.788292126893875	0.408433471891272	"IS03"	0.709610502407742
"YARS2"	"YARS2"	-0.157138916417024	-0.468371725607551	0.648276696710762	-0.565118619367017	0.242977912875245	0.12931293946788	"IS03"	0.648276696710762
"NCBP2"	"NCBP2"	-0.417422793983385	-0.11063212859073	0.642286222544204	-0.404381535432215	-0.457083015702774	0.50456379463172	"IS03"	0.642286222544204
"ASNS"	"ASNS"	-0.378828398737025	0.27019175825559	0.634754116866166	-0.840978161571582	0.0768801960661124	0.142892992010252	"IS03"	0.634754116866166
"WDR21A"	"WDR21A"	-0.0198611719832791	0.173086561487706	0.610514695461804	-0.448988829902713	-0.931806330871523	0.39783028405315	"IS03"	0.610514695461804
"CSRP1"	"CSRP1"	-0.66560416749153	-0.344085046890091	0.601808153420171	-0.275748741923239	0.284579605543105	0.21403436316962	"IS03"	0.601808153420171
"ALKBH4"	"ALKBH4"	-0.033274727998161	0.407573864629726	0.593126162725291	-0.384444013324204	-0.925661053468105	0.168897591471018	"IS03"	0.593126162725291
"PEA15"	"PEA15"	-0.707577523711293	-0.072807946193395	0.556680352899269	-0.387291535943909	0.24996141241634	0.217760520275611	"IS03"	0.556680352899269
"FAM174A"	"FAM174A"	-0.579864748160854	0.483888564819075	0.550685761301677	-0.927752090566097	-0.0088181998030121	0.39821034962917	"IS03"	0.550685761301677
"MED20"	"MED20"	-0.164629764199625	-0.656549418743703	0.542797755827838	-0.592915693869155	0.230513108080424	0.448722023482363	"IS03"	0.542797755827838
"PDAP1"	"PDAP1"	0.100988214021776	0.502382224109883	0.523334431535294	-0.113085035057803	-1.67924426995528	0.420604175872043	"IS03"	0.523334431535294
"RABL5"	"RABL5"	0.199932970423011	-0.254092197817838	0.522953118666757	-0.708473914651224	0.393638318053366	-0.206786297317543	"IS03"	0.522953118666757
"POLR1E"	"POLR1E"	-0.344422059918152	0.19746829520238	0.506870929117721	-0.616890466142672	-0.385037556356966	0.488143781990432	"IS03"	0.506870929117721
"LOC100009676"	"LOC100009676"	-0.165940196173356	0.313957095791857	0.488485800235399	-0.311400748994371	-0.894640379038017	0.385791982944375	"IS03"	0.488485800235399
"ZNF195"	"ZNF195"	-0.312266309863752	-0.134231584709806	0.484607758292311	-0.496370349068631	-0.00136573160587072	0.317763745435428	"IS03"	0.484607758292311
"GRAMD3"	"GRAMD3"	-0.59299050237953	0.328474599757464	0.458762568538382	-0.328559895494056	0.318010851624181	-0.215915482249079	"IS03"	0.458762568538382
"TMEM60"	"TMEM60"	-0.312771004723645	-0.0802873221059286	0.449124951286028	-0.236981792183903	0.429287750774465	-0.300182692521483	"IS03"	0.449124951286028
"HSDL1"	"HSDL1"	0.153589058122867	-0.154112779325717	0.37671773715613	-0.308481157925014	-0.333394487015256	0.140486833176571	"IS03"	0.37671773715613
"ACBD7"	"ACBD7"	0.131639509530013	0.156117749930873	0.374681125601379	-0.408594938695205	-0.328279956327437	0.000666330170711958	"IS03"	0.374681125601379
"PRDX6"	"PRDX6"	-0.0859245725659648	0.175399528571773	0.201719493396992	-0.435270374846647	0.16835278524449	-0.0158943635263946	"IS03"	0.201719493396992
"ARPC1A"	"ARPC1A"	0.150136479035049	0.0655042814510616	0.162012604559956	-0.453914238056917	-0.02142811981448	0.088215317643002	"IS03"	0.162012604559956
"MFF"	"MFF"	-0.0874676491187885	-0.307398389058952	0.147596005507201	-0.0548390366334488	0.108966964828488	0.123167154227511	"IS03"	0.147596005507201
"FCER1G"	"FCER1G"	-0.0584893696998896	-0.168745626429557	-1.11787188839906	1.88205130681454	-0.000367004159478989	-0.365046446193435	"IS04"	1.88205130681454
"GRIN3A"	"GRIN3A"	-0.302800236064044	-0.464411320106993	-0.977313231932397	1.85517694339355	-0.0552381697131683	0.00595566636218848	"IS04"	1.85517694339355
"C2"	"C2"	0.254680069104469	-0.000666835874658753	-1.21760126171317	1.81511127893189	-0.567991707073311	-0.124446643825181	"IS04"	1.81511127893189
"PILRA"	"PILRA"	0.198413384797159	-0.0256653058552487	-1.14630501543252	1.76868181188641	-0.241718211067031	-0.364484303769316	"IS04"	1.76868181188641
"IL31RA"	"IL31RA"	-0.226332473626815	-0.537228089404453	-0.865863186914419	1.75942567388432	0.0679257791105708	-0.139616917092202	"IS04"	1.75942567388432
"SERPINA1"	"SERPINA1"	0.298805772921562	-0.10265569740763	-1.24752481460922	1.74565174151134	-0.0988891233411509	-0.372042474853707	"IS04"	1.74565174151134
"APOL3"	"APOL3"	-0.0605472679385261	0.183306000909791	-1.12150965467095	1.73690675155753	-0.542381679779864	-0.0513939927239489	"IS04"	1.73690675155753
"CTSB"	"CTSB"	0.417554621646102	-0.334851958868509	-1.1678727955125	1.73372514766366	-0.197181457967438	-0.283391967423671	"IS04"	1.73372514766366
"GBP2"	"GBP2"	-0.0428006599893951	-0.0827598973087389	-1.04654168701946	1.72087345236541	-0.329931010222275	-0.097157478392788	"IS04"	1.72087345236541
"GBP1"	"GBP1"	-0.0588558042674412	-0.502909136579799	-1.04428998780778	1.72022300673813	0.182683731220671	-0.170443768924979	"IS04"	1.72022300673813
"NFAM1"	"NFAM1"	0.552279822043684	0.110062335457277	-1.31112052511757	1.71707861543595	-0.820534834034738	-0.0644931813794131	"IS04"	1.71707861543595
"SCPEP1"	"SCPEP1"	0.301299951587899	-0.496288348280516	-1.15382373610901	1.71634112722375	0.248122477840247	-0.421038662746127	"IS04"	1.71634112722375
"SLAMF8"	"SLAMF8"	0.449108416444054	0.120430339291538	-1.34022122222338	1.69171382039602	-0.383053634376006	-0.291188477878261	"IS04"	1.69171382039602
"CD68"	"CD68"	0.502507503316596	-0.120877840709262	-1.30686468561264	1.69127360891768	-0.355989750820431	-0.200725368535916	"IS04"	1.69127360891768
"TLR8"	"TLR8"	-0.0810319333741682	-0.65738359227198	-1.05866412991552	1.69059806936873	0.35148478008088	-0.120417894838774	"IS04"	1.69059806936873
"IL18BP"	"IL18BP"	-0.258371781281672	0.410310688350687	-0.895388248421128	1.68702901062333	-0.925181060449176	0.049146230388077	"IS04"	1.68702901062333
"SLC8A1"	"SLC8A1"	0.553373458566433	-0.592710426816698	-1.06931682644053	1.68136327305312	-0.34905585590867	-0.125974869866452	"IS04"	1.68136327305312
"TBXAS1"	"TBXAS1"	0.623453674601749	-0.0105846845412183	-1.2196618006489	1.67330215081369	-0.457643509718089	-0.395310065459667	"IS04"	1.67330215081369
"SLC31A2"	"SLC31A2"	0.324070392052304	-0.490474218820787	-1.33104042778863	1.67325033627281	0.3368013640123	-0.275877861476669	"IS04"	1.67325033627281
"ZMYND15"	"ZMYND15"	0.376909007022826	0.266738388119927	-1.28099334043268	1.66714100481881	-0.483953943211277	-0.306390850767018	"IS04"	1.66714100481881
"CXCL16"	"CXCL16"	0.711336031809128	-0.14785281389039	-1.22100874392221	1.64375458177674	-0.540016900720423	-0.260875304916099	"IS04"	1.64375458177674
"KCNE1"	"KCNE1"	-0.214304279213383	-0.404826538679619	-0.881412124876756	1.62050987051808	-0.160993444101176	0.0864622093901423	"IS04"	1.62050987051808
"CSF3R"	"CSF3R"	0.558857950504138	0.250390445498369	-1.2761550580863	1.61515555611764	-0.682903923238116	-0.241915152825196	"IS04"	1.61515555611764
"LILRB3"	"LILRB3"	0.0463894018553376	0.196983041147486	-1.07211030587993	1.61293107415283	-0.443036241106066	-0.176556340194222	"IS04"	1.61293107415283
"SIRPB1"	"SIRPB1"	0.313685489557439	-0.138734036777981	-0.901569629634319	1.61225524175952	-0.588941815840716	-0.209397567167503	"IS04"	1.61225524175952
"GNS"	"GNS"	0.627027102904588	-0.599535557502877	-1.10074119087491	1.61202764203413	-0.560956523675368	0.0959131065593834	"IS04"	1.61202764203413
"C1QA"	"C1QA"	-0.345385940231475	0.0484417018360484	-1.08524544977651	1.61137064155469	0.236214378463259	-0.261526473967174	"IS04"	1.61137064155469
"OSCAR"	"OSCAR"	0.445201649542212	0.312651440879789	-1.13220620872362	1.60932773843378	-0.500794735781346	-0.504279672922404	"IS04"	1.60932773843378
"LPCAT2"	"LPCAT2"	0.522447829232641	-0.667134219373028	-1.18791971334126	1.60062541161606	0.232791332321881	-0.312044943495954	"IS04"	1.60062541161606
"C1QC"	"C1QC"	-0.397899887802779	-0.059933345091612	-1.00318512923176	1.59880867723183	0.0755494312193017	-0.0725365813706432	"IS04"	1.59880867723183
"SERPING1"	"SERPING1"	0.620049767112579	0.190530386999551	-1.19645195166129	1.59819357784307	-0.725475354542124	-0.285807073678705	"IS04"	1.59819357784307
"C1QB"	"C1QB"	-0.43643030814128	-0.0254013955006045	-1.03255087956114	1.59740526914928	0.18322921572047	-0.122292789154449	"IS04"	1.59740526914928
"APOL4"	"APOL4"	0.000469068748006884	-0.332484923316085	-1.02043194611985	1.59598548186843	0.296402175429914	-0.364799373180865	"IS04"	1.59598548186843
"LRRC25"	"LRRC25"	0.186960536398995	-0.00562362659985421	-1.13907805136506	1.58735909616323	-0.509209538766088	0.0224079241954808	"IS04"	1.58735909616323
"CCRL2"	"CCRL2"	0.173922701065425	-0.16142408272278	-1.17798202680987	1.583038612337	0.2404919681628	-0.419310373850074	"IS04"	1.583038612337
"FCGR2A"	"FCGR2A"	0.420620450959364	-0.422400226027598	-1.0478236954691	1.57970858524542	-0.133128318175255	-0.25518973992874	"IS04"	1.57970858524542
"GPR84"	"GPR84"	0.388592387493767	0.01143986186262	-1.15119150305291	1.578578093137	-0.390886801804184	-0.247329870515459	"IS04"	1.578578093137
"ALDH1A1"	"ALDH1A1"	0.172349907147734	-0.368845083100649	-1.12665257019093	1.56745069846896	0.339553425882027	-0.374255013721377	"IS04"	1.56745069846896
"PTGER2"	"PTGER2"	0.126029163727284	-0.530866912463891	-1.07807020286466	1.56571096586709	-0.211976385492448	0.20949295074924	"IS04"	1.56571096586709
"LILRA6"	"LILRA6"	-0.0809384424798904	-0.0977649392708753	-0.9286815108261	1.56566166871919	-0.465495745954898	0.0793699563702514	"IS04"	1.56566166871919
"AOAH"	"AOAH"	0.267121374053349	-0.0968788330809121	-1.36904017961243	1.56515268721817	0.039185155862712	-0.149882223472297	"IS04"	1.56515268721817
"IRF1"	"IRF1"	0.0291676954370847	0.149618671783142	-1.16570758605011	1.56342351841975	-0.340600090558369	-0.0531860413737894	"IS04"	1.56342351841975
"KCNJ10"	"KCNJ10"	-0.185037381520272	-0.0148162278531618	-0.997992361825438	1.56062192103382	-0.670882032953021	0.360235173438935	"IS04"	1.56062192103382
"GMPR"	"GMPR"	0.0617895232128014	-0.055446939364623	-0.978444992749331	1.55975986132997	-0.0825699122373975	-0.341007125743379	"IS04"	1.55975986132997
"LAIR1"	"LAIR1"	0.303731719624443	0.0643463292026382	-1.16869048876863	1.55872666363982	-0.453557739670761	-0.123567534148823	"IS04"	1.55872666363982
