"V1"	"CTSP.ACY5"
"CD84"	"CD84"	0.307519326719845
"ZC3H12C"	"ZC3H12C"	0.6529734678146
"NRN1"	"NRN1"	-0.49707700654975
"C1QC"	"C1QC"	0.484924477139138
"APOL3"	"APOL3"	0.644147762959626
"PLEKHG3"	"PLEKHG3"	1.35684718931615
"IL13RA1"	"IL13RA1"	1.85005738050968
"TCN2"	"TCN2"	0.607169975788537
"IGSF6"	"IGSF6"	-0.242136615229999
"ORM2"	"ORM2"	2.2786867091274
"SLC2A6"	"SLC2A6"	1.1279559596372
"SEC11A"	"SEC11A"	1.25986589316124
"SERPING1"	"SERPING1"	0.189544686669484
"KCNMA1"	"KCNMA1"	0.527618870245508
"DTX3L"	"DTX3L"	0.579162075234739
"RCAN1"	"RCAN1"	2.17757111185206
"ZNF3"	"ZNF3"	0.294927523710898
"KMO"	"KMO"	1.41452231007129
"SNX27"	"SNX27"	-0.134179563945489
"SLC7A7"	"SLC7A7"	0.979487436127623
"IL17RA"	"IL17RA"	0.430857440983856
"DYRK2"	"DYRK2"	0.279129637414038
"DMXL2"	"DMXL2"	1.13394559631583
"MOBP"	"MOBP"	-0.333061287471971
"GLIPR2"	"GLIPR2"	1.9748242123673
"KIAA0182"	"KIAA0182"	-0.267551994792627
"LAIR1"	"LAIR1"	0.927287865658011
"CECR1"	"CECR1"	-0.0650650388847
"SUMF2"	"SUMF2"	-0.63804492476618
"ATF3"	"ATF3"	1.73152462244386
"CYP1B1"	"CYP1B1"	2.03494214510434
"RBMS2"	"RBMS2"	1.57765806361553
"CMBL"	"CMBL"	1.12912279643319
"CD163"	"CD163"	1.84316479583797
"TMBIM1"	"TMBIM1"	1.38531008580807
"TTYH2"	"TTYH2"	0.526268569074991
"MREG"	"MREG"	1.70015703908551
"SLC39A8"	"SLC39A8"	2.09492375842046
"MRPL34"	"MRPL34"	0.827890344653527
"MST150"	"MST150"	2.07393485603789
"STAG3L4"	"STAG3L4"	0.583688042209023
"BXDC2"	"BXDC2"	0.100238343558508
"ATP13A2"	"ATP13A2"	-0.555440976105785
"SERPINB6"	"SERPINB6"	1.95538056777781
"MRPS11"	"MRPS11"	0.885621437217831
"PLA2G7"	"PLA2G7"	1.57990378046783
"EMR2"	"EMR2"	1.66299407226247
"C1QA"	"C1QA"	0.879973463728754
"KCNJ10"	"KCNJ10"	-0.654038261959854
"ZDHHC18"	"ZDHHC18"	-0.56832724256343
"C5orf20"	"C5orf20"	-1.41756979944743
"CTNND1"	"CTNND1"	0.799419684843556
"FNIP2"	"FNIP2"	1.35407735782696
"S1PR3"	"S1PR3"	1.3354001871303
"TXN2"	"TXN2"	0.229524815085591
"LOC541471"	"LOC541471"	0.87500809727533
"PTGIR"	"PTGIR"	0.408617120110408
"PLCL1"	"PLCL1"	0.236261225914974
"SAMD9L"	"SAMD9L"	-0.487397679043682
"PKD2"	"PKD2"	1.01741355116988
"ARHGEF10L"	"ARHGEF10L"	0.926733580878067
"TAPBPL"	"TAPBPL"	-0.97867011079569
"CSTF3"	"CSTF3"	-1.52436809953884
"PDE4DIP"	"PDE4DIP"	1.75416193944951
"MRPL45"	"MRPL45"	-0.323904607432432
"C1orf38"	"C1orf38"	1.25078734234423
"MED20"	"MED20"	-0.203434828043093
"FCGR2A"	"FCGR2A"	1.93750831901359
"OSCAR"	"OSCAR"	1.96765288504652
"IL18"	"IL18"	1.84072689043061
"KIF13A"	"KIF13A"	0.652053798363121
"WDR21A"	"WDR21A"	-0.719594025590708
"DLGAP1"	"DLGAP1"	-0.674576393359283
"NNT"	"NNT"	0.623964158848906
"GNA15"	"GNA15"	1.59456478433068
"BIRC7"	"BIRC7"	-1.32613381154885
"FMNL2"	"FMNL2"	0.894767304471701
"KIAA0513"	"KIAA0513"	0.76345341051281
"HSD11B1"	"HSD11B1"	0.779272256894657
"SPIC"	"SPIC"	-1.08531034570455
"C13orf31"	"C13orf31"	0.364757093231394
"ZNFX1"	"ZNFX1"	-0.468765442651581
"GRAMD1A"	"GRAMD1A"	0.629260562899614
"SLC26A11"	"SLC26A11"	-0.266763039812681
"ANXA4"	"ANXA4"	1.77396484894577
"GEMIN8"	"GEMIN8"	1.08449792737564
"CCR1"	"CCR1"	1.6624022761803
"CYFIP1"	"CYFIP1"	0.875940947817973
"TARS"	"TARS"	0.408842068140562
"ATP6V0D2"	"ATP6V0D2"	1.7268790462996
"CARD6"	"CARD6"	0.593603720969591
"ARAP2"	"ARAP2"	0.66845085779399
"CLIP1"	"CLIP1"	0.0685875517823512
"SLC36A1"	"SLC36A1"	0.148561229417089
"PVRL2"	"PVRL2"	1.82094557872044
"HSDL1"	"HSDL1"	0.175742621236984
"ZFYVE16"	"ZFYVE16"	2.1816423849805
"STOM"	"STOM"	2.10492905414604
"SERPINA1"	"SERPINA1"	1.19643373044019
"FAM119B"	"FAM119B"	0.951866568563112
"FPR2"	"FPR2"	2.18179335079493
"LGALS1"	"LGALS1"	2.07283438269484
"CBR1"	"CBR1"	1.42101611505682
"CYP1A1"	"CYP1A1"	-0.514593114804281
"RGL1"	"RGL1"	0.512996778857247
"GPR84"	"GPR84"	1.50937415165719
"PTGER2"	"PTGER2"	1.17110637405193
"TRAFD1"	"TRAFD1"	-0.130196574572955
"KIAA1462"	"KIAA1462"	1.72945108896021
"AOAH"	"AOAH"	0.676484912955947
"GDPD4"	"GDPD4"	-0.414625078031482
"LOC440934"	"LOC440934"	0.324622420668278
"EPAS1"	"EPAS1"	1.8121054783292
"FAM49A"	"FAM49A"	0.763967590781251
"ALKBH4"	"ALKBH4"	-0.83001935457174
"TGDS"	"TGDS"	0.674729190239783
"LGALS3"	"LGALS3"	2.07653787136771
"CPNE2"	"CPNE2"	0.569137039092579
