"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"PDAP1__pos"	2.16583212825932	18.1806554208183	16.1221220201883	2.22044604925031e-16	2.22044604925031e-16	15.5499184783609
"AKAP12__pos"	31.7035448591528	5.73518514299601	3.60142962654024	2.44638755126692	0.1397150471447	26.2894218746049
"PTCD1__pos"	0.589138672958857	23.745528130574	5.55498503955127	0.838495789665853	2.22044604925031e-16	32.308119515773
"RN7SL2__pos"	17.2249365676912	1.76389297526994	5.75832315756736	9.12401751375227	29.4129365841997	10.3804456529424
"PRPF31__pos"	2.22044604925031e-16	25.3771549368935	11.1718640183446	2.22044604925031e-16	2.22044604925031e-16	24.4148807616538
"CLEC10A__pos"	2.22044604925031e-16	8.80427591626481	2.22044604925031e-16	42.7076485376127	12.4121957537378	6.7739897243124
"SIPA1L1__pos"	1.75728293730617	9.37430920258945	0.476468206041738	5.93498621963931	2.22044604925031e-16	47.7248322720334
"CYP27B1__pos"	32.5658148644488	8.36611264623457	0.846104222729855	29.4738829856121	1.33779996158472	2.22044604925031e-16
"ORM1__pos"	23.7946679992595	5.87899580137831	2.22044604925031e-16	27.4783513033004	15.31761034901	0.122619949243402
"LOC441481__pos"	9.9650656365676	8.42087528777079	1.58693703545983	17.7432764606522	24.8330445863061	14.634936446348
"FEZ1__pos"	15.1690563909916	7.48403150345711	13.3051045218666	2.82680108106457	17.9220011576603	17.6523387166469
"CTSK__pos"	55.4190266266102	2.22044604925031e-16	2.22044604925031e-16	4.49065266888667	15.6322724717525	2.22044604925031e-16
"CP__pos"	19.9801740839612	2.22044604925031e-16	2.22044604925031e-16	41.4404261159733	2.46848562611232	5.00763549457793
"MADD__pos"	0.101205958161437	19.0379934422848	2.22044604925031e-16	17.740424437527	2.22044604925031e-16	21.6662630807424
"GCNT1__pos"	14.9837702402076	2.08890525233795	4.79199476498127	21.7299448565489	12.6295769334085	15.7753973354436
"POLR2J__pos"	2.22044604925031e-16	26.7538913077989	18.9272681000411	2.22044604925031e-16	23.5655275065851	2.22044604925031e-16
"ACE__pos"	4.51979575822328	12.6508658483717	1.88185123475738	36.4378901944931	2.22044604925031e-16	15.5652842500423
"SILV__pos"	24.7945970547752	15.4346284302232	8.40671728631747	9.84876354111546	6.73389760518598	4.60686294588035
"CX3CL1__pos"	21.7707517905218	14.9565218549415	4.98951407487045	9.61500812807245	2.22044604925031e-16	19.6428218951951
"NUPR1__pos"	13.975409539962	7.72689008535742	2.22044604925031e-16	43.153637301756	8.03544477002861	2.22044604925031e-16
"COPS6__pos"	2.64806266863183	23.4974408584433	28.8893818391696	2.22044604925031e-16	5.6828691558167	3.024606264249
"LOC729009__pos"	22.6661579850013	8.86320541240323	2.22044604925031e-16	21.3653762864796	20.2319970826828	2.22044604925031e-16
"CMPK2__pos"	12.428752730379	1.21941363010333	10.1509513493036	30.1716060674095	5.91283971041908	6.63813861361543
"LAMP3__pos"	44.3937811206459	5.17081581630847	2.22044604925031e-16	14.2174685594254	4.63482238592699	4.64814273079411
"SS18__pos"	0.786930252772659	8.86732350720453	8.27101655892276	2.22044604925031e-16	2.22044604925031e-16	46.7963096094498
"TLR8__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	58.9491670836613	7.80096371374355	2.85134013980347
"FLJ45422__pos"	1.21531943359175	25.1177434521914	2.22044604925031e-16	26.2333635657534	3.65617010247689	17.4361813412456
"SULT1C2__pos"	25.423709003104	11.9929518227573	2.22044604925031e-16	30.6252531319663	2.1220454577414	3.14479804941511
"ARHGEF11__pos"	21.1794238064477	6.5325337468197	2.22044604925031e-16	27.4973712215598	2.22044604925031e-16	13.2609558493946
"SPATA13__pos"	3.41296022251356	2.22044604925031e-16	2.22044604925031e-16	24.6032335466988	2.22044604925031e-16	44.0680369294575
"SNTB1__pos"	10.2365912640359	0.297113996589626	0.721604263561058	40.180687363566	2.23610730042342	16.4873112596731
"FCN1__pos"	14.6291073028989	13.742165577524	2.22044604925031e-16	29.3774009702657	6.29571662674657	8.11345407737171
"ASNS__pos"	2.6315796196325	12.0685983339977	31.9890607790899	2.22044604925031e-16	6.81777650793309	10.5540807927101
"MFGE8__pos"	61.5689535949403	12.8685477999767	2.22044604925031e-16	1.13898537446976	0.872441893416075	2.22044604925031e-16
"CHIT1__pos"	11.6852348346014	15.5107693094356	0.952269651644812	41.3069943445557	1.90008087825384	0.266224691972566
"PILRA__pos"	2.02998072003992	3.99878065316821	2.22044604925031e-16	62.754680656289	0.334124731718306	2.22044604925031e-16
"UAP1__pos"	16.6680203122611	1.44548097981505	15.0070329735043	3.25871051511392	9.56435662077773	20.7816081382951
"APOC2__pos"	18.4666084565334	11.6731585787416	2.22044604925031e-16	23.1382280756092	22.5279984322367	2.22044604925031e-16
"PADI2__pos"	19.4025613570971	5.00742398720416	7.36237471462959	35.8143115668212	5.83751713532091e-07	0.273584703113212
"SLC1A3__pos"	9.66780806060389	2.22044604925031e-16	2.22044604925031e-16	57.1454192755114	2.56809091683183	2.22044604925031e-16
"PDCD1LG2__pos"	11.4297070071748	2.22044604925031e-16	2.22044604925031e-16	37.6505424681243	16.3151725555872	2.22044604925031e-16
"HK3__pos"	10.0652787858926	7.56711744395061	2.22044604925031e-16	52.4312214659889	2.22044604925031e-16	2.22044604925031e-16
"TWSG1__pos"	26.2787066219077	2.22044604925031e-16	5.20252682578523	0.627046094585675	27.491021900185	13.141879590518
"FEM1B__pos"	15.2375420706096	2.22044604925031e-16	2.22044604925031e-16	4.9591167318052	12.5031648862851	40.3955905543783
"IL18BP__pos"	2.22044604925031e-16	14.4499943520613	2.22044604925031e-16	49.9805840219605	2.22044604925031e-16	2.44380260393728
"MMP25__pos"	6.17772364205225	20.6852928990213	2.22044604925031e-16	33.7142010887043	2.22044604925031e-16	10.5791491484696
"GPX3__pos"	18.3591647869775	6.35192683337158	2.22044604925031e-16	39.4881347441456	5.7430347630111	2.22044604925031e-16
"FABP3__pos"	1.95036257141739	18.4120222090471	2.22044604925031e-16	30.2280020466679	17.8773431077462	4.6387056324897
"MRPL42__pos"	1.80419610263456	2.22044604925031e-16	11.4485773238394	2.22044604925031e-16	38.6024353381839	18.9922525620584
"SAMD9__pos"	2.58711380287728	2.22044604925031e-16	2.71601246084714	18.0882880276623	2.22044604925031e-16	45.5917807435545
"HAMP__pos"	26.6458486135548	20.1983979571473	0.447760467506737	6.99023779093387	20.9203326002302	2.22044604925031e-16
"CD58__pos"	10.0495788378157	2.09546744832643	2.22044604925031e-16	4.26013047489946	41.534303256867	14.1535844920512
"CPM__pos"	18.7320265742663	2.22044604925031e-16	0.119726048341439	45.2182825593124	5.57756357288031	2.22044604925031e-16
"CPSF4__pos"	2.22044604925031e-16	28.4451790517871	22.7148050498481	2.22044604925031e-16	1.26738622935696	15.7428577302262
"FBP1__pos"	18.355793341882	5.80322378125799	10.5577436427704	27.9932426697111	1.08477639069389e-05	6.79361134627295
"ARHGAP21__pos"	23.0572715153063	0.76652664860999	2.22044604925031e-16	14.6701643949833	2.22044604925031e-16	35.0369850258802
"IL3RA__pos"	30.1131825232687	22.1823314685034	2.22044604925031e-16	22.0208979786015	0.86143813904693	2.22044604925031e-16
"TFEC__pos"	17.0108624762583	2.22044604925031e-16	0.679203408453408	28.5947023933417	12.6056910465826	13.4758290187006
"PSTPIP2__pos"	2.22044604925031e-16	1.60871578208827	2.22044604925031e-16	52.141871830341	8.888153206311	8.60710884101357
"ADAP1__pos"	2.22044604925031e-16	19.6427548534603	3.91022178311624	21.0142329378728	2.22044604925031e-16	23.0847176227148
"C17orf96__pos"	18.685399457088	19.0150415064011	4.13277576987647	21.0812081191035	2.22044604925031e-16	8.84093993868256
"EPSTI1__pos"	2.19835970127487	0.466993175798845	2.22044604925031e-16	40.8950316857767	13.3742788811836	9.1819107301617
"RAB31__pos"	27.1500739452178	2.22044604925031e-16	1.7920908138226	24.7991988257805	5.67552782338482	13.7090142823422
"CD14__pos"	5.40999296261792	8.83081865305803	2.22044604925031e-16	53.4389833813383	3.19238181165479	2.22044604925031e-16
"ZNF195__pos"	2.22044604925031e-16	14.5987761433742	16.9279140222302	2.56990871864331	7.952794911069	25.7790049737736
"C1orf93__pos"	25.5345086105769	20.857197658287	2.22044604925031e-16	21.4663295098928	2.22044604925031e-16	3.24002181856571
"CXCL16__pos"	13.3970447436513	2.22044604925031e-16	2.22044604925031e-16	54.140547989704	2.22044604925031e-16	2.22044604925031e-16
"ARHGAP18__pos"	9.43717152900552	2.22044604925031e-16	2.22044604925031e-16	27.8954481003837	19.5735113528659	14.0814548092272
"LOC100286998__pos"	38.1063065332954	2.90699194963906	2.22044604925031e-16	10.878465182916	23.2570380828568	2.22044604925031e-16
"FPR1__pos"	17.6809812348388	3.02282606404904	2.22044604925031e-16	35.6342426613124	15.6192180636082	2.22044604925031e-16
"ITGB1BP1__pos"	4.5754554535358	5.022296393559	14.0465127943074	2.13494928622732	45.6572666765288	2.22044604925031e-16
"ZNF655__pos"	2.22044604925031e-16	8.30801763502052	8.16160813879166	5.49604851645933	2.23065701636526	46.5161856408241
"DKFZp761E198__pos"	11.5061720156785	10.4846074433176	2.22044604925031e-16	24.2145485608063	2.22044604925031e-16	20.7128904748513
"SIGLEC14__pos"	0.953686928266927	13.4573701357549	2.22044604925031e-16	28.99767618705	2.22044604925031e-16	27.3948206753826
"SDHC__pos"	5.0712902240183	2.22044604925031e-16	7.47175723107871	2.22044604925031e-16	55.5457532210733	4.99629867531271
"CES1__pos"	45.7900170124892	1.52604931348287	2.22044604925031e-16	20.5556145835476	6.52140853586926	2.22044604925031e-16
"P2RX7__pos"	4.84630228175554	2.22044604925031e-16	2.22044604925031e-16	49.6282125354958	2.22044604925031e-16	15.1624752921959
"TBXAS1__pos"	10.5004016773491	3.26438856046435	0.169766484805116	52.8453103817098	2.22044604925031e-16	2.22044604925031e-16
"VNN1__pos"	23.430135967194	0.00124451914195145	2.8015516720971	16.8697019976788	22.1723738339624	8.52121834830803
"ALDH1A1__pos"	3.97225523831839	2.22044604925031e-16	2.22044604925031e-16	55.6367179987206	10.3631704364606	2.22044604925031e-16
"RCL1__pos"	2.22044604925031e-16	5.16245713196039	13.7279816566173	5.63723981380156	12.7178205444963	30.9385720631484
"UPP1__pos"	30.5786486753267	6.73112864623582	2.22044604925031e-16	13.7002266274302	20.33912507354	2.22044604925031e-16
"MACF1__pos"	17.3825920822563	4.01737757637688	2.22044604925031e-16	18.6272463926686	2.22044604925031e-16	31.4760385375871
"BCL2L14__pos"	2.22044604925031e-16	7.5925403462012	2.22044604925031e-16	31.1482376607226	15.3374271331758	21.9824465889006
"SLC47A1__pos"	7.59457899799123	6.05563434191402	3.52584569525251	28.7700762379353	2.50191265988534	21.3299856194768
"TREM2__pos"	30.3745959317473	3.14312064907598	2.22044604925031e-16	22.2095300503533	16.8356925234111	2.22044604925031e-16
"SLMO2__pos"	2.22044604925031e-16	2.22044604925031e-16	5.70303387875547	2.22044604925031e-16	56.6843555298797	8.53087669125512
"ZNF280C__pos"	16.9686577072188	1.95048981500861	16.9888094342207	2.22044604925031e-16	0.277500682436754	29.30868882876
"CD300LF__pos"	1.08962221969212	6.97435405744677	2.22044604925031e-16	51.6336284586641	11.5259501380145	2.22044604925031e-16
"FAM20A__pos"	13.891496310182	16.16312057835	2.22044604925031e-16	43.2304958954666	2.22044604925031e-16	2.22044604925031e-16
"UTRN__pos"	13.7835419470211	3.00280119393927	2.22044604925031e-16	23.4275756723696	2.22044604925031e-16	30.7500623962753
"CTNND2__pos"	7.44432727614553	7.91697134289204	1.03753744228663	48.248986601063	5.71214981851333	2.22044604925031e-16
"POLA1__pos"	16.6749932343477	1.71238111385303	16.4245010143604	2.22044604925031e-16	0.137469301464146	36.6082526530198
"HTRA4__pos"	2.22044604925031e-16	13.5712767405377	2.22044604925031e-16	55.596151604726	0.100859532802532	0.765678654401266
"CHI3L1__pos"	6.09738290555185	7.48015694641066	2.22044604925031e-16	54.0116271616514	1.60067104962483	0.140451756551098
"MAFB__pos"	14.2721726855229	0.768795522349801	2.22044604925031e-16	50.3939492821063	2.22044604925031e-16	2.30302160188219
"C1QB__pos"	2.22044604925031e-16	7.1652369158573	2.22044604925031e-16	52.3545578755786	8.62192787572276	2.40228450041928
"EMILIN2__pos"	16.4130446309276	4.71805325062065	3.19535273171917	8.56145292286951	2.22044604925031e-16	33.703825476497
"DDX60__pos"	4.76049397163882	2.22044604925031e-16	2.22044604925031e-16	30.9529377414809	5.76855110127855	26.2778409424058
"SEPT4__pos"	25.4992762878622	20.2117773419045	2.22044604925031e-16	24.0233423078676	0.101630648046843	4.41032932903045
"MCTP1__pos"	6.66658465902061	2.22044604925031e-16	2.06473222413046e-15	44.4986172828283	3.94266077870129	17.3955507688734
"OAS3__pos"	4.90444983120512	6.90593375889623	0.87683262813531	29.3491885181073	2.22044604925031e-16	27.2646788884699
"PLXNC1__pos"	20.1729583156295	2.22044604925031e-16	2.22044604925031e-16	24.0371771280182	2.22044604925031e-16	27.0158981238554
"CCL18__pos"	2.22044604925031e-16	6.50082676039391	2.22044604925031e-16	42.4119897415001	14.1268696895711	7.02008260756914
"CLEC7A__pos"	1.96085047340601	0.553539668995071	2.22044604925031e-16	50.9881988468847	14.4893767757542	0.777068151491645
"HNRPLL__pos"	4.99836314438009	2.22044604925031e-16	2.22044604925031e-16	19.0202820185582	18.046756686575	30.2639026911247
"FSTL3__pos"	45.0365201071055	18.5397952584656	2.22044604925031e-16	6.01862992505206	1.39583787058127e-12	4.69076766243419
"ZNF394__pos"	2.22044604925031e-16	27.1752664598556	8.49735193234108	3.83106766147229	7.27331713036482	18.1856014610324
"RAP2A__pos"	24.8688658376471	2.22044604925031e-16	6.00644173307971	3.45745602325055	18.1173993800103	18.5461986346011
"GPM6B__pos"	15.2852900110431	1.29108503759039	4.94797102651476	4.95534175220363	4.6019278442343	37.6392463200656
"CHCHD6__pos"	6.82794817300264	17.5660997098574	3.30349748241726	11.2328112462539	30.1815779528074	2.22044604925031e-16
"PLAU__pos"	51.0641493469741	10.5174979238655	2.22044604925031e-16	13.0432329747206	1.2641291579484	2.22044604925031e-16
"LPCAT2__pos"	8.69401562848674	2.22044604925031e-16	2.22044604925031e-16	53.7981815902864	5.19395914690486	2.22044604925031e-16
"LASS6__pos"	12.7095999389975	2.22044604925031e-16	0.380588912688619	32.7610968221317	0.424897381139416	24.332688650004
"POFUT1__pos"	19.3755703318053	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	49.0008412625821
"AP4M1__pos"	6.25979594608534	28.5060291255795	13.5065473772145	2.22044604925031e-16	5.81405636224301	12.6661175629922
"SIGLEC15__pos"	41.6081044155599	11.2083297807478	8.91284262153601	8.87830476063001	3.20565665566242	1.87633900331042
"GP1BA__pos"	9.0627630161214	24.9017845825218	0.941660056022308	14.6136304645775	0.169848727962907	25.7237846537859
"PIK3R6__pos"	2.8624497295508	26.4002827855779	2.22044604925031e-16	33.4074084762386	2.22044604925031e-16	7.58038915038567
"SAMHD1__pos"	8.31221304751034	2.22044604925031e-16	2.22044604925031e-16	37.6085673881567	0.0627788717332172	20.5177450807349
"OAS2__pos"	2.22044604925031e-16	8.18721745878966	1.85922665538303	21.4208109591238	2.22044604925031e-16	37.7146616349844
"SIRPA__pos"	26.428185949084	4.33163303214114	2.22044604925031e-16	35.1460493323124	2.22044604925031e-16	3.66982374846647
"RNF213__pos"	2.22044604925031e-16	13.4390789210373	2.22044604925031e-16	30.5393085553914	2.22044604925031e-16	29.3131853378633
"P2RY13__pos"	2.63341583004553	2.21365466620664	2.22044604925031e-16	44.3260385954093	9.42721263854467	7.85432172767143
"CSF3R__pos"	9.63707897647654	6.82566964157033	2.22044604925031e-16	52.8730101382725	2.22044604925031e-16	2.22044604925031e-16
"ZKSCAN5__pos"	1.2452448406303	13.0834228800766	5.83274087892239	0.561670617723196	2.22044604925031e-16	46.9725350914581
"RXRA__pos"	41.5624374315295	13.0951473918152	2.22044604925031e-16	10.1176927926532	2.22044604925031e-16	6.40948390657494
"MAPK13__pos"	18.9111377541369	10.2497555479162	7.81104679734345	7.39600435277013	10.0229240952453	16.619313888109
"ALAS1__pos"	16.5580852223444	5.85527599322222	2.77377100785424	33.4659714935961	2.22044604925031e-16	12.2461110122568
"ADCY7__pos"	2.22044604925031e-16	4.47691943982498	2.22044604925031e-16	22.044797800067	2.22044604925031e-16	44.3946841234626
"NFAM1__pos"	5.42971240105483	2.63404687012385	2.22044604925031e-16	57.9771549297395	2.22044604925031e-16	2.22044604925031e-16
"CD84__pos"	10.8288466099732	2.22044604925031e-16	2.22044604925031e-16	33.7386536617975	1.34522698374576	24.8563800885576
"ZC3H12C__pos"	18.5767474581126	0.652215048764914	2.22044604925031e-16	36.9997823701325	1.91086248968527	12.7646443957459
"NRN1__pos"	8.48879387121976	6.21094473246247	9.94769028361472	17.7930113849502	11.8064957652854	17.9714436789503
"C1QC__pos"	2.22044604925031e-16	6.63316076075795	2.22044604925031e-16	52.2587794808125	6.7093102241164	3.61068551688984
"APOL3__pos"	2.22044604925031e-16	9.76821790330272	2.22044604925031e-16	58.4103169875882	2.22044604925031e-16	3.30373324118805
"PLEKHG3__pos"	20.8072957550781	4.41875940799934	2.22044604925031e-16	44.0054984205283	2.22044604925031e-16	2.22044604925031e-16
"IL13RA1__pos"	45.1494687163299	1.6330554448439	0.897560267869474	19.9248465768291	1.60353018636261	2.28716774553147
"TCN2__pos"	0.770513135582175	3.05343886080664	2.22044604925031e-16	53.8149974994184	4.59243954785249	1.32382168735117
"IGSF6__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	52.7200377050059	10.6261810470791	3.7352870735843
"ORM2__pos"	10.0275117170371	14.1736051123597	2.22044604925031e-16	34.2109542638505	11.2417451511573	0.141173515348749
"SLC2A6__pos"	14.1997217604251	18.993483819625	2.22044604925031e-16	32.8949706059809	2.22044604925031e-16	3.32722672452014
"SEC11A__pos"	8.03366615989395	5.43979821152706	7.25918876962485	6.275583541255	45.1882130048385	2.22044604925031e-16
"SERPING1__pos"	14.1647878095884	5.51840591273212	2.22044604925031e-16	49.8139062113083	2.22044604925031e-16	2.22044604925031e-16
"KCNMA1__pos"	24.5817660241155	2.22044604925031e-16	1.72248173471813	38.3183378695255	4.79463437279284	2.22044604925031e-16
"DTX3L__pos"	0.205780909138687	5.21337690925048	5.78777340058037	25.533551585729	2.22044604925031e-16	33.8395378293774
"RCAN1__pos"	40.4047397166218	4.54472041325752	0.967762253678544	15.0063274752863	1.81913603552771	9.66601031375408
"ZNF3__pos"	2.74818249280429	10.036802650761	14.2304219188858	2.04485847333718	2.22044604925031e-16	35.8385284419514
"KMO__pos"	8.59754783176476	5.97969741458416	4.15930891420287	20.4186452516385	24.7628555236215	6.59464401277518
"SNX27__pos"	7.1317314772895	7.64101550734832	2.22044604925031e-16	29.9167686309746	2.22044604925031e-16	20.5012668401901
"SLC7A7__pos"	10.1949408888416	7.97101905833139	2.22044604925031e-16	41.8120428196971	2.68886189501305	6.49567782551623
"IL17RA__pos"	20.6948001235765	5.60926920788831e-06	2.22044604925031e-16	22.8151122759573	2.22044604925031e-16	26.510020726607
"DYRK2__pos"	16.7023043954798	2.22044604925031e-16	0.291069963602443	14.1367695869326	2.22044604925031e-16	38.5052364263605
"DMXL2__pos"	7.98689881550477	2.22044604925031e-16	2.22044604925031e-16	45.5790596023197	2.22044604925031e-16	14.1833086273925
"MOBP__pos"	29.7644181937628	18.5593540812884	2.22044604925031e-16	4.17026242555629	2.72439513692606	2.22044604925031e-16
