"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"TP63"	"TP63"	-0.213903334807862	-0.555328779332992	-0.147388477694177	0.230564884903758	0.999680665119733	-0.282991086922006	0.259560856579915	-0.121816040594054	"S01"	0.999680665119733	"IS05"
"SOX15"	"SOX15"	-0.370875406812304	-0.138124304416251	-0.102733089981338	0.242011441938709	0.994201758432359	-0.282234966504012	0.0220390393895986	-0.173610598765491	"S01"	0.994201758432359	"IS05"
"GNA15"	"GNA15"	0.029044617233078	-0.0263481340592886	-0.747842341771603	-0.358676221849493	0.982043940152767	-0.519649014505134	0.45072284317411	0.526269411452993	"S01"	0.982043940152767	"IS05"
"DSP"	"DSP"	0.04676797297479	-0.880340815869628	0.201196299610977	-0.53729111456171	0.977158907336318	-0.119103456023091	0.379903827504146	0.00819762120359783	"S01"	0.977158907336318	"IS05"
"KLF5"	"KLF5"	0.53233377692519	-0.709786693889401	-0.209543429265514	-0.105414205953046	0.97216071840925	-0.0861313595939575	-0.00497213096099278	-0.166400670333039	"S01"	0.97216071840925	"IS05"
"FAM25A"	"FAM25A"	-0.202722732443487	0.114820382239761	-0.233498440925293	-0.346616191406117	0.963879197474412	-0.00554082708920691	0.00256167659319381	-0.154394177718143	"S01"	0.963879197474412	"IS05"
"IL1RN"	"IL1RN"	0.222095760533083	-0.309817963001968	-0.666972026238839	-0.275266366911131	0.963688235839015	-0.258735895580994	0.291331561034614	0.310541523286887	"S01"	0.963688235839015	"IS05"
"PITX1"	"PITX1"	0.161047145009069	-0.117302774670685	-0.165734242415914	-0.594809043278005	0.961737509714657	-0.0835810294113908	-0.0954015227410386	0.15153679159432	"S01"	0.961737509714657	"IS05"
"LAD1"	"LAD1"	0.408693921821285	-0.205716197268036	-0.459254374063891	-0.818419947932067	0.955719775272828	0.0993334146454831	0.0986155434657892	0.101989020071355	"S01"	0.955719775272828	"IS05"
"ANXA1"	"ANXA1"	-0.119802369863302	-0.40474734219348	-0.662055623612641	0.528826116680171	0.955009612719124	-0.450543776308838	0.365381017480704	0.0657981959564482	"S01"	0.955009612719124	"IS05"
"KLK8"	"KLK8"	-0.226355331443007	0.16470472571594	-0.301196188872279	-0.205270831848475	0.954498372486592	-0.133748064725313	0.00301178003809676	-0.0681493426038779	"S01"	0.954498372486592	"IS05"
"KLK7"	"KLK7"	-0.0882639396780876	-0.124186799458015	-0.465987777157106	0.000268918519355537	0.953719808619189	-0.204741112018119	0.186173584060277	-0.0486841351764475	"S01"	0.953719808619189	"IS05"
"CNFN"	"CNFN"	-0.143637459387484	0.494308132774979	-0.298692073055605	-0.466417889438516	0.946968816001527	-0.0454425586183801	-0.138688536595128	-0.159652541503889	"S01"	0.946968816001527	"IS05"
"KRT4"	"KRT4"	0.00981222470561249	-0.201195639740426	-0.176159745040898	0.122850353125907	0.942426370408806	-0.108981919753118	-0.216513634995913	-0.15497192633748	"S01"	0.942426370408806	"IS05"
"CALML3"	"CALML3"	-0.293973095693751	-0.0691934093381861	-0.0599951321329307	-0.112955529198908	0.933688886171489	-0.054357032831109	-0.0476620198111304	-0.168367139428557	"S01"	0.933688886171489	"IS05"
"SPRR2F"	"SPRR2F"	-0.182178799813478	-0.108325375744884	-0.175133278401687	-0.0416732642108749	0.930885654112619	-0.0156009911538217	-0.1454198516938	-0.102069160851536	"S01"	0.930885654112619	"IS05"
"MALL"	"MALL"	0.321960430665168	-0.36168312055315	-0.512246226135265	0.276469422214625	0.926882737322156	-0.336289599645994	0.0765432247585087	-0.0883916620540799	"S01"	0.926882737322156	"IS05"
"SDC1"	"SDC1"	0.181224219732989	-0.25621484855427	-0.126315003318063	-0.723781391085151	0.906983138749928	-0.211342767695753	0.463224961169959	-0.104368835917931	"S01"	0.906983138749928	"IS05"
"FABP5"	"FABP5"	-0.44405769443986	-0.125781409960633	-0.287068826880517	0.10112556269368	0.901460230998174	-0.0438867318929893	-0.0378794024645388	0.0826080363844029	"S01"	0.901460230998174	"IS05"
"S100A14"	"S100A14"	0.217447607181362	0.183280061859692	-0.59184625923171	-0.517816645565353	0.899952555180054	0.0318619006919926	0.0304967027856925	-0.053024496380924	"S01"	0.899952555180054	"IS05"
"LGALS7"	"LGALS7"	-0.249761436068672	0.155203081606812	-0.129737080172992	-0.177303079444362	0.881159434975643	-0.181590910751747	0.027364372515286	-0.166739661440258	"S01"	0.881159434975643	"IS05"
"KLK13"	"KLK13"	-0.0389649949574998	-0.107115078155541	-0.110223266614575	-0.122483271449079	0.880817847468305	-0.110276510407985	-0.0426689104735756	-0.18571505579118	"S01"	0.880817847468305	"IS05"
"CDH3"	"CDH3"	-0.184787234130173	-0.23321794163467	-0.376878704151138	-0.482728832543947	0.876453524171653	-0.43411671018215	0.673240150204558	0.340110845504953	"S01"	0.876453524171653	"IS05"
"TNS4"	"TNS4"	0.0203545553446051	-0.218872988856644	-0.391038978303014	-0.178961043262051	0.870291747676906	-0.200056457658626	0.335693392132226	-0.0712216423207128	"S01"	0.870291747676906	"IS05"
"CLCA4"	"CLCA4"	0.113221884057958	-0.332578585453115	-0.306955165257579	0.410122085888552	0.866648653277297	-0.141037474245523	-0.19286843087662	-0.180424632342767	"S01"	0.866648653277297	"IS05"
"KLK6"	"KLK6"	-0.0916101504743151	0.0399846629647654	-0.365201575164136	-0.230913540247202	0.853687058380282	-0.217038511493298	0.207868247568969	-0.0132292226709649	"S01"	0.853687058380282	"IS05"
