"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.5044.01A.21R.1858.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.64.5775.01A.01R.1628.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.63.A5MI.01A.12R.A27Q.07"	"TCGA.50.5931.01A.11R.1755.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.NC.A5HD.01A.11R.A26W.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.NC.A5HH.01A.11R.A26W.07"	"TCGA.63.5131.01A.01R.1443.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2781.01A.01R.0851.07"	"TCGA.52.7810.01A.11R.2125.07"	"TCGA.43.5670.01A.21R.2125.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.94.7557.01A.11R.2125.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.43.A56V.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.21.5786.01A.01R.1635.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.56.7822.01A.11R.2125.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.85.7710.01A.11R.2125.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.94.8490.01A.11R.2326.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.22.5473.01A.01R.1635.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.63.5128.01A.01R.1443.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.51.4080.01A.01R.1100.07"	"TCGA.58.8391.01A.11R.2326.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.56.5898.01A.11R.1635.07"	"TCGA.58.A46N.01A.11R.A24H.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.77.8009.01A.11R.2187.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.94.A5I6.01A.21R.A27Q.07"	"TCGA.70.6723.01A.11R.1820.07"	"TCGA.77.8128.01A.11R.2247.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.63.A5MU.01A.11R.A26W.07"	"TCGA.51.4079.01A.01R.1100.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.33.4586.01A.01R.1443.07"
"SLC16A3"	1.62472060508485	1.44293340639567	1.94196311841159	1.53478395617086	1.64892405334548	1.71149927635583	1.76575850986616	0.887012729044416	1.36981821920205	1.83560828422272	1.55970448520024	1.81173916443613	1.55491457921341	1.84320626597774	1.96269024334962	0.369517883660103	1.86395978601344	1.44817035090488	1.41260390016272	-0.375637197018591	1.29197869887847	1.64678809473278	1.65572127205532	1.53660469897572	-0.568774345017311	-0.230156054637076	1.00907011777693	1.74067697355881	-0.287358240758568	0.717534008670705	0.928201797785639	-0.313386683971429	0.383362872764673	1.03357847954631	1.43290269118952	-0.286910825946671	1.66108879475184	0.670142335872149	0.0894124526662417	0.0982932108743508	0.0474101220946407	-1.67156901079101	-0.18323266843546	-1.07964377453849	-0.231428072955907	-0.2454566749068	0.704541592318397	-0.0677473605426655	-0.309022515240328	-0.286834859688992	-0.340510926201624	-0.894033807580018	-0.41488048664138	-0.880367448069161	-0.507495287049481	0.145841632116376	-0.576403351960848	-0.417423230913533	-1.08242313996381	-1.25026958343669	-0.202212562508545	-0.245787336276365	-1.28656036095041	-0.444712645513608	-1.13512491781442	-0.329951387783164	-1.28040434578556	1.50242058290368	-0.245739150548711	-0.199768803522906	-0.45287585310814	-0.0840516685448765	-1.24955212888758	-0.671611352329188	-1.23453963595666	-0.219108908824688	0.26126241282113	-0.516761609573639	0.745306946813657	-0.428388007516493	1.52568177325864	-0.5996324882802	-1.4861443262161	-0.230448613682737	1.21918292260347	-0.546726589410397	1.42073287215909	-1.48906096435968	0.253547565918573	1.42410434535047	-0.245210153537352	-0.295311339968856	-0.514471796308793	0.361571031223991	-0.41839462995603	1.68062084599634	0.207228125055736	0.713059752145201	1.10667509095189	1.48985715459678	0.992458386163817	-1.41078222398121	-0.350485846154981	-0.376377842918547	-0.153742256384905	-0.506073758985274	0.209715075653555	0.642162470100976	-0.175547450843756	0.416738000695238	1.52742592935986	-1.5946352210095	1.41785587788643	-1.18674416999515	1.3689640384058	-1.387359446675	-0.458185948313158	-0.503338523126799	0.0889881137762674	-1.39574699770054	-0.668558889330975	-1.72938579044562	-0.411443231896667	0.902983324526241	0.384630965712459	0.0277001741575737	-0.589372453610195	-0.354891918563644	-1.36431611061911	-0.144892964941835	0.578222186771423	0.0253835445580039
"DNTTIP1"	1.77666588887342	-0.063868593998569	0.342033713018828	0.412293655618464	0.669741329004087	1.83793691165305	1.75422071219874	1.82012154031	1.74676528721817	1.70962212409082	1.83283797462702	2.25499420475886	1.76601680798005	1.83833980984704	1.71207191066211	1.91289473417822	1.74076612444552	0.580700255874723	0.662640686833243	-0.223789382956175	1.70361299825077	1.77822848054308	1.97121157638442	1.69211122152004	-0.423538506094352	-0.480308455651095	-0.525742853713595	-0.511325734281279	-0.0383447002293206	-0.64981297781661	-1.03385653891782	-0.093461679436384	0.671481785563673	-0.738091514448441	-0.167942887290413	-0.485421896829355	1.82652474904458	1.70686256006486	-0.941028231310491	-0.94661922755407	-0.419955966981918	-0.393475422767963	-0.223928653727958	-0.183332259846776	-0.0966775915974681	-0.468195754306056	-0.025240087326836	-0.359854133628808	-0.268147339115611	-1.01816449450074	-0.232043856968539	-0.883424992314186	-0.70942171699064	-0.484528624957676	0.0159603686540781	-1.08894465110613	-0.878916764749514	1.07249604296612	-0.0636445347980393	-0.451086677842862	-0.478712008614092	-1.05414638700773	0.405398156480571	-0.193153440091886	-0.226048785449851	-0.336503413452557	-0.694306213926608	-0.0865932468406143	1.72169224147744	-0.0816019949834939	-0.598641473183373	1.70879935662089	-0.486037426320065	0.589351208648323	-0.601070362331782	0.58407406834814	-0.36348370350157	-0.0025669341441183	-0.536238693383436	1.69690805037622	-0.371924977713712	-0.204772725144365	-1.11119030224059	0.766173198018963	-0.565287078776673	-0.904158351657684	-0.394840962018538	-0.863752904467795	-0.439727691864971	-0.0607935223966112	-0.87598444783102	0.68293115147773	-0.676303472752639	-0.681050596643884	1.09170320820188	-0.374613442813648	-0.832694019581832	-0.430088762561915	-0.904834718684441	-0.233495747478301	-1.08025245922972	-0.51039921812474	-0.171191412444137	-0.495254097527382	0.144844206961111	-0.301066138503195	-0.373237544030178	-0.477708653789353	1.22614666731946	-0.113620375920464	-0.951679330727332	-1.30862448332889	-0.584407193247766	-0.56278429016759	-0.736474186246255	-0.418530126440497	-0.505675686128174	-0.983345112084819	-0.219415058730069	-1.00486694785247	1.6995244360741	0.226819706792003	-0.183269880736456	-0.18986181603629	-0.811313287297263	-0.77732871870682	-0.58550972681493	-0.440845644658322	-0.907161526597944	-0.460439883548647	-0.416556923549653	-1.06639524431887
"TMSB10"	1.13348803589409	1.1298561332173	2.00886984825853	1.7701012212827	1.91068427404897	0.499465077326416	1.44673624608923	0.810854302896256	1.40271660777495	1.32408407303662	1.86076666214412	1.38638113869477	1.45099725349252	1.60900927507734	1.60388951238837	1.99184396848232	1.42008242853766	-0.26647928961972	-0.268065054227226	-0.486987517941268	-0.249480776236565	0.20515638401805	1.47124775808985	0.720328306792062	-0.787242729158863	-0.0569859145385219	-0.352076343837998	-0.238690497771603	-0.31591739549396	-0.797727787791296	0.920410065412757	0.669848092689351	1.30277266926938	1.40293498353136	1.16163964064626	0.517979572139704	1.29297072437656	-0.959608248217384	-1.04088158546412	-0.577813835857335	0.253084951281239	-0.138598836187542	-0.741547717294582	0.40606285601141	-0.438106816876616	-0.620077893696074	0.139091781975423	-0.284933338830158	-1.06360503190623	0.110845863579999	0.96195618330235	-1.55280376557668	1.14880545039144	-0.395569833541081	-0.51367320795053	-1.18578243777864	-0.160106797319067	0.141383379468123	-1.30516370814743	1.36401569197573	0.539919912676036	-1.63098680405925	-0.228688601912535	-1.56220869630873	0.0514473572630149	-1.2201976893883	-1.18158185558168	-0.42388006736875	-0.169273869563682	0.0577860822797759	-1.34099817966665	-1.05411948890704	0.0310395870554878	-1.39864375346506	-0.341077285542713	0.277626444442438	1.19830078246354	1.48622668292438	-0.923753451477461	-0.0464654149077779	0.239177343895913	-0.018227097723272	0.665960169822378	-0.940585219974628	0.717305186363593	0.699194718805679	1.47850306887561	0.0508008241717062	0.175041839937979	1.24666248827982	-0.977472833160236	0.0818238620434637	-0.110706914524382	-0.196517478819819	1.58479698402038	-0.0445946288858634	-0.919263001437361	-0.38477841785997	0.097385501188673	-0.0486892425812133	-0.152965563391665	-0.424273293127576	-1.41399944866865	-0.381806105079169	-0.344070365308723	-0.0906072200573402	-0.0743647013679054	0.324064899463373	-1.46261864860253	-1.58199993523151	-1.08258499488895	-1.59062088564508	-0.974380177861254	-1.55998064158419	-1.06614396445824	1.31867960532274	-0.733337609744274	-1.06974389052052	-0.324403286646365	-1.00179416715595	-1.42491039930921	-0.275928166322172	-1.40408567193621	-0.151255754843522	-1.23755486565105	-1.56129535131421	-1.2451920465838	-0.34058114442476	-1.36654266549602	-0.366289808937141	-0.118480211681139	-0.0172877329462477
"TGFBI"	1.44619362973928	1.82508820897095	2.22576540437852	1.81733133327725	0.659672163354987	0.293555841340373	-0.240766680340121	1.72019645539593	0.693351911689314	1.6850185449332	1.83213884573018	1.84634581212996	1.46151532017013	0.855429615475062	2.01534581755676	2.08048898706508	1.86762932595877	1.68601912837414	-0.168450613023212	1.37598848806019	-0.401681514732737	0.74066394678263	2.09035759962185	-0.701324367044697	-0.102676952614309	0.385219366111776	0.179529634847654	-0.158411000091016	-0.371211363315921	1.06886498470435	1.61243090508743	0.498869596670699	1.37825101603122	1.38750911072464	0.100808489069091	1.43981405022982	1.69048697006607	1.61331646530541	1.505588705094	0.828739765069008	1.44803247619264	-0.904001900725725	0.627905215017064	-0.177714788770056	0.816377932720328	1.43707918647497	-1.10455648409817	-0.283048575811881	-0.335425198285966	0.049863959927133	1.3954926338743	-0.908824316900457	1.35609929842804	0.326460922644255	-0.33599504016222	0.217492049145689	-0.254805130208485	-1.15518696486985	-0.775314734876967	-1.06085119898918	1.97566752476479	-0.935338093419775	-0.381640794005124	-1.14282536340574	-1.18384148041825	-0.880688678478598	1.77354483498263	-0.956655310717527	1.55462093328357	-1.20923301058705	2.05867777609265	-0.970557637411114	-0.796985386858561	-0.890406328844813	-1.22942663975414	-0.119908057285312	1.80988438617816	1.66994032718054	0.559709989651755	-0.380845487744549	0.0998945977186054	1.43970559470109	0.61252192222962	-1.08150411513356	-0.163187194819325	-0.557061233800107	1.14262545848581	0.202427874117579	-1.36713128077205	0.525044796015559	0.312975234516281	0.451674060411127	0.37155929669587	-1.05216792418196	1.93080065579582	1.87797062509544	-1.18292997950536	-0.123971328838891	1.38136888703975	1.379089062502	0.382620826783658	-1.02878267685329	-0.349540615909885	-1.02935752496893	0.143775664228643	-0.903593429747026	-0.129301326329137	-1.26989587889215	-0.920411112219926	-0.882458157732148	0.256805733671837	0.130640270886783	-0.287280827824075	0.233767256582044	0.29237436654719	0.170458526460416	-0.0475293918614007	-1.06646998555827	-0.854880826723153	-1.04822477840347	-1.08717430126748	1.88818011665935	-0.342252853777306	1.41919824957607	-0.013281611054757	0.384139284484218	-0.683312423912718	-0.658342745355125	-0.704814016026523	0.0253762887772401	-0.30402215050604	0.942873489058283
"ERRFI1"	1.50247912563672	0.504940970875586	1.58128070041137	0.772194746822533	1.72615681598293	1.42350293707986	1.5109928454265	1.52716475399993	0.0887443823140806	1.52085048087561	1.45898700326621	1.21366287177887	1.53125099378963	1.63039757372948	1.98807589849647	1.82620990737605	1.72595504428111	0.383259345648911	1.19879973275011	1.35542748831122	1.50019889602458	1.63362659932218	1.75316854010509	1.14395751338938	-1.17695769576157	0.217336260737493	-0.502279615825494	0.778276282415839	0.289350347348512	-0.0449086413702632	-0.620712621458849	0.619123730062504	0.289298285278322	-0.0203781323476798	0.472040167490543	-0.51003201498057	1.89944392410701	1.57770594781459	1.58304932608912	-0.780561931542279	-0.500858359377297	-0.470217430992319	-0.720532398020146	-1.20491378983558	-1.05319864573817	-0.71969360116306	-0.304876313836957	-0.301920852236658	-1.19794260043379	-0.687818098539392	-0.674504617319097	-1.21439974120786	-0.909591325964781	-1.26957231020966	1.39915317953257	-0.563806969680828	-1.21309899452331	-0.507008908062741	-0.95289237268873	1.54264049145209	1.62276568161162	-0.655450956680255	0.212489703006335	-0.898868056657101	-0.401754724170604	-0.704309522402692	-0.308508156819019	-0.631301947328642	-0.499297052243918	-0.263141522533863	0.0422226837169521	-0.34707588023122	0.369449322823877	-0.746308210480188	-1.23029351485428	-0.899994202646517	-0.675169444732782	0.336026058114675	-0.839356391185326	1.59277134909922	-0.141818243547723	-0.86649953702274	-0.942182802985143	-0.664378391414278	0.727483815651802	-0.927405487626302	0.133919294107911	-0.46634444403384	-0.232569451874794	1.84533677993895	-1.02962506069052	0.0993200924918233	-0.899044491271934	-1.00017693791419	0.203782657348456	-0.116988274692759	-1.1858667262662	-0.0218351071382352	-1.21651476436167	-0.912033685511168	0.00747008760792336	-1.04736557448178	-0.980023193094948	-1.11242687498224	-0.719803289568848	-0.955898885859977	-1.08961822147346	-1.12281346747881	-0.954989927097546	0.235082745616103	-0.554163075790488	0.0223349347837685	-1.12288967230584	-1.14836489022858	-1.09353586933707	-1.23409988286941	-0.882093936411493	-1.14259339938053	-0.596620253740907	-1.14730276288894	-1.17007655086596	-1.17089112222826	-1.0050488757455	-0.965439680973721	-0.999215434226391	-1.04235965312387	-0.53314487923863	-1.03733079128607	-0.532179030147793	-0.538424120379868	-0.950502128858652	-1.0711187445026
"DPP9"	1.7022316347741	1.7967627300498	2.31749814568023	1.71803925504634	1.74120328635816	1.63434020412353	0.670201884630058	-0.119375016457348	-0.201591309850671	1.95563593117724	0.623055748462743	0.69800195789124	1.54851246566639	1.68454923533439	1.47003732681021	2.04930305494619	1.82023295516687	1.76845989683264	-0.915286534912376	-0.551870427002539	1.73470243063952	1.70754264059761	1.75408351842487	1.66647718049748	1.71734477008048	0.110907927578466	0.156910171252773	0.290315581116554	1.84064519180188	0.378387031568948	-0.442766408744841	-0.511748470800829	-0.518775434200063	-0.3181670308542	1.73336075494125	-0.95833234717855	1.78054588499998	-0.733088758230173	0.502349668328596	0.892928603874539	-0.957052577257504	-0.709437638462017	1.87699134913474	0.469326946349987	1.65491537388576	1.71623737636097	-0.550000447137411	-0.0712265952135405	0.397847249438854	-0.461746487680504	0.144181045891849	-0.587846148681688	0.450103375367626	0.191183510108952	0.353703263737386	1.7569876797248	-0.556624242528327	-0.966228512827176	-0.519766910077034	-0.316159171777555	-0.716819219241208	-0.783238137490329	-0.0332619663391228	-0.570534831593045	-1.00618194935962	1.56671440866474	-0.447212476202791	-0.795063040272938	0.377702636059881	-1.09973530427725	-0.964929168122362	-1.09295720243344	-0.759566966822557	-0.69764514949535	-1.07347766907719	-0.886084907622216	-0.324278237288678	-0.948174044328098	1.49542895105896	-0.465191129655383	-0.912620118391692	-0.634562347327105	0.0971825731713162	0.592206679589951	-0.798536750821332	-0.660302423317451	0.297577837718728	-0.792432158233108	1.51405990812695	-0.954986935114641	-0.281792810103777	0.6637552942145	-0.877090415087356	-0.383417958726647	-1.02877066060704	0.218361710448997	0.437275326624009	-0.847274401655633	-0.965100617642827	-0.122429644397567	-0.897658742584051	-0.930443368684324	0.840441950066418	0.528094618159307	-0.523451778237705	-0.997509860380638	-0.986319974795503	-0.922628940679244	0.993684027558133	0.492814605010109	-0.686296834078775	-0.729571225974934	-0.610700837251659	-0.966909732986537	0.285618908087642	-0.838645974381949	-0.799044145741214	1.59159679577453	1.69557707794774	-0.827452418543791	0.298416251539632	1.63695147684617	0.494385513384916	-0.546023535553764	-0.827513515202753	-0.351459662817382	-1.07536239795582	-0.862181438102589	-0.888620267533458	-0.738461799279627	0.597628829852149	-0.889822943954215
"SEMA3A"	1.72760050608848	0.837294545709026	1.60314250956084	1.15899995962572	1.66692125836315	-0.54331028668059	1.82816436756932	0.12582373534359	1.64140727299031	1.78182556571027	1.91011958742122	0.564280514892396	-0.685455503640532	1.6326283658618	1.63335690510747	2.13690667343277	1.93147511216826	0.983679723371221	0.263819751849679	0.0964121358542375	1.62000404325219	-0.892568535220839	1.62903055922159	1.60673051100515	-0.252031029602822	-0.197298796174543	1.66106090438677	0.400356505844468	0.65237209692303	1.66054217246277	0.757025373430153	2.01521250006145	1.72305863305154	-0.162505812823674	1.72357480859907	1.61340973107466	1.78103735892188	-0.271113362031981	1.61679581967302	0.501912728697853	0.463767906994668	-0.437347529191231	1.64506962518243	1.60385325393261	-0.0276761121062224	0.304665865092913	0.198698268600792	0.977513519077201	-0.758746781697375	-0.420895590628945	-0.886092101328792	-0.976731771459454	-0.122515957113219	-0.848644308494913	0.126182854609555	-0.836878153975344	-0.726018390684324	-1.06536542080089	0.84939132067548	-0.916912558441409	1.82850921189368	-1.02409069489565	-0.940593905242672	-0.153255925341789	-0.950139815903032	-0.853987726053169	1.74063165755126	1.63387188474796	1.90056570958488	1.6846729842432	1.61466244462623	-0.938660555493105	-0.891372478577655	0.0592947476939491	-0.40754506618409	-0.012987601418616	-0.619648630891237	1.82104870528691	-0.746023583778029	1.63410023584001	0.992901687627276	0.477442267189387	-0.794074256397739	-0.865500708603825	-0.763138597834678	0.00121157112522838	0.524542744283039	-0.816357260920203	-0.365324001993406	1.39596897418892	-0.000962444422643995	1.74053042950041	-0.90492754812935	-0.713590584761156	1.64715569476688	-0.469572386046766	-1.0930639236258	1.7221893145916	-0.244133928206738	1.65516925016003	1.72212549693251	-0.923068555495931	-0.872758125280649	-1.02166029822789	-0.174912946168965	-0.445797447532415	0.513250541164067	-0.918984413808207	-1.02572687383473	-1.01951599630574	0.180811947370831	-0.842683994072932	-0.952541323678229	-0.809726265811956	-0.62648900756886	-0.886293272442612	-0.861310217023582	-0.952330027684176	0.201889011820799	-0.866852385359162	-0.872795448883191	-0.402630183412803	-0.967090673629224	-0.836656630289737	-0.145377456583877	-0.880522628145707	-0.824345821531699	-0.00536323010215049	-0.928149097667598	0.728474147253961	0.684406373137282	-0.936567054208919
"PLAU"	1.75693639992798	1.06507147434404	1.02844974498145	2.05785000668636	1.01004663549947	-0.546812695464796	1.62224909312792	0.461435495249962	-0.170282074439228	1.45485787989363	1.90408810612607	1.43834564882734	1.29253416117903	1.47591187788629	1.54519777558528	1.8145396316021	1.26752263867429	1.61183222602496	-0.246654682396953	0.621917182119265	0.383159916642753	-0.00814078188875549	1.36155415077024	0.154226818516441	-0.437284481167573	-0.0911244440297709	-0.147725409884652	-0.645781788633438	-0.270017912504972	0.413318619529871	-0.126429626690712	1.52296117035872	-0.143831931641932	1.81893453896853	0.409462898877837	1.35827613611732	1.50126893514026	1.74183726481678	0.88110930400689	0.820978022379535	1.38240916527496	-0.665036965319268	1.45992907396454	1.84769477531033	-0.300975788439022	0.552700026768314	1.66690129496492	1.64682359701848	-1.07093499775011	1.71441228081944	1.6244667934221	-0.336646880014316	0.402422666104491	1.20583310942897	-0.060108759345287	0.943606790318873	-0.453989110348104	-1.20465298407802	-1.23279007342771	-1.35611402655342	0.542738437269553	-0.875859751693816	-0.904250753541744	-0.816702864727413	1.46258566642868	-1.01206420143475	-0.639152351628239	0.101024953932482	-0.844940798530526	-1.06158669152532	-0.11614346002898	-0.709584460513883	-0.911168250749455	1.92788525639703	-0.163619239182188	0.709376427801631	1.56453111736518	1.58048896695393	-0.254339036397408	1.42784465628812	1.31780691699159	1.73483146584435	1.47731571451273	0.673164065240288	-0.473601541201237	-0.0600388894703769	1.57565270494506	2.05185180599557	1.88434701166436	1.74973179927147	1.04839675938726	1.38836801146281	1.3985763604543	0.690314678856909	2.01910644100486	1.84171632693337	-0.600365738832088	-0.495097761639446	0.822734438086656	1.1950067805789	0.204858293038554	-0.953961555539166	-0.156136097395252	0.348987705141366	-0.520488195269834	-0.326292776696939	-0.019494340162457	-0.308319880738483	-0.378198674637142	-0.971771930187706	0.448292549268346	-0.465930953828975	-0.349160922545193	-0.868384223004903	1.49070179216968	0.871641068628085	-0.568782452148438	0.191057524742735	-1.00688325865341	-0.716384426036296	-0.80706930750625	-0.708705946307118	-0.159567643339965	0.223648400787466	0.131858758219596	0.304533611597857	-0.389740975640105	-0.596274695777746	-0.357317327732989	0.876212618826525	0.687382451989217	-0.279195942221963
"ANGPTL4"	1.86446931808824	-0.177310005952631	2.17020565573356	2.22444202248024	2.34819202133693	0.0577104120305109	1.8182862888076	-0.231079694700037	-0.729213727483005	1.81573768236416	-0.199611297430926	1.89060512290946	-0.152007855450234	1.90824755602769	1.8640016825845	2.08675358865321	1.85676518088569	-0.240532330924952	0.0146906530340546	-0.299367417523349	-0.341156150357861	-0.748658893308492	-0.404845912383042	-0.725071466446138	1.81887569727536	-0.333762320377669	-0.261296035711636	-0.56916525478088	-0.365907004710631	-0.715770327725208	-0.514361434796787	-0.376062702625277	-0.359148377464542	-0.158158588655587	2.2416354122398	-0.169357857700572	2.97973926491404	2.31651699931115	0.783969254403788	-0.47494987575902	-0.722705708375918	-0.725980416964794	1.80322252232183	-0.324136399837892	-0.338893359662773	-0.55445867103142	-0.736436292965755	-0.258515143243036	-0.743924813054007	-0.371850975382291	-0.6370249100859	-0.782771957909129	-0.654159912817823	-0.76922778154497	-0.327382063154438	-0.117647483759976	-0.743277688897965	-0.731775197158853	-0.737235869843745	-0.391569539594482	1.83751217935967	-0.566772175511444	-0.32592585185814	-0.104650679349717	-0.54143745176971	-0.746917470920498	-0.717079810923268	1.92076589348336	-0.679234060465276	-0.760597683083962	-0.278559968715494	-0.348903911355842	-0.272840267430952	1.82107125247226	-0.634604126153816	-0.585930581058461	0.282427728183757	1.8643144096513	-0.605203029414358	1.8041478352357	-0.0616357567279729	-0.553172490864158	-0.374072934131242	-0.0357424145902081	2.20548425023244	-0.186639101326334	0.32906907608794	-0.547299717622949	-0.669146810475928	-0.404377385475579	-0.166007120279187	1.85253730429498	-0.39686488106087	-0.25984983816114	-0.442687022091572	-0.23823465848831	-0.255222415530766	-0.774748895732111	-0.744751583719986	-0.598260630994074	-0.200835900814099	-0.734993942003849	-0.599845602632606	-0.739239341530827	0.513370790930217	-0.787932596946867	-0.467519133843536	-0.574604191240812	-0.394530612446845	-0.229679199676334	-0.224125373771245	0.635440737860203	1.81858946031264	-0.802002718962197	-0.367721570653496	-0.597594344053643	-0.408004934532068	1.80547099363539	-0.611235890444837	-0.241226579294732	-0.735595757652785	-0.798547771601039	-0.547014955667482	1.78476714617319	-0.567013009326144	-0.561796666410164	1.80283148766661	-0.775239248631826	-0.339406051145841	-0.331616509719299	-0.561249968786383	0.589959064941376
