"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"State"	"MaxFC"	"InitialState"
"ITLN2"	"ITLN2"	-0.00688508809445444	1.1681282967197	0.139138192624723	-0.166738977297385	0.305658336936614	-0.141282011705696	-0.175395048135647	0.2296475385384	-0.103402881696803	-0.0470140800003572	"S02"	1.1681282967197	"IS02"
"STX11"	"STX11"	-0.50910566324171	1.09669244031028	-0.228542709662325	0.566130301201961	-0.271871801171294	0.389691025223699	-0.544963978139309	-0.0961761122282845	0.154985413035715	-0.103396817673757	"S02"	1.09669244031028	"IS02"
"PRX"	"PRX"	-0.0898652599099404	1.07535538025193	-0.120449616322618	-0.253170461794058	0.538428981682539	0.663143632678892	-0.540263721005524	0.018092589267033	-0.196583459643918	0.22660410605304	"S02"	1.07535538025193	"IS02"
"CLDN5"	"CLDN5"	0.349535063094122	1.06536671195114	-0.110045065043849	-0.175358378159837	-0.123769026062733	0.986085160942223	-0.588446117366798	-0.0210997325217679	-0.345220191865395	-0.0244389995869097	"S02"	1.06536671195114	"IS02"
"RSPO1"	"RSPO1"	-0.200068126979091	0.940767346242704	-0.206807150838289	-0.0325833461049128	0.150830500832778	0.780388193857233	-0.451970164863474	-0.108020524662417	-0.275232179563282	0.0119024304140127	"S02"	0.940767346242704	"IS02"
"SLC39A8"	"SLC39A8"	-0.397284487723826	0.918057918184989	-0.13311713302015	0.033067549620117	0.0116317785955007	0.00271274304880706	-0.176418859879798	-0.0546950406183409	0.287881706040808	-0.113530771329578	"S02"	0.918057918184989	"IS02"
"OTUD1"	"OTUD1"	-0.600494818453568	0.86129335435102	-0.184680419948117	-0.0414881500964812	0.046099599638083	0.428399243429438	-0.409138412077386	-0.15584001718814	0.337825486404464	0.1919332066858	"S02"	0.86129335435102	"IS02"
"RASGRP4"	"RASGRP4"	-0.191557754713005	0.853118407442897	-0.109751007505645	0.094149490692179	-0.0769641526597688	0.71014502128767	-0.515972866064568	0.00307506710478595	0.0405068964786453	-0.0964313477611654	"S02"	0.853118407442897	"IS02"
"USP2"	"USP2"	-0.145255716595938	0.821079354906832	0.0970948010890367	-0.295166777210352	0.658282646174282	0.346533651195514	-0.355711676213328	-0.0789489134251114	0.114659073414897	0.0238106952149625	"S02"	0.821079354906832	"IS02"
"RXFP1"	"RXFP1"	-0.277215447842434	0.803386940311497	-0.0369513486061065	-0.0110257448139837	0.150665692107069	0.195869246079051	-0.487371871478504	0.382058796057227	0.282944914216372	0.283498843429432	"S02"	0.803386940311497	"IS02"
"RGN"	"RGN"	0.21453626821407	0.782605432159875	0.396454374180568	-0.241982118169294	0.460781343856023	0.268455767362645	-0.3149571822797	-0.0153007575011771	-0.271884968211283	0.0363769327271229	"S02"	0.782605432159875	"IS02"
"CFP"	"CFP"	0.193238024404245	0.75738115959193	-0.0589393191691771	0.451303468326196	-0.0900139470689526	0.463561495292402	-0.592759881548804	-0.0400567931245784	-0.210440967855371	0.0154795876856345	"S02"	0.75738115959193	"IS02"
"HBD"	"HBD"	-0.0944161777823141	0.749245869895328	0.177845893820719	0.284887906544101	0.167003148034929	0.262419138362544	-0.386664099975587	0.0508063859987292	-0.175249845884054	-0.130873588243137	"S02"	0.749245869895328	"IS02"
"C10orf105"	"C10orf105"	-0.141408491820712	0.739904684470684	-0.103486302544258	0.387773988272783	0.0534117658882976	0.615403131840612	-0.689975230197226	-0.0164985009331103	-0.242705311228919	0.355104114451753	"S02"	0.739904684470684	"IS02"
"RRAD"	"RRAD"	0.0521323857523681	0.730947565933119	-0.21827783432582	-0.0593439778672919	-0.0504562600700812	0.266976405144323	-0.323381745500956	-0.153826823670879	0.415582826125844	-0.136801510285049	"S02"	0.730947565933119	"IS02"
"UPK3B"	"UPK3B"	0.219476245113263	0.713467872966786	-0.0675336142739706	-0.105205255415989	0.10064855173547	-0.15757309915157	-0.209103146953356	0.0953854880351161	0.172045067350206	0.110210263985663	"S02"	0.713467872966786	"IS02"
"FAM179A"	"FAM179A"	0.264547460029502	0.69695722035777	-0.150045143382048	0.549914656451358	0.142717061197612	0.0267449885569348	-0.640447689330168	0.323539683618317	-0.0729784692349519	0.299114497750643	"S02"	0.69695722035777	"IS02"
"ADGRE1"	"ADGRE1"	-0.125347831899778	0.679890300974398	-0.0755205867195455	0.473807951992879	-0.132221613943757	0.122483068788851	-0.461359927070454	0.110944059593581	0.335266123307057	-0.165695977730318	"S02"	0.679890300974398	"IS02"
"AHSP"	"AHSP"	0.20889456318288	0.678089175534682	-0.0389777230201978	-0.0322128830839137	0.0774713834696093	0.126919514809668	-0.19275195212328	0.106196569248169	-0.139592728133237	-0.11229231258469	"S02"	0.678089175534682	"IS02"
"PGM1"	"PGM1"	-0.441926824148311	0.597717438668731	-0.0134523341800593	0.00546390076874569	0.181067081893947	0.295952385181661	-0.339739065534322	-0.202028043442362	0.516473400245995	-0.082192638825603	"S02"	0.597717438668731	"IS02"
"TRPV2"	"TRPV2"	0.192840661895979	0.594286419082734	-0.0615920778058135	0.240647164862909	-0.0776733516678826	0.00873799753154642	-0.204444155224573	0.0013670608066808	-0.0331029890581031	-0.202021262591469	"S02"	0.594286419082734	"IS02"
"LRRN4"	"LRRN4"	-0.0484860196687881	0.569227736973048	0.0699330180870968	-0.0871097201665473	0.503253960499813	0.0442203600787193	-0.308897121976585	-0.0757267555278358	0.566517189793693	-0.1915527138027	"S02"	0.569227736973048	"IS02"
"DOCK11"	"DOCK11"	-0.0933322101860013	0.56791774396424	-0.136211121395919	0.270840648450753	0.175582276816946	0.551436328938858	-0.478520512131088	0.157349395819231	-0.0672938016325209	-0.142548930906484	"S02"	0.56791774396424	"IS02"
"LILRA1"	"LILRA1"	-0.26153721533145	0.562613805545577	-0.0969022876661685	0.463260117206471	-0.152165164198173	0.460582722102516	-0.473399223690032	-0.08981275652344	0.0429867559030118	-0.072009130093182	"S02"	0.562613805545577	"IS02"
"RTKN2"	"RTKN2"	-0.380315707391991	0.5503294962252	-0.246481881974515	0.145072011661163	0.272854294831836	-0.289002015072313	-0.146045115836824	0.329768423442034	0.148533753924351	0.219810435658694	"S02"	0.5503294962252	"IS02"
"MEDAG"	"MEDAG"	-0.253813656480129	0.162092401989298	-0.172688898761548	-0.115153227182325	-0.106182173620634	1.4235810987656	-0.50870279311812	-0.207877902148398	0.0574226929117896	-0.226355070564521	"S03"	1.4235810987656	"IS06"
"GAS1"	"GAS1"	-0.303115437157901	0.0135631879646629	-0.235974460802739	-0.0447394071197207	-0.0531563514987312	1.32982930783453	-0.552585836524909	-0.0397667064734832	0.235811628222308	-0.156105957179499	"S03"	1.32982930783453	"IS06"
"GFPT2"	"GFPT2"	-0.348125780234203	-0.0478611279680249	-0.262970274567092	0.162871446614685	-0.016952059176367	1.26513253679397	-0.685731558700678	-0.125111882520119	0.619241315187233	-0.239129752809237	"S03"	1.26513253679397	"IS06"
"CPXM1"	"CPXM1"	0.209847919576231	-0.266283268449546	-0.248053643367533	-0.0396771888667416	0.236663498668711	1.18264441566151	-0.556665207713042	-0.0401785103533901	0.0377990341822724	-0.0364191545691451	"S03"	1.18264441566151	"IS06"
"C1R"	"C1R"	-0.285891676792943	0.0677777915592372	-0.0556548661234004	0.477710636422817	-0.223764529967653	1.13710085852059	-0.765569565533638	-0.0719496540461711	0.359910492083657	-0.162251084197904	"S03"	1.13710085852059	"IS06"
"RARRES2"	"RARRES2"	0.190339800240105	0.487661602594447	-0.0510401857295544	-0.0341424058151359	-0.0796232031310634	1.1091333086351	-0.567994962181325	-0.164583836216562	-0.0414437988192978	-0.227728978602943	"S03"	1.1091333086351	"IS06"
"HSPB2.C11orf52"	"HSPB2.C11orf52"	-0.156144853048766	1.07636738277015	-0.169212241069519	-0.210264712400694	-0.072770116768704	1.08231857392298	-0.513206986261311	-0.0968681189806247	-0.0739298200662178	-0.217085740964182	"S03"	1.08231857392298	"IS06"
"PCDHGA12"	"PCDHGA12"	-0.494943993108308	0.311140733528486	-0.155753029603296	-0.0445663786873395	-0.0596983818656599	1.0807086873773	-0.450893675103706	-0.1364156999041	0.111065347274245	-0.0529234831903164	"S03"	1.0807086873773	"IS06"
"LIMS3L"	"LIMS3L"	-0.18957437223263	0.2870342512905	-0.0435443079570958	-0.155556621965317	-0.050428408820073	1.00603456202704	-0.480426066539787	0.0577534826248588	0.204777866963164	-0.0987945933867402	"S03"	1.00603456202704	"IS06"
"HAS1"	"HAS1"	-0.0781509401882293	0.252371169336498	-0.1457924067575	-0.1026835843925	-0.0778658648286678	0.94077345913306	-0.363605629303641	-0.0849014318202361	0.0367246428879667	-0.190932956407994	"S03"	0.94077345913306	"IS06"
"GYPC"	"GYPC"	0.0772491731161996	0.879039099820263	-0.28108321094831	0.259682080535791	-0.130663708416168	0.938170245926571	-0.597906718304564	-0.0788579598640161	-0.236588233472849	-0.221264223836956	"S03"	0.938170245926571	"IS06"
"ELFN1"	"ELFN1"	0.203887916515301	-0.217033808502865	0.00490704256712584	-0.122896740422807	0.395128935402107	0.933878044613649	-0.500160731312281	0.00519307871246404	0.0557714679931137	0.0251636814170141	"S03"	0.933878044613649	"IS06"
"SH2D3C"	"SH2D3C"	-0.0645902006956641	0.838251623271168	-0.0958416153412455	0.398958431304846	-0.0836691818412789	0.929791438766353	-0.742065744166821	0.0852174886433202	-0.287241288354392	0.00505608155212643	"S03"	0.929791438766353	"IS06"
"EFEMP1"	"EFEMP1"	-0.409829699625601	0.743360858480316	-0.140104423757383	-0.0920497915932497	0.0807792016279093	0.904249314503102	-0.528825149065566	-0.113072227342219	0.22342847595339	-0.053682906589909	"S03"	0.904249314503102	"IS06"
"SERPING1"	"SERPING1"	-0.083007521214315	0.549196514149989	-0.137635870357978	0.498688821128903	-0.163617380936185	0.859324334357187	-0.738749359896943	-0.112266443618103	0.230225047096889	-0.190245475263415	"S03"	0.859324334357187	"IS06"
"C1S"	"C1S"	-0.287161557865266	0.125956028711991	-0.0499177956266943	0.485788676912633	-0.181914102866775	0.849193116065765	-0.699277839238655	0.0217097912788338	0.351363542458901	-0.0398534398541738	"S03"	0.849193116065765	"IS06"
"GPR1"	"GPR1"	-0.293684037300269	-0.259417444324029	-0.246331007322932	-0.0564785627163322	-0.0255499576828039	0.799074844079056	-0.346577748874127	-0.0498316815103307	0.619178803208793	-0.150343167400568	"S03"	0.799074844079056	"IS06"
"CCDC184"	"CCDC184"	0.102050266659335	0.0573410458919397	0.00582370479450718	-0.188218959402488	0.626841987859706	0.754353587743703	-0.404855587602192	0.0408160446747956	-0.179687461460042	0.0826888055028932	"S03"	0.754353587743703	"IS06"
"NNMT"	"NNMT"	0.154388303743131	0.161944242291275	-0.0305268057224693	0.25681514303948	-0.335879031359396	0.753703404240397	-0.556915053815707	-0.101732478473293	0.463487736124616	-0.294607149419344	"S03"	0.753703404240397	"IS06"
"MGARP"	"MGARP"	-0.10619286644114	0.150142396060021	-0.0902843709052076	-0.202013408963515	0.535969172624545	0.741041367126645	-0.351344110864625	0.163146752243799	-0.0779613118547419	-0.00402082611277167	"S03"	0.741041367126645	"IS06"
"FOXS1"	"FOXS1"	0.640885592104874	-0.0752904663968192	0.0230937582381993	-0.0281493852453554	0.00976974149943589	0.670207422872865	-0.406293372798476	0.227987785115084	-0.135547446877927	-0.0999596850254807	"S03"	0.670207422872865	"IS06"
"PRG4"	"PRG4"	-0.136270616288709	0.318496746047345	0.0656782798045721	-0.0812376358780265	0.0521713017197667	0.628862536812773	-0.263414082399751	-0.0344661050311038	-0.100920064852086	-0.109526968177568	"S03"	0.628862536812773	"IS06"
"C3"	"C3"	0.452740803024093	0.344971421347915	0.0713728661038994	0.369824307226523	-0.220310645604013	0.623231447833094	-0.574056965105053	-0.190303859231212	-0.0223358001536639	-0.157442324172068	"S03"	0.623231447833094	"IS06"
"PROCR"	"PROCR"	0.0525390243081684	0.0098593193345834	0.0801881510780647	-0.137289754856361	0.262637369801142	0.618511583229041	-0.377112462157114	-0.142071363033539	0.323716786071325	-0.0791850842535656	"S03"	0.618511583229041	"IS06"
"TNFRSF8"	"TNFRSF8"	0.0643918008695809	0.24566562890461	-0.0475323580631489	0.487368653347484	0.0484359446771607	0.577989773388855	-0.652449594589475	0.118138381590569	0.121194269052195	-0.0250617594356891	"S03"	0.577989773388855	"IS06"
"BDKRB1"	"BDKRB1"	-0.14132361974683	-0.114893906174421	-0.0581221792284216	-0.0796305440235186	-0.0332254846358187	0.565188771443977	-0.373475572131871	0.0355131286673759	0.343365211932577	0.225515932317309	"S03"	0.565188771443977	"IS06"
"IFFO1"	"IFFO1"	0.149394509755504	0.0565180836573946	0.0165224428592382	0.198269726669068	-0.0621110766763837	0.544457541723296	-0.406647681329282	-0.0442949667910878	0.0277092135272445	-0.0306397041716038	"S03"	0.544457541723296	"IS06"
"ADGRG3"	"ADGRG3"	-0.0527725513221602	0.33880570200083	-0.0708502936921091	0.415012702121961	-0.168482521720137	0.539060249232909	-0.738247056574853	-0.00565079552455082	0.533838984868043	0.140495651470356	"S03"	0.539060249232909	"IS06"
"UBAC1"	"UBAC1"	-0.114948300252249	0.0583652766842164	-0.0234844730150038	-0.0373619811428842	-0.00061619193600784	0.0948134242137763	-0.0464599314752529	0.00239099731352751	-0.00291115428869356	0.0920952458833613	"S03"	0.0948134242137763	"IS06"
"DNAAF1"	"DNAAF1"	1.30486193900273	0.368401260995381	-0.00101499843779194	-0.0585392917849175	-0.00982916895529972	-0.15616823198267	-0.290660343651203	0.356642402341501	-0.238862196495178	0.114061476664982	"S04"	1.30486193900273	"IS01"
"H2AFB3"	"H2AFB3"	1.02832634558025	-0.0543602273363066	-0.0257337006041592	-0.0418572435974311	0.173099117066473	-0.104424544364587	-0.214509192601806	0.140389682622252	0.00558051954867728	0.0462861562596531	"S04"	1.02832634558025	"IS01"
"PDIA2"	"PDIA2"	1.01495876145566	-0.185143529689367	0.115261330507532	-0.097876454785767	0.239859246905458	-0.136435143685207	-0.105442443027265	0.100445769203328	-0.0822722510593325	-0.0323557583939423	"S04"	1.01495876145566	"IS01"
"RNASEK.C17orf49"	"RNASEK.C17orf49"	0.982584148971792	-0.0263697391733994	-0.00931186118698766	-0.00526140264109017	0.0442862221125596	0.0930287423057014	-0.240157789671224	-0.0442418533874536	-0.0717657758797355	-0.0135197949884483	"S04"	0.982584148971792	"IS01"
"C7orf61"	"C7orf61"	0.804122822949984	-0.237479960149272	-0.0854004260444709	0.019084682614091	0.329715286143319	-0.0843933966671419	-0.299204179045225	0.171447957538179	0.129699527606873	0.262472222148005	"S04"	0.804122822949984	"IS01"
"FTCD"	"FTCD"	0.793536288238446	-0.196769867064767	0.515010175182296	-0.122473754994204	0.532352540030937	-0.107736767397616	-0.248136171358499	0.504850780596587	-0.0882256277479744	0.0739327112409609	"S04"	0.793536288238446	"IS01"
"LCAT"	"LCAT"	0.772284843032026	0.138339344987834	0.0976496043538519	-0.149473982480178	0.317491678144315	0.426975495828751	-0.700663730803364	0.185392642809744	0.16674811732861	0.536007652792882	"S04"	0.772284843032026	"IS01"
"TEX40"	"TEX40"	0.710117598471889	-0.209262015673178	-0.0631007963126535	-0.0679300429984168	0.136754044691756	-0.127250564269668	-0.159655102608931	0.470928464943392	-0.053653471182529	0.247258905061142	"S04"	0.710117598471889	"IS01"
"SLC22A1"	"SLC22A1"	0.626652376342282	-0.159890425013043	0.315063794288822	-0.0263084512310409	0.0590698207060327	-0.0690111055108848	-0.383305697303841	0.155194688942433	0.372603350413408	0.326383106143575	"S04"	0.626652376342282	"IS01"
"UROC1"	"UROC1"	0.55779773131867	-0.0342637549725376	0.416526773546768	-0.0727902301132532	0.147427759948155	-0.0941091260372156	-0.240181385586939	0.44571968692576	-0.0386362875841699	0.195165185449534	"S04"	0.55779773131867	"IS01"
"VAC14"	"VAC14"	0.258489080247305	-0.0826919655649461	-0.0168254394925267	0.0936060036749085	0.0565921178776943	-0.124955618970562	-0.0614946713699431	-0.0579671854125653	0.200241263892501	-0.0775751584727833	"S04"	0.258489080247305	"IS01"
"TMEM151A"	"TMEM151A"	0.160511694135756	-0.181384023998385	0.181468827149962	-0.126212995720238	1.46381120614027	-0.111216649433038	-0.123589138854516	-0.108966851354565	0.0533401365625839	-0.0641926588613629	"S05"	1.46381120614027	"IS05"
"C1QL1"	"C1QL1"	0.018562511613474	-0.147648902651625	0.104333670555097	-0.165261820526514	1.27025146970651	0.138993374726407	-0.2060622210266	0.0127303730853001	0.13761661315288	-0.0599224530141548	"S05"	1.27025146970651	"IS05"
"KCNH5"	"KCNH5"	0.0187886828525945	-0.0881934376959855	-0.003557528888524	-0.0841714641967207	1.25028343222433	0.0277310135570103	-0.270965335711544	0.462868408836162	0.0183202585390838	0.138884258691036	"S05"	1.25028343222433	"IS05"
"GALNT9"	"GALNT9"	0.255723472397646	-0.079198915854827	-0.120633934694376	-0.0512784461745469	1.21167356976384	0.160162111115013	-0.284165825270859	0.0621505286852789	-0.127625503960481	0.119262021785494	"S05"	1.21167356976384	"IS05"
"ISM2"	"ISM2"	-0.171853343007231	-0.210113340864893	0.0475736166386252	-0.107498732429977	1.19866400897452	0.0510658966352388	-0.16331431627652	0.221162770932387	0.0809814364901675	0.0696299746890293	"S05"	1.19866400897452	"IS05"
"NPFFR2"	"NPFFR2"	-0.127137654428962	-0.0502625531448019	0.133887000003804	-0.033202115235526	1.0788504069049	-0.0613683672079366	-0.0864511346678272	0.0266266438983246	0.0362164812254975	-0.0976956190039564	"S05"	1.0788504069049	"IS05"
"SMTNL2"	"SMTNL2"	0.0483899426270474	0.636401480243748	0.186242795184485	-0.224323483180841	1.04902690415581	0.319145536683087	-0.300088111540422	-0.0366216342460841	-0.141548226210396	-0.175868268548945	"S05"	1.04902690415581	"IS05"
"FGF9"	"FGF9"	-0.137705229819937	0.371792269092238	0.0732401930253062	-0.160773092621292	1.01461697733682	0.24475041732577	-0.288936404554631	0.258227671068041	-0.136131368046803	0.0663973774868833	"S05"	1.01461697733682	"IS05"
"FZD2"	"FZD2"	0.372308703957809	-0.230777551037794	-0.0370466203329028	-0.0184939555311922	0.997654277366525	0.372619327055303	-0.42974489063211	0.0644884827886082	0.205969465313107	-0.0378939085704246	"S05"	0.997654277366525	"IS05"
"CARNS1"	"CARNS1"	-0.0196061356578045	0.152979750725598	-0.0354763615180102	-0.120811976278713	0.955858196270143	0.0765294627007794	-0.261568848935557	0.0305402459141031	-0.173200486490402	0.413869656110067	"S05"	0.955858196270143	"IS05"
"P2RX6"	"P2RX6"	0.127498549424076	0.378453191828681	0.0871394208771675	-0.183879789640745	0.905125312882665	0.298025687598625	-0.429894314823543	0.0988903951317035	0.0785761376396411	0.131382268511966	"S05"	0.905125312882665	"IS05"
"MMP24"	"MMP24"	-0.203172846330177	0.437269752346801	0.173892602473286	-0.215808879094903	0.904018168729169	0.423982432908229	-0.391940242085575	-0.0700010047122313	-0.0640038373708373	0.216370920830462	"S05"	0.904018168729169	"IS05"
"SLC7A4"	"SLC7A4"	-0.051772396313292	-0.031306217768752	0.0722569902284693	-0.258728793349174	0.878681906030266	-0.0945211137821921	0.0391642377079464	-0.0972222671866316	-0.0813196656365516	0.10699133298717	"S05"	0.878681906030266	"IS05"
"FBXO2"	"FBXO2"	0.516244384408566	-0.203838004467148	0.0261945788347503	-0.0521817716621703	0.778991409196437	-0.0538335053826893	-0.209166720168775	-0.129701206664835	0.366087550495211	-0.129020053965966	"S05"	0.778991409196437	"IS05"
"SLC22A7"	"SLC22A7"	0.0703512671725929	-0.118845984965905	0.707079409284809	-0.0429712630533103	0.744920053366884	-0.0759999043266349	-0.204727021427243	0.298587512036002	-0.169627566526434	0.178683927498127	"S05"	0.744920053366884	"IS05"
"BTN1A1"	"BTN1A1"	-0.260120383965036	0.0170618383275863	0.0474647133715342	0.677000518681561	0.723514033458515	0.163407775735883	-0.478502704524541	0.230894242026597	-0.248544543012105	0.134489825511229	"S05"	0.723514033458515	"IS05"
"CCDC64"	"CCDC64"	-0.119766586056925	-0.393594508331402	0.242291040588812	0.130018080101842	0.673453699999357	-0.330464007463638	-0.0956946551942153	0.061782386406775	-0.218242002544457	0.647127664322107	"S05"	0.673453699999357	"IS05"
"MAT1A"	"MAT1A"	-0.0818799038293246	-0.0812491346910477	0.358980371518764	-0.0514106297790507	0.669005100502538	-0.113859551051443	-0.00299363452990243	-0.0842701747867894	-0.102084032833226	0.00971581871255017	"S05"	0.669005100502538	"IS05"
"CRB1"	"CRB1"	-0.220089083120649	0.37745347731086	-0.0572908658982471	-0.0115525696909409	0.615717991612624	0.186867585930224	-0.262903718526005	0.36011017360055	-0.100631135313303	0.0914600783414763	"S05"	0.615717991612624	"IS05"
"DCDC2"	"DCDC2"	-0.199643836956527	0.600459963600381	0.206535447178894	-0.208764714330982	0.610158438629864	0.0256765124027804	-0.168160670901555	0.0232835463304288	-0.124120565658219	0.177244563459637	"S05"	0.610158438629864	"IS05"
"CRB2"	"CRB2"	-0.128347944507226	0.035788402622589	-0.038588782678453	0.167848364614734	0.507057742898804	0.294348905200107	-0.323116626317247	0.221663527219455	-0.178729253158163	0.189049109228009	"S05"	0.507057742898804	"IS05"
"CLDN15"	"CLDN15"	0.447629333638678	-0.0756480428586404	0.136060180795896	0.0673151067227309	0.485984019052674	0.251353164680632	-0.396448234557094	-0.00503874189903463	-0.300729501390101	0.404484869072587	"S05"	0.485984019052674	"IS05"
"ASIP"	"ASIP"	0.406719214458155	-0.196568061432983	0.109902360779472	0.082192634390994	0.474583456561552	0.413527124924075	-0.420120915669874	0.324222014424276	-0.0774847066372017	0.0440140751495354	"S05"	0.474583456561552	"IS05"
