"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"
"FMO2__pos"	2.53804047867712	35.185825368962	2.22044604925031e-16	85.5461250409767	2.22044604925031e-16	30.5208688161642	12.8284123610599	2.22044604925031e-16
"SUSD2__pos"	4.50027976509896	10.1050762632958	18.3452079755135	0.372235882420459	38.6269854137595	88.3462400234275	18.2425452453464	2.22044604925031e-16
"CTRC__pos"	2.22044604925031e-16	2.22044604925031e-16	159.495448742793	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPR85__pos"	1.36989444774792	10.6063757786881	32.5459644180619	2.6642970640363	33.2547636634708	7.21817883201568	19.6080101361235	12.688642229756
"DOK2__pos"	2.22044604925031e-16	144.115518258034	2.22044604925031e-16	2.38079689492529	2.22044604925031e-16	2.22044604925031e-16	43.3432404276643	2.22044604925031e-16
"CD69__pos"	2.22044604925031e-16	106.110866668465	2.22044604925031e-16	7.07299387895263	2.22044604925031e-16	2.22044604925031e-16	58.2469727325602	2.61331517922431e-07
"RTN1__pos"	2.22044604925031e-16	43.1253693198143	2.22044604925031e-16	21.0652356384936	18.2652802793423	24.3355116750078	2.22044604925031e-16	46.9451542961379
"RIIAD1__pos"	13.4753924796872	2.22044604925031e-16	2.22044604925031e-16	17.6859910597285	8.39560599081004e-13	143.778620203868	2.22044604925031e-16	12.7982351322254
"MSRB3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	104.023561382426	50.0125781753244	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"RAB9B__pos"	5.3870120116747e-05	2.22044604925031e-16	3.49079607786273e-07	83.4585371570029	9.00850214595722	2.22044604925031e-16	2.22044604925031e-16	60.617910871724
"NECAB1__pos"	2.99429021392173	6.14599258536803	7.22800261914691	104.787223320286	18.371046847015	20.2961033465527	3.77745939011118	28.9407142866581
"OSM__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.78378818344585	2.22044604925031e-16	185.355952626911	2.22044604925031e-16
"ADAMTS8__pos"	2.22044604925031e-16	13.0591766201059	2.22044604925031e-16	98.4786701978897	16.5079432702724	64.9519656853466	2.62704600571135	2.22044604925031e-16
"MEP1B__pos"	20.1217990208688	35.2512409867417	41.0793864822521	15.971942309717	6.57873291920029	0.940736702196976	4.03799168054296	72.5758714080748
"FAM216B__pos"	2.22044604925031e-16	25.7137966858237	2.22044604925031e-16	2.17740756884277	2.22044604925031e-16	117.667298933363	2.22044604925031e-16	2.22044604925031e-16
"TOB1__pos"	10.4445548135474	0.413987356952033	4.60824304001354	0.21677636693608	14.0591159981774	16.679131277691	36.7325654992829	61.7806111774244
"LTF__pos"	1.8813696779323	78.0979058135691	7.84519383247597	1.87260684033419	5.67745592837012e-16	21.0080124953742	10.4701795705845	0.254032916655849
"POPDC2__pos"	2.22044604925031e-16	19.4998416256862	2.22044604925031e-16	99.3482493552171	6.63252247209727	2.22044604925031e-16	2.22044604925031e-16	7.7297744450897
"MADCAM1__pos"	12.0901553838274	77.4812563457948	28.919528768471	1.0888093278558	2.22044604925031e-16	1.74015208771044e-09	2.22044604925031e-16	61.7858949611047
"MGAM__pos"	2.22044604925031e-16	2.22044604925031e-16	39.6193961865458	2.22044604925031e-16	6.06244152268219	2.32484321298217	38.1784589262114	30.0791705087021
"PTGDS__pos"	2.22044604925031e-16	103.142007300887	2.22044604925031e-16	46.3392468836672	2.22044604925031e-16	7.43327068803728	2.22044604925031e-16	2.22044604925031e-16
"DTHD1__pos"	2.22044604925031e-16	72.4071641080124	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	89.4071223338607	2.22044604925031e-16	2.22044604925031e-16
"IL1B__pos"	2.22044604925031e-16	1.33790546158991e-13	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	209.463087472838	2.22044604925031e-16
"AC011513.3__pos"	20.0380968283452	2.22044604925031e-16	37.9206939492868	2.22044604925031e-16	43.8405445559004	6.64494591484537	12.1386258757822	14.2757508176183
"NEGR1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	89.4232759097479	51.0740725435711	0.877579404438349	2.22044604925031e-16	10.8618158033441
"CMA1__pos"	2.22044604925031e-16	70.2487784289903	2.22044604925031e-16	95.1492320912586	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OLFML3__pos"	1.79426616859762e-07	8.69870960833006	5.86461237141668	23.8277616493722	95.3325557277596	7.90761044070816	1.04113828099747	2.22044604925031e-16
"TMPRSS15__pos"	0.0182412690914438	2.22044604925031e-16	116.338012552314	2.22044604925031e-16	8.37965809971166	2.22044604925031e-16	6.94227969880398	8.31261013666505
"KLRB1__pos"	0.684279455745105	169.512592617155	6.32948543999801e-12	5.89120901113237	2.22044604925031e-16	2.22044604925031e-16	2.89414936188486	2.22044604925031e-16
"KCNK3__pos"	2.22044604925031e-16	2.22044604925031e-16	8.53740841145573	52.1866016597485	2.22044604925031e-16	17.7348246724209	2.3536566362689	35.5371111682393
"OLR1__pos"	2.22044604925031e-16	19.3609345235978	2.22044604925031e-16	2.22044604925031e-16	57.1438152833865	10.6479661799276	135.907248069427	2.22044604925031e-16
"NAF1__pos"	5.08245774343918	7.66339482906185e-15	2.22044604925031e-16	2.66305845180961	30.9367767125024	14.8634136845609	42.0340615471644	72.4092154380898
"GABRA1__pos"	7.07844672963529	9.68649231462133	36.700564539383	7.16176982382378	31.1081812679183	9.24481092896393	0.152362598864841	51.4786407519212
"SLC13A1__pos"	2.22044604925031e-16	2.22044604925031e-16	127.889286031491	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"C1QTNF3.AMACR__pos"	2.22044604925031e-16	2.40592260096505	0.230649762759266	4.10806205163963	59.2988396790701	0.932076341087951	2.34141853522029	83.8235773703036
"PTGFR__pos"	0.0568310122977162	6.19705719970754	2.22044604925031e-16	83.8532579555561	33.2540236957116	2.22044604925031e-16	20.7564108601706	7.00898913647641e-08
"INSL5__pos"	7.94771886667626	19.1588623239066	23.7021647267311	3.61693591607175	4.13319166637868	60.2323846861057	2.22044604925031e-16	57.0150861127307
"PARK2__pos"	2.29949576704016	0.457305522911435	7.37619785667379	73.1660096437443	24.2472956464716	9.48546198497649	2.22044604925031e-16	67.846036355394
"RDH8__pos"	16.2563076376614	21.1512500932382	9.24570383784074	3.89537149150665	16.8315428430293	6.06312015677696	27.8041672627214	76.6920817734899
"RSPO2__pos"	1.88518652656587	4.75459182682457	12.2500176997518	74.8807358602386	42.6348890080191	21.173854825437	15.046134877651	2.35497730581773
"CHIA__pos"	0.757695150567082	2.46796863130849	2.62682412503692	4.98517804188882	2.22044604925031e-16	122.485181595275	1.58698996508699	2.22044604925031e-16
"SRGN__pos"	4.28708688786264	78.0701463926105	2.22044604925031e-16	11.0332443037291	23.2458440114836	2.22044604925031e-16	93.7408127239957	2.22044604925031e-16
"RASGRF1__pos"	20.5428600047047	27.6455961715385	7.99287379549608	5.70048010708707e-08	44.0575816918647	57.006377165119	54.3846901767435	0.00111568484574247
"GIMAP6__pos"	2.22044604925031e-16	100.456824315323	2.22044604925031e-16	57.1185148497086	13.2699484447655	3.58670046246643	11.8046134077102	0.101036371174482
"FAM234B__pos"	2.23430251157746e-10	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	32.1397911641489	6.09645338940549	2.11881608121247	120.204088937208
"ACTG2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	113.489655131601	13.3146029986681	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MLN__pos"	16.6884791348946	40.47060195518	31.573377632262	1.13094214094195	9.27871888958311	2.22044604925031e-16	0.607963211862817	71.5013735465443
"TPSB2__pos"	2.22044604925031e-16	130.345694161119	2.22044604925031e-16	19.7697018796952	22.3240478424686	8.42309118615871	2.22044604925031e-16	2.22044604925031e-16
"CXCL2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	19.1839398600283	2.22044604925031e-16	6.89605439287113	169.897798846585	2.22044604925031e-16
"FRS2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.52156744291328	64.9035163807988	2.22044604925031e-16	10.836066836279	77.8347747961111
"P2RX1__pos"	2.22044604925031e-16	89.3789780788318	22.0751348371863	37.1926533034342	2.22044604925031e-16	2.22044604925031e-16	1.27946791691464e-11	2.22044604925031e-16
"LRRC32__pos"	22.3389055653879	17.1789697682398	1.8628061068188	21.3114443694158	50.0846234339023	31.2861007815167	32.2215785219661	1.05749489151311
"CYP2U1__pos"	2.22044604925031e-16	13.6139395884478	4.03038031709698	76.7443620024387	44.0847057160791	6.06697977235132	4.30214209510057e-05	37.0147292962288
"TAF9__pos"	41.5155866203312	20.0395805534958	1.7885219370794e-15	17.1277222868049	26.9081889872618	2.22044604925031e-16	18.8867651458804	32.1945053930377
"CLDN5__pos"	13.0338412199079	59.2339682949798	13.9863811041834	68.1224608931357	11.0210100749802	18.1584769214556	2.22044604925031e-16	2.22044604925031e-16
"PRDM6__pos"	2.22044604925031e-16	6.35632854302827	2.22044604925031e-16	51.7007973472031	93.3691680515742	6.54116786152829	2.22044604925031e-16	12.0275919590339
"NAV3__pos"	2.22044604925031e-16	3.17399104866776	2.22044604925031e-16	10.233908338134	28.42338786261	2.37638299954894e-13	18.4600486615143	90.0301705734611
"EXOC2__pos"	0.74223445492039	8.37572606637109	2.22044604925031e-16	2.22044604925031e-16	59.2236406416315	2.23037760239276	28.7985943854525	79.4337583403839
"CXCL8__pos"	2.65876690764688	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	199.417533263158	2.22044604925031e-16
"CATSPERD__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.0860079760747457	2.22044604925031e-16	150.688828256138	2.22044604925031e-16	2.22044604925031e-16
"MTMR9__pos"	1.56242333459238e-08	3.4256001846216	4.7665988005027	23.7975567605744	52.6388291964891	2.2413274315665	34.8295872967904	58.9497536882067
"MAGI2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	41.7484484505226	15.0808427729644	0.592561444209067	2.22044604925031e-16	70.1295274648731
"KCNJ5__pos"	2.22044604925031e-16	59.8953077621676	12.9009193542679	15.1631223665923	67.9461239397294	18.7494542744276	21.0083522417607	3.81493255476531
"TMEM100__pos"	4.87622611799713e-12	5.75209641950682	9.26305924296536	96.8415248311962	5.95829602161485	22.2392871623965	12.0310237802476	2.22044604925031e-16
"EIF4E__pos"	36.40965814028	15.3456042776294	4.05542012526389	18.9777469058902	29.8104313096898	7.36258706780959	19.7627851234212	32.5866034277123
"PPP1R12B__pos"	2.22044604925031e-16	1.94547090410546	2.22044604925031e-16	124.805070187321	10.4450982531903	2.22044604925031e-16	2.22044604925031e-16	4.79723569013648
"ATE1__pos"	69.4656346262958	25.038600805922	5.85559179674332	5.67884505758775	10.1341335298337	1.60982086411953	8.83317340865411	1.90962603260314
"C3orf49__pos"	2.22044604925031e-16	17.1410195492049	0.0139468946427411	36.8207901759955	2.22044604925031e-16	6.65176300794456	22.7717187435977	89.0991770757595
"P2RY4__pos"	2.22044604925031e-16	22.0230356469385	25.5964643923431	2.45603890836151	17.5289737195961	2.22044604925031e-16	5.32255519482937	85.0792324924884
"OR2T11__pos"	2.22044604925031e-16	2.22044604925031e-16	92.0819383708305	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPR182__pos"	0.712007394803613	33.9084106156253	2.22044604925031e-16	57.2242570018499	3.08507646339975	1.86362169178479	19.3048214217489	12.5485509427653
"PDGFRA__pos"	2.22044604925031e-16	17.8433386727121	0.89750872984443	54.3970397478567	101.246691577859	2.22044604925031e-16	14.543250612157	2.22044604925031e-16
"CD101__pos"	22.9972943237262	98.5767263184557	6.43553585263788	2.22044604925031e-16	20.9791627651357	2.22044604925031e-16	15.5756525009477	9.42906811871917
"MS4A14__pos"	1.66829703187356	83.6587715454887	2.22044604925031e-16	2.22044604925031e-16	36.0599965793857	24.8389606256497	31.6239309923069	9.20113070869332
"CTD.2370N5.3__pos"	2.22044604925031e-16	90.5988354956724	4.5815665806591	2.2690423835944	58.9449820973418	2.22044604925031e-16	34.3288218285954	0.171229810679227
"ERVFRD.1__pos"	2.22044604925031e-16	43.3448870061418	11.77552890513	68.8316762395444	2.22044604925031e-16	22.4301459595961	2.22044604925031e-16	38.0527185308568
"COL6A5__pos"	0.966929216862295	96.7192082189555	5.09452566542262	2.22044604925031e-16	9.92038208887503	26.5804441924248	4.29741839164091	1.12888428650606
"SLC6A19__pos"	2.22044604925031e-16	2.22044604925031e-16	125.951034281309	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.90752804769838
"RND1__pos"	4.60233333605569	2.22044604925031e-16	11.0936394405154	1.30961357704873	2.22044604925031e-16	18.9331778657978	131.611843026033	24.8757785187974
"HDC__pos"	2.22044604925031e-16	105.727684430593	2.22044604925031e-16	20.4151006787326	2.22044604925031e-16	10.6377158533779	5.42356676940891	13.8600104123937
"RCVRN__pos"	1.26111598686259	38.6996411691837	3.51403470806579	51.1627310766112	45.3931412892738	14.5203592092112	6.3523728026916	14.5386807340887
"NPY5R__pos"	2.22044604925031e-16	2.00400944228994	0.0153567471170883	40.4286680693182	2.22044604925031e-16	5.97925363836008	1.30679829184131e-09	52.3669267428687
"DPEP2__pos"	2.73815120269359	112.971286251941	1.72735940415424	9.3072331819322	6.62179549204568	21.37423687139	24.3852846277647	3.80768255491481
