"ID"	"State"	"InitialState"
"3520"	"TCGA.K4.A5RI.11A.11R.A28M.07"	"S01"	"IS04"
"3521"	"TCGA.K4.A54R.11A.11R.A26T.07"	"S01"	"IS04"
"3522"	"TCGA.K4.A3WU.01B.11R.A23N.07"	"S01"	"IS04"
"3523"	"TCGA.GC.A3OO.01A.11R.A22U.07"	"S01"	"IS04"
"3524"	"TCGA.K4.A3WS.01A.11R.A22U.07"	"S01"	"IS04"
"3525"	"TCGA.K4.A3WV.11A.21R.A22U.07"	"S01"	"IS04"
"3526"	"TCGA.GD.A3OP.11A.11R.A220.07"	"S01"	"IS04"
"3527"	"TCGA.GC.A3WC.11A.11R.A22U.07"	"S01"	"IS04"
"3528"	"TCGA.GC.A3BM.11A.11R.A22U.07"	"S01"	"IS04"
"3529"	"TCGA.GD.A3OQ.11A.21R.A220.07"	"S01"	"IS04"
"3530"	"TCGA.FD.A3SJ.01A.12R.A22U.07"	"S01"	"IS04"
"3531"	"TCGA.FD.A3B8.01A.31R.A20F.07"	"S01"	"IS04"
"3532"	"TCGA.BT.A20R.11A.11R.A16R.07"	"S01"	"IS04"
"3533"	"TCGA.CU.A0YN.11A.11R.A10U.07"	"S01"	"IS04"
"3534"	"TCGA.BT.A2LA.11A.11R.A18C.07"	"S01"	"IS04"
"3535"	"TCGA.BL.A13J.11A.13R.A10U.07"	"S01"	"IS04"
"3536"	"TCGA.BT.A20W.11A.11R.A14Y.07"	"S01"	"IS04"
"3537"	"TCGA.BT.A20U.11A.11R.A14Y.07"	"S01"	"IS04"
"3538"	"TCGA.BT.A20Q.11A.11R.A14Y.07"	"S01"	"IS04"
"3539"	"TCGA.BT.A20N.11A.11R.A14Y.07"	"S01"	"IS04"
"3540"	"TCGA.CU.A0YR.11A.13R.A10U.07"	"S01"	"IS04"
"3541"	"TCGA.FD.A6TF.01A.52R.A32O.07"	"S01"	"IS04"
"3542"	"TCGA.FD.A6TG.01A.11R.A32O.07"	"S01"	"IS04"
"3543"	"TCGA.K4.AAQO.01A.11R.A38B.07"	"S01"	"IS04"
"3544"	"TCGA.SY.A9G0.01A.12R.A38B.07"	"S01"	"IS04"
"3545"	"TCGA.ZF.AA5P.01A.11R.A39I.07"	"S01"	"IS04"
"3546"	"TCGA.XF.A9SL.01A.11R.A39I.07"	"S01"	"IS04"
"3547"	"TCGA.XF.AAN4.01A.11R.A42T.07"	"S01"	"IS04"
"3548"	"TCGA.XF.A9SW.01A.11R.A42T.07"	"S01"	"IS04"
"3549"	"TCGA.XF.A9T3.01A.11R.A42T.07"	"S01"	"IS04"
"3550"	"TCGA.XF.AAN7.01A.11R.A42T.07"	"S01"	"IS04"
"3551"	"TCGA.XF.AAMR.01A.31R.A42T.07"	"S01"	"IS04"
"3552"	"TCGA.XF.AAN8.01A.11R.A42T.07"	"S01"	"IS04"
"3553"	"TCGA.GM.A4E0.01A.12R.A266.07"	"S01"	"IS04"
"3554"	"TCGA.A7.A4SE.01A.11R.A266.07"	"S01"	"IS04"
"3555"	"TCGA.D8.A4Z1.01A.21R.A266.07"	"S01"	"IS04"
"3556"	"TCGA.A2.A4RY.01A.31R.A266.07"	"S01"	"IS04"
