"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"
"COL6A5"	"COL6A5"	-0.402023149781451	0.685793132890727	0.199953807744915	0.106363548675122	0.0823163136610571	0.446765868285524	0.094977205094043	-0.153468439428838	"IS02"	0.685793132890727
"CTRL"	"CTRL"	-0.186507450603941	0.684961877821447	0.264275825512322	-0.120392198240112	-0.306534530249824	-0.0343375961269157	0.1649337334437	0.00109378242264731	"IS02"	0.684961877821447
"CLEC4A"	"CLEC4A"	-0.410021366067257	0.675906395086622	-0.0291921783613526	0.0159479185534404	0.28888505145326	0.0422540481481282	0.546213175644142	-0.264364757617904	"IS02"	0.675906395086622
"MS4A14"	"MS4A14"	-0.51822649588309	0.660373907326301	-0.0951711337809457	0.0543849542672951	0.294752860407136	0.412540673932196	0.412855455369797	-0.110395390288974	"IS02"	0.660373907326301
"MADCAM1"	"MADCAM1"	-0.347155852518506	0.616029726894248	0.408419646987099	0.069131806522712	-0.28521507937627	-0.0112507429902079	-0.145142521857245	0.319592482905679	"IS02"	0.616029726894248
"TPSD1"	"TPSD1"	-0.483117030325394	0.614966970514764	0.199116783549166	0.375013554763176	0.319665122613697	0.220611465218899	0.0475176494194463	-0.21922109417091	"IS02"	0.614966970514764
"LAMP3"	"LAMP3"	-0.278549506339598	0.601522016545252	-0.083706775240633	-0.159987298829763	-0.0402961898020743	0.384784758877035	0.408031069798863	-0.0985348562245874	"IS02"	0.601522016545252
"GYPE"	"GYPE"	-0.606826524314549	0.596956260376265	0.137301405711162	0.508439112119597	0.238863166345204	-0.0134787808964324	0.129556497743521	0.0603951722030656	"IS02"	0.596956260376265
"LTF"	"LTF"	-0.2371246459835	0.591004357565176	0.0633540365995988	0.13167332893013	-0.100701215009485	0.20956536971692	0.0866787751757715	-0.144637930303206	"IS02"	0.591004357565176
"KCNJ5"	"KCNJ5"	-0.598570638937478	0.537108129191293	-0.0027459508013781	0.406382166620367	0.47882145489483	0.228723870723164	0.229328548460372	-0.121161067313552	"IS02"	0.537108129191293
"NINJ2"	"NINJ2"	-0.403262610535242	0.474064929264111	-0.043206350873414	0.144050037304554	0.426830441353691	0.45485057117952	0.276123701205389	-0.310285559815428	"IS02"	0.474064929264111
"SPTA1"	"SPTA1"	-0.282996773204651	0.289850348310057	-0.0892881818766647	0.278404858331853	0.0502022313860172	0.0100511882322062	0.130228610903074	0.0458938092449409	"IS02"	0.289850348310057
"CTRB1"	"CTRB1"	-0.113049526372716	-0.0833868836013676	1.92769927454451	-0.0630760004711933	-0.0929648043999366	-0.0647530206425938	-0.0343539358983452	-0.0843369410678837	"IS03"	1.92769927454451
"CTRB2"	"CTRB2"	-0.103370213197397	-0.0719408199709186	1.71806081929895	-0.0568041981352169	-0.0729824732009418	0.00150049066127989	-0.0729112505087344	-0.0783320772005271	"IS03"	1.71806081929895
"REG1B"	"REG1B"	-0.0827351618512176	-0.0107743096608144	1.57955529904842	-0.0986022890868398	-0.0896479728106064	-0.0925764542096874	0.00736661456288371	-0.0965849711762951	"IS03"	1.57955529904842
"ALPI"	"ALPI"	-0.136902028913215	-0.0287581398360645	1.47421733601619	-0.0329176355338583	-0.112543584407863	-0.00811473305019643	-0.127166546459854	0.0617750860614483	"IS03"	1.47421733601619
"REG1A"	"REG1A"	-0.097831111218122	-0.00807260695295384	1.4195483381413	-0.136883648745739	-0.0907521223877623	-0.0950419050137604	0.0425493581761961	-0.0168528968827289	"IS03"	1.4195483381413
"PRSS2"	"PRSS2"	-0.0904067191043596	-0.0363847823536871	1.39592872327488	-0.162574276081809	-0.00108082806375826	-0.0280767630624824	-0.0103744493074793	-0.0546939748624957	"IS03"	1.39592872327488
"CELA3A"	"CELA3A"	-0.0830920325290221	-0.0671194216315953	1.39110410551514	-0.0647719669887055	-0.0786647658923086	-0.0618315089130843	-0.0261606346277358	-0.0251904996719134	"IS03"	1.39110410551514
"SI"	"SI"	-0.132988487299441	-0.024785525921741	1.37251287505685	-0.0632027931843205	-0.0787287325058679	-0.0366476577395677	-0.0296573972037831	0.0339086466277344	"IS03"	1.37251287505685
"SLC6A19"	"SLC6A19"	-0.101270128718928	-0.047234078549189	1.30412733625081	-0.0600267885595245	-0.072373667451163	-0.101695546267925	-0.0901183174501871	0.0508709599213734	"IS03"	1.30412733625081
"PRSS1"	"PRSS1"	-0.01785456865702	-0.10411003836445	1.2942645643254	-0.154918446222902	-0.0284262592435776	-0.0293225606820729	-0.0659223327546867	-0.0677704429402352	"IS03"	1.2942645643254
"SYCN"	"SYCN"	-0.114784898194621	0.00385422229628622	1.28849282830644	-0.0401852616721423	-0.106760936389956	0.0110360347458477	-0.0500019707520603	0.00183407839089526	"IS03"	1.28849282830644
"CDHR5"	"CDHR5"	-0.252846816353306	-0.00561445384070246	1.16756254875795	0.00569661827294908	-0.125758013466486	-0.0676108216450623	-0.0275038833404557	0.303973402861345	"IS03"	1.16756254875795
"REG3A"	"REG3A"	-0.0264823971746569	-0.0474687645974217	1.13710803299771	-0.0997871398926924	-0.0845910545098325	-0.0917834804308604	0.0230818403765362	-0.0662684043470404	"IS03"	1.13710803299771
"PLA2G1B"	"PLA2G1B"	-0.150811182894075	0.0675472051958664	1.12431819606411	0.0398930165439096	-0.12673686115486	0.525605549926093	-0.105977689120401	-0.104635740139906	"IS03"	1.12431819606411
"PNLIP"	"PNLIP"	-0.0916518621671339	-0.0299375836179277	1.10271331795664	-0.0482704622353662	-0.0578613644428631	0.115101459990716	-0.0108261158488305	-0.0504108135208501	"IS03"	1.10271331795664
"CPA1"	"CPA1"	-0.438950894371467	0.00886778688585236	1.09231036270289	0.980977540231325	-0.0887750845137984	0.211675556121874	-0.141406110451683	-0.030273997303312	"IS03"	1.09231036270289
"CELA2A"	"CELA2A"	-0.336512751549686	0.117548784379785	1.03740851794089	0.0351449797913912	-0.142327613931808	0.0242125193324413	0.0073940841990981	0.349901802669218	"IS03"	1.03740851794089
"CTRC"	"CTRC"	-0.113717243611577	0.0787016849476269	1.02571331482527	-0.033421304294007	-0.108822175614461	0.0802948907032143	-0.112275945792077	0.0159031651061312	"IS03"	1.02571331482527
"TBX10"	"TBX10"	-0.0715051661757823	-0.0357075637595428	1.02075251707808	-0.0583341111916307	-0.0642393228267198	0.0320541439604358	-0.103231481543126	0.0184036995841102	"IS03"	1.02075251707808
"C11orf86"	"C11orf86"	0.0686637630248532	-0.0271812282945833	0.956284186053797	-0.155973688601048	-0.200966553745054	-0.115219485799646	0.242229609963005	-0.178043761961942	"IS03"	0.956284186053797
"SLC10A2"	"SLC10A2"	-0.203977647924613	0.0529512198361353	0.879247685654076	0.0177738441286754	-0.070105347129036	0.306039102331526	-0.0413133228637129	0.0797443733154785	"IS03"	0.879247685654076
"TM6SF2"	"TM6SF2"	-0.292369137531872	-0.0277181563879048	0.805021603355539	-0.0617309751845662	0.681113801284528	-0.235211954881821	-0.00915386670589937	-0.0782301687010881	"IS03"	0.805021603355539
"TMPRSS15"	"TMPRSS15"	-0.100595596813183	-0.088913583046304	0.794006679115555	-0.0484234059670158	0.00147684260623643	-0.126921190476999	0.0942520843482753	0.0739039923563244	"IS03"	0.794006679115555
"LCT"	"LCT"	-0.0548615439011254	-0.00400931154567126	0.785430564751194	-0.119629335341884	-0.0836058108127333	-0.0316020617851276	-0.0540012788230599	0.0771910180365468	"IS03"	0.785430564751194
"CELA3B"	"CELA3B"	-0.337397184349774	0.145829304647613	0.73887773060137	-0.0958199745297108	-0.156574042910391	0.0331081608005643	-0.137806262233042	0.571087308881712	"IS03"	0.73887773060137
"SLC13A1"	"SLC13A1"	-0.103278179515045	0.00111169325184087	0.669671217752251	0.027720725455256	-0.0410021625418293	0.0490003158413923	-0.0820055719095865	0.0539671420128062	"IS03"	0.669671217752251
"CASR"	"CASR"	-0.368586005463103	0.379032373324943	0.663470928234527	0.122233960180649	-0.0368574513412784	0.166608787387528	-0.0537654516445729	0.145250961680536	"IS03"	0.663470928234527
"DNASE1"	"DNASE1"	-0.193542306344704	0.0162011494674613	0.657593565779496	-0.204734400610025	-0.12091614737533	-0.132750134579509	-0.154579815583186	0.523154263963718	"IS03"	0.657593565779496
"SLC17A8"	"SLC17A8"	-0.371961470972485	0.0825343210587943	0.657160977570314	0.102935343226236	-0.039680628476506	0.644195343809968	-0.00328964267698908	0.233080510240585	"IS03"	0.657160977570314
"LYPD8"	"LYPD8"	-0.162237322062635	0.03111815425796	0.616336221341038	-0.0543934734311281	0.0880012769479912	-0.198937773346683	-0.0576479582737685	0.169671997781068	"IS03"	0.616336221341038
"MS4A18"	"MS4A18"	-0.171396944894287	0.106360948232293	0.596225675988875	-0.0717049421710706	-0.0627668198368491	0.23898332101243	-0.0805248207820408	0.142559102790347	"IS03"	0.596225675988875
"MGAM"	"MGAM"	-0.247841122732255	-0.0263366259346303	0.574280133767192	-0.0152507509798077	0.0697863814860425	-0.00516585669684331	0.278253862647937	0.162472204625516	"IS03"	0.574280133767192
"MEP1B"	"MEP1B"	-0.322590074435826	0.16950224471309	0.556935066104355	0.20075003742084	-0.169127943107594	-0.0664418848146985	-0.113746764079572	0.410175726717198	"IS03"	0.556935066104355
"OR2T11"	"OR2T11"	-0.089007954162487	0.184327343667195	0.549374794704814	-0.0473553346389395	-0.0806696032621472	0.0231373038567103	-0.0375095490910426	-0.0181371733552795	"IS03"	0.549374794704814
"TRPM6"	"TRPM6"	-0.419957527209269	0.100775698568259	0.540815882135451	0.497547616595043	-0.135659821094624	0.00230701040952103	0.146095267384413	0.291797315574354	"IS03"	0.540815882135451
"RFX6"	"RFX6"	-0.201148992727173	-0.0874728435501011	0.522804306767337	0.077094841246049	-0.0641817213589543	-0.0397390122149783	-0.140595176650876	0.39167410344529	"IS03"	0.522804306767337
"RP5.972B16.2"	"RP5.972B16.2"	-0.0135381017240313	-0.0911970282644976	0.490625163382366	-0.00258373270574215	-0.0214939991821902	-0.0652063987692566	0.0570439729179295	-0.0209227928243736	"IS03"	0.490625163382366
"CELA2B"	"CELA2B"	-0.333238427372845	0.011846627105472	0.412103600425538	0.124299300232065	-0.0732704638820936	0.120751424174752	0.242543728389547	0.342175263239267	"IS03"	0.412103600425538
"AC011513.3"	"AC011513.3"	-0.0506672547855389	-0.0880070950191091	0.268566748471122	-0.181881956451676	0.166685879485292	-0.0364819901901135	0.0444517266763529	0.0665602562715412	"IS03"	0.268566748471122
"LGALS9B"	"LGALS9B"	-0.0900006525220877	0.114089706915324	0.262412952020368	-0.0569253672753699	-0.0491907309100097	0.028916269813016	0.0745106986281673	0.0432981874622143	"IS03"	0.262412952020368
"LMOD1"	"LMOD1"	-0.662676926302378	-0.0666689972787748	-0.223820807126641	2.24094773879942	0.102399105330968	0.296476975346942	-0.10244843695772	-0.209697032832918	"IS04"	2.24094773879942
"CHRDL1"	"CHRDL1"	-0.645178159204947	0.148544422460015	-0.183382952954554	2.01958890660473	-0.0680898993193535	0.353307771133352	-0.0187959792051192	-0.198486908846582	"IS04"	2.01958890660473
"PGM5"	"PGM5"	-0.885073657357177	0.257496078820006	-0.0648908624477887	2.00099904960194	0.172531314833945	0.497423100615759	-0.115821288244847	-0.0446764284216868	"IS04"	2.00099904960194
"SDPR"	"SDPR"	-0.770175355561501	0.137621707713323	-0.084717868767903	1.98821618913451	-0.0295512497621731	0.533254892004454	0.017305604382651	-0.0621533954888694	"IS04"	1.98821618913451
"SYNM"	"SYNM"	-0.491396562099951	-0.0844913429668167	-0.145570715427173	1.94891116418385	-0.13951619920737	0.0991660738842904	-0.124060496247357	-0.0838606827780171	"IS04"	1.94891116418385
"PPP1R12B"	"PPP1R12B"	-0.680182208184272	0.0685893029059716	-0.142858990821242	1.91874899958625	0.0737920060728039	0.0938431868794846	-0.0206691615658066	-0.0486798486262383	"IS04"	1.91874899958625
"FXYD1"	"FXYD1"	-0.503376840015849	0.0688522742391392	-0.101787374718664	1.90511917894007	-0.155262359809962	0.554690143280194	-0.14826687641289	-0.282905476474041	"IS04"	1.90511917894007
"MYLK"	"MYLK"	-0.584203951940145	-0.0501005159364371	-0.0971462004845941	1.84031168851571	0.249173802313746	-0.0246625190857141	-0.0833992506764517	-0.175624629344438	"IS04"	1.84031168851571
"SYNPO2"	"SYNPO2"	-0.611320283631567	0.0673723704310993	-0.177176278661143	1.83655208867159	0.111549458460257	0.0737218648484864	-0.106731109579432	-0.100553357408617	"IS04"	1.83655208867159
"MSRB3"	"MSRB3"	-0.730717660024575	-0.101590153643787	-0.224627908750113	1.83392714505185	0.542998581441366	0.105040881163656	0.0714035707640423	-0.169982876744351	"IS04"	1.83392714505185
"PI16"	"PI16"	-0.472278373537569	0.166918463564692	-0.0228058649480405	1.81375437719344	-0.202312060178632	0.231439416259309	-0.0793590377565494	-0.275825506840839	"IS04"	1.81375437719344
"FHL5"	"FHL5"	-0.78192434581247	0.13592017350304	-0.0158844721632485	1.80243793660299	0.116692860788551	0.563876406182077	0.166070068057347	-0.134655417818301	"IS04"	1.80243793660299
"ABCA8"	"ABCA8"	-0.949310866928597	0.418406696914005	0.0331330832202944	1.79148250291307	0.125150979196587	0.70094375578926	0.0755450434888544	-0.0541606948553456	"IS04"	1.79148250291307
"ASPA"	"ASPA"	-0.652441844889744	0.108667140427223	0.0992921480005244	1.7883111421184	-0.165697996609887	0.527446437510195	-0.0928923255585329	-0.018203145847945	"IS04"	1.7883111421184
"PDE2A"	"PDE2A"	-0.702702047638659	0.196891948484005	-0.0534643803150231	1.75949355099008	0.0424124784939727	0.252700668972227	0.0884358028030659	-0.102810122424413	"IS04"	1.75949355099008
"FIGF"	"FIGF"	-0.507543453744217	0.0355454018247618	0.0113726950511238	1.75891941195608	-0.275540066606635	0.616244656144699	-0.126946857586771	-0.114600897619582	"IS04"	1.75891941195608
"MYOCD"	"MYOCD"	-0.568907240656645	-0.0512173982911412	-0.091717797613891	1.7393092229628	0.0260888984801134	0.42165609698947	-0.029609338284874	-0.120242610988469	"IS04"	1.7393092229628
"SCN7A"	"SCN7A"	-0.695747905019443	0.111127116174282	-0.0667282864760125	1.70303913067479	0.120966570125913	0.555397584796388	-0.0733861324342687	-0.0897734670669014	"IS04"	1.70303913067479
"DES"	"DES"	-0.438543250109201	-0.055864470782298	-0.168337250996679	1.69096593743888	-0.033148429706079	0.370771135213436	-0.0847908406731313	-0.222581000940913	"IS04"	1.69096593743888
"CPED1"	"CPED1"	-0.745933966050889	0.155587527371772	-0.0417745644122281	1.68632321215152	0.32343951622363	0.248855771542168	0.0760242332720657	-0.166067176974943	"IS04"	1.68632321215152
"ACTG2"	"ACTG2"	-0.420596641142157	-0.159622960684187	-0.112984466287873	1.66806200256791	0.170527671154925	0.12201112897479	-0.0498133478216979	-0.280147844385531	"IS04"	1.66806200256791
"SVEP1"	"SVEP1"	-0.844384947233769	0.295152891610189	-0.130227755295192	1.59934163972613	0.489008536766161	0.380372772652137	0.162215775417181	-0.225702906181074	"IS04"	1.59934163972613
"KIAA0408"	"KIAA0408"	-0.718190361981491	0.125630905783607	-0.053035213705042	1.5975254378443	0.17590818412602	0.556041686274818	0.00363398668374348	-0.0747975428387329	"IS04"	1.5975254378443
"ACTA2"	"ACTA2"	-0.530834746305266	-0.103856820032924	-0.189912897447859	1.58713710104968	0.561404503229492	-0.0659544807425274	-0.0365246533914878	-0.309238237960776	"IS04"	1.58713710104968
"F10"	"F10"	-0.504527461545207	0.0423776182421715	0.278545401122679	1.58116452156018	-0.0817943786203535	0.285245047393143	-0.0931725509801828	-0.154081122484641	"IS04"	1.58116452156018
"NECAB1"	"NECAB1"	-0.74751023237141	0.0838179495822453	0.00141345810602731	1.54458283827999	0.19839143725135	0.618046314672342	-0.0432499690613447	0.0183085271972891	"IS04"	1.54458283827999
"CFD"	"CFD"	-0.474881826954769	0.338566688375139	-0.00900166120798685	1.50845044958769	-0.217282577933526	0.422422375799859	0.0800965184856838	-0.333917210957323	"IS04"	1.50845044958769
"MASP1"	"MASP1"	-0.486286775422345	0.0147021764350008	-0.00255789278356378	1.48922304202652	-0.0799503582243413	0.122877128061695	0.118259778088742	-0.0813671939044272	"IS04"	1.48922304202652
"CMA1"	"CMA1"	-0.65523383882776	0.625456352117452	0.00108083432408053	1.47926696531798	-0.0287870695739408	0.236689198211665	0.0561249050652849	-0.288463041866223	"IS04"	1.47926696531798
"POPDC2"	"POPDC2"	-0.496789574941577	0.26691366045316	-0.178956659920143	1.47661875204512	-0.0346701341941694	-0.0286437417491694	-0.140942675717968	-0.0757404220130685	"IS04"	1.47661875204512
"NEGR1"	"NEGR1"	-0.759188275458768	-0.0123187962258166	-0.066015746954855	1.47019002087855	0.467978076112617	0.362054868418912	-0.0695277089660847	0.0544244308317531	"IS04"	1.47019002087855
"ADAMTS8"	"ADAMTS8"	-0.677891655489872	0.238066668038857	-0.0610062066353893	1.46328886906269	0.00637264089536408	0.977577040764491	0.010891824980447	-0.146521263920826	"IS04"	1.46328886906269
"RAB9B"	"RAB9B"	-0.624455762220683	-0.0993522227924666	-0.0880563966244996	1.40319556612926	0.0475698631436635	0.0385302617233075	-0.220959261187595	0.431023556116037	"IS04"	1.40319556612926
"GPR17"	"GPR17"	-0.53752016724049	0.107057700192177	-0.023170638544712	1.3820004941425	-0.189347861585496	0.498693762207797	0.00894159394121688	0.0421337220627333	"IS04"	1.3820004941425
"S1PR1"	"S1PR1"	-0.791253854047296	0.472981465628643	-0.0616040787286978	1.35989572158129	0.216125093144985	0.517454824108869	0.30140075187357	-0.215334648936732	"IS04"	1.35989572158129
"MAS1L"	"MAS1L"	-0.602816916383372	0.579765474976734	0.00737246314028985	1.31885568659187	0.0567684074278963	0.266240962008686	-0.139484636623608	-0.23711830372945	"IS04"	1.31885568659187
"CTSG"	"CTSG"	-0.617855810472561	0.683540369942118	-0.0180016991881384	1.29421891277157	0.0259804087427482	0.25318763555705	0.0838141336655852	-0.343184449765685	"IS04"	1.29421891277157
"FMO2"	"FMO2"	-0.567982755788428	0.349333340447557	-0.228589584281903	1.29333039093593	0.0349508289087687	0.649712444915445	0.130801756269815	-0.266600095422195	"IS04"	1.29333039093593
"AKAP12"	"AKAP12"	-0.613384863317627	-0.0360494483717071	-0.131334320779262	1.27712320925234	0.27786707996668	0.0398921078909525	0.306400482965033	0.0185700578756684	"IS04"	1.27712320925234
"ADRA1A"	"ADRA1A"	-0.51182147835209	0.0977513464628502	-0.023913735130239	1.27222462989989	-0.162399205863348	0.271563097901223	-0.101678200447508	0.171871065892292	"IS04"	1.27222462989989
"PARK2"	"PARK2"	-0.706420225034446	-0.0148984987170392	0.0646267020639275	1.26647798724404	0.149366501400399	0.313835389399072	-0.203910527419765	0.391278722058056	"IS04"	1.26647798724404
"GLP2R"	"GLP2R"	-0.414109020110696	0.0392270402238852	0.138365256754354	1.25795870437848	0.0582158453493283	-0.0033322566589919	0.0497428549523116	-0.167830165978671	"IS04"	1.25795870437848
"PTGFR"	"PTGFR"	-0.558239593487463	0.204717987695868	-0.199499289921529	1.25610429085964	0.270013420434658	0.206883835452823	0.173716725939619	-0.229121787466454	"IS04"	1.25610429085964
"TMEM100"	"TMEM100"	-0.503229358753444	0.125045021548348	0.11846303849279	1.21839161741645	0.0307956163688662	0.566894758386081	-0.0171949890124046	-0.15801593038912	"IS04"	1.21839161741645
"RP5.877J2.1"	"RP5.877J2.1"	-0.538139755745193	0.0297871745117672	-0.0765198239531559	1.17439377212414	0.0257137874510089	0.576835297650527	-0.0346548013395695	0.0744229433979613	"IS04"	1.17439377212414
"CYP2U1"	"CYP2U1"	-0.829455223705531	0.187012220366237	-0.0232990603226154	1.17098127030118	0.447972359263383	0.417439485974892	0.0385242000733018	0.161206447258124	"IS04"	1.17098127030118
"P2RY14"	"P2RY14"	-0.735713300444168	0.78693265149692	-0.0325762444087517	1.16095752467823	0.185181645026599	0.239365570154675	0.177714105878123	-0.280461370915494	"IS04"	1.16095752467823
"C11orf96"	"C11orf96"	-0.48398589538002	0.117173746310368	-0.136514680448246	1.1596646484475	0.06083330872027	0.323198791815866	0.719188383970729	-0.374304755614501	"IS04"	1.1596646484475
"ERVFRD.1"	"ERVFRD.1"	-0.720121499104591	0.405617424791597	0.114940893047746	1.15294014257487	-0.00537429474458852	0.532856844497579	-0.141547168653023	0.17276957748742	"IS04"	1.15294014257487
"TMEM47"	"TMEM47"	-0.631466825085855	-0.0862134731287885	-0.0331956741242526	1.14459751156277	0.411171018017005	0.394432498925919	0.0117759982607109	0.0715126490878045	"IS04"	1.14459751156277
"RNF112"	"RNF112"	-0.452124188757845	0.145337209089403	-0.0411863414203299	1.10211633117888	-0.0970889481745393	0.0428587265572498	-0.0928777571660492	0.148772001737159	"IS04"	1.10211633117888
"PDGFRA"	"PDGFRA"	-0.860053569975808	0.293824328172144	-0.000648402336676809	1.09834491236402	0.831712740518191	0.0522206723379093	0.389649611891728	-0.189101539626253	"IS04"	1.09834491236402
"CCL23"	"CCL23"	-0.556555554337702	0.666202404816888	0.0958566773891713	1.08195110798653	-0.125992105520224	0.526754430388298	0.486608397322631	-0.486811606814508	"IS04"	1.08195110798653
"CCDC136"	"CCDC136"	-0.70161262484476	0.222593380951766	0.0344085625855694	1.07583508838814	0.0287186168093532	-0.0879714043359695	-0.102344396060085	0.500487748937944	"IS04"	1.07583508838814
"NR4A3"	"NR4A3"	-0.537976415564978	0.0214626049044242	-0.092723438506777	1.07197964506594	-0.024502983461423	0.275290637683682	0.999437980315744	-0.196457643848853	"IS04"	1.07197964506594
"PGR"	"PGR"	-0.652417515083108	0.019755834024494	-0.163291837086864	1.0653971710091	0.490475973911167	0.585671796600683	-0.0386927251087159	0.0131648750807817	"IS04"	1.0653971710091
"GIMAP8"	"GIMAP8"	-0.666286399112264	0.721916258204215	-0.197358335596303	1.05510861823165	0.100624645517591	0.387495653984625	0.0978441962787483	-0.187057805451262	"IS04"	1.05510861823165
"FGF10"	"FGF10"	-0.491843365418162	-0.0321106636440736	-0.11066661129529	1.05118374176715	0.26496717368315	0.18653423221137	0.0135742113945143	0.0273260705186078	"IS04"	1.05118374176715
"GIMAP6"	"GIMAP6"	-0.804235594049518	0.935024727771385	-0.115769976803284	1.04891415873752	0.196123510718518	0.344448459077924	0.212392892855983	-0.230364338942113	"IS04"	1.04891415873752
