"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"LY86"	"LY86"	0.0450380937355097	-0.398259837024463	0.456380522011098	-0.0949799509779661	0.103321066584165	"IS03"	0.456380522011098
"OLR1"	"OLR1"	-0.00706611103539879	-0.318762198941575	0.449779348376823	-0.0727717125216647	-0.00605191868409445	"IS03"	0.449779348376823
"RNASE3"	"RNASE3"	0.0398278028616958	-0.456605100151447	0.448849966335961	0.0453801668376308	0.170375061937678	"IS03"	0.448849966335961
"SIRPB1"	"SIRPB1"	0.0173854105126324	-0.369608420892869	0.421206485242539	0.065356767458628	0.0619867271955453	"IS03"	0.421206485242539
"CD300E"	"CD300E"	-0.0272853310189963	-0.373365797119416	0.419669193159924	-0.0928635315761945	0.140900696464808	"IS03"	0.419669193159924
"CD69"	"CD69"	0.0239071936737202	-0.504107549536818	0.41648358678823	-0.171250745850959	0.367933389998657	"IS03"	0.41648358678823
"RGL4"	"RGL4"	0.0168068325750318	-0.443441006424062	0.403218154662774	0.00821582500937263	0.228644993875088	"IS03"	0.403218154662774
"TRPA1"	"TRPA1"	-0.181875025985439	-0.304956001328578	0.401513297819129	0.116354700154659	0.0540746152240402	"IS03"	0.401513297819129
"C5AR1"	"C5AR1"	0.226075695970467	-0.497474609008448	0.388924527913663	-0.152124363465182	0.291595217053049	"IS03"	0.388924527913663
"FCN1"	"FCN1"	-0.00868312683671495	-0.441840873592716	0.38867238037301	0.00762274792232754	0.256551998042965	"IS03"	0.38867238037301
"CYBB"	"CYBB"	0.00273249706964287	-0.287050737360083	0.374700855332234	-0.0301155111502623	0.0178803234554594	"IS03"	0.374700855332234
"SP140"	"SP140"	0.0506829516976609	-0.248813480085789	0.372515052104464	-0.141612653372215	-0.0315985045729824	"IS03"	0.372515052104464
"RNASE2"	"RNASE2"	-0.0691642638288164	-0.189192349930737	0.372477128506746	0.0211889934295826	-0.128204601755088	"IS03"	0.372477128506746
"ATP10A"	"ATP10A"	-0.0355368514422928	-0.312041699930203	0.371691075611463	-0.128751491545847	0.113038551328304	"IS03"	0.371691075611463
"FYB"	"FYB"	0.0228931689613148	-0.24439225619973	0.361647286627283	-0.048448017136993	-0.0415870400437724	"IS03"	0.361647286627283
"COL6A5"	"COL6A5"	0.0228645006256948	-0.356249587574221	0.358020478526831	0.0356299774807902	0.126704301672028	"IS03"	0.358020478526831
"P2RY13"	"P2RY13"	-0.0886981293573863	-0.264606219364199	0.350869937370698	-0.0801729124644017	0.0684967329499598	"IS03"	0.350869937370698
"CCL24"	"CCL24"	-0.0289839848699457	-0.353423680907182	0.350411226883751	0.253429348057964	0.0872924224574107	"IS03"	0.350411226883751
"TMIGD3"	"TMIGD3"	-0.00487030360084696	-0.191270156130607	0.345402320132515	-0.139510973287746	-0.0695607378947183	"IS03"	0.345402320132515
"LAIR2"	"LAIR2"	0.0307606884894015	-0.231145851055698	0.336183784522028	0.117387669995318	-0.0874160529006002	"IS03"	0.336183784522028
"RGS18"	"RGS18"	-0.0434958539281481	-0.338031510173533	0.327521434942237	-0.169268934696092	0.230014489325664	"IS03"	0.327521434942237
"CEACAM21"	"CEACAM21"	0.149510137695425	-0.347123221535629	0.30383218114884	-0.00749557795877571	0.134878151595598	"IS03"	0.30383218114884
"MS4A3"	"MS4A3"	0.148817258467826	-0.392565896172093	0.288342494764757	0.0135412612978438	0.225575180804716	"IS03"	0.288342494764757
"GJA5"	"GJA5"	-0.122637606814336	-0.323956511848469	0.282762587131199	-0.0299156494004778	0.256274699944163	"IS03"	0.282762587131199
"QRSL1"	"QRSL1"	0.065059155159073	-0.216177205280054	0.271894606923615	0.039259925051685	-0.0222387326111138	"IS03"	0.271894606923615
"HAVCR2"	"HAVCR2"	0.0255513751885747	-0.219821293067918	0.266171181502517	-0.0318563166993236	0.0320300980480707	"IS03"	0.266171181502517
"ANKRD1"	"ANKRD1"	0.14702681056689	-0.360273529373461	0.243558666637518	-0.0303984531660939	0.242493285389896	"IS03"	0.243558666637518
"FGF5"	"FGF5"	0.091352338769827	-0.233921617462234	0.2321291403582	-0.030084258420567	0.0682066715802673	"IS03"	0.2321291403582
"PVR"	"PVR"	-0.0550797907234579	-0.122815281140847	0.230855055272533	0.212377031913254	-0.12697208155127	"IS03"	0.230855055272533
"DLC1"	"DLC1"	-0.0502390716901466	-0.2880642723116	0.227223575570524	-0.00440184719842462	0.224385982948269	"IS03"	0.227223575570524
"RP11.96O20.4"	"RP11.96O20.4"	-0.0844844012702738	-0.133049333198296	0.223991537532723	0.0760371917645664	-0.0442499962786545	"IS03"	0.223991537532723
"OLIG2"	"OLIG2"	0.130054053883033	-0.136277469009997	0.211843094782364	0.0285896345160531	-0.108326693991024	"IS03"	0.211843094782364
"ITGA4"	"ITGA4"	-0.0241272631022239	-0.194178680917465	0.209515664814267	-0.129032722296831	0.114453714310821	"IS03"	0.209515664814267
"SUSD2"	"SUSD2"	0.0413396100304636	-0.2706180451465	0.204253415946856	0.0312063936919678	0.17017317162177	"IS03"	0.204253415946856
"LILRA2"	"LILRA2"	-0.0342846542473853	-0.163284676123536	0.200695660685708	0.0263623389318074	0.0290808714418029	"IS03"	0.200695660685708
"TBX5"	"TBX5"	0.118386747883831	-0.246011063274985	0.187915396580225	-0.0594167633336208	0.14179197503979	"IS03"	0.187915396580225
"LETM2"	"LETM2"	0.0507666365247265	-0.0882651997311307	0.182048839824613	0.065075954694566	-0.12642105177532	"IS03"	0.182048839824613
"CD93"	"CD93"	-0.0664986886562942	-0.218703008509207	0.181352333590269	-0.0275920834689169	0.1799168960635	"IS03"	0.181352333590269
"CD80"	"CD80"	0.0177956001710893	-0.103150999411868	0.179386944852825	-0.0447716832900773	-0.0478230517795913	"IS03"	0.179386944852825
"MNDA"	"MNDA"	-0.0117777490984755	-0.127203968541602	0.145332055619827	-0.0994459730232296	0.0674794127706903	"IS03"	0.145332055619827
"STX11"	"STX11"	0.0862970938997897	-0.183484210409525	0.145207946765407	-0.114767091643429	0.122389485708298	"IS03"	0.145207946765407
"HMOX1"	"HMOX1"	-0.113912798965773	-0.156787035928375	0.144491759173088	-0.0008115033808103	0.135409323329878	"IS03"	0.144491759173088
"CD300LB"	"CD300LB"	0.0257813008700807	-0.144687327237386	0.140867440188879	0.0537669066314231	0.0372085028718608	"IS03"	0.140867440188879
"MAPK1IP1L"	"MAPK1IP1L"	0.0715411319076426	-0.151105438317117	0.136089919848786	-0.136193491637042	0.0926146016455949	"IS03"	0.136089919848786
"OPN3"	"OPN3"	-0.0089554136264169	-0.0331124334490304	0.122290256945143	-0.00520553462202054	-0.0939624327802835	"IS03"	0.122290256945143
"LILRB1"	"LILRB1"	-0.000543871421148092	-0.0764411046910649	0.112070119729712	0.0400703930731588	-0.0254463023508507	"IS03"	0.112070119729712
"RNASE6"	"RNASE6"	-0.0236931958139599	-0.100629515198331	0.102003264467181	-0.0431752482077297	0.0654673033306924	"IS03"	0.102003264467181
"CAPZA2"	"CAPZA2"	-0.0495245565958401	-0.0486083039296312	0.0774274071367259	-0.117614154575814	0.0438671620730481	"IS03"	0.0774274071367259
"SRP72"	"SRP72"	-0.0662676368957599	-0.0457244708237223	0.063630873234844	0.010005923044779	0.024246390310492	"IS03"	0.063630873234844
"CD68"	"CD68"	-0.0133738222186508	-0.057959571161907	0.0630982337822555	0.0315671550720909	0.0142880323522842	"IS03"	0.0630982337822555
"KATNBL1"	"KATNBL1"	-0.0431567449502624	-0.0515096448754967	0.0575485050322615	-0.0364984284435524	0.045690431274212	"IS03"	0.0575485050322615
"C8A"	"C8A"	0.0710243767226884	-0.155323712224903	-0.117991059404051	1.31414754261038	-0.0317964950958999	"IS04"	1.31414754261038
"REG3A"	"REG3A"	-0.0373182535276241	-0.0891079789439382	-0.103763946314652	1.19408404279846	-0.0742321401950132	"IS04"	1.19408404279846
"REG1A"	"REG1A"	-0.0746494931841032	-0.110733298471984	-0.0513396405237288	1.19179841539618	-0.0862600386873709	"IS04"	1.19179841539618
"REG1B"	"REG1B"	-0.0912618632179782	-0.126060754670271	-0.0377371230550974	1.16088147561876	-0.0601067869255942	"IS04"	1.16088147561876
"C8B"	"C8B"	0.17175034712774	-0.228454737498117	-0.0986592659304383	0.974615934984568	0.127628984193332	"IS04"	0.974615934984568
"SPINK4"	"SPINK4"	-0.0531043617166536	-0.0234669095387876	-0.0887526229668142	0.945427790623783	-0.119393376288126	"IS04"	0.945427790623783
"GSTA2"	"GSTA2"	0.185983487708576	-0.120477605808561	-0.120914363713268	0.862894462366026	0.00102905536261089	"IS04"	0.862894462366026
"TFF2"	"TFF2"	0.0276395941100013	-0.139621308020208	-0.0738301459674146	0.853006073741917	0.0503848395300621	"IS04"	0.853006073741917
"AKR1C4"	"AKR1C4"	0.23620880553198	-0.103278011109893	-0.113474967513105	0.840857537936716	-0.0541698863193388	"IS04"	0.840857537936716
"ADH4"	"ADH4"	0.0658138371588677	-0.287996626750716	-0.161832743788869	0.824053720974395	0.406133578352671	"IS04"	0.824053720974395
"LCN2"	"LCN2"	0.00274609308019306	-0.0464850253846453	0.0166022901553232	0.785033513369688	-0.190306313855566	"IS04"	0.785033513369688
"F11"	"F11"	0.383629580900586	-0.273892696903614	-0.176614133494608	0.730072484532087	0.282463487670973	"IS04"	0.730072484532087
"CYP2E1"	"CYP2E1"	0.045771649387641	-0.088475813399215	-0.0867395647823619	0.72090716388759	0.0130278192696637	"IS04"	0.72090716388759
"CYP2C9"	"CYP2C9"	0.151492138120901	-0.133026851337948	-0.101123880424137	0.670512994927574	0.0736665781153846	"IS04"	0.670512994927574
"CPB2"	"CPB2"	0.386240862509963	-0.130341303013503	-0.158313826304817	0.657070631435287	0.0369025889876661	"IS04"	0.657070631435287
"NOS2"	"NOS2"	-0.0289132864645519	-0.14835265055213	0.0476350676250174	0.647187501676864	0.00130340778529647	"IS04"	0.647187501676864
"BPIFA1"	"BPIFA1"	0.215314983854735	-0.122966697879406	-0.0251635758394742	0.63727723797187	-0.0596485462837555	"IS04"	0.63727723797187
"AC011513.3"	"AC011513.3"	-0.0106378335748673	-0.0970029119762081	0.0325446998108907	0.626320654581553	-0.0686591780201689	"IS04"	0.626320654581553
"TRIP13"	"TRIP13"	-0.0729008953079568	-0.00188829558199634	-0.00432796156666434	0.622429814389155	-0.153003883943621	"IS04"	0.622429814389155
"TGIF2LY"	"TGIF2LY"	0.0805265897705034	-0.0728308342479013	-0.0187815556954828	0.614429101160537	-0.0829908102878646	"IS04"	0.614429101160537
"CTD.2192J16.24"	"CTD.2192J16.24"	-0.0371011929972227	-0.137248768649917	0.131563678409552	0.509374126970273	-0.0775111210932992	"IS04"	0.509374126970273
"KCNA10"	"KCNA10"	0.0916120197979054	-0.157074160668153	0.00297017075811078	0.481305402624316	0.0691059310408272	"IS04"	0.481305402624316
"GRAMD1B"	"GRAMD1B"	0.0295798232844341	-0.228577605774566	0.121532421590931	0.470552972175374	0.0716207223568202	"IS04"	0.470552972175374
"CFHR3"	"CFHR3"	-0.00894666186582866	-0.11622683397262	0.0443991982242987	0.441960839896073	0.00606279888250653	"IS04"	0.441960839896073
"AKAP4"	"AKAP4"	0.148073814010962	-0.152570257016201	-0.0718188724725256	0.404354245238351	0.154765689095422	"IS04"	0.404354245238351
"IL13RA2"	"IL13RA2"	0.11517782328892	-0.228609892605627	0.157655815734619	0.363381881883929	0.0193878115577559	"IS04"	0.363381881883929
"ARG1"	"ARG1"	0.187280665359734	-0.106864598084788	-0.125651158623049	0.361216760266119	0.141077061605584	"IS04"	0.361216760266119
"RP1.179P9.3"	"RP1.179P9.3"	0.0935633645277658	-0.112003882989528	-0.00189582013056883	0.328333149871596	0.0459134697094868	"IS04"	0.328333149871596
"RND1"	"RND1"	0.108739772859907	-0.192775852933771	-0.0250157178792679	0.255667945155666	0.228451072255123	"IS04"	0.255667945155666
"FLRT3"	"FLRT3"	0.0418821720203302	-0.170059845284851	0.120260674664531	0.253132108586164	0.0364303195599184	"IS04"	0.253132108586164
"DEFB1"	"DEFB1"	-0.0859350622379348	0.012253246295439	-0.044875260145169	0.206833109000251	0.0114529186635315	"IS04"	0.206833109000251
"TPM3"	"TPM3"	-0.0319314258860324	-0.0357978506897187	0.0422207754580361	0.107272441022847	-0.0118885229276403	"IS04"	0.107272441022847
"MAGT1"	"MAGT1"	-0.00966529139991487	0.0369516667009237	-0.0714928268363455	0.10459646793683	4.69794130253265e-05	"IS04"	0.10459646793683
"SLC39A8"	"SLC39A8"	-0.0285088197262456	-0.0398143285920911	0.027015706400331	0.0813749277509413	0.0208865484890762	"IS04"	0.0813749277509413
"NPTN"	"NPTN"	-0.0462623446068196	0.0333861843109663	-0.0276434551368552	0.0571173846091681	-0.0178615981026601	"IS04"	0.0571173846091681
"RAB21"	"RAB21"	-0.0100834432830488	0.0236543414405921	0.00529760787956766	0.0387935773215267	-0.0544557445759406	"IS04"	0.0387935773215267
"SDPR"	"SDPR"	0.0596050744385951	-0.514073281321818	-0.236097472870433	-0.285449466001721	1.23683615019168	"IS05"	1.23683615019168
"HBB"	"HBB"	0.0773029864226315	-0.556446745779405	-0.215304022014342	-0.0483541845132329	1.19951424920677	"IS05"	1.19951424920677
"HBA2"	"HBA2"	0.0938829071980757	-0.517727409805272	-0.247305616455098	-0.0434170249579196	1.1652708214145	"IS05"	1.1652708214145
"FIGF"	"FIGF"	0.107526116980937	-0.486754182306561	-0.272142539479122	-0.0956965327312928	1.15440790051184	"IS05"	1.15440790051184
"GPIHBP1"	"GPIHBP1"	0.0747710027546242	-0.518491451247055	-0.166633315720116	-0.24429198373861	1.13569867784297	"IS05"	1.13569867784297
"HBA1"	"HBA1"	0.0740121155776491	-0.494998539150335	-0.239919842691564	-0.0245768654436879	1.12055847450413	"IS05"	1.12055847450413
"ELANE"	"ELANE"	0.235900414239239	-0.620819912872575	-0.00236942271201549	-0.143855938357002	0.993318599824534	"IS05"	0.993318599824534
"TMEM100"	"TMEM100"	-0.0664207052274302	-0.428539809244671	-0.0885044468728886	-0.115327252169711	0.908395324135419	"IS05"	0.908395324135419
"ADAMTS8"	"ADAMTS8"	0.199625844549861	-0.473615244983086	-0.114551085309886	-0.113733652516775	0.893742104312756	"IS05"	0.893742104312756
"EDNRB"	"EDNRB"	0.102194012867473	-0.525020596005193	-0.0212827131800804	0.071150716840159	0.849361670593699	"IS05"	0.849361670593699
"SCN7A"	"SCN7A"	0.114472358709349	-0.494489253418747	-0.00486806165777216	-0.171155981715405	0.846998550753028	"IS05"	0.846998550753028
"AKAP12"	"AKAP12"	-0.0924225107650197	-0.597565275756506	0.201506612405238	-0.0678542063635319	0.822767114281271	"IS05"	0.822767114281271
"IL6"	"IL6"	-0.0721196253824141	-0.640307017036064	0.349623677690466	-0.134933313908094	0.718032664614606	"IS05"	0.718032664614606
"CCDC141"	"CCDC141"	0.0906858087026795	-0.583593039633055	0.239617828437393	-0.0685319072389943	0.66527092338617	"IS05"	0.66527092338617
"ALAS2"	"ALAS2"	0.178433064406609	-0.40375874086735	-0.0672229412448299	0.093198064582002	0.659450658001755	"IS05"	0.659450658001755
"PTX3"	"PTX3"	-0.0309633559491216	-0.486527558468137	0.173761000336537	-0.0909740287658802	0.648104083096206	"IS05"	0.648104083096206
"CLDN5"	"CLDN5"	-0.00856758751487177	-0.320076572437399	-0.0249130273392286	-0.126420801484452	0.619459940717091	"IS05"	0.619459940717091
"FAM71A"	"FAM71A"	0.139672908339412	-0.266415534467723	-0.144945384300188	-0.0643049945782721	0.592815449584653	"IS05"	0.592815449584653
"SFTPC"	"SFTPC"	0.0491706415424941	-0.203464059569154	-0.184035684100559	-0.0874464096766506	0.585170895565873	"IS05"	0.585170895565873
"CXCL2"	"CXCL2"	-0.00409257243780624	-0.465844613557628	0.121864094497451	0.181275406168324	0.581051047188512	"IS05"	0.581051047188512
"DEFA1B"	"DEFA1B"	0.101524280837333	-0.391522587734456	0.0110986091045219	0.0966163894833986	0.573485782791297	"IS05"	0.573485782791297
"GRASP"	"GRASP"	0.170764648352279	-0.371430780356091	0.00680874155029875	-0.0791230055427884	0.567805258506162	"IS05"	0.567805258506162
"DEFA1"	"DEFA1"	0.167488475285096	-0.338384144997065	-0.0358223152336048	0.0563799699041466	0.524965108833384	"IS05"	0.524965108833384
"MEDAG"	"MEDAG"	-0.130014653538663	-0.576887065478761	0.465515058195479	-0.191217408845043	0.507059479449124	"IS05"	0.507059479449124
"RGCC"	"RGCC"	0.00330090470703139	-0.287632162113861	0.000581970742208346	-0.0442878773475338	0.500437130150364	"IS05"	0.500437130150364
"AADACL4"	"AADACL4"	0.392483846946867	-0.338759946927224	-0.0838000551939896	0.0123699047820513	0.495805444808027	"IS05"	0.495805444808027
"MPO"	"MPO"	0.248136450642422	-0.631087429653597	0.359663079411845	0.0359622557236397	0.486569265454236	"IS05"	0.486569265454236
"MUSK"	"MUSK"	0.13651607606807	-0.402308083883794	0.112105068299055	-0.0274660609807251	0.485637202890999	"IS05"	0.485637202890999
"GIMAP5"	"GIMAP5"	-0.063659338503348	-0.480565899172604	0.306522733151145	-0.0966433378468457	0.485588566791285	"IS05"	0.485588566791285
"CXCR1"	"CXCR1"	-0.0165228614096566	-0.615958089671668	0.385044711664305	0.261411823827554	0.480925060758033	"IS05"	0.480925060758033
