"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"NRGN__pos"	11.9334214988108	25.1700150070466	17.6263542056832	12.6205293279385	28.2399109156675
"STX11__pos"	8.26930193713683	29.3088876628256	37.9142974909214	0.14246956321153	22.6571009313283
"TMEM100__pos"	2.22044604925031e-16	2.22044604925031e-16	1.8436386200798	2.22044604925031e-16	87.0851853962455
"EDNRB__pos"	6.05808333417564e-13	2.22044604925031e-16	12.3270691832407	13.3354316670864	86.1228814956522
"FLRT3__pos"	6.87757527305712	18.3375009466042	33.5763042941289	27.2487370570867	13.6482371487281
"NPTN__pos"	1.20145138816604	40.5173673592328	18.9242882582712	12.0183567201452	13.8974523039608
"DEFB1__pos"	2.22044604925031e-16	27.3824063496092	8.82361660269782	40.4702593456776	6.86456164399005
"THBS1__pos"	0.90175235971608	2.61067751222062	67.9256720579402	2.22044604925031e-16	28.2336905857762
"MNDA__pos"	7.97511169293122	39.0623417285173	31.917130169742	0.914998775641836	16.0412131598333
"ARHGAP31__pos"	7.27559016622504	52.5490582112821	13.0973161548514	4.74074685091872	16.3135804150608
"DR1__pos"	5.23819148246229	37.0942490809467	22.5449178876316	0.656339522341887	21.0266233026036
"SIGLEC5__pos"	8.01650005223892	2.18727861218343	75.1541223014178	1.71854969304017	23.6913347954772
"CD68__pos"	6.40661731113919	41.4901115877933	21.5758928115955	7.0183056085811	18.1087275218803
"CXCL2__pos"	2.22044604925031e-16	2.22044604925031e-16	21.4139871609597	47.1398406929912	49.3301629797011
"SLA__pos"	7.96682625525196	51.0335060116302	9.38941449412429	1.0060804198372	15.4309607102735
"CD80__pos"	7.57512458424005	34.8271051350339	37.5957683072561	3.90595802001837	12.5715636611369
"SIGLEC7__pos"	8.08856811816625	50.0722048414267	13.0463912372239	7.31293323867605	17.9372384865003
"CCDC173__pos"	41.4240340667648	22.0573655437986	15.5003890506758	13.8880366720068	29.9104056370115
"COL6A6__pos"	3.80860802955431	2.22044604925031e-16	38.4205355231113	2.10749175846096e-06	35.910452458973
"BMP15__pos"	129.002517307482	2.22044604925031e-16	1.44196413440953e-10	2.22044604925031e-16	2.22044604925031e-16
"SSTR4__pos"	9.01392109904532	8.46343373651381	11.349673878423	9.87667732478104e-06	57.6334097511716
"MAGT1__pos"	6.58082397644048	35.3153237775062	13.9924797544396	20.3096043749596	11.7945761836222
"SLC6A4__pos"	13.1008501618358	21.0147744245312	2.22044604925031e-16	4.39624296814744	41.9042414874453
"TFF2__pos"	4.20996240350584e-12	2.22044604925031e-16	2.22044604925031e-16	108.269971924691	2.22044604925031e-16
"C20orf85__pos"	96.2756156205839	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LY86__pos"	7.06746433989489	2.3333983368343	72.0149031220625	2.22044604925031e-16	9.7793225596105
"GLT6D1__pos"	82.4633590249568	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TAS2R40__pos"	3.44463709828052	39.3674225773656	15.8720251181839	1.68618266172224	16.0677455086665
"FAM71A__pos"	8.8005444078084	2.40584669690295	0.944538032574691	2.22044604925031e-16	77.0658383852322
"RP1.179P9.3__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	103.114636453677	0.426265182740047
"ITGA4__pos"	4.5039450072866	20.9471385047983	45.1953793548801	1.5166421201772	20.7719010048765
"CTD.3088G3.8__pos"	31.9116991197391	23.9943965523221	25.53009283387	18.7545353953034	19.2738831237492
"FGF5__pos"	5.40630060439071	2.81362557217227	37.4709395296679	2.48409153599621e-12	9.73384977953101
"RND1__pos"	8.84641592275302	16.1496200445489	19.0732602114778	34.3264992457554	32.3224129347527
"CCL23__pos"	2.85721875828503	7.00863135051325	50.4532894062354	5.78390553741322	37.4032677787422
"PVR__pos"	2.22044604925031e-16	10.8919337695269	37.3472790257463	29.239583232397	0.000154865732819711
"LCN2__pos"	2.22044604925031e-16	7.17303941018612	4.78707546915961	111.669171139344	2.22044604925031e-16
"LILRA2__pos"	6.40172549498684	36.4129289371728	32.370628947087	9.09627877999805	16.5888839943286
"OLIG2__pos"	11.2019619935402	17.1244692576539	30.8626379536296	10.2966971555689	2.22044604925031e-16
"TBX5__pos"	14.3610545255518	12.252821648132	35.1490191912307	2.22044604925031e-16	26.8003821304859
"FLI1__pos"	6.8548585267377	41.4070913640666	19.3320345075263	4.72465978985857	19.0427312571515
"MRC1__pos"	2.22044604925031e-16	2.22044604925031e-16	63.9467821410682	2.22044604925031e-16	28.3367555676636
"ARPC2__pos"	7.87602544125234	41.5283937851176	10.0258650813372	8.01503186260222	14.6156027833957
"PCSK5__pos"	52.2950276385232	2.63775917759346	8.17026927033962	7.82898277599609	9.40049631604374
"NOS2__pos"	2.22044604925031e-16	0.147099690114529	7.85841725053883	89.5960279021824	3.14805238787036
"MMP1__pos"	2.22044604925031e-16	1.156356923036	63.0608073955162	12.1740026913735	2.22044604925031e-16
"HCCS__pos"	7.79188557963215	37.2823145535642	17.6729415923357	2.22044604925031e-16	14.984351280524
"PGAM4__pos"	12.3629853973746	52.4233725758551	16.7025240165816	7.04853357054689	26.6132556595228
"TNFAIP6__pos"	2.22044604925031e-16	2.22044604925031e-16	90.0693479125877	2.22044604925031e-16	9.47170894758348
"CEACAM4__pos"	1.86706477768855	6.98429551412347	76.4448425450181	9.15279917068561	14.2199574941256
"COL6A5__pos"	4.26105961877378	3.16337740354451	43.7901182358218	9.82149364302362	22.1530246889771
"ATG5__pos"	10.8366582698837	21.4121242744931	23.4927009686894	2.02544072794567	1.11634357119874
"DLC1__pos"	2.01670191817893	4.05448306875375	39.9450777190118	6.08364865808297	30.2013342845328
"CLEC12A__pos"	4.96016941620041	6.59706539854584	72.7542434244391	5.2423890457615	7.75963190357479
"P2RY13__pos"	1.04309113868936	19.7230857344922	55.1632198977249	3.95899487525758	18.6484370922561
"DEFA4__pos"	19.6201107004773	3.1575949617678	41.5085831387819	35.2307946941149	34.7365604348646
"KLRD1__pos"	4.34929769537733	2.99818396822838	71.9564120024386	1.37498632077525	10.8670050372825
"CCDC141__pos"	7.59955618903618	2.22044604925031e-16	33.3955550469984	3.05378429378868	62.640512436207
"ADGRE3__pos"	10.8063641802457	2.22044604925031e-16	69.1189350008838	12.0248750368328	26.3438517091177
"CD300LB__pos"	8.88328475582699	36.4374590327741	30.0012724190672	3.85631825163752	18.3371229406321
"RGL4__pos"	7.50138657736478	5.38525636062121	60.3912224203785	3.42498114722976	23.9953467948651
"IL13RA2__pos"	8.49006348384805	2.22044604925031e-16	25.9783256399497	44.4358354892677	1.86817449643383
"LILRB1__pos"	8.50527439659753	39.5101090206223	30.8901472533006	6.76506012320766	13.9241740798743
"DNAI2__pos"	122.234750294121	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22215037577163
"CXCR1__pos"	1.87919832434045	1.42174630070144	51.4045875487106	28.8461435181054	38.8305722126316
"FCN1__pos"	3.032343471862	0.11909551851168	56.6139277791746	5.75047698613648	31.4477451053527
"IRG1__pos"	8.71451655617788	6.01653387834221e-11	84.0990206069637	5.03088990499989	2.22044604925031e-16
"HAVCR2__pos"	8.18589244029401	29.2215265203302	44.0956281705351	1.04636733755815	17.7945531820433
"ARG1__pos"	5.61712814217696	8.94965208037471	0.344945872727086	49.8742059792489	16.3587465555864
"GJA5__pos"	2.22044604925031e-16	10.7252014557256	49.7677113538777	2.22044604925031e-16	34.091662968694
"OR6N1__pos"	8.86724839961755	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"OLR1__pos"	5.13417739700485	9.88456417009993	71.167200629354	0.899538147647537	11.3429433420391
"GSTA2__pos"	5.12335396613947	2.22044604925031e-16	2.22044604925031e-16	80.2155618695668	2.22044604925031e-16
"HMOX1__pos"	2.22044604925031e-16	6.87849714305597	29.8370536924086	12.1681846449027	18.8549353996041
"SRP72__pos"	8.37726024115644	34.9227605369719	26.4046674366635	7.18354722439107	15.827171397818
"MUSK__pos"	12.326276639932	12.8623352081315	29.814041746929	3.88904330172085	48.6476798629236
"GYPB__pos"	44.5400294853807	12.8909457557357	17.3736678509578	4.39919994254646	42.0528344942645
"LAIR2__pos"	1.5513304732969	1.88065648104106	44.3036238348367	19.7678427906382	0.00390299264891967
"FIGF__pos"	1.52916513123703	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	96.8684019604578
"CNTN5__pos"	72.3026187044687	4.22979146740387	3.19441625167802	6.13880264344613	2.22044604925031e-16
"MAPK1IP1L__pos"	9.05651002649125	31.7249471320521	36.2436117579874	0.0131188791101795	19.2460167482693
"TEX26__pos"	63.5331436827487	2.22044604925031e-16	7.47464622096532	2.22044604925031e-16	32.5351315242187
"RREB1__pos"	11.8528996605647	36.3810270207798	30.6380166766138	9.27027634671431	20.2262826686891
"RNASE2__pos"	5.3247328959259	21.6972052236045	54.6239371845406	4.65275958334745	5.79731940848707
"TRIP13__pos"	2.22044604925031e-16	1.44062111906158	9.5817048171681e-11	90.1583237742691	2.22044604925031e-16
"LETM2__pos"	2.12486604707664	19.8752153113515	38.6421854744249	14.5087993806273	2.22044604925031e-16
"LUM__pos"	2.22044604925031e-16	2.22044604925031e-16	72.6902747005198	2.22044604925031e-16	11.5502519343191
"OR2AP1__pos"	42.2939857824157	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SLC39A8__pos"	6.81716877144874	32.2213859362456	29.1560165650133	12.7954033515713	16.9711122299126
"GRASP__pos"	9.20691217133866	1.63804599781223	17.1820359201092	2.26946360409492	67.7032787084526
"OR4D11__pos"	19.8656988711967	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ADAMTS8__pos"	10.7706497313871	2.22044604925031e-16	3.39814818096161	2.22044604925031e-16	82.4844746327658
"CTD.2192J16.24__pos"	2.22044604925031e-16	2.22044604925031e-16	20.3289115003427	64.1576009582778	0.223475978834921
"FYB__pos"	6.06366120918214	15.7964634972853	53.6157694179767	0.0242235179616675	5.94291836674714
"SDPR__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	92.8815286119392
"CD300E__pos"	4.8122461562532	12.1186274760266	59.9800795277437	6.57298189064747	22.1704507247905
"GPIHBP1__pos"	0.115588015713319	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	104.039517006112
"TNR__pos"	37.1322950399341	1.00251187486859	14.618096776453	17.6389959449196	39.0921883338109
"KCNA10__pos"	3.04129414220427	2.22044604925031e-16	6.82224062320652	70.7750678083397	5.52182867912439
"BPIFA1__pos"	0.132343074206727	2.22044604925031e-16	2.22044604925031e-16	67.1503708009953	2.22044604925031e-16
"TRPA1__pos"	2.22044604925031e-16	2.22044604925031e-16	50.3529828060732	10.4765165380846	1.48733521163731
"SUSD2__pos"	5.14126655479828	4.92671812126552	38.5948166276719	6.91928994890662	23.7573567908699
"COX4I2__pos"	6.08160271765887	23.3729305647029	23.3182532505118	2.22044604925031e-16	41.2216204039985
"BHLHA9__pos"	30.7218773640082	19.7735111534828	2.22044604925031e-16	0.000191020083262645	10.2338223140993
"NDNF__pos"	0.749270973194637	3.58481696894749	19.7287889545095	21.0127096197002	47.4924147525534
"CYP2E1__pos"	0.250958342952519	2.09998158848659	2.22044604925031e-16	71.1204344099291	0.522059191411924
"PRTN3__pos"	67.1163847230082	3.90939467825034	0.558405888697612	2.22044604925031e-16	3.27245438136115
"CEACAM21__pos"	16.6842267365941	11.0487860881362	49.349572621246	4.47473997034237	22.3384332008206
"CD93__pos"	2.25966955218485	26.0398245229835	38.7934824119134	1.14422997854609	29.1363927058304
"REG1A__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	86.194478027643	2.22044604925031e-16
"CFHR3__pos"	7.73148979501045e-09	11.1842125076776	8.23479329580041	71.6027789539408	6.96301410298212
"SULF1__pos"	1.36537201936753	5.6802912019468	85.2213317749549	2.22044604925031e-16	4.06015036516767
"THY1__pos"	4.96725029338597	8.33136096511455	70.0879880561585	2.22044604925031e-16	15.0327871507847
"CR1__pos"	9.55877764508297	2.22044604925031e-16	62.6012085204194	2.22044604925031e-16	26.0243040839927
"S1PR1__pos"	0.350802151899934	20.0147639087003	33.5824893501082	5.05153012088883	38.9926854023225
"RGCC__pos"	1.6544793132906	9.25134615574813	16.8083227488174	5.61275979563117	56.8589637881557
"CLDN5__pos"	4.51537397918242	6.02249278926994	11.1702914537075	6.95973675926016e-08	75.5573104553907
"CLEC4A__pos"	7.32176154726086	51.0207349986543	11.0827699161747	2.22044604925031e-16	10.5714680764823
"RAB21__pos"	7.91833789864594	37.2048487105737	27.4181712294778	7.14147782907163	9.60252854383114
"SP140__pos"	9.48384004203787	4.08931677062592	55.1175186958702	0.388557758513866	2.62484542336295
"SFTPC__pos"	0.509956853998234	2.22044604925031e-16	2.22044604925031e-16	0.0234622060737213	51.0123120262333
"IL11__pos"	10.0454199231918	4.78802156316783	70.0958608434733	8.76594739437101	2.22044604925031e-16
"DIRC1__pos"	2.22044604925031e-16	2.22044604925031e-16	84.6080718980223	2.22044604925031e-16	2.22044604925031e-16
"PRG3__pos"	48.3461008148316	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HIGD1B__pos"	3.40241901173893	19.6752576443634	16.8780895321926	2.22044604925031e-16	51.0389326324175
"INHBA__pos"	2.81674044346314	2.22044604925031e-16	93.4787594070624	2.22044604925031e-16	1.10830294843246
"MEDAG__neg"	12.4115293368843	63.0791461883418	2.22044604925031e-16	8.44358024561686	2.22044604925031e-16
"QRSL1__neg"	5.45784883595889	63.7801291486038	4.85865878951345	0.715021575627749	23.1657388332753
"RNASE3__neg"	8.7146407062304	76.1709540136025	2.22044604925031e-16	0.209763229738603	10.7883557909127
"AKR1C4__neg"	2.22044604925031e-16	37.5205879707602	21.7568991912401	2.22044604925031e-16	16.3390358927863
"CCL24__neg"	4.84824924856008	41.533395277982	3.09756011266628	0.948224997675251	8.53309638838279
"MMP8__neg"	6.96932952460605	53.3793892635147	0.295740723769285	1.02428729308261	24.7616512522707
"ELANE__neg"	2.22044604925031e-16	71.7913175736913	16.3743218053462	3.88042830704895	2.22044604925031e-16
"MPO__neg"	0.730727914689861	84.4096464136616	0.0338556004141935	5.01933790464178	2.22044604925031e-16
"CH507.396I9.6__neg"	2.22044604925031e-16	52.0092498449747	15.9083634556502	6.95793764603766	1.51729288011256
"CXCL5__neg"	8.98562121871298	50.8155575538053	1.75917231040623	2.22044604925031e-16	14.3354339171471
"GIMAP5__neg"	7.69664098203177	56.5856344973239	9.15924552775958	10.8024693345853	2.13048015784914
"DEFA1B__neg"	4.43329109527385	45.1665370131546	18.2952835283877	2.22044604925031e-16	3.76574954947972
"DRC7__neg"	2.22044604925031e-16	43.7746720678362	16.6520522161717	2.22044604925031e-16	10.8326548151954
"MS4A3__neg"	4.13969289018062	71.2849194002127	12.0077449751661	2.45037539994877	10.8986934994807
"VWA3B__neg"	2.22044604925031e-16	47.4158161270321	16.4980142387361	2.22044604925031e-16	12.782848678781
"AGER__neg"	2.22044604925031e-16	48.0821623259085	24.6404144453751	4.75507808801487	5.6003388388981
"C8B__neg"	0.114711993500139	32.1736405583273	16.2540715673903	2.22044604925031e-16	5.43723410578439
"F11__neg"	2.22044604925031e-16	39.9146941945266	21.8913166233606	2.22044604925031e-16	4.2890937472058
"DEFA1__neg"	4.58950794093019	47.3068498665388	19.0952235373358	9.12815317869156e-08	4.59784094581758
"ATP10A__neg"	3.93842442221809	37.1917696063005	5.50314933270789	8.8296259682583	7.36765811314244
"REG3A__neg"	4.68851610451012	18.7938498087988	12.3500509244491	2.22044604925031e-16	7.24933003399953
"ANKRD1__neg"	3.05781062266878	41.9519334624927	7.52398286990512	1.68291243048026	7.06584749797508
"IL6__neg"	9.9010842575904	60.9436500189127	3.17976957414201	4.09437485203115	2.42729991278267e-12
"FAM216B__neg"	2.22044604925031e-16	38.3126621408408	11.6869889230011	3.39315876086811	4.74898418914129
"PTX3__neg"	5.51365570443678	49.5322114672126	7.55411244463054	4.83591352641652	2.22044604925031e-16
"C5AR1__neg"	0.922840082898391	60.3895867587292	7.46940406588543	8.16953172702173	9.80913561250037
"RP11.96O20.4__neg"	6.14124441231272	31.2147907046149	11.5027486876392	5.90370046131684	12.2249249543503
"KATNBL1__neg"	7.00650120425494	32.0609779602849	17.4953330459637	6.75680709408385	11.6994459757976
"KLRC4__neg"	2.44193824672536	49.0257587673469	1.21504181060525	4.79240195514721	11.6778486857672
"GRAMD1B__neg"	1.87589757502726	30.4306359282698	5.15146219191994	1.6199881598551	6.19159375130909
"REG1B__neg"	2.80113262350792	14.2874049486447	8.15040418803442	0.785882943512287	4.82003139732601
"GRIN3B__neg"	2.22044604925031e-16	48.5466223272379	11.08550250039	2.30318659987409	16.416792510802
"ALAS2__neg"	1.50961641980137	58.683209919498	24.6757138006014	0.561187310855706	2.22044604925031e-16
"RAB5C__neg"	5.86137051167968	28.7436296093104	16.3228122086926	2.85377205877781	14.1836011027021
"NCR1__neg"	4.20854442531407	65.0665551363641	0.944906714607298	2.42898544848798	11.327441046279
"GSX1__neg"	0.597404831431321	11.3982742729536	6.4854553524386	2.96582060371197	4.79909750957568
"DTHD1__neg"	2.22044604925031e-16	51.8217459102037	0.945425192669289	6.73706805849685	7.93925541669263
"AC011513.3__neg"	5.45185666155734	22.5950514677053	11.666031744251	0.000549815900286169	9.80670298614148
"TMIGD3__neg"	8.82755526494139	45.9087961434462	8.67583249405589	7.93308144185636	19.6394093361227
"HBB__neg"	3.00610412204536	47.4138605352533	17.4108950171832	1.06111032075383	2.22044604925031e-16
"CD69__neg"	6.40380094586338	57.6881364012477	5.61537450805723	11.794281452838	8.10811672793894
"AZU1__neg"	2.22044604925031e-16	26.8177452953539	16.0677503666223	3.06334174156647	11.6089869077133
"DAZL__neg"	2.55668864396399	36.3688020683971	3.40652236383791e-15	5.63252330484135	8.68642517842839
"ADH4__neg"	2.50757769972028	33.1975930637933	16.9954569461801	2.22044604925031e-16	2.33859396771158
"STXBP1__neg"	5.31085246252496	43.5079039379703	18.3586076044888	9.77662812366276	12.707688298023
"C8A__neg"	3.25213019160783	26.7918805879398	14.9409582151792	2.22044604925031e-16	9.12461930536821
"TGIF2LY__neg"	3.01413919731307	16.2403600136918	9.00878023071003	1.87636755320419	6.97845857923915
"COL15A1__neg"	9.88162361729039	64.5467386091184	2.22044604925031e-16	10.0355084265417	5.81653032944286
"HBA2__neg"	2.70491232361147	48.7670131546967	22.4991700494522	0.710468727851558	2.22044604925031e-16
"PGLYRP1__neg"	1.0635992398719	43.6804002720413	17.2436404683869	2.22044604925031e-16	4.14230367490034
"TMEM190__neg"	2.22044604925031e-16	26.7824695165306	14.2137331814819	1.61318950826891	8.8445924070133
