"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"SLC6A4"	"SLC6A4"	0.177088216728225	-0.115586335906573	-0.162708581453742	-0.0187580880252498	0.327408996678961	"S02"	0.327408996678961	"IS05"
"LRRC32"	"LRRC32"	0.0236056578080121	-0.225378586184278	0.104073510516091	-0.0575294286373925	0.257290508463789	"S02"	0.257290508463789	"IS05"
"COX4I2"	"COX4I2"	0.013766798000082	-0.169873425317692	0.037302757427569	-0.0570781898306064	0.252610036332003	"S02"	0.252610036332003	"IS05"
"S1PR1"	"S1PR1"	-0.00767982235794181	-0.232248539441395	0.125225276050362	0.0230535580184192	0.231217913941701	"S02"	0.231217913941701	"IS05"
"LRRC28"	"LRRC28"	-0.0603979910531771	-0.105336394344681	0.0331953704631262	-0.124777139532258	0.204028979799921	"S02"	0.204028979799921	"IS05"
"NRGN"	"NRGN"	0.124543104139737	-0.155520504206583	0.0177760698300444	0.113739388788357	0.147799504963349	"S02"	0.147799504963349	"IS05"
"FLI1"	"FLI1"	0.0279847709219885	-0.086070345042587	-0.0276663679170574	0.0754290621500651	0.144808548563621	"S02"	0.144808548563621	"IS05"
"STXBP1"	"STXBP1"	-0.0386888386430549	-0.0898519930978426	0.0667108030459664	-0.148367435370437	0.132249645941217	"S02"	0.132249645941217	"IS05"
"DR1"	"DR1"	-0.0181267805237026	-0.0071239035484391	-0.0186550277858267	0.00268132374728334	0.0435146946607584	"S02"	0.0435146946607584	"IS05"
"INHBA"	"INHBA"	-0.088306100527785	-0.442294145807044	0.84196978741323	-0.286620182672311	-0.191461682249738	"S03"	0.84196978741323	"IS03"
"TNFAIP6"	"TNFAIP6"	-0.174602221854787	-0.536908694161597	0.837593112931618	-0.227162815365158	-0.00357008376237414	"S03"	0.837593112931618	"IS03"
"DIRC1"	"DIRC1"	-0.117498693492827	-0.444399894656846	0.781598452613914	-0.192600357999365	-0.126806841363125	"S03"	0.781598452613914	"IS03"
"MMP12"	"MMP12"	-0.156571313192621	-0.369274342891525	0.771158523715924	0.0431720157315811	-0.297075668385903	"S03"	0.771158523715924	"IS03"
"IRG1"	"IRG1"	-0.0040424757311079	-0.402396336904101	0.724010512874455	0.0576746091728769	-0.256272244954885	"S03"	0.724010512874455	"IS03"
"WISP1"	"WISP1"	-0.0489657225795379	-0.468154693157804	0.705915722238326	-0.143931434734434	-0.0371089916321907	"S03"	0.705915722238326	"IS03"
"PRF1"	"PRF1"	0.100272038899465	-0.632508392118107	0.690241355612206	-0.0942451010063406	0.177015767506514	"S03"	0.690241355612206	"IS03"
"SULF1"	"SULF1"	-0.0397995698955456	-0.390460497396047	0.683704863316745	-0.157282427622059	-0.140872636998853	"S03"	0.683704863316745	"IS03"
"SIGLEC5"	"SIGLEC5"	0.0710437052385186	-0.641324893815982	0.667819661325661	0.0285005229721117	0.195635163751004	"S03"	0.667819661325661	"IS03"
"KLRD1"	"KLRD1"	-0.00449732051912925	-0.473608165729734	0.656450629662858	-0.0780005700712872	-0.00617831910501333	"S03"	0.656450629662858	"IS03"
"LUM"	"LUM"	-0.0777166082474954	-0.496426332506925	0.649078657483386	-0.263601240901801	0.134485863270812	"S03"	0.649078657483386	"IS03"
"FPR2"	"FPR2"	0.179535604889233	-0.662526762493801	0.644197679698656	0.207653490706885	0.154914626077778	"S03"	0.644197679698656	"IS03"
"MMP8"	"MMP8"	-0.00745160724742549	-0.411767653448231	0.628368686393632	0.0872529992544228	-0.126019030235838	"S03"	0.628368686393632	"IS03"
"COL15A1"	"COL15A1"	-0.0630966065197802	-0.635664417492811	0.610496747008746	-0.140728463530584	0.374885023733905	"S03"	0.610496747008746	"IS03"
"CEACAM4"	"CEACAM4"	-0.0792627501776022	-0.503851274499364	0.608590411181115	0.112454358380845	0.0812446460430919	"S03"	0.608590411181115	"IS03"
"CR1"	"CR1"	0.137168564747248	-0.696704890574668	0.598631654862347	0.0220390455914863	0.349245391892011	"S03"	0.598631654862347	"IS03"
"KLRC4"	"KLRC4"	0.0756544151662645	-0.471316939305134	0.598230103959999	-0.0576589121199659	0.0204680447937693	"S03"	0.598230103959999	"IS03"
"ADGRE3"	"ADGRE3"	0.149582365430099	-0.697061808819939	0.597275334465812	0.133735614045475	0.310676702933301	"S03"	0.597275334465812	"IS03"
"MRC1"	"MRC1"	-0.065362121722032	-0.592202487445751	0.589033322485203	-0.040304058234055	0.297894170012461	"S03"	0.589033322485203	"IS03"
"MMP1"	"MMP1"	-0.1669392669691	-0.247797713531101	0.581390437420213	0.157048313337829	-0.292338238665043	"S03"	0.581390437420213	"IS03"
"CLEC12A"	"CLEC12A"	-0.0619341567936355	-0.410386806026413	0.571021923667738	-0.0474244460856104	0.0125464717237161	"S03"	0.571021923667738	"IS03"
"CXCL5"	"CXCL5"	-0.0593735862517387	-0.429195238677528	0.55053954104167	0.447879338739245	-0.0862865207496453	"S03"	0.55053954104167	"IS03"
"DAZL"	"DAZL"	0.0113493010114239	-0.399290494457926	0.531951797543483	0.042813633984671	-0.018982808174488	"S03"	0.531951797543483	"IS03"
"NCR1"	"NCR1"	0.088464889939427	-0.522141717401762	0.518260477481025	0.10151551822761	0.152860467175225	"S03"	0.518260477481025	"IS03"
"IL11"	"IL11"	0.0888009411567617	-0.31744051840413	0.506240887938347	0.0728224216957229	-0.170799683651202	"S03"	0.506240887938347	"IS03"
"THY1"	"THY1"	0.00222410963789825	-0.387900986894862	0.495834029841592	-0.111536778598318	0.0605335510265783	"S03"	0.495834029841592	"IS03"
"THBS1"	"THBS1"	-0.0332555802329044	-0.488800126182143	0.483225751373342	-0.182419833122911	0.286908981692157	"S03"	0.483225751373342	"IS03"
"LY86"	"LY86"	0.0450380937355097	-0.398259837024463	0.456380522011098	-0.0949799509779661	0.103321066584165	"S03"	0.456380522011098	"IS03"
"OLR1"	"OLR1"	-0.00706611103539879	-0.318762198941575	0.449779348376823	-0.0727717125216647	-0.00605191868409445	"S03"	0.449779348376823	"IS03"
"RNASE3"	"RNASE3"	0.0398278028616958	-0.456605100151447	0.448849966335961	0.0453801668376308	0.170375061937678	"S03"	0.448849966335961	"IS03"
"SIRPB1"	"SIRPB1"	0.0173854105126324	-0.369608420892869	0.421206485242539	0.065356767458628	0.0619867271955453	"S03"	0.421206485242539	"IS03"
"CD300E"	"CD300E"	-0.0272853310189963	-0.373365797119416	0.419669193159924	-0.0928635315761945	0.140900696464808	"S03"	0.419669193159924	"IS03"
"CD69"	"CD69"	0.0239071936737202	-0.504107549536818	0.41648358678823	-0.171250745850959	0.367933389998657	"S03"	0.41648358678823	"IS03"
"RGL4"	"RGL4"	0.0168068325750318	-0.443441006424062	0.403218154662774	0.00821582500937263	0.228644993875088	"S03"	0.403218154662774	"IS03"
"TRPA1"	"TRPA1"	-0.181875025985439	-0.304956001328578	0.401513297819129	0.116354700154659	0.0540746152240402	"S03"	0.401513297819129	"IS03"
"C5AR1"	"C5AR1"	0.226075695970467	-0.497474609008448	0.388924527913663	-0.152124363465182	0.291595217053049	"S03"	0.388924527913663	"IS03"
"FCN1"	"FCN1"	-0.00868312683671495	-0.441840873592716	0.38867238037301	0.00762274792232754	0.256551998042965	"S03"	0.38867238037301	"IS03"
"CYBB"	"CYBB"	0.00273249706964287	-0.287050737360083	0.374700855332234	-0.0301155111502623	0.0178803234554594	"S03"	0.374700855332234	"IS03"
"SP140"	"SP140"	0.0506829516976609	-0.248813480085789	0.372515052104464	-0.141612653372215	-0.0315985045729824	"S03"	0.372515052104464	"IS03"
"RNASE2"	"RNASE2"	-0.0691642638288164	-0.189192349930737	0.372477128506746	0.0211889934295826	-0.128204601755088	"S03"	0.372477128506746	"IS03"
"ATP10A"	"ATP10A"	-0.0355368514422928	-0.312041699930203	0.371691075611463	-0.128751491545847	0.113038551328304	"S03"	0.371691075611463	"IS03"
"FYB"	"FYB"	0.0228931689613148	-0.24439225619973	0.361647286627283	-0.048448017136993	-0.0415870400437724	"S03"	0.361647286627283	"IS03"
"COL6A5"	"COL6A5"	0.0228645006256948	-0.356249587574221	0.358020478526831	0.0356299774807902	0.126704301672028	"S03"	0.358020478526831	"IS03"
"P2RY13"	"P2RY13"	-0.0886981293573863	-0.264606219364199	0.350869937370698	-0.0801729124644017	0.0684967329499598	"S03"	0.350869937370698	"IS03"
"CCL24"	"CCL24"	-0.0289839848699457	-0.353423680907182	0.350411226883751	0.253429348057964	0.0872924224574107	"S03"	0.350411226883751	"IS03"
"TMIGD3"	"TMIGD3"	-0.00487030360084696	-0.191270156130607	0.345402320132515	-0.139510973287746	-0.0695607378947183	"S03"	0.345402320132515	"IS03"
"LAIR2"	"LAIR2"	0.0307606884894015	-0.231145851055698	0.336183784522028	0.117387669995318	-0.0874160529006002	"S03"	0.336183784522028	"IS03"
"RGS18"	"RGS18"	-0.0434958539281481	-0.338031510173533	0.327521434942237	-0.169268934696092	0.230014489325664	"S03"	0.327521434942237	"IS03"
"CEACAM21"	"CEACAM21"	0.149510137695425	-0.347123221535629	0.30383218114884	-0.00749557795877571	0.134878151595598	"S03"	0.30383218114884	"IS03"
"MS4A3"	"MS4A3"	0.148817258467826	-0.392565896172093	0.288342494764757	0.0135412612978438	0.225575180804716	"S03"	0.288342494764757	"IS03"
"GJA5"	"GJA5"	-0.122637606814336	-0.323956511848469	0.282762587131199	-0.0299156494004778	0.256274699944163	"S03"	0.282762587131199	"IS03"
"QRSL1"	"QRSL1"	0.065059155159073	-0.216177205280054	0.271894606923615	0.039259925051685	-0.0222387326111138	"S03"	0.271894606923615	"IS03"
"HAVCR2"	"HAVCR2"	0.0255513751885747	-0.219821293067918	0.266171181502517	-0.0318563166993236	0.0320300980480707	"S03"	0.266171181502517	"IS03"
"ANKRD1"	"ANKRD1"	0.14702681056689	-0.360273529373461	0.243558666637518	-0.0303984531660939	0.242493285389896	"S03"	0.243558666637518	"IS03"
"FGF5"	"FGF5"	0.091352338769827	-0.233921617462234	0.2321291403582	-0.030084258420567	0.0682066715802673	"S03"	0.2321291403582	"IS03"
"PVR"	"PVR"	-0.0550797907234579	-0.122815281140847	0.230855055272533	0.212377031913254	-0.12697208155127	"S03"	0.230855055272533	"IS03"
"DLC1"	"DLC1"	-0.0502390716901466	-0.2880642723116	0.227223575570524	-0.00440184719842462	0.224385982948269	"S03"	0.227223575570524	"IS03"
"ITGA4"	"ITGA4"	-0.0241272631022239	-0.194178680917465	0.209515664814267	-0.129032722296831	0.114453714310821	"S03"	0.209515664814267	"IS03"
"SUSD2"	"SUSD2"	0.0413396100304636	-0.2706180451465	0.204253415946856	0.0312063936919678	0.17017317162177	"S03"	0.204253415946856	"IS03"
"LILRA2"	"LILRA2"	-0.0342846542473853	-0.163284676123536	0.200695660685708	0.0263623389318074	0.0290808714418029	"S03"	0.200695660685708	"IS03"
"TBX5"	"TBX5"	0.118386747883831	-0.246011063274985	0.187915396580225	-0.0594167633336208	0.14179197503979	"S03"	0.187915396580225	"IS03"
"LETM2"	"LETM2"	0.0507666365247265	-0.0882651997311307	0.182048839824613	0.065075954694566	-0.12642105177532	"S03"	0.182048839824613	"IS03"
"CD93"	"CD93"	-0.0664986886562942	-0.218703008509207	0.181352333590269	-0.0275920834689169	0.1799168960635	"S03"	0.181352333590269	"IS03"
"CD80"	"CD80"	0.0177956001710893	-0.103150999411868	0.179386944852825	-0.0447716832900773	-0.0478230517795913	"S03"	0.179386944852825	"IS03"
"MNDA"	"MNDA"	-0.0117777490984755	-0.127203968541602	0.145332055619827	-0.0994459730232296	0.0674794127706903	"S03"	0.145332055619827	"IS03"
"STX11"	"STX11"	0.0862970938997897	-0.183484210409525	0.145207946765407	-0.114767091643429	0.122389485708298	"S03"	0.145207946765407	"IS03"
"HMOX1"	"HMOX1"	-0.113912798965773	-0.156787035928375	0.144491759173088	-0.0008115033808103	0.135409323329878	"S03"	0.144491759173088	"IS03"
"CD300LB"	"CD300LB"	0.0257813008700807	-0.144687327237386	0.140867440188879	0.0537669066314231	0.0372085028718608	"S03"	0.140867440188879	"IS03"
"MAPK1IP1L"	"MAPK1IP1L"	0.0715411319076426	-0.151105438317117	0.136089919848786	-0.136193491637042	0.0926146016455949	"S03"	0.136089919848786	"IS03"
"OPN3"	"OPN3"	-0.0089554136264169	-0.0331124334490304	0.122290256945143	-0.00520553462202054	-0.0939624327802835	"S03"	0.122290256945143	"IS03"
"LILRB1"	"LILRB1"	-0.000543871421148092	-0.0764411046910649	0.112070119729712	0.0400703930731588	-0.0254463023508507	"S03"	0.112070119729712	"IS03"
"RNASE6"	"RNASE6"	-0.0236931958139599	-0.100629515198331	0.102003264467181	-0.0431752482077297	0.0654673033306924	"S03"	0.102003264467181	"IS03"
"CAPZA2"	"CAPZA2"	-0.0495245565958401	-0.0486083039296312	0.0774274071367259	-0.117614154575814	0.0438671620730481	"S03"	0.0774274071367259	"IS03"
"SRP72"	"SRP72"	-0.0662676368957599	-0.0457244708237223	0.063630873234844	0.010005923044779	0.024246390310492	"S03"	0.063630873234844	"IS03"
"CD68"	"CD68"	-0.0133738222186508	-0.057959571161907	0.0630982337822555	0.0315671550720909	0.0142880323522842	"S03"	0.0630982337822555	"IS03"
"KATNBL1"	"KATNBL1"	-0.0431567449502624	-0.0515096448754967	0.0575485050322615	-0.0364984284435524	0.045690431274212	"S03"	0.0575485050322615	"IS03"
