"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"SFTPC__pos"	2.22044604925031e-16	0.160342958132829	31.931942435048	3.4721212998837	2.03167472824979	2.22044604925031e-16
"RGCC__pos"	30.5321263648793	22.5866170269935	64.0569100000672	9.87949082214086	13.3996813456002	2.22044604925031e-16
"SMTN__pos"	47.6705786045679	35.0420307298361	7.40641176797202	18.0581244695628	11.5220280851477	3.86187463455565
"HBB__pos"	71.5205896934564	1.92870583754826	35.4205063256618	9.230188551221	2.22044604925031e-16	5.16908753327708
"PLIN1__pos"	74.2739446302075	2.22044604925031e-16	7.4290162490165	3.21301927562897	6.9677189893956	2.22044604925031e-16
"SLC38A3__pos"	3.3156619802156	11.772768748524	6.16086426209868	10.817767752851	57.8952985435971	43.1399406916934
"LEP__pos"	56.8473568180733	10.3917793497616	14.4028721263332	6.78131313737768	20.6339855708519	2.22044604925031e-16
"PTGER3__pos"	53.097615866681	66.9939262076263	5.85911670757477	1.70267168582087	11.6328932435363	2.57024648756031
"GPAM__pos"	45.8583208287321	20.8679011912812	2.22044604925031e-16	5.23989628896749	50.6415001660314	8.82826371705502
"MT1G__pos"	8.8654941796169	6.94287096691444	15.3939945085507	38.5145638132722	24.7698542985638	26.906532803348
"FOXF1__pos"	36.7900370784503	31.8859860005664	56.5076477511041	2.22044604925031e-16	17.0465963398596	3.57482117320722
"TSPAN2__pos"	61.9459860024764	64.6210646879927	5.83336289352598	2.22044604925031e-16	9.94774733492914	2.22044604925031e-16
"TCF21__pos"	38.2426590755375	21.7676237045765	35.9947642161172	1.53868446186819	3.13843225591074	11.4031623823391
"GPD1__pos"	61.3230810959673	2.22044604925031e-16	20.4363205055273	4.84051212941054	2.22044604925031e-16	58.0095978335035
"TUSC5__pos"	79.8757543520743	2.22044604925031e-16	4.24293455564322	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"DCN__pos"	60.3642286267209	72.8595776780374	16.1030811393966	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PLIN4__pos"	94.0455744261665	2.22044604925031e-16	4.47856336177839	1.93459564255854	17.1491365806806	15.3648543573795
"PGAM2__pos"	9.9931404940938	5.07349106166452	2.22044604925031e-16	13.7963146813767	32.9911997573015	79.9857880670966
"NR4A3__pos"	58.8296656035154	30.5640401820502	48.2367349407576	0.302022537911672	3.69403625128449	0.744783541490157
"TNKS__pos"	10.2343136992169	44.9565169638696	0.238725196349465	2.22044604925031e-16	75.2804667671819	2.22044604925031e-16
"LYVE1__pos"	100.245018325342	13.6998601774076	20.8468468973741	2.22044604925031e-16	2.22044604925031e-16	0.293939053007296
"LPL__pos"	64.8595180334552	9.16018036800271	31.4142564600499	1.07088527810576	14.0599663125891	4.88696662623062
"LIPE__pos"	49.3181354929895	2.22044604925031e-16	20.3008902957322	8.89123808322969	46.7866849943085	2.22044604925031e-16
"C5AR1__pos"	6.50783263133539	55.7823670969742	95.1654767658807	2.22044604925031e-16	9.18102110070905	2.22044604925031e-16
"PFKM__pos"	16.157678347398	33.1308308885443	2.22044604925031e-16	5.07028381497898	62.5316066980739	17.7605977776135
"LPP__pos"	47.0720360826891	59.2175615486729	2.22044604925031e-16	2.22044604925031e-16	35.3893013060263	2.22044604925031e-16
"HHATL__pos"	11.2641178899027	2.22044604925031e-16	13.2243711207611	4.46139678221397	15.9571977019687	69.8066719640466
"DMPK__pos"	33.7742977273174	15.1084548846125	20.9590288545062	1.7698107156086	57.6652918109876	24.6390226487974
"MYH11__pos"	105.470369790048	6.30495412071329	2.22044604925031e-16	2.22044604925031e-16	3.07069110456557	2.22044604925031e-16
"CMYA5__pos"	27.5517130623259	16.0541891962183	6.82339248108569	1.76458618188466	44.4420069936146	44.7284905030238
"GLYAT__pos"	37.5578212065167	12.0771475710594	2.55421253080039	19.2728496655414	47.9009071937197	10.7575812983676
"GALNT15__pos"	59.9235457944748	62.8582213341392	10.5449755804118	1.78671042085218	0.918067330355666	3.63682574236579
"ANGPTL2__pos"	32.2955225183255	98.3892707943513	11.1826851570213	2.22044604925031e-16	4.98299464080292	3.56561774382051
"GSTM5__pos"	75.3301281347622	22.7570826785091	35.3881467832971	3.50592899982046	5.76852907777964	5.51792008402953
"TLR4__pos"	22.1402495398499	60.8057434113068	59.984759395223	1.29737224987996	8.58793706826572	2.22044604925031e-16
"RASGRF1__pos"	2.22044604925031e-16	41.8087408113288	59.432195865358	11.3973077236371	17.2608532435286	4.09438295354603
"SLC26A7__pos"	14.6226507051054	1.08690105147951	2.33585572463982	4.53415627318346	56.5305312175915	5.40470876446575
"CAPN3__pos"	13.2002641751074	2.22044604925031e-16	75.3712838811554	7.20173855694757	24.5042947567606	38.4363790474645
"IGSF10__pos"	72.9502344060219	9.75976980335955	21.1795660606278	0.866209110293037	39.7547532718362	2.22044604925031e-16
"ELMOD3__pos"	23.9963313416567	7.06776845911042	25.1471118100803	0.368530518120562	77.0703818532852	0.326244485843402
"GRAMD1B__pos"	0.314677642591039	26.5738421488965	22.7268126802651	4.81819032838385	37.5208217219399	28.9200427948865
"STXBP1__pos"	22.4195400664758	28.4657167598747	14.5832374933903	7.68140162500488	57.0177998734784	2.22044604925031e-16
"MYOC__pos"	104.679496527477	2.22044604925031e-16	3.59499907588043	2.22044604925031e-16	0.411516160431247	9.97249955156861
"THRSP__pos"	44.5794196512816	0.319903949298386	4.56920135670476	14.085763439293	20.1702913120714	12.6782560688761
"OTOS__pos"	1.49229633438227	9.56677259879083	2.22044604925031e-16	11.29386337564	42.0884977095645	13.6946861190316
"ECM2__pos"	61.6063642161071	65.0730443197212	14.1027381954697	2.22044604925031e-16	4.82751184936088e-14	2.36592544918997
"MRAP__pos"	49.3215823502678	2.22044604925031e-16	31.9278555198189	25.8041852515398	4.11279052611799	2.07548208809891
"CIDEA__pos"	83.1643044909645	2.22044604925031e-16	2.65917998248356	11.6817940847748	3.11687488610806	1.53198879960899
"PLP1__pos"	90.116628915482	2.93074845031932	3.01689974958819	1.22753688054925	26.0388001095839	1.26035003658186
"SCN7A__pos"	82.5154083173722	19.6592200108745	30.7490181452616	2.22044604925031e-16	6.73311314822457	8.28572116280085
"PPP1R12A__pos"	42.8106759523665	60.1488754195709	2.22044604925031e-16	2.22044604925031e-16	37.8783851017057	2.22044604925031e-16
"RUNDC3A__pos"	5.18498752517916	15.6854457222062	2.33096245100234	24.8516255459847	62.3266104475119	10.3291846312337
"CADM3__pos"	62.3621076724258	22.346056188022	53.7098845627421	1.01645328776531	3.52657999825783	2.22044604925031e-16
"SLC19A3__pos"	48.7821840666082	0.556619577432469	47.5321177560422	8.5328326729169	21.8744879738928	22.9877356983499
"PDLIM3__pos"	68.6962702080539	51.9106967684209	11.7077484749582	2.22044604925031e-16	2.52237877967716	18.0762378828745
"PEX1__pos"	0.704047567614195	13.8654981593347	2.99618206794936	2.22044604925031e-16	101.280814261256	2.22044604925031e-16
"NTM__pos"	9.45383012417818	92.3624626163872	29.4018216759451	2.21417346285403	14.9203171210973	2.22044604925031e-16
"C11orf96__pos"	49.5050634754937	26.7865732443546	61.2729296323008	2.71699692040572	2.22044604925031e-16	4.3777748299854
"FGD2__pos"	7.65126176893833	18.6975783128791	130.723839185095	2.22044604925031e-16	15.6714926781612	9.98547452377154e-11
"GEM__pos"	42.714120095331	61.2077101720457	42.4960245723894	0.958486054362821	2.74941195969101	1.29332568907716
"AL365273.1__pos"	18.2832788480151	89.8856501819104	35.7106715451709	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PPP1R1A__pos"	68.3136608971076	2.22044604925031e-16	2.22044604925031e-16	7.25261703534708	12.9864598911646	41.3389503402108
"EXOC3L2__pos"	2.71316233642895	43.1564323036047	77.5602807062115	0.0366856121793727	31.4690865522913	3.14419702780208
"CXCL12__pos"	70.3143620363034	38.5574324152847	42.440022072374	2.22044604925031e-16	2.22044604925031e-16	0.35962190870074
"SERPINF1__pos"	27.7234611368727	63.3543807827006	53.0758871370141	0.97171180766407	3.1300622330767	13.9677255815062
"HPX__pos"	2.22044604925031e-16	4.9356918824084	15.6556808158668	5.01274632581625	53.3855878731514	35.9230007610716
"HSPB6__pos"	121.84837616298	2.22044604925031e-16	3.03671156103032	2.22044604925031e-16	2.22044604925031e-16	23.3180219628252
"FBN1__pos"	26.7275326886404	107.443889813899	2.95060600652319	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KCNIP2__pos"	44.4331494203847	2.22044604925031e-16	32.4886936708915	2.22044604925031e-16	64.4539749431768	2.22044604925031e-16
"PHEX__pos"	7.97644201245154	47.4862741902408	24.1922318973631	16.1194035270831	29.8822945854817	10.5531903157025
"ALOX15B__pos"	9.13157864713704	19.3745457727101	33.1065691086344	26.182421376725	2.22044604925031e-16	0.457311892013501
"SRL__pos"	21.008699468051	20.2823075049263	11.4662050784844	5.31393890261639	15.1848542216069	61.076861305993
"TAT__pos"	11.1300872861565	2.22044604925031e-16	12.8003950047494	3.39441050297833	37.5040547155172	59.8367186385831
"PPP1R27__pos"	2.22044604925031e-16	0.0016308574266741	4.94334643815083	9.51339374914347	19.304545961721	82.0162058756123
"ADAMTS4__pos"	16.3893615752271	81.8239236506927	42.4454027084629	2.47303584203288e-14	9.93155179711819	3.68874577790693
"ITIH3__pos"	35.6604022849416	21.0819930293089	65.3865605681638	2.22044604925031e-16	19.2268454222272	29.9198196637653
"PGM5__pos"	109.940481397514	6.86327013151474	5.84551294283947	2.22044604925031e-16	6.3540946789752	3.32456831982372
"ASGR1__pos"	1.33507439903147	1.33314151433815	73.0303830354412	11.4202478464007	39.0964745100877	29.8239008006849
"PCOLCE2__pos"	80.6767637169339	16.0049493316997	8.22954021431806	7.37222223661239	17.98751774076	10.8063315928342
"MYOM1__pos"	48.99219074927	3.71489148810087	19.7115405507144	5.68023074061035	21.3930776756382	51.9548852770325
"PRX__pos"	42.9910342460362	11.9460328523958	36.7162540390622	14.1729691446444	28.6650385854824	0.624953284932242
"RDH5__pos"	47.2005904989012	2.22044604925031e-16	33.3091612266796	11.9775815623508	25.1149283581262	37.9304464946931
"MIOX__pos"	2.22044604925031e-16	4.74321426194833	24.7136698368258	28.1181209283797	68.6541014187632	1.59980027901139
"AOC3__pos"	114.058703985402	13.4332082015412	10.6443899171704	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MMRN1__pos"	90.6612546282286	12.4789168524398	47.4456919393139	2.22044604925031e-16	1.61480676580595e-14	2.22044604925031e-16
"GPC3__pos"	29.4601467202335	0.813824568548922	2.22044604925031e-16	0.711002601233314	46.9264597468905	5.09250028131785
"MYOT__pos"	34.2414719744869	25.4222745355513	11.3477711057033	8.21857844266265	31.2086241460616	52.0181211432301
"ASB5__pos"	51.5871787292119	7.49002481750952	2.22044604925031e-16	2.22044604925031e-16	0.602029797889759	68.0646208112575
"PALLD__pos"	46.2747078104911	86.1797168571669	2.22044604925031e-16	2.22044604925031e-16	6.24368661902571	2.22044604925031e-16
"SEMA3D__pos"	47.7261118189179	43.2706564732886	2.22044604925031e-16	2.22044604925031e-16	49.0134678647892	2.22044604925031e-16
"PDE5A__pos"	37.2396293045774	39.157683078223	7.53596378921564	8.37838116523149	37.4829797229479	2.69596817122197
"MASP2__pos"	24.2574974406989	7.2848988599318	28.4509939275848	0.00237494355958157	84.9263178834925	9.92556346932968
"ANKRD1__pos"	1.68200401133541	39.1535632097871	46.6112331897823	1.30982410331455	2.22044604925031e-16	68.6274635530901
"SPX__pos"	57.6840489347565	6.45862839671693	2.22044604925031e-16	5.82789365483706	22.3959875983752	47.1001587090744
"SERTM1__pos"	82.6381096930251	2.22044604925031e-16	2.22044604925031e-16	3.27452175871821	18.318227365358	2.22044604925031e-16
"ITIH4__pos"	0.188571677020953	2.22044604925031e-16	80.4841216041679	6.10472772410091	28.024972923564	60.224676742756
"VIP__pos"	56.8336354074203	11.5617365492434	38.8240958246891	7.06632082329042	22.9667399395832	2.22732011897469e-07
"KIAA0408__pos"	86.1050690815834	15.0800127266391	11.4275553157751	2.22044604925031e-16	19.7427126050104	5.91360109382276
"TMEM100__pos"	93.4411737302598	8.37189047450516	17.440836247887	2.60792902404393	5.91612826796101	2.76382748212072
"PDK4__pos"	89.3261975319092	0.397893045962251	17.6215943437213	2.22044604925031e-16	14.1719219171206	23.3082262065394
"PRELP__pos"	60.3241005604663	51.9968220891261	39.462965642908	2.22044604925031e-16	2.76456055347672	1.33527891105792
"SVIL__pos"	57.1637648493816	51.8028837928883	2.22044604925031e-16	2.22044604925031e-16	20.6181922358694	5.43251282531304
"SEMA3G__pos"	59.2793886688447	14.4373422994801	39.5714417909552	5.66184654434431	22.8486301884597	9.74272575187316e-16
"AQP4__pos"	29.4584854031634	2.22044604925031e-16	29.2577943738008	1.7563745651339	24.4340334279237	19.5881662779338
"PLN__pos"	82.3548740476397	36.4114073812882	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.48407421703415
"BARX1__pos"	2.22044604925031e-16	36.890845507585	2.22044604925031e-16	20.8585338795305	42.9045666247295	5.15287185294734
"DNASE2B__pos"	8.87398922848606	16.7961260949839	74.31879225366	16.8581095531406	4.08551102149226	6.56523924304821
"ARHGEF6__pos"	28.5335845170841	35.4977329121034	78.6314577090251	2.22044604925031e-16	9.67271917820577	0.705882831433224
"PASK__pos"	2.22044604925031e-16	4.09042964054428	53.1648262971438	1.94568624403856	85.8171055086161	0.952854858446006
"CD27__pos"	2.22044604925031e-16	3.9736877505516	165.167936307866	0.896068097838327	4.46142007142706	0.305956892734815
"GAS7__pos"	48.3942106406868	59.1145097173407	40.1313754482238	0.00289008693251134	4.75893907485141	2.22044604925031e-16
"MRGPRF__pos"	71.4883005603925	46.5626592417236	28.1973311983404	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"MAMDC2__pos"	105.281400826428	33.541558127721	2.88464971084145	2.22044604925031e-16	0.000112297693090422	4.85299137508807e-15
"CHD4__pos"	2.22044604925031e-16	34.5675128181794	4.81260421267148	21.3212023669042	65.1615045451148	0.854214082931217
"EFCAB13__pos"	7.27424155469174	22.082861002783	18.0089162623993	3.07900955317312	87.8975338012629	2.55162333516747
"PALM2.AKAP2__pos"	42.5385966427453	86.467783562638	2.22044604925031e-16	2.22044604925031e-16	13.7321544924486	2.22044604925031e-16
"ORMDL3__pos"	0.168802213616035	19.8211766056216	23.0055550401698	28.6691807421573	31.2678653373367	10.3669790436077
"MTURN__pos"	56.9719899796236	12.4563101143357	3.01615446191939	15.143088755102	36.9296141845987	0.90434360601667
"PLPP7__pos"	39.4731124234458	60.1021022546045	40.1347799261487	2.22044604925031e-16	6.4579821693099e-06	26.1491562551362
"SLC47A1__pos"	20.1424574485065	22.4352918146562	18.3374229821352	11.0304849477512	43.4395472573648	10.2743179467068
"SPINK2__pos"	8.51363253582019	2.71711665998546	17.4862066350705	13.7847382278561	5.15810873359099	8.14365488376026
"LRRN4CL__pos"	68.9972326940795	42.2812565652208	37.7216070077123	2.60987165230268e-14	3.8322739328609	5.05460889771676
"GPR183__pos"	12.8660400122319	28.1259520092109	105.016383018672	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"DIO2__pos"	9.59405247075734	93.7617279804356	5.60061265289204	4.20033054060518	13.6480239266024	5.45418974890302
"TIMP4__pos"	66.6272192419589	13.358064297684	7.25374554480969	14.2077916452318	17.4790857012912	5.90803242614993
"OLFML1__pos"	44.7302027969738	72.5949321637652	33.5186262998062	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPM6A__pos"	69.4511486238697	2.22044604925031e-16	8.87723893572592	8.1792022550839	20.2535885887877	2.22044604925031e-16
"C10orf10__pos"	34.9755260428903	41.4528656925465	62.9171229172613	5.99042241990719	5.17644897942391e-07	9.98717787496657
"CASQ1__pos"	34.0027103532782	4.37063320700247	36.6350525461354	0.818702116121997	30.9544918651022	63.9473445562601
"EDNRB__pos"	53.9545460885681	16.9079226094044	43.7437395248172	0.814271848174934	18.643846731865	10.0123341741582
"KLB__pos"	53.5963123327764	2.22044604925031e-16	21.8777209266054	4.69322694566658	45.4959972160346	19.9975842982702
"DACT3__pos"	58.2819119799576	65.5691870124944	13.6497036392525	2.22044604925031e-16	1.05075405139325	2.22044604925031e-16
"MT1A__pos"	41.0187189951892	8.68771994070121	24.490241453472	27.9212276201419	4.51655019797949e-08	22.6166792856289
"STAC3__pos"	2.22044604925031e-16	6.16583041929034	103.106331434907	9.41461841344822	15.7216805248431	60.9936314213662
"FOXF2__pos"	29.3947472745849	56.3100436254392	14.3440696283593	8.23960912151745	19.222444376104	2.5202062654682
"LRRC39__pos"	0.333649491948373	2.22044604925031e-16	20.0005264789888	2.22044604925031e-16	48.1549042781517	68.2963522712416
"PRKAR2B__pos"	50.5562172631398	27.1330355428399	28.4565241639524	1.79070259652597	41.3240093506552	1.5590095217225e-07
"DIO1__pos"	2.22044604925031e-16	5.53068269904034	19.3396250099019	13.2733745371206	36.7253155926721	22.6396267197437
"SVEP1__pos"	64.0662358806539	49.9281731278333	31.2741977397902	2.22044604925031e-16	7.80764104741022	2.22044604925031e-16
"KCNK17__pos"	8.98524132061897	11.4846814058319	55.0382596498005	2.20565198552415	45.8295914115149	7.81815496694496
"STX11__pos"	32.3350969562691	26.8152023802642	84.617318761591	7.38604688343184	2.22044604925031e-16	2.22044604925031e-16
"GRID1__pos"	41.5523856886352	43.195272099573	30.2592835853102	2.3177780647725	23.005211986906	0.793974064109149
"CCDC146__pos"	16.9249499781759	4.79098460404022e-10	43.0390444623809	2.00424639043838	67.3356818365219	2.22044604925031e-16
"GPIHBP1__pos"	91.0022004122408	2.22044604925031e-16	41.1949958090306	0.607299280354053	4.00665535897791	2.22044604925031e-16
