"ID"	"State"	"InitialState"
"1"	"TCGA.FD.A5BZ.01A.11R.A28M.07"	"S01"	"IS01"
"2"	"TCGA.K4.A5RI.11A.11R.A28M.07"	"S01"	"IS01"
"3"	"TCGA.K4.A54R.11A.11R.A26T.07"	"S01"	"IS01"
"4"	"TCGA.K4.A3WU.01B.11R.A23N.07"	"S01"	"IS01"
"5"	"TCGA.GC.A3OO.01A.11R.A22U.07"	"S01"	"IS01"
"6"	"TCGA.K4.A3WS.01A.11R.A22U.07"	"S01"	"IS01"
"7"	"TCGA.K4.A3WV.11A.21R.A22U.07"	"S01"	"IS01"
"8"	"TCGA.GD.A3OP.11A.11R.A220.07"	"S01"	"IS01"
"9"	"TCGA.GC.A3WC.11A.11R.A22U.07"	"S01"	"IS01"
"10"	"TCGA.GC.A3BM.11A.11R.A22U.07"	"S01"	"IS01"
"11"	"TCGA.GD.A3OQ.11A.21R.A220.07"	"S01"	"IS01"
"12"	"TCGA.FD.A3SJ.01A.12R.A22U.07"	"S01"	"IS01"
"13"	"TCGA.FD.A3B8.01A.31R.A20F.07"	"S01"	"IS01"
"14"	"TCGA.K4.A5RJ.01A.11R.A28M.07"	"S01"	"IS01"
"15"	"TCGA.BT.A20R.01A.12R.A16R.07"	"S01"	"IS01"
"16"	"TCGA.BT.A20R.11A.11R.A16R.07"	"S01"	"IS01"
"17"	"TCGA.GD.A2C5.11A.11R.A180.07"	"S01"	"IS01"
"18"	"TCGA.CU.A0YO.01A.11R.A10U.07"	"S01"	"IS01"
"19"	"TCGA.BT.A0S7.01A.11R.A10U.07"	"S01"	"IS01"
"20"	"TCGA.CU.A0YN.11A.11R.A10U.07"	"S01"	"IS01"
"21"	"TCGA.BT.A2LB.11A.11R.A18C.07"	"S01"	"IS01"
"22"	"TCGA.BL.A13J.11A.13R.A10U.07"	"S01"	"IS01"
"23"	"TCGA.BT.A20W.11A.11R.A14Y.07"	"S01"	"IS01"
"24"	"TCGA.BT.A20U.11A.11R.A14Y.07"	"S01"	"IS01"
"25"	"TCGA.BT.A20Q.11A.11R.A14Y.07"	"S01"	"IS01"
"26"	"TCGA.BT.A20N.11A.11R.A14Y.07"	"S01"	"IS01"
"27"	"TCGA.CU.A0YR.11A.13R.A10U.07"	"S01"	"IS01"
"28"	"TCGA.R3.A69X.01A.22R.A30C.07"	"S01"	"IS01"
"29"	"TCGA.FD.A6TF.01A.52R.A32O.07"	"S01"	"IS01"
"30"	"TCGA.GU.A767.01A.11R.A32O.07"	"S01"	"IS01"
"31"	"TCGA.FD.A6TH.01A.11R.A32O.07"	"S01"	"IS01"
"32"	"TCGA.FD.A6TG.01A.11R.A32O.07"	"S01"	"IS01"
"33"	"TCGA.FD.A6TI.01A.11R.A32O.07"	"S01"	"IS01"
"34"	"TCGA.FD.A6TB.01A.12R.A33J.07"	"S01"	"IS01"
"35"	"TCGA.UY.A8OD.01A.11R.A36F.07"	"S01"	"IS01"
"36"	"TCGA.K4.AAQO.01A.11R.A38B.07"	"S01"	"IS01"
"37"	"TCGA.SY.A9G0.01A.12R.A38B.07"	"S01"	"IS01"
"38"	"TCGA.ZF.AA5P.01A.11R.A39I.07"	"S01"	"IS01"
"39"	"TCGA.XF.A9SP.01A.11R.A39I.07"	"S01"	"IS01"
"40"	"TCGA.XF.A9SL.01A.11R.A39I.07"	"S01"	"IS01"
"41"	"TCGA.XF.AAN4.01A.11R.A42T.07"	"S01"	"IS01"
"42"	"TCGA.XF.A9SW.01A.11R.A42T.07"	"S01"	"IS01"
