"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"State"	"MaxFC"	"InitialState"
"P2RY12"	"P2RY12"	-0.400174180012305	-0.438112758730013	0.851008914212401	0.735367929890405	-1.55099596396292	-0.701248569418832	0.847267293539681	1.23771959852907	0.0577412396075357	"S01"	1.23771959852907	"IS08"
"SLC4A4"	"SLC4A4"	0.399728830131247	-0.616147618037965	0.074433590390989	1.03428726184573	-0.690973159507466	-1.01708355415	0.645785319406587	1.23538562512602	-0.815423816092118	"S01"	1.23538562512602	"IS08"
"SDR16C5"	"SDR16C5"	0.144420705901848	-0.0699931377321337	-0.0170294675512544	0.469029095059172	-0.676954955251033	-0.894297876970629	0.875099780396144	1.22601025302789	-0.784185973351237	"S01"	1.22601025302789	"IS08"
"KDR"	"KDR"	0.335608533351661	-0.487503356767132	0.193091825615959	0.378285689753866	-1.07642360680234	-1.19771825511803	1.14924572763088	1.22006212127017	-0.222069732717703	"S01"	1.22006212127017	"IS08"
"P2RY13"	"P2RY13"	-0.434761630800772	-0.343629367258479	1.18982400602348	0.604475986723892	-1.01046770827113	-0.804748801592864	0.822161420431392	1.19729375850153	-0.224465875581124	"S01"	1.19729375850153	"IS08"
"CTSO"	"CTSO"	-0.292251248039269	-0.938991127385055	0.512233164516617	0.379355543265218	-0.35303164353453	-0.580177788145395	0.712020952710284	1.18722868881845	-0.343535261057313	"S01"	1.18722868881845	"IS08"
"OIT3"	"OIT3"	0.169942628780837	-0.683855917175116	0.273039161355701	0.782371821091552	-0.718503858229743	-0.964577200645957	0.745618732369451	1.17935020847621	-0.44510675615786	"S01"	1.17935020847621	"IS08"
"DAW1"	"DAW1"	-0.0475769426722099	-0.283025029020084	0.0690241468001041	0.582677160496092	-0.764353506479237	-0.698470216084832	0.839091235054384	1.17903145586227	-0.682934053959989	"S01"	1.17903145586227	"IS08"
"TFPI"	"TFPI"	0.18372874352883	-0.284960018124632	0.224797831989822	0.463857545840159	-0.389210764255606	-0.764630282941652	0.538861345756472	1.15393759874664	-0.790444014805486	"S01"	1.15393759874664	"IS08"
"CEACAM4"	"CEACAM4"	-0.554391984827876	0.410085625847626	0.666822248186014	0.795451342882718	-1.1972895344503	-0.910431005030244	0.91064881027855	1.1396016218998	-0.202301059168548	"S01"	1.1396016218998	"IS08"
"B3GNT7"	"B3GNT7"	0.175020303292185	-0.679788597201452	-0.217324729374948	0.995779701095168	-0.615169057559599	-0.750025085846479	0.688914756033649	1.12294959782012	-0.761454508573195	"S01"	1.12294959782012	"IS08"
"GALNT5"	"GALNT5"	-0.405389493385594	0.750313753868287	0.0226429670733394	0.347358090099527	-0.500875701398	-0.790663203859432	0.43969360913814	1.11461539158534	-0.174595172624959	"S01"	1.11461539158534	"IS08"
"CLIC2"	"CLIC2"	0.0407975555369453	-0.594150241895034	0.503658180843895	0.525114441514711	-1.11695674774351	-0.719331590541972	0.81541016159648	1.11200795854955	-0.28506902489756	"S01"	1.11200795854955	"IS08"
"LAT2"	"LAT2"	-0.393311072228635	-0.0896161480167935	1.08509668625907	0.61371095458851	-1.38695396010082	-0.872036294890645	1.03127904467083	1.0977087179189	-0.111638765256441	"S01"	1.0977087179189	"IS08"
"MMP24"	"MMP24"	0.514934189063064	-0.867081443532095	0.302225813367451	0.847459663718999	-0.820407625428417	-1.00224119530974	0.914975170373348	1.07758623530125	-0.81185747372891	"S01"	1.07758623530125	"IS08"
"TMEM236"	"TMEM236"	-0.139720293246803	-0.409410883455106	0.154271312556587	0.347429429304999	-0.461409417814248	-0.697487584987573	0.94924791859843	1.07252129372643	-0.592167200513485	"S01"	1.07252129372643	"IS08"
"LRCOL1"	"LRCOL1"	-0.0448775241613489	-0.0810919395566589	-0.0181675749463212	0.385484547585567	-0.574716769268334	-0.952360162144721	0.682955704084737	1.05386515019104	-0.00987050030291767	"S01"	1.05386515019104	"IS08"
"PCDHGA6"	"PCDHGA6"	-0.176673487611353	-0.494564271722531	-0.0758692671618843	-0.073629995333334	-0.549000644616952	-0.580256340528903	0.61044258983399	1.0385195874017	0.325321090311933	"S01"	1.0385195874017	"IS08"
"C10orf142"	"C10orf142"	-0.454807330048477	-0.378358432661641	0.274414912569473	0.720127652997812	-0.30694345146959	-0.724426626290351	0.70472152293496	1.01361918494464	-0.293789108484383	"S01"	1.01361918494464	"IS08"
"DIRAS3"	"DIRAS3"	-0.575469487966973	-0.450738408801095	0.117466177969095	0.760340038390874	-0.402059999186251	-0.785908194348302	0.748867673122575	1.00141881610224	0.108289811482426	"S01"	1.00141881610224	"IS08"
"SRD5A2"	"SRD5A2"	-0.217231856395535	0.117240798795307	-0.157944157610623	0.824367422817094	-0.61778456393665	-0.712642285811658	0.511901075082312	0.992131883132659	-0.339614304649173	"S01"	0.992131883132659	"IS08"
"LGALS12"	"LGALS12"	-0.410312674220262	-0.0496479330266437	0.569476556951748	0.692722909605098	-1.10901502748977	-0.733193165452045	0.881425411223355	0.984102886632422	-0.138985547977007	"S01"	0.984102886632422	"IS08"
"PCDHB15"	"PCDHB15"	0.102146209589347	-0.406488032374744	0.311392274275476	-0.137919363832195	-0.337305532583408	-0.785113817125153	0.484619901686047	0.951612430414836	0.177239401351476	"S01"	0.951612430414836	"IS08"
"FAM47E.STBD1"	"FAM47E.STBD1"	0.175959299339319	-0.278602422958593	0.297643493871568	0.526547441049851	-0.762454353107506	-0.700943447633979	0.950779459233736	0.950870099070681	-0.939231433556454	"S01"	0.950870099070681	"IS08"
"IFIT3"	"IFIT3"	-0.471052509082134	0.417861658323056	0.675197396582889	-0.278897843222392	-0.0769157777864662	-0.540504233599832	0.280492306516171	0.91182144653783	0.00538253646671035	"S01"	0.91182144653783	"IS08"
"ADAMTSL2"	"ADAMTSL2"	-0.13887065018681	-0.331343402049432	-0.119601414654969	0.493596904597051	-0.649435303081266	-0.93269749601107	0.842914165761796	0.898620036148935	0.240946767227178	"S01"	0.898620036148935	"IS08"
"PCDHAC1"	"PCDHAC1"	0.579791052049006	-0.605069037872721	0.235764553160883	0.675289094904201	-0.354264237424292	-0.963786945762583	0.384107503042898	0.887618363122121	-0.524823130042643	"S01"	0.887618363122121	"IS08"
"MYOZ2"	"MYOZ2"	-0.51186321984	-0.278808945376273	-0.0767336320417167	0.331741700626901	-0.181596235278842	-0.588298049598653	0.13072756423997	0.858053258922221	0.746324405239645	"S01"	0.858053258922221	"IS08"
"SLC5A1"	"SLC5A1"	-0.419420219529232	0.314461864782216	-0.281274437967838	0.540652428736662	-0.102604460796258	-0.601960297260806	0.238179766825473	0.773173585593516	0.0314784748521877	"S01"	0.773173585593516	"IS08"
"RP11.514P8.7"	"RP11.514P8.7"	0.42780747583003	-0.410107162326731	0.126497763047904	0.363636966895707	-0.54749099407213	-0.742080650867154	0.439639379094733	0.65943345144995	-0.15634661757124	"S01"	0.65943345144995	"IS08"
"YIPF1"	"YIPF1"	-0.106452278509691	-0.975484194912371	0.00775873721425014	-0.420744235274624	0.137774772741235	0.612359681419202	-0.272607182080596	0.638273250412375	-0.352291656067157	"S01"	0.638273250412375	"IS08"
"DENND1B"	"DENND1B"	-0.156627654080333	-0.426912799353694	0.055228273918576	-0.173300452835215	0.0747290706561079	-0.0994419534388357	-0.238561395187824	0.545252169379674	0.455104238541042	"S01"	0.545252169379674	"IS08"
"CD80"	"CD80"	-0.660960006691376	0.0058107007940491	1.57334643181944	0.213419855734909	-1.07315919915351	-0.564321228352125	1.00716038651626	0.572297858079372	0.105025086483016	"S02"	1.57334643181944	"IS03"
"LY96"	"LY96"	0.319930129751688	-0.179894131218559	1.48032251203522	-0.0939638277195475	-0.133151976078971	-0.142690798705535	0.242774969642485	-0.199756729871294	-0.621471077043066	"S02"	1.48032251203522	"IS03"
"MS4A6A"	"MS4A6A"	-0.452315526607074	0.0756401474626002	1.46584480700363	0.379762331330257	-1.38940039236274	-0.450574757792217	0.81569299730939	0.679806036459632	-0.125705886374853	"S02"	1.46584480700363	"IS03"
"HLA.DRA"	"HLA.DRA"	-0.487128365356618	-0.802855717556205	1.32145916798723	0.714592882053797	-0.824471310848998	-0.53619548190102	0.701285350400158	1.27968087524306	-0.571870885346597	"S02"	1.32145916798723	"IS03"
"IL22RA2"	"IL22RA2"	-0.301762616354698	0.00322909820757545	1.26457208979041	0.699814809605471	-0.662905235785122	-0.486124025991025	0.766936781303614	-0.976860751408838	0.758026983173638	"S02"	1.26457208979041	"IS03"
"FOLR2"	"FOLR2"	-0.352197520324983	0.151639952860911	1.2321604689226	0.554173905353266	-1.16870926083919	-0.627607912877932	0.870516802183181	0.696551227700871	-0.341370871458407	"S02"	1.2321604689226	"IS03"
"HLA.DMB"	"HLA.DMB"	-0.571842844863868	-0.754267811639416	1.23003761845964	0.843412903252894	-1.00007702129594	-0.569508438762304	0.862521196711424	1.10764194870594	-0.361105816673861	"S02"	1.23003761845964	"IS03"
"CSF1R"	"CSF1R"	-0.412205408526332	-0.416580169944158	1.18505030671103	0.397880065495198	-1.06742264465294	-0.694443095801515	0.983508909221044	0.807482038667686	0.0578078127876965	"S02"	1.18505030671103	"IS03"
"ITGAM"	"ITGAM"	-0.517711467066459	-0.284822627294373	1.13509655343059	0.43949275871629	-1.13494182357534	-0.846037402714266	1.12382153376999	0.830585796153364	0.226899557347416	"S02"	1.13509655343059	"IS03"
"CCL1"	"CCL1"	-0.28279317755011	-0.602965687309951	1.13204940590019	0.104102431034617	-0.730406351975615	-0.25025854720818	0.918486522874785	-0.385110843442504	0.569496019410686	"S02"	1.13204940590019	"IS03"
"CMPK2"	"CMPK2"	-0.123791718859513	0.0758082357861795	0.842231166075026	-0.0901857771660771	-0.523421165041164	-0.511981667196057	0.266903943667753	0.677182054072929	0.130811285454434	"S02"	0.842231166075026	"IS03"
"NDP"	"NDP"	-0.541531090728368	0.0998541391223105	0.788689207407535	-0.339383223525483	-0.0776670522490878	-0.107855028019523	0.779789407235408	-0.779902638488232	0.760547960231648	"S02"	0.788689207407535	"IS03"
"CKLF"	"CKLF"	0.309994325030012	0.0369459582230882	0.505091228454218	0.0803261026347182	0.141851933931816	-0.315796063412591	0.157819597049428	-0.321618710224068	-0.181573416144781	"S02"	0.505091228454218	"IS03"
"C1orf116"	"C1orf116"	0.133737534551634	-0.334550325568031	-0.160768871996754	1.59783597875635	-0.889710514025168	-1.00597146136981	0.644666001943472	1.19677889062117	-0.836662755534198	"S03"	1.59783597875635	"IS04"
"CTSH"	"CTSH"	-0.349614005119225	-0.0680874094532007	-0.438549212559944	1.53024217929818	-0.414553457388444	-0.590140043028367	-0.163067777305474	1.51127097578539	-0.656401273813293	"S03"	1.53024217929818	"IS04"
"CD207"	"CD207"	-0.772993646050424	0.15482269636684	0.289959058742355	1.47992547063588	-0.930020948541937	-0.682497421003584	0.605760221052649	-0.0351994768729907	0.82215789286348	"S03"	1.47992547063588	"IS04"
"KLHDC7A"	"KLHDC7A"	0.471051966172352	-0.573575089585892	0.0801587429850075	1.44665771895901	-0.752827187271314	-1.02084344179514	0.849724265064549	0.477823542884238	-0.695497384066039	"S03"	1.44665771895901	"IS04"
"C17orf50"	"C17orf50"	-0.366003264953116	-0.268263721922201	0.291014144265106	1.44358482066999	-0.510357896656415	-0.752486086255971	0.789360583953621	0.716360335849495	-0.703101777210196	"S03"	1.44358482066999	"IS04"
"CD1E"	"CD1E"	-0.510898733547483	-0.271249768691874	0.62626645437316	1.35254258265108	-1.43895551229898	-1.01652261435195	0.984469074066527	0.671745314093823	0.529921708388065	"S03"	1.35254258265108	"IS04"
"SLC34A2"	"SLC34A2"	0.0441277547508569	-0.668052942117967	-0.169563380345115	1.33467302717273	-0.902901577347198	-0.969530377164948	1.06414805414565	1.28083174637019	-0.903173532706473	"S03"	1.33467302717273	"IS04"
"CD1C"	"CD1C"	-0.551933946640013	0.0483464607000262	0.712222686927355	1.32761293381741	-1.54116821790307	-0.868477557399003	0.912603014366625	0.868125673781025	0.0652777461398636	"S03"	1.32761293381741	"IS04"
"FCER1A"	"FCER1A"	-0.591622408706642	0.0549193517778702	0.372657557398269	1.31137962411428	-1.33621009532592	-0.973742174197419	0.696665612498939	1.15282691279629	0.244885392999223	"S03"	1.31137962411428	"IS04"
"CD1A"	"CD1A"	-0.751185967060551	0.24362686238536	0.475079593262614	1.29368716754945	-1.18576586630547	-0.596953538213371	0.95682534127135	-0.403949186957722	0.857093083939169	"S03"	1.29368716754945	"IS04"
"TLR2"	"TLR2"	-0.498873890733904	0.146719479155417	0.662655033954479	1.2780894381547	-0.920761954926435	-0.724076276687922	0.594221993760123	0.989908287125646	-0.554566989245695	"S03"	1.2780894381547	"IS04"
"NME5"	"NME5"	0.316948544670056	-0.365707075722562	-0.00537098304713589	1.26935713704913	-0.67974523761426	-1.02837752239337	0.592972925848715	1.05299447807129	-0.776734973277289	"S03"	1.26935713704913	"IS04"
"CD1B"	"CD1B"	-0.573371749418179	-0.493564736814654	0.876462968088695	1.2383481964129	-1.18926402687081	-0.804830661807918	1.02340762136355	0.305423989857251	0.507330362758026	"S03"	1.2383481964129	"IS04"
"HABP2"	"HABP2"	0.724087207322314	-0.345318462436131	0.485329154434021	1.2079685091733	-0.83573032358084	-0.998223594872809	0.697333534047511	0.391976682564031	-0.855767042965735	"S03"	1.2079685091733	"IS04"
"MYBPHL"	"MYBPHL"	0.518290064095299	-0.321299845931341	-0.377588467075291	1.19954273452857	-0.757468283738095	-0.862424304121118	0.439632057509534	0.984569441625282	-0.812776656026295	"S03"	1.19954273452857	"IS04"
"LMO3"	"LMO3"	0.530355716304009	-0.781127945446008	0.0219893192370991	1.14943345557281	-0.827865020271746	-1.08454426787727	0.953381103876089	1.00174263610787	-0.852021139394135	"S03"	1.14943345557281	"IS04"
"CDH20"	"CDH20"	-0.657119385672401	0.305311567624239	-0.294826119827842	1.14664668073122	-0.600305879360759	-0.635255360748942	0.448996456844083	-0.031054072723578	0.932699577870834	"S03"	1.14664668073122	"IS04"
"HLA.DQB2"	"HLA.DQB2"	-0.368081175854022	-0.77677197874038	0.673394952116072	1.11520895815734	-1.37301153343305	-0.810132198450642	1.10548358383443	0.685149625868917	0.285793499434754	"S03"	1.11520895815734	"IS04"
"CLEC4F"	"CLEC4F"	-0.52966040547619	-0.482024228500149	0.0237956587287923	1.08391828148049	-0.272826664496901	-1.06051399404336	0.568046656317841	0.819074811795116	0.598039056674365	"S03"	1.08391828148049	"IS04"
"CD164L2"	"CD164L2"	-0.220821411121043	0.117545912286125	-0.497199962560425	1.06256593431015	-0.163718068130378	-0.941284508158877	0.627628225346749	0.610558847753342	-0.138906443057326	"S03"	1.06256593431015	"IS04"
"DIO1"	"DIO1"	0.10329558613086	-0.427077312472324	0.0232107877842857	1.05015808791975	-0.561006749731292	-0.935494136527546	0.587308296554424	0.516731933105707	0.055156812993232	"S03"	1.05015808791975	"IS04"
"HHLA2"	"HHLA2"	-0.386200248652644	-0.538497992542621	0.227781203593944	1.00871346919833	-0.590594441264644	-0.341754654615171	0.83955343052449	0.791183018667404	-0.858376416177252	"S03"	1.00871346919833	"IS04"
"CCNJL"	"CCNJL"	0.693045740331211	-0.448673240168623	-0.069419308600416	0.973016754561754	-0.681981424925481	-1.16695079439277	0.869809270037283	0.717824360870296	-0.685146063038348	"S03"	0.973016754561754	"IS04"
"ARMC9"	"ARMC9"	0.118932083810807	-0.172983039593793	0.0100027672025734	0.963770784032973	-0.593420871568251	-1.08374831178641	0.629274708022322	0.953935465608661	-0.286703749545622	"S03"	0.963770784032973	"IS04"
"EFHC2"	"EFHC2"	-0.580634128350793	-0.150988615671867	0.600489837642938	0.951310539281297	-0.301158765224302	-0.569652356591442	0.284164718921107	0.461671075842576	0.202485414933112	"S03"	0.951310539281297	"IS04"
"CCL17"	"CCL17"	-0.645909567162925	0.317177687843947	0.423098940070106	0.942808581569969	-1.13896049577083	-0.596918023190641	0.921791887163359	0.50569461525735	0.0296463370635884	"S03"	0.942808581569969	"IS04"
"BAAT"	"BAAT"	0.0412841884387766	-0.371507628404933	0.535339853861373	0.936695322983544	-0.979152070058635	-0.274314781678249	0.709995574384691	0.293920134400449	-0.716698257146763	"S03"	0.936695322983544	"IS04"
"RNF148"	"RNF148"	0.68034821064621	-0.621877054264813	-0.00189618070118882	0.766593904641424	-0.66891970075249	-0.837670118533623	0.566852416604838	0.522052537707834	-0.399278301711032	"S03"	0.766593904641424	"IS04"
"VAMP8"	"VAMP8"	-0.235815622216076	0.0797440633400873	-0.136260518226472	0.616881291709163	-0.114893075920965	-0.319270747472039	0.438650375457653	0.299712105190767	-0.419418633749053	"S03"	0.616881291709163	"IS04"
"KCNE5"	"KCNE5"	-0.268071825151236	0.36187307281195	-0.119494402674392	0.578271979889209	-0.199213326239891	-0.563277000476908	0.42029977747715	-0.0884623319854521	0.398026504616405	"S03"	0.578271979889209	"IS04"
"APOD"	"APOD"	0.00836700606823755	-0.015962283390641	-0.0722865924755744	0.546946257487465	-0.237709525896845	-0.739888709942376	0.184485160249573	0.28982357781332	0.507868716445512	"S03"	0.546946257487465	"IS04"
"TMEM219"	"TMEM219"	0.0914833836955857	-0.00898401815178598	0.00570183251610339	0.429742872179933	-0.0737873418103012	-0.59844176253206	0.426680083112709	0.347285821165209	-0.294546304342766	"S03"	0.429742872179933	"IS04"
"BEAN1"	"BEAN1"	0.158643133199267	-0.399834371233979	-0.141549077705121	0.484960801094733	-0.330238756907101	-0.782805762013987	1.8910979853988	-0.497403622972324	-0.452533049171923	"S04"	1.8910979853988	"IS07"
"ITGA3"	"ITGA3"	-0.0179815082489847	0.553662888622031	-0.144096849299301	0.00510527004154792	-0.456247917918271	-0.866150371208836	1.76945004057065	0.180940059333301	-0.741612005829249	"S04"	1.76945004057065	"IS07"
"DNTTIP1"	"DNTTIP1"	-0.0952838149248971	-0.191666109025513	0.0932605561221971	-0.0679227902521912	-0.0658186013131251	-0.317512072851645	1.7384867841081	-0.637900830175768	-0.563496668793251	"S04"	1.7384867841081	"IS07"
"SYT12"	"SYT12"	-0.27146772739357	0.149823938978757	0.149839192254436	0.224171248676567	-0.0544155458744274	-0.629499144610731	1.66848641505793	-0.714669898736476	-0.137978482178701	"S04"	1.66848641505793	"IS07"
"DPP4"	"DPP4"	0.287220494121651	-0.568824632970765	0.424364504048254	1.18973719389195	-0.926958026647011	-1.01165533092548	1.66205076780993	0.114689749143088	-0.84064651754346	"S04"	1.66205076780993	"IS07"
"CATSPER1"	"CATSPER1"	-0.190589461511833	-0.16350908215022	0.29308005476908	0.247670527988202	-0.963787452932408	-0.863576313898663	1.65051891932051	0.907886667009987	-0.609025809778261	"S04"	1.65051891932051	"IS07"
"WFDC10B"	"WFDC10B"	0.131694897294381	-0.566894893291172	0.270275658699533	0.604816163841627	-0.41534959526176	-0.659867910232576	1.61027957766391	-0.22613892953591	-0.677155928959374	"S04"	1.61027957766391	"IS07"
"TMPRSS6"	"TMPRSS6"	0.524648560184048	-0.624515121873948	-0.390819060384868	-0.00399676202091116	-0.262049358014281	-0.727376707007807	1.52035355834011	0.0749288306148569	-0.567863589216628	"S04"	1.52035355834011	"IS07"
"EMB"	"EMB"	0.397383994146908	-0.692512826974587	0.580742936774426	1.31924374381323	-0.910278465414902	-0.960741585479683	1.44227718668072	-0.280785269696122	-0.506950960655054	"S04"	1.44227718668072	"IS07"
"CRLF2"	"CRLF2"	-0.445032294951482	-0.481640647072927	0.730813525473166	0.425341475082155	-0.916738213113141	-0.736922230717181	1.39629609888636	0.359084617545414	0.237862251843571	"S04"	1.39629609888636	"IS07"
"XKRX"	"XKRX"	0.370394740955759	-0.628969023746908	-0.207434869039	1.08597505326298	-0.40099390784721	-0.626640380408185	1.38264514287922	-0.579165885062378	-0.594908572362292	"S04"	1.38264514287922	"IS07"
"RP11.295K3.1"	"RP11.295K3.1"	0.27494104268832	-0.336956255518385	0.154559116423097	0.232037999427001	-0.694532656084906	-0.691630212145017	1.37482573702915	-0.0346301851131856	-0.25453356380436	"S04"	1.37482573702915	"IS07"
"GLS"	"GLS"	-0.474211791149044	-0.193335312728606	0.400121431222357	0.553612545176506	-0.511261252403246	-0.884989958510282	1.36458871277582	0.437178825218779	-0.033403887339423	"S04"	1.36458871277582	"IS07"
"MYO1G"	"MYO1G"	-0.432034936661462	-0.409832857149953	0.806242699740042	0.746743877754547	-1.24222312075132	-0.962429827890133	1.35701618427239	0.962801350252485	-0.0624243300998993	"S04"	1.35701618427239	"IS07"
"MFSD7"	"MFSD7"	0.107098635578639	-0.175319204822523	0.160595366818536	0.723955276513549	-0.959589652366395	-0.833135485627108	1.35511971984262	0.237563600397503	-0.35809082953161	"S04"	1.35511971984262	"IS07"
"ADORA1"	"ADORA1"	-0.431194530817309	-0.260715140085513	0.0897867137994221	0.999692569440564	-0.708421480145495	-0.96194707310644	1.31947416316123	0.234218739344866	0.276058183576018	"S04"	1.31947416316123	"IS07"
"GALNT10"	"GALNT10"	0.136351877386632	-0.395196553900855	0.143611473905852	1.23790733081146	-0.544687218953695	-1.07840412237414	1.31633520938725	0.142741142933453	-0.497727658663227	"S04"	1.31633520938725	"IS07"
"MYBPH"	"MYBPH"	-0.052750943065916	-0.544647825468516	0.371208307711584	0.958092663931028	-0.734062458321642	-0.66904199765068	1.31145645713741	-0.32951099783051	-0.0199603027696316	"S04"	1.31145645713741	"IS07"
"STBD1"	"STBD1"	-0.190095818541771	-0.432717745486877	-0.166465397026989	0.200810703983885	-0.464212200746144	-0.368488713241894	1.30909736571208	0.345177179051363	-0.467378431100571	"S04"	1.30909736571208	"IS07"
"P2RY4"	"P2RY4"	-0.190748514070904	-0.362842145976791	-0.216530358653083	-0.164965109104339	-0.308334324304531	-0.509244635048062	1.28069626081486	-0.0770438514420475	0.427610728411273	"S04"	1.28069626081486	"IS07"
"XAGE1A"	"XAGE1A"	0.466772047590754	-0.697314775183922	0.0457021413470301	0.593980751379821	-0.338957157657765	-0.675800145523637	1.27497922465089	-0.110078559261344	-0.693177048377222	"S04"	1.27497922465089	"IS07"
"PLD4"	"PLD4"	-0.576191744134761	-0.12490430470028	0.968714609182088	1.10618901671798	-1.27575269798707	-0.943005513217101	1.26455399065756	0.24033879367148	0.428611572649946	"S04"	1.26455399065756	"IS07"
