"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.94.7557.01A.11R.2125.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.50.5931.01A.11R.1755.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.77.8128.01A.11R.2247.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.MP.A4T7.01A.11R.A24X.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.56.5898.01A.11R.1635.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.73.4677.01A.01R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.44.7671.01A.11R.2066.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.75.6206.01A.11R.1755.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.56.7822.01A.11R.2125.07"	"TCGA.49.AARO.01A.12R.A41B.07"
"MMRN2"	1.19684353754935	1.83218388058182	1.22814299450976	0.16288678101662	2.17117327678606	2.37009286919373	1.53996394426322	1.78075517534595	1.82536306769625	2.07660656077821	1.89379242418131	2.07122033487303	1.59371610099339	2.07117816349336	1.32226925327496	2.30503387621305	2.29141832032412	1.9469224320098	0.984829597549221	2.45836467658715	2.40975869595142	1.76062836821364	1.77877684813721	2.17717861039331	2.0147408432958	1.57824668932312	1.8452496750242	2.12460701075624	0.461597459976447	-0.788859191315726	-1.12337420335447	-0.447346151437674	0.769053268956512	-0.409969219517847	-0.820309034791853	0.555808369146626	0.178327625554863	-0.166753671436017	0.0506516011104699	-0.933070037082195	0.104338417239264	-0.21846571239433	0.0716884815136625	0.0812470556166595	-0.000637358475139429	1.6196657285256	-0.303915561939974	-0.14671123068231	0.866036955974828	-0.456976298152771	0.852725012957548	1.39079375095919	-1.27499455213972	1.26540586097509	-0.12609711606879	-0.150658113499406	-0.566905648102805	-0.21247807166379	-0.742515455350973	-0.357566977900195	0.11439607536154	-0.865468783902223	-0.0816018920772346	0.797827645062739	-0.172657959260836	1.04783899368938	-0.0877993113075232	1.05607872145438	-0.652343492113329	-0.197559391944222	0.00172230492235343	0.213506778159914	0.0414401130745796	-0.254292386732764	0.198147134390065	-0.231893352575452	1.40310521544174	1.12403365170697	0.781574240460067	0.434869388237008	-0.364841438949491	0.602732875907334	-0.240215231149755	0.0272944374475911	1.24085638571245	1.4084218069516	-0.149330483753111	1.10575279048737	0.166916489413335	-0.108196593377951	0.439192727335543	-0.740821076442775	-0.243019586873465	0.793986274165611	0.927910869222574	-0.0406859187261349	0.80217429488121	-0.175526838662623	0.167695797718494	-0.31153758704023	1.36245086430888	0.112365505468095	0.498928751776928	-0.540349109656396	-0.3019431916377	0.810233609718319	-0.544922451739792	-0.000280053146701882	-0.516175798119607	-0.0177378693576016	0.613218816084685	0.855825938325083	1.19260442672698	0.983096230929821	0.00744586933833929	-0.545420092848739	1.37702719228293	-0.629958762756698	-0.304080101922499	-0.313189126552352	0.0866876878240632	0.100771536464349	1.28952499077582	0.432461478930293	-0.443838333297273	-0.393037693098651	-1.47126622097499	-0.987921506221782	-0.648979073034558	0.992473778021943	0.880713875633701
"NOVA2"	1.63656703157439	1.96777829447569	1.10672961406807	1.41426637541823	2.04230055436664	2.09993516516433	1.58579345118746	2.04387997209438	1.79015373087209	1.75680207142926	1.855322205277	2.16370757697246	1.50356430922873	2.02640526658499	1.49583647275788	2.0454959904373	2.50986630722444	1.91999517961827	0.663524994751334	2.07114843999896	2.3755979999997	1.68299922290956	1.84383665113014	1.89382729072335	1.50728400582112	1.57602235508042	1.88543942654258	2.2587135908196	-0.458124308018677	-0.560089860935944	0.0360896879347796	-0.416895020505137	-0.716263885953132	-1.19022187318764	-0.937380001623319	-0.0565887469497544	-0.631872196509542	1.95758325927533	0.0958573814008806	-0.482107638881578	-0.147294478254605	1.40382242578395	-0.879132532198678	-0.473547649362464	-0.135714470623214	-0.124051572176872	1.54828032242308	-0.324159236637207	0.0603821088274999	-1.14127430164647	-0.804784448871171	-0.678368234394866	-0.344073719314035	-0.155908649769323	-0.226154410509985	-0.461889615311549	-0.475448763840476	-0.180045941862501	0.936888214111236	-0.353459272982705	-0.443158575426211	-1.11416063377197	1.17936331161702	-0.342589994663265	-1.17366515195698	1.56199894427838	-0.521940689066728	0.889079415411188	-1.03775130163021	0.075557719314013	-0.164909765653223	-0.265230729328384	1.51170117617782	0.541002248600138	-0.538439801882227	0.191745631138285	-0.154130109887138	1.59838943516684	1.64240871419228	1.16272678719469	-0.199554166304429	0.186960837954213	0.280507554876454	-0.384754208509198	-0.529006846114859	1.4963346874735	-0.820178448610477	1.42121791308203	0.127752340166428	1.40836408605316	-0.19164588694166	0.0100511744344251	-0.398628670433112	-0.316898074393334	1.6147206667415	-0.925236179850447	-0.191690066667815	-0.673632951067115	-0.352527726797382	-0.471403340129177	1.78579468134332	0.0488372132293565	-0.785180044276433	-0.469699790541117	-0.160058782803564	-0.0918906897153908	-0.903553948357031	1.22155133072776	0.278998361000083	0.0387060368294084	0.0582948966377875	1.44509508972907	1.59292328853742	-0.305550087893047	0.922337579362541	-0.130862066677095	-0.182182996860911	-0.752482456674331	1.02736259372258	-0.0813295627943795	-0.469383320429865	1.4541796814123	0.0968639233813784	-0.276984503902006	0.15949937849397	-0.000207976971271905	-0.906984397376013	-0.643820048383187	-0.259812911575383	0.0853412803222226	1.47800067765525
"EDNRB"	1.67856764835552	2.07468685890595	1.69749550511042	1.41951572376263	1.74960619908729	1.68914030604238	1.5010806493026	1.59101828506176	1.4965384654451	1.78125890976787	1.64489015088264	1.92062675210962	1.67295479516743	1.84720661392437	1.47158024943344	1.92515043983406	1.96303013799625	1.73310672525981	1.52387138409849	1.8618284642648	1.58277539282055	1.59176475458447	1.64493869169085	1.77231458759453	1.65640044307252	1.63416407748951	1.85592673884935	1.91359300808222	-0.894277870081777	1.20088440686149	-1.12114037340831	-0.405163992480126	-0.803695076652528	-0.742556542881098	-1.1706410381871	-0.877701776778498	-0.934502163877858	-0.269318196494055	-0.448340594405141	-0.295881440628572	-0.363832628957673	-0.332351546036916	-0.839988608179091	-0.176972127232542	-0.94722658792259	-0.0966954329368921	-0.435134912211864	-0.510633949444412	1.44212984870086	-1.21805313070669	-1.06543488046853	-0.0755780311398376	-0.317912283762883	-0.843070572691041	-0.10020889263898	-0.697576775043383	-0.165383041602557	-0.785108755246138	1.05469588344633	-0.87725876183362	-0.988702973065635	-0.683304531972576	-0.293613820080523	1.20785056266874	-1.08591543010108	1.464924321961	0.286082394608321	1.38860760320783	0.048416691370357	0.825152748703784	-0.338060064470093	-0.0510911538610067	0.607495777790398	0.453877298694019	1.07498550412171	0.770019029862431	1.54755358715532	0.182468907495549	0.598721880256888	0.801831051336555	1.06439766715803	1.42905557489679	0.159120237232757	0.0570231267711592	1.28582979280697	1.53611423539971	0.16754629718498	1.61024299990887	-0.1051609783172	0.228215796925589	0.553782201659992	-0.00108313134116296	1.47463983734358	0.898298001520551	1.39569169327214	0.710147677682671	1.46920188301329	0.503013499609587	0.926208435932708	0.282002592400946	1.54703652959706	-0.232848597712301	0.121543765095264	1.50549016861468	-0.360131421754995	1.44568355311122	-0.176470701342705	-0.579372415973901	-0.562693339939329	0.280261430050156	1.17235960593335	0.1476193788073	1.54313580619616	1.4220477421425	-0.0206157890466137	0.0985831259908014	1.46926931726609	-0.856125520461192	-0.226072825935086	1.00401962497043	0.475510092509537	-0.359640376704833	0.610650374389988	1.46068339645767	-0.619701167705499	-0.420542381118675	0.694157808454939	-0.0918170458845569	1.41945166598745	-0.410788630068805	0.133457740075652
"USHBP1"	1.37127840282558	1.97343925971115	1.49932864374743	1.80973311664919	1.87306874299149	1.85036981467666	1.37320954068654	1.73926545894738	1.89962870833413	1.81543784105384	1.96272460450481	1.96187017354778	1.77299744499921	1.77765841792223	1.30791229465392	1.84514178623231	2.0240471698337	1.80529463588447	0.247300702586643	1.56765329394373	1.94405074589706	1.31411393456196	1.93271596233628	2.01022576112761	1.56172238112147	1.54397431595597	1.92984999144998	2.08673445208892	1.29905660090021	0.450285716433551	0.19446807249053	-0.560408357008071	0.202070980261997	-0.513436203801243	-0.0138749298367955	-0.366653700472123	-0.91277227018633	0.991354513622091	1.51571613883425	0.876864595230623	0.403846443309926	-0.0736747283063985	-0.481314406480365	-0.167845849908208	-0.589101421233192	0.218316835604676	1.35703835081402	0.986355506100392	0.132773428027992	1.5756236289386	1.04564860865908	0.116639929612123	0.446534848298002	-0.524826781083716	-0.532500287372874	-1.1656158312087	-0.590935584148465	0.526767840089401	-0.78019130370301	-1.32173562357914	-0.698457602795346	-0.256177851582685	1.4570518907318	0.85989874163038	-0.619505519711283	1.32343128789984	0.374701379307561	1.38043871436049	-1.15707585487095	-0.0920490909192072	0.674969328459984	1.03120518667013	1.34440382666107	-0.0624086868041572	0.351045201450992	-0.275297848154464	-0.0210215510558447	-0.551093236661979	1.41474025723768	1.34761573920611	0.0811713928794312	-0.702662155794457	1.472690716752	-0.778364922354913	-0.40466223435775	1.7127126750933	1.26727910580017	1.85009070828255	-0.93502496637257	1.00346612998253	-0.943564535277638	-0.0323589206492378	-0.646270160099085	0.801985918413681	1.6083340876439	-1.27454620989875	-0.230647942956378	-0.905094319026359	1.32680916650371	0.310182407664359	-0.224047425943679	-0.257381342606015	-0.234280995533229	-1.10735778473774	-0.0412958477714088	-0.642262248879458	-0.246363637225117	1.01765146582623	-0.728592256582193	0.402801589644928	-0.190473494096542	-0.220740382596393	0.0583552745254797	1.32402388447034	0.526888148920849	-0.0877415326300052	-1.10099977965464	-0.570437489056095	1.49010999681778	-0.236920400841087	-0.901166736738424	-0.842882623205057	-0.735501681727244	-0.277544863229473	-0.502074722068936	0.287254953366884	-0.950366641064342	-0.0128801349970673	-0.21209725942298	-0.957253354781328	1.43868096230368
"MYOC"	0.479932305753726	1.73805579947951	1.62495845423974	1.26772665482636	1.67612208332863	1.69512623137597	1.62999051226192	1.78430717005243	1.6111869248368	1.93514516259965	1.83140188139425	1.62778203029594	1.9982246823445	1.95999171063257	1.61689640065307	1.62440045916981	1.79942687379702	1.63108187151287	1.55764430811276	1.87208596934851	1.6635967489503	1.66533595682051	1.70485677909123	1.88575532571677	1.69959457609101	1.53423734134036	1.80162164595625	1.86493157495228	0.58504311693271	-0.929473590558837	-0.929473590558837	-0.829166747023562	0.27418416809147	-0.929473590558837	-0.438263093702774	0.133457654573271	-0.929473590558837	0.12515960344126	0.601267058555708	1.58974854455597	-0.929473590558837	-0.929473590558837	-0.0850202522033373	0.306711975416	-0.86197630921578	1.53712387243811	-0.929473590558837	0.725771023100656	-0.749525523180216	-0.929473590558837	-0.929473590558837	-0.929473590558837	-0.929473590558837	-0.480883976252844	-0.929473590558837	-0.929473590558837	-0.929473590558837	-0.929473590558837	0.398146989236853	-0.929473590558837	0.270405470053989	-0.929473590558837	-0.582185238046639	0.523718990932235	1.59138567493432	1.5406550604488	-0.00361070483294693	0.363149599006544	-0.929473590558837	1.62938159906307	0.767451516451534	-0.929473590558837	1.30602692206585	1.06640642169051	1.51964511205924	0.616379065428489	0.828421907383204	-0.662015457986592	-0.929473590558837	0.562279721764348	0.74724083546405	-0.929473590558837	-0.929473590558837	0.537685440203439	1.10692784524305	1.61662707194885	-0.929473590558837	1.59111418070833	-0.929473590558837	-0.099615793651007	-0.929473590558837	1.52979933029015	1.09923334912983	0.582215027168546	1.44745866173104	-0.17991125257004	1.41375261617504	0.589781711444529	1.57809196993953	0.660156179558613	-0.088127228074647	-0.337323160913918	-0.929473590558837	1.18673982371325	-0.929473590558837	1.25808608584399	-0.162158638415564	0.426201086120569	0.6024441716032	-0.412848867940891	-0.395483887646861	0.855808089869741	0.169989379326404	1.64392789770514	-0.489753057409942	-0.929473590558837	1.52791177097175	0.841181503970766	-0.402909336402837	1.67360084507134	1.56103661110947	-0.413524394114206	-0.594187479675942	1.60330316617377	0.00143220307552882	0.591432698867865	1.52495876839999	0.436191673459853	1.52735269224834	0.0348396472135066	-0.929473590558837
"GPM6A"	1.59295772562908	1.82822623962649	1.79585119086384	1.40366385199524	1.74709060900016	1.68383657199633	1.40684058043631	1.70167847501241	1.46961118677055	1.80951586949521	1.58307696905433	1.73768346572638	1.55651426289883	1.74552982870825	1.4349325723506	1.76768878093538	1.8131091379977	1.63949745596043	1.40886275808038	1.80984038702908	1.71229419240065	1.44204596722161	1.63645234663548	1.71624153475881	1.53137697602435	1.49396505046914	1.73313444125411	1.89521101091036	-1.10057597288738	1.49579070864635	-0.938929369385654	-0.677254696905587	-0.483563269963121	0.210875819610807	-1.10532535023498	-0.0546006628639174	1.49634805058446	1.43661733191662	0.335342624002763	-0.453721382759659	-1.07519111733961	-0.800948835329594	-0.658043440175907	1.85968556523145	-0.970153261360207	-1.27372010876265	-0.720323493482219	-0.252526888251722	-1.06733548654803	-0.743323740293184	-0.814827776949844	-0.911536295603483	-0.611280729289905	-0.873576530390384	-0.677864137003748	-0.87158759453052	-0.520613641891751	-0.407527516322953	1.45113293938516	-1.12561798161069	-0.847091337236934	-1.09652813979996	-0.570870473409716	-0.672759733152608	-1.17064728578476	1.47135677511822	1.18932042146532	-0.0440907223638052	0.813940674463298	1.41413040353104	0.354226987810361	1.46901070126192	1.40813057178385	-0.635899729828629	0.116896437762241	-0.235635524343815	1.43065674280135	1.08483522623143	0.0408022716679538	1.30473537810609	1.27439791068827	0.948855484274435	0.0993788247521929	-0.470033551156753	1.1250348934245	1.44259884202618	0.0629309639993437	1.51800823429938	0.726876686519209	0.271333045251042	0.156635146384082	0.197710519147461	1.42614197004624	0.334786406744403	1.34955205203777	0.299494499415535	1.41042815160779	0.205047375601856	0.445201250781698	1.18435620784352	1.10485010245577	-0.478894884862903	0.803767046692244	0.3084212328526	1.03898828753165	-0.140816351649825	-0.376632307407773	-0.904868179658331	0.181328016189157	-0.198646520399885	-0.727278666629167	-0.756713272514361	-0.420068344576964	1.46228541018116	-0.635065073606912	1.42917980268385	-0.120056429589917	-0.452546391724902	-0.690195226786213	0.930360212543633	0.266056006281291	-0.264460819156708	-0.625252916476936	-0.268060559134293	0.440404399405782	-0.438306518628728	1.43148626512025	-0.0581106615063486	1.4303527948677	-0.320813458586162	0.0342634171226245
"TEK"	1.54325815887146	1.73092874023683	1.69056777579034	1.47236998257564	1.73879062257029	1.97446709436375	1.48805499115262	1.51789887167311	1.36057706857616	1.90386143766831	1.51676511515221	1.70878393629199	1.53961873801901	1.8299879248003	1.54432128390775	1.87153048165394	1.9787301898264	1.71015979416106	1.4723024020894	1.75561952436868	1.42654447862262	1.34926051815644	1.62437228901801	1.70840586603073	1.68698486979446	1.37937166341831	1.78273096211291	1.7775780168162	-0.903985968668625	-0.124003915541227	-0.940788829048849	-0.297652055440464	-0.729149312112494	-0.830243108394891	-1.31742408161801	-0.185725144270099	-0.798286736155266	-0.209606164890054	0.218375500617859	-0.784436202102314	-0.787057500572637	-0.279161966035345	-0.781057427683994	-0.238636073829784	0.160656854494455	-0.263204293765295	-0.318457172491006	-0.294755059410904	-0.191432639375067	-0.925357244556178	-0.582793491892031	-0.448125729400726	-0.805722698553222	0.0264846845794568	-0.543369626998257	0.220807734587392	0.0370379739873744	-0.324767584270366	-0.12323222835435	-0.558157908791768	1.42426939303734	-0.764679291971245	0.0814896483656809	-0.0572364688229917	-0.359355472938669	1.16073635872643	0.122410989203254	1.45374965255855	-0.192041754162394	1.4196981455523	0.398550418371026	0.180546596661885	0.644306836341397	-0.0994852794264664	1.44907662743642	0.292266108852041	1.47089145173752	1.43956204130334	0.444100974160189	0.991008523327769	1.39706006362952	1.43512993793169	0.438683906363027	0.0648479030584777	1.48810741156186	1.57075367367668	-0.214454308814412	1.47887597648179	0.779463858577086	1.09381277124622	0.918720244526757	0.369419347627799	1.45796492950733	1.47040234360795	1.51839037996008	-0.761162297786773	1.44767710172021	0.00814436535546668	1.3459884795574	0.256394678799458	1.60338205799239	1.03822340436484	0.345941429528115	0.978272171570821	1.00295558416688	1.02596907000087	-0.0857996895092191	-0.529642639565133	0.422685016281411	0.711795919005301	0.515144830565788	0.369319029755652	1.42487707444338	0.458177042511745	-0.282454176391979	0.360932015685031	1.39057975252836	-0.548014537596851	0.400144919549515	1.07724832765746	0.779701620447831	0.729774217433464	1.27015491736196	1.168858858691	-0.653962804999119	0.336303595142224	0.977064043157464	-0.0991231679220338	0.547874236866758	0.121061096915765	0.0172414719750284
"CHRM2"	1.60112334141831	1.67975056549402	1.80317468460524	1.46338638424384	1.52062628152785	1.84002766581514	1.59990009595736	1.5975560509455	1.6614542021321	1.6429854259129	1.552934337233	1.82356074415156	1.6503664972616	1.96319458146972	1.50468078140587	1.7955861620034	1.57083451641999	1.57274912917255	1.5776190355823	1.5986267804482	1.45999114126795	1.58889727209517	1.70070361561855	1.48387841232786	1.82486874039563	1.49645748635348	1.52806355645005	1.94953104269137	-0.904619002571647	0.759298169975674	0.605884687042803	-0.904619002571647	1.51138940919927	-0.904619002571647	0.403306382348735	1.55274802977217	0.380695890115725	1.61885595162568	1.57577030568704	1.28856858031197	-0.904619002571647	-0.203215743091706	-0.904619002571647	0.68382365286767	-0.904619002571647	0.664053420674623	-0.904619002571647	-0.904619002571647	-0.904619002571647	-0.904619002571647	-0.904619002571647	-0.904619002571647	0.703705247177129	-0.904619002571647	0.397973697154095	0.0918652639544132	1.54577724758695	-0.904619002571647	1.63333353244082	-0.904619002571647	-0.904619002571647	1.53012224381888	-0.0643923617581494	-0.585194869637765	-0.904619002571647	0.614034491609386	-0.904619002571647	1.47192339408112	-0.817894462040613	1.48995315125587	-0.904619002571647	1.19351346960905	-0.477484907107638	0.508591736959957	0.127252206769668	-0.904619002571647	-0.904619002571647	0.697235801782056	0.0353737198471242	0.513737248053361	-0.623148395859803	-0.596419113549813	1.57257494757996	0.433685741981153	0.926078164052949	1.58111908078265	-0.904619002571647	1.48962449201556	1.47886209902792	0.771494457875362	-0.904619002571647	-0.904619002571647	0.473951389660168	0.521909167810994	-0.272342113072327	-0.276441959795335	1.61570557676039	-0.409775256939857	0.912645606770022	-0.904619002571647	1.45660372132709	-0.587903403498624	-0.904619002571647	-0.155484846315569	0.468413606855302	-0.904619002571647	-0.904619002571647	-0.904619002571647	-0.904619002571647	-0.283757500941047	-0.904619002571647	0.319061797196663	0.687818848399996	0.32885564103479	-0.904619002571647	-0.904619002571647	0.392190112716386	0.715186158166264	0.0955449220101479	0.994566857843252	-0.904619002571647	-0.904619002571647	-0.248227589073663	0.39748959662513	-0.778037261787958	-0.904619002571647	-0.904619002571647	-0.904619002571647	-0.904619002571647	0.664997637242453	-0.904619002571647
"CD300LG"	1.72894391132174	1.82123556829506	1.65777666806798	1.61743492264165	1.7363185701773	1.83030640994737	0.327350014822154	1.69022242880268	1.68616394692628	1.65746146536588	1.6282144925355	1.85720943437423	1.75451256217605	1.8738091427425	1.08710416257672	1.95403630255245	1.96146132645637	1.72267789644544	0.50510234354794	1.68467442836858	1.62665584867439	1.61170266123005	1.83171641761019	1.76217792225655	1.64458342326619	1.64008648353037	1.82242375259707	2.04876769699883	-1.07618739889176	0.362881952931924	0.0738565021368904	0.139000276519931	-0.73189182637883	-0.354155557223235	-0.0540801751377618	-1.0276631113674	-0.545734509186034	-0.736859015044479	0.935081657298108	-0.405918706392572	-1.08588899009335	-0.347089838926049	-0.45107911376668	-0.330256948910603	1.57433743005984	-1.02065252274805	0.0645998173024218	-0.0608115959140689	-0.116149845732333	-0.265887853961442	-0.618113587833022	-0.915308797807478	0.449380762819413	-0.226936581453206	-0.508628453258811	-1.06847595005079	-0.139584313431724	-0.57834193536045	-1.16729423709465	1.5845337985237	-1.14929824240067	-0.436577091484077	-0.730318202712318	-0.307664920333607	-0.821390964483041	0.139351445348574	0.000890559117599623	0.274869779317096	-1.00439556296704	1.58104777218824	-0.66144762576515	0.674081176640849	1.59275489672815	-0.158063668952002	0.791532786135176	-1.16428758445933	1.5773243178859	0.652321061750707	-0.0828869548114906	0.844317021609085	0.827089078966662	0.0877499491674441	1.58464755268826	-0.226390432231272	1.58272281678912	1.66742777725726	-0.0754785594656407	1.62857129417618	0.125722554639303	1.58594303010415	1.69457967878036	0.683648101493299	1.18017129646683	0.277674310697958	1.103321542348	-0.205712089509567	1.57933192175066	-1.17934823657686	0.686950104119354	-0.54153600140358	-0.0252197339783761	0.140779450696942	-0.386084645276713	1.58111142495194	-0.765207870598255	0.901274657172375	-0.397285705793224	-0.548085062228994	-0.240107480614354	0.429738105706039	0.0557209482109144	-1.03422557508155	-0.285448247655382	1.60859239587771	1.40098361872567	-0.735256597698524	1.09204548279817	0.330466399583018	-0.0270324292533556	0.298689258474896	1.58602377223311	-0.653615492597732	-0.499147061554947	0.0975571367703819	0.0146775554977495	-0.554169293271195	1.63327610917411	1.580314646006	1.60199046286664	-0.56853484907215	0.0432423765465908
