"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"
"EPHB6"	1.89671712964583	1.02834510254226	1.46148171035619	1.13772187838143	1.52774950509886	1.63435471011189	1.80139211519916	1.6377672119416	1.83814938805944	0.265002274466835	1.84409655476696	1.74308391590867	1.51917660537282	1.64837231336085	0.196456655916906	0.749095945392868	-0.352650815967947	-1.35223056560909	-1.01626024320635	-0.565164543320851	-0.508105502584402	-1.00579416946868	1.34939894402448	-0.0203672206764095	1.35881079666271	-1.3073614004195	-1.09596466001394	-1.28613037282478	1.13511078757442	1.01369741849577	0.177094449368362	-0.565095187382116	-0.100149789012057	-1.08310042312013	0.9974466096283	-1.13614961189034	0.448123980152152	-1.35641515973491	-0.985385951944754	1.79539623576012	1.49048904691677	-1.29068244714292	-0.13880496683217	-1.01438925516073	-0.419264203107225	1.36357469131787	1.51503299108275	-0.335730491484027	-1.5003004908883	-1.03858663874975	-0.920898156846603	1.04102109099923	1.11016991027063	-0.9930941712515	-0.920702675686896	-1.16892425885267	-1.12201374935387	0.75937636276647	1.81982526508657	0.0474621299655283	-0.240670029953365	-0.135216648078635	-0.0411001923236593	1.33430643220918	-1.12132837082409	0.523162992736094	-0.752603898845736	-0.596713100353506	-0.168457227336859	-0.128736489099092	-0.0236210895575286	0.255800221012618	-0.0701769792846775	-0.511994846104547	0.23935952516503	-0.627148750069045	1.53385839647585	0.754576983290573	-0.51114310440603	0.600442479513256	-0.522672554013421	1.61714203218658	0.581956212192584	1.36703713297494	0.0562263464787003	-0.0227649578987226	0.273006866726144	-0.627547089195804	1.73828693983241	1.57408547585812	-1.12547168091328	-0.566841214897445	1.47880054866642	0.0567977358246965	-0.705510041249518	-0.0460260851007271	0.260025618311973	-0.03314087180645	1.68032097798016	0.189621955561667	-0.306031357705824	-0.296193369474458	-0.597120208232541	1.54123389238052	1.92582856878627	1.30237380595744	-0.215703628721279	-0.237246979645646	-0.183547186795394	-0.230253901729216	1.56024461781438	1.50557357833074	1.40350173695014	-0.30913327470597	0.941998431633199	-0.428570014716827	0.815704092226015	0.36216698376676	-0.343168336264942	0.202770861971738	1.36919301411827	0.864978522244676	0.315298017870935	0.461582498624851	-0.672312305233802	0.224375041215433	-0.030476975800668	1.48438405764213	-0.208516928126547	0.432448049644474	0.396010954084801	0.0332462733750486	0.0525426441243958	0.744944110492453	0.41980217248015	-0.0689772739653506	-0.24908980429088	0.925866608355084
"FAM43A"	2.22340027401891	1.71435598030414	2.32429488940101	1.4797983873743	1.80281114174224	1.64953231261715	0.260811332871993	-0.588389232132199	1.84014248188754	-0.219368272304442	2.81294534529903	1.76313975367529	-0.255573773652148	1.6188926343805	1.53650894876466	0.382982664732179	0.251452760446249	-0.642687542262187	-0.741096119670625	-0.120375668231931	-0.725362451381341	-0.677000197722289	1.87261195898981	-0.714252354382423	1.71112212598816	-0.728847491627316	-0.628695501463389	-0.682331620533826	1.38156606974052	1.86469470879754	1.91328901533966	-0.103483105470221	-0.75110646801546	-0.634281370373749	-0.543680409451577	-0.642279380571044	-0.129187840855721	-0.636916222047466	0.65373750467323	-0.114181774731691	1.16748349271117	-0.753031874247441	-0.567866289701903	-0.729720238465692	-0.683227445272912	-0.725616234538323	1.53455034866191	-0.563702986685304	-0.767070900806952	-0.690058020390422	-0.668733893815618	-0.709809026972712	1.88783302947832	-0.7319061217347	-0.765386155170165	-0.665363758776905	-0.257539691910149	1.985825753385	-0.652566793886525	-0.762852646165252	-0.734387385258201	-0.47238911841351	-0.685435572921301	-0.699272049503411	-0.758261383011988	-0.666624617069452	-0.516740348124691	-0.630288002878106	-0.445946684313291	-0.770404857008212	-0.636640678896456	0.369852013178298	-0.667060523427229	-0.723911028873837	-0.280256641009868	0.20886902471808	-0.0769969429962762	-0.565990569289779	-0.323851823873014	2.45983812605199	-0.338430608654258	1.39589730141989	0.0500695599164563	-0.662656927209456	-0.166120639978428	0.439366704750336	1.11109178724184	-0.739993927114748	0.162998360899732	2.00863434749472	-0.745004464973395	-0.688031970725091	0.653656257083492	-0.481424739211792	-0.735038741445257	-0.590750358900781	-0.677950662450746	-0.329651771446774	2.11465752614453	-0.174392385612916	-0.697709622695051	-0.697449704772373	-0.675480370533096	-0.380405034353885	-0.604314987316638	-0.640364587652221	-0.730047149901556	-0.653429169755979	-0.549104710564096	-0.666362484008589	1.84880147972323	0.453812667163347	-0.713823190076296	-0.670869518052777	-0.758015371792444	-0.733562416621933	-0.692917238710282	2.06378659407857	0.0212048857040592	0.211036852844591	-0.65221517667687	-0.619667252873072	-0.531574154398932	-0.666579256646939	-0.703806937969793	-0.628409666883155	0.173393849370988	0.133593145755581	-0.662363646976609	-0.675180860067341	0.424839158371422	2.35672905027369	-0.608583273876908	-0.595976650176963	-0.104989193168685	-0.0959090078046354	-0.676855289403052	-0.211418021555294
"LY6G6C"	1.52517714250283	1.11359463700063	0.916222314338892	1.41689553792572	1.4593199290068	1.4738608235795	1.47761036152256	1.46310502685318	1.56585143752298	1.03774625252443	1.61877129292534	1.4304891916411	0.414142168412924	0.384940056390763	1.53317367531567	0.398176759777743	0.466882531947037	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.234479394783428	-0.892758287336125	1.50441008785258	-0.892758287336125	1.53179639821669	0.301059439793925	-0.892758287336125	-0.892758287336125	1.44756843782432	1.4328320090515	0.546374371630526	1.2613669550539	-0.892758287336125	-0.892758287336125	1.19714262492157	-0.00915647946938228	0.973376651867835	1.4111309802868	-0.892758287336125	-0.892758287336125	1.55258682386082	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	1.50947803576051	1.42728371551371	-0.892758287336125	-0.892758287336125	0.404615604815603	0.152221185640636	1.49372785179035	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.104204901962464	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.165027889136	-0.892758287336125	-0.0412033404420449	-0.892758287336125	-0.892758287336125	1.44672514219505	-0.892758287336125	0.563680558556166	1.41451646383516	-0.892758287336125	0.728255949604656	-0.892758287336125	-0.878623461966959	-0.0502181384534263	-0.892758287336125	1.00859279092486	0.952911598715745	1.41503909746216	-0.892758287336125	1.58369114850557	1.48211395566351	-0.892758287336125	-0.892758287336125	1.4094693819127	-0.892758287336125	-0.892758287336125	1.42557768853982	-0.892758287336125	1.33028387604585	1.5408401507361	-0.892758287336125	-0.10662787341164	-0.892758287336125	-0.892758287336125	0.718567366019765	0.607417245977162	-0.00509292024510313	0.60381982983914	-0.892758287336125	-0.892758287336125	-0.892758287336125	1.40197058895905	0.877228035810157	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	0.877284628329492	1.40876086206958	-0.701156923628824	-0.892758287336125	-0.147222165244198	-0.892758287336125	-0.892758287336125	0.756027465347713	-0.892758287336125	-0.137305107062208	0.526024076197832	-0.892758287336125	-0.892758287336125	-0.764033795827883	-0.892758287336125	1.5764293432085	-0.892758287336125	-0.892758287336125	-0.892758287336125	-0.892758287336125	0.522616912220276
"FETUB"	2.48801675862563	-0.59114189330111	1.3584387762237	1.78768889277752	1.51863429066088	2.77831655900717	2.4905467667553	0.15189802787121	1.99442919941939	-0.590267009473516	2.51290302732045	1.69426248174295	-0.268564840635852	0.967434765246831	2.00822436485271	-0.399713219053681	-0.549986032364135	-0.579851891275529	-0.608298151707014	-0.60092174959784	-0.549887377319235	-0.608933310608058	0.70905522564542	-0.56905806600046	2.95388297059395	-0.558463241452023	-0.608933310608058	-0.608933310608058	0.989342535314062	1.7113962945332	1.5575127339906	0.240913621256531	-0.59941211781001	-0.608933310608058	-0.515923342721951	-0.608742376932837	-0.60822225020107	-0.605947502478275	-0.608933310608058	-0.471321533081133	2.89110438710352	-0.600773280918192	-0.0413397099975297	-0.599557137088515	-0.534346943801863	-0.577523565564532	2.29091807366876	-0.587950464634578	-0.593448688407333	-0.608933310608058	-0.599086834190417	-0.608627763406554	1.8531282318048	-0.608933310608058	-0.605757306976139	-0.606588237031758	-0.606106039677071	-0.608933310608058	-0.608552775610419	-0.59675774380608	-0.442581385432367	-0.568016032115842	-0.599576562017961	-0.576992444715565	-0.608933310608058	-0.58119116768261	-0.586176224399606	-0.608562786664627	-0.607373604618436	-0.528454277676654	-0.59134651824978	-0.582869550605672	0.219742120788922	-0.600632033020928	1.39294523675016	-0.386611261602528	-0.517732063516819	-0.564188056411755	-0.596030327887043	-0.601174031654844	-0.564975411849125	-0.0674489348578979	-0.5976041621714	-0.608933310608058	-0.425269758719019	-0.339068809158105	1.42690864295209	-0.584800792267717	2.57955484887634	2.78822324342487	-0.608933310608058	-0.559506967415557	0.337642765699528	-0.56919704617343	-0.522414526108114	1.41309498372424	-0.608768631433447	1.45431999797644	2.76523074004139	-0.608933310608058	-0.573846247656168	-0.603304752129955	-0.570957955150159	-0.599396834452995	-0.195943451275686	-0.605218333163189	-0.60223514198212	-0.598749338811366	-0.299014543735697	-0.552521848344425	1.45221771979786	-0.499940156713254	-0.605887811477541	-0.607652729949097	-0.606329981131582	-0.59968210196835	-0.608933310608058	-0.608933310608058	-0.608005129805806	-0.608933310608058	-0.607362759819374	-0.603828397464695	-0.608933310608058	-0.608933310608058	-0.439176768256115	-0.603158813047906	-0.608564312399926	-0.608933310608058	-0.605713563191165	-0.5938307449459	-0.604036989603323	-0.608536524193656	1.38716599448467	-0.597222446911491	-0.608933310608058	-0.59300652521666	-0.593352813433492	-0.608496880207701
"MTL5"	2.02368458634497	1.85783163235391	-0.241113797965254	0.147163850086157	1.76437213128003	1.77157214932166	-0.803936123077127	1.68710206367734	0.405009870924344	1.64083896512397	2.66543265414884	0.717358919889033	0.0659653136047396	2.10113258032757	0.165715931749643	2.25913250166991	0.268714169737204	1.55728587825718	-0.969737487892852	-0.837106223523313	0.0192845838750015	-0.596003936131817	-0.0100697219143082	0.812887775432403	-0.552083704423478	0.208473864809704	0.244552803241561	-0.502293893255101	-0.23992225727002	1.78053325897491	-0.158087466030517	-0.651567245333321	-0.603078196681143	-0.394559602374516	-0.536478279914864	2.00756051877632	1.90564053654818	1.66893836934882	0.00452862448851964	-0.503015973071534	0.669986298858416	1.70193486242112	-0.927027192002088	-0.657608709092758	1.7193992188353	-0.152942826556076	0.130474500563366	-0.0597406742632966	-0.570938866472661	-0.100257576712353	-0.0391326623283583	0.596198601951828	0.514912386484576	0.215383057440007	-0.934277234680399	-0.939591088978608	1.82539845709907	1.80466739560177	1.46624411061139	-0.0850025827265496	-0.604476634276627	-0.998688035020322	-0.944661554230543	-0.224267917340473	-0.961083249002802	-0.889870513941781	-0.0595952513597399	-0.854836008997671	-0.929657422316859	-0.947738311346636	-0.902776198524716	-0.987079318734606	-0.587079149781676	0.386162625734953	-0.608788150416634	-0.551246471722592	1.79463229278224	-0.754104055851499	-0.922580756050143	1.80453658266424	-0.94914750353639	-0.410380153378172	1.75330128532448	-0.857451057281566	-0.0938229274001309	-0.467899121972304	-0.208584716337041	-0.964444873262519	-0.113651720716845	-0.799799986091986	-0.997560847372435	-0.624853429397049	-0.386139441333804	-0.660297822495245	1.64709644085227	-0.968968985015535	-0.858686767666316	-0.220336117271489	-0.663649731886549	-0.179055204198747	0.363118944857303	-0.9139796442849	0.161842786508099	-0.908403076594458	-0.917480427563451	-0.81076969469797	-0.528897643390019	-0.907055697793454	-0.876957940995319	-0.918322387020176	-0.517399185693214	-0.59816969201085	-0.410493895532667	-0.980927278211027	-0.925375823882536	-0.959332744950093	-0.950082966926311	-0.907631401859854	-0.579638097747454	-1.00039499057734	-0.988445447831058	-0.947999603198638	-0.978894902632129	-0.992361146162886	-0.48096929042615	-0.969960179450187	-0.999980294240649	-0.9008794737934	-0.981169971305061	-0.95279520721987	-0.930703426142157	-0.897458918421995	0.645353488980056	-0.877615535709214	-0.958299493489924	-0.983325948073453	-0.993117152852902	-0.903693585676848
"KLHL24"	0.921261071671021	1.16986805543701	1.15024686705249	-0.108312868392667	1.16920744374677	1.19491299816199	1.21987242495534	-0.408178613889291	1.16106587452003	0.801973005034162	1.37131646509311	1.36595540222563	0.674345485483866	1.20154856515014	1.15820071918918	1.20753971324287	0.802670547429516	0.850616897840667	0.527267028061526	-2.43738308902642	0.763685563863778	0.435210229247618	0.788543376744826	0.708939988012822	1.11455848602009	0.346287936109146	0.504205446158436	0.476033289095145	0.753784415614343	1.1553564687976	-0.00118276103450372	-0.330138491806636	0.145174636703149	-1.15824292104297	0.45277026981278	0.156103927570317	1.16303048652726	-0.204690003641148	0.642094678604155	0.481737531723813	-0.0978641593079571	0.314206695955645	0.0477220288402375	-0.134129271718628	-0.204806795093694	0.650769979741345	0.349105241385877	-0.369876069032947	0.0720830852067245	0.44656437980472	-0.837490827783137	0.490052094818453	1.15996371319099	-1.20446170612111	-0.427171492519614	-0.164668659887862	-0.4802639850292	1.14276692788951	-0.0188032192986871	0.223512029259801	-1.35864967753527	0.353327817005178	-1.40765099609214	-0.604438979942774	-0.0885310667666727	-1.45728522193116	-0.161574130255382	-2.43738308902642	-0.90317557013356	0.470970173664209	0.62641080776448	-0.427313937038455	-2.43738308902642	-0.355783000042655	0.730385907465876	-0.245564165165944	0.865492211576285	-0.680874130622174	1.16488948788251	1.1533400270922	-0.120520858447565	0.779169823637698	-0.164297177765408	-0.170320149956495	1.18485480364763	0.483879865907591	1.19011260909833	0.451761793726986	0.527513049114487	0.613531636470019	-0.312189854840981	-0.00562900130759701	1.16612069986061	-0.283655806984632	-0.170876121046284	1.14069553140866	-2.43738308902642	0.752666556959454	-0.417564718579847	0.685068670791336	0.665606303459733	-0.335745258743395	-2.43738308902642	-2.43738308902642	-0.198061124780084	-0.536771659645774	0.386971805539312	0.37907775443607	-0.669131351889728	-0.245284236383036	0.556481001092924	-0.222632575704039	-0.461633883681987	-2.43738308902642	0.545473153453235	-0.547621981471382	-0.600465969217131	0.314630197392561	0.340299486991627	1.15026207366528	0.490032430446504	-0.0130683259083434	0.699949804874059	-0.310100096045624	-0.469073529639116	-0.0291487363104125	-0.807808185478872	-2.43738308902642	0.740832118361106	-0.522371979829318	0.0683643300787674	0.75575368982272	0.0296496385390682	-2.43738308902642	-1.07905140166472	-0.107967931023148	0.556520229578496	-0.776051496580776
"THSD7B"	1.3594939037031	0.560820701776402	1.29856161727622	1.30862883579112	1.26042415664832	1.26439216012521	1.6624704260217	1.39001391125847	1.26546676795609	0.906373003606362	1.55177602445407	1.58149064282934	0.742181317185852	-0.440097215723427	-1.23573690999851	1.29939280274935	0.19556519728235	1.38010312211918	0.434992282435019	-0.214470542366948	-0.0973801873095368	0.00601248148520412	-1.2565568059288	0.671473110701526	1.53400351341006	0.58417490692702	1.304877440861	-0.234314319953884	0.869844267751845	1.74489764327231	1.3223813686026	0.44652896087041	-0.202954838598814	-1.13338600057819	0.58867409220695	-1.22198116381644	0.642982399449102	-0.689138922478095	-0.114040262537056	0.621143404084164	-1.09512173110053	-0.364365680697248	-0.599863919269468	-1.21654928539166	0.388843152058773	-1.49096961630638	1.44747651611283	-0.734942967001142	-0.676647683300221	-0.557681083040427	-1.25739188767292	-0.882050193544317	1.5831747036202	-1.08394561296637	0.654857465130606	0.821579313858472	-1.2745714781427	1.27337795881815	-1.40864695434312	1.31048913882345	0.657420785408395	1.16202437356362	-0.512698355303411	1.26157936617813	0.0706925575257101	0.0927962541184748	-0.685909625728702	-0.0297808264869441	1.21091696193466	-0.582233025911083	0.25462800777304	-0.0281687623097523	0.581530595862102	0.517006486250277	1.30097733151079	0.223422730450383	1.60442817030504	-0.000277142898481024	-1.20798967038923	0.824110796080821	0.648216292894018	1.36395802903496	-1.32921816931501	1.26976478085584	-0.700855205890867	1.33511254455067	1.47566360108885	-0.455712837908026	0.311130485901619	1.36362803049913	1.22907645165084	-0.377740889199709	0.654754409998617	0.674763018337602	-0.441197595958504	-0.085891448421232	-0.306498862668211	0.65531392193317	0.374487591265879	0.144348749691672	0.563824576843726	1.2944284980821	-0.0646875740428557	0.384854811686657	1.06815427031063	0.123059587101526	-0.397961817282987	1.29254953241117	0.26838357045966	1.09101327495781	0.61617519870283	-0.967089700046453	-0.589575139211788	-0.350574936755253	-0.337859375447324	-0.0538869064206505	0.391777801892122	-0.37565320356033	-0.949323893484113	-0.862228801782535	0.212776744862203	-1.25727013234779	-1.2966855482542	-1.14815631803788	0.803059589946007	-0.159141816050664	-1.15231706305189	-0.368803938523161	0.0606723774828588	1.28308809921174	1.28152515804912	0.502302184481758	-0.230123466170775	-0.551565746904526	0.174784600498008	-0.148391158767578	-0.104888795451878	0.479353333617873
"IGHMBP2"	0.289496024346	-0.508685165290924	-0.0768104024002881	-0.945755258522178	-0.375996678201446	1.63924408899756	1.28931391545198	1.53298088236876	0.504599150131817	1.64805112443866	2.58450205343719	1.71713852525021	1.8036613862196	1.51058850864878	1.49691112129181	-0.0561344323637208	1.71955458117188	0.377038190824929	0.0183627180769954	0.819030695354827	1.45649952490085	1.46888308476768	1.61960533524903	0.0529551459794242	-0.449987719258334	0.177524006625957	1.58366984354646	0.427705967225722	1.57245200556541	0.639438039550147	1.33662649921336	-0.605481308416752	-0.687484144765701	-0.366870579528603	-0.943487149852148	1.60794217753851	0.192476619340731	0.525641067900837	-0.120195689325516	1.64999893868515	-0.999390497619091	0.519056204227062	-1.05543818293756	-0.998825867728832	0.214351337285093	1.69031993353738	1.56191100904248	-0.280645447607172	1.70776619467746	-0.823308683604009	0.668914154689052	-0.504669461395508	-0.949534654732184	-0.959654933432895	-1.12809787882878	0.644831150112351	0.607578741596065	0.371119428378113	0.575704459368716	-0.321534895612331	0.2588349806027	-1.13181127646588	0.608803947264371	1.67310351065958	-0.0804681263859464	1.68133586342919	-0.923196470816356	-1.49762346752313	-1.29763156903312	0.343983642274717	1.66814170302948	0.178999972102573	1.51732787416876	1.78479020313328	-1.47628588753147	0.508348992848593	1.88458777492254	0.0993446352595254	1.62690591528864	-0.323757056874866	-1.15203495869476	0.569894432423475	-0.289779777077842	-0.0280505724423108	0.139232804136497	-1.40509650369649	0.128442111111469	-0.929879098065487	0.73639135817626	0.426461732474449	-0.980201216148337	-0.413312068331987	-0.426014915511739	-0.380851431461684	0.350348224429704	-1.51058152146411	0.508234064673475	1.48822118715612	-0.378425320000683	0.299162241387572	-0.451148089111582	-1.48788234449183	0.141936612634693	-1.00328325541709	-0.519798955598002	1.75291770895378	1.62782966117622	-0.898338548136973	-0.842771972261125	-0.400162134357845	0.0792149310354836	0.464579129737814	1.37948566797037	-1.02146860049668	-0.390273003649373	-1.36389867157333	0.283143458732854	-0.476024327058548	1.65698968437303	0.000937641565312057	-0.963449449935623	-0.807593543957631	-1.02311345606272	-1.43535554742603	-0.764027346645106	-0.4460428354767	-0.840478962713041	-0.832674902160818	-0.605562625270689	-0.858302254507278	-0.863269277025917	-0.511986661645338	-0.950561434527806	0.304939507193818	-1.00827093182589	-1.16235669656172	-1.44707351442835	-0.611769576938264
