"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"
"TXK__pos"	18.0456808932527	61.0105773483775	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	7.52434996657325	2.22044604925031e-16
"CXCR6__pos"	2.22044604925031e-16	13.6058054971697	2.22044604925031e-16	1.31087318242096	2.22044604925031e-16	76.0749166479036	2.22044604925031e-16
"ING3__pos"	2.22044604925031e-16	0.817132684584518	6.13188796799691	0.226480525512139	4.59844262782424	10.7986644332858	47.3751024720328
"STAM2__pos"	8.06130716156074	4.0213941303535	19.6567163705364	2.22044604925031e-16	2.22044604925031e-16	8.86895573394818	32.6490178757613
"TIMD4__pos"	14.0711264411495	27.1593222550614	2.22044604925031e-16	19.2799615124398	4.85874481671539	19.3862720316418	2.47829744987593
"CD86__pos"	8.26743053412665	8.50155972064498	6.38915079983206	19.0728530861141	11.7060729738098	25.0574949724696	10.6751800293779
"LOC283398__pos"	8.35058351889595	2.65313497067875	7.33711549262768	5.23707748456776	42.0299927881089	2.22044604925031e-16	15.4891379865785
"IL21__pos"	2.22044604925031e-16	34.3426557025382	2.22044604925031e-16	11.9633530560698	5.40789293910285	29.1449358983082	2.22044604925031e-16
"GCH1__pos"	2.22044604925031e-16	1.90695760858987	5.25695995202282	6.36609019068671	2.74716872093057	63.8031023774367	2.22044604925031e-16
"NLGN4Y__pos"	8.760469548363	12.666145405793	8.83669208063133	7.07020779566215	36.7291139665629	7.99597819424051	9.96342354332742
"INPP4B__pos"	2.22044604925031e-16	20.2885464101566	2.22044604925031e-16	2.22044604925031e-16	13.1951900740689	51.0696799078197	2.22044604925031e-16
"PNO1__pos"	11.4655751087991	2.22044604925031e-16	12.9704900567156	47.8887534836533	3.4213479169964	2.22044604925031e-16	2.22044604925031e-16
"ATF3__pos"	2.22044604925031e-16	2.22044604925031e-16	12.8974469867593	6.0613187916037	34.1885401118276	14.2753649725481	7.3907147156235
"ESCO2__pos"	15.8173633724227	2.22044604925031e-16	23.312851588306	35.4848127080319	8.59580653065861	2.22044604925031e-16	2.22044604925031e-16
"ITK__pos"	2.22044604925031e-16	47.7071959716774	1.42717572980293	2.49845907822159	8.94668207406904	23.3496593749981	2.33559534629189
"GLUD2__pos"	1.12515568631982	9.58613335171387	3.20776985456027	11.2316993714303	50.4409927883402	0.0789219168301081	16.4686898553251
"TMEM167A__pos"	17.4421600163118	19.723705938943	2.22044604925031e-16	2.22044604925031e-16	1.18110200941749	1.78670120251172	43.8702907933164
"NDFIP2__pos"	5.16819946283244	2.22044604925031e-16	1.56688055047818	53.3008401897466	20.3396799369656	5.50396036161182	2.22044604925031e-16
"FAM153A__pos"	2.22044604925031e-16	74.8400124906071	2.22044604925031e-16	0.467446098401084	2.22044604925031e-16	2.22044604925031e-16	3.53097107463834
"GLIPR1__pos"	2.22044604925031e-16	30.0658873961364	5.94303637367502	20.9274537230509	23.720972604441	12.533048172513	1.17031170837148
"UFC1__pos"	15.6791638962898	6.56059633694299	11.8553660186464	0.276532223897789	13.4644569913086	8.61098976724325	11.5771631534753
"KLRB1__pos"	8.51533542571236	44.640030132697	2.22044604925031e-16	12.5806721438569	2.22044604925031e-16	9.67634697143228	2.22044604925031e-16
"AADACL1__pos"	2.22044604925031e-16	3.48133106281253	2.22044604925031e-16	6.82405295003414	44.3213238568372	41.6000432847831	2.22044604925031e-16
"ABCD2__pos"	1.58793827065618	23.7116881555029	2.22044604925031e-16	1.79083319038311	13.1888762483711	48.0958257971956	2.22044604925031e-16
"PTTG1IP__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	55.2535120896696	22.0991857824044	9.02051266945217
"SLC4A10__pos"	2.22044604925031e-16	12.8408067061191	10.7919664916005	9.24514199204306	27.4937693805336	26.1720294888554	3.33802544888986
"LOC100128542__pos"	2.22044604925031e-16	51.8747065569262	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	36.7184330721183	1.43758956094861
"HSCB__pos"	0.148790922328271	0.36610674122192	7.15024248053001	63.2283365540732	2.22044604925031e-16	2.22044604925031e-16	5.63771910167168
"ADK__pos"	19.7888391606205	2.22044604925031e-16	14.3181765913034	45.8507190568768	3.95926287132985	2.14617549501947e-10	2.22044604925031e-16
"F2R__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.124170078819203	42.7084226447434	36.1678732474201	0.447689832387688
"ANTXR2__pos"	2.22044604925031e-16	14.3832202566254	0.380256091792309	2.22044604925031e-16	60.8237314422733	12.771710759527	2.22044604925031e-16
"LOC100131693__pos"	2.64167282772667	2.22044604925031e-16	17.7722138483206	31.683740344202	28.6362203916073	0.878564238128229	2.20894499458889e-14
"TSHZ2__pos"	9.02716574812087	19.8034626853265	4.79428362588787	2.22044604925031e-16	39.3372179831061	2.59821427453735	8.38705116311845
"CCL3L3__pos"	2.22044604925031e-16	21.0981667694735	14.5465954128969	10.6920049599947	11.4824128569992	18.498738606312	4.05071613005425
"ARL3__pos"	2.22044604925031e-16	2.22044604925031e-16	14.8621860448162	57.282172661803	4.18412512636026	2.60524163665477	1.05057448286799
"NUPL2__pos"	4.34523327395598	17.8189199522062	11.3153361684026	3.53485223108307	23.8809895634698	9.40196884383671	15.6370322167977
"C14orf119__pos"	4.55144213153034	0.854808508357883	2.22044604925031e-16	62.9607488943678	2.22044604925031e-16	5.13539512122195	2.40859578099168
"TTC39B__pos"	2.22044604925031e-16	32.0775045121659	0.705643200596229	5.05701040885871	11.4898436125394	33.6317748771277	2.22044604925031e-16
"MANEA__pos"	10.4345693351617	2.22044604925031e-16	2.22044604925031e-16	29.3221688443744	42.9691600348511	7.44551951121903	2.22044604925031e-16
"ATP2B4__pos"	2.22044604925031e-16	48.0714533597871	0.969601720869844	2.22044604925031e-16	35.481153697624	5.97197819299754	0.137618500531243
"PDCD10__pos"	7.4038520690092	2.22044604925031e-16	2.22044604925031e-16	72.4217993507265	4.04622694725701	0.574847274730537	2.22044604925031e-16
"ZNF493__pos"	51.401808180784	26.6916496323633	6.11898771709136	2.22044604925031e-16	5.11947563976896	2.22044604925031e-16	2.22044604925031e-16
"RFPL2__pos"	4.00590381281342	31.6971808671637	2.22044604925031e-16	0.856359271160822	1.67783342938112	33.8339935988593	15.6375236703596
"RDH10__pos"	7.85242397511773	29.2287214946159	2.21127150279135	8.86701307261957	22.6384449344508	12.1416363594841	0.964912218898272
"GBP3__pos"	0.0906402229857123	11.2905539476863	2.22044604925031e-16	2.24788670250441	14.8786974952251	61.8776589471699	2.22044604925031e-16
"STAT4__pos"	2.22044604925031e-16	55.7286678083968	2.22044604925031e-16	1.94320854794421	0.400762808023422	28.6801146188102	2.22044604925031e-16
"DDX50__pos"	2.22044604925031e-16	10.3310738351924	3.25292566961536	2.66797753770046	6.00998179374151	21.7355577143314	38.8701977502636
"FGFR1OP2__pos"	4.39214448006808	2.33951190192472	10.6783055127815	2.22044604925031e-16	2.22044604925031e-16	2.88563478514398	48.6054233860655
"C12orf60__pos"	8.95654704617218	2.22044604925031e-16	10.1460836977353	64.6693170298631	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"FDXACB1__pos"	33.1251014198485	0.454483679793149	6.58077137362092	18.7308629536609	1.29382795767176	5.80302868302189	6.77473313874456
"PECR__pos"	10.9928742043314	0.0776085486660363	8.0573492649202	37.2693523764133	17.1991145735989	12.4722718458818	2.22044604925031e-16
