"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"
"C8orf47"	"C8orf47"	0.255361436522887	-0.0736590192745417	-0.239817774066661	0.0366979665847361	0.138572636628055	-0.0119340685501005	-0.13375722258406	"IS01"	0.255361436522887
"LIAS"	"LIAS"	0.220352451338345	0.024540858624075	-0.109895004415842	-0.0116657450659765	-0.0587666432594294	-0.0931969897117535	-0.0199746635138649	"IS01"	0.220352451338345
"FLJ37307"	"FLJ37307"	-0.227466508078602	1.83179237508133	-0.485109142144152	-0.360976457184433	-0.243293397168268	-0.13238092470103	0.0877624017977596	"IS02"	1.83179237508133
"FAM153A"	"FAM153A"	-0.165001719408808	1.81053217976343	-0.329473888259341	-0.302463862465398	-0.320587339394581	0.00688702532237118	-0.204591623551149	"IS02"	1.81053217976343
"CACNA1I"	"CACNA1I"	-0.243874565348035	1.77747993998521	-0.872302368741964	-0.625162608337776	-0.0692314802111226	0.287819591201786	0.267497252495183	"IS02"	1.77747993998521
"CD40LG"	"CD40LG"	-0.35112738770659	1.72488068976596	-0.643006820407653	-0.161776680389148	-0.101378566039571	0.0823555983539124	-0.0149571204651591	"IS02"	1.72488068976596
"KRT73"	"KRT73"	-0.184943431060914	1.69616315025048	-0.542249639924671	-0.387034592581951	-0.196320051705821	0.00938015285596722	0.0615725535349519	"IS02"	1.69616315025048
"LOC100128300"	"LOC100128300"	-0.204296616309159	1.65538143660406	-0.289856965212077	-0.226863026418071	-0.118307391683023	-0.0778542952154901	-0.258916426129879	"IS02"	1.65538143660406
"GOLGA7B"	"GOLGA7B"	-0.405994161845477	1.58904616502307	-0.657637146416486	-0.563033511815362	0.20447650435432	0.21986175580495	0.145382827618153	"IS02"	1.58904616502307
"BCL11B"	"BCL11B"	-0.330137496241369	1.50878173700758	-1.11445770961702	-0.714927908604378	0.139166567111892	1.10411135660702	0.0461982936796898	"IS02"	1.50878173700758
"SPOCK2"	"SPOCK2"	-0.223142892181413	1.47347111724192	-0.730736787585118	-0.81998513183878	0.0762407231114192	0.661669287907204	0.0816448637134148	"IS02"	1.47347111724192
"CD6"	"CD6"	-0.44104807063604	1.45759467423408	-1.16031011723292	-0.528460858115127	-0.0640269697742117	1.0217257102757	0.303883552724691	"IS02"	1.45759467423408
"TXK"	"TXK"	0.244819189803846	1.43920114988068	-0.819343716522502	-0.479564555762062	-0.0123729407612215	0.357402682113129	-0.301923498227695	"IS02"	1.43920114988068
"FAM13AOS"	"FAM13AOS"	0.0444967905565171	1.41483218439018	-0.473135561276848	-0.6186241197704	-0.300511761784601	0.117848293232785	0.140992377443134	"IS02"	1.41483218439018
"BTN3A1"	"BTN3A1"	0.0961722145730372	1.4006672338189	-1.00115653169487	-0.448176935568528	-0.106953340283204	0.883328146296535	-0.305605193083334	"IS02"	1.4006672338189
"UBASH3A"	"UBASH3A"	-0.40541790318944	1.38423889064695	-1.11703401094342	-0.471790099486298	-0.205304784771879	1.22020028889835	0.18576155999061	"IS02"	1.38423889064695
"LOC100286903"	"LOC100286903"	0.492093959024728	1.3813149415239	-0.438312314423136	-0.736375762922909	-0.19073868094621	0.023460649770062	-0.257445009348102	"IS02"	1.3813149415239
"CD5"	"CD5"	0.0868874072889033	1.37806130943899	-1.10047372660435	-0.729041482319723	-0.129995687826183	0.819982453398715	0.121977743379107	"IS02"	1.37806130943899
"STAT4"	"STAT4"	-0.384165281117534	1.37249721506472	-1.02776392288448	-0.105444671804797	0.0607019866529075	0.986576426296183	-0.262716778079768	"IS02"	1.37249721506472
"MSX2P1"	"MSX2P1"	-0.403037087897371	1.36292782767881	-0.86296065778922	-0.0158040164391464	-0.0116873195781504	0.649813797843473	-0.150490759404396	"IS02"	1.36292782767881
"NOG"	"NOG"	-0.420402765203807	1.35996753363189	-0.588016792465491	-0.253072234790958	0.228560477367623	0.11412596755349	0.0406822543055367	"IS02"	1.35996753363189
"IL2"	"IL2"	-0.417420173203746	1.35312715412517	-0.517721017942193	0.438906720418626	-0.218850843576137	0.0858058050865753	-0.244843744925713	"IS02"	1.35312715412517
"GCNT4"	"GCNT4"	-0.380521100468418	1.34878912903423	-0.833639657819717	0.0976328912814911	0.467557773531793	0.501661975999754	-0.55949419528519	"IS02"	1.34878912903423
"C14orf64"	"C14orf64"	-0.555785528360516	1.34803562322428	-1.00268588126636	0.00608581281166146	-0.221493502517752	1.04499478974933	-0.00386359106126659	"IS02"	1.34803562322428
"HPCAL4"	"HPCAL4"	-0.411274956073047	1.33903928191827	-0.603941901236614	-0.21798015079985	0.112326809306959	0.417820643936955	-0.111185851730595	"IS02"	1.33903928191827
"PRKCQ"	"PRKCQ"	-0.469800854958664	1.32219175193271	-1.1447341824314	-0.530719318286485	0.251294396753561	1.27157806450321	-0.0318903606668337	"IS02"	1.32219175193271
"TXNIP"	"TXNIP"	-0.410748959017523	1.30202727203747	-0.691065477704127	-0.460444550325206	0.387656037735571	0.581832905700827	-0.141769195503179	"IS02"	1.30202727203747
"SCML4"	"SCML4"	-0.173485509227143	1.29976561996192	-0.975697058767089	-0.389510593281682	-0.037984839757474	0.603124986024075	0.133081126159117	"IS02"	1.29976561996192
"CARD8"	"CARD8"	0.730217746694293	1.2969587619357	-0.395256186698007	-0.771546826052018	-0.230478552792127	0.0401742637340494	-0.444985728007942	"IS02"	1.2969587619357
"SATB1"	"SATB1"	-0.0905382173205918	1.27807008027734	-0.531217193114602	-0.784129159804515	0.222773080513353	0.558408714305429	-0.183460620600069	"IS02"	1.27807008027734
"FLT3LG"	"FLT3LG"	-0.31621072383966	1.26873998470813	-0.610366687794641	-0.70489568969578	-0.186833486520804	0.569104427077033	0.385651156638292	"IS02"	1.26873998470813
"LOC100128542"	"LOC100128542"	-0.477376774135397	1.26845921417096	-0.671518909277623	-0.23899859198501	-0.237922206282162	1.12604974291935	-0.177451667106269	"IS02"	1.26845921417096
"ITK"	"ITK"	-0.418190529274698	1.26707068771633	-0.880514486371966	-0.222988045554286	0.0230932003373901	1.01581925552309	-0.183538696737242	"IS02"	1.26707068771633
"LOC645944"	"LOC645944"	-0.240689214155577	1.262508273504	-0.628174826011257	-0.464705126130733	0.297672048384565	0.408167333633939	-0.145661871727311	"IS02"	1.262508273504
"POU6F1"	"POU6F1"	-0.142748139856351	1.26091479721199	-0.561124183167483	-1.14291374006553	0.420929344412408	0.0770396531160646	0.433749203734704	"IS02"	1.26091479721199
"CD28"	"CD28"	-0.331409130836946	1.25504660910009	-1.19241575191535	-0.106995372435174	0.0185665617659039	1.19409543185275	-0.212880233346792	"IS02"	1.25504660910009
"LOC100287159"	"LOC100287159"	-0.021504125090166	1.253854800788	-0.193954851036525	-0.176374887620791	-0.325475782350232	-0.0837023642961556	-0.150137907336096	"IS02"	1.253854800788
"TC2N"	"TC2N"	-0.529710260361218	1.24613005714471	-1.03573555139252	-0.0170920906479391	0.311574846238439	1.0215286475271	-0.320896075358759	"IS02"	1.24613005714471
"CYLD"	"CYLD"	0.318159606223445	1.24480077245337	-0.9162741257461	-0.788779077219399	0.386628789268184	0.959603692279223	-0.673700632657762	"IS02"	1.24480077245337
"TRAT1"	"TRAT1"	-0.646881241537616	1.24261643838118	-1.08044267146866	0.335886173172922	0.0911898976555647	1.17726193048243	-0.402737126990568	"IS02"	1.24261643838118
"BTBD11"	"BTBD11"	-0.447856890205433	1.23041733229677	-1.09729191746204	-0.592942920047143	0.395526190029415	1.07567468818962	0.0508457648978669	"IS02"	1.23041733229677
"TIAM1"	"TIAM1"	-0.0845828222849538	1.22562284995711	-0.828011628586126	-0.757601371349912	0.341322920860191	0.69665032927274	-0.10404771476735	"IS02"	1.22562284995711
"HAR1B"	"HAR1B"	-0.495971533516259	1.22420229685597	-0.683802251216123	-0.288008461044054	0.109690181411635	0.479269225835311	0.144430880458194	"IS02"	1.22420229685597
"ATP2B4"	"ATP2B4"	-0.180698844211545	1.22007759275315	-0.59658479220723	-0.858225983736509	0.669930702654712	0.585409376268184	-0.302130376805031	"IS02"	1.22007759275315
"PRKCH"	"PRKCH"	-0.509409862489596	1.2176352058156	-1.05045165534528	-0.495298910629751	0.391360144225933	1.18862003490191	-0.0868032648472772	"IS02"	1.2176352058156
"SLC26A7"	"SLC26A7"	0.0331164035540376	1.21440510714045	-0.528638764864714	0.025328105240432	-0.113978349576259	-0.0866116232182653	-0.213851945709349	"IS02"	1.21440510714045
"WHAMML1"	"WHAMML1"	-0.0457456029708671	1.20636776460372	-0.292682252600398	-0.614753520924795	0.209509345985051	-0.0554537906149114	-0.0697406128705783	"IS02"	1.20636776460372
"IPCEF1"	"IPCEF1"	-0.168941071160459	1.1939551305227	-1.06086025643325	-0.276243533612384	0.107602799941975	1.09902847567911	-0.318011343959082	"IS02"	1.1939551305227
"ANKRD55"	"ANKRD55"	0.0573969897390881	1.19337961147196	-0.763028408087021	0.0776677367569943	-0.160433001305344	0.0562486656486065	-0.126715426570872	"IS02"	1.19337961147196
"P2RY5"	"P2RY5"	-0.615448647934675	1.18955288682242	-0.78801946215051	0.388740073842639	0.300285170835796	0.569148656083857	-0.417808120516191	"IS02"	1.18955288682242
"OR5K2"	"OR5K2"	-0.00169948705106076	1.18030894912155	-0.233152244614692	-0.342530073576069	-0.117255161945785	0.0656851719648265	-0.22284373297863	"IS02"	1.18030894912155
"LOC129293"	"LOC129293"	0.123194455255812	1.17798760414585	-0.514400275041793	-0.350813719771078	-0.340427216423678	0.183620815166309	0.00124410118411574	"IS02"	1.17798760414585
"PDE3B"	"PDE3B"	0.126946255107486	1.17124490063492	-0.838738551021113	-0.552626770117386	0.241777807410729	0.587959161950158	-0.297854355211608	"IS02"	1.17124490063492
"TMEM71"	"TMEM71"	-0.366417300807946	1.16003731718203	-0.812047040880353	0.0718525015004635	0.0415339103145414	0.651573787794065	-0.222190724772788	"IS02"	1.16003731718203
"L3MBTL3"	"L3MBTL3"	0.600984700802133	1.15424241000351	-0.442575414128857	-0.83183721212333	0.00166150213657547	0.380453707836211	-0.563597995665762	"IS02"	1.15424241000351
"GATA3"	"GATA3"	-0.180240631394547	1.15370286237669	-1.19058171056168	-0.643352875183406	0.0885210130375427	1.03262089241373	0.225590165406276	"IS02"	1.15370286237669
"CISH"	"CISH"	-0.348387605853232	1.15210235505146	-1.1300548742052	-0.627889524509248	0.273370666932726	0.861338413788107	0.319692344381059	"IS02"	1.15210235505146
"HAR1A"	"HAR1A"	-0.63906228711777	1.14330810825886	-0.767112797883593	0.211127418522112	-0.195552643425967	0.621143801515206	0.128564797448682	"IS02"	1.14330810825886
"HRH4"	"HRH4"	-0.128244664185586	1.11631532773777	-0.510517565654351	-0.253515510841298	0.401251055678675	-0.0113673053294298	-0.221296837073213	"IS02"	1.11631532773777
"TMIGD2"	"TMIGD2"	-0.684774320678209	1.11478438191547	-0.919376088383118	0.100273682259837	-0.00124101278905775	0.683408965155728	0.230300939404126	"IS02"	1.11478438191547
"GVIN1"	"GVIN1"	0.372541532986841	1.11416771464796	-0.779578961871994	-0.684097963415692	0.362278041813904	0.791343249028116	-0.713871109537407	"IS02"	1.11416771464796
"FLT3"	"FLT3"	-0.0777240421351668	1.10463894494466	-0.804005804554747	-0.250281892848707	0.232808508390371	0.534432547071898	-0.282756160575622	"IS02"	1.10463894494466
"EMR4P"	"EMR4P"	0.150182986753809	1.10091793086777	-0.889610877190109	-0.508751832454076	-0.216498746250999	0.866139531206964	-0.114686507616141	"IS02"	1.10091793086777
"MAN1C1"	"MAN1C1"	-0.163205360715741	1.09868054997971	-1.13955128596271	-0.868651363811317	0.57361287067316	0.895213514780216	0.110482487833897	"IS02"	1.09868054997971
"LOC100130128"	"LOC100130128"	-0.3456657145588	1.09491349196153	-0.373448177697376	-0.00467800032403929	-0.0738541473112076	0.159355617910068	-0.0709075099248533	"IS02"	1.09491349196153
"ZDHHC17"	"ZDHHC17"	0.812149197389386	1.09406639045216	-0.157751298946563	-0.790636541552091	0.0837485073232738	-0.274337282735474	-0.610507652637459	"IS02"	1.09406639045216
"AMIGO1"	"AMIGO1"	0.121243336801456	1.0609188994179	-0.527942292549113	-0.723298841301433	0.623224583643975	0.143051330579518	-0.321403900461138	"IS02"	1.0609188994179
"LOC439949"	"LOC439949"	-0.586838654508209	1.05257753219825	-0.93702249975238	0.272405100669982	-0.191235284252082	0.926159294311	-0.00028962280517248	"IS02"	1.05257753219825
"CEP120"	"CEP120"	0.581646491053196	1.0502993597167	-0.147640062305122	-0.656582744623064	0.347032851790454	-0.184017777838354	-0.741920793839404	"IS02"	1.0502993597167
"ATP8B2"	"ATP8B2"	0.279092286212769	1.04397958057217	-0.506610087613888	-1.14673377002112	0.38715082123545	0.385197692492266	-0.127455683294134	"IS02"	1.04397958057217
"OR10G2"	"OR10G2"	-0.131333795056264	1.03850982387083	-0.126876765812273	-0.125177523413001	-0.123251715360494	-0.122444389714028	-0.129215508039227	"IS02"	1.03850982387083
"SNPH"	"SNPH"	0.000173174302967961	1.0229379074004	-0.547876164319298	-1.11693912643415	0.436225883480633	0.318007309377804	0.207456513617069	"IS02"	1.0229379074004
"LOC100289504"	"LOC100289504"	-0.200086045126186	1.01762872081585	-0.365355526976168	0.0754443697005493	-0.156192073851953	0.106404915267414	-0.145072487099167	"IS02"	1.01762872081585
"TTC39B"	"TTC39B"	-0.473486255892872	1.01749197523571	-0.760419618379971	0.0644449748674013	0.303580208600288	0.845422329589274	-0.413458088417771	"IS02"	1.01749197523571
"FBLN7"	"FBLN7"	-0.111196206587609	0.986375079543632	-0.51072502498268	-0.24342813612202	-0.00929762201758294	0.0643514266064624	0.107602077728892	"IS02"	0.986375079543632
"KLRF1"	"KLRF1"	-0.460731034980145	0.983147666812577	-0.602357051779899	0.323758347269602	0.166156081725057	0.143239133696517	-0.127103540473479	"IS02"	0.983147666812577
"USPL1"	"USPL1"	0.807834549770192	0.980347979924306	-0.0400409371641084	-0.407750195178416	-0.103422077524616	-0.414743738706516	-0.714856256522148	"IS02"	0.980347979924306
"SLC24A4"	"SLC24A4"	-0.218911147794281	0.97286282677484	-0.80075232332223	-0.464295581546594	0.143887396274338	0.944255189965771	-0.106397800051631	"IS02"	0.97286282677484
"ZNF483"	"ZNF483"	-0.15404049850252	0.965612779521018	-0.779119722466009	-0.0724350095650055	0.431979798742931	0.349462646261971	-0.304137719174499	"IS02"	0.965612779521018
"ZNF354C"	"ZNF354C"	0.0915255043498553	0.96079816420805	-0.710926709536037	-0.504773882968383	0.796189406554237	0.566146605994902	-0.706643130660456	"IS02"	0.96079816420805
"DKFZp686E2433"	"DKFZp686E2433"	-0.260949702757697	0.958933257255325	-0.651064659089168	0.122063662481602	0.114791676127426	0.499260676146555	-0.335345045144012	"IS02"	0.958933257255325
"DDX5"	"DDX5"	0.891570168728972	0.95336667373142	-0.149222494793516	-0.508736055251485	-0.193389206591588	-0.248635957131585	-0.652870083133893	"IS02"	0.95336667373142
"MRPL42P5"	"MRPL42P5"	-0.00277161352704311	0.949912492802907	-0.531173706356258	0.193253565323042	-0.0328669231619952	0.429648827130135	-0.605103587779322	"IS02"	0.949912492802907
"KSR1"	"KSR1"	0.187762095664134	0.938864552780579	-0.709488422839164	-1.03791330120377	0.596962607999354	0.823921009876183	-0.37170925172123	"IS02"	0.938864552780579
"LRRN3"	"LRRN3"	-0.222337462758485	0.931292254601405	-0.372384845694711	-0.153624675121051	0.401558369842705	-0.0802171405604637	-0.160928660155458	"IS02"	0.931292254601405
"CCL19"	"CCL19"	-0.461155268418928	0.928590030982115	-0.726666063875208	-0.132862370376206	-0.160437485779094	0.681175531792193	0.268729605358611	"IS02"	0.928590030982115
"ACVR2A"	"ACVR2A"	-0.0982817192975701	0.915818641739961	-0.524230782098967	-0.269356334561926	0.627181684632136	-0.0491359342802797	-0.245355840561297	"IS02"	0.915818641739961
"LOC100130992"	"LOC100130992"	0.202541813726548	0.91571524179357	-0.804491428378942	-0.330089345681447	0.154178915742837	0.727117607478602	-0.470819567599156	"IS02"	0.91571524179357
"BIN2"	"BIN2"	-0.00491868548882448	0.907695268005086	-0.714558098166514	-0.910853268392579	0.113707064899199	0.77252678311777	0.173150623914646	"IS02"	0.907695268005086
"PIK3IP1"	"PIK3IP1"	-0.298063790434509	0.887123813830272	-0.918581133608731	-0.0834391362744939	0.11683415138086	0.482873477280785	0.188602097170457	"IS02"	0.887123813830272
"ITGA4"	"ITGA4"	-0.0652187940008733	0.887041275548487	-0.370958263487075	-0.211832977825119	0.508367453642565	0.57374451786146	-0.836487138434838	"IS02"	0.887041275548487
"CUGBP2"	"CUGBP2"	0.310150711258535	0.88314620321146	-0.738711371773499	-0.882579004216216	0.132832018440144	0.743405665359387	-0.140346987359596	"IS02"	0.88314620321146
"LOC100289246"	"LOC100289246"	0.099908695805765	0.880459793575409	-0.576253457498567	-0.534760834245474	0.0996908461423762	0.0524485992986968	0.189162350705984	"IS02"	0.880459793575409
"PAK3"	"PAK3"	0.0545105415993442	0.876754244719389	-0.668840972919785	-0.211566183535472	0.528528005730176	0.260152976432451	-0.45669969557464	"IS02"	0.876754244719389
"XAF1"	"XAF1"	0.0773371888000698	0.875122517651876	-0.913927786209621	-0.722212999906127	0.206992064957451	0.774267429686214	0.0523809322448904	"IS02"	0.875122517651876
"ARNTL"	"ARNTL"	-0.14884119430404	0.874692052309102	-0.871437973040095	-0.047781407425104	0.317621224799032	0.757864842669868	-0.407587868131941	"IS02"	0.874692052309102
"CYTH4"	"CYTH4"	0.1119459010679	0.868273738500807	-1.17209473170825	-0.600249624373232	0.019163730451876	0.725510708374971	0.340654316545371	"IS02"	0.868273738500807
"SLC38A11"	"SLC38A11"	-0.295807242712697	0.858932864325108	-0.108838677038963	-0.129780760142976	0.383749426647161	-0.166386646664943	-0.219364763576713	"IS02"	0.858932864325108
"F5"	"F5"	0.183470259974357	0.847248012425206	-0.778977718716962	-0.680585067269121	0.329726815474597	0.499036011772408	-0.0897093665884953	"IS02"	0.847248012425206
"BEGAIN"	"BEGAIN"	0.0761769235000395	0.846816689958941	-0.298316349628325	-0.649673862317786	0.13052192356961	-0.045502356609484	0.129618505260603	"IS02"	0.846816689958941
"FAAH2"	"FAAH2"	-0.347962192752694	0.834910312593381	-0.674060069812443	-0.0983229612647622	0.18452686328345	0.318829804905607	0.134550668752131	"IS02"	0.834910312593381
"ZFP14"	"ZFP14"	0.81834597850777	0.831659213292309	0.0226530890704164	-0.454519665190133	-0.0143186043169207	-0.210296049410797	-0.873114083910426	"IS02"	0.831659213292309
"HERC6"	"HERC6"	-0.0258832486651284	0.812725836733525	-0.379681416055858	-0.24176036822119	0.172080935801146	0.266724470399794	-0.290977004846077	"IS02"	0.812725836733525
"GLIPR1"	"GLIPR1"	-0.573057286107533	0.805412344481674	-0.661403846466121	0.403182203376538	0.453591912112927	0.514022768708391	-0.418468610997818	"IS02"	0.805412344481674
"TMEM220"	"TMEM220"	0.0103652714145822	0.804569078382145	-0.849021188647882	-0.37782611664263	0.61528119756334	0.425412672504591	-0.246988895539734	"IS02"	0.804569078382145
"ZNF493"	"ZNF493"	0.679798865884192	0.791768264384675	0.201708665245842	-0.598044579008235	0.0413826330588101	-0.405209491034115	-0.635622697411488	"IS02"	0.791768264384675
"C5orf41"	"C5orf41"	0.536160891342095	0.783460162228875	-0.655054979551179	-0.317009633227889	0.594082361076399	0.389166532788479	-0.979120614944215	"IS02"	0.783460162228875
"YPEL2"	"YPEL2"	0.196482747275684	0.783456161228776	-0.690616353833664	-0.371581669883589	0.750163800315121	0.406882301187129	-0.676221052138569	"IS02"	0.783456161228776
"CLEC9A"	"CLEC9A"	-0.318090115571215	0.781702987314011	-0.749779372342361	0.454785141821643	-0.153316368927127	0.68495324741092	-0.283310925174487	"IS02"	0.781702987314011
"LEF1"	"LEF1"	0.466274944990375	0.778843641644408	-0.477957501749518	-0.485724858416135	-0.065744886301999	0.133196583489466	-0.196221127027235	"IS02"	0.778843641644408
"TMEM169"	"TMEM169"	-0.346255603031293	0.764601736124934	-0.631374765848959	0.0943367102599919	0.41939839620757	0.549717673271576	-0.392173229572402	"IS02"	0.764601736124934
"KLRB1"	"KLRB1"	-0.161825004883555	0.759838845527898	-0.616776719662392	0.288570300672452	0.050449384108381	0.192750903891669	-0.198563514639904	"IS02"	0.759838845527898
"MBD5"	"MBD5"	0.375437010044747	0.749501392099119	-0.578415794761367	-1.22787853888851	0.649559997445073	0.460821314001861	-0.165506403114158	"IS02"	0.749501392099119
"SLFN5"	"SLFN5"	0.0880096440055319	0.731496244464253	-0.668137305329517	-0.543033736648981	0.713819112919077	0.617506806487825	-0.531253401614355	"IS02"	0.731496244464253
"GPR19"	"GPR19"	-0.220415100598821	0.697658319535809	-0.207416759627711	-0.0360188398973823	-0.00898831987370438	0.442576857127693	-0.336733692909011	"IS02"	0.697658319535809
"ENOX1"	"ENOX1"	-0.319104959423996	0.696984054568995	-0.743445358701177	-0.391022609817569	0.65702161270585	0.6737479377204	-0.13606206319349	"IS02"	0.696984054568995
"IL18R1"	"IL18R1"	0.422657983358386	0.691169496653737	-0.646913345642222	-0.384918000636824	0.334372887482363	0.158481974573933	-0.361737543699104	"IS02"	0.691169496653737
"CD200"	"CD200"	0.562873693917739	0.674337260869975	-0.672275934739483	0.0876550989707234	0.0377702156977167	-0.138526681248259	-0.421554733555831	"IS02"	0.674337260869975
"LOC100287115"	"LOC100287115"	-0.214026385265903	0.667941187511796	-0.330846016800264	-0.144567471997793	0.0611491523869953	0.178021567712666	0.0317052395771416	"IS02"	0.667941187511796
"PLCXD2"	"PLCXD2"	0.340206421638754	0.665891400611196	-0.401474591626876	-0.226502304443905	0.0330919895160649	0.61056050418297	-0.728668145480206	"IS02"	0.665891400611196
"INPP1"	"INPP1"	-0.224695632144127	0.66450181953951	-0.545873459350903	-0.26768891505716	0.403191472708081	0.527506629201087	-0.189976162324601	"IS02"	0.66450181953951
"IL21"	"IL21"	-0.293655307066218	0.656138758716455	-0.558688905853035	0.446106219308883	0.100240595866323	0.541800980473214	-0.488086242022455	"IS02"	0.656138758716455
"MPZL3"	"MPZL3"	0.175322514019967	0.612448308438137	-0.573333588770006	-0.114045398158765	0.580547966821935	0.436329967245091	-0.75993798339591	"IS02"	0.612448308438137
