"ID"	"State"	"InitialState"
"230"	"CTSP.ACY6"	"S01"	"IS04"
"231"	"CTSP.ACYJ"	"S01"	"IS04"
"232"	"CTSP.ACYS"	"S01"	"IS04"
"233"	"CTSP.ACYV"	"S01"	"IS04"
"234"	"CTSP.ACZC"	"S01"	"IS04"
"235"	"CTSP.AD05"	"S01"	"IS04"
"236"	"CTSP.AD13"	"S01"	"IS04"
"237"	"CTSP.AD1R"	"S01"	"IS04"
"238"	"CTSP.AD4C"	"S01"	"IS04"
"239"	"CTSP.AD4K"	"S01"	"IS04"
"240"	"CTSP.B02I"	"S01"	"IS04"
"241"	"DLBCL10450"	"S01"	"IS04"
"242"	"DLBCL10452"	"S01"	"IS04"
"243"	"DLBCL10461"	"S01"	"IS04"
"244"	"DLBCL10469"	"S01"	"IS04"
"245"	"DLBCL10470"	"S01"	"IS04"
"246"	"DLBCL10472"	"S01"	"IS04"
"247"	"DLBCL10491"	"S01"	"IS04"
"248"	"DLBCL10492"	"S01"	"IS04"
"249"	"DLBCL10494"	"S01"	"IS04"
"250"	"DLBCL10506"	"S01"	"IS04"
"251"	"DLBCL10515"	"S01"	"IS04"
"252"	"DLBCL10516"	"S01"	"IS04"
"253"	"DLBCL10520"	"S01"	"IS04"
"254"	"DLBCL10533"	"S01"	"IS04"
"255"	"DLBCL10566"	"S01"	"IS04"
"256"	"DLBCL10925"	"S01"	"IS04"
"257"	"DLBCL10926"	"S01"	"IS04"
"258"	"DLBCL10928"	"S01"	"IS04"
"259"	"DLBCL10930"	"S01"	"IS04"
"260"	"DLBCL10931"	"S01"	"IS04"
"261"	"DLBCL10935"	"S01"	"IS04"
"262"	"DLBCL10938"	"S01"	"IS04"
"263"	"DLBCL10939"	"S01"	"IS04"
"264"	"DLBCL10940"	"S01"	"IS04"
"265"	"DLBCL10948"	"S01"	"IS04"
"266"	"DLBCL10950"	"S01"	"IS04"
"267"	"DLBCL10952"	"S01"	"IS04"
"268"	"DLBCL10958"	"S01"	"IS04"
"269"	"DLBCL10999"	"S01"	"IS04"
"270"	"DLBCL11000"	"S01"	"IS04"
"271"	"DLBCL11001"	"S01"	"IS04"
"272"	"DLBCL11002"	"S01"	"IS04"
"273"	"DLBCL11004"	"S01"	"IS04"
"274"	"DLBCL11005"	"S01"	"IS04"
"275"	"DLBCL11186"	"S01"	"IS04"
"276"	"DLBCL11188"	"S01"	"IS04"
"277"	"DLBCL11191"	"S01"	"IS04"
"278"	"DLBCL11193"	"S01"	"IS04"
"279"	"DLBCL11195"	"S01"	"IS04"
"280"	"DLBCL11203"	"S01"	"IS04"
"281"	"DLBCL11209"	"S01"	"IS04"
"282"	"DLBCL11242"	"S01"	"IS04"
"283"	"DLBCL11438"	"S01"	"IS04"
"284"	"DLBCL11446"	"S01"	"IS04"
"285"	"DLBCL11487"	"S01"	"IS04"
"286"	"DLBCL11523"	"S01"	"IS04"
"287"	"DLBCL11526"	"S01"	"IS04"
"288"	"DLBCL11542"	"S01"	"IS04"
"289"	"DLBCL11558"	"S01"	"IS04"
"290"	"DLBCL11563"	"S01"	"IS04"
"291"	"DLBCL11564"	"S01"	"IS04"
"292"	"DLBCL11565"	"S01"	"IS04"
"293"	"DLBCL11572"	"S01"	"IS04"
"294"	"DLBCL11575"	"S01"	"IS04"
"295"	"DLBCL11579"	"S01"	"IS04"
"296"	"DLBCL11595"	"S01"	"IS04"
"297"	"DLBCL11660"	"S01"	"IS04"
"298"	"DLBCL11662"	"S01"	"IS04"
"299"	"DLBCL11666"	"S01"	"IS04"
"300"	"DLBCL11667"	"S01"	"IS04"
"301"	"DLBCL11680"	"S01"	"IS04"
"302"	"DLBCL11684"	"S01"	"IS04"
"303"	"DLBCL11685"	"S01"	"IS04"
"371"	"CTSP.ACY5"	"S02"	"IS06"
"372"	"CTSP.AD0Z"	"S02"	"IS06"
"373"	"CTSP.AD14"	"S02"	"IS06"
"374"	"CTSP.B02E"	"S02"	"IS06"
"375"	"DLBCL10455"	"S02"	"IS06"
"376"	"DLBCL10479"	"S02"	"IS06"
"377"	"DLBCL10486"	"S02"	"IS06"
"378"	"DLBCL10496"	"S02"	"IS06"
"379"	"DLBCL10500"	"S02"	"IS06"
"380"	"DLBCL10503"	"S02"	"IS06"
"381"	"DLBCL10525"	"S02"	"IS06"
"382"	"DLBCL10531"	"S02"	"IS06"
"383"	"DLBCL10543"	"S02"	"IS06"
"384"	"DLBCL10552"	"S02"	"IS06"
"385"	"DLBCL10834"	"S02"	"IS06"
"386"	"DLBCL10836"	"S02"	"IS06"
"387"	"DLBCL10858"	"S02"	"IS06"
"388"	"DLBCL10874"	"S02"	"IS06"
"389"	"DLBCL10892"	"S02"	"IS06"
"390"	"DLBCL10923"	"S02"	"IS06"
"391"	"DLBCL10932"	"S02"	"IS06"
"392"	"DLBCL10936"	"S02"	"IS06"
"393"	"DLBCL10941"	"S02"	"IS06"
"394"	"DLBCL10946"	"S02"	"IS06"
"395"	"DLBCL10957"	"S02"	"IS06"
"396"	"DLBCL10960"	"S02"	"IS06"
"397"	"DLBCL10971"	"S02"	"IS06"
"398"	"DLBCL10974"	"S02"	"IS06"
"399"	"DLBCL10979"	"S02"	"IS06"
"400"	"DLBCL10982"	"S02"	"IS06"
"401"	"DLBCL10989"	"S02"	"IS06"
"402"	"DLBCL11181"	"S02"	"IS06"
"403"	"DLBCL11196"	"S02"	"IS06"
"404"	"DLBCL11205"	"S02"	"IS06"
"405"	"DLBCL11208"	"S02"	"IS06"
"406"	"DLBCL11211"	"S02"	"IS06"
"407"	"DLBCL11256"	"S02"	"IS06"
"408"	"DLBCL11271"	"S02"	"IS06"
"409"	"DLBCL11300"	"S02"	"IS06"
"410"	"DLBCL11433"	"S02"	"IS06"
"411"	"DLBCL11437"	"S02"	"IS06"
"412"	"DLBCL11453"	"S02"	"IS06"
"413"	"DLBCL11456"	"S02"	"IS06"
"414"	"DLBCL11466"	"S02"	"IS06"
"415"	"DLBCL11480"	"S02"	"IS06"
"416"	"DLBCL11486"	"S02"	"IS06"
"417"	"DLBCL11491"	"S02"	"IS06"
"418"	"DLBCL11495"	"S02"	"IS06"
"419"	"DLBCL11503"	"S02"	"IS06"
"420"	"DLBCL11509"	"S02"	"IS06"
"421"	"DLBCL11510"	"S02"	"IS06"
"422"	"DLBCL11511"	"S02"	"IS06"
"423"	"DLBCL11517"	"S02"	"IS06"
"424"	"DLBCL11518"	"S02"	"IS06"
"425"	"DLBCL11535"	"S02"	"IS06"
"426"	"DLBCL11561"	"S02"	"IS06"
"427"	"DLBCL11570"	"S02"	"IS06"
"428"	"DLBCL11596"	"S02"	"IS06"
"429"	"DLBCL11646"	"S02"	"IS06"
"430"	"DLBCL11648"	"S02"	"IS06"
"431"	"DLBCL11663"	"S02"	"IS06"
"432"	"DLBCL11668"	"S02"	"IS06"
"433"	"DLBCL11674"	"S02"	"IS06"
"434"	"DLBCL11676"	"S02"	"IS06"
"96"	"CTSP.ACZU"	"S03"	"IS02"
"97"	"CTSP.ADRS"	"S03"	"IS02"
"98"	"CTSP.B02B"	"S03"	"IS02"
"99"	"DLBCL10454"	"S03"	"IS02"
