"ID"	"State"	"InitialState"
"192"	"TCGA.44.6776.11A.01R.1858.07"	"S03"	"IS05"
"193"	"TCGA.77.7335.11A.01R.2045.07"	"S03"	"IS05"
"194"	"TCGA.77.7138.11A.01R.2045.07"	"S03"	"IS05"
"195"	"TCGA.44.6778.11A.01R.1858.07"	"S03"	"IS05"
"196"	"TCGA.66.2788.01A.01R.0980.07"	"S03"	"IS05"
"197"	"TCGA.22.1016.01A.01R.0692.07"	"S03"	"IS05"
"198"	"TCGA.55.6971.11A.01R.1949.07"	"S03"	"IS05"
"199"	"TCGA.77.7337.11A.01R.2045.07"	"S03"	"IS05"
"200"	"TCGA.22.5481.11A.01R.1949.07"	"S03"	"IS05"
"201"	"TCGA.22.5478.11A.11R.1635.07"	"S03"	"IS05"
"202"	"TCGA.38.4625.11A.01R.1758.07"	"S03"	"IS05"
"203"	"TCGA.50.5942.01A.21R.1755.07"	"S03"	"IS05"
"204"	"TCGA.43.6647.11A.01R.1820.07"	"S03"	"IS05"
"205"	"TCGA.50.5931.11A.01R.1858.07"	"S03"	"IS05"
"206"	"TCGA.44.5645.11A.01R.1628.07"	"S03"	"IS05"
"207"	"TCGA.91.6836.11A.01R.1858.07"	"S03"	"IS05"
"208"	"TCGA.50.5935.11A.01R.1858.07"	"S03"	"IS05"
"209"	"TCGA.56.7582.11A.01R.2045.07"	"S03"	"IS05"
"210"	"TCGA.91.6830.01A.11R.1949.07"	"S03"	"IS05"
"211"	"TCGA.56.8309.11A.01R.2296.07"	"S03"	"IS05"
"212"	"TCGA.44.6777.11A.01R.1858.07"	"S03"	"IS05"
"213"	"TCGA.22.4593.11A.01R.1820.07"	"S03"	"IS05"
"214"	"TCGA.43.3394.11A.01R.1758.07"	"S03"	"IS05"
"215"	"TCGA.91.6849.11A.01R.1949.07"	"S03"	"IS05"
