"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"CRIP1"	"CRIP1"	-0.710484506580349	1.0177074130465	-0.240647007906554	0.049692532111754	0.224404468275287	-0.276478788279136	"S01"	1.0177074130465	"IS02"
"CTSL"	"CTSL"	-0.562600872186292	0.967090041112324	-0.268805283436818	0.0823559932675932	0.153258497658557	-0.305896377467596	"S01"	0.967090041112324	"IS02"
"ATP2B1"	"ATP2B1"	-0.788652910196846	0.959656640885709	0.414945378044539	-0.574749423435796	0.283491689470514	-0.533024149214	"S01"	0.959656640885709	"IS02"
"CD300E"	"CD300E"	-0.818234943849498	0.946481052779466	0.208666874003932	-0.269675490323017	0.467866888354529	-0.59254562846011	"S01"	0.946481052779466	"IS02"
"EMP1"	"EMP1"	-0.511227558625858	0.912730148259649	0.112314135710808	-0.314685568993217	-0.0135732853185556	-0.343322242801985	"S01"	0.912730148259649	"IS02"
"HPSE"	"HPSE"	-0.348962697426312	0.91173860737917	-0.113253564024643	-0.373701248119033	0.0650212551899884	-0.333388873198902	"S01"	0.91173860737917	"IS02"
"MMP19"	"MMP19"	-0.33569292203079	0.901431742044295	-0.0705666590526939	-0.349005740581282	-0.0607090516254823	-0.279992548231925	"S01"	0.901431742044295	"IS02"
"VEGFA"	"VEGFA"	-0.590751777702761	0.89172616213771	0.106320490140961	-0.555077665782829	0.0697014127241894	-0.191717565167062	"S01"	0.89172616213771	"IS02"
"IRF2BP2"	"IRF2BP2"	-0.648694797205203	0.874072977306266	0.146124840779128	-0.427175028410648	0.201622141196698	-0.327836718076684	"S01"	0.874072977306266	"IS02"
"TIMP1"	"TIMP1"	-1.080331237967	0.8572712278389	0.613954193766646	-0.584963167799377	-0.0182112375634357	-0.0468055624809241	"S01"	0.8572712278389	"IS02"
"SFTPC"	"SFTPC"	-0.692422863747333	0.838846720678225	0.547062710521387	-0.521166897525251	0.657144339903191	-0.99324788777109	"S01"	0.838846720678225	"IS02"
"CREM"	"CREM"	-0.582983058371623	0.837771083984059	0.363562340739656	-0.423759512940738	0.184759151810651	-0.559491450316051	"S01"	0.837771083984059	"IS02"
"RPL39"	"RPL39"	-0.921143874713091	0.829515366804339	0.329801881712993	-0.725100976799228	0.73595039650868	-0.503163555422145	"S01"	0.829515366804339	"IS02"
