"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.NC.A5HM.01A.12R.A26W.07"	"TCGA.63.5131.01A.01R.1443.07"	"TCGA.73.4670.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2781.01A.01R.0851.07"	"TCGA.43.5670.01A.21R.2125.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.18.3406.01A.01R.0980.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.94.7557.01A.11R.2125.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.58.8391.01A.11R.2326.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.43.A56V.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.38.4631.01A.01R.1755.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.33.4547.01A.01R.1201.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.51.4079.01A.01R.1100.07"	"TCGA.56.7822.01A.11R.2125.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.85.7710.01A.11R.2125.07"
"CXCR2"	-0.523087323379669	0.79828135211954	-0.00437616499337363	1.09771923161239	0.472342917246549	1.17360830012665	0.84279232663649	0.999785187994981	0.586822336379786	1.4648251465906	1.59960687216483	1.32102479696177	1.24236261870677	1.27389961315449	0.255828899098726	1.44020750111672	0.24088127783367	0.288296988763543	1.38598421347826	1.34509396162172	1.18049729677572	1.1925701734679	1.46228156851524	1.36118934408611	1.39952523364221	1.48870242855134	0.718585883985195	-0.485846493934016	0.396142290191764	1.31455612151482	1.35288501332236	0.190930069805409	0.868547441394428	1.29382145308281	-0.556860591503115	1.08478462299314	-0.0414790922839482	1.26989272936032	1.17387100970879	1.25250811699697	1.17350659181751	1.29941220176196	1.35223119930958	0.847649545328237	1.43177920071975	1.50461309882088	1.38788978810981	1.3223105876985	1.43713669495251	-0.0832183740850497	0.861194157714656	0.0350478352879909	1.34945967961259	1.36993888823956	1.24864110582234	1.39424596319587	0.214905492391924	0.950791710080552	0.451564057607068	1.11326386534707	1.19380756239205	1.15509889095968	0.224912173449632	1.21479437053483	1.36140053565329	1.42236606147566	0.568236764026264	0.571993742667889	0.124056676756375	0.901668924065176	0.459658340204514	1.0849205639279	1.38292468332407	0.497286063401155	1.47540690878601	-0.424518216822453	0.869440934794257	0.192577175435226	1.14328933173961	1.36870444731927	1.36248932222542	-1.47159278190123	1.3472001433041	0.72885826320393	0.739562382515112	0.944612621634555	1.13331532970815	0.594566012325136	1.44106518358913	1.03328357768661	1.15499494859929	-0.542221604240219	1.33270351409007	1.30224632558795	0.586961782496651
"MMP19"	1.22502867532093	1.27410623486639	0.882430302988347	0.969225702672393	1.21261479021102	0.846960463539199	-0.799156756692361	1.32083331595846	-1.11509569900857	1.14382384245497	1.33773036323603	1.2493681336489	0.711252175296584	0.486239566203073	1.08558984367066	1.28294228304268	1.20384412100477	0.49944396577996	1.23180647535982	1.47255193710212	0.986296295525946	1.20764167452187	1.21851020103074	1.14368267199553	1.20237272353398	1.16016566357989	1.25455533951681	0.312971506768947	1.17140237846729	0.440006351108386	1.18302827467495	-0.396588560559006	1.22145893700754	1.15863617833043	1.23452952607194	0.866934098159081	0.164726353710547	1.19004427450264	1.23756300683143	-0.701914657719385	1.0492997706519	0.990171138231437	1.17882980827951	1.25534391130674	1.18803326010415	1.23302550265259	1.19230061450303	1.27425580678795	1.13934678268562	1.26509367844699	1.16220402769873	-0.501812222338906	1.18641769077311	0.4612446378964	0.398703842992235	-1.0865080938894	-0.71007307191429	-1.17225594908235	0.416417812466991	0.133778486506494	0.324734444288781	-4.46157793045123	-0.69191103693477	1.25698783968499	-1.02492690910296	-1.67811533847993	0.360758185382867	0.545615382703391	-1.84926147123556	-0.83287088127919	0.1581451035565	0.922949797264646	1.27363556997048	-0.489143378071533	-0.662806563159773	0.320197959305918	-0.528811105627374	-1.62901071864166	-3.88130972676974	0.491151680528932	0.660581539330493	-1.5773998468653	-1.28559686252164	1.08905717527592	-0.747171739693648	1.20984632839016	-0.324176572540351	-0.629186637508858	0.964159262458769	-0.565696778397737	0.233631932729936	-1.54920887886929	1.22352195774154	1.01281834962612	-0.824687431274486
"SIGLEC5"	-0.583473313104853	1.37526091987661	0.15764693920794	2.07019349146999	1.36384360293236	1.12776930235437	0.890831646703782	1.10749964654534	0.667572666742586	1.46762733603359	1.02144365197046	1.34203296258941	0.346819906402573	2.14284318576467	1.88709930139346	1.10674326373265	0.610481823275517	-0.85895381600789	-0.773435408603408	1.57202028950739	1.57378227419466	1.03857538043618	0.921689433177927	1.37896521548549	-1.16481601466236	1.23976802646381	0.621520677723125	1.46096696959808	-0.186376077038466	-0.400688063925062	1.65918354258598	1.65052585010521	1.27813587071057	1.24645492603195	1.32594973039071	1.66373432362181	-0.695529971821433	-0.557425117022243	1.19984048543196	-0.102600201743697	0.616727033278157	1.41206918640225	1.18784099352418	1.51588021173015	1.0363132249509	1.0560843583637	1.31641970712326	1.26756085973078	1.28274346938877	1.43281404283158	1.49597853702406	-0.523851765864958	0.101960113165232	0.64757356848505	-0.0953498291114499	1.13053166128854	-0.813007304292966	-0.238354897532434	-0.837202061432743	1.5687503392595	-1.25657747515491	-0.58484792682999	0.973005823402047	1.51691148702583	1.53535442644885	0.995535466388207	1.39224451608211	-0.952380878146434	-0.973580627302891	-0.465891312557008	0.678175450650114	0.665409083701682	-0.761272129330909	-0.373916848797915	0.946517220884092	-1.26017543992743	-0.0405119918183533	-0.257402445023701	0.774524792614876	1.73901699583947	-0.048443203325256	-1.15780359074152	1.5622344942082	1.57851723827355	0.583435665616473	1.98291123411315	-1.51922388482612	0.578298178901519	-1.06469590176825	-0.950364639518071	1.88103632406934	-0.959129895301525	-0.0599289485646503	1.55419442401074	-1.22609249830911
"MPEG1"	0.74844566162519	1.4908626039515	0.962446650107496	1.63730808078437	-0.634967772105132	0.00787897102316571	1.45226135653708	1.56960309175304	1.1583043448649	1.64200267313504	1.29047513533388	0.341660859838588	0.592951302558956	1.80595512247405	0.832680566765772	1.68047380133819	0.818158558161931	1.18999665900733	1.08221715871722	0.946079421416933	1.35697181366023	1.24153410020672	1.08794795638563	-1.27904003838251	1.68074559786368	1.37887771675861	-0.0914259924642092	1.22011654445086	-0.211550593055235	0.825269671671061	0.871913423559385	-0.758539689084452	0.367640038154199	0.868631501886534	0.956358468302214	1.29143108964579	-0.555633969630406	1.27140733706554	1.73372088243389	0.844008158460486	1.72294881332933	1.55231060822696	0.77704763285556	1.07981908883772	1.26756818131991	1.25676714851123	1.79118683262305	1.07637511037623	1.27876727851798	0.860055839030361	-1.10544595896292	-0.878238777042008	-0.366303844607413	-0.0113651965490519	0.203946743919594	-1.47323659453654	-0.129876498196747	-1.52722999478895	-1.216496460602	1.25448314882793	-1.37325211248729	-1.16854844895712	-0.583101716347494	0.816535863918226	0.978907400617396	-1.48102871547547	0.0824552867405684	-0.227399941814645	-1.71229437779619	-1.40394976528459	-0.166298716398525	0.369584463854142	0.662678037219151	-0.724624857317885	0.953723935127448	0.299351474306785	-0.4862115327374	-0.153796383713918	-1.30873441554585	1.20608515401667	-1.88467720968684	-1.05904821171259	0.393917080669274	1.57001014287801	-0.149959870813181	-0.602445997177878	-1.29478115901929	-0.618196433344213	-0.802126568227731	1.19662819399774	-0.86902871696294	-1.18716877272939	-0.387714284654417	-0.828874354605646	-1.41447592963808
"OLR1"	1.05395391527352	1.26112642551254	-0.730713285453294	0.205979996644582	1.08186986239051	0.152016442516862	1.10336991405957	1.18581153588731	0.541415554045756	1.24602640027537	1.3413687299016	0.871228757653451	0.0903347161623699	0.57590774918515	0.15102334809277	1.07494613464862	1.14036824301596	1.02052110939862	1.12366056305261	1.35167131008668	1.12458039867813	1.10200849201747	1.37741495210087	1.26839856650788	1.03096574494125	1.19032502261958	1.10561579350228	-0.122414650844546	1.36828000273293	1.12874400543502	1.29366055832722	1.16675605808776	1.11137835623357	1.21727705616051	1.01810449584726	1.2285529005768	0.133544592189428	0.621674678620921	1.39528613340312	1.19927272733441	0.303107064782176	0.443908728288123	1.28464884346911	0.267891041433031	1.14366789073912	1.20999896124523	1.12661067767714	0.766620646815606	1.21501084774359	0.416123969188478	1.23370614300288	-0.704793470565497	-0.065867007510444	-1.66891992707367	-0.583373669672098	-3.54264960124398	1.05538159481924	0.160504612163737	-0.151245218324326	0.12154427608511	0.865138888565163	-0.300339657374484	-0.657495004834035	0.510080375226347	0.453820940999929	0.0577578226061627	0.0166811061686485	0.268907985413285	-0.0756073880625455	-2.21355645173411	-0.209294768143798	0.722871120031	0.0682706683741065	0.220041374177718	0.000453627874528357	0.363767994318357	-1.45466510358996	-0.0186441595939315	-0.50082531031058	0.234627142845212	-0.983389880522884	-0.00458957619666998	-1.24547118145414	-0.628671705245231	-0.515611846660576	1.15768090516582	-0.402827197884062	-0.956012074204031	0.287220706193802	-0.772969937113738	0.00331493616566089	-0.225746599089812	-0.62988354259081	-0.895407941021516	0.970852940096471
"NR4A3"	1.21802011451973	1.29472957400972	0.618994653699574	1.24729974090235	1.2741593187472	1.09063368341871	1.25108512087823	1.17936100331482	0.552979991737901	1.22710769929251	1.35296538637818	1.12368247842741	1.27296903609505	0.785450762434165	1.31172673423655	1.27118426554199	1.02237216129039	-0.434827193929999	1.24505977053564	1.21191451415807	1.07744813888567	1.22214956953222	1.21645418666354	1.16344110920254	-2.07405178895733	1.27083511193703	1.25993181663768	0.66107685149293	1.24798944195046	-0.534251568321707	1.20191151331181	0.391276874911993	1.22762599888813	1.41257890051157	0.781434005516233	1.17259622696629	0.104710900272037	1.42822521090343	0.566791594917256	0.613459517648353	0.0416344122534473	1.17185382558308	1.14369213101186	1.21934018643405	0.921774441189297	1.2047998042957	1.43406801194123	1.20311564514586	1.38233488658444	-1.41946535210398	1.27004390727995	-1.12615433009472	0.0753658222268083	0.362047337363122	-0.0118297736807294	-1.24514485256269	-0.73900636430039	-0.970872892279519	1.17674721107222	-0.614161552541661	1.32930477006	0.442283543258764	1.05116396379996	1.27641576835449	-0.725811740255483	-0.429582138448873	-0.292056658595837	1.16301015761614	-0.708174867511675	-0.877923868554968	-0.837669133002017	1.3230927595608	1.17906793045776	-0.712104114439527	-2.7806132173544	-0.117844412689906	-0.717901815379981	-1.36451495359739	0.983292470912819	-1.3705183437881	-0.863172648113885	0.440504469199822	-0.106433719712376	0.80476264568576	-0.78489717666112	0.525803916447052	-0.506719680172122	-0.995732386015401	0.667581789666184	-1.29001227538818	-0.123879377240331	0.305942423313279	-1.38451039387022	-0.460899527265558	-0.945970987060569
"FCN1"	0.610866261960776	0.637774167777607	-0.00822744708155671	0.649600787313665	0.733125367997337	0.671939399991508	1.09201283294893	1.09104271960778	0.388006286905747	1.04431814958584	0.955317552837561	1.07293877095878	0.970920541964703	1.04544183861965	1.04851295423329	1.00583892795146	1.00392515176346	0.763441062486083	1.03506357106512	0.99293849484574	1.08862935929435	1.13105274140506	0.978041295486163	1.03162324574481	0.831634324375024	0.976542537764925	0.396083723216953	0.139472830032668	0.112659784101184	0.951590019602442	1.07155551293712	1.07395783482292	0.986000475259485	1.07670845916556	0.685888551564565	1.0177622315034	0.398345089418395	1.06102270326408	0.637426865677521	0.600315607058216	0.995369789537234	0.791560431320831	1.09760153282494	0.820438461607461	0.959634671419503	1.09561949250169	1.04701520340604	1.028046128524	1.00229352975234	1.01607154200111	0.624541622965395	-0.398284984833361	-0.221422762741725	-2.22671944270426	0.795544095152756	-2.22671944270426	-2.22671944270426	0.259232776588017	-1.1508526332378	0.40356668411866	-0.444560437271248	0.0764831603851486	-0.123883430258645	0.848062241041603	0.495469427002004	-0.134252750646492	0.475550271579104	0.240366899846066	0.658248848685856	-0.417671950674236	0.691237602139503	0.918361744714607	1.03387490090112	-0.634800687262	-0.0812519275364515	0.618717317416869	-0.333435638293076	0.829098707711021	0.183511571779641	0.777059130941365	-0.362723799693603	-1.06775271715164	-0.0442987996778707	0.297620234091657	-2.22671944270426	0.157326152157273	0.231502415564192	0.0912837541011248	0.428050935964765	0.311900779385961	-0.541285508756319	-2.22671944270426	0.285651494708059	-0.0997778414986831	-0.0736331518712
"SIGLEC14"	0.417111397987914	1.37916119671775	0.116747183247662	0.480939484993088	1.151905357746	0.51605803671568	1.96487581496441	-1.97714959925613	1.68533378278628	-1.97714959925613	-1.97714959925613	2.0413730175524	1.35707207868795	1.78558290164602	1.1632854887485	1.36816137000632	0.655549179113726	2.31234788909339	0.88448285754804	1.40768635320852	1.60965821914827	0.763593129241605	1.7851314843137	2.12185775752272	1.68728154657276	1.56370424845516	0.589868432566881	0.831815998526012	-0.307444528001979	0.34566926630499	1.23049992408469	-0.222865574196316	0.0714301915331117	2.19322708770058	1.54649681505454	0.940643278433698	-0.28131602513423	0.748605927182586	1.79669102922407	0.840699390964395	-0.080280396086993	0.991122439074428	1.59867215061957	0.824555599706066	1.09618272224055	1.63445403532691	1.26522325959831	1.65580303381765	0.297637564574928	-0.692354628475799	-0.332302010145771	-1.11250701842144	0.0916027442792664	-0.146031088041124	0.113581564520915	-1.63024615631522	-1.24425816518285	-0.630226704002595	-1.48072924500936	0.106738449848165	-0.412891759572868	-0.228369335868274	-1.20576284475122	2.30742886506744	1.52949440808392	0.231260659464639	0.246318039755227	-0.73586870424475	-0.118306043078853	-0.808262475409528	-1.40093748235435	1.17731140282832	0.97498490849674	0.184509331871838	1.4629672416958	1.07930893329693	-0.959262105049441	0.716782165962786	-1.29550233806868	1.40742216108433	-0.00938049503832712	-0.668496551837241	0.350277832902655	-0.333503052671612	-0.422263901756193	0.514780864652519	-0.276742814579042	-1.2281486288872	0.696180050792982	0.584147676674003	1.05587171989334	0.0453046413772849	-0.869331987538938	-1.23338999844882	-0.488348317108466
"UBASH3B"	1.49359990799265	1.50303803726017	1.00603065820027	1.25682333003771	1.54769378482614	0.890008832014382	1.04670469281115	1.37480014990197	0.870058885787339	1.45751334585044	0.968102078594202	0.323790060469562	-1.81576227728601	0.507486692455856	-0.887517229846042	1.25439939339309	0.0940006522524916	1.00006108875731	1.49608314014024	0.897971532096422	1.54108056250245	1.49406975728577	1.09299422751492	0.860185258490618	1.46921337366462	0.862283741197613	-0.0206703257525909	0.550237594646198	1.42107067251441	1.52260238614186	0.753114726921306	-0.46783188183528	-0.722041826476924	1.22167174866333	1.11167066200504	1.34649643870549	-0.577829892587452	0.896643981302158	1.34178667558017	0.956034264566508	0.601528180478238	0.378973784141044	0.865997953559532	0.618843175764306	1.50862165200438	0.732530607497356	0.871429990837177	0.665123827364633	0.86868694095889	1.42115673052718	0.802110898143835	1.18680477615126	-1.42783616169367	-0.679664164167342	-1.5046625995821	1.25862678075289	-0.188736528938971	-1.72473818070434	1.13748559463557	1.50117113639849	-1.15509662291997	1.14369871125424	0.661960799646499	0.896959682132649	1.23152312386991	1.075380706879	-0.71458601884079	0.817198140722255	0.211715522406562	-1.39267862038934	1.22854548544525	0.124738997932144	0.665784659212743	1.0034654733744	0.831695790001951	0.598522662549078	-0.531800905827503	-0.573407474520753	1.26766242477409	0.586807989233744	-1.51900645178433	-1.48528292663628	-0.905782524754955	1.18648459786112	1.22290363013477	-0.895403925596767	-0.381825489286085	-1.56716349238922	0.159336102171231	-0.933645886008793	1.07276369651997	-0.3195756744883	-1.63861538142868	-0.268246907097422	-1.46085202877951
"MEFV"	-1.31107748891422	1.1572620042949	1.94949254482201	1.4940445572261	-0.49505391863641	-0.72449857294186	-0.895093514402237	1.63758923446437	-0.0406577188009567	1.55859285043254	1.78275846465628	0.617940562490307	0.632845063255173	-0.969788193967055	-1.00933947438007	1.25840278227115	1.66880204762146	0.507760601769369	1.34632015702711	0.64799624818863	1.18367100973421	0.549702610756033	1.72839039131023	1.9159177771591	1.50610884112883	2.27184379076715	1.16423169011383	0.988312455949787	-0.201108005740788	0.0525049748715608	1.93579012824215	0.278398393826533	-0.914028045401067	1.34769937779826	0.8776690506329	0.276945859516117	-0.495031962692173	2.60374742103008	0.78675949719213	1.9535287820666	0.181266085590052	1.4939664125468	1.78218739173913	1.25665076346447	1.84247293180856	1.42885800511987	1.61315486810408	1.71454566913706	0.684355048092734	-0.967315036078464	0.407232577602478	-1.00194290317563	-0.768877495041963	-0.684380756737977	-0.257836958523891	1.14173113027479	0.601248217547642	-0.125741777256075	1.9725260749944	2.1405697925364	-0.692898746495932	0.678289894266689	1.59262320185843	1.67959880271816	0.896768970610167	0.0797732357355426	-0.778194953469448	2.17294474184312	-1.15515326437877	-0.189049757041041	-1.27963963114068	-1.05698862943553	-0.567813315379675	0.728613489233144	1.77653553976019	-1.09877065137839	-1.06228883535058	0.0543379929757933	-1.60772846434169	1.74794151040965	-1.11335412531342	0.296257144445896	0.558122317099198	-0.789856470715295	1.0712844865145	1.94470882717759	-0.0921079254977577	-0.357866605026058	-1.88620767625969	-0.803437807447361	0.879273113862386	0.0626442264649897	-0.960893024299487	-0.0815048762619696	-0.107371584062761
"CLC"	0.323341033313949	-0.743332300261579	1.31030070358493	1.16891198240138	-0.845584073815317	1.74384527048318	1.14197356542765	0.587880309375385	0.33480820000337	0.102332894583748	1.52915644965782	1.14430532981768	0.839877088036995	1.64096730983836	1.42492831205636	1.53777394296371	-0.349671944093172	-0.251299475423736	0.766113292662002	1.29811049891849	-0.49202297510442	0.293872876560509	0.676581174032597	1.34531663332647	0.518492480689908	1.741183498465	1.45843532956467	1.39922706851273	-0.156652601598026	0.894559537841989	1.29436273509662	1.17067727675588	0.419207556848713	1.40439150135093	-0.0770327275892132	0.350794255339645	0.786089394439403	1.49248367845331	0.195321939073634	1.43706160101853	1.39992075034797	1.54741129891491	1.12385686157032	-0.242309325773819	1.56505273178034	1.64126205129703	1.5120973968868	1.92398541617357	0.201657071987629	0.0779124221473146	-0.310020851515826	-0.992122621786504	0.231522936085203	-0.987110396573662	0.531639889448917	1.70229537744699	0.233965640688571	0.287022343206899	0.0265982565620115	1.15503111048342	1.54761849342647	-0.446269543509066	-0.340037452553668	0.113987631134379	1.47595720737401	1.73553670599619	0.271362586953789	-0.240906211914756	0.483153285490235	1.12225067379335	0.135145441299508	0.0793376744843244	0.283628640832911	0.786133252917472	1.26684681810349	0.281806521069358	-1.37441950186567	-0.524773876792284	0.792302337131094	0.231179769528036	-1.32583255557258	1.30336666109732	-0.261459156636598	0.864355241636527	-0.412331926460039	0.258135008393047	-1.44052131343216	0.277686354331773	0.625646980459775	1.38156151123144	-0.464635031716067	-1.362621300472	-0.781194912404973	1.25643828484289	-1.24532146303919
"LIPN"	-1.01370469561699	1.73227171636107	0.151815266152683	0.731075915632627	1.18491301480873	1.47626336826477	0.0986212377459668	0.756675756209403	-0.367187728196192	1.21918477997808	1.87536786886595	1.47727281073881	0.402351560925254	0.581443994399082	0.365717741573268	1.96710497191566	1.10056474090137	-0.873202340390234	1.07540365150443	1.02624012114958	0.732648602715846	0.907463495901738	1.77418138639407	1.72370293267108	-0.91836255050707	1.38610099516528	0.43323504035749	-1.10723703940788	1.56810394067978	1.06884451269956	0.702473152253116	0.309799605408687	0.631742165154776	1.00817285060297	1.19468736481199	1.63500366924807	0.651960636236546	1.14861092051436	0.398534564609018	-0.457839820637921	0.764338294486823	0.935985822064947	1.47395539112984	0.7407881428007	1.23449833675627	1.27585284149204	1.1283969049467	1.84403461833884	0.158900532509077	1.02980119223232	0.945600341687363	-1.07967044108534	0.777098566734541	-1.09074281186002	-0.301648203750437	0.50756274212421	0.736893592856979	0.869597953260926	0.594625184295176	-0.056726944348069	0.801025939822678	-0.0956529690213871	0.898233117309665	0.645549931225986	1.53046285675724	-0.0889562422367032	0.0695484272487913	0.300982003247307	1.45661464280692	0.477972999501513	0.749417724479919	1.58115359762948	1.16418837349604	0.38020193134843	0.79172897074928	0.795532868232896	0.6447522800261	-0.0457452493925764	1.28269675553294	-0.35632878677902	-0.364140881636549	1.29877398785018	0.937999412285179	0.957333371908655	1.5670406124682	1.21364131021628	1.37640819882013	-1.17955155675034	1.46139391923595	0.705355390497106	-1.16266796919953	-0.66844420988248	0.0968359596308879	-1.19045356709594	-1.08643855844263
"CD300E"	-0.278295275597801	0.895664360159684	1.14184717755319	-1.32255126707255	-1.28616351828464	1.36728932728378	-0.871376832350699	-0.0439276462430699	0.194180554189377	1.82028899472548	1.78676366242226	1.1005920123987	0.960319910158205	-0.501710728592228	-0.798686763756206	1.75775228512032	1.72175421855604	-2.77501143878838	1.10761791643835	1.72913445148185	1.53262333713695	1.42375755903181	1.71775293081449	0.867502686068404	0.611481914269295	1.67983532172671	1.78960264575222	-0.757100581829983	0.510741540541374	1.21953843268073	1.67405667474783	1.07745805658616	0.973744739248865	1.70926362490894	0.993128637324941	1.10218088642497	-0.119770769781515	1.75140691543353	-0.436116584580244	1.21864533465548	-0.371920091151478	-0.325430716604629	1.79652029972003	1.13998198705897	0.997115171773603	1.69131413678527	1.81555903000959	1.74780990779855	1.16273656791036	1.150705512637	1.22700903885716	0.106688133370752	-1.74213927263554	-0.822061962446873	-0.884459885941314	-1.69399055257067	0.502112655086208	-1.14071370659716	-0.852284276903368	-1.26295421008327	-0.920860944756353	-0.120214512529707	0.830932421622496	1.43759404318538	-0.523036319061631	-0.273034295104334	-1.02902482119092	-0.0904810486890029	0.803261586971312	-0.755167496210742	1.19869663180356	0.527403507409603	1.12965717989232	-1.40231013044409	-0.337786406417698	1.09585515263016	0.255267278910618	0.175222815296793	-0.712805814851982	-0.86131733445534	-1.34455594702887	-0.80479974965524	-0.193349863323835	0.997179854081349	-0.859111074439169	1.54501163123274	-1.28552163818088	-0.458019494877981	-1.99187819517309	-0.799495528927271	0.545131065109373	-0.393106886013809	-0.556638350718897	1.2531655219784	-0.0397801576700823
"PROK2"	0.500852388631932	0.485186013479285	0.115517376395485	0.171105968755068	-0.472849586735488	1.55298862337107	-0.0310061886946123	0.256899207033645	0.377795667175728	1.71715449762095	1.85208566112135	1.57791691490427	1.47888379453727	0.840979001955056	-0.181060736880615	1.32829567351041	-0.859619325921963	-0.202777883984392	1.27346325973235	1.68338669389097	1.43750286387949	1.00483146206557	1.44249115232441	1.29958433189257	0.598574453634228	1.78888716595421	-1.10401472707692	-0.176672798206388	-0.0799563180460793	1.27294792269658	0.663449930913505	0.387750277460611	0.814146465824584	1.34267310344703	-0.321036687413789	-0.288880712220195	-0.171976127472183	1.47133291015631	1.36204318215236	1.08888762181133	-0.301982629134407	1.11124018154832	0.46765771486581	0.346179882210337	1.32980974278713	1.7960420195895	1.23146482142223	1.34748616279265	1.61816144113081	1.71847969910724	1.33256594028917	0.421290195131798	0.89876173497317	-0.962756090763199	0.140239204035279	1.35799052660795	0.328643839456702	1.29051860326147	1.36788904362026	-0.784653086212586	1.26077907985049	-0.34885138265556	1.65079008832417	1.44020742486496	1.83956724537345	-1.40596982334323	-0.0010119204144639	0.490757102012634	0.50609913990726	0.420623187649815	0.993948091583401	1.02602353646095	1.21442177024437	0.44744347273947	1.71769251297538	0.206418078648171	0.293036064226044	0.386753346904391	1.6337683886399	0.978836475582903	0.864621056320396	-1.3865502909563	1.47439062757419	0.415449295190057	1.51688520284236	1.45708322426732	1.36272893218416	0.769570281673472	0.509251762420049	1.56858790736171	-0.216936632930805	0.259397758975624	-0.310144403289683	0.511912935988196	0.232291782920798
