"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"State"	"MaxFC"	"InitialState"
"TSPYL2"	"TSPYL2"	-0.282438629108323	0.0350751436834147	0.505582837247035	0.0267284625593937	-0.202413082146114	-0.28594284394355	0.177554959638307	"S01"	0.505582837247035	"IS03"
"CA10"	"CA10"	-0.112215496664193	-0.104078323218239	0.495923392232209	-0.113227206626605	-0.0412237256746997	-0.142040916135731	-0.120179754401922	"S01"	0.495923392232209	"IS03"
"RUNX3"	"RUNX3"	0.004285291754739	-0.057461505678912	0.494649996301198	0.272026163488652	-0.324217466477164	-0.466446918017391	0.193636463965883	"S01"	0.494649996301198	"IS03"
"FNBP1"	"FNBP1"	-0.326278285251168	-0.0736854425075723	0.49177606761872	0.209463884418323	-0.0473799066539085	-0.45461129180159	0.26417713870984	"S01"	0.49177606761872	"IS03"
"ZNF331"	"ZNF331"	-0.0835085606083784	-0.114974508921574	0.489706138494366	-0.0771310060243456	0.0476224985042429	-0.489571982833584	0.307071409106315	"S01"	0.489706138494366	"IS03"
"LEPROTL1"	"LEPROTL1"	-0.107077473554057	-0.110111562729054	0.480554130999509	0.194613347941049	-0.100459290667688	-0.580043924259534	0.372338261214894	"S01"	0.480554130999509	"IS03"
"PTPN22"	"PTPN22"	0.084143505084511	-0.0571386565616206	0.476502800991337	0.110508516069663	0.138003964142468	-0.435682888625101	-0.0873690079395159	"S01"	0.476502800991337	"IS03"
"CD96"	"CD96"	0.109040983777625	0.162247042493987	0.465872380257767	0.138321267530224	0.190762497391689	-0.465975451748247	-0.157001197865797	"S01"	0.465872380257767	"IS03"
"GATA3"	"GATA3"	0.207588615398465	-0.265089058255526	0.449718105512117	-0.167954607278285	0.103904992702543	-0.247502801236756	-0.149055030048485	"S01"	0.449718105512117	"IS03"
"TNFRSF1B"	"TNFRSF1B"	-0.0965140105680004	-0.163007992271496	0.437869628994292	0.0975982433891334	0.134004670561673	-0.484436477529616	0.190390969888634	"S01"	0.437869628994292	"IS03"
"MYBL1"	"MYBL1"	-0.148084720436823	0.139856504692868	0.437107222220618	-0.103024396776435	-0.0497576319803766	-0.142632160975915	-0.0909339020976669	"S01"	0.437107222220618	"IS03"
"FYN"	"FYN"	-0.0581332315315309	0.260451797170848	0.431782971374047	0.0504807567143844	-0.0912042418163465	-0.420744289312458	0.160504474304756	"S01"	0.431782971374047	"IS03"
"STK17B"	"STK17B"	-0.0025146535078095	0.173938800669766	0.430150610490798	0.148225816833226	0.149807643437687	-0.470202734752599	-0.0168474749222379	"S01"	0.430150610490798	"IS03"
"SCML4"	"SCML4"	-0.207815654124112	0.117291072217821	0.428644395062555	-0.0191467910602307	-0.235976147602407	-0.160513626571284	0.0585806520742162	"S01"	0.428644395062555	"IS03"
"PBX4"	"PBX4"	-0.0845264004187606	0.00802349743424415	0.422122089618986	-0.170840683409939	0.0244187326975457	-0.249255767978097	0.0738055597591261	"S01"	0.422122089618986	"IS03"
"ITGA1"	"ITGA1"	0.0162951636738375	0.00267475004030582	0.417237067598272	0.122719563419684	0.0323369925691998	-0.189826720866363	-0.297637913019269	"S01"	0.417237067598272	"IS03"
"SRSF7"	"SRSF7"	-0.0944384083843175	0.0776956328523006	0.41667912045802	0.223136951919012	-0.263213984495403	-0.524768668902984	0.396006384125615	"S01"	0.41667912045802	"IS03"
"RCAN3"	"RCAN3"	-0.212981525130106	0.116356703651878	0.410832183559899	0.115673306180867	-0.150428181969956	-0.139698222606191	-0.106528238164194	"S01"	0.410832183559899	"IS03"
"CALY"	"CALY"	-0.0817581423568872	-0.0758295477799029	0.393552635072758	-0.0824952555862505	-0.0818190649666911	-0.103488393200094	-0.0875607537362835	"S01"	0.393552635072758	"IS03"
"CD8B"	"CD8B"	0.250478368539143	0.126670922599839	0.385441599894864	0.317502288621249	-0.330364886607051	-0.476261595890696	0.0869013414546676	"S01"	0.385441599894864	"IS03"
