Mixture	Fibroblasts	Endothelial.cells	Epithelial.cells	B.cells	CD4.T.cells	CD8.T.cells	Dendritic.cells	Mast.cells	Monocytes.and.Macrophages	NK.cells	PCs	PMNs
TCGA.37.5819.01A.01R.1635.07	0.102411304943888	0.0194925099527571	0.596124996937199	0.0018187733444314	0.040271424712406	0.0490319493873023	0.000558701719328378	0.00210563296709587	0.0893747058620752	0.0125099624255069	0.08584340280315	0.000456634944860158
TCGA.37.A5EL.01A.11R.A26W.07	0.0254920083272279	0.00253702766192612	0.935344975081994	0.000835812125892765	0.00349993813080744	0.00772641509911309	0.00572233099165588	0.00145119670562466	0.0101656669022456	0.00520224634520606	0.00202238262830613	0
TCGA.37.A5EM.01A.21R.A27Q.07	0.290571377381297	0.00828095512149152	0.377393306667568	0.00405284369526281	0.0529186025514182	0.0366823259020119	0.0211739395342799	0.0114328852686938	0.174150968277468	0.00802422811357471	0.0153185674869341	0
TCGA.37.A5EN.01A.21R.A26W.07	0.0493936211599367	0.0115170318710607	0.721652732554936	0.0137855732027405	0.0362121927336658	0.0282416349400928	0.0073797677260762	0.0104827148318544	0.0909453481079652	0.00689333316889432	0.0234960497027778	0
TCGA.38.4625.11A.01R.1758.07	0.00848671481397405	0.0762735489961798	0.396487440099228	0.00164665077109335	0.0527269445755181	0.0219412329723383	0.0196267294183588	0.0494012152394466	0.336100771141541	0.0141465292251451	0.012531911168079	0.0106303115790977
TCGA.38.4628.01A.01R.1206.07	0.0920014215054432	0.0078304302402695	0.5686193580154	0.00347596333725361	0.0335614946587878	0.0174437850992938	0.0200927705979759	0.0311569292789216	0.204085065667021	0.00691476973315851	0.0110379268070934	0.003780085059382
TCGA.38.4629.01A.02R.1206.07	0.129681605362547	0.0200382495739776	0.322285285203223	0.00581231195498307	0.0651822985965064	0.0632782586147156	0.00532817755191285	0.00969008426668369	0.311969955335742	0.0200120445716678	0.03587370102048	0.0108480279475614
TCGA.38.4631.01A.01R.1755.07	0.0313329548300985	0.00423942959839779	0.727082467099111	0.016534494197198	0.0278354994753682	0.0251869612271846	0.00527862528165277	0.00563958165751656	0.0891730452486458	0.00913693245762776	0.0490625253656816	0.00949748356151745
TCGA.38.7271.01A.11R.2039.07	0.0528493121708892	0.0551789848205697	0.408845667842391	0.08105452332573	0.0901299607526347	0.0714049449318119	0.0113427428323805	0.0183185922638509	0.171463879073948	0.0150074658076918	0.0244039261781031	0
TCGA.38.A44F.01A.11R.A24H.07	0.044915771692366	0.0351839413677018	0.583530499903699	0.0231268201396513	0.0607424544976281	0.0254926218735287	0.0128204479014708	0.0262972083989255	0.12699084183416	0.0165503777328578	0.0438435795983493	0.000505435059661931
TCGA.39.5011.01A.01R.1443.07	0.0377302643989283	0.0150721323984691	0.400646597986879	0.0101971468031357	0.0946880787301173	0.0709279260206507	0.00943582979832821	0.00572115230305343	0.285607295685371	0.0321644165952545	0.0346979244896731	0.00311123479013922
TCGA.39.5021.01A.01R.1443.07	0.103289637917325	0.0171988513270592	0.489258749339062	0.00159133557664505	0.0738140503163996	0.0481453836167691	0.00676010394289002	0.00791787573523102	0.163312163642544	0.014116300060384	0.0742620075063116	0.000333541019380273
TCGA.39.5035.01A.01R.1443.07	0.0752060592916734	0.0151881105772405	0.485549845214732	0.00195867453471858	0.0679141758272949	0.10010600575439	0.0107351313731926	0.0101737196224719	0.136668574167324	0.0279554883922764	0.0672109135368323	0.00133330170785347
TCGA.43.3394.11A.01R.1758.07	0.0247966025544575	0.089580479333897	0.389154196394914	0.00199585163535003	0.0488877543811807	0.0356732320541978	0.0244481185846561	0.0452265655903592	0.290785210902033	0.0267885391395222	0.00928218006781975	0.0133812693616134
TCGA.43.5670.01A.21R.2125.07	0.0775484232390964	0.0025786788942031	0.890685600690564	0.000282902633192976	0.0041548283931951	0.000651653528591548	0.00418092671011354	0.00468803157091863	0.0128545368828739	0.0007260341315085	0.000694779505096693	0.000953603820645594
TCGA.43.6647.11A.01R.1820.07	0.02895028728216	0.141673394055698	0.363219932372961	0.00492439338266566	0.0519096562616416	0.0389752515122012	0.0286324141949043	0.0320152499163583	0.211785572452215	0.0416788726763899	0.0254574779410309	0.0307774979517737
TCGA.43.7658.01A.11R.2125.07	0.0152047197711813	0.00226255772370138	0.638993225194609	0.00451972582807995	0.0449522707811731	0.112512528645818	0.00401998701051163	0.00757723661440658	0.131510079263614	0.0295944912533634	0.00885317791354268	0
TCGA.43.A475.01A.11R.A24H.07	0.0261539377035196	0.0115649378768922	0.321866621401988	0.00710839540486534	0.114051107234772	0.15815127858922	0.00830961875312102	0.0102470920956735	0.267740198495143	0.0407763497297549	0.0325051104003546	0.0015253523146947
TCGA.43.A56V.01A.11R.A26W.07	0.0684896123252886	0.00089647039651273	0.814983906504632	0.00748747600678486	0.0143467632593029	0.00697188049810935	0.00437553989711487	0.00747337965193391	0.0476717543106325	0.00316398737542677	0.0202724777900187	0.00386675198424299
TCGA.44.3396.01A.01R.1206.07	0.147253199045352	0.0115311329423546	0.40321922349574	0.00355332942793367	0.0739815035538122	0.0391696298833736	0.00935030348436255	0.0149903477434877	0.214547683950837	0.00556076945100894	0.0652120333237555	0.0116308436979825
TCGA.44.4112.01A.01R.1107.07	0.0851698973340031	0.0202275375432379	0.562546357301599	0.00266594892135146	0.0525907905837052	0.0304884536080554	0.0155912515284485	0.0184308753370171	0.156864038898477	0.00682831002431853	0.0442303056895979	0.00436623323018889
TCGA.44.5645.01A.01R.1628.07	0.029282638006307	0.0310548792117813	0.59388902587324	0.0304938891534881	0.0977687156108535	0.0180189455637745	0.0371913481675302	0.0294450260039185	0.11475247222728	0.00211548424165609	0.0151413820517343	0.000846193888436858
TCGA.44.5645.11A.01R.1628.07	0.0250513894397853	0.139520727920487	0.384845700460634	0.00709908566556327	0.0806435932090291	0.0276722407804723	0.0124000612038349	0.0467841319384669	0.21407608938622	0.043639306801309	0.0139116180645552	0.00435605512964275
TCGA.44.6775.01A.11R.1858.07	0.22427186952803	0.00716997200349436	0.317838634073286	0.00349156455970096	0.0590287107448359	0.0174924176181692	0.0339356926135289	0.030820620383278	0.260473375792158	0.00818128660320446	0.0342331393852885	0.00306271669502623
TCGA.44.6776.11A.01R.1858.07	0.0156534036222872	0.152315212696894	0.556555253017911	0.00494773675080344	0.0439960341788474	0.0236668641682213	0.0196435676659688	0.0201878966571402	0.131704048476517	0.0297849290969836	0.00154505366842586	0
TCGA.44.6777.11A.01R.1858.07	0.0388934782550916	0.104786649645166	0.334929505839098	0.00697609852807338	0.0862855712876888	0.0452643936312212	0.0178407001094779	0.0473823909077619	0.250410577055495	0.0326267690491432	0.0294879464624709	0.0051159192293126
TCGA.44.6778.11A.01R.1858.07	0.0209574353027333	0.189067326309343	0.292699467162877	0.00609637551805612	0.0956883363278819	0.0344191734048899	0.021286628602396	0.0755129348647213	0.20340423322395	0.0227750195466739	0.00737255836684807	0.0307205113696299
TCGA.44.7659.01A.11R.2066.07	0.0174966918185273	0.00458735119878522	0.821440042966745	0.0107961020829061	0.0270361497248624	0.0127341351087538	0.0079248846464424	0.0124876883692906	0.0601708610803955	0.00604093789519088	0.0192851551081013	0
TCGA.44.7671.01A.11R.2066.07	0.0707720688489208	0.0243240114118048	0.831797420941211	0.00125953537724645	0.0102543537358444	0.00413027484023093	0.00562579628169383	0.0060132082770457	0.0348395684276858	0.00244417960445384	0.00798239005348779	0.000557192200374931
TCGA.44.8120.01A.11R.2241.07	0.122719385727799	0.0403730997474297	0.588276881469312	0.0075972329443286	0.0435187668934287	0.0149652455700715	0.0181210982565827	0.0211350996311821	0.108040901429951	0.00533506146079897	0.0278739742377979	0.00204325263131789
TCGA.46.3766.01A.01R.0980.07	0.192559950728795	0.0379431899167342	0.390576111979494	0.0110000027787102	0.0624707234245804	0.0333343011941856	0.0265133107915481	0.0430844944489245	0.12884868880045	0.00904581533840368	0.0624571061163445	0.00216630448182994
TCGA.46.3767.01A.01R.0980.07	0.277784374604571	0.0300420659914151	0.41422232499586	0.0108262759970465	0.0671966572752973	0.0198572083422084	0.0172143050874434	0.0252301847179247	0.0960981661623274	0.00121894904401478	0.0357893282592888	0.00452015952260243
TCGA.49.4514.01A.21R.1858.07	0.027186597580423	0.00922605744889142	0.806820160051395	0.00928995220938193	0.0334636152863865	0.0248898332220581	0.00595149463441772	0.00341241247339625	0.0510593808496882	0.00956275935726693	0.0187981308042585	0.000339606082436623
TCGA.49.AARO.01A.12R.A41B.07	0.12730584498623	0.0165512869424332	0.481342537425106	0.0308704288322213	0.0595230109212887	0.0288465154312477	0.0325765498847426	0.00809107799041695	0.166000214352029	0.0128823007744895	0.0333326160187216	0.00267761644107396
TCGA.4B.A93V.01A.11R.A39D.07	0.0259468802996762	0.00169578161507471	0.749830854754099	0.00160972800644821	0.0292920558840239	0.0151889198112798	0	0.000842036860733891	0.112250682188146	0.00973111525096924	0.0536119453295487	0
TCGA.50.5044.01A.21R.1858.07	0.122367075962606	0.0480457916070828	0.610259380149714	0.000260946689568884	0.0301304277833828	0.0293271126839664	0.016975215245165	0.00979795657663555	0.0965491600061636	0.0129432418333319	0.0223020196868647	0.00104167177551835
TCGA.50.5049.01A.01R.1628.07	0.104762447306285	0.0217216798573139	0.262135414366938	0.013359860436101	0.0996302424603385	0.11420420257758	0.00539839069015678	0.00663933623269819	0.26926056371224	0.0147831642999948	0.087782886568862	0.000321811491491427
TCGA.50.5066.01A.01R.1628.07	0.0759426603823665	0.0249316394941362	0.338145136240924	0.00721863076049036	0.0811494243025663	0.0955733127630343	0.00587591646637344	0.00869167432522059	0.23262322084899	0.0123202787541644	0.115731750109505	0.00179635555222882
TCGA.50.5931.01A.11R.1755.07	0.161799436470752	0.0127732695824823	0.711653803395645	0.00348574090456516	0.0228510757393689	0.00823559187513036	0.00593862036111057	0.0031857514106779	0.0558532811778745	0.00272373890983983	0.0114996901725534	0
TCGA.50.5931.11A.01R.1858.07	0.0108081451647754	0.158174857785737	0.456877685119508	0.0015919739550581	0.0535294064797752	0.0210675823019218	0.0227751404527184	0.0566188433347098	0.187992648455635	0.0264720802472437	0.00398449960558289	0.000107137097334456
TCGA.50.5932.01A.11R.1755.07	0.0195898435353247	0.00746524056183315	0.855394251132348	0.00149150489838554	0.0205821702135988	0.00614588064023485	0.00362582317520357	0.00581435232355209	0.061265305725759	0.00382302647957723	0.0139713013336914	0.000831299980491627
TCGA.50.5935.11A.01R.1858.07	0.0457239496947172	0.175986577792457	0.415183838259518	0.00131371890280656	0.0651173333895761	0.0224659618264898	0.00901801300186869	0.0374876655543278	0.191925278863852	0.0311843102825467	0.00335192428333483	0.00124142814850468
TCGA.50.5942.01A.21R.1755.07	0.0410665956465358	0.036215906079612	0.813051455977616	0.00356446557385216	0.0267542811057841	0.00637090844018818	0.00317448412996199	0.0154792660820915	0.0315539251852315	0.00214202959069037	0.0203068299307092	0.000319852257726857
TCGA.50.5946.02A.11R.2090.07	0.277278451665143	0.0293513095138921	0.519523207183684	0.0038816227222943	0.0274725070990316	0.0209133270189163	0.00163820291126244	0.00599314698762698	0.0663044145685681	0.00386556851372047	0.0426037963678855	0.00117444544797613
TCGA.50.6590.01A.12R.1858.07	0.0810254829147801	0.0263657258092078	0.327779480904537	0.00721391820871615	0.0961199716571794	0.0584846850519431	0.00339223731481362	0.00366484913032191	0.273075322582034	0.0314721605097319	0.0880980913612199	0.00330807455551461
TCGA.50.6673.01A.11R.1949.07	0.0861513990073726	0.0386149746476524	0.640113211866936	0.00825383469642247	0.0427706210615857	0.0070811328106337	0.0103075366434265	0.00809236597729913	0.114360024275845	0.00557399278016016	0.0380806085763983	0.000600297656267667
TCGA.50.7109.01A.11R.2039.07	0.0785279490108815	0.0148475333439672	0.6890122212868	0.00919879941287874	0.035817041891682	0.0281002886670093	0.00147897617169819	0.00200416970049462	0.0873022055758342	0.00915755571771856	0.0444922755501407	6.09836708954391e-05
TCGA.51.4079.01A.01R.1100.07	0.0817003945242269	0.0128113554227354	0.724911313024427	0.00488607635395021	0.0268650904444195	0.0155984578908709	0.00868869009621896	0.00589783444770891	0.0832699377840085	0.00282954525512454	0.0308641019162768	0.00167720284003184
TCGA.51.4080.01A.01R.1100.07	0.0123171922626888	0.013296704735847	0.844964029457612	0.00271008397843505	0.0182143810797923	0.0104443460021141	0.00661701899529826	0.00422405117564853	0.0743435540688222	0.00455706185670377	0.00696178181862056	0.00134979456841716
TCGA.51.4081.11A.01R.1758.07	0.0595531637613648	0.071798449980735	0.228408702743996	0.00523848746474976	0.083694453519414	0.0927477216507066	0	0.0450517498153289	0.32889585940413	0.0166813378492114	0.0492318082593935	0.0186982655509702
TCGA.52.7810.01A.11R.2125.07	0.0989907370052419	0	0.861113190749148	0.00122558166158923	0.0070937053513466	0.0014360295179687	0.002891655892207	0.00198410042535082	0.0211833228852361	0.00263166350696281	0.0014500130049486	0
TCGA.55.6642.01A.11R.1858.07	0.31522062555407	0.0160780191894549	0.454967308243081	0.00149891342060921	0.03316246046396	0.0213965982725715	0	0.00658224003275077	0.0700234099130632	0.00540515023041187	0.0741552498108677	0.00151002486915988
TCGA.55.6970.01A.11R.1949.07	0.0236142294380342	0.0185636595456338	0.678548074698303	0.007527518053696	0.059147906081632	0.0179849664866307	0.0213570364105082	0.0107810174512072	0.120871739377018	0.00612581412568388	0.0335802178741499	0.00189782045750243
TCGA.55.6971.01A.11R.1949.07	0.0898213833037196	0.0243490214815199	0.412007525014885	0.0208144391404845	0.0838450956591204	0.0581859011319822	0.00140239332620499	0.0234535339524714	0.180937575566328	0.0296940792627632	0.0706825949751093	0.00480645718541127
TCGA.55.6971.11A.01R.1949.07	0.0171923091424296	0.0990572434580742	0.413169508567206	0.00187978700279022	0.0692557001051341	0.0442637257539307	0.00978066176235659	0.0594528786170369	0.244498007625518	0.0257621303559157	0.00792804662534603	0.00776000098426218
TCGA.55.6983.01A.11R.1949.07	0.0965366828298536	0.0170894274423942	0.638862378561222	0.0358230802246923	0.0590643660286532	0.0228657040058348	0.00477231338816075	0.00802144827768896	0.0874323773035704	0.00897923294690538	0.019453781819149	0.00109920717187567
TCGA.55.6983.11A.01R.1949.07	0.0182892639324302	0.042353088669636	0.456961854792599	0.00577890102742957	0.075045176811721	0.0443322299916377	0.013725199950195	0.0315301590244567	0.281225387947429	0.0134946048753372	0.00814511769448644	0.00911901528264193
TCGA.55.7570.01A.11R.2039.07	0.102231371293515	0.00744332002570183	0.748644081543922	0.00935345964488158	0.0171147415553027	0.0190324154812791	0.00036682017073451	0.00401162201489762	0.0438166322921655	0.00452688074371844	0.0430596760725274	0.000398979161354035
TCGA.55.7725.01A.11R.2170.07	0.00793558665908716	0.0140570288375836	0.618285275389278	0.0271286742855882	0.0872224898741878	0.0325218696354999	0.0134488712156329	0.0367066674706165	0.149007417444033	0.00469863692076511	0.00671822592651839	0.00226925634120925
TCGA.55.7815.01A.11R.2170.07	0.163863475262348	0.0112153770792546	0.527849034307933	0.00729753863047022	0.0920051843341149	0.020317421072201	0.016587320695652	0.0100567786794834	0.134512361199399	0	0.0140988542566223	0.00219665448252285
TCGA.55.7913.01B.11R.2241.07	0.0197185847152514	0	0.858766524236681	0.00208321899767535	0.0205447459868824	0.0111061354541913	0.00341355344387143	0.00300145437830733	0.0542054013071992	0.00305766589698521	0.0225358240833745	0.0015668914995812
TCGA.55.8085.01A.11R.2241.07	0.0312061529180533	0.00485920764774879	0.66428350875677	0.0095677896163956	0.0487353541289257	0.0428488188658689	0.00253442441061781	0.000532685535701309	0.141648497413108	0.0141805972972301	0.0396029634095796	0
TCGA.55.8087.01A.11R.2241.07	0.0306623254183639	0.0130912227903637	0.799154445321238	0.00256278596610926	0.0240767625492375	0.00528689139796267	0.020659125736885	0.0242413974767295	0.0712553902924759	0.00233853774094288	0.00470783099708883	0.00196328431260323
TCGA.55.8090.01A.11R.2241.07	0.0590447860815035	0.00788979293374525	0.702201132514144	0.00539408323538739	0.0508182390519236	0.00988544871347137	0.00974342761270024	0.0126817284655578	0.118599640921331	0.00520343495755408	0.0168846705300433	0.00165361498263802
TCGA.55.8091.01A.11R.2241.07	0.132827428721312	0.0245159445292499	0.526970735883477	0.000405471825251684	0.0676002818468511	0.0107411090123307	0.0219681152630545	0.026127690937139	0.139419788708687	0.0191039379879899	0.0258329578399681	0.00448653744468874
