"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"COBLL1"	"COBLL1"	0.536983538277741	-0.127824225184203	-0.224647802585148	0.202762987554057	0.225866329267687	-0.140010111789624	"S01"	0.536983538277741	"IS01"
"SP140"	"SP140"	0.523382633585557	0.0736528018169628	-0.28860579877724	0.125738372815311	0.193325478247458	-0.186023129391194	"S01"	0.523382633585557	"IS01"
"HLA-DOA"	"HLA-DOA"	0.514094245459864	0.324699801950365	-0.138293440625646	-0.112415857922762	0.0975243999215085	-0.29295034725021	"S01"	0.514094245459864	"IS01"
"SNX29"	"SNX29"	0.51274029282041	0.216361176664458	-0.0769869844381929	0.035711868246805	-0.114472822233427	-0.232829006137255	"S01"	0.51274029282041	"IS01"
"CYTIP"	"CYTIP"	0.512309493045802	0.207657341385405	-0.327448636134086	0.338257514089595	0.327367562771008	-0.503134314253811	"S01"	0.512309493045802	"IS01"
"CNKSR2"	"CNKSR2"	0.508155830376277	0.00295466371441154	0.021982053804388	-0.0208775047508257	-0.135915575241748	-0.0697099448554156	"S01"	0.508155830376277	"IS01"
"TTN"	"TTN"	0.506419875905281	-0.0411424841593035	-0.0659590309651898	-0.0304182370082537	0.130486687476737	-0.107532137090052	"S01"	0.506419875905281	"IS01"
"BCL11A"	"BCL11A"	0.500121411497968	0.173414034786827	-0.234686311932886	0.187983879632054	-0.259690931568188	-0.0933529239620294	"S01"	0.500121411497968	"IS01"
"PLCG2"	"PLCG2"	0.491868471204321	-0.040662597922685	-0.243785073740213	0.0277429873986228	0.289994241833763	-0.0967536879693807	"S01"	0.491868471204321	"IS01"
"HLA-DQA2"	"HLA-DQA2"	0.480849977176716	0.328827487660057	-0.117618340400117	0.00976361778311695	-0.045259580248701	-0.310850514172759	"S01"	0.480849977176716	"IS01"
"HRK"	"HRK"	0.475517299262236	-0.0365009742227143	0.0364487736222846	-0.143264723517739	0.274852521226008	-0.185419742934734	"S01"	0.475517299262236	"IS01"
"RCSD1"	"RCSD1"	0.463014999670859	0.10492095700097	-0.234644742198953	-0.0651430884080841	0.282037277978827	-0.150537921906834	"S01"	0.463014999670859	"IS01"
"EBF1"	"EBF1"	0.458950531000778	-0.0331477408366095	-0.146259413873943	0.149040577422125	0.260063188404166	-0.243905158277434	"S01"	0.458950531000778	"IS01"
"MAK"	"MAK"	0.453220994478231	-0.00432776938267813	0.00641261260406155	-0.0849206487965397	-0.0808583854144729	-0.0201463729508614	"S01"	0.453220994478231	"IS01"
"BLK"	"BLK"	0.452715816457995	-0.102527638833069	-0.359189691464156	0.397834688028817	0.299619249971519	-0.216899069200967	"S01"	0.452715816457995	"IS01"
"CDCA7L"	"CDCA7L"	0.452596509798679	0.264772482102537	-0.0568218443311858	-0.151151752034888	-0.0577946050070424	-0.16979180417119	"S01"	0.452596509798679	"IS01"
"RNGTT"	"RNGTT"	0.448596027098491	-0.0558966453559483	-0.21314910774977	-0.05750383009151	0.404222036769407	-0.099160923469136	"S01"	0.448596027098491	"IS01"
"MIS18BP1"	"MIS18BP1"	0.448262978570935	-0.1716209297123	-0.146281091506995	0.17429319789378	0.308547928006638	-0.166209329333156	"S01"	0.448262978570935	"IS01"
"ZNF17"	"ZNF17"	0.437302444903162	0.159317438747214	-0.161198557341861	-0.0467750843114467	-0.0796914055873347	-0.0536626520385664	"S01"	0.437302444903162	"IS01"
"NUP88"	"NUP88"	0.427387886191096	0.125096059505525	-0.226275690466231	0.0432565948759564	-0.0691193190171232	-0.0411529892014129	"S01"	0.427387886191096	"IS01"
"UCP2"	"UCP2"	0.420925299284428	0.110083007616499	-0.293508781475311	0.118466409664562	0.320936563350634	-0.253627100831934	"S01"	0.420925299284428	"IS01"
"FCRL4"	"FCRL4"	0.410060220390857	-0.168765550918827	0.0622814802614316	0.174799554568472	0.00368930989781257	-0.148537780823353	"S01"	0.410060220390857	"IS01"
"SF1"	"SF1"	0.408209624013874	0.154548853866005	-0.364419227135698	0.294354382986896	0.0667474668290939	-0.214373900937795	"S01"	0.408209624013874	"IS01"
