"ID"	"State"	"InitialState"
"303"	"CTSP.ACY6"	"S01"	"IS03"
"304"	"CTSP.ACZU"	"S01"	"IS03"
"305"	"CTSP.AD05"	"S01"	"IS03"
"306"	"CTSP.AD14"	"S01"	"IS03"
"307"	"CTSP.AD18"	"S01"	"IS03"
"308"	"CTSP.AD4K"	"S01"	"IS03"
"309"	"CTSP.B02E"	"S01"	"IS03"
"310"	"DLBCL10455"	"S01"	"IS03"
"311"	"DLBCL10474"	"S01"	"IS03"
"312"	"DLBCL10479"	"S01"	"IS03"
"313"	"DLBCL10481"	"S01"	"IS03"
"314"	"DLBCL10486"	"S01"	"IS03"
"315"	"DLBCL10488"	"S01"	"IS03"
"316"	"DLBCL10496"	"S01"	"IS03"
"317"	"DLBCL10500"	"S01"	"IS03"
"318"	"DLBCL10503"	"S01"	"IS03"
"319"	"DLBCL10504"	"S01"	"IS03"
"320"	"DLBCL10516"	"S01"	"IS03"
"321"	"DLBCL10521"	"S01"	"IS03"
"322"	"DLBCL10525"	"S01"	"IS03"
"323"	"DLBCL10527"	"S01"	"IS03"
"324"	"DLBCL10533"	"S01"	"IS03"
"325"	"DLBCL10537"	"S01"	"IS03"
"326"	"DLBCL10543"	"S01"	"IS03"
"327"	"DLBCL10550"	"S01"	"IS03"
"328"	"DLBCL10552"	"S01"	"IS03"
"329"	"DLBCL10834"	"S01"	"IS03"
"330"	"DLBCL10835"	"S01"	"IS03"
"331"	"DLBCL10836"	"S01"	"IS03"
"332"	"DLBCL10839"	"S01"	"IS03"
"333"	"DLBCL10855"	"S01"	"IS03"
"334"	"DLBCL10858"	"S01"	"IS03"
"335"	"DLBCL10861"	"S01"	"IS03"
"336"	"DLBCL10874"	"S01"	"IS03"
"337"	"DLBCL10889"	"S01"	"IS03"
"338"	"DLBCL10892"	"S01"	"IS03"
"339"	"DLBCL10905"	"S01"	"IS03"
"340"	"DLBCL10920"	"S01"	"IS03"
"341"	"DLBCL10923"	"S01"	"IS03"
"342"	"DLBCL10925"	"S01"	"IS03"
"343"	"DLBCL10931"	"S01"	"IS03"
"344"	"DLBCL10932"	"S01"	"IS03"
"345"	"DLBCL10936"	"S01"	"IS03"
"346"	"DLBCL10938"	"S01"	"IS03"
"347"	"DLBCL10941"	"S01"	"IS03"
"348"	"DLBCL10942"	"S01"	"IS03"
"349"	"DLBCL10946"	"S01"	"IS03"
"350"	"DLBCL10948"	"S01"	"IS03"
"351"	"DLBCL10957"	"S01"	"IS03"
"352"	"DLBCL10958"	"S01"	"IS03"
"353"	"DLBCL10960"	"S01"	"IS03"
"354"	"DLBCL10971"	"S01"	"IS03"
"355"	"DLBCL10973"	"S01"	"IS03"
"356"	"DLBCL10974"	"S01"	"IS03"
"357"	"DLBCL10979"	"S01"	"IS03"
"358"	"DLBCL10982"	"S01"	"IS03"
"359"	"DLBCL10991"	"S01"	"IS03"
"360"	"DLBCL11000"	"S01"	"IS03"
"361"	"DLBCL11004"	"S01"	"IS03"
"362"	"DLBCL11181"	"S01"	"IS03"
"363"	"DLBCL11182"	"S01"	"IS03"
"364"	"DLBCL11195"	"S01"	"IS03"
"365"	"DLBCL11202"	"S01"	"IS03"
"366"	"DLBCL11205"	"S01"	"IS03"
"367"	"DLBCL11208"	"S01"	"IS03"
"368"	"DLBCL11211"	"S01"	"IS03"
"369"	"DLBCL11256"	"S01"	"IS03"
"370"	"DLBCL11437"	"S01"	"IS03"
"371"	"DLBCL11446"	"S01"	"IS03"
"372"	"DLBCL11447"	"S01"	"IS03"
"373"	"DLBCL11456"	"S01"	"IS03"
"374"	"DLBCL11459"	"S01"	"IS03"
"375"	"DLBCL11466"	"S01"	"IS03"
"376"	"DLBCL11480"	"S01"	"IS03"
"377"	"DLBCL11481"	"S01"	"IS03"
"378"	"DLBCL11486"	"S01"	"IS03"
"379"	"DLBCL11487"	"S01"	"IS03"
"380"	"DLBCL11491"	"S01"	"IS03"
"381"	"DLBCL11495"	"S01"	"IS03"
"382"	"DLBCL11503"	"S01"	"IS03"
"383"	"DLBCL11509"	"S01"	"IS03"
"384"	"DLBCL11510"	"S01"	"IS03"
"385"	"DLBCL11511"	"S01"	"IS03"
"386"	"DLBCL11517"	"S01"	"IS03"
"387"	"DLBCL11518"	"S01"	"IS03"
"388"	"DLBCL11535"	"S01"	"IS03"
"389"	"DLBCL11561"	"S01"	"IS03"
"390"	"DLBCL11570"	"S01"	"IS03"
"391"	"DLBCL11595"	"S01"	"IS03"
"392"	"DLBCL11596"	"S01"	"IS03"
"393"	"DLBCL11663"	"S01"	"IS03"
"394"	"DLBCL11674"	"S01"	"IS03"
"395"	"DLBCL11676"	"S01"	"IS03"
"396"	"DLBCL11682"	"S01"	"IS03"
"397"	"CTSP.ACY5"	"S02"	"IS04"
"398"	"CTSP.ACZE"	"S02"	"IS04"
"399"	"CTSP.ACZK"	"S02"	"IS04"
"400"	"CTSP.AD1A"	"S02"	"IS04"
"401"	"CTSP.AD4Q"	"S02"	"IS04"
"402"	"CTSP.B02C"	"S02"	"IS04"
"403"	"DLBCL10456"	"S02"	"IS04"
"404"	"DLBCL10458"	"S02"	"IS04"
"405"	"DLBCL10459"	"S02"	"IS04"
"406"	"DLBCL10466"	"S02"	"IS04"
"407"	"DLBCL10467"	"S02"	"IS04"
"408"	"DLBCL10472"	"S02"	"IS04"
"409"	"DLBCL10478"	"S02"	"IS04"
"410"	"DLBCL10487"	"S02"	"IS04"
"411"	"DLBCL10490"	"S02"	"IS04"
"412"	"DLBCL10505"	"S02"	"IS04"
"413"	"DLBCL10513"	"S02"	"IS04"
"414"	"DLBCL10514"	"S02"	"IS04"
"415"	"DLBCL10517"	"S02"	"IS04"
"416"	"DLBCL10522"	"S02"	"IS04"
"417"	"DLBCL10523"	"S02"	"IS04"
"418"	"DLBCL10528"	"S02"	"IS04"
"419"	"DLBCL10532"	"S02"	"IS04"
"420"	"DLBCL10534"	"S02"	"IS04"
"421"	"DLBCL10535"	"S02"	"IS04"
"422"	"DLBCL10536"	"S02"	"IS04"
"423"	"DLBCL10538"	"S02"	"IS04"
"424"	"DLBCL10539"	"S02"	"IS04"
"425"	"DLBCL10540"	"S02"	"IS04"
"426"	"DLBCL10545"	"S02"	"IS04"
"427"	"DLBCL10548"	"S02"	"IS04"
"428"	"DLBCL10553"	"S02"	"IS04"
"429"	"DLBCL10554"	"S02"	"IS04"
"430"	"DLBCL10555"	"S02"	"IS04"
"431"	"DLBCL10782"	"S02"	"IS04"
"432"	"DLBCL10844"	"S02"	"IS04"
"433"	"DLBCL10865"	"S02"	"IS04"
"434"	"DLBCL10868"	"S02"	"IS04"
"435"	"DLBCL10879"	"S02"	"IS04"
"436"	"DLBCL10883"	"S02"	"IS04"
"437"	"DLBCL10911"	"S02"	"IS04"
"438"	"DLBCL10918"	"S02"	"IS04"
"439"	"DLBCL10922"	"S02"	"IS04"
"440"	"DLBCL10927"	"S02"	"IS04"
"441"	"DLBCL10939"	"S02"	"IS04"
"442"	"DLBCL10952"	"S02"	"IS04"
"443"	"DLBCL10955"	"S02"	"IS04"
"444"	"DLBCL10989"	"S02"	"IS04"
"445"	"DLBCL10992"	"S02"	"IS04"
"446"	"DLBCL10993"	"S02"	"IS04"
"447"	"DLBCL10996"	"S02"	"IS04"
"448"	"DLBCL11186"	"S02"	"IS04"
"449"	"DLBCL11196"	"S02"	"IS04"
"450"	"DLBCL11201"	"S02"	"IS04"
"451"	"DLBCL11206"	"S02"	"IS04"
"452"	"DLBCL11257"	"S02"	"IS04"
"453"	"DLBCL11258"	"S02"	"IS04"
"454"	"DLBCL11262"	"S02"	"IS04"
"455"	"DLBCL11271"	"S02"	"IS04"
"456"	"DLBCL11431"	"S02"	"IS04"
"457"	"DLBCL11433"	"S02"	"IS04"
"458"	"DLBCL11434"	"S02"	"IS04"
"459"	"DLBCL11439"	"S02"	"IS04"
"460"	"DLBCL11444"	"S02"	"IS04"
"461"	"DLBCL11448"	"S02"	"IS04"
"462"	"DLBCL11450"	"S02"	"IS04"
"463"	"DLBCL11452"	"S02"	"IS04"
"464"	"DLBCL11453"	"S02"	"IS04"
"465"	"DLBCL11455"	"S02"	"IS04"
"466"	"DLBCL11458"	"S02"	"IS04"
"467"	"DLBCL11461"	"S02"	"IS04"
"468"	"DLBCL11462"	"S02"	"IS04"
"469"	"DLBCL11463"	"S02"	"IS04"
"470"	"DLBCL11469"	"S02"	"IS04"
"471"	"DLBCL11472"	"S02"	"IS04"
"472"	"DLBCL11475"	"S02"	"IS04"
"473"	"DLBCL11478"	"S02"	"IS04"
"474"	"DLBCL11479"	"S02"	"IS04"
"475"	"DLBCL11483"	"S02"	"IS04"
"476"	"DLBCL11485"	"S02"	"IS04"
"477"	"DLBCL11489"	"S02"	"IS04"
"478"	"DLBCL11492"	"S02"	"IS04"
"479"	"DLBCL11494"	"S02"	"IS04"
"480"	"DLBCL11496"	"S02"	"IS04"
"481"	"DLBCL11497"	"S02"	"IS04"
"482"	"DLBCL11506"	"S02"	"IS04"
"483"	"DLBCL11508"	"S02"	"IS04"
"484"	"DLBCL11520"	"S02"	"IS04"
"485"	"DLBCL11525"	"S02"	"IS04"
"486"	"DLBCL11534"	"S02"	"IS04"
"487"	"DLBCL11536"	"S02"	"IS04"
"488"	"DLBCL11537"	"S02"	"IS04"
"489"	"DLBCL11538"	"S02"	"IS04"
"490"	"DLBCL11539"	"S02"	"IS04"
"491"	"DLBCL11558"	"S02"	"IS04"
"492"	"DLBCL11559"	"S02"	"IS04"
"493"	"DLBCL11560"	"S02"	"IS04"
"494"	"DLBCL11568"	"S02"	"IS04"
"495"	"DLBCL11569"	"S02"	"IS04"
"496"	"DLBCL11571"	"S02"	"IS04"
"497"	"DLBCL11573"	"S02"	"IS04"
"498"	"DLBCL11574"	"S02"	"IS04"
"499"	"DLBCL11577"	"S02"	"IS04"
"500"	"DLBCL11578"	"S02"	"IS04"
"501"	"DLBCL11581"	"S02"	"IS04"
"502"	"DLBCL11587"	"S02"	"IS04"
"503"	"DLBCL11590"	"S02"	"IS04"
"504"	"DLBCL11646"	"S02"	"IS04"
"505"	"DLBCL11648"	"S02"	"IS04"
"506"	"DLBCL11651"	"S02"	"IS04"
"507"	"DLBCL11655"	"S02"	"IS04"
"508"	"DLBCL11656"	"S02"	"IS04"
"509"	"DLBCL11657"	"S02"	"IS04"
"510"	"DLBCL11658"	"S02"	"IS04"
"511"	"DLBCL11660"	"S02"	"IS04"
"512"	"DLBCL11661"	"S02"	"IS04"
"513"	"DLBCL11668"	"S02"	"IS04"
"514"	"DLBCL11669"	"S02"	"IS04"
"515"	"DLBCL11671"	"S02"	"IS04"
"516"	"DLBCL11672"	"S02"	"IS04"
"517"	"DLBCL11673"	"S02"	"IS04"
"518"	"DLBCL11675"	"S02"	"IS04"
"519"	"DLBCL11677"	"S02"	"IS04"
"520"	"DLBCL11678"	"S02"	"IS04"
"521"	"DLBCL11681"	"S02"	"IS04"
"522"	"DLBCL11683"	"S02"	"IS04"
