"TCGA.05.4249.01A.01R.1107.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4628.01A.01R.1206.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5775.01A.01R.1628.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7843.01A.11R.2125.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.94.7557.01A.11R.2125.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.39.5021.01A.01R.1443.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.56.5898.01A.11R.1635.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.60.2719.01A.01R.0851.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.77.8009.01A.11R.2187.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.78.7147.01A.11R.2039.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"
"IL16"	3.83583279076999	4.67173926524321	5.77684428754495	5.26306813453406	4.66760663268893	5.54296914455868	4.61283950099101	5.00386566819921	4.41475381306755	5.01145924320159	4.3929675083097	4.99676744053203	4.90894953311303	4.81474456661062	5.10317299334791	5.1584988781672	4.03135329024442	5.59328502332597	4.60700652373408	5.28071893273714	4.45902159185783	4.93555189736461	4.54954789127012	4.30434458099841	2.38729771826805	4.52833922099523	4.36964556355174	4.89913823119133	4.67317531374911	3.96645051187874	4.81556794565639	4.95180863455788	3.66806171231012	4.52863521072398	5.05825868364417	4.31967253219261	3.92773220317453	3.82293041413704	4.23073889081987	4.85546260399823	5.07096978949669	4.42956857579476	3.41914758751611	4.57393386072958	4.39956776243683	4.32919079585987	5.03454268327418	4.62491169988899	4.72690999948449	3.07269778416698	5.12885191837417	3.85810322547653	4.33376440071304	3.05378440190014	3.23020067051397	3.65869954878222	4.96053036531876	3.94844501815297	4.60698773730312	3.54375806622561	3.76449036050231	4.37114319709272	5.29146958535157	4.38195069669162	4.58217309270453	3.64299310389845	5.06404788835273	4.22205721234654	4.07058800485072	3.9567101196794	5.08968992541558	4.88922393828434	3.99320761969999	4.43141256881664	5.75464914388494	4.6936888543274	3.87599447941887	4.19462339318782	3.37111761885615	4.2911915818837	4.55527524159556	3.88869290399035	4.8909082926536	3.05667374644677	3.34202338678192	4.21213138616973	4.08821144874007	3.98922251929967	4.95411980382296	3.33428602752261	3.90785167535687	3.02871481104293	4.09119219134974	3.14678065092064	3.05793395395328	3.6369701897184	4.53417751045513	3.2966193488533	5.15711193600726	3.94469944916942	3.59293791778087	2.05725247816163	3.46458509140155	3.14856352265716	4.53885258035165	4.66833100527777	3.80837603294514	3.04428460393154	3.4874399704245	3.78950733926568	4.07604341800158	2.59830221327981	3.55206042975815	4.59699738930545	4.84757811840961	3.34058194399224	2.47779772484399	2.20785952145808	3.15772245459075	3.22570390817836	3.99791429787745	2.42077634326118	3.67144729520916	2.71675085558009	2.54021014264335	3.63172664439911	4.39963047473293	2.6165474078149	3.42788091189021	3.44445121080607	3.93149929680924	3.84283081251816	3.94573702710375	3.47704856845632	3.47618457863009	3.10326392884187	3.25805373574808	2.02270162500726	2.86536040952675	3.58052532366602	3.65963700892429	4.6237451248775	2.79834519383995	4.24275123167146	2.42420336170271	2.8610610006616	3.55243864936656	3.90781988036383	3.92082518807377	4.266453887655	3.71953249474819	5.10256293366503
"GAPT"	2.69343730480383	3.4150087380628	4.46013519586534	3.57843353615235	3.22133612946959	2.33083113551761	3.2465225626152	1.34153173664576	1.44139403692748	2.71290834454426	2.63824288127534	3.01065703885028	2.1185169746104	2.42907906042239	2.80493401351591	3.02858131441082	2.37715488874641	3.04842274646398	2.38880596586118	2.73789839569063	3.02406843217206	2.29846359805659	2.58623332810269	2.53144467896019	1.92720031246737	2.2852416961037	3.09178424055869	2.68935170972063	2.58306386669728	2.25982894639004	3.45971079497319	3.47845815043185	1.00657740729997	2.14668037672156	2.49666981912818	2.17076183628653	2.65406118781353	1.63277738910316	2.16014209554983	2.50228606921517	1.96828975627639	3.32531147699016	1.93708443784096	1.992672666018	1.83178420708721	3.14052624546357	2.28755283369262	2.67811931271656	1.55898223290938	2.88608277701528	3.61449501493041	1.76998508357473	1.86740750758123	1.4302798400443	2.89909005259942	2.20876038574525	2.48715575039187	1.64072550046726	2.51094674673576	1.73370583762326	2.36047140461626	1.98711610402186	2.85020230938738	1.73844405214865	1.24465127953103	1.56128627333174	2.22923777965967	2.17397485821805	2.08201851306126	2.11308152931916	2.13017910001631	1.38087090176508	1.79908362889684	1.31191682998516	2.37205554149107	1.78280917649381	2.54421603520174	2.57593937747592	0.827156273899829	2.19162280688954	2.39594094664354	1.70519301443332	2.1645783537362	0.770924558472212	2.56141438527916	1.46582820946281	1.45191665494762	0.676563031830648	3.34616837208865	1.21789915493161	1.93188461788617	2.93459803972249	1.10940301852698	1.49551497857351	1.52854416312806	2.28071708427128	2.95657561062814	0.613840451625559	0.737589721635353	1.72967074315208	1.46389188547372	0.61850170790312	1.30432603686499	1.27702167695245	1.04779430888355	1.98444865647973	0.36157792148089	1.69700908027944	1.77128008442314	1.98343130136084	2.16134854455533	0.460569407394042	0.956299306094538	2.12761207715075	0.982583930924988	0.867757699900409	1.37446427990406	0.794578065706342	0.962136702542269	1.47964149839326	1.21035785175479	1.02777546552519	0.904822174000344	1.0188698019583	0.951536718071908	1.41663589614182	1.80268615625883	0.606719327099795	1.30094603066668	1.12137822857994	0.757248328272641	0.914242644854204	1.1567802052983	0.832353130038698	0.673151137563575	0.871075697933274	1.24435772604036	0.186689440868182	1.46040503679018	1.33704473151447	1.92284202034166	2.06447106207036	1.79829921721209	2.1666833222532	0.875115190274217	1.37125361214048	1.08009206476558	1.61323375465044	1.0213273752117	1.74560855157473	1.43266488346534	3.04636457243462
"CLECL1"	2.51128774690881	2.38772682141821	4.25842111609367	2.8654934688378	2.42944827789034	2.99680386975421	2.37523188823974	2.39085861016938	1.62640773168648	2.53733292296482	2.56145176383221	2.66446254663168	2.74009967358767	2.54229767661209	2.15197226574578	2.77766748741964	2.27912234934852	2.92399781737928	2.60839947925666	2.68606294772596	1.21038411576415	1.41287306003206	1.46664963554166	1.63334799726467	1.58967554039674	3.11478085140248	1.51530172985956	1.24214703191674	0.790592795659981	0.769288872478371	1.40617859486769	1.41614840970702	1.59619773958798	0.7589564722828	1.15488236367617	1.1153670013673	1.02309713604176	1.56123012307006	1.75626838517444	1.97536452544815	1.39507362621336	1.52056442576849	1.1407699140693	1.83371526345013	0.695182244240357	1.68856910052293	1.81495155053604	1.02102679779732	0.510950130797063	1.11015876202286	2.09160772545031	1.61931255842764	1.96242665088203	1.23556483074737	2.01805896539159	1.92807085765036	2.22611711843606	1.57746990389507	2.25394786916031	2.89154568948784	2.72224654561006	2.20437370894614	2.62756930776998	2.1433911316625	2.65345469318657	1.52811651138888	2.5559941342215	1.20157455382369	2.0747280979328	2.54282515597276	2.56254970572784	1.96713001536825	1.82375328196523	1.82364533213866	2.61155745383677	2.39317954738082	2.05868419575493	1.52708011477906	1.34743299950261	1.85376143897208	2.3817924195212	1.89702943512787	2.41964028680466	0.790476668351796	0.867240480856463	0.915072851518231	1.40841489376208	1.17137187953025	2.66378056429857	1.06094820044902	1.50595215485603	1.63079485124443	2.0783937897876	1.62022942238909	0.9779376392784	1.38629882623276	2.33955857528006	0.71737497117821	1.42222309182843	1.85744910550322	1.72294562321887	0.707096162830838	1.84666846075133	0.34574334436007	0.996124872543852	1.76513835067075	0.993147637488403	1.29927775469824	1.19277184086607	1.76609163303899	2.11708055812834	1.33603408349778	1.27459465756951	1.68212193039363	1.7090239828322	1.20255272121848	1.1857989424575	0.717051459556833	1.69779026253521	0.795963667698245	1.07507633217777	0.764137075526732	1.54230461623598	0.694450455998108	0.677000080353046	0.697692041388423	1.60776981023866	0.818682180954917	1.56138854060977	1.72296799959053	1.54422788745566	0.969010811187823	1.24534827613797	1.58512890662665	0.913596666719892	0.755321669581846	1.6380738503493	0.287828475054664	1.19223186527616	2.05741405257295	2.20184494846726	1.8434108461369	2.30275792331336	1.52964047665776	0.316755940284297	0.934372446368378	0.910884123814804	2.05285005481574	1.37283416929517	2.53389008913187	1.4461839255024	2.94380869458637
"SASH3"	4.29160800252439	5.32992263563801	6.00258261333389	4.99347864893911	4.89405082356697	5.77115858832124	4.80437673147365	4.99618473608167	4.33855031596721	4.9963082141072	4.74338547468838	5.62595283547632	4.89613615847606	5.07316703123463	5.09589123534321	5.18547614300497	4.26875178050228	5.83339001080697	4.84933711393787	5.57922339989048	5.03348082455014	5.38534475589656	4.71782237502389	5.00084319715255	3.30996830390791	4.85206328738725	4.44107709788131	4.89067415793944	4.79912986172714	4.11532408084852	5.28491811491861	4.97909850763621	4.02890417587927	4.68257130088727	5.64109962877268	4.84875724875676	4.77911199586428	3.75075251527808	4.76618390574352	5.47793096687996	5.03228997706933	5.12613774251736	4.0229700225694	5.19673608074522	4.87931589495913	5.00194615107924	5.07864819507423	5.10940213078333	4.23512506397264	4.60793559566758	5.70721030774711	4.2080848388284	4.60094530640048	3.61540886006387	4.14136154454601	4.26023415940899	4.86139036482457	4.34748469051948	5.10862762337508	4.14404192494812	4.80377911877397	5.05950111106833	5.61777663439911	3.96145461811288	4.85415629851133	4.20232113277901	4.93506798470094	5.03281412871403	4.55776572649703	5.05528538002355	5.26343430848361	4.91509265566822	4.85866707281843	5.05446349702648	5.88241616688047	5.22297291869916	4.64775095436458	4.3913640362511	3.90458103722877	4.69948065578902	4.79958194046989	4.16891123451845	4.72427464645272	3.63407560276357	4.01535526025073	4.08891875995229	3.98427244917491	4.27955261521302	4.97137073971082	3.65649502993729	4.56571784279329	3.5075666468844	4.12889435648183	3.77270486098717	3.10571485973494	3.81311337525743	4.37577965352171	3.66040357684753	4.74671641259062	4.10843348810125	3.70524811909291	3.02824402247682	4.08431892736305	2.89517088303085	3.9699783629258	4.69782956715528	3.32365887527155	3.80183090446998	3.43803099375089	3.81252774689654	4.48919110741494	3.00203526120273	3.91493798171963	4.60014099664341	4.51778343976473	3.55691654861716	2.87623297744295	3.28268713371298	3.69653136748329	3.2895690599891	3.73686778575297	2.85093270156096	3.80965762790513	3.26092668428684	2.7549573281125	3.87644228343591	4.28070312583219	3.26485381350653	3.19917880904157	3.85517327870679	4.06951065523605	3.24960780659855	3.62138248433595	3.54722241777942	3.28893311503952	3.13529970676278	3.53076187406276	2.56564728642704	3.2875794790812	4.07248946076657	3.61860836228589	4.60192594200208	3.1007238352295	4.0601462979113	2.88147566209388	2.96754135995402	3.41011756982938	4.13752845692319	3.27717635709332	4.52980177384312	3.84800779293503	5.10205160573461
"ARHGAP25"	3.69718356961024	4.37868669581006	5.1457928765246	4.55564224297894	4.25281501836968	4.87719577342125	4.27536628010882	4.48783115591954	4.52966477896404	4.13764332368415	3.86946225497501	4.62550476327733	4.82587820270718	4.28761226485942	4.41552144344276	4.34547088813846	3.936225390584	4.84052668671972	4.5149358827828	5.06789540105421	4.26663899811218	4.90740935075644	4.55895244966693	4.02730441857855	2.41984475087074	4.30064509728142	4.67417415747435	4.45661735337139	5.00537407247105	4.18964482936367	4.55723929068495	4.83759298202354	4.00046148440449	4.34467429556805	4.64633985620195	4.43246827822148	4.23334806505156	3.30678167003429	4.29401608823519	4.46637957073773	5.73169406180513	4.25174972242077	3.5124506651111	4.36455153834056	4.57020755597995	4.24174201422891	4.95553753842708	4.65234748706604	4.19667365072257	3.05606533281712	4.92531420972058	4.07349257287678	4.82177337758163	3.28097093883208	3.28696937703326	3.81221259018686	4.08224997326902	3.69512042009081	4.88671081591717	2.84453557464195	3.89294524416448	4.65318690078092	4.84167277962509	2.99598093306949	4.30894339264108	3.64893148678242	4.4473457843296	4.34473529361639	4.1278320384149	4.4549729575391	4.74590460237406	4.45075177138612	4.02685407732225	4.43633497094451	4.99566832224855	4.41977648904851	3.69960187156619	4.40770934290229	3.3361273058115	4.05391815556865	4.09682773244353	3.49009722877572	4.72085219878693	3.39189931586873	4.05029383870147	4.12233445668913	4.03508466813796	3.89506773538225	4.53249109612117	3.33465532640259	4.23274293311949	3.74658911936967	3.71361966029555	3.50702944210748	2.61446908457395	4.04405082774503	4.17895714826136	3.08126869091543	4.06392011217745	3.97132906390385	3.32949582985694	2.56171216557979	3.47713745117853	2.67584029303371	3.9248634611421	4.42700976853715	3.8534046501015	3.34853334103986	3.60497291723712	2.81050171601422	3.67429575586253	2.43724239815761	3.31146018457034	4.55815272682264	4.2092093481285	3.648968544386	3.4053191488544	3.6122734256893	3.92471483067838	2.98341034766911	4.51730366976842	3.29983346152109	4.601403589342	4.24759404409354	3.81511642410358	3.76429051168156	4.18948415474283	2.96171152458343	3.71179986286677	3.40276027538852	3.59198300677564	3.38302646709154	4.1645724249074	3.57669908127946	3.37671237590857	3.60422873201903	3.06666251362995	4.22227153843622	3.29689828862844	3.84760204554542	3.63828592153274	3.88722845875767	2.85856022545932	4.42137520676516	3.23416049092815	3.15700711893133	3.72442999165402	4.09299928812602	3.66361720383973	4.02810856533525	4.1913420150151	4.29710839002694
"ARHGAP15"	3.39069786089032	4.43694456604366	5.30743244874987	4.62082525934345	4.55697923731197	4.34259798951592	4.13494404073118	3.87518253586621	3.39445888298309	4.45496622244215	3.91037586707844	4.32571263043511	3.9116158471723	4.35455824473912	4.47565806974411	4.62163021531884	4.1528031710792	4.51993880137227	4.14964055823276	4.77771787618555	4.39447758281313	3.83853535298971	3.9623493518082	3.50893214641391	2.7028502088596	4.29058698165206	3.98580327454414	3.5185561600471	3.84977527070825	3.26803512235718	3.82155199893757	4.51438799095302	3.71583094032071	3.97365752033641	4.38606927970316	3.86514482943006	3.51745840833384	3.96419724709212	3.79194100116267	3.775345239129	4.65184758942184	4.38808800616051	2.74725246377427	4.03053704448352	4.03230763895842	5.0446674035863	4.71695757027756	4.16664753935002	3.67725970833113	3.64595375867412	4.73251024969096	3.16316976553379	3.85336550642938	2.65153505661453	2.78257749032517	3.62523364812285	3.66206390179899	4.01397194612637	4.92667120125793	3.7986360273012	3.45885961782873	4.19492218918957	5.22349937969285	4.65665702886443	3.45625329449726	3.4226089332178	3.99737398048121	3.29859281908663	3.62189891190392	4.18570979547765	4.01887086991428	4.01664196574261	3.7379372181643	3.87835834512421	4.30123207584803	4.08048325935802	3.41656606346854	3.66321509496448	2.8931686320384	4.13267225093922	3.40345042798707	3.28435144628087	4.31861764241462	2.97573944063616	2.61051322877766	3.54077599930623	3.0913462814404	3.29252393290573	4.82982582210174	3.53768591350663	3.56791952201024	3.5737568698515	3.41298467402061	3.09235025849505	3.12549871570277	3.53881975350787	4.0481097982507	2.95854206435716	3.88915197725661	3.23895769638904	2.58191689785607	1.45486828963834	3.35590556709909	2.2617469329447	3.0664060449675	3.63463734833825	2.38344132612875	2.85857320084422	3.35438785646523	2.45257927005778	3.77922845880186	2.32704086614709	3.0508197544783	3.95685697417091	4.08244014818674	2.34035495286397	2.92802178978382	2.19216473056624	3.56189108860327	2.66069120052162	4.1760523384934	1.86521633851154	3.09254938447937	2.16942572078099	2.18973025423807	2.79062511493991	3.18483238475722	2.47467681788299	2.91194827971929	3.41260421039666	3.03795280161935	2.20734250646278	2.67178583719622	2.96212568965842	2.1668448223697	2.24503712763906	2.59980692593457	1.9583828607168	2.21810204654662	3.09558456483168	3.27416462115637	3.27496443855574	3.00578243952796	3.06052074761716	3.05077057920009	2.70152551684287	2.59751335624582	3.51543656648887	2.09451932196978	3.76755644428654	3.14815481205959	4.6065825335766
"SP140"	2.97688237913852	3.27036140416975	4.99279821946453	3.44948688322341	3.44317971450768	4.28889347576681	4.12269320285974	3.54990048958539	3.47829469126315	5.23406650855237	3.11025433820421	4.38240800199957	3.94564890585969	3.91340840935827	3.94335111529838	3.29472613263131	2.96396345688987	3.98950875721628	3.16490132501725	4.51114464520275	2.36812247537974	3.02470080935362	2.92294114811882	2.7080328081212	1.14571889417777	3.5396032458247	2.79534476017716	2.71872061386815	2.54336925265673	2.40933724773226	3.11189836017501	2.73158257690753	2.41353497318978	2.69356063661795	3.21959233961904	2.38100299100075	2.45057610350347	2.20583101984501	2.9735131754167	3.06564303290641	2.86166639456246	3.569345914689	2.05947497378384	3.29519094431663	3.17754756548178	2.87239838016784	3.27491014531209	2.68987885806774	2.29041010466655	1.82712507929366	3.49493653690118	2.74395770380274	3.81668047079303	2.45751784437612	2.55097875882071	2.36286902249871	3.56726218582703	2.96171923201752	4.13756417842783	4.12977511038059	2.78050302688157	3.70127895524871	4.0502176997437	2.98602577022774	3.36206227398488	3.35268835221967	3.76468125546364	3.16727309952595	3.20722955653683	3.63464203911011	3.88606655289123	3.50288512891639	2.94662246210834	3.42910023036245	4.45042328375131	4.08066990566709	3.2187634765289	2.59154487396608	2.5854046918552	3.03599034314733	2.98967214626151	2.63041274395027	3.76734370019823	2.96199392628065	1.53509154176251	2.84457421718564	1.71842400182134	2.87338083025495	4.61468364101966	1.86798883822641	4.32167302831495	2.16647270811819	3.43799276872406	2.29477347972139	2.09596308522071	2.46297845421848	2.91529687903165	2.60662930456638	3.63530798803045	2.99831744663264	2.02327006454503	1.55025588518674	2.5497205748685	2.89882199397016	2.60357120490175	3.23972671578001	2.27470505138255	1.99282775185021	2.53046002560396	1.85866755432001	3.47780819283871	4.61150343655382	2.9955905118294	3.34413966083325	5.18784376572574	1.71325491892518	3.24290038915688	2.05135860199303	2.93008674003347	1.87874324654305	3.41160908273528	1.68006481095598	2.42667090006596	2.46234745943956	1.61548316835918	2.76121634682278	2.56419713590958	1.81079755704426	2.13736239357831	2.52496759446554	2.82079765996308	1.68528879738558	2.55441983191936	2.69235741155305	1.71963638582488	2.19930233016832	3.38909822832603	1.28159830475226	1.83644468422036	2.71641373673246	2.71906146084571	3.21151209820306	1.93658537536095	3.10144309582696	2.64671055064522	2.13277096764537	2.32687543352474	3.83461004176097	2.21560490323593	3.60423609341793	2.95779458649126	4.1467035777755
"TNFSF8"	1.88046484221589	2.67993370779675	5.13148781182135	2.4107628938692	3.12045322897325	2.93402254006208	1.98039336332569	3.00165161770974	2.22421473348256	2.95994713486864	2.51335186159999	2.59885682570629	2.67971789735779	3.07397277379063	2.98556031229804	2.5867871269104	1.79815291124251	2.853519924719	2.07558423977196	3.18451313388561	3.5890711733464	2.41359013517613	2.06823032362438	1.66091198235969	1.25843474263066	2.1177776818699	1.76153243129789	2.67575094231277	1.69827762420093	1.96992289556015	1.55746674955085	2.64126206593473	1.67024894548509	1.65652772343868	2.81570205129525	2.0331474009831	1.55421387552119	2.1350742323891	2.15692079624909	2.31654370366528	2.32825515906952	2.36293883613399	1.81943290227213	2.4770981218472	1.79153653757991	1.89712950880197	2.72126503841371	2.54432538025733	1.78458810949694	1.8350490967749	2.67561815047124	1.7073179769706	2.09132780805879	1.17211820076616	1.13657493679942	2.26207427032227	2.61532485201513	2.6038974073594	3.29015468783541	2.60078496112477	1.60328654879181	2.48287534818424	3.45962375281488	2.4922200348301	2.17689503994111	1.73034093137103	2.91387761226535	2.26361938149137	1.87691399663018	2.66002216249395	2.53786545789164	2.60406525416922	1.90981140187128	2.4255526010035	2.59896354740878	2.25627618628579	1.93221186627861	2.57373337764246	1.93465189157698	3.1932797018189	2.69909544809214	1.98091736264751	3.12222525550342	1.18127171116701	1.54150478404833	2.13346713292851	2.30765562229593	2.31730082741323	3.40838063064221	1.56231133653203	2.1387888731904	1.63823771453159	2.42890927246801	1.81753760104349	1.744030468855	2.05296307461747	2.49685101305851	2.10644654630148	2.05112221554258	1.88341288896005	2.01876393147765	1.11670891520437	1.96238079250986	0.855915545587932	1.98145607018431	2.78522015514426	1.21360843220304	1.89666580007801	1.69200025838616	1.08153545660833	3.1611829317304	2.0616400944578	2.05325418314391	2.4878722803591	1.98088103953382	0.987456455982629	1.98751082452765	1.41345756662446	1.64433275810629	1.27028844368906	2.73497942413671	1.00226814464763	2.07747732875316	1.40404363308814	0.975363383992747	1.826455088788	2.36881553024624	1.36560592664718	1.32984270381739	1.96684023759519	1.26203247645294	0.930150519800219	1.10392248347677	2.61023522415022	1.47492081073068	1.54951021038059	1.74212625171637	0.709405061007124	0.920313973402932	8.85425892163036	1.37980941670573	2.21581868047971	1.0519563344314	1.08835093319434	0.733593481568028	1.05648213934137	1.22575650379283	2.15330081379432	1.32793519219164	2.14507996795809	1.71665404233983	2.65787094683905
