"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"KLF3"	"KLF3"	-0.82803386771544	-0.62613460909332	1.04518907542117	0.416737191935586	0.393752768672757	"IS03"	1.04518907542117
"RBM47"	"RBM47"	-0.452770997639978	-0.347666745715214	1.03024014739832	0.109939770024546	-0.257059556092387	"IS03"	1.03024014739832
"C20orf108"	"C20orf108"	-0.53852413957602	-0.789521495957274	1.02532551324353	0.512552994480639	0.175198885963164	"IS03"	1.02532551324353
"CTTNBP2NL"	"CTTNBP2NL"	-0.607442121465455	-0.442228266340371	1.02334824321592	0.33944793363144	-0.0820869202487688	"IS03"	1.02334824321592
"TLR3"	"TLR3"	-0.377784385623635	-0.814000787218479	1.00762200399103	0.541300951263695	-0.0121966216551362	"IS03"	1.00762200399103
"ZNF366"	"ZNF366"	-0.885107964499132	-0.3315518339363	1.00587138562591	0.0616542497427388	0.384265369060558	"IS03"	1.00587138562591
"TLR5"	"TLR5"	-0.772999640944342	-0.458215620875676	1.00224583048021	-0.0582637526247438	0.507555820736076	"IS03"	1.00224583048021
"ANGPT1"	"ANGPT1"	-0.248688083802539	-0.960898841870333	1.00068285404074	0.713915560649766	-0.109503711507948	"IS03"	1.00068285404074
"KREMEN1"	"KREMEN1"	-1.05208246359904	-0.351024780416851	0.997073146277951	0.87615439898875	0.0126807297203783	"IS03"	0.997073146277951
"ANO10"	"ANO10"	-0.616807533053136	-0.331749866596047	0.994492877844149	0.439371379880904	-0.267824107832218	"IS03"	0.994492877844149
"SLFN5"	"SLFN5"	-0.633238044335247	-0.496117666207887	0.992361491326276	-0.00673414137761615	0.340370469658033	"IS03"	0.992361491326276
"RAB10"	"RAB10"	0.0185684748908435	-0.536904322843059	0.98540895878115	0.00715922559587943	-0.502382015983671	"IS03"	0.98540895878115
"GUCY1A3"	"GUCY1A3"	-0.538495119921058	-0.897193941821576	0.981604802370808	0.495805823511005	0.395044710656937	"IS03"	0.981604802370808
"FAM46A"	"FAM46A"	-0.821991229005721	-0.481876637092272	0.968194604173392	0.388951835124666	0.299505409128678	"IS03"	0.968194604173392
"RHOU"	"RHOU"	-0.466173891425705	-0.481248782726557	0.951125044153442	-0.000167516738826215	0.135461147508662	"IS03"	0.951125044153442
"IL17RC"	"IL17RC"	-0.969518055896904	-0.531794286785687	0.945481417606879	0.867250173486521	0.225753573471114	"IS03"	0.945481417606879
"PINK1"	"PINK1"	-0.891811612439152	-0.432620492117825	0.939698201700391	0.59976090795855	0.195986908689343	"IS03"	0.939698201700391
"PRNP"	"PRNP"	-0.146754016100456	-0.71643754419819	0.936212157265816	0.166278638245249	-0.0845328465858615	"IS03"	0.936212157265816
"CHRDL1"	"CHRDL1"	-0.476557030471078	-0.732897009234919	0.918271813857786	0.00188229275293391	0.544773894489237	"IS03"	0.918271813857786
"ETS2"	"ETS2"	-0.744171735460603	-0.526406152911334	0.915017048198037	0.413894357234604	0.301968286404799	"IS03"	0.915017048198037
"KLF9"	"KLF9"	-0.941251437523328	-0.28253679811323	0.908839057075959	0.477669654642642	0.186497456821971	"IS03"	0.908839057075959
"CAPN2"	"CAPN2"	-0.947249284045951	-0.268366637344514	0.907026084297856	0.211290587450416	0.386363542450325	"IS03"	0.907026084297856
"VPS24"	"VPS24"	-0.606528635412382	-0.503297951618993	0.90646879931339	0.475694155228585	0.0417469607213625	"IS03"	0.90646879931339
"SYNPO2"	"SYNPO2"	-0.779755686429911	-0.775723490719559	0.893931405919689	0.618060732412112	0.569169857725464	"IS03"	0.893931405919689
"PLXNA4"	"PLXNA4"	-0.918385401977037	-0.537733657896023	0.886630630191015	0.344496558256673	0.648003575556649	"IS03"	0.886630630191015
"TNFAIP8L3"	"TNFAIP8L3"	-0.332159202863448	-0.963153561306513	0.885608768168168	0.577139677922389	0.259824210867919	"IS03"	0.885608768168168
"IL6ST"	"IL6ST"	-0.464757854267871	-0.482780264515246	0.884586539764044	0.040783556137405	0.186534802449029	"IS03"	0.884586539764044
"MYCL1"	"MYCL1"	-0.692864090852747	-0.488875289329262	0.874654778553944	0.253522849587618	0.354655011525507	"IS03"	0.874654778553944
"RXRA"	"RXRA"	-0.969099739088514	-0.255830096104388	0.871671381646448	0.492912241800484	0.221539320718642	"IS03"	0.871671381646448
"ANXA1"	"ANXA1"	-0.237035260030688	-0.694263225468097	0.8669161376913	0.773209782568909	-0.382001145059158	"IS03"	0.8669161376913
"RAB11FIP5"	"RAB11FIP5"	-0.842566811548761	-0.585000751920404	0.857851712936909	0.790051879463176	0.296055878517984	"IS03"	0.857851712936909
"SOD3"	"SOD3"	-0.766974412534306	-0.71116610448915	0.850215033472597	0.472848280840013	0.629023206749817	"IS03"	0.850215033472597
"DSC2"	"DSC2"	-0.475116906131742	-0.649456972618011	0.848792185222251	0.675719888035514	-0.0180137105134868	"IS03"	0.848792185222251
"EFHD1"	"EFHD1"	-0.89831175600482	-0.5754249040072	0.847478423929209	0.580592169988468	0.53691046143001	"IS03"	0.847478423929209
"PTPN13"	"PTPN13"	-0.867422434377489	-0.637224955617475	0.843138497807956	0.696040904312036	0.496357371134128	"IS03"	0.843138497807956
"PC"	"PC"	-1.02055178857104	-0.289202518304959	0.841028707471194	0.633899059064206	0.26703180090401	"IS03"	0.841028707471194
"CYP2S1"	"CYP2S1"	-0.860921939677648	-0.28224076160631	0.840845498693502	0.693142062880508	-0.00909961619505127	"IS03"	0.840845498693502
"FLJ14213"	"FLJ14213"	-0.592227481593122	-0.614960208745372	0.83903001578403	0.163621047123839	0.509281356352827	"IS03"	0.83903001578403
"RASSF8"	"RASSF8"	-0.521006955804297	-0.118999588031644	0.835151702288814	0.340035256445533	-0.423528197988317	"IS03"	0.835151702288814
"LOC100128025"	"LOC100128025"	-0.511390584109528	-0.481323119343139	0.833608671496491	0.543083091974608	-0.0824288949298586	"IS03"	0.833608671496491
"CALCRL"	"CALCRL"	0.203265105752518	-1.03787429831504	0.825527806090762	0.414089108848089	-0.169227608300388	"IS03"	0.825527806090762
"ANKRD57"	"ANKRD57"	-0.659982616971498	-0.92362042447838	0.819976280033531	0.807224641487023	0.556756526012829	"IS03"	0.819976280033531
"ARSD"	"ARSD"	-0.9672058706131	-0.311246327975269	0.819340723285265	0.489121298199943	0.365533499490525	"IS03"	0.819340723285265
"SNX33"	"SNX33"	-1.01021826370581	-0.341074431408282	0.818350623152761	0.458703845405438	0.492095494675724	"IS03"	0.818350623152761
"C10orf58"	"C10orf58"	-0.22574887288802	-0.564576765000231	0.811728032208779	0.180997075701105	-0.0464823304626019	"IS03"	0.811728032208779
"GSN"	"GSN"	-0.74383619668566	-0.599858594314151	0.810624930627863	0.630259912780408	0.365541122707428	"IS03"	0.810624930627863
"SEPT10"	"SEPT10"	-0.224183881152798	-0.972120311451133	0.804721315397595	0.63941951345841	0.175718432866828	"IS03"	0.804721315397595
"CYB561"	"CYB561"	-1.10589296642018	-0.176906637265571	0.801604682360265	0.653968312871502	0.259368799902877	"IS03"	0.801604682360265
"LMOD1"	"LMOD1"	-0.742035136364751	-0.593628089501935	0.798813882576911	0.728603141209381	0.291702446602115	"IS03"	0.798813882576911
"AOX1"	"AOX1"	-0.481349233182437	-0.659772253656563	0.797345480211266	0.579455343857458	0.145021375764694	"IS03"	0.797345480211266
"SLCO2A1"	"SLCO2A1"	-1.00326549869603	-0.559653868040898	0.795510058328015	0.560936049056869	0.739553850988667	"IS03"	0.795510058328015
"DDX60"	"DDX60"	-0.419103270200044	-0.525449496823415	0.795387799764148	0.0444756346635392	0.292349941167628	"IS03"	0.795387799764148
"CSGALNACT1"	"CSGALNACT1"	-0.536565179804656	-0.698932185614745	0.791031375444184	0.480478182951278	0.362116186623164	"IS03"	0.791031375444184
"DIRC2"	"DIRC2"	-0.748134535838735	-0.0866086606820085	0.787288374942631	0.292345066626998	-0.0591131338177642	"IS03"	0.787288374942631
"NOTCH3"	"NOTCH3"	-0.990559438373361	-0.187457443754555	0.784870514612241	0.70161790552355	0.0987915921364012	"IS03"	0.784870514612241
"HS6ST1"	"HS6ST1"	-0.938548864280551	-0.275753737580097	0.780679678949471	0.292773159033297	0.478464552064848	"IS03"	0.780679678949471
"FAM13A"	"FAM13A"	-0.959317779732877	-0.303648753081448	0.778820351507916	0.348187226639098	0.505269593263807	"IS03"	0.778820351507916
"PCSK1"	"PCSK1"	-0.405051171673032	-0.243400674746507	0.775836998721711	0.600424804388762	-0.53813741895202	"IS03"	0.775836998721711
"ITSN1"	"ITSN1"	-0.695687736707735	-0.138650929194461	0.773162925801073	0.15504262459298	0.0677052394653726	"IS03"	0.773162925801073
"LIMCH1"	"LIMCH1"	-0.64143474722307	-0.778331160269307	0.77169691287839	0.771395474632062	0.414303269335147	"IS03"	0.77169691287839
"MYADM"	"MYADM"	-0.797404032296943	-0.372518185137629	0.770596973880223	0.470773911761539	0.293400072299561	"IS03"	0.770596973880223
"CLIC5"	"CLIC5"	-0.638209111040546	-0.549603466887108	0.763093205226327	0.285592689579903	0.479195122968094	"IS03"	0.763093205226327
"MAN1C1"	"MAN1C1"	-0.754210348600199	-0.26454249450116	0.76218499848985	-0.123838743208229	0.559137998037265	"IS03"	0.76218499848985
"PTPRK"	"PTPRK"	-0.661346069451558	-0.769269037033334	0.754365385560639	0.608563611139965	0.578544384870185	"IS03"	0.754365385560639
"NTRK2"	"NTRK2"	-0.631061308613319	-0.651578938821578	0.751478988490607	0.348563504182172	0.578454048381616	"IS03"	0.751478988490607
"UTRN"	"UTRN"	-0.901102695974229	-0.329166327255795	0.750215008702851	0.0476599564953252	0.733017039108463	"IS03"	0.750215008702851
"ACSS2"	"ACSS2"	-0.889979857636671	-0.26064709189021	0.749745150049817	0.412174048226857	0.334957006993327	"IS03"	0.749745150049817
"RSPO3"	"RSPO3"	-0.289102033456952	-0.844823375867925	0.744755697157618	0.171232924208091	0.528102268577112	"IS03"	0.744755697157618
"ABHD5"	"ABHD5"	-0.0935234063001179	-0.389731767418805	0.737277975691493	0.422612652006552	-0.572738761714265	"IS03"	0.737277975691493
"YES1"	"YES1"	-0.87961996008718	-0.133103513826191	0.736510706296792	0.362161174227134	0.196271599780287	"IS03"	0.736510706296792
"HDAC11"	"HDAC11"	-0.797116032930442	-0.355933959350784	0.735787235467936	0.542630115410294	0.256537427593865	"IS03"	0.735787235467936
"PHLDB2"	"PHLDB2"	-0.639347920738467	-0.395623539949493	0.735012135620467	0.475191178695145	0.149201458053727	"IS03"	0.735012135620467
"MBOAT2"	"MBOAT2"	-0.679444744085029	-0.566375955655095	0.734858401153574	0.730119090333752	0.245577227689313	"IS03"	0.734858401153574
"GHR"	"GHR"	-0.618027783548951	-0.641499309639158	0.730419996546241	0.330279566414379	0.586904930037298	"IS03"	0.730419996546241
"MTUS1"	"MTUS1"	-0.66316778523114	-0.579688842810321	0.729908107855706	0.660290949602292	0.303022010786959	"IS03"	0.729908107855706
"ROBO1"	"ROBO1"	-0.761897253083019	-0.675954597807915	0.726070274646915	0.61955336583795	0.611909241059377	"IS03"	0.726070274646915
"LAMP3"	"LAMP3"	-0.390101368223335	-0.678045847712986	0.721631571445833	0.276164886204542	0.37798290399931	"IS03"	0.721631571445833
"FAM101B"	"FAM101B"	-0.658272903911822	-0.188642870828089	0.718539638380001	0.134461249370018	0.171146591847934	"IS03"	0.718539638380001
"GGTA1"	"GGTA1"	-0.298924156868915	-0.405634315365046	0.715540334248099	-0.205299659651922	0.253406594224962	"IS03"	0.715540334248099
"PPAP2B"	"PPAP2B"	-0.502644249600484	-0.517890579655851	0.713357831744571	0.399720955582446	0.219955425994087	"IS03"	0.713357831744571
"F8"	"F8"	0.0382689653488251	-0.529234386906348	0.712304559442573	-0.194688975322706	-0.0408613764527826	"IS03"	0.712304559442573
"GATA6"	"GATA6"	-0.632916676556752	-0.600430463291909	0.70458367838209	0.593110048223209	0.375057393539207	"IS03"	0.70458367838209
"IFFO2"	"IFFO2"	-1.13614921224348	-0.148505742181997	0.703832384320897	0.296952910195138	0.663554489250531	"IS03"	0.703832384320897
"CX3CR1"	"CX3CR1"	-0.367888227221777	-0.461239449822806	0.70095001333935	-0.142139915661266	0.395581274714166	"IS03"	0.70095001333935
"C4B"	"C4B"	-0.956347066198569	-0.12418983443113	0.700417620926686	-0.0999409019260552	0.697641307753166	"IS03"	0.700417620926686
"FBLN5"	"FBLN5"	-0.650349497078191	-0.774578131297458	0.695876429419446	0.674625333777629	0.591972391824359	"IS03"	0.695876429419446
"SRPX"	"SRPX"	-0.471244398250879	-0.50505421241692	0.693811088074816	0.40508537803176	0.178728985354571	"IS03"	0.693811088074816
"C1QTNF7"	"C1QTNF7"	-0.600448370351159	-0.701485757716581	0.693088646487922	0.516668845783046	0.54754932829581	"IS03"	0.693088646487922
"STX12"	"STX12"	-0.169968494251221	-0.450237093241508	0.692525226381505	0.0962015342755821	-0.0694987621553363	"IS03"	0.692525226381505
"STX3"	"STX3"	-0.681367885251259	-0.0954140859343584	0.686097134184405	0.384110628733288	-0.084497461903298	"IS03"	0.686097134184405
"FAM107A"	"FAM107A"	-0.697562608798709	-0.578722706282559	0.685177164850156	0.462933652609499	0.559993875866572	"IS03"	0.685177164850156
"NFE2L2"	"NFE2L2"	-0.529724501136213	-0.184261148680258	0.684885203967534	0.0698648776219119	0.080597343006756	"IS03"	0.684885203967534
"TMEM173"	"TMEM173"	-0.693321638704172	-0.497572580387366	0.682421473113654	0.389067185023483	0.500969528217609	"IS03"	0.682421473113654
"FOXO3"	"FOXO3"	-0.629832060505833	-0.508523763226655	0.681562562211277	0.485457926725231	0.354273313364022	"IS03"	0.681562562211277
"H2AFY2"	"H2AFY2"	-0.608069951462489	-0.701013595229723	0.678255066265343	0.589129071258867	0.518947140029908	"IS03"	0.678255066265343
"EPHX1"	"EPHX1"	-0.637260106663057	-0.426029588234612	0.676052513835049	0.130478409418222	0.533809805896357	"IS03"	0.676052513835049
"GPRC5B"	"GPRC5B"	-0.624819740586605	-0.483745673264185	0.674831588370181	0.39992519330208	0.38797804088377	"IS03"	0.674831588370181
"ZBTB16"	"ZBTB16"	-0.507303107790027	-0.439553332345133	0.673962893492597	0.280895491390862	0.258234711817503	"IS03"	0.673962893492597
"ANXA4"	"ANXA4"	-0.116857568117147	-0.654262748523104	0.671127194553924	0.433286254556313	-0.0925946522307254	"IS03"	0.671127194553924
"OAF"	"OAF"	-0.629882756752072	-0.24715442684391	0.666072573189841	0.528837858951076	-0.0297683694454601	"IS03"	0.666072573189841
"FCN3"	"FCN3"	-0.0643692037649568	-0.620777185158124	0.663606318243597	-0.0240765103803418	0.156615330803858	"IS03"	0.663606318243597
"MARCH8"	"MARCH8"	-0.778950030414527	0.0163942837873585	0.66298180224732	0.13820854178906	0.114083423764453	"IS03"	0.66298180224732
"KIAA0754"	"KIAA0754"	-0.849108035977018	0.0723756000757923	0.661725401967668	0.36554958679673	-0.0454650456341075	"IS03"	0.661725401967668
"IQGAP2"	"IQGAP2"	-0.493907010023642	0.0862033862757698	0.660701336667941	-0.266867372014841	-0.0561177526451382	"IS03"	0.660701336667941
"IL1RN"	"IL1RN"	-0.313022505413107	-0.401834182554903	0.652341255908432	0.59577721922848	-0.283271785807305	"IS03"	0.652341255908432
"MGST2"	"MGST2"	0.0761984063592724	-0.849489536675393	0.64465046711738	0.454386962227517	-0.0662705983130083	"IS03"	0.64465046711738
"HSPB1"	"HSPB1"	-0.721556111837676	-0.323230609676902	0.642988059013161	0.583966583229299	0.189540190884708	"IS03"	0.642988059013161
"NEXN"	"NEXN"	-0.264962815986857	-0.253159516576009	0.639842936098569	0.137036655692373	-0.183441702826622	"IS03"	0.639842936098569
"DDIT4L"	"DDIT4L"	-0.242643446318396	-0.611824150214925	0.639382188172657	0.270275776122652	0.188499166040196	"IS03"	0.639382188172657
"KLF6"	"KLF6"	-0.605661330532258	-0.0347005830911546	0.635900665827033	0.130648733721381	-0.0127517617343277	"IS03"	0.635900665827033
"EFNB2"	"EFNB2"	-0.631791904197773	-0.645061702363185	0.635822475316731	0.525652392990379	0.575417043969726	"IS03"	0.635822475316731
"MAP3K3"	"MAP3K3"	-0.851171055765864	-0.180549964278592	0.632355239626924	0.0501226625285483	0.599364620594917	"IS03"	0.632355239626924
"S1PR3"	"S1PR3"	-0.473658785931181	-0.557814967736268	0.631123018745933	0.267475788648244	0.443010134587482	"IS03"	0.631123018745933
"PALMD"	"PALMD"	-0.297351366502821	-0.633148237510612	0.626296920767071	0.473649917535692	0.150504895771954	"IS03"	0.626296920767071
"SORBS1"	"SORBS1"	-0.617372279639902	-0.448294070658463	0.613794640624116	0.516181745718873	0.312425264844719	"IS03"	0.613794640624116
"TMEM87A"	"TMEM87A"	-0.543230227981983	-0.346500753571138	0.611824010377582	0.258551573799774	0.271361046737512	"IS03"	0.611824010377582
"HIPK2"	"HIPK2"	-0.798385285188639	0.175152120613737	0.607860311957341	-0.140265850063212	0.204184382731459	"IS03"	0.607860311957341
"EXOC6B"	"EXOC6B"	-0.639978316453758	-0.17531002432976	0.606167207363041	0.357387039347213	0.0921379733446089	"IS03"	0.606167207363041
"CDKN1C"	"CDKN1C"	-0.585869820011075	-0.403704728646397	0.60457230592165	0.341921255864735	0.354478182026588	"IS03"	0.60457230592165
"KCNK6"	"KCNK6"	-1.15086209123988	0.103436282744953	0.595924222653382	0.357696875541326	0.41473786075344	"IS03"	0.595924222653382
"BMPER"	"BMPER"	-0.694354090699023	-0.496643205935032	0.595510836109882	0.505107516062557	0.518348860159702	"IS03"	0.595510836109882
"PRRG4"	"PRRG4"	-0.142639331437008	-0.158291281049099	0.587819021732634	0.273221534016105	-0.528161831565	"IS03"	0.587819021732634
"S100A9"	"S100A9"	0.0106985150952887	-0.319135051530161	0.580526650638454	0.26054884893523	-0.49309599593954	"IS03"	0.580526650638454
"ST3GAL6"	"ST3GAL6"	-0.353398480575984	-0.500183162858649	0.580459244150833	0.524381815745979	0.0571735245644383	"IS03"	0.580459244150833
"PCYOX1"	"PCYOX1"	-0.447277834200865	-0.401631921500328	0.56989789090961	0.557170869823496	0.03467791992474	"IS03"	0.56989789090961
"PRKAG2"	"PRKAG2"	-0.449128161608037	-0.415981206482403	0.56891223367154	-0.00979662826416525	0.504348353603869	"IS03"	0.56891223367154
"LDHD"	"LDHD"	-0.865579398046657	0.0824396704174214	0.565388122019735	0.354631187155067	0.0918292780039005	"IS03"	0.565388122019735
"FOS"	"FOS"	-0.539889563229935	-0.401342521735634	0.56084030389554	0.420816917487655	0.280355295153114	"IS03"	0.56084030389554
"CNNM4"	"CNNM4"	-0.956609472788354	0.0601563663511731	0.559746148717198	0.204203981116719	0.374023455413543	"IS03"	0.559746148717198
"GPIHBP1"	"GPIHBP1"	-0.703652098746701	-0.170010895883059	0.558851748619584	0.0661688610308051	0.460327780437987	"IS03"	0.558851748619584
"CLIP4"	"CLIP4"	-0.572779077113197	-0.257340242269847	0.553726620283104	0.0698545833002274	0.406901048048728	"IS03"	0.553726620283104
"ANKRD2"	"ANKRD2"	-0.353865539312111	-0.284974189631164	0.550752878957231	0.299266736838548	-0.0322942247517608	"IS03"	0.550752878957231
"PLCB1"	"PLCB1"	-0.356592243092034	-0.54801784373333	0.546582374141368	0.517098804640204	0.17717688424298	"IS03"	0.546582374141368
"JAM3"	"JAM3"	-0.502240181073741	-0.19825960912851	0.528080833628712	0.213178339667557	0.145576052655679	"IS03"	0.528080833628712
"CREB5"	"CREB5"	-0.440220032018874	-0.0298646957661879	0.517552684374145	0.120106241980337	-0.0915571656955217	"IS03"	0.517552684374145
"LAMB1"	"LAMB1"	-0.562853298453114	-0.151108787421793	0.517244683313561	0.480280911873168	-0.033940455508908	"IS03"	0.517244683313561
"S100A8"	"S100A8"	0.138700951315884	-0.375486718143626	0.514643651962392	0.324546239889038	-0.557913589805456	"IS03"	0.514643651962392
"LCOR"	"LCOR"	-0.660834299998495	0.0932999051922869	0.510034184645467	0.0409339524936446	0.109997036667965	"IS03"	0.510034184645467
"MBNL2"	"MBNL2"	-0.429241907347018	-0.468646600931757	0.503064125433767	0.363420852182254	0.340220853173052	"IS03"	0.503064125433767
"LOC644538"	"LOC644538"	-0.46885392441186	0.0822794858192613	0.496286154886328	-0.0310315863713271	-0.065245365027382	"IS03"	0.496286154886328
"PKP4"	"PKP4"	-0.853623535292735	-0.157762091741558	0.488234647500623	0.394456969248826	0.479785601477657	"IS03"	0.488234647500623
"CASQ2"	"CASQ2"	-0.224242850074444	-0.746177080993649	0.480808149360172	0.443797852926741	0.414537557989351	"IS03"	0.480808149360172
"SPTB"	"SPTB"	-1.03357788917944	0.0918592907541358	0.479547446409188	0.371554187121492	0.403845913099008	"IS03"	0.479547446409188
"DUSP6"	"DUSP6"	-0.378035557667235	-0.515658700141636	0.478947554002489	0.388679736780763	0.346343557744514	"IS03"	0.478947554002489
"DYRK2"	"DYRK2"	-0.590402036571631	-0.233159626318391	0.478404979741301	0.128493916626987	0.444934553239689	"IS03"	0.478404979741301
"PDK4"	"PDK4"	-0.227790443732973	-0.351221760567041	0.469524480329281	-0.156126657455416	0.346900530502549	"IS03"	0.469524480329281
"CBR3"	"CBR3"	-0.112899311096172	-0.532654761065144	0.469089742140203	0.235390011682415	0.13780356558608	"IS03"	0.469089742140203
"TRAF6"	"TRAF6"	-0.518171606609694	-0.0683262131424922	0.443323666071309	-0.121410511448313	0.352673609142001	"IS03"	0.443323666071309
"CLIP1"	"CLIP1"	-0.651533232831346	0.0197935682298485	0.443018497798454	0.101114839390059	0.237397419979809	"IS03"	0.443018497798454
"TBC1D8"	"TBC1D8"	-0.670632912674558	-0.032024270590654	0.441903737546782	0.283027336397616	0.195356640999491	"IS03"	0.441903737546782
"CX3CL1"	"CX3CL1"	-0.65785424674253	-0.03484043036946	0.420662955012065	0.234812618310482	0.246133426425222	"IS03"	0.420662955012065
"FMO2"	"FMO2"	-0.153544619073061	-0.517361211753832	0.416003869121836	0.0644140311739274	0.37283478650579	"IS03"	0.416003869121836
"COMMD9"	"COMMD9"	0.223958191412484	-0.491314026599809	0.404549969184808	-0.145303686282775	-0.00502276168158401	"IS03"	0.404549969184808
"LOC642131"	"LOC642131"	-0.355664516877043	-0.353673035502509	0.397488265515312	0.170368639621983	0.359863050922752	"IS03"	0.397488265515312
